trade_date,per,normcjl,normcje,normccl,q,iv
20190429,-0.217391304,0.887876064,-0.025936878,2.80410973,-0.031338133,0.268363953
20190429,-0.047393365,2.71031055,0.030153828,3.71287382,1.022208027,0.437240601
20190429,0.041125541,3.615807178,0.147827318,3.67203643,2.068790736,0.679824829
20190430,-0.074074074,-0.134297471,-0.03842278,1.562048253,-1.936125829,0.091178894
20190430,0.019607843,-0.044254805,-0.037362631,1.994742704,-1.033278204,0.166397095
20190430,0.031914894,0.301584743,-0.032475377,3.041372636,-0.027057824,0.270744324
20190430,0.032110092,1.214956723,-0.004696819,3.947091369,1.06528515,0.44442749
20190430,0.021276596,2.072575934,0.072272457,3.995330667,2.155740555,0.690784454
20190506,0.130434783,0.073571296,-0.038214189,1.389160807,-2.981711566,0.188079834
20190506,0.161290323,0.379898878,-0.036813438,1.561921363,-1.572021594,0.274658203
20190506,-0.386363636,0.908933339,-0.032759234,2.655881215,0.011482561,0.387161255
20190506,-0.8,2.100460769,-0.015890482,3.993723395,1.652355193,0.534439087
20190506,-0.854166667,3.244127683,0.030491611,4.517482476,3.41761203,0.745147705
20190507,-0.35,-0.356767751,-0.039126409,1.234883875,-3.260598013,0.179412842
20190507,-0.566666667,-0.226047027,-0.03862808,2.33594956,-0.866755896,0.287521362
20190507,-0.225806452,-0.364372706,-0.039100474,1.418239735,-0.866274909,0.356262207
20190507,-0.418181818,-0.078341903,-0.037241357,3.491006885,1.77500022,0.517318726
20190507,-0.536363636,0.143063683,-0.032251258,3.743158202,3.671184277,0.723480225
20190508,0,-0.130900591,-0.038849245,1.23018895,-3.546672092,0.208953857
20190508,-0.05,-0.180586296,-0.03882749,1.36883728,-1.838467194,0.30291748
20190508,-0.08,0.008658781,-0.038234374,2.161433695,-0.010444013,0.40637207
20190508,-0.285714286,0.356762915,-0.036363559,3.406540529,1.950364468,0.534851074
20190508,-0.075757576,0.976330139,-0.029389045,3.922939997,4.047419176,0.723632813
20190509,-0.071428571,-0.41752289,-0.039254319,1.15642364,-3.873759301,0.259490967
20190509,-0.35,-0.420683172,-0.03923883,1.292872545,-2.017627313,0.360351563
20190509,0.214285714,-0.354435565,-0.039043402,2.004767004,-0.011245859,0.481201172
20190509,0.138888889,-0.325317038,-0.038847318,3.212356734,2.150750874,0.613708496
20190509,-0.160714286,-0.233060485,-0.03793683,3.613476756,4.478503742,0.793823242
20190510,0,-0.05694663,-0.03866292,1.254720991,-4.008296468,0.207290649
20190510,0,-0.164345493,-0.038673455,1.279845185,-2.050062401,0.306091309
20190510,-0.035714286,-0.007075026,-0.037989008,2.049093864,0.046262314,0.423187256
20190510,0.047619048,0.49758978,-0.035379005,3.190172155,2.263594587,0.565338135
20190510,0.024096386,1.681241856,-0.0229601,3.471233213,4.654090584,0.780181885
20190513,-1,-0.127943109,-0.03907631,0.972475627,-5.511785907,0.25012207
20190513,-1.111111111,-0.209197827,-0.039060184,1.071851542,-2.835576936,0.353759766
20190513,-1.083333333,-0.050947166,-0.038664839,1.807410962,0.007452794,0.472839355
20190513,-0.941176471,0.166672843,-0.037989533,2.855500127,3.090601098,0.617248535
20190513,-1.071428571,0.557060527,-0.035500415,3.126325403,6.417105425,0.806518555
20190514,-1,-0.322798953,-0.039251019,0.913218059,-6.263730414,0.249633789
20190514,-0.6,-0.333614888,-0.03923782,0.980977248,-3.231491713,0.361083984
20190514,-1,-0.189391144,-0.039105556,1.569196382,0.018392997,0.473754883
20190514,-0.875,0.001172125,-0.038844889,2.474026886,3.515824257,0.609313965
20190514,-1,0.157597597,-0.038185673,2.78181941,7.301801842,0.771484375
20190515,0,-0.352492076,-0.039296003,0.915925042,-7.006392433,0.219421387
20190515,-0.5,-0.299426391,-0.03924884,1.425218678,-1.831502932,0.334594727
20190515,-0.75,-0.307132745,-0.039272199,0.86798182,-1.830618524,0.414672852
20190515,-0.6,-0.123768833,-0.039102232,2.192267933,3.935448516,0.557006836
20190515,-0.272727273,0.11840673,-0.038623979,2.44592078,8.155855558,0.754638672
20190516,-1,-0.27438074,-0.039295162,1.252754198,-4.183914328,0.233398438
20190516,0,-0.27946761,-0.039314171,0.73610095,-4.189288287,0.316162109
20190516,-0.5,-0.369307477,-0.039322579,0.857513406,-4.188520868,0.394775391
20190516,-0.666666667,-0.237369959,-0.039250112,1.981228933,4.610328296,0.560180664
20190516,-0.571428571,-0.063875589,-0.039044817,2.140539163,9.483486192,0.759155273
20190517,-2,-0.299003894,-0.039299075,1.846958304,-2.611965712,0.293457031
20190517,-1,-0.3485206,-0.039326863,1.158496174,-2.611209669,0.381347656
20190517,0,-0.431955405,-0.039339344,0.711780392,-2.610453618,0.466796875
20190517,0,-0.419956476,-0.039338282,0.819488742,-2.60969756,0.544433594
20190517,-0.75,-0.180941194,-0.039188562,1.955872108,11.61284422,0.845214844
20190520,0,-0.290199046,-0.03931185,1.725947666,-6.617406505,0.502441406
20190520,0,-0.39063515,-0.039328848,1.120111989,-6.61648309,0.6484375
20190520,0,-0.414396409,-0.039335554,0.674707402,-6.615559671,0.772460938
20190520,0,-0.365589499,-0.039327367,0.859459051,-6.614636248,0.897460938
20190520,-1,-0.138674545,-0.039234857,1.711376479,29.29214116,0
20190521,-1,-0.315515096,-0.039323123,1.625873856,0.419416815,0.688476563
20190521,0,-0.458538947,-0.039342636,1.698729789,0.326467335,0.8828125
20190521,0,-0.468053591,-0.039343516,1.105540802,0.206706825,0
20190521,0,-0.460465536,-0.039342814,0.6509367,0.073573389,0
20190521,0,-0.471839168,-0.039343866,0.847298772,0.020939792,0
20190522,0,-0.451660688,-0.039342,1.59852909,0,0.5
20190522,0,-0.472971461,-0.03934397,1.689868647,0,0.5
20190522,0,-0.480339818,-0.039344652,1.104060421,0,0.5
20190522,0,-0.475928944,-0.039344244,0.646389813,0,0.5
20190522,0,-0.480728515,-0.039344688,0.846220208,0,0.5
20190612,-0.018181818,-0.218289973,-0.033851496,-0.499552589,-0.007483636,0.217067719
20190613,-0.137566138,0.089491001,-0.029077044,-0.055247714,-0.016615695,0.210067749
20190614,-0.073863636,-0.149135583,-0.033359992,-0.000600478,-0.012879355,0.213161469
20190617,-0.096969697,-0.035230259,-0.032085252,0.104548927,-0.019463746,0.208900452
20190618,-0.096153846,-0.165798884,-0.034797198,0.280587471,-0.011418878,0.201686859
20190619,-0.368181818,0.823521246,-0.003973147,0.450852526,-0.020574964,0.191936493
20190620,0.775147929,2.054526842,0.02470528,0.450154632,-0.253496048,0.169979095
20190620,0.643642072,2.403982968,0.105944939,0.660770665,0.256707105,0.30997467
20190621,0.256,0.822659351,-0.025112843,0.281073882,-0.907773467,0.112255096
20190621,0.078199052,1.768952336,0.045900445,1.040298262,-0.048156113,0.257125854
20190621,0.110666667,2.036612948,0.128555341,1.440487759,0.888814047,0.522785187
20190624,-0.142857143,0.763087204,-0.024553527,1.136227002,-0.974253177,0.118476868
20190624,-0.014354067,0.860633426,0.012310922,1.412571988,-0.029786445,0.268478394
20190624,-0.02728513,1.535108423,0.097989805,1.850870742,0.993242134,0.540279388
20190625,-0.27,1.179889431,-0.024087956,1.947053262,-1.081124681,0.128948212
20190625,-0.368253968,2.185501064,0.042166727,2.137388065,-0.033507197,0.274608612
20190625,-0.310834813,3.434369854,0.172877877,2.806055375,1.10873226,0.54082489
20190626,-0.104651163,0.342921897,-0.032806323,2.325163922,-1.123191906,0.12657547
20190626,-0.010452962,0.811522317,-0.004298427,2.486335203,-0.031898512,0.271892548
20190626,0.068773234,1.33345882,0.051383375,3.273750282,1.161006781,0.545444489
20190627,0.217391304,1.402359711,-0.020622562,3.09204399,-1.088407379,0.123119354
20190627,0.189258312,3.584947961,0.099258194,3.087708586,-0.021465816,0.280536652
20190627,0.14244186,4.872213323,0.288757561,3.389389248,1.127857103,0.561946869
20190628,0.154471545,0.924785445,-0.024717696,3.849724543,-1.132804029,0.130363464
20190628,0.051724138,2.013950182,0.049526924,3.704774016,-0.022690065,0.293766022
20190628,-0.00286944,3.070244615,0.180364165,3.801252613,1.178136242,0.580276489
20190701,-1.168,4.622787703,0.033530687,5.046190261,-1.14909604,0.096683502
20190701,-0.336798337,6.292616095,0.292563382,4.543029636,-0.017438008,0.260814667
20190701,-0.13559322,6.011215864,0.515935919,3.461674177,1.2060731,0.58562851
20190702,-0.306818182,1.186294493,-0.024959089,5.222757513,-1.22074334,0.085006714
20190702,-0.166666667,-0.334155685,-0.036322426,-0.619103993,-0.571114964,0.108177185
20190702,-0.106382979,2.401431083,0.076786717,4.881402618,0.911375642,0.443466187
20190702,-0.043373494,2.631337319,0.202372246,3.649259699,1.852582011,0.7121315
20190703,-0.31147541,0.798323495,-0.031984587,5.226627654,-1.395615142,0.083526611
20190703,-0.273291925,-0.308332638,-0.036649377,-0.535018307,-0.602998675,0.109035492
20190703,-0.323129252,2.880796739,0.059886508,5.308471619,1.031828298,0.432807922
20190703,-0.23089172,3.919380076,0.234183025,4.29899927,2.09191326,0.698760986
20190704,-0.056603774,0.625353022,-0.03403421,5.142097853,-1.50755702,0.085441589
20190704,-0.234375,-0.333868387,-0.037500365,-0.513891144,-0.621107495,0.105442047
20190704,-0.150579151,3.148879848,0.049887818,6.062874184,1.109491221,0.438652039
20190704,-0.139823009,4.339967881,0.221763884,5.138925606,2.247910817,0.705673218
20190705,-0.14893617,0.218741434,-0.036126689,5.292631534,-1.538680908,0.080635071
20190705,0.182389937,-0.318033181,-0.037189022,-0.430989763,-0.626299581,0.10981369
20190705,0.033210332,2.583358504,0.033869922,6.032547505,1.157089066,0.444210052
20190705,0.078947368,3.946605815,0.197390434,4.833395951,2.327598911,0.72694397
20190708,-0.608695652,0.932153801,-0.035487979,4.808187164,-2.059147578,0.099983215
20190708,-0.839506173,-0.219253267,-0.036944531,-0.332650115,-0.692221635,0.116321564
20190708,-1.37755102,4.194071046,0.022417059,6.285883127,1.550754131,0.431610107
20190708,-0.882562278,6.463795179,0.188672738,6.239420287,3.120308028,0.704528809
20190709,-0.1,0.138399311,-0.038269818,4.671844001,-2.247723353,0.103118896
20190709,-0.328125,-0.353303272,-0.038557815,-0.27922948,-0.697249513,0.116535187
20190709,-0.266666667,2.244667613,-0.018845646,6.135497485,1.685906974,0.430389404
20190709,-0.333333333,3.325331701,0.043201085,6.45855909,3.414304045,0.68409729
20190710,0.052631579,-0.0788827,-0.038675063,4.55148896,-2.433583713,0.104812622
20190710,-0.203389831,-0.380275512,-0.038724615,-0.241458596,-0.720259,0.11447525
20190710,-0.308823529,1.108369056,-0.028730515,6.083557232,1.810475556,0.438049316
20190710,-0.285714286,2.787052995,0.023094749,6.37227398,3.67841671,0.694770813
20190711,-0.266666667,0.056485497,-0.038437357,4.400870686,-2.575841033,0.098480225
20190711,-0.176470588,2.03451736,-0.020943344,6.29662647,-0.007635786,0.243835449
20190711,0.073529412,-0.367701986,-0.038618848,-0.203941492,-0.250543506,0.210128784
20190711,-0.07804878,5.474660948,0.089420918,6.514073408,3.929651308,0.72277832
20190712,-0.153846154,-0.158278429,-0.038897444,4.268587999,-2.743366657,0.083953857
20190712,0.044117647,1.403323005,-0.026333149,6.388092916,0.002863274,0.231681824
20190712,0.205128205,-0.319959769,-0.038212645,-0.123091497,-0.254463192,0.208320618
20190712,0.138528139,4.802264638,0.07920756,6.076430251,4.194498679,0.747169495
20190715,0.071428571,0.102149026,-0.038606044,4.100649258,-3.721875207,0.095214844
20190715,0.05,1.878497486,-0.027300119,6.542496738,-0.035823478,0.256332397
20190715,0.253731343,-0.238062855,-0.037910178,-0.040295858,-0.2663345,0.208999634
20190715,0.08056872,5.23507107,0.056624807,6.271798352,5.62212041,0.844406128
20190716,-0.555555556,-0.19351472,-0.039075091,3.896737239,-4.273730432,0.104125977
20190716,-0.5,0.79575471,-0.03393418,6.500855713,-0.030391661,0.263641357
20190716,-0.086206897,-0.339073556,-0.03852785,0.008852818,-0.271034472,0.213577271
20190716,-0.360544218,2.369540972,0.007323286,6.746260719,6.476654166,0.845855713
20190717,-0.142857143,-0.285281175,-0.039184351,3.815718058,-4.945106779,0.112823486
20190717,-0.25,0.778533713,-0.035322357,6.34583859,0.005567321,0.277435303
20190717,-0.098039216,-0.333192391,-0.038592967,0.079192101,-0.277197971,0.215034485
20190717,-0.33,2.904879096,0.000818515,6.52255388,7.518650639,0.843383789
20190718,-0.6,-0.000179867,-0.039072345,3.577122809,-5.883578907,0.121643066
20190718,-0.111111111,0.603619751,-0.03716494,5.915724233,0.017011819,0.288909912
20190718,0,-0.306896147,-0.038607563,0.131661062,-0.283887719,0.219543457
20190718,-0.559322034,2.03627495,-0.021380278,6.253610804,8.902142657,0.835968018
20190719,-0.666666667,0.000969326,-0.039071871,3.308602699,-6.840674717,0.103088379
20190719,0.363636364,1.572676901,-0.03378429,5.812499325,-0.007441786,0.303451538
20190719,0.347222222,-0.238231854,-0.037946309,0.165794437,-0.295249968,0.223587036
20190719,0.396946565,4.933644458,0.013683429,6.163667036,10.33361259,0
20190722,-5,-0.129599299,-0.039250284,2.967057469,-17.68443213,0.139892578
20190722,-5.6,1.183286311,-0.037416537,4.986446281,0.028324493,0.375244141
20190722,-3.545454545,4.149979208,-0.014847752,5.207107762,19.6478528,0.95300293
20190722,-0.304347826,-0.269919166,-0.038236038,0.268300302,0.015505711,0.27255249
20190723,-4,0.456387824,-0.039123241,4.202245746,-12.08295752,0.205078125
20190723,-1,-0.286007871,-0.039326393,2.890733214,-24.02472876,0.406738281
20190723,-2,1.758592697,-0.037132684,3.781817315,39.52797219,0
20190723,-0.189189189,-0.305104758,-0.038720311,0.284119239,0.021808793,0.265930176
20190724,-5,1.714906457,-0.037098402,3.066264198,0,0.5
20190724,0,-0.114338689,-0.039295339,4.021956391,0,0.5
20190724,0,-0.429251421,-0.039339927,2.851968359,0,0.5
20190724,-0.171428571,-0.1463471,-0.038074473,0.346823982,0.0161893,0.251754761
20190725,-0.107142857,-0.066647172,-0.038347548,0.486656617,0.019898813,0.233505249
20190726,-0.096774194,-0.301724778,-0.038856095,0.538321942,0.018536452,0.238540649
20190729,-0.037037037,-0.35012609,-0.039022528,0.569177328,0.021831584,0.246948242
20190730,-0.115384615,-0.336420272,-0.03896431,0.614942274,0.018855194,0.243759155
20190731,-0.05,-0.268567174,-0.038947762,0.612679405,0.021526414,0.252685547
20190801,-0.333333333,-0.237099561,-0.039051896,0.576959907,0.024979312,0.250488281
20190802,0,-0.236693963,-0.039080217,0.445861525,0.025152583,0.279022217
20190805,-0.2,-0.265305494,-0.039108291,0.408259827,0.024907417,0.319274902
20190806,0.142857143,-0.288289357,-0.039095719,0.478514517,0.019117738,0.358642578
20190806,0.072368421,-0.191098034,0.003295262,-0.65133402,0.026690802,0.232055664
20190807,-0.363636364,-0.401907383,-0.039257539,0.463139695,0.044520777,0.366088867
20190807,-0.163538874,-0.373549351,-0.023087363,-0.651185981,0.054779745,0.222496033
20190807,-0.171032357,-0.405270463,-0.024624769,-0.706340778,0.045637421,0.233085632
20190808,-0.1,-0.357426847,-0.039225169,0.428393019,0.110273074,0.352508545
20190808,0.072768619,-0.325536736,-0.014393795,-0.650678422,0.078348667,0.228286743
20190808,0.013452915,-0.401552485,-0.023112566,-0.697014372,0.054613779,0.243545532
20190809,-0.111111111,-0.344751922,-0.039226822,0.387259554,0.085968169,0.360626221
20190809,-0.09815586,-0.353151172,-0.018560967,-0.656980619,0.076986892,0.218338013
20190809,-0.083798883,-0.420666272,-0.026740534,-0.686926628,0.054651346,0.236450195
20190812,0.5,-0.405118364,-0.039281606,0.363658038,0.173329177,0.372619629
20190812,0.165608207,-0.383503392,-0.022321784,-0.659920234,0.054549612,0.243377686
20190812,0.132729421,-0.414666807,-0.024631489,-0.682993042,0.039748666,0.257064819
20190813,0,-0.449210202,-0.039320307,0.360041677,0.105826617,0.392700195
20190813,-0.038751346,-0.417455291,-0.028282191,-0.650107418,0.059216402,0.228317261
20190813,-0.040948276,-0.442788241,-0.030914119,-0.682062516,0.043291073,0.247039795
20190814,0,-0.420429673,-0.039298517,0.363531148,0.053175692,0.389953613
20190814,-0.10775428,-0.448551106,-0.032758277,-0.649874786,0.050671099,0.227340698
20190814,-0.092712551,-0.43618038,-0.028326071,-0.685340504,0.036449059,0.240631104
20190815,0.142857143,-0.392798337,-0.039285474,0.312796349,0.053280906,0.392089844
20190815,0.205643233,-0.384990584,-0.022813389,-0.654696601,0.041374387,0.239456177
20190815,0.163678878,-0.416153999,-0.025014123,-0.68652481,0.036973695,0.257324219
20190816,0,-0.416711695,-0.039311944,0.272804892,0.119757626,0.387451172
20190816,0.03076195,-0.386849572,-0.02045021,-0.664044155,0.041581802,0.239471436
20190816,0.009163803,-0.419043881,-0.023916821,-0.6866517,0.035811313,0.270050049
20190819,0.571428571,-0.399811796,-0.039303559,0.22536923,0.165696109,0.419250488
20190819,0.146905295,-0.42771353,-0.027252409,-0.674406827,0.038002541,0.307861328
20190819,0.116440518,-0.416035699,-0.021537067,-0.683775529,0.033386513,0.341308594
20190820,0.333333333,-0.409951735,-0.039308003,0.191531932,0.068281811,0.434814453
20190820,0.008208955,-0.438951963,-0.028725184,-0.675421946,0.034909015,0.304870605
20190820,0.011915961,-0.43618038,-0.025892971,-0.704014463,0.031330376,0.340759277
20190821,0.333333333,-0.455615264,-0.039335554,0.183516722,0.024728093,0.442871094
20190821,-0.011918063,-0.465941103,-0.035447895,-0.684494572,0.032387334,0.309509277
20190821,-0.009439899,-0.47155187,-0.03636791,-0.70581207,0.030157301,0.352416992
20190822,0,-0.469946379,-0.03934225,0.180429068,0.102513485,0.443115234
20190822,-0.016290263,-0.46315262,-0.034726933,-0.692573227,0.029309798,0.316894531
20190822,-0.027908435,-0.465096108,-0.034449882,-0.710041732,0.026792364,0.354736328
20190823,0.5,-0.450426995,-0.03933868,0.171208404,0.155483869,0.467529297
20190823,0.113799869,-0.435893081,-0.026818028,-0.706721447,0.03052169,0.389282227
20190823,0.086027551,-0.452843681,-0.030063516,-0.713933021,0.025155901,0.398925781
20190826,0,-0.433527096,-0.039339593,0.168522569,0.168650144,0.727539063
20190826,-0.071155318,-0.461192231,-0.034236142,-0.715815221,0.030262785,0.473144531
20190826,-0.052903226,-0.470436477,-0.03602648,-0.717633976,0.029809929,0.560546875
20190827,0,-0.481015814,-0.039344714,0.167888119,0.018580794,0.9765625
20190827,0.060824742,-0.449227102,-0.030478388,-0.721482969,0.036620071,0.711914063
20190827,0.020365379,-0.45967124,-0.032298119,-0.727658276,0.036163839,0.833984375
20190828,0,-0.478937126,-0.039344522,0.164567835,0,0.5
20190828,-0.104531002,-0.438140768,-0.02868921,-0.722603829,0,0.25
20190828,-0.075802714,-0.455733564,-0.03178054,-0.726875788,0,0.75
20190903,0.2,-0.453621076,-0.039253408,-0.709449579,0.041699829,0.183540344
20190904,0.177777778,-0.397716208,-0.039045695,-0.648246366,0.048297561,0.180503845
20190905,0.473684211,0.027062772,-0.033822571,-0.440760283,0.025069248,0.194992065
20190906,0.38961039,-0.327497125,-0.038335825,-0.62978389,-0.214490823,0.167129517
20190906,0.100671141,-0.144995108,-0.03535506,-0.347475081,0.261118974,0.254882813
20190909,-0.325581395,0.051212728,-0.034848769,-0.244355915,-0.232900373,0.179950714
20190909,-0.225609756,0.004045108,-0.031644467,-0.1656419,0.272708018,0.273654938
20190910,-0.146666667,-0.272302052,-0.037881785,-0.145381817,-0.245883489,0.180427551
20190910,-0.167883212,-0.097134592,-0.034287653,0.003396553,0.280244937,0.269859314
20190911,-0.308823529,-0.258241336,-0.037842561,-0.035347153,-0.269257611,0.182800293
20190911,-0.283333333,-0.118005968,-0.035038882,0.180048399,0.285837144,0.27148819
20190912,0.146341463,-0.277625521,-0.037929772,0.055421399,-0.269537973,0.172954559
20190912,0.217948718,-0.084138569,-0.034147123,0.317639313,0.276463611,0.2681427
20190916,-0.109090909,-0.245143913,-0.038034722,0.155579802,-0.295501881,0.173088074
20190916,-0.419047619,0.01376255,-0.034003633,0.582796841,0.328959275,0.265541077
20190917,-0.393939394,-0.222633247,-0.038484612,0.147776075,-0.316484234,0.17906189
20190917,-0.465517241,0.09645376,-0.035777432,0.670583482,0.354162919,0.261802673
20190918,-0.172413793,-0.319537272,-0.038871121,0.145195981,-0.310739035,0.171173096
20190918,-0.113207547,-0.084561066,-0.03721157,0.6258971,0.364044756,0.252037048
20190919,0.03125,-0.357393047,-0.039067728,0.157313964,-0.325404543,0.174194336
20190919,0.034482759,-0.147192095,-0.037921443,0.742022478,0.372697434,0.258026123
20190920,-0.230769231,-0.413737313,-0.039160685,0.178039309,-0.336483425,0.166664124
20190920,-0.16,-0.236119367,-0.038118995,0.83917782,0.3857976,0.251068115
20190923,0.045454545,-0.344059026,-0.039064962,0.213103209,-0.379700217,0.185562134
20190923,-0.228571429,-0.256179548,-0.03860772,0.864428904,0.431940803,0.264373779
20190924,-0.157894737,-0.412267022,-0.039212422,0.242097544,-0.394907204,0.18119812
20190924,-0.129032258,-0.318540178,-0.038843361,0.886550038,0.444745814,0.260116577
20190925,-0.055555556,-0.368918779,-0.039148504,0.264112936,-0.415714255,0.187728882
20190925,0.037037037,-0.340814246,-0.038964948,0.898773762,0.456625144,0.26373291
20190926,-0.214285714,-0.285906471,-0.039051896,0.34310188,-0.434562933,0.183151245
20190926,-0.076923077,-0.047381287,-0.038275515,1.029999034,0.468290776,0.266265869
20190927,0,-0.356057955,-0.039172678,0.357334693,-0.456006202,0.188537598
20190927,0,-0.353337071,-0.039028447,1.031838937,0.482844024,0.267745972
20190930,0,-0.310732424,-0.0391135,0.45506104,-0.504669535,0.214630127
20190930,-0.5,-0.291720037,-0.038938948,1.048440362,0.606762913,0.295806885
20191008,-1,-0.318286679,-0.039228874,0.42012403,-0.781202862,0.234375
20191008,-0.625,-0.208826029,-0.039036593,0.93385881,0.857420546,0.306793213
20191008,0.028533802,-0.471720869,-0.037198382,-0.728715691,0.02014322,0.162567139
20191009,0.25,-0.411405127,-0.039312205,0.419045466,-0.825105709,0.219543457
20191009,0.25,-0.319283773,-0.039232619,0.867051295,0.920677683,0.31628418
20191009,0.004948268,-0.467377595,-0.036446169,-0.714377136,0.034472058,0.155136108
20191010,0.25,-0.426496737,-0.0393226,0.413166235,-0.875964576,0.218444824
20191010,0.375,-0.371436864,-0.039274051,0.824479744,1.005402572,0.317382813
20191010,0.049895178,-0.4665157,-0.036119124,-0.709449579,0.028262167,0.155380249
20191011,0.666666667,-0.32834212,-0.039242728,0.440468705,-0.946811464,0.207611084
20191011,0.2,-0.265187194,-0.039127538,0.840763944,1.03434783,0.304656982
20191011,0.135106755,-0.466312901,-0.035507232,-0.70555829,0.012967868,0.168518066
20191014,-8,-0.23720096,-0.039236962,0.464852708,-1.237713463,0.175048828
20191014,-1.333333333,-0.082414779,-0.038911526,0.935889048,1.380996048,0.30480957
20191014,0.048834982,-0.444157132,-0.028217409,-0.682189406,0.025396666,0.170730591
20191015,0,-0.256111948,-0.039288678,0.919287624,0.026149747,0.20324707
20191015,0,-0.297094205,-0.039322384,0.479931454,0.027032756,0.27734375
20191015,0.142857143,-0.42938662,-0.039271975,-0.682400889,-1.106116857,0.003623962
20191015,-0.007322509,-0.466701599,-0.034978216,-0.676563955,1.331853482,0
20191016,-1,-0.430569613,-0.039339945,0.4843726,-1.602866052,0.206176758
20191016,0,-0.242642728,-0.039278416,0.842498105,1.813791514,0.312988281
20191016,-0.272727273,-0.446945616,-0.039301937,-0.656430763,-1.163217081,0.003454208
20191016,-0.066333333,-0.438799864,-0.026925147,-0.666793435,1.423303756,0
20191017,0,-0.465484806,-0.039343042,0.470076341,-1.909762057,0.214599609
20191017,0.5,-0.442754441,-0.039336788,0.810077744,2.046614891,0.328857422
20191017,0,-0.435740982,-0.039288026,-0.620246002,-1.171299271,0.003482819
20191017,0.010932476,-0.467918391,-0.035398748,-0.665926355,1.411358624,0
20191018,-0.5,-0.363037614,-0.039321978,0.729439232,0.072291427,0.306884766
20191018,0.5,-0.448804605,-0.039341198,0.45793721,0.111962406,0.395751953
20191018,-0.272727273,-0.429217621,-0.039283492,-0.582115596,-1.331683394,0.004520416
20191018,-0.217341482,-0.426834735,-0.024660071,-0.652306842,1.6446133,0
20191021,-1,-0.333124791,-0.039330863,0.70279236,0.120148791,0.448242188
20191021,-1,-0.322646853,-0.0393298,0.435794928,0.090765704,0.577636719
20191021,0.111111111,-0.453908375,-0.039319141,-0.561728624,-1.437425334,0.003623962
20191021,0.016497938,-0.440523654,-0.029260508,-0.641774983,1.752369637,0
20191022,0,-0.433543995,-0.039340324,0.668532095,0.260398747,0.627929688
20191022,0,-0.480965114,-0.03934471,0.435371962,0.019431571,0.806640625
20191022,-0.1,-0.461699228,-0.039326705,-0.550054756,-1.467720318,0.003396988
20191022,-0.014471243,-0.434693189,-0.027815402,-0.627605614,1.792733546,0
20191023,0,-0.475083949,-0.039344166,0.661257076,0,0.5
20191023,0,-0.474999449,-0.039344158,0.427102972,0,0.5
20191023,0.1,-0.457153155,-0.039322303,-0.534299264,-1.577147312,0.003629684
20191023,-0.078431373,-0.417353891,-0.023880669,-0.611955864,1.935153548,0
20191024,-0.428571429,-0.331451701,-0.039232017,-0.413775038,-1.598421359,0.0027771
20191024,0.037562284,-0.389080359,-0.017066765,-0.609037397,1.931718215,0
20191025,0,-0.433898893,-0.039314493,-0.386049601,-1.625909683,0.002513885
20191025,0.041481481,-0.37035527,-0.013196653,-0.615593373,1.945871236,0
20191028,-0.142857143,-0.457153155,-0.039328623,-0.380487595,-1.73594927,0.002323151
20191028,0.024053767,-0.405439462,-0.019799336,-0.615064666,2.066010939,0
20191029,-0.166666667,-0.469185884,-0.039337289,-0.380339557,-1.847742738,0.002357483
20191029,-0.062293881,-0.449075003,-0.030939271,-0.617052607,2.193002457,0
20191030,-0.2,-0.466955097,-0.039337456,-0.384886444,-1.987794979,0.002178192
20191030,-0.070500197,-0.424502549,-0.025635359,-0.608529837,2.383060798,0
20191031,0,-0.475016349,-0.039341634,-0.386155343,-2.041380829,0.002496719
20191031,-0.010104936,-0.428288127,-0.026485283,-0.606203523,2.45102293,0
20191101,0.285714286,-0.456815157,-0.039330964,-0.375750374,-1.898574566,0.002260208
20191101,0.155234657,-0.403191776,-0.018976361,-0.628197767,2.238310727,0
20191104,-0.333333333,-0.432310303,-0.039311993,-0.34047499,-2.062872354,0.002241135
20191104,0.027917189,-0.43443969,-0.025464848,-0.629847335,2.42378673,0
20191105,-0.166666667,-0.43454109,-0.039312444,-0.318078928,-2.068834178,0.002037048
20191105,0.066211401,-0.411168528,-0.017101562,-0.634309629,2.404272273,0
20191106,-0.2,-0.475979644,-0.039341979,-0.321378065,-2.208138432,0.001914978
20191106,-0.020606061,-0.4495989,-0.029408265,-0.63003767,2.567491582,0
20191107,-0.2,-0.465991803,-0.039336902,-0.325375096,-2.318169322,0.001955032
20191107,0.003312255,-0.440168756,-0.026511352,-0.631116234,2.68183178,0
20191108,0,-0.462155526,-0.039337383,-0.338635087,-2.559679009,0.001823425
20191108,-0.104020421,-0.453806975,-0.030809222,-0.629318627,2.977278411,0
20191111,0,-0.427443132,-0.039320119,-0.351662447,-3.3956346,0.002548218
20191111,-0.1125,-0.439746259,-0.028318078,-0.62489863,3.971755661,0
20191112,0,-0.467208596,-0.039338077,-0.355342253,-3.588348328,0.002090454
20191112,-0.002201835,-0.434659389,-0.027577326,-0.641944169,4.218260406,0
20191113,0,-0.468273289,-0.039339085,-0.361961675,-3.861424782,0.002178192
20191113,-0.001854599,-0.449024304,-0.031295498,-0.643128475,4.553250411,0
20191114,-0.666666667,-0.440337755,-0.039330972,-0.362723014,-4.178406999,0.001491547
20191114,-0.014385835,-0.441520748,-0.029231984,-0.643382255,4.904515584,0
