,trade_date,price,settle,per,normcjl,normcje,normccl,jc,dt,g_settle,q,iv,normprice,normsettle,normper,normjc,normdt,normgse,normq,normiv
2324,20180209,3.6,0.0016,0.4375,-0.134601669,-0.038854765,-0.122964607,-0.797,19,0.416,-2.428733707,0.264480591,1.559476736624675,-0.7733162640876973,0.10481623630021011,-2.7078720720797795,-0.15504338838031465,1.4551308812665564,-0.560569315022939,0.012112955928051576
2325,20180209,3.4,0.0026,0.230769231,0.128952267,-0.037886696,0.226045976,-0.597,19,0.513,-0.554067616,0.367919922,1.1514560704123893,-0.7657941609899186,0.0803322709085252,-1.979373862663653,-0.15504338838031465,2.0023372317033123,-0.197237849157247,0.5087800902991529
2326,20180209,3.3,0.0042,0.285714286,0.558987115,-0.034314538,0.824606634,-0.497,19,0.615,0.827984755,0.486907959,0.9474457373062466,-0.7537587960334727,0.08683963713935572,-1.6151247579555903,-0.15504338838031465,2.5777500950491787,0.07061951289208085,1.080104815526084
2327,20180209,3.2,0.0056,-0.25,1.813517372,-0.021621577,1.784443895,-0.397,19,0.7166,2.315680269,0.612503052,0.7434354042001048,-0.7432278516965826,0.023392816418366703,-1.2508756532475271,-0.15504338838031465,3.1509064373623166,0.35895170946747307,1.6831535236754238
2328,20180209,3.0,0.0237,-0.603375527,1.509471276,0.017728819,0.651042442,-0.197,19,0.814,4.604064996,0.99382019,0.33541473798781923,-0.6070777856267883,-0.01845888381565321,-0.522377443831401,-0.15504338838031465,3.7003693088318004,0.8024665206208857,3.5140595087213806
2329,20180212,3.6,0.0007,-0.857142857,-0.342284537,-0.039173356,-0.11528777,-0.8,16,0.2132,-4.31768748,0.139923096,1.559476736624675,-0.780086156875698,-0.048513580343484956,-2.7187995452210214,-0.3666814437573662,0.3110747176730102,-0.9266698950630459,-0.5859536934598178
2330,20180212,3.5,0.0008,-1.125,-0.380005113,-0.039230601,-0.075782725,-0.7,16,0.4062,-2.252906577,0.263366699,1.3554664035185322,-0.7793339465659203,-0.08023699070397945,-2.354550440512958,-0.3666814437573662,1.3998461159646989,-0.526492030972967,0.0067645691752515474
2331,20180212,3.4,0.001,-1.4,-0.121453547,-0.038674597,0.063838427,-0.6,16,0.5054,-0.735526434,0.359375,1.1514560704123893,-0.7778295259463645,-0.1128063586567168,-1.9903013358048949,-0.3666814437573662,1.9594633320814632,-0.23240661796077675,0.4677513840794213
2332,20180212,3.3,0.0015,-1.133333333,0.051533826,-0.037712911,0.707106616,-0.5,16,0.6027,0.87139051,0.444519043,0.9474457373062466,-0.7740684743974752,-0.08122394120852376,-1.6260522310968322,-0.3666814437573662,2.5083620732927656,0.07903203855031396,0.8765731295098884
2333,20180212,3.2,0.0018,-2.333333333,0.794352019,-0.032579216,1.388610951,-0.4,16,0.7028,2.627543963,0.547851563,0.7434354042001048,-0.7718118434681416,-0.22334481954774138,-1.2618031263887692,-0.3666814437573662,3.0730564617331697,0.4193944163768763,1.372727407574047
2334,20180212,3.0,0.0086,-2.430232558,0.963215817,-0.016910889,0.650830959,-0.2,16,0.8035,5.483862761,0.868179321,0.33541473798781923,-0.7206615424032465,-0.2348209886872326,-0.5333049169726428,-0.3666814437573662,3.6411356317226673,0.9729812662374211,2.910791005697855
2335,20180212,2.6,0.2394,-0.022556391,-0.450291796,-0.031934474,-0.711860487,0.2,44,0.0383,0.02073317,0.298099518,-0.4806265944367509,1.0154398525640755,0.05032988765480135,0.9236915018596095,1.6086070730951152,-0.6755891038876962,-0.08583496351230048,0.17353526959055252
2336,20180213,3.5,0.0006,-1.0,-0.419145281,-0.039299699,-0.079229899,-0.652,15,0.1675,-3.800121878,0.117599487,1.3554664035185322,-0.780838367185476,-0.06543273254364429,-2.179710870253088,-0.4372274622163834,0.05326718968373475,-0.8263598346426276,-0.6931411897792877
2337,20180213,3.6,0.0006,-0.428571429,-0.408346245,-0.039283073,-0.079251048,-0.752,15,0.3571,-3.135494231,0.225097656,1.559476736624675,-0.780838367185476,0.0022438761385590086,-2.543959974961151,-0.4372274622163834,1.1228581591972278,-0.6975474885940769,-0.17698541971373732
2338,20180213,3.4,0.001,-0.1,-0.363324912,-0.039237553,0.004644304,-0.552,15,0.4577,-0.771030635,0.322753906,1.1514560704123893,-0.7778295259463645,0.0411579262107689,-1.8154617655450251,-0.4372274622163834,1.6903731989285433,-0.2392877331927907,0.2919140730810087
2339,20180213,3.3,0.0011,-0.454545455,-0.156149041,-0.038967342,0.509750573,-0.452,15,0.5559,0.925669453,0.406860352,0.9474457373062466,-0.7770773156365867,-0.0008323333523790516,-1.451212660836962,-0.4372274622163834,2.2443491124634853,0.08955191087344884,0.6957537645515363
2340,20180213,3.2,0.0019,-0.105263158,0.08129455,-0.038406646,1.092830667,-0.352,15,0.652,2.722832693,0.529785156,0.7434354042001048,-0.7710596331583637,0.04053458901260383,-1.0869635561288986,-0.4372274622163834,2.7864782905766012,0.43786244869345387,1.2859809978058705
2341,20180213,3.0,0.0101,-0.03960396,0.369556139,-0.031291125,0.729883347,-0.152,15,0.758,5.746811653,0.873016357,0.33541473798781923,-0.7093783877565785,0.04831087475494433,-0.3584653467127725,-0.4372274622163834,3.3844563642497563,1.0239437319462648,2.934016183062642
2342,20180213,2.6,0.2762,0.124909486,-0.447368113,-0.030332573,-0.693419159,0.248,43,0.029,0.026005492,0.300666809,-0.4806265944367509,1.2922532465623313,0.06779487095838721,1.0985310721194796,1.538061054636098,-0.728053217898643,-0.08481312794917142,0.1858621964155791
2343,20180214,3.4,0.0007,-0.428571429,-0.440236356,-0.039313737,-0.026253379,-0.534,14,0.1463,-3.284984514,0.114105225,1.1514560704123893,-0.780086156875698,0.0022438761385590086,-1.7498969266975737,-0.5077734806754006,-0.06632842505089633,-0.7265203941775423,-0.7099189964172853
2344,20180214,3.5,0.0007,0.3,-0.42773043,-0.039302012,-0.088175635,-0.634,14,0.3348,-2.564524506,0.231292725,1.3554664035185322,-0.780086156875698,0.08853155232384143,-2.1141460314056366,-0.5077734806754006,0.9970571116225921,-0.5868871058490513,-0.14723960506358993
2345,20180214,3.6,0.0007,-0.142857143,-0.432259603,-0.039307296,-0.094118311,-0.734,14,0.4356,-2.557067119,0.286376953,1.559476736624675,-0.780086156875698,0.03608218053887769,-2.4783951361136993,-0.5077734806754006,1.5657004118702722,-0.5854417800050273,0.11724901261515716
2346,20180214,3.3,0.001,-0.2,-0.417404591,-0.039279763,0.460771084,-0.434,14,0.5352,0.960307109,0.401062012,0.9474457373062466,-0.7778295259463645,0.02931451968250077,-1.3856478219895105,-0.5077734806754006,2.1275741490197655,0.096265079895415,0.6679128564166092
2347,20180214,3.2,0.0014,-0.428571429,-0.286514868,-0.039022278,0.963466446,-0.334,14,0.634,2.902416602,0.513671875,0.7434354042001048,-0.7748206847072531,0.0022438761385590086,-1.0213987172814476,-0.5077734806754006,2.6849348441038012,0.47266783895260966,1.2086125826951202
2348,20180214,3.0,0.011,-0.009090909,-0.029332194,-0.035085651,0.657090859,-0.134,14,0.734,6.033836959,0.890823364,0.33541473798781923,-0.7026084949685777,0.05192465942905212,-0.2929005078653212,-0.5077734806754006,3.249065102286023,1.0795724786709149,3.0195170757396848
2349,20180214,2.6,0.301,0.075747508,-0.464065214,-0.034618949,-0.68314108,0.266,42,0.0264,-0.001413317,0.312355042,-0.4806265944367509,1.4788014033872428,0.061972418046509464,1.164095910966931,1.4675150361770808,-0.7427206046113807,-0.09012720287381433,0.24198360723533552
2350,20180222,3.6,0.0003,-1.666666667,-0.456206761,-0.039335443,-0.095767879,-0.675,6,0.0905,-11.06077535,0.095397949,1.559476736624675,-0.7830949981148096,-0.14438877610490988,-2.2634881643359424,-1.0721416283475382,-0.38111310911657637,-2.2335564985121863,-0.7997425584317118
2351,20180222,3.3,0.0004,-3.666666667,-0.426817835,-0.039316247,0.434335695,-0.375,6,0.2831,-1.861188944,0.299560547,0.9474457373062466,-0.7823427878050317,-0.3812569066702725,-1.1707408502117533,-1.0721416283475382,0.7054017681423835,-0.4505727286040797,0.18055044534283068
2352,20180222,3.4,0.0004,-1.0,-0.440726453,-0.039327493,-0.039661409,-0.475,6,0.3839,-1.844177528,0.385498047,1.1514560704123893,-0.7823427878050317,-0.06543273254364429,-1.5349899549198163,-1.0721416283475382,1.2740450683900635,-0.4472757240114196,0.5931819990022072
2353,20180222,3.5,0.0004,-2.333333333,-0.45473647,-0.039335508,-0.09437209,-0.575,6,0.4803,-1.91589889,0.462646484,1.3554664035185322,-0.7823427878050317,-0.22334481954774138,-1.899239059627879,-1.0721416283475382,1.8178666372777252,-0.46117613417750075,0.9636125959092914
2354,20180222,3.2,0.0006,-1.333333333,-0.31813458,-0.039222509,0.817352763,-0.275,6,0.5792,6.69859762,0.642089844,0.7434354042001048,-0.780838367185476,-0.10491075426506002,-0.8064917455036902,-1.0721416283475382,2.3757914626199437,1.208410604335277,1.8252154169205943
2355,20180222,3.0,0.0078,-0.782051282,-0.010742304,-0.035656488,0.626700736,-0.075,6,0.6896,14.17801051,0.0,0.33541473798781923,-0.7266792248814694,-0.039620179847755586,-0.07799353608756397,-1.0721416283475382,2.9985912676531163,2.6580053146598535,-1.2577987494052445
2356,20180222,2.6,0.3383,0.070259006,-0.471687069,-0.036262252,-0.683225673,0.325,34,0.0118,0.017867614,0.301460266,-0.4806265944367509,1.7593758489343878,0.06132239244233733,1.3790028827446883,0.9031468885049433,-0.8250836223059851,-0.08639034063625799,0.18967200464448855
2357,20180223,3.6,0.0002,-1.0,-0.426192539,-0.039331283,-0.098453714,-0.645,5,0.058,-13.20480887,0.067077637,1.559476736624675,-0.7838472084245874,-0.06543273254364429,-2.1542134329235236,-1.1426876468065554,-0.5644554430257985,-2.6490944150652305,-0.9357234089414227
2358,20180223,3.3,0.0003,-0.333333333,-0.408920842,-0.039325254,0.369368082,-0.345,5,0.2481,-2.334492518,0.279785156,0.9474457373062466,-0.7830949981148096,0.013523311017621279,-1.0614661187993342,-1.1426876468065554,0.5079561777786057,-0.542304307985856,0.0855982962513204
2359,20180223,3.4,0.0003,0.0,-0.417505991,-0.039328245,-0.085299465,-0.445,5,0.3501,-2.285772475,0.374511719,1.1514560704123893,-0.7830949981148096,0.05300133273903703,-1.4257152235073975,-1.1426876468065554,1.0833690411244723,-0.5328618132796191,0.5404308066629897
2360,20180223,3.5,0.0003,0.0,-0.470098479,-0.039342198,-0.100801177,-0.545,5,0.445,-2.40692626,0.455810547,1.3554664035185322,-0.7830949981148096,0.05300133273903703,-1.7899643282154607,-1.1426876468065554,1.618728656139401,-0.5563427854434384,0.9307896338144245
2361,20180223,3.2,0.0005,-0.2,-0.364913503,-0.039292319,0.700529491,-0.245,5,0.5471,7.890268412,0.651367188,0.7434354042001048,-0.7815905774952538,0.02931451968250077,-0.6972170140912711,-1.1426876468065554,2.19470564974345,1.439369865702047,1.8697608699364778
2362,20180223,3.0,0.0094,0.138297872,0.248975355,-0.033366081,0.539802324,-0.045,5,0.6516,16.51423103,0.0,0.33541473798781923,-0.7146438599250234,0.06938051193994094,0.031281195324854946,-1.1426876468065554,2.784221769543872,3.110791242880449,-1.2577987494052445
2363,20180223,2.6,0.3599,0.049736038,-0.471906768,-0.036121067,-0.680666728,0.355,33,0.0074,0.032227721,0.287284851,-0.4806265944367509,1.9218532758464075,0.058891773910430954,1.488277614157107,0.8326008700459261,-0.849905353666003,-0.08360718967868397,0.12160831283106113
2364,20180226,3.4,0.0002,0.0,-0.445965422,-0.039338144,-0.123958578,-0.435,2,0.046,-22.48280627,0.091918945,1.1514560704123893,-0.7838472084245874,0.05300133273903703,-1.3892903130365912,-1.354325702183607,-0.6321510740076651,-4.447275121391389,-0.8164471033126681
2365,20180226,3.5,0.0002,-0.5,-0.435943781,-0.039335253,-0.12480451,-0.535,2,0.235,-17.57346817,0.378417969,1.3554664035185322,-0.7838472084245874,-0.006215699902303629,-1.7535394177446544,-1.354325702183607,0.4340551139567345,-3.4957899385811504,0.5591867863747796
2366,20180226,3.6,0.0002,-0.5,-0.443244538,-0.039337088,-0.111015811,-0.635,2,0.3356,-17.53913695,0.511474609,1.559476736624675,-0.7838472084245874,-0.006215699902303629,-2.117788522452717,-1.354325702183607,1.0015701536880501,-3.489136160317681,1.1980623423066643
2367,20180226,3.3,0.0003,0.333333333,-0.405692961,-0.039327995,0.314890032,-0.335,2,0.435,6.271836398,0.750732422,0.9474457373062466,-0.7830949981148096,0.09247935446045279,-1.025041208328528,-1.354325702183607,1.5623156303211787,1.125699458543344,2.346866102054558
2368,20180226,3.2,0.0004,-1.5,-0.342031038,-0.039275582,0.658232868,-0.235,2,0.535,19.47129494,0.978515625,0.7434354042001048,-0.7823427878050317,-0.12464976518498495,-0.6607921036204648,-1.354325702183607,2.1264458885034014,3.6839036335279602,3.4405741683981117
2369,20180226,3.0,0.0135,-0.496296296,0.687223554,-0.025244579,0.624480163,-0.035,2,0.635,40.25670529,0.0,0.33541473798781923,-0.6838032372241309,-0.005777055180979904,0.06770610579566123,-1.354325702183607,2.6905761466856233,7.712350964677465,-1.2577987494052445
2370,20180226,2.6,0.3773,0.014316013,-0.462003427,-0.032624264,-0.678678786,0.365,30,0.0053,-0.0062012,0.291007996,-0.4806265944367509,2.052737869747757,0.05469683635726675,1.5247025246279136,0.6209628146688745,-0.8617520890878295,-0.09105514868620991,0.13948510824457833
2371,20180227,3.2,0.0001,-3.0,-0.393322234,-0.039328289,0.607519217,-0.28,1,0.0894,-23.06507499,0.224853516,0.7434354042001048,-0.7845994187343653,-0.30230086310900695,-0.8247042007390933,-1.4248717206426242,-0.38731854195658083,-4.560125377008105,-0.17815766544476744
2372,20180227,3.3,0.0001,0.0,-0.42610804,-0.039338149,0.290844402,-0.38,1,0.289,-11.1854059,0.6328125,0.9474457373062466,-0.7845994187343653,0.05300133273903703,-1.1889533054471564,-1.4248717206426242,0.7386854533751345,-2.2577113070087718,1.7806699639047106
2373,20180227,3.4,0.0001,-1.0,-0.435132586,-0.039338339,-0.128611207,-0.48,1,0.3886,-11.23304322,0.822265625,1.1514560704123893,-0.7845994187343653,-0.06543273254364429,-1.5532024101552195,-1.4248717206426242,1.3005591905246279,-2.266943957766476,2.690334979926518
2374,20180227,3.5,0.0001,-1.0,-0.446438619,-0.039340778,-0.123239535,-0.58,1,0.4846,-11.71671881,0.991210938,1.3554664035185322,-0.7845994187343653,-0.06543273254364429,-1.9174515148632822,-1.4248717206426242,1.8421242383795606,-2.3606857510179937,3.5015311048621944
2375,20180227,3.6,0.0001,0.0,-0.436822576,-0.039340213,-0.103296678,-0.68,1,0.5904,-11.01309509,0.0,1.559476736624675,-0.7845994187343653,0.05300133273903703,-2.2817006195713456,-1.4248717206426242,2.4389740515363525,-2.2243155254974045,-1.2577987494052445
2376,20180227,3.0,0.001,-15.9,0.680395995,-0.033822169,0.322376534,-0.08,1,0.6863,84.82397982,0.0,0.33541473798781923,-0.7778295259463645,-1.8301003052555962,-0.09620599132296714,-1.4248717206426242,2.9799749691331034,16.349992229093775,-1.2577987494052445
2377,20180227,2.6,0.3283,-0.246376812,-0.457372854,-0.031446547,-0.672143958,0.32,29,0.0091,0.026255883,0.300331116,-0.4806265944367509,1.6841548179566008,0.02382192530249013,1.360790427509285,0.5504167962098573,-0.8403151392769052,-0.08476459934479419,0.18425035613464744
2378,20180228,3.0,0.0,-8.0,-0.25582465,-0.039262568,0.17839883,-0.129,0,0.129,0.0,0.5,0.33541473798781923,-0.7853516290441432,-0.8944711895224136,-0.274688052629918,-1.4954177391016414,-0.1639229597164208,-0.0898532860734795,1.1429666537038559
2379,20180228,3.2,0.0,0.0,-0.415156905,-0.039338575,0.557440016,-0.329,0,0.329,0.0,0.5,0.7434354042001048,-0.7853516290441432,0.05300133273903703,-1.0031862620460443,-1.4954177391016414,0.9643375566480235,-0.0898532860734795,1.1429666537038559
2380,20180228,3.3,0.0,0.0,-0.451102991,-0.039341914,0.274898575,-0.429,0,0.429,0.0,0.5,0.9474457373062466,-0.7853516290441432,0.05300133273903703,-1.3674353667541073,-1.4954177391016414,1.5284678148302453,-0.0898532860734795,1.1429666537038559
2381,20180228,3.4,0.0,0.0,-0.46479191,-0.039343214,-0.139566032,-0.529,0,0.529,0.0,0.5,1.1514560704123893,-0.7853516290441432,0.05300133273903703,-1.7316844714621704,-1.4954177391016414,2.092598073012468,-0.0898532860734795,1.1429666537038559
2382,20180228,3.5,0.0,0.0,-0.47998492,-0.039344619,-0.123577908,-0.629,0,0.629,0.0,0.5,1.3554664035185322,-0.7853516290441432,0.05300133273903703,-2.0959335761702333,-1.4954177391016414,2.65672833119469,-0.0898532860734795,1.1429666537038559
2383,20180228,3.6,0.0,0.0,-0.475912044,-0.039344242,-0.108689497,-0.729,0,0.729,0.0,0.5,1.559476736624675,-0.7853516290441432,0.05300133273903703,-2.4601826808782965,-1.4954177391016414,3.220858589376912,-0.0898532860734795,1.1429666537038559
2384,20180228,2.6,0.283,-0.127561837,-0.457812251,-0.032791585,-0.663325112,0.271,28,0.012,0.024521454,0.294342041,-0.4806265944367509,1.3434035476272261,0.03789366580820028,1.1823083662023344,0.47987077775084014,-0.8239553617896206,-0.085100751278216,0.15549362802139613
2385,20180301,2.85,0.1236,0.101941748,-0.394640426,-0.029330603,-0.702132264,0.034,55,0.0072,-0.161100177,0.093933105,0.02939923832860557,0.14438031384130295,0.0650747083766997,0.3190379880442248,2.3846132761443046,-0.8510336141823672,-0.12107632026694988,-0.8067760520240156
2386,20180301,2.6,0.2946,0.078571429,-0.463592017,-0.034385644,-0.664171045,0.284,27,0.0785,0.346925459,0.561611176,-0.4806265944367509,1.4306599435614589,0.06230686649057659,1.2296607498143823,0.40932475929182294,-0.44880874009844296,-0.02261521302690301,1.4387946132751872
2387,20180302,3.2,0.0139,-0.223021583,-0.422457661,-0.038428451,-0.697247004,-0.344,54,0.0086,-0.752223918,0.022571564,0.7434354042001048,-0.6807943959850195,0.026587980018568103,-1.0578236277522537,2.3140672576852874,-0.8431357905678163,-0.2356427789854597,-1.1494206895147188
2388,20180302,2.85,0.1041,-0.14024976,-0.382083801,-0.029123324,-0.66749133,0.006,54,0.0882,0.00418615,0.219730377,0.02939923832860557,-0.0023006965653815247,0.03639098350731665,0.2170482387259671,2.3140672576852874,-0.39408810505476743,-0.08904196291404563,-0.20275657517780535
2389,20180302,2.6,0.2716,-0.037555228,-0.461107732,-0.034069197,-0.664361379,0.256,26,0.344,1.743348566,0.0,-0.4806265944367509,1.2576515723125494,0.04855351441437905,1.1276710004961248,0.33877874083280574,1.0489570953753566,0.2480273600002709,-1.2577987494052445
2390,20180305,3.2,0.0101,-0.267326733,-0.412165622,-0.038614006,-0.649409523,-0.345,51,0.007,-0.796883075,0.017787933,0.7434354042001048,-0.7093783877565785,0.021340740991109115,-1.0614661187993342,2.102429202308236,-0.8521618746987317,-0.2442982281105253,-1.1723894411267992
2391,20180305,2.85,0.0957,-0.074190178,-0.402769278,-0.032195015,-0.648161773,0.005,51,0.0809,0.001858344,0.207550049,0.02939923832860557,-0.06548636258672257,0.04421468835445129,0.21340574767888648,2.102429202308236,-0.43526961390206964,-0.08949311801323442,-0.26124079529964755
2392,20180305,2.6,0.2671,0.004823748,-0.4495651,-0.031340917,-0.660787315,0.255,23,0.3453,1.996738843,0.0,-0.4806265944367509,1.2238021083725452,0.05357262882457624,1.124028509449044,0.12714068545575413,1.0562907887317257,0.2971372581418721,-1.2577987494052445
2393,20180306,3.2,0.0124,0.185483871,-0.42771353,-0.038829795,-0.627711356,-0.312,50,0.0039,-0.742146469,0.015666962,0.7434354042001048,-0.6920775506316875,0.07496894162593548,-0.9412639142456736,2.0318831838492186,-0.8696499127023808,-0.2336896555279358,-1.1825733487223946
2394,20180306,2.85,0.1109,0.106884058,-0.336251273,-0.026246478,-0.657805403,0.038,50,0.0617,-0.002530389,0.198684692,0.02939923832860557,0.048849604499513574,0.06566004624188693,0.3336079522325473,2.0318831838492186,-0.5435826234730563,-0.09034370404657573,-0.3038080800432697
2395,20180306,2.6,0.297,0.084848485,-0.459333242,-0.033736846,-0.663325112,0.288,22,0.312,1.86523699,0.0,-0.4806265944367509,1.4487129909961278,0.06305028375066364,1.244230714002705,0.056594666996736945,0.8684354127570456,0.27165071350124326,-1.2577987494052445
2396,20180307,3.2,0.0118,0.008474576,-0.40586196,-0.038384975,-0.609396918,-0.329,49,0.0047,-0.798789438,0.016582489,0.7434354042001048,-0.6965908124903546,0.05400501122626408,-1.0031862620460443,1.9613371653902012,-0.8651368706369228,-0.24466770279542377,-1.17817741762797
2397,20180307,2.85,0.102,-0.07254902,-0.383604792,-0.029078031,-0.648775074,0.021,49,0.072,0.002335025,0.206535339,0.02939923832860557,-0.01809711307071681,0.04440905736816248,0.27168560443217654,1.9613371653902012,-0.48547720688028745,-0.08940073185054027,-0.2661129566240251
2398,20180307,2.6,0.2763,-0.0715583,-0.464284913,-0.034563597,-0.6622254,0.271,21,0.3313,2.121402449,0.0,-0.4806265944367509,1.293005456872109,0.044526392365319335,1.1823083662023344,-0.013951351462280251,0.9773125525862144,0.32129847326467936,-1.2577987494052445
2399,20180308,3.2,0.0135,0.155555556,-0.452404284,-0.03901408,-0.600620369,-0.307,48,0.0032,-0.765750994,0.015598297,0.7434354042001048,-0.6838032372241309,0.07142440961342482,-0.9230514590102704,1.890791146931184,-0.8735988245096562,-0.23826447912478152,-1.1829030458352034
2400,20180308,2.85,0.1126,0.113676732,-0.412943018,-0.03258081,-0.65082646,0.043,48,0.0565,-0.009152187,0.196430206,0.02939923832860557,0.061637179765737404,0.0664645302378469,0.3518204074679504,1.890791146931184,-0.5729173968985318,-0.09162708330305074,-0.31463306402445734
2401,20180308,2.6,0.3017,0.102853351,-0.46986188,-0.036163894,-0.660195162,0.293,20,0.307,2.011774527,0.0,-0.4806265944367509,1.484066875555688,0.06518267322591356,1.262443169238108,-0.08449736992129744,0.8402288998479345,0.300051343553797,-1.2577987494052445
2402,20180309,3.2,0.0121,-0.115702479,-0.439306861,-0.038850519,-0.58044488,-0.297,47,0.0023,-0.754547408,0.013034821,0.7434354042001048,-0.694334181561021,0.03929821778778297,-0.886626548539464,1.8202451284721668,-0.8786759968332962,-0.2360930975950922,-1.1952116548202045
2403,20180309,2.85,0.1152,0.0,-0.381526104,-0.028903123,-0.644608857,0.053,47,0.0515,-0.003404899,0.192928314,0.02939923832860557,0.08119464781996193,0.05300133273903703,0.3882453179387568,1.8202451284721668,-0.601123909807643,-0.09051319396360127,-0.3314475063425064
2404,20180309,2.6,0.3085,-0.010048622,-0.466752298,-0.03513562,-0.662944443,0.303,19,0.2985,2.069524997,0.0,-0.4806265944367509,1.5352171766205829,0.051811233585088046,1.2988680797089143,-0.15504338838031465,0.7922778279024456,0.3112440370261262,-1.2577987494052445
2405,20180312,3.2,0.0142,0.049295775,-0.400555391,-0.038291855,-0.528483479,-0.295,44,0.0019,-0.80837866,0.014019012,0.7434354042001048,-0.6785377650556857,0.0588396317735474,-0.8793415664453027,1.6086070730951152,-0.880932517866025,-0.24652620234502254,-1.1904860314145018
2406,20180312,2.85,0.1184,-0.011824324,-0.381458504,-0.028215312,-0.623820066,0.055,44,0.0525,-0.005792886,0.204589844,0.02939923832860557,0.1052653777328538,0.05160092997849746,0.395530300032918,1.6086070730951152,-0.5954826072258208,-0.09097601282043322,-0.27545431079986865
2407,20180312,2.6,0.3108,-0.032175032,-0.472227866,-0.036582188,-0.663642337,0.305,16,0.2968,2.433621291,0.0,-0.4806265944367509,1.5525180137454742,0.04919071289867667,1.3061530618030757,-0.3666814437573662,0.7826876135133479,0.38181001186846203,-1.2577987494052445
2408,20180313,3.2,0.0112,-0.223214286,-0.354063767,-0.037631967,-0.465123138,-0.327,43,0.0033,-0.90962072,0.014877319,0.7434354042001048,-0.7011040743490219,0.026565157418885932,-0.995901279951883,1.538061054636098,-0.8730346942514741,-0.2661480572682321,-1.1863648439128092
2409,20180313,2.85,0.0943,-0.261930011,-0.338025762,-0.024240651,-0.573085267,0.023,43,0.0685,0.017864397,0.206653595,0.02939923832860557,-0.07601730692361272,0.021979896716769594,0.2789705865263378,1.538061054636098,-0.5052217659166651,-0.08639096412719928,-0.265545146797005
2410,20180313,2.6,0.2736,-0.111598975,-0.467377595,-0.035322952,-0.665249609,0.273,15,0.334,3.028518844,0.0,-0.4806265944367509,1.2726957785081068,0.039784212448406714,1.1895933482964955,-0.4372274622163834,0.9925440695571346,0.4971078779839714,-1.2577987494052445
2411,20180314,3.2,0.0099,-0.090909091,-0.414785107,-0.038707208,-0.449959798,-0.337,42,0.0027,-0.960343807,0.012897491,0.7434354042001048,-0.7108828083761342,0.04223459952075382,-1.0323261904226895,1.4675150361770808,-0.8764194758005673,-0.27597876452933817,-1.1958710490458224
2412,20180314,2.85,0.0869,-0.096662831,-0.324235444,-0.026169827,-0.534087781,0.013,42,0.0672,0.005835262,0.198677063,0.02939923832860557,-0.13168086984717495,0.04155316070197424,0.24254567605553154,1.4675150361770808,-0.5125554592730341,-0.08872234637901935,-0.3038447109217904
2413,20180314,2.6,0.2689,-0.023056898,-0.474509352,-0.037554967,-0.663684634,0.263,14,0.337,3.231217577,0.0,-0.4806265944367509,1.2373418939485465,0.05027061057608891,1.1531684378256892,-0.5077734806754006,1.0094679773026012,0.5363931822541964,-1.2577987494052445
2414,20180315,3.2,0.0107,0.14953271,-0.395586821,-0.038548736,-0.427754071,-0.31,41,0.0018,-0.905586509,0.011817932,0.7434354042001048,-0.7048651258979112,0.07071109947707328,-0.9339789321515123,1.3969690177180636,-0.8814966481242074,-0.2653661816033986,-1.2010545848414527
2415,20180315,2.85,0.1025,0.162926829,-0.338955257,-0.026771181,-0.520489417,0.04,41,0.0518,-0.007040425,0.194171906,0.02939923832860557,-0.014336061521827462,0.07229741944112328,0.3408929343267086,1.3969690177180636,-0.5994315190330963,-0.09121779997163348,-0.32547636104413985
2416,20180315,2.6,0.2972,0.11473755,-0.469743581,-0.036197007,-0.664953532,0.29,13,0.31,3.13401233,0.0,-0.4806265944367509,1.4502174116156838,0.06659016722611195,1.251515696096866,-0.5783194991344178,0.8571528075934012,0.5175537072928142,-1.2577987494052445
2417,20180316,3.2,0.0085,-0.247058824,-0.409292639,-0.038687555,-0.417370251,-0.338,40,0.0021,-1.011048388,0.010931015,0.7434354042001048,-0.7214137527130243,0.023741151848758555,-1.03596868146977,1.3264229992590464,-0.8798042573496607,-0.28580588511858857,-1.2053131441395113
2418,20180316,2.85,0.086,-0.191860465,-0.372552257,-0.029349555,-0.510570859,0.012,40,0.0655,-0.001385581,0.199962616,0.02939923832860557,-0.13845076263517586,0.030278517902061434,0.23890318500845092,1.3264229992590464,-0.5221456736621318,-0.0901218273236907,-0.29767208858926403
2419,20180316,2.6,0.2659,-0.124106807,-0.468509888,-0.035780295,-0.668675635,0.262,12,0.338,3.802272339,0.0,-0.4806265944367509,1.2147755846552108,0.03830285905677391,1.1495259467786085,-0.648865517593435,1.0151092798844235,0.6470700461304545,-1.2577987494052445
2420,20180319,3.2,0.0084,0.023809524,-0.402972077,-0.038763331,-0.37630023,-0.308,37,0.0014,-0.994350837,0.009740829,0.7434354042001048,-0.7221659630228021,0.0558211914588026,-0.926693950057351,1.1147849438819948,-0.8837531691569361,-0.2825697111085487,-1.211027858883641
2421,20180319,2.85,0.0999,0.148148148,-0.317390985,-0.025716497,-0.499108474,0.042,37,0.0524,0.006446464,0.202560425,0.02939923832860557,-0.03389352957605199,0.07054712017077737,0.3481779164208698,1.1147849438819948,-0.5960467374840029,-0.08860388852688976,-0.2851986286470932
