trade_date,normsettle,normper,normjc,normcje,normccl
20150716,-0.699599654,0.013523311,-0.387605275,-0.038322667,-0.582707749
20150716,-0.564954008,0.055830816,-0.02335617,-0.035965875,-0.569870724
20150716,-0.026371426,0.070021094,0.523017487,-0.032862543,-0.659433823
20150716,0.689732788,0.064889968,0.887266591,-0.033225801,-0.683754381
20150716,1.257651572,0.049556454,1.069391144,-0.034214919,-0.70718671
20150717,-0.783847208,-0.065432733,-2.707872072,-0.039338575,-0.386282233
20150717,-0.672520083,0.070371662,-0.158128339,-0.037938683,-0.59998592
20150717,-0.422034049,0.09419579,0.206120766,-0.034956382,-0.591399705
20150717,0.428715811,0.084168192,0.752494423,-0.030229689,-0.695005283
20150717,1.12977582,0.069607035,1.116743527,-0.033546788,-0.692848155
20150717,1.669110612,0.068354569,1.29886808,-0.031752832,-0.705325659
20150720,-0.784599419,0.053001333,-2.802576839,-0.039342342,-0.399140406
20150720,-0.768050792,-0.508273151,-0.252833106,-0.039001142,-0.620626671
20150720,-0.598051262,-0.053541762,0.111415998,-0.035573728,-0.570695508
20150720,0.197035036,-0.004030994,0.657789655,-0.033543626,-0.702280302
20150720,0.926679036,0.028590367,1.02203876,-0.034801974,-0.697373894
20150720,1.774420055,0.022781164,1.204163312,-0.027239772,-0.67375123
20150721,-0.784599419,0.053001333,-2.835359259,-0.039343613,-0.409672265
20150721,-0.783094998,-0.361517896,-0.285615526,-0.039317572,-0.630756713
20150721,-0.742475641,-0.244122726,0.078633579,-0.037902603,-0.574819429
20150721,0.104513167,0.018593431,0.625007236,-0.037677795,-0.705537142
20150721,0.857475688,0.038625332,0.989256341,-0.037470364,-0.700186619
20150721,1.702960076,0.045007033,1.171380893,-0.026664971,-0.652370287
20150722,-0.785351629,0.053001333,-2.948276481,-0.039344678,-0.410898867
20150722,-0.785351629,-0.183866798,-0.398532748,-0.039342054,-0.636572498
20150722,-0.785351629,-6.105570062,-0.034283644,-0.039261316,-0.59985903
20150722,-0.13092866,-0.05999564,0.512090014,-0.038601213,-0.707757714
20150722,0.62128165,0.031332233,0.876339118,-0.038252342,-0.700863365
20150722,1.385527325,0.032031002,1.058463671,-0.030601461,-0.626273271
20150723,1.657827457,0.079561914,1.26608566,-0.026840091,-0.632279391
20150724,1.320085028,0.014957183,1.087603599,-0.023152918,-0.608889359
20150727,-0.150486128,-0.123246518,0.173338346,-0.027558784,-0.569532351
20150728,0.015752351,0.082470842,0.136913436,-0.015617102,-0.529625487
20150728,0.171459885,0.06893542,0.319037988,-0.033337484,-0.714419433
20150729,0.190265143,0.067337607,0.319037988,-0.023721687,-0.515138894
20150729,0.388848665,0.071426094,0.50116254,-0.033926442,-0.706086998
20150730,-0.258804412,-0.046314091,0.08227607,-0.02301159,-0.500017852
20150730,-0.112875612,-0.026882047,0.264400622,-0.035385597,-0.694709206
20150731,-0.223450528,0.058867545,0.056778633,-0.026226225,-0.467893566
20150731,-0.085796041,0.053765423,0.238903185,-0.033232645,-0.6747452
20150731,0.434733493,0.064392032,0.60315229,-0.033024833,-0.713213979
20150803,-0.303937031,0.038382128,0.115058489,-0.030192531,-0.451122956
20150803,-0.167786965,0.03843149,0.297183042,-0.03478389,-0.654421673
20150803,0.243672075,0.041746634,0.661432146,-0.032132377,-0.69153696
20150804,-0.074512886,0.083831788,0.340892934,-0.025250004,-0.46108381
20150804,0.18424746,0.092509981,0.523017487,-0.032259541,-0.643868666
20150804,0.679954054,0.086318513,0.887266591,-0.031786601,-0.687370742
20150805,-0.206149691,0.022700669,0.162410873,-0.02581937,-0.412633029
20150805,-0.063229732,0.019938489,0.344535425,-0.031094219,-0.617221793
20150805,0.331680681,0.019106062,0.70878453,-0.032428802,-0.672355441
20150806,-0.228716,0.059403174,0.089561052,-0.022406847,-0.357245601
20150806,-0.093318144,0.065617135,0.271685604,-0.033523754,-0.616735382
20150806,0.333937312,0.057856493,0.635934709,-0.033518067,-0.653681482
20150807,-0.170795806,0.061119212,0.209763257,-0.031008996,-0.380825968
20150807,0.004469196,0.062588852,0.391887809,-0.036632598,-0.613859212
20150807,0.524998731,0.067958563,0.756136914,-0.03681421,-0.654104448
20150810,0.188008512,0.091899693,0.617722254,-0.017608137,-0.432575886
20150810,0.663405428,0.090288777,0.799846806,-0.030438127,-0.615656818
20150810,1.331368183,0.085114285,1.164095911,-0.030007447,-0.667258698
20150811,0.117300743,0.043723998,0.523017487,-0.019715016,-0.478150498
20150811,0.358008042,0.032664957,0.705142039,-0.029911662,-0.629318627
20150811,1.117740455,0.037296816,1.069391144,-0.031984746,-0.681999071
20150812,-0.031636899,0.038581217,0.428312719,-0.024865637,-0.481639969
20150812,0.224114607,0.043117119,0.610437272,-0.03341696,-0.634436519
20150812,0.881546417,0.048511955,0.974686377,-0.030557174,-0.690712175
20150813,-0.027875847,0.050178674,0.472022612,-0.02468571,-0.475041696
20150813,0.226371238,0.048862745,0.654147164,-0.035533174,-0.639194889
20150813,0.997386805,0.05262104,1.018396269,-0.035855154,-0.691388921
20150814,-0.145972866,0.024716491,0.468380121,-0.027081481,-0.47612026
20150814,0.349733728,0.033621213,0.650504673,-0.036285675,-0.643213068
20150814,0.980838178,0.040103141,1.014753778,-0.035877442,-0.685255911
20150817,-0.37539701,-0.002412771,0.370032863,-0.02978919,-0.470642847
20150817,0.203804928,0.01755355,0.552157415,-0.030846532,-0.653258516
20150817,0.776989184,0.025889042,0.91640652,-0.034313161,-0.675844913
20150818,-0.71539607,-0.525160663,-0.132630902,-0.031705733,-0.443742195
20150818,-0.634157357,-0.411896565,0.049493651,-0.030768787,-0.631200827
20150818,0.015752351,-0.198378482,0.413742755,-0.030993723,-0.6641076
20150819,-0.694334182,0.073556005,-0.070708554,-0.03691396,-0.45294171
20150819,-0.604821155,0.08458375,0.111415998,-0.035925594,-0.642197949
20150819,0.005973617,0.087996898,0.475665103,-0.028771458,-0.662732959
20150819,0.291813535,0.089613742,0.657789655,-0.035622777,-0.725945262
20150820,-0.759024268,-0.210937441,-0.311112963,-0.038830272,-0.484664177
20150820,-0.726679225,-0.135278463,-0.128988411,-0.038141499,-0.630460636
20150820,-0.492741819,-0.035595873,0.235260694,-0.034389863,-0.6559655
20150820,-0.234733682,0.006404323,0.417385246,-0.037430852,-0.722942202
20150821,-0.765794161,0.012004926,-0.628009684,-0.039163099,-0.490712594
20150821,-0.76278532,-0.144388776,-0.445885132,-0.039074491,-0.638962257
20150821,-0.683803237,-0.16632101,-0.081636027,-0.037107078,-0.654273635
20150821,-0.605573365,-0.173460457,0.100488525,-0.035873643,-0.705050731
20150821,-0.443095938,-0.112546064,0.282613078,-0.037466701,-0.715603738
20150824,-0.783094998,-0.262822841,-1.454855152,-0.039332058,-0.506404642
20150824,-0.780838367,-0.124649765,-1.2727306,-0.039323017,-0.650974498
20150824,-0.780086157,-1.994216082,-0.908481495,-0.039108271,-0.660766167
20150824,-0.774820685,-0.725279668,-0.726356942,-0.039200504,-0.701984225
20150824,-0.772564054,-1.430907838,-0.54423239,-0.038983261,-0.705346807
20150824,-0.120397715,0.020847288,-0.179983285,-0.025386033,-0.646004645
20150825,-0.784599419,0.053001333,-2.04129621,-0.039341212,-0.527849029
20150825,-0.784599419,-0.776037124,-1.859171658,-0.039341256,-0.656642246
20150825,-0.784599419,-0.183866798,-1.494922553,-0.039342137,-0.661992769
20150825,-0.784599419,-1.249773385,-1.312798001,-0.039341664,-0.702935899
20150825,-0.783847208,-0.776037124,-1.130673449,-0.03933276,-0.706213888
20150825,-0.319733447,0.037503499,-0.766424344,-0.031597214,-0.629487814
20150825,-0.139955183,0.049136352,-0.402175239,-0.031151698,-0.695153321
20150826,-0.785351629,0.053001333,-1.822746748,-0.039343236,-0.532163285
20150826,-0.785351629,-0.420734928,-1.640622195,-0.039342789,-0.658926263
20150826,-0.785351629,-0.065432733,-1.276373091,-0.039341775,-0.673391708
20150826,-0.785351629,0.053001333,-1.094248538,-0.039344563,-0.703337717
20150826,-0.785351629,-0.420734928,-0.912123986,-0.039344646,-0.706256184
20150826,-0.364113856,0.002243876,-0.547874881,-0.033705949,-0.632934989
20150826,-0.165530334,0.021236857,-0.183625776,-0.032462513,-0.682696965
20150826,0.439998966,0.047912085,0.544872433,-0.029692977,-0.709703359
20150827,-0.120397715,0.084351526,0.049493651,-0.032374673,-0.632237094
20150827,0.188760722,0.084736175,0.413742755,-0.027793521,-0.663959562
20150827,1.749597115,0.077720597,1.142240965,-0.025119998,-0.690141171
20150828,-0.006813958,0.057006349,0.260758131,-0.029213264,-0.627965136
20150828,0.35274257,0.049400561,0.625007236,-0.029651836,-0.661760137
20150828,2.12570227,0.060953334,1.353505445,-0.029630862,-0.698854275
20150831,-0.022610375,0.054636517,0.410100264,-0.032319263,-0.614789738
20150831,1.51942076,0.057140158,0.774349369,-0.02714333,-0.626675089
20150831,2.498046373,0.054669418,1.502847578,-0.031874744,-0.700080877
20150901,-0.237742524,0.037709022,-0.067066063,-0.038815856,-0.730513298
20150901,-0.089557092,0.04301446,0.479307594,-0.028589857,-0.580360287
20150901,1.691676921,0.046328991,0.843556699,-0.025219989,-0.618363802
20150901,2.715435153,0.052917337,1.572054908,-0.028356776,-0.705029582
20150902,-0.34982186,0.073251717,-0.220050687,-0.038361242,-0.726833491
20150902,-0.248273468,0.056484688,-0.037926135,-0.038202482,-0.72334402
20150902,1.331368183,0.045921035,0.508447522,-0.031258868,-0.565196947
20150902,1.68791587,0.049860652,0.872696627,-0.029846452,-0.608508689
20150902,2.712426311,0.039522565,1.601194837,-0.031464274,-0.700630734
20150907,-0.332521023,0.057329488,-0.569729827,-0.037986957,-0.711035703
20150907,-0.244512416,0.050365804,-0.387605275,-0.038554353,-0.718987468
20150907,-0.209910742,0.020025573,0.158768382,-0.032631266,-0.554453605
20150907,0.116548532,0.010724619,0.523017487,-0.032969931,-0.598336351
20150907,1.838357931,0.040529934,1.251515696,-0.034228953,-0.693144231
20150908,-0.329512181,0.059059841,-0.434957659,-0.037956949,-0.695026431
20150908,-0.234733682,0.058442898,-0.252833106,-0.038953056,-0.716999527
20150908,-0.145972866,0.060664713,0.293540551,-0.034552177,-0.548912747
20150908,0.267742805,0.073304315,0.657789655,-0.034297748,-0.597828792
20150908,1.797738575,0.070863147,1.386287865,-0.036505243,-0.694222795
20150909,-0.30318482,0.051707981,-0.318397945,-0.037798027,-0.681174287
20150909,-0.219689476,0.050166475,-0.136273393,-0.038182687,-0.706975227
20150909,-0.069999624,0.052129578,0.410100264,-0.034696199,-0.553121261
20150909,0.42570697,0.055134617,0.774349369,-0.036233184,-0.601170225
20150909,2.007605251,0.060440053,1.502847578,-0.03633943,-0.700630734
20150910,-0.360352804,0.052582097,-0.329325418,-0.038090199,-0.678467303
20150910,-0.282122932,0.051053986,-0.147200866,-0.039120596,-0.706784892
20150910,-0.172300227,0.055181101,0.399172791,-0.037200338,-0.554580495
20150910,0.558848195,0.055309989,0.763421896,-0.035448554,-0.607895388
20150910,1.945924006,0.057950406,1.491920105,-0.035319131,-0.705621735
20150911,-0.371635959,0.05321706,-0.376677802,-0.037816229,-0.677367591
20150911,-0.285883983,0.053894501,-0.19455325,-0.039012279,-0.70431054
20150911,-0.138450763,0.054103045,0.351820407,-0.034504805,-0.562743743
20150911,0.35349478,0.043535995,0.716069512,-0.037538865,-0.609396918
20150911,1.839110142,0.050105807,1.444567722,-0.036993023,-0.709216948
20150914,-0.525839072,-0.017372532,-0.267403071,-0.036339758,-0.65583861
20150914,-0.439334887,-0.003383581,-0.085278518,-0.038617745,-0.701540111
20150914,0.265486174,-0.004409079,0.461095139,-0.033177516,-0.577864786
20150914,0.739378669,0.007010439,0.825344244,-0.032347122,-0.619357773
20150914,2.082074072,0.032038503,1.553842453,-0.037342768,-0.709703359
20150915,-0.533361175,0.046284177,-0.471382569,-0.038614145,-0.651164833
20150915,-0.44836141,0.050622077,-0.289258017,-0.039011223,-0.702005374
20150915,-0.376149221,0.039721042,0.25711564,-0.03618672,-0.568390342
20150915,0.095486644,0.039044116,0.621364745,-0.035274536,-0.628430398
20150915,1.652561985,0.041125389,1.349862954,-0.03767134,-0.709047761
20150916,-0.434821625,0.087311631,-0.198195741,-0.036883145,-0.624496812
20150916,-0.303937031,0.088901659,-0.016071188,-0.037859788,-0.685488543
20150916,-0.070751835,0.099751622,0.530302469,-0.035255621,-0.567819338
20150916,0.723582252,0.093580082,0.894551573,-0.034922873,-0.650847608
20150916,2.182870253,0.073365561,1.623049783,-0.038478163,-0.709449579
20150917,-0.476945402,0.038558154,-0.358465347,-0.03592929,-0.613541987
20150917,-0.356591752,0.040742368,-0.176340794,-0.037273661,-0.669415826
20150917,-0.244512416,0.016433374,0.370032863,-0.033249324,-0.621557197
20150917,0.342963836,0.028030766,0.734281967,-0.033335303,-0.675929506
20150917,1.847384455,0.041175066,1.462780177,-0.038361495,-0.710972258
20150918,-0.416768577,0.06266942,-0.358465347,-0.034287469,-0.540876389
20150918,-0.329512181,0.015086797,0.370032863,-0.036972788,-0.638877664
20150918,-0.320485658,0.056821787,-0.176340794,-0.035911555,-0.630439488
20150918,0.342963836,0.053316317,0.734281967,-0.033384731,-0.70392987
20150918,1.839862352,0.048947526,1.462780177,-0.038543266,-0.711797042
20150921,-0.409246474,0.064607871,-0.307470472,-0.03509065,-0.477219972
20150921,-0.315220185,0.05963364,-0.12534592,-0.036535975,-0.606203523
20150921,-0.263317674,0.056180771,0.421027737,-0.036468893,-0.6666031
20150921,0.439246755,0.060306321,0.785276842,-0.037898564,-0.709661063
20150921,1.939906323,0.056935331,1.513775051,-0.03905924,-0.712135415
20150922,-0.409998684,0.054188047,-0.216408196,-0.034755117,-0.425596944
20150922,-0.314467975,0.052055374,-0.034283644,-0.035723837,-0.582115596
20150922,-0.111371191,0.085385647,0.512090014,-0.036021059,-0.695153321
20150922,0.624290491,0.07853088,0.876339118,-0.038754426,-0.711479817
20150922,2.12720669,0.069678279,1.604837328,-0.038925749,-0.713002496
20150923,-0.559688536,-0.15228438,0.304468024,-0.038039381,-0.70530451
20150923,-0.512299287,0.033425454,-0.424030186,-0.036224152,-0.388587399
20150923,-0.418272998,0.035284761,-0.241905633,-0.035624118,-0.531803764
20150923,0.192521774,0.043429927,0.668717129,-0.03791603,-0.717803162
20150923,1.696942393,0.038669255,1.397215338,-0.038755335,-0.713679242
20150924,-0.519069179,0.047648381,-0.398532748,-0.036136669,-0.338169824
20150924,-0.431812783,0.045441712,-0.216408196,-0.037362514,-0.500271631
20150925,-0.623626412,-0.023567668,-0.456812605,-0.037043263,-0.324042752
20150925,-0.56871506,-0.021842417,-0.274688053,-0.037057754,-0.499193067
20150928,-0.653714825,0.024577157,-0.445885132,-0.038277581,-0.301731284
20150928,-0.590529159,0.038825827,-0.263760579,-0.038283695,-0.492446756
20150929,-0.716148281,-0.021663622,-0.617082211,-0.038513125,-0.274746038
20150929,-0.680042186,-0.015521234,-0.434957659,-0.038589054,-0.478911837
20150930,-0.710130598,0.017471113,-0.54423239,-0.038926759,-0.258546432
20150930,-0.664997979,0.023392816,-0.362107838,-0.038945593,-0.472271267
20151008,-0.675528924,0.041644642,-0.365750329,-0.037870264,-0.248183759
20151008,-0.604068944,0.043664207,-0.183625776,-0.037577529,-0.435875023
20151009,-0.664245769,0.047852026,-0.274688053,-0.038480368,-0.250213997
20151009,-0.577741584,0.057292422,-0.0925635,-0.038070626,-0.437376553
20151012,-0.537122227,0.109706128,-0.030641152,-0.027623224,-0.329625906
20151012,-0.389689006,0.103887452,0.1514834,-0.026458075,-0.451651663
20151013,-0.540131068,0.064263468,-0.063423572,-0.034587592,-0.312263143
20151013,-0.454379093,0.071843116,-0.245548124,-0.038514164,-0.716999527
20151013,-0.415264157,0.049631258,0.11870098,-0.03484298,-0.440591096
20151014,-0.639422829,-0.023919761,-0.139915884,-0.035461077,-0.343097381
20151014,-0.528095703,0.021834473,0.042208668,-0.033763896,-0.462077781
20151014,-0.507033814,0.036676637,-0.322040436,-0.038465108,-0.692488634
20151015,-0.580750425,0.093059914,0.027638704,-0.036419275,-0.35011862
20151015,-0.476193192,0.064815923,-0.154485848,-0.037973885,-0.658439852
20151015,-0.427299522,0.08758607,0.209763257,-0.03382683,-0.447400853
20151016,-0.597299052,0.025998366,0.093203543,-0.033429188,-0.336795184
20151016,-0.465662247,0.051329322,-0.088921009,-0.035760928,-0.589263726
20151016,-0.431812783,0.045693699,0.275328095,-0.029024459,-0.475760738
20151019,-0.603316734,0.046149775,0.085918561,-0.035812992,-0.357626271
20151019,-0.512299287,0.018417281,-0.096205991,-0.037998099,-0.58619722
20151019,-0.439334887,0.051714006,0.268043113,-0.031652763,-0.441902292
20151020,-0.573228322,0.070640449,0.162410873,-0.037460329,-0.340411545
20151020,-0.505529394,0.060960611,-0.019713679,-0.037358236,-0.552338774
20151020,-0.409246474,0.065081607,0.344535425,-0.034733004,-0.438708897
20151021,-0.635661777,-0.005918127,0.085918561,-0.031354034,-0.420796277
20151021,-0.633405146,0.013718747,-0.278330544,-0.037827862,-0.687349594
20151021,-0.556679695,0.006251044,-0.096205991,-0.03663113,-0.551725473
20151021,-0.489732977,0.002674389,0.268043113,-0.026920526,-0.493884841
20151022,-0.637918408,0.040916224,0.133270945,-0.036809442,-0.43741885
20151022,-0.590529159,0.074035954,-0.23097816,-0.038283948,-0.660174014
20151022,-0.481458664,0.071176858,-0.048853608,-0.037277654,-0.534912565
20151022,-0.459644565,0.059292288,0.315395497,-0.034065266,-0.506806459
20151023,-0.636413988,0.030869714,0.195193292,-0.036756298,-0.455056541
20151023,-0.582254845,0.048176241,-0.169055812,-0.038417549,-0.636361015
20151023,-0.468671089,0.050188172,0.01306874,-0.037124127,-0.52082779
20151023,-0.32650334,0.061528585,0.377317845,-0.032782258,-0.568517232
20151026,-0.646192722,-0.031502973,0.195193292,-0.03362014,-0.478806095
20151026,-0.565706219,0.022176028,-0.169055812,-0.036623701,-0.595290994
20151026,-0.440087097,0.039841992,0.01306874,-0.032446448,-0.494011731
20151026,-0.377653641,0.011920882,0.377317845,-0.031192127,-0.619230883
20151027,-0.705617336,-0.035265565,0.18790831,-0.038294419,-0.554157529
20151027,-0.593538,0.04139015,-0.176340794,-0.037562369,-0.581375405
20151027,-0.479954243,0.043083209,0.005783758,-0.035409626,-0.454781613
20151027,-0.408494264,0.043111223,0.370032863,-0.034806783,-0.659983679
20151028,-0.785351629,-10.96136674,0.042208668,-0.039110917,-0.569342016
20151028,-0.725174804,-2.123929581,0.224333221,-0.037232853,-0.687180407
20151028,-0.635661777,0.042288704,-0.322040436,-0.038068863,-0.545761649
20151028,-0.546148751,0.019854692,-0.139915884,-0.037224529,-0.446977886
20151029,-0.648449353,0.037383654,-0.311112963,-0.038217017,-0.506743015
20151029,-0.553670854,0.04415723,-0.128988411,-0.037671259,-0.442684779
20151030,-0.677033344,0.016813146,-0.314755454,-0.038173783,-0.465038544
20151030,-0.592033579,0.02903802,-0.132630902,-0.037783006,-0.423101443
20151102,-0.710130598,0.049448311,-0.413102712,-0.0386253,-0.479334803
20151102,-0.657475876,0.013987758,-0.23097816,-0.038136363,-0.410179825
20151103,-0.721413753,0.026527836,-0.453170114,-0.038583183,-0.470241029
20151103,-0.671767872,0.023196734,-0.271045562,-0.038299861,-0.413457813
20151104,-0.601060103,0.126478794,-0.037926135,-0.036543943,-0.440950618
20151104,-0.469423299,0.126599645,0.144198418,-0.033241991,-0.414536377
20151105,-0.51982139,0.126141917,-0.005143715,-0.027436548,-0.575919141
20151105,-0.393450058,0.103693841,0.176980837,-0.021610798,-0.466413185
20151105,-0.209158532,0.108507637,0.35910539,-0.013100349,-0.511501385
20151106,-0.453626882,0.104564463,0.009426249,-0.030239354,-0.586006886
20151106,-0.32650334,0.10367558,0.191550801,-0.028830659,-0.526685872
20151106,-0.148229497,0.101521546,0.373675354,-0.022843461,-0.491368192
20151106,0.079690227,0.093268915,0.555799906,-0.018488903,-0.543245
20151109,-0.347565229,0.104078567,-0.052496099,-0.0216701,-0.501455937
20151109,-0.238494734,0.09568321,0.129628454,-0.018007981,-0.541891508
20151109,-0.073760676,0.094691125,0.311753006,-0.00815081,-0.538253999
20151109,0.15942452,0.088173233,0.493877558,-0.015636713,-0.534827972
20151109,0.42645918,0.089832783,0.676002111,-0.019308635,-0.589221429
20151110,-0.512299287,0.05071748,-0.274688053,-0.034254395,-0.642726657
20151110,-0.413759736,0.041253824,-0.0925635,-0.029642138,-0.43566354
20151110,-0.297919348,0.045325051,0.089561052,-0.028620455,-0.517169132
20151110,-0.153494969,0.057372114,0.271685604,-0.015816043,-0.493800248
20151110,0.053362866,0.062029939,0.453810157,-0.026022212,-0.519622336
20151110,0.3038489,0.051038337,0.635934709,-0.029707501,-0.584505356
20151111,-0.604821155,-0.009670027,-0.3366104,-0.036231348,-0.593070422
20151111,-0.524334652,0.005218136,-0.154485848,-0.033895251,-0.373487504
20151111,-0.422034049,0.016956182,0.027638704,-0.031284092,-0.470241029
20151111,-0.287388404,0.021156524,0.209763257,-0.01958497,-0.446618365
20151111,-0.100840247,0.028273341,0.391887809,-0.028499299,-0.503697658
20151111,0.128583897,0.031423486,0.574012361,-0.032731394,-0.582940381
20151112,-0.692829761,-0.088541818,-0.460455096,-0.037163487,-0.56416068
20151112,-0.643936091,-0.093151344,-0.278330544,-0.036221049,-0.345212212
20151112,-0.578493794,-0.076630135,-0.096205991,-0.035084441,-0.457129076
20151112,-0.476945402,-0.035968648,0.085918561,-0.023270707,-0.429445936
20151112,-0.318981237,-0.015575812,0.268043113,-0.030158655,-0.49703594
20151112,-0.098583616,0.001372901,0.450167666,-0.031786395,-0.585055212
20151113,-0.716148281,0.040128065,-0.555159863,-0.038442748,-0.544535047
20151113,-0.679289975,0.021082932,-0.373035311,-0.037517604,-0.321081989
20151113,-0.625883043,0.02506877,-0.190910759,-0.036259814,-0.453174342
20151113,-0.542387699,0.027701176,-0.008786206,-0.031704136,-0.396285384
20151113,-0.42353847,0.027393967,0.173338346,-0.030211384,-0.487096233
20151113,-0.236238103,0.031910335,0.355462899,-0.02893693,-0.572323928
20151116,-0.737210169,0.047449736,-0.536947408,-0.039032845,-0.534024336
20151116,-0.672520083,0.089321113,-0.354822856,-0.037990902,-0.311353765
20151116,-0.654467035,0.069337066,-0.172698303,-0.038105595,-0.470325622
20151116,-0.567210639,0.082405652,0.009426249,-0.035474238,-0.376617454
20151116,-0.439334887,0.081065057,0.191550801,-0.033923495,-0.453533863
20151116,-0.252034519,0.079227212,0.373675354,-0.03132496,-0.545507869
20151117,-0.740971221,0.010846835,-0.533304917,-0.038057387,-0.522392765
20151117,-0.711635019,-0.008632722,-0.351180365,-0.035041024,-0.259582699
20151117,-0.674024503,-0.002214549,-0.169055812,-0.034748946,-0.45457013
20151117,-0.599555683,0.012724161,0.01306874,-0.027064218,-0.375433149
20151117,-0.491989608,0.019596853,0.195193292,-0.022917263,-0.448733196
20151117,-0.290397245,0.022942839,0.377317845,-0.022663194,-0.571456847
20151118,-0.767298582,-0.124649765,-0.57701481,-0.039139094,-0.531613429
20151118,-0.748493324,-0.070266776,-0.394890257,-0.038352669,-0.274682593
20151118,-0.716148281,-0.033249563,-0.212765705,-0.037648679,-0.440654541
20151118,-0.661236928,-0.013034631,-0.030641152,-0.034683155,-0.384844148
20151118,-0.564954008,0.009346455,0.1514834,-0.030784841,-0.438032151
20151118,-0.356591752,0.025574497,0.333607952,-0.028759777,-0.582665452
20151119,-0.766546371,0.043526608,-0.456812605,-0.039256095,-0.534637637
20151119,-0.745484483,0.057470543,-0.274688053,-0.038766496,-0.314187639
20151119,-0.711635019,0.051792822,-0.0925635,-0.038593536,-0.458313381
20151119,-0.627387464,0.065972683,0.089561052,-0.03676507,-0.410010638
20151119,-0.475440981,0.07858539,0.271685604,-0.032489132,-0.450382765
20151119,-0.191105484,0.080735892,0.453810157,-0.028886474,-0.584399614
20151120,-0.783094998,-2.789416234,-0.500522498,-0.039307963,-0.538190554
20151120,-0.768803002,-0.130033132,-0.318397945,-0.039064054,-0.341807334
20151120,-0.758272058,-0.154258282,-0.136273393,-0.038400635,-0.511501385
20151120,-0.704865126,-0.063219012,0.04585116,-0.036089913,-0.438476265
20151120,-0.552166433,0.011358387,0.227975712,-0.03200251,-0.478044756
20151120,-0.279866301,0.035729698,0.410100264,-0.028873941,-0.615804856
20151123,-0.783847208,-0.0062157,-0.533304917,-0.039340751,-0.541828063
20151123,-0.780838367,-0.104910754,-0.351180365,-0.039259854,-0.343203122
20151123,-0.777829526,-0.254927237,-0.169055812,-0.039145859,-0.522223578
20151123,-0.756767637,-0.15893331,0.01306874,-0.037800372,-0.505833637
20151123,-0.636413988,-0.014589826,0.195193292,-0.033296672,-0.540220791
20151123,-0.37539701,0.011537495,0.377317845,-0.03348242,-0.645454789
20151124,-0.783847208,0.053001333,-0.555159863,-0.03934006,-0.552592554
20151124,-0.783094998,-0.302300863,-0.190910759,-0.039325858,-0.533157255
20151124,-0.783094998,0.023392816,-0.373035311,-0.039329034,-0.347179005
20151124,-0.779333947,-0.361517896,-0.008786206,-0.039192433,-0.538888448
20151124,-0.728183646,-0.07478279,0.173338346,-0.03750363,-0.595798554
20151124,-0.443848148,0.02626743,0.355462899,-0.033725223,-0.656747987
20151125,-0.785351629,-0.302300863,0.027638704,-0.039320776,-0.570209097
20151125,-0.785351629,-0.065432733,-0.154485848,-0.039342586,-0.546290357
20151125,-0.785351629,-0.065432733,-0.3366104,-0.039340637,-0.362448086
20151125,-0.785351629,0.053001333,-0.518734953,-0.039342681,-0.55288863
20151125,-0.755263217,-1.581388768,0.209763257,-0.038783347,-0.67688118
20151125,-0.379158062,0.061264175,0.391887809,-0.03502471,-0.691727294
20151222,-0.5205736,0.058384699,-0.205480723,-0.036886347,-0.678551896
20151223,-0.513051497,0.053328499,-0.172698303,-0.032712365,-0.610729262
20151224,-0.530352334,0.044965983,-0.249190615,-0.035096861,-0.561432548
20151225,-0.507033814,0.061963911,-0.220050687,-0.036660508,-0.536012278
20151228,-0.638670619,-0.053285649,-0.489595024,-0.035548009,-0.504712777
20151229,-0.627387464,0.061460909,-0.416745203,-0.038004933,-0.467111079
20151230,-0.634909567,0.043526608,-0.445885132,-0.038201282,-0.450530803
20151231,-0.659732507,0.033144124,-0.47502506,-0.038317659,-0.431603064
20160104,-0.719909332,-0.047735688,-0.977688825,-0.038383275,-0.419908048
20160105,-0.702608495,0.074534799,-0.948548896,-0.037493102,-0.348469052
20160105,0.036062029,0.063955399,0.32632297,-0.037276192,-0.7298577
20160106,-0.7394668,-0.04407577,-0.835631674,-0.038363892,-0.339629058
20160106,0.095486644,0.061598169,0.439240193,-0.038870405,-0.728335021
20160107,-0.740971221,0.063038118,-1.34558042,-0.039290894,-0.341891927
20160107,-0.334025443,-0.045693722,-0.070708554,-0.039042211,-0.726452822
20160108,-0.757519848,-0.014218002,-1.192595796,-0.038848575,-0.306447357
20160108,-0.182831171,0.047530596,0.08227607,-0.035331156,-0.697564228
20160108,0.181238619,0.060927659,0.446525175,-0.037486581,-0.727996649
20160111,-0.768050792,-0.008790353,-1.534989955,-0.039206072,-0.307441328
20160111,-0.408494264,-0.004720901,-0.260118088,-0.037094259,-0.677304146
20160111,-0.148981707,0.004097763,0.104131016,-0.036854088,-0.721419524
20160112,-0.776325105,-0.075302238,-1.513135009,-0.039274429,-0.326178732
20160112,-0.388184585,0.051658035,-0.238263142,-0.037990705,-0.680074575
20160112,-0.13168087,0.050411865,0.125985963,-0.036979815,-0.710147474
20160112,0.252698598,0.052397517,0.490235067,-0.03558963,-0.71970651
20160113,-0.777077316,0.020701133,-1.582342339,-0.039318802,-0.334701501
20160113,-0.446104779,0.029104437,-0.307470472,-0.037598696,-0.677304146
