,Unnamed: 0,trade_date,price,open,settle,close,per,high,low,normcjl,vol,normcje,amount,normccl,oi,jc,ts_code,dt
3081,3081,20190110,2.05,0.2811,0.2887,0.2893,0.028344279,0.2981,0.2781,-0.46987878,700,-0.036157102,203.9628,-0.722371198,643,0.278,10001667.SH,48
3082,3082,20190111,2.7,0.0001,0.0002,0.0002,0.5,0.0002,0.0001,-0.471112473,627,-0.039342986,0.1147,0.341431163,50945,-0.353,10001617.SH,12
3083,3083,20190111,2.45,0.0036,0.0041,0.0041,0.12195122,0.0058,0.0034,0.012545758,29246,-0.037371133,126.2833,1.916430507,125419,-0.103,10001565.SH,12
3084,3084,20190111,2.55,0.007,0.0074,0.0074,0.054054054,0.0087,0.0062,-0.388843761,5495,-0.038734701,39.0357,-0.606224671,6135,-0.203,10001673.SH,47
3085,3085,20190111,2.2,0.1351,0.1513,0.1513,0.107072042,0.1597,0.1344,-0.256771044,13310,-0.008801307,1954.3176,-0.457340559,13175,0.147,10001625.SH,12
3086,3086,20190111,2.15,0.1828,0.1994,0.1994,0.083249749,0.2078,0.182,-0.398324604,4934,-0.024288721,963.3587,-0.540030457,9265,0.197,10001633.SH,12
3087,3087,20190111,2.1,0.2353,0.2494,0.2494,0.056535686,0.2573,0.2319,-0.327530924,9123,-0.004381039,2237.1475,-0.586366407,7074,0.247,10001641.SH,12
3088,3088,20190111,2.05,0.2947,0.3069,0.3044,0.031865966,0.3123,0.2916,-0.469692881,711,-0.035992275,214.5092,-0.722117418,655,0.297,10001667.SH,47
3089,3089,20190114,2.7,0.0002,0.0002,0.0002,0,0.0003,0.0001,-0.471281472,617,-0.039343137,0.105,0.337074611,50739,-0.375,10001617.SH,9
3090,3090,20190114,2.45,0.0039,0.0022,0.0022,-0.772727273,0.004,0.0022,0.075041587,32944,-0.037916927,91.3608,1.754370997,117756,-0.125,10001565.SH,9
3091,3091,20190114,2.55,0.007,0.005,0.005,-0.4,0.0072,0.0047,-0.412774019,4079,-0.038998023,22.1871,-0.546057725,8980,-0.225,10001673.SH,44
3092,3092,20190114,2.2,0.1471,0.1296,0.1296,-0.135030864,0.1509,0.1294,-0.335389378,8658,-0.020999651,1173.8091,-0.469289355,12610,0.125,10001625.SH,9
3093,3093,20190114,2.15,0.1965,0.1778,0.1778,-0.105174353,0.1987,0.1778,-0.430992111,3001,-0.030718678,551.9392,-0.541426245,9199,0.175,10001633.SH,9
3094,3094,20190114,2.1,0.2452,0.2283,0.2285,-0.073085339,0.2524,0.2282,-0.439830758,2478,-0.030235767,582.8382,-0.586028034,7090,0.225,10001641.SH,9
3095,3095,20190114,2.05,0.3069,0.287,0.287,-0.069337979,0.3069,0.287,-0.465636905,951,-0.034995223,278.3054,-0.712664123,1102,0.275,10001667.SH,44
3096,3096,20190115,2.7,0.0001,0.0002,0.0002,0.5,0.0003,0.0001,-0.459316343,1325,-0.03934067,0.2629,0.325781412,50205,-0.33,10001617.SH,8
3097,3097,20190115,2.45,0.0024,0.0047,0.0047,0.489361702,0.0054,0.002,0.320377431,47461,-0.036655255,172.0886,1.619783143,111392,-0.08,10001565.SH,8
3098,3098,20190115,2.55,0.005,0.0063,0.0063,0.206349206,0.0064,0.0042,-0.323018651,9390,-0.0385534,50.6362,-0.458101898,13139,-0.18,10001673.SH,43
3099,3099,20190115,2.2,0.1353,0.17,0.1687,0.197984588,0.1707,0.132,-0.227534218,15040,-0.003088885,2319.8257,-0.500377373,11140,0.17,10001625.SH,8
3100,3100,20190115,2.15,0.1801,0.22,0.2179,0.173474071,0.2202,0.1799,-0.337366666,8541,-0.012010849,1748.9557,-0.58846009,6975,0.22,10001633.SH,8
3101,3101,20190115,2.1,0.234,0.27,0.2671,0.123923624,0.2697,0.2314,-0.394860125,5139,-0.018785694,1315.4687,-0.614662848,5736,0.27,10001641.SH,8
3102,3102,20190115,2.05,0.2919,0.3223,0.3223,0.09432206,0.3227,0.2911,-0.449007404,1935,-0.030026994,596.1965,-0.716132446,938,0.32,10001667.SH,43
3103,3103,20190116,2.7,0.0001,0.0002,0.0002,0.5,0.0002,0.0001,-0.450883293,1824,-0.03934126,0.2251,0.312584866,49581,-0.326,10001617.SH,7
3104,3104,20190116,2.45,0.0043,0.0039,0.0039,-0.102564103,0.005,0.0035,0.047849648,31335,-0.037329614,128.9399,1.675403202,114022,-0.076,10001565.SH,7
3105,3105,20190116,2.55,0.006,0.0052,0.0052,-0.153846154,0.0065,0.005,-0.407805448,4373,-0.038963649,24.3865,-0.418575704,15008,-0.176,10001673.SH,42
3106,3106,20190116,2.2,0.1656,0.174,0.1709,0.031012288,0.1747,0.1585,-0.391530845,5336,-0.025375152,893.8436,-0.514271813,10483,0.174,10001625.SH,7
3107,3107,20190116,2.15,0.2146,0.224,0.22,0.024545455,0.2239,0.2078,-0.432428602,2916,-0.029488423,630.6568,-0.608085723,6047,0.224,10001633.SH,7
3108,3108,20190116,2.1,0.2646,0.274,0.2704,0.021449704,0.274,0.2582,-0.423911053,3420,-0.025080784,912.6787,-0.64006197,4535,0.274,10001641.SH,7
3109,3109,20190116,2.05,0.3184,0.3258,0.3258,0.022713321,0.33,0.313,-0.471416671,609,-0.036281382,196.0108,-0.714546322,1013,0.324,10001667.SH,42
3110,3110,20190117,2.7,0.0002,0.0001,0.0001,-1,0.0002,0.0001,-0.469980179,694,-0.039343145,0.1045,0.30539444,49241,-0.335,10001617.SH,6
3111,3111,20190117,2.45,0.004,0.0021,0.0021,-0.904761905,0.0056,0.0017,0.46885995,56247,-0.03626568,197.0155,1.624604958,111620,-0.085,10001565.SH,6
3112,3112,20190117,2.55,0.0051,0.0048,0.0048,-0.0625,0.0074,0.0045,-0.322477854,9422,-0.038535614,51.7742,-0.326030694,19384,-0.185,10001673.SH,41
3113,3113,20190117,2.2,0.1729,0.165,0.163,-0.060736196,0.1889,0.1592,-0.379819214,6029,-0.023065541,1041.6236,-0.554876571,8563,0.165,10001625.SH,6
3114,3114,20190117,2.15,0.2196,0.215,0.2103,-0.044222539,0.2387,0.2098,-0.429961217,3062,-0.028713378,680.2479,-0.623798918,5304,0.215,10001633.SH,6
3115,3115,20190117,2.1,0.2691,0.265,0.2619,-0.027491409,0.2892,0.26,-0.441824946,2360,-0.029315507,641.7208,-0.654019855,3875,0.265,10001641.SH,6
3116,3116,20190117,2.05,0.3298,0.3175,0.3175,-0.038740157,0.3424,0.315,-0.443734635,2247,-0.027751448,741.7968,-0.704373985,1494,0.315,10001667.SH,41
3117,3117,20190118,2.7,0.0001,0.0001,0.0001,0,0.0002,0.0001,-0.444410631,2207,-0.039339657,0.3277,0.293191865,48664,-0.291,10001617.SH,5
3118,3118,20190118,2.45,0.0021,0.0048,0.0048,0.5625,0.0053,0.0021,1.014270414,88520,-0.033653215,364.1735,1.386834493,100377,-0.041,10001565.SH,5
3119,3119,20190118,2.55,0.0048,0.0097,0.0097,0.505154639,0.0115,0.0048,-0.089377538,23215,-0.036191504,201.7616,-0.140538854,28155,-0.141,10001673.SH,40
3120,3120,20190118,2.2,0.1708,0.209,0.1999,0.145572786,0.2072,0.1708,-0.286700767,11539,-0.004031492,2259.5132,-0.626928868,5156,0.209,10001625.SH,5
3121,3121,20190118,2.15,0.2162,0.259,0.2506,0.137270551,0.2569,0.2162,-0.414531608,3975,-0.02439499,956.5591,-0.639237186,4574,0.259,10001633.SH,5
3122,3122,20190118,2.1,0.2642,0.309,0.301,0.122259136,0.3069,0.2642,-0.424096951,3409,-0.023832918,992.5231,-0.667300995,3247,0.309,10001641.SH,5
3123,3123,20190118,2.05,0.3242,0.359,0.3578,0.093907211,0.363,0.3242,-0.424671548,3375,-0.020994661,1174.1284,-0.683796678,2467,0.359,10001667.SH,40
3124,3124,20190121,2.7,0.0001,0.0001,0.0001,0,0.0002,0.0001,-0.44295724,2293,-0.03934101,0.2411,0.278959051,47991,-0.276,10001617.SH,2
3125,3125,20190121,2.6,0.0045,0.0059,0.0059,0.237288136,0.0089,0.0041,-0.116721575,21597,-0.036972593,151.7838,-0.430672538,14436,-0.176,10001675.SH,37
3126,3126,20190121,2.45,0.0049,0.0067,0.0067,0.268656716,0.0112,0.0047,2.100595968,152800,-0.019530787,1267.7941,1.307782104,96639,-0.026,10001565.SH,2
3127,3127,20190121,2.55,0.0101,0.0127,0.0127,0.204724409,0.0179,0.0095,0.248451458,43205,-0.029699408,617.157,0.258487486,47023,-0.126,10001673.SH,37
3128,3128,20190121,2.2,0.2021,0.224,0.2228,0.092908438,0.2323,0.2006,-0.426615037,3260,-0.028033625,723.7418,-0.655500237,3805,0.224,10001625.SH,2
3129,3129,20190121,2.15,0.2503,0.274,0.2719,0.079440971,0.2826,0.2503,-0.377436328,6170,-0.012990765,1686.256,-0.703824129,1520,0.274,10001633.SH,2
3130,3130,20190121,2.1,0.3,0.324,0.3215,0.066874028,0.3332,0.3,-0.413534514,4034,-0.018974014,1303.4191,-0.697944898,1798,0.324,10001641.SH,2
3131,3131,20190121,2.05,0.3666,0.374,0.3721,0.014780973,0.3842,0.3642,-0.436231079,2691,-0.023559655,1010.0078,-0.668252669,3202,0.374,10001667.SH,37
3132,3132,20190122,2.7,0.0001,0.0001,0.0001,0,0.0001,0.0001,-0.480914414,47,-0.039344705,0.0047,0.278832161,47985,-0.304,10001617.SH,1
3133,3133,20190122,2.45,0.0065,0.0006,0.0006,-9.833333333,0.0065,0.0004,0.702112366,70049,-0.037190912,137.8147,1.063265328,85077,-0.054,10001565.SH,1
3134,3134,20190122,2.6,0.0061,0.0038,0.004,-0.525,0.0067,0.0034,-0.258393435,13214,-0.038364372,62.7311,-0.314124194,19947,-0.204,10001675.SH,36
3135,3135,20190122,2.55,0.0128,0.0081,0.0081,-0.580246914,0.0134,0.0072,0.127803074,36066,-0.033972678,343.7327,0.572497613,61871,-0.154,10001673.SH,36
3136,3136,20190122,2.2,0.2228,0.196,0.1926,-0.156801661,0.2228,0.1879,-0.422170363,3523,-0.028258541,709.3506,-0.674110751,2925,0.196,10001625.SH,1
3137,3137,20190122,2.15,0.2671,0.246,0.2439,-0.095120951,0.268,0.2384,-0.458606547,1367,-0.033925802,346.7321,-0.716301632,930,0.246,10001633.SH,1
3138,3138,20190122,2.1,0.3158,0.296,0.2938,-0.074880871,0.3186,0.2882,-0.438461866,2559,-0.027025546,788.2435,-0.722117418,655,0.296,10001641.SH,1
3139,3139,20190122,2.05,0.3672,0.3478,0.3482,-0.054566341,0.369,0.3422,-0.45466887,1600,-0.030436794,569.9755,-0.667998889,3214,0.346,10001667.SH,36
3140,3140,20190123,2.45,0.0003,0,0.0001,-2,0.0005,0.0001,-0.132472282,20665,-0.039258991,5.4891,0.888622572,76819,-0.058,10001565.SH,0
3141,3141,20190123,2.7,0.0001,0,0.0001,0,0.0001,0.0001,-0.472396865,551,-0.039343917,0.0551,0.267560111,47452,-0.308,10001617.SH,0
3142,3142,20190123,2.6,0.0038,0.0027,0.0027,-0.407407407,0.0045,0.0026,-0.191182533,17191,-0.038394467,60.8055,-0.184104376,26095,-0.208,10001675.SH,35
3143,3143,20190123,2.55,0.0078,0.0058,0.0058,-0.344827586,0.0093,0.0055,0.001746722,28607,-0.036148139,204.5363,0.812636689,73226,-0.158,10001673.SH,35
3144,3144,20190123,2.2,0.194,0.192,0.1889,-0.026998412,0.2059,0.1836,-0.392004042,5308,-0.022968261,1047.848,-0.712642974,1103,0.192,10001625.SH,0
3145,3145,20190123,2.15,0.2441,0.242,0.238,-0.025630252,0.2545,0.2331,-0.465991803,930,-0.035818172,225.6492,-0.721525265,683,0.242,10001633.SH,0
3146,3146,20190123,2.1,0.2904,0.292,0.2882,-0.007633588,0.3043,0.2818,-0.46977738,706,-0.036114181,206.7091,-0.72622019,461,0.292,10001641.SH,0
3147,3147,20190123,2.05,0.3478,0.342,0.3402,-0.0223398,0.3592,0.3384,-0.457237655,1448,-0.031408077,507.8282,-0.669394678,3148,0.342,10001667.SH,35
3148,3148,20190124,2.6,0.0031,0.0019,0.0019,-0.631578947,0.0032,0.0016,-0.038576439,26221,-0.038452252,57.1081,0.022578072,35868,-0.197,10001675.SH,34
3149,3149,20190124,2.55,0.006,0.0051,0.0051,-0.176470588,0.0067,0.004,0.164627955,38245,-0.036246855,198.22,0.93950541,79225,-0.147,10001673.SH,34
3150,3150,20190124,2.05,0.3501,0.3553,0.3553,0.014635519,0.3599,0.3317,-0.437430972,2620,-0.025061942,913.8843,-0.661633247,3515,0.353,10001667.SH,34
3151,3151,20190125,2.6,0.002,0.0027,0.0027,0.259259259,0.0035,0.002,-0.133232777,20620,-0.038424444,58.8874,0.105204524,39775,-0.167,10001675.SH,33
3152,3152,20190125,2.55,0.0051,0.0069,0.0069,0.260869565,0.0089,0.0051,0.257171806,43721,-0.034391878,316.9103,0.937538617,79132,-0.117,10001673.SH,33
3153,3153,20190125,2.05,0.3668,0.383,0.382,0.039790576,0.3938,0.3651,-0.438664665,2547,-0.024122876,973.9702,-0.658524446,3662,0.383,10001667.SH,33
3154,3154,20190128,2.65,0.0009,0.0014,0.0014,0.357142857,0.0031,0.0009,-0.344126626,8141,-0.03911839,14.4854,-0.654527415,3851,-0.22,10001695.SH,30
3155,3155,20190128,2.6,0.0038,0.0032,0.0032,-0.1875,0.006,0.0025,0.115787245,35355,-0.036921335,155.0635,0.246707876,46466,-0.17,10001675.SH,30
3156,3156,20190128,2.55,0.0089,0.0081,0.0081,-0.098765432,0.0135,0.0065,0.429483184,53917,-0.030561793,561.9775,1.163106506,89798,-0.12,10001673.SH,30
3157,3157,20190128,2.05,0.3979,0.3805,0.3805,-0.045729304,0.4136,0.372,-0.446742817,2069,-0.026506308,821.4668,-0.651545503,3992,0.38,10001667.SH,30
3158,3158,20190129,2.65,0.0013,0.0021,0.0021,0.380952381,0.0025,0.0011,-0.353421571,7591,-0.039125306,14.0429,-0.572662301,7722,-0.202,10001695.SH,29
3159,3159,20190129,2.6,0.0032,0.0055,0.0055,0.418181818,0.0059,0.0026,0.049387539,31426,-0.03717365,138.9192,0.298267459,48904,-0.152,10001675.SH,29
3160,3160,20190129,2.55,0.0078,0.0126,0.0126,0.380952381,0.0131,0.0067,0.397457874,52022,-0.031144523,524.6916,1.443237039,103044,-0.102,10001673.SH,29
3161,3161,20190129,2.05,0.37,0.3982,0.3982,0.070818684,0.4037,0.37,-0.429319021,3100,-0.020624261,1197.8284,-0.656938322,3737,0.398,10001667.SH,29
3162,3162,20190130,2.65,0.0021,0.0024,0.0024,0.125,0.0034,0.0018,-0.183746578,17631,-0.038604499,47.3666,-0.405865569,15609,-0.213,10001695.SH,28
3163,3163,20190130,2.6,0.0049,0.0057,0.0057,0.140350877,0.0074,0.0045,0.038554703,30785,-0.036314357,193.9009,0.355431345,51607,-0.163,10001675.SH,28
3164,3164,20190130,2.55,0.0112,0.0124,0.0124,0.096774194,0.016,0.0105,0.38289016,51160,-0.028415884,699.283,1.434629676,102637,-0.113,10001673.SH,28
3165,3165,20190130,2.05,0.3941,0.3916,0.3916,-0.006384065,0.4058,0.3859,-0.451914186,1763,-0.028446068,697.3517,-0.654400525,3857,0.387,10001667.SH,28
3166,3166,20190131,2.65,0.0026,0.0041,0.0041,0.365853659,0.0045,0.0026,-0.108491324,22084,-0.038051062,82.7782,-0.266032934,22221,-0.176,10001695.SH,27
3167,3167,20190131,2.6,0.0068,0.0092,0.0092,0.260869565,0.0097,0.0057,0.290937806,45719,-0.033346268,383.8134,0.481581023,57572,-0.126,10001675.SH,27
3168,3168,20190131,2.55,0.015,0.0197,0.0197,0.23857868,0.0207,0.0141,0.766179886,73840,-0.018580998,1328.5661,1.410245673,101484,-0.076,10001673.SH,27
3169,3169,20190131,2.05,0.3992,0.4256,0.425,0.060705882,0.427,0.3992,-0.451846587,1767,-0.02779424,739.0588,-0.651185981,4009,0.424,10001667.SH,27
3170,3170,20190201,2.65,0.0055,0.0061,0.0061,0.098360656,0.0079,0.0048,0.132518146,36345,-0.036074923,209.221,-0.060746275,31928,-0.158,10001695.SH,26
3171,3171,20190201,2.6,0.0125,0.0119,0.0119,-0.050420168,0.0139,0.0102,0.577661505,62685,-0.027595163,751.7967,0.602655105,63297,-0.108,10001675.SH,26
3172,3172,20190201,2.55,0.0251,0.0242,0.0242,-0.037190083,0.0291,0.0204,1.125218256,95085,-0.004679398,2218.0571,1.384550475,100269,-0.058,10001673.SH,26
3173,3173,20190201,2.05,0.4304,0.4431,0.4409,0.023814924,0.4456,0.4245,-0.454466071,1612,-0.028408511,699.7548,-0.650424642,4045,0.442,10001667.SH,26
3174,3174,20190211,2.7,0.0024,0.0016,0.0016,-0.5,0.0024,0.0013,-0.318489478,9658,-0.039095369,15.9584,-0.648373256,4142,-0.184,10001699.SH,16
3175,3175,20190211,2.65,0.0045,0.0035,0.0035,-0.285714286,0.0046,0.0029,0.105985303,34775,-0.037353954,127.3825,0.081328081,38646,-0.134,10001695.SH,16
3176,3176,20190211,2.6,0.0095,0.0092,0.0092,-0.032608696,0.0103,0.0066,0.57336893,62431,-0.030855986,543.1536,0.856646325,75307,-0.084,10001675.SH,16
3177,3177,20190211,2.55,0.02,0.021,0.021,0.047619048,0.0226,0.015,1.376164867,109934,-0.005782893,2147.4502,1.693104338,114859,-0.034,10001673.SH,16
3178,3178,20190211,2.05,0.4305,0.466,0.4628,0.069792567,0.4659,0.43,-0.459485342,1315,-0.03011799,590.3741,-0.651587799,3990,0.466,10001667.SH,16
3179,3179,20190212,2.7,0.0015,0.0013,0.0013,-0.153846154,0.0018,0.0011,-0.407873048,4369,-0.039245009,6.3837,-0.611236821,5898,-0.176,10001699.SH,15
3180,3180,20190212,2.65,0.0034,0.0034,0.0034,0,0.0039,0.0028,-0.224441536,15223,-0.038560201,50.201,0.205278334,44507,-0.126,10001695.SH,15
3181,3181,20190212,2.6,0.0088,0.0093,0.0093,0.053763441,0.0101,0.0077,0.422537325,53506,-0.031875766,477.9032,1.23657574,93272,-0.076,10001675.SH,15
3182,3182,20190212,2.55,0.0207,0.023,0.023,0.1,0.0247,0.0194,1.204698484,99788,-0.004703814,2216.4948,1.812888374,120523,-0.026,10001673.SH,15
3183,3183,20190212,2.05,0.4641,0.474,0.4701,0.012763242,0.4754,0.456,-0.462442824,1140,-0.031016319,532.8947,-0.65571172,3795,0.474,10001667.SH,15
3184,3184,20190213,2.7,0.0013,0.0049,0.0049,0.734693878,0.0062,0.0011,0.141762391,36892,-0.037102571,143.4672,-0.240062808,23449,-0.129,10001699.SH,14
3185,3185,20190213,2.65,0.0034,0.0117,0.0117,0.709401709,0.0147,0.0029,1.029429624,89417,-0.027468146,759.9238,0.410459251,54209,-0.079,10001695.SH,14
3186,3186,20190213,2.6,0.0102,0.026,0.026,0.607692308,0.0327,0.0088,2.474894947,174948,0.014455866,3442.4229,1.31985779,97210,-0.029,10001675.SH,14
3187,3187,20190213,2.55,0.0243,0.0496,0.0496,0.510080645,0.0589,0.0229,3.681784386,246362,0.105111451,9243.0014,1.62107319,111453,0.021,10001673.SH,14
3188,3188,20190213,2.05,0.4711,0.521,0.5181,0.090716078,0.5318,0.4704,-0.428727524,3135,-0.014586207,1584.172,-0.677769409,2752,0.521,10001667.SH,14
3189,3189,20190214,2.7,0.005,0.0061,0.0061,0.180327869,0.0085,0.0041,0.526708307,59670,-0.033087899,400.3451,0.10338577,39689,-0.133,10001699.SH,13
3190,3190,20190214,2.65,0.011,0.013,0.013,0.153846154,0.0178,0.0102,1.358470672,108887,-0.014804441,1570.2083,0.746357881,70092,-0.083,10001695.SH,13
3191,3191,20190214,2.75,0.0136,0.0178,0.0178,0.235955056,0.0197,0.013,-0.327040827,9152,-0.036879219,157.7583,-0.638983406,4586,-0.183,10001705.SH,41
3192,3192,20190214,2.6,0.0252,0.0281,0.0281,0.103202847,0.0348,0.0241,2.841065075,196615,0.052647447,5886.1032,1.761413384,118089,-0.033,10001675.SH,13
3193,3193,20190214,2.55,0.0484,0.0517,0.0517,0.063829787,0.0598,0.0467,2.368087581,168628,0.101982668,9042.8069,1.675466647,114025,0.017,10001673.SH,13
3194,3194,20190214,2.05,0.5142,0.5193,0.5193,0.009820913,0.5294,0.512,-0.452387384,1735,-0.025228906,903.2011,-0.692594375,2051,0.517,10001667.SH,13
3195,3195,20190215,2.7,0.006,0.002,0.002,-2,0.0063,0.0016,0.349377659,49177,-0.036571363,177.4564,0.133627855,41119,-0.189,10001699.SH,12
3196,3196,20190215,2.65,0.0122,0.0043,0.0043,-1.837209302,0.0134,0.003,1.361191555,109048,-0.026956104,792.6867,0.990811213,81651,-0.139,10001695.SH,12
3197,3197,20190215,2.6,0.0264,0.0091,0.0091,-1.901098901,0.0274,0.0075,3.081314049,210831,0.011892664,3278.417,1.98452807,128639,-0.089,10001675.SH,12
3198,3198,20190215,2.75,0.0178,0.01,0.01,-0.78,0.0178,0.01,-0.208488031,16167,-0.035925305,218.7943,-0.481259299,12044,-0.239,10001705.SH,40
3199,3199,20190215,2.55,0.0497,0.0204,0.0204,-1.43627451,0.0505,0.0186,3.56321469,239346,0.07642164,7407.2899,2.087203122,133494,-0.039,10001673.SH,12
3200,3200,20190215,2.05,0.5121,0.4645,0.4645,-0.10247578,0.5162,0.4617,-0.457795352,1415,-0.028685525,682.0301,-0.69604155,1888,0.461,10001667.SH,12
3201,3201,20190218,2.7,0.0026,0.004,0.004,0.35,0.0045,0.0021,0.194371779,40005,-0.03713673,141.2815,0.328826769,50349,-0.129,10001699.SH,9
3202,3202,20190218,2.65,0.0057,0.0102,0.0102,0.441176471,0.0106,0.0056,1.179416234,98292,-0.026638463,813.0109,1.09955583,86793,-0.079,10001695.SH,9
3203,3203,20190218,2.75,0.0116,0.0174,0.0174,0.333333333,0.0175,0.0116,-0.141446129,20134,-0.034533952,307.8197,-0.373381763,17145,-0.179,10001705.SH,37
3204,3204,20190218,2.6,0.012,0.0236,0.0236,0.491525424,0.0237,0.012,2.76606332,192177,0.018391048,3694.2147,1.870263743,123236,-0.029,10001675.SH,9
3205,3205,20190218,2.55,0.0265,0.0477,0.0477,0.444444444,0.0477,0.0263,3.755146851,250703,0.11445491,9840.8407,1.680478796,114262,0.021,10001673.SH,9
3206,3206,20190218,2.05,0.4885,0.521,0.5197,0.060034635,0.5222,0.4885,-0.464251113,1033,-0.031089309,528.2245,-0.697225855,1832,0.521,10001667.SH,9
3207,3207,20190219,2.7,0.0039,0.003,0.003,-0.3,0.0065,0.002,0.888839358,81098,-0.033785015,355.7403,0.594555302,62914,-0.133,10001699.SH,8
3208,3208,20190219,2.65,0.0115,0.0087,0.0087,-0.32183908,0.0173,0.0063,2.390344749,169945,-0.007859552,2014.5756,1.379390287,100025,-0.083,10001695.SH,8
3209,3209,20190219,2.75,0.0176,0.0198,0.0198,0.111111111,0.0241,0.0168,0.048677743,31384,-0.02937602,637.8489,-0.339544465,18745,-0.183,10001705.SH,36
3210,3210,20190219,2.6,0.026,0.0217,0.0217,-0.198156682,0.0387,0.0175,5.153799452,333464,0.10372812,9154.4893,1.973467503,128116,-0.033,10001675.SH,8
3211,3211,20190219,2.55,0.0511,0.0446,0.0446,-0.14573991,0.0713,0.0381,4.421577497,290137,0.199059843,15254.2695,1.614094247,111123,0.017,10001673.SH,8
3212,3212,20190219,2.05,0.5319,0.517,0.5186,-0.02564597,0.555,0.5084,-0.46141193,1201,-0.029472792,631.657,-0.699340687,1732,0.517,10001667.SH,8
3213,3213,20190220,2.7,0.0031,0.0032,0.0032,0.03125,0.0048,0.0021,0.167365739,38407,-0.037332556,128.7516,0.735868319,69596,-0.123,10001699.SH,7
3214,3214,20190220,2.65,0.0116,0.0104,0.0104,-0.115384615,0.0137,0.0071,0.965564903,85638,-0.02539834,892.3599,1.552023953,108188,-0.073,10001695.SH,7
3215,3215,20190220,2.75,0.022,0.0202,0.0202,-0.089108911,0.0235,0.0171,-0.187549055,17406,-0.033753614,357.7495,-0.232470564,23808,-0.173,10001705.SH,35
3216,3216,20190220,2.6,0.0281,0.025,0.025,-0.124,0.0319,0.0183,3.298055263,223656,0.049012621,5653.5296,2.213606579,139471,-0.023,10001675.SH,7
3217,3217,20190220,2.55,0.0531,0.0488,0.0488,-0.088114754,0.0602,0.0393,3.115874344,212876,0.128306246,10727.1155,1.483165051,104932,0.027,10001673.SH,7
3218,3218,20190220,2.05,0.5284,0.527,0.5266,-0.003418154,0.539,0.5094,-0.466667799,890,-0.032037254,467.5704,-0.697966046,1797,0.527,10001667.SH,7
3219,3219,20190221,2.7,0.003,0.0015,0.0015,-1,0.0038,0.001,0.39466939,51857,-0.037358284,127.1054,0.544920215,60567,-0.134,10001699.SH,6
3220,3220,20190221,2.65,0.0099,0.0048,0.0048,-1.0625,0.0126,0.0035,1.578980563,121935,-0.023221829,1031.6235,1.325102572,97458,-0.084,10001695.SH,6
3221,3221,20190221,2.8,0.0124,0.0103,0.0103,-0.203883495,0.015,0.0089,-0.083665371,23553,-0.034767914,292.8497,-0.504332107,10953,-0.234,10001713.SH,34
3222,3222,20190221,2.6,0.0242,0.0158,0.0158,-0.53164557,0.0321,0.0121,4.452166315,291947,0.063744297,6596.1328,1.959446172,127453,-0.034,10001675.SH,6
3223,3223,20190221,2.75,0.0202,0.0168,0.0168,-0.202380952,0.0234,0.0146,0.024071489,29928,-0.029834199,608.5324,-0.094202904,30346,-0.184,10001705.SH,34
3224,3224,20190221,2.55,0.048,0.0376,0.0376,-0.276595745,0.0656,0.0312,4.613577257,301498,0.186143018,14427.7892,1.383323873,100211,0.016,10001673.SH,6
3225,3225,20190221,2.05,0.5179,0.516,0.5156,-0.004460822,0.5512,0.5061,-0.436247979,2690,-0.017224532,1415.3593,-0.669881089,3125,0.516,10001667.SH,6
3226,3226,20190222,2.7,0.0014,0.0038,0.0038,0.631578947,0.0038,0.0006,0.127312977,36037,-0.038440506,57.8597,0.351730391,51432,-0.082,10001699.SH,5
3227,3227,20190222,2.65,0.0052,0.0132,0.0132,0.606060606,0.0133,0.0025,1.552346321,120359,-0.02643586,825.9744,1.103891234,86998,-0.032,10001695.SH,5
3228,3228,20190222,2.8,0.0103,0.0155,0.0155,0.335483871,0.0155,0.008,-0.097928887,22709,-0.035474105,247.6642,-0.307250993,20272,-0.182,10001713.SH,33
3229,3229,20190222,2.75,0.0159,0.0266,0.0266,0.402255639,0.0266,0.0134,0.049826936,31452,-0.030368181,574.3657,-0.016863529,34003,-0.132,10001705.SH,33
3230,3230,20190222,2.6,0.0154,0.0357,0.0357,0.568627451,0.0359,0.0086,3.924010649,260695,0.039251181,5028.9459,1.352595376,98758,0.018,10001675.SH,5
3231,3231,20190222,2.55,0.0385,0.0745,0.0745,0.483221477,0.0745,0.025,5.235256969,338284,0.170378504,13419.1001,0.645395843,65318,0.068,10001673.SH,5
3232,3232,20190222,2.05,0.5086,0.568,0.5671,0.10315641,0.5671,0.4969,-0.462493524,1137,-0.030111787,590.771,-0.671636399,3042,0.568,10001667.SH,5
3233,3233,20190225,2.7,0.011,0.1263,0.1263,0.91290578,0.1263,0.008,5.453079776,351173,0.151998078,12243.0324,-0.149780666,27718,0.116,10001699.SH,2
3234,3234,20190225,2.8,0.0231,0.1332,0.1332,0.826576577,0.1332,0.0231,3.071258609,210236,0.154586628,12408.6602,0.575479525,62012,0.016,10001713.SH,30
3235,3235,20190225,2.75,0.042,0.158,0.158,0.734177215,0.2741,0.036,2.146039799,155489,0.135568239,11191.7726,-0.002355787,34689,0.066,10001705.SH,30
3236,3236,20190225,2.65,0.025,0.1751,0.1751,0.857224443,0.2,0.023,5.409579434,348599,0.269611685,19768.5143,-0.073392965,31330,0.166,10001695.SH,2
3237,3237,20190225,2.6,0.0517,0.216,0.213,0.757276995,0.2158,0.0517,3.253929625,221045,0.291283347,21155.171,-0.102598783,29949,0.216,10001675.SH,2
