,trade_date,price,open,settle,close,per,high,low,normcjl,vol,normcje,amount,normccl,oi,jc,ts_code,dt,shibor,g_settle,q,iv
5806,20221109,2.2,0.3083,0.2811,0.2811,-0.096762718,0.3139,0.2769,-0.477247136,264,-0.038160219,75.7938,-0.712368046,1116,0.278,10004733.SH,14,1.808,0.0008,-0.008151298020906212,0.288818359375
5807,20221109,2.15,0.3575,0.3312,0.3312,-0.079408213,0.365,0.3256,-0.475607846,361,-0.037415756,123.4281,-0.716090149,940,0.328,10004741.SH,14,1.808,0.0003,-0.014825734663135725,0.2890625
5808,20221110,2.4,0.082,0.0943,0.0943,0.130434783,0.1069,0.0741,0.970212375,85913,0.079961553,7633.7905,0.199631735,44240,0.082,10004633.SH,13,1.826,0.0108,0.0006826706156035595,0.213348388671875
5809,20221110,2.35,0.1251,0.1391,0.1391,0.100647017,0.1518,0.1141,-0.111212208,21923,0.005877424,2893.5331,-0.195735947,25545,0.132,10004649.SH,13,1.826,0.0047,-0.009864329046192007,0.22676849365234375
5810,20221110,2.3,0.169,0.1874,0.1874,0.098185699,0.1994,0.16,-0.354908762,7503,-0.018558385,1330.013,-0.563293599,8165,0.182,10004660.SH,13,1.826,0.0021,-0.020407368251506186,0.2451171875
5811,20221110,2.2,0.2684,0.2854,0.2845,0.05659051,0.2983,0.2588,-0.478058331,216,-0.038430835,58.4785,-0.711226038,1170,0.282,10004733.SH,13,1.826,0.0009,-0.012097863798683956,0.3082275390625
5812,20221110,2.15,0.3162,0.3335,0.3323,0.048450196,0.3478,0.3078,-0.474069955,452,-0.037053181,146.6274,-0.715286513,978,0.332,10004741.SH,13,1.826,0.0004,0.0033691067304417142,0.3204345703125
5813,20221111,2.4,0.1661,0.1606,0.1606,-0.034246575,0.1952,0.1311,0.74872229,72807,0.139916518,11469.9963,-0.018217021,33939,0.155,10004633.SH,12,1.704,0.0039,-0.004236020696147124,0.2462310791015625
5814,20221111,2.35,0.205,0.2087,0.2087,0.017728797,0.2448,0.1771,0.084944928,33530,0.068393583,6893.6164,-0.416883839,15088,0.205,10004649.SH,12,1.704,0.0017,-0.008140025353655865,0.2604522705078125
5815,20221111,2.3,0.248,0.2597,0.2597,0.045051983,0.2933,0.227,-0.386258076,5648,-0.017029447,1427.8418,-0.584907174,7143,0.255,10004660.SH,12,1.704,0.0013,-0.025130767137386333,0.30194091796875
5816,20221111,2.2,0.3415,0.3577,0.3577,0.045289349,0.3893,0.3253,-0.466296001,912,-0.03411695,334.5015,-0.712241157,1122,0.355,10004733.SH,12,1.704,0.0004,-0.012709998561710532,0.3455810546875
5817,20221111,2.15,0.3896,0.4052,0.4083,0.045799657,0.4399,0.3765,-0.469490082,723,-0.034858653,287.0438,-0.722857609,620,0.405,10004741.SH,12,1.704,0.0002,0.014338306504871468,0.3603515625
5818,20221114,2.4,0.1825,0.1777,0.1777,-0.027011818,0.2197,0.1732,-0.056490333,25161,0.039278448,5030.6906,-0.138931582,28231,0.176,10004633.SH,9,1.646,0.003,0.035814802740940344,0.2899932861328125
5819,20221114,2.35,0.2339,0.2268,0.2268,-0.031305115,0.2699,0.2225,-0.28438548,11676,0.005725854,2883.8349,-0.471086961,12525,0.226,10004649.SH,9,1.646,0.0011,0.01974075795549331,0.298675537109375
5820,20221114,2.3,0.2861,0.276,0.276,-0.036594203,0.3171,0.2718,-0.412858518,4074,-0.02039477,1212.5123,-0.600155106,6422,0.276,10004660.SH,9,1.646,0.0007,0.025722133342497216,0.33367919921875
5821,20221114,2.2,0.3872,0.376,0.3742,-0.03474078,0.4137,0.372,-0.473833356,466,-0.036467829,184.081,-0.713848428,1046,0.376,10004733.SH,9,1.646,0.0002,0.01720697414392652,0.384033203125
5822,20221114,2.15,0.435,0.4266,0.4279,-0.016592662,0.4676,0.4247,-0.472701063,533,-0.035636897,237.248,-0.723915024,570,0.426,10004741.SH,9,1.646,0.0002,0.007438413943690547,0.434814453125
5823,20221115,2.4,0.1654,0.2268,0.2268,0.270723104,0.2367,0.1654,-0.18839405,17356,0.017208229,3618.5323,-0.208255747,24953,0.225,10004633.SH,8,1.853,0.0012,0.006510167435702328,0.31475830078125
5824,20221115,2.35,0.2195,0.275,0.274,0.198905109,0.286,0.2166,-0.355669258,7458,-0.008862439,1950.4061,-0.503063208,11013,0.275,10004649.SH,8,1.853,0.0008,0.030500348092528932,0.3524169921875
5825,20221115,2.3,0.2693,0.325,0.3237,0.168056843,0.3356,0.2656,-0.442196744,2338,-0.028124876,717.9031,-0.610517779,5932,0.325,10004660.SH,8,1.853,0.0007,0.02840802182784812,0.4036865234375
5826,20221115,2.2,0.367,0.425,0.4202,0.126606378,0.4337,0.367,-0.476351441,317,-0.037327191,129.0949,-0.715540293,966,0.425,10004733.SH,8,1.853,0.0002,0.019006900519468527,0.45068359375
5827,20221115,2.15,0.4166,0.475,0.4725,0.118306878,0.4842,0.4166,-0.477889332,226,-0.037724892,103.6481,-0.725289665,505,0.475,10004741.SH,8,1.853,0.0001,0.016915101256701193,0.470458984375
5828,20221116,2.4,0.2203,0.2176,0.2176,-0.012408088,0.2375,0.2095,-0.391547745,5335,-0.020888067,1180.9488,-0.243594576,23282,0.215,10004633.SH,7,1.936,0.0008,-0.018123720883887705,0.30615234375
5829,20221116,2.35,0.2708,0.267,0.267,-0.01423221,0.287,0.2598,-0.452302884,1740,-0.031932046,474.3021,-0.517592098,10326,0.265,10004649.SH,7,1.936,0.0004,-0.014506974677630487,0.33544921875
5830,20221116,2.3,0.3194,0.3168,0.3173,-0.006618342,0.336,0.309,-0.472346165,554,-0.036569733,177.5607,-0.615995191,5673,0.315,10004660.SH,7,1.936,0.0003,-0.012883513792843387,0.37939453125
5831,20221116,2.2,0.4179,0.416,0.416,-0.004567308,0.435,0.4093,-0.479461023,133,-0.038470518,55.9394,-0.716217039,934,0.415,10004733.SH,7,1.936,0.0001,-0.0016613415610753992,0.443359375
5832,20221116,2.15,0.4637,0.4665,0.4665,0.006002144,0.4849,0.4602,-0.479106125,154,-0.038212725,72.4342,-0.726960381,426,0.465,10004741.SH,7,1.936,0.0001,-0.012000044026733155,0.49560546875
5833,20221117,2.4,0.2126,0.2011,0.2011,-0.05718548,0.2126,0.1731,-0.369746874,6625,-0.019521076,1268.4154,-0.315097017,19901,0.2,10004633.SH,6,1.699,0.0002,-0.005376567623033107,0.257080078125
5834,20221117,2.35,0.2603,0.2535,0.2535,-0.026824458,0.2612,0.2224,-0.433189098,2871,-0.028437863,697.8767,-0.533072662,9594,0.25,10004649.SH,6,1.699,0.0002,-0.06182590854166378,0.319091796875
5835,20221117,2.3,0.3077,0.3038,0.3038,-0.012837393,0.3107,0.2729,-0.463575117,1073,-0.034501532,309.8941,-0.626104084,5195,0.3,10004660.SH,6,1.699,0.0001,-0.07150095994468847,0.352294921875
5836,20221117,2.2,0.4091,0.4013,0.4013,-0.01943683,0.4091,0.3783,-0.475455747,370,-0.037087028,144.4617,-0.715730628,957,0.4,10004733.SH,6,1.699,0.0001,-0.013701233533957559,0.4638671875
5837,20221117,2.15,0.4574,0.4525,0.4525,-0.010828729,0.4607,0.4197,-0.479156825,151,-0.038294218,67.2199,-0.726939233,427,0.45,10004741.SH,6,1.699,0.0001,-0.04209181935790113,0.5224609375
5838,20221118,2.4,0.2102,0.1912,0.1912,-0.099372385,0.2151,0.1843,-0.418790383,3723,-0.027855829,735.118,-0.361581005,17703,0.19,10004633.SH,5,1.364,0.0003,-0.012727484306626447,0.2838134765625
5839,20221118,2.35,0.2564,0.24,0.24,-0.068333333,0.2649,0.2339,-0.441841846,2359,-0.030201287,585.0444,-0.555447576,8536,0.24,10004649.SH,5,1.364,0.0001,0.015195019756481555,0.30908203125
5840,20221118,2.3,0.311,0.2919,0.2919,-0.065433368,0.3133,0.2832,-0.439881458,2475,-0.027879497,733.6036,-0.656578801,3754,0.29,10004660.SH,5,1.364,0.0001,-0.038611767749635297,0.3720703125
5841,20221118,2.2,0.4073,0.3906,0.3906,-0.042754736,0.4109,0.3882,-0.480373618,79,-0.0388548,31.3512,-0.717105268,892,0.39,10004733.SH,5,1.364,0.0001,-0.0025076029971164908,0.494140625
5842,20221118,2.15,0.4517,0.4416,0.4435,-0.01848929,0.4623,0.4345,-0.477568234,245,-0.037634091,109.458,-0.727256458,412,0.44,10004741.SH,5,1.364,0.0001,-0.030949708336492684,0.5595703125
5843,20221121,2.4,0.1764,0.158,0.158,-0.116455696,0.1764,0.1307,-0.343906927,8154,-0.02091774,1179.0502,-0.540749499,9231,0.157,10004633.SH,2,1.139,0.0001,-0.05353725916279543,0.335205078125
5844,20221121,2.35,0.2212,0.2089,0.2074,-0.066538091,0.2212,0.1799,-0.421849265,3542,-0.028722838,679.6426,-0.622699206,5356,0.207,10004649.SH,2,1.139,0.0001,-0.11796512615889783,0.43505859375
5845,20221121,2.3,0.271,0.2587,0.2587,-0.047545419,0.271,0.23,-0.451981786,1759,-0.032645552,428.6486,-0.682273999,2539,0.257,10004660.SH,2,1.139,0.0001,-0.10392184031723863,0.53271484375
5846,20221121,2.2,0.3729,0.3591,0.3553,-0.049535604,0.3729,0.332,-0.474543152,424,-0.037051705,146.7218,-0.724147656,559,0.357,10004733.SH,2,1.139,0.0001,-0.13289754509680077,0.732421875
5847,20221121,2.15,0.4216,0.407,0.4057,-0.039191521,0.4216,0.38,-0.476959838,281,-0.037625832,109.9864,-0.730386408,264,0.407,10004741.SH,2,1.139,0.0001,0.016714780210723278,0.8359375
5848,20221122,2.4,0.16,0.17,0.1681,0.048185604,0.1962,0.1472,-0.342605635,8231,-0.01805314,1362.341,-0.626801978,5162,0.17,10004633.SH,1,0.871,0.0001,0.022336773175873997,0.50537109375
5849,20221122,2.35,0.2118,0.22,0.218,0.028440367,0.2466,0.1974,-0.425482743,3327,-0.028210601,712.418,-0.646681391,4222,0.22,10004649.SH,1,0.871,0.0001,0.02216730961387388,0.6435546875
5850,20221122,2.3,0.2633,0.27,0.265,0.006415094,0.2936,0.2475,-0.453570377,1665,-0.032660148,427.7147,-0.703422311,1539,0.27,10004660.SH,1,0.871,0.0001,0.021997846130512377,0.765625
5851,20221122,2.2,0.3566,0.3705,0.3705,0.037516869,0.39,0.3482,-0.472379965,552,-0.036221818,199.822,-0.730280666,269,0.37,10004733.SH,1,0.871,0.0001,-0.04935006000023201,0.0
5852,20221122,2.15,0.4067,0.42,0.4138,0.017158047,0.4364,0.3972,-0.478886426,167,-0.038239591,70.7152,-0.731443823,214,0.42,10004741.SH,1,0.871,0.0001,0.021489456152542497,0.0
5853,20221123,2.4,0.1602,0.175,0.1738,0.078250863,0.1942,0.1594,-0.376371635,6233,-0.021989396,1110.4805,-0.689845095,2181,0.175,10004633.SH,0,1.039,0.0,0.0,0.75
5854,20221123,2.35,0.2091,0.225,0.2249,0.070253446,0.2435,0.2091,-0.413095117,4060,-0.02483335,928.5107,-0.685361653,2393,0.225,10004649.SH,0,1.039,0.0,0.0,0.25
5855,20221123,2.3,0.2587,0.275,0.2775,0.067747748,0.2939,0.2587,-0.465518606,958,-0.035163557,267.5346,-0.721800193,670,0.275,10004660.SH,0,1.039,0.0,0.0,0.75
5856,20221123,2.2,0.38,0.375,0.3781,-0.005025126,0.385,0.3706,-0.479139925,152,-0.03844089,57.8351,-0.731063154,232,0.375,10004733.SH,0,1.039,0.0,0.0,0.25
5857,20221123,2.15,0.4255,0.425,0.424,-0.003537736,0.44,0.421,-0.480677816,61,-0.038938033,26.0255,-0.7317399,200,0.425,10004741.SH,0,1.039,0.0,0.0,0.75
5858,20221201,2.6,0.1317,0.1078,0.1078,-0.221706865,0.1457,0.1065,-0.455311066,1562,-0.036336165,192.5055,-0.719981438,756,0.032,10004863.SH,60,1.458,0.0629,-0.01541070354583206,0.1972217559814453
5859,20221202,2.85,0.0216,0.0195,0.0195,-0.107692308,0.0237,0.0192,-0.410188334,4232,-0.037965677,88.2415,-0.688999162,2221,-0.233,10004915.SH,59,1.157,0.0652,-0.415881024193923,0.08410835266113281
5860,20221202,2.6,0.1029,0.097,0.097,-0.060824742,0.1086,0.0964,-0.452623982,1721,-0.036635836,173.3311,-0.70255523,1580,0.017,10004863.SH,59,1.157,0.2361,0.3926999296819507,0.3876476287841797
5861,20221205,2.85,0.0241,0.0296,0.0296,0.185810811,0.0311,0.0232,-0.347439006,7945,-0.035888359,221.1583,-0.627584466,5125,-0.17,10004915.SH,56,1.08,0.0459,-0.35261579857807107,0.08387184143066406
5862,20221205,2.6,0.1275,0.1304,0.1304,0.022239264,0.135,0.1075,-0.437464772,2618,-0.034347574,319.7451,-0.705156472,1457,0.08,10004863.SH,56,1.08,0.1946,0.3715608622474796,0.40099334716796875
5863,20221206,2.9,0.0203,0.021,0.021,0.033333333,0.0284,0.019,-0.336352672,8601,-0.03625795,197.5101,-0.663959562,3405,-0.212,10004927.SH,55,1.043,0.0412,-0.44689769104930466,0.067169189453125
5864,20221206,2.85,0.0287,0.0297,0.0297,0.033670034,0.0389,0.0261,-0.314247603,9909,-0.034407072,315.9381,-0.569680389,7863,-0.162,10004915.SH,55,1.043,0.1836,-0.008942035473619634,0.19953155517578125
5865,20221206,2.6,0.127,0.1342,0.1342,0.053651267,0.1542,0.121,-0.445982322,2114,-0.034788064,291.5604,-0.699256093,1736,0.088,10004863.SH,55,1.043,0.2264,0.47132131965141394,0.44754600524902344
5866,20221207,2.9,0.0199,0.0183,0.0183,-0.087431694,0.0262,0.0158,-0.293849424,11116,-0.03593188,218.3736,-0.587677602,7012,-0.229,10004927.SH,54,1.007,0.0445,-0.4844960041961744,0.06686019897460938
5867,20221207,2.85,0.0284,0.0259,0.026,-0.092307692,0.0366,0.0228,-0.363933308,6969,-0.036269613,196.7638,-0.553903749,8609,-0.179,10004915.SH,54,1.007,0.1932,-0.018844989982439622,0.19940948486328125
5868,20221207,2.6,0.13,0.1265,0.1265,-0.027667984,0.155,0.1176,-0.447080815,2049,-0.03521169,264.4548,-0.693863274,1991,0.071,10004863.SH,54,1.007,0.2362,0.48399835232398175,0.4518089294433594
5869,20221208,2.9,0.0173,0.0168,0.0168,-0.029761905,0.0186,0.0159,-0.403664973,4618,-0.038127188,77.9073,-0.557583555,8435,-0.223,10004927.SH,53,1.064,0.0414,-0.48164033655857474,0.06242179870605469
5870,20221208,2.85,0.0245,0.0253,0.0253,0.031620553,0.0271,0.0232,-0.411844524,4134,-0.037753836,101.7961,-0.520531714,10187,-0.173,10004915.SH,53,1.064,0.1876,-0.016188687468956246,0.19567108154296875
5871,20221208,2.6,0.125,0.127,0.127,0.015748031,0.1328,0.1198,-0.462425924,1141,-0.037100786,143.5814,-0.69415935,1977,0.077,10004863.SH,53,1.064,0.2312,0.49376226951641167,0.45096588134765625
5872,20221209,2.9,0.0167,0.0194,0.0194,0.139175258,0.0214,0.0148,-0.366654192,6808,-0.037452449,121.0803,-0.516598128,10373,-0.192,10004927.SH,52,1.071,0.0315,-0.4407166756656263,0.057422637939453125
5873,20221209,2.85,0.0247,0.0291,0.0291,0.151202749,0.0317,0.0221,-0.326026833,9212,-0.035376862,253.8863,-0.505452968,10900,-0.142,10004915.SH,52,1.071,0.163,-0.009725734564448009,0.18782806396484375
5874,20221209,2.6,0.1261,0.1478,0.1478,0.146820027,0.1548,0.12,-0.453806975,1651,-0.035796856,227.0131,-0.689697057,2188,0.108,10004863.SH,52,1.071,0.2028,0.4466934101343624,0.4502410888671875
5875,20221212,2.9,0.0188,0.0145,0.0145,-0.296551724,0.0202,0.0141,-0.379548816,6045,-0.037704214,104.9712,-0.484643029,11884,-0.224,10004927.SH,49,1.052,0.0386,-0.5260350891976756,0.058605194091796875
5876,20221212,2.85,0.0262,0.0219,0.0219,-0.196347032,0.0296,0.0213,-0.357291648,7362,-0.036439947,185.865,-0.447443149,13643,-0.174,10004915.SH,49,1.052,0.1854,-0.01801014090839215,0.1926422119140625
5877,20221212,2.6,0.1419,0.125,0.125,-0.1352,0.1449,0.1223,-0.452421183,1733,-0.035699993,233.2108,-0.679144049,2687,0.076,10004863.SH,49,1.052,0.2268,0.5230862318574936,0.46047401428222656
5878,20221213,2.9,0.0142,0.0152,0.0152,0.065789474,0.0159,0.0134,-0.428457126,3151,-0.038640491,45.0637,-0.47248275,12459,-0.221,10004927.SH,48,1.032,0.0372,-0.5344549440528817,0.05907440185546875
5879,20221213,2.85,0.0219,0.0228,0.0228,0.039473684,0.0241,0.0206,-0.401620085,4739,-0.037704218,104.9709,-0.43528287,14218,-0.171,10004915.SH,48,1.032,0.1794,-0.029843544235235043,0.19259262084960938
5880,20221213,2.6,0.125,0.1288,0.1285,0.027237354,0.1364,0.1232,-0.457339054,1442,-0.036440435,185.8338,-0.67199592,3025,0.079,10004863.SH,48,1.032,0.2226,0.5177213958963814,0.4659309387207031
5881,20221214,2.9,0.015,0.0156,0.0156,0.038461538,0.0166,0.0129,-0.397902107,4959,-0.038201393,73.1593,-0.454485537,13310,-0.204,10004927.SH,47,1.199,0.0321,-0.510090464472277,0.05542945861816406
5882,20221214,2.85,0.0228,0.0238,0.0238,0.042016807,0.0257,0.0196,-0.393829231,5200,-0.037497705,118.1846,-0.405061933,15647,-0.154,10004915.SH,47,1.199,0.1675,-0.01698594563662953,0.18810653686523438
5883,20221214,2.6,0.1268,0.1389,0.1389,0.087113031,0.1438,0.1192,-0.448703205,1953,-0.035272931,260.5363,-0.673603192,2949,0.096,10004863.SH,47,1.199,0.2084,0.5043106871588123,0.468048095703125
5884,20221215,2.9,0.0159,0.0132,0.0132,-0.204545455,0.017,0.0112,-0.344177326,8138,-0.037702066,105.1086,-0.409926045,15417,-0.218,10004927.SH,46,1.223,0.032,-0.5561704093856604,0.0520782470703125
5885,20221215,2.85,0.0242,0.0199,0.0199,-0.216080402,0.0256,0.0177,-0.374326747,6354,-0.037344203,128.0064,-0.395502897,16099,-0.168,10004915.SH,46,1.223,0.174,-0.0280877474844859,0.18439483642578125
5886,20221215,2.6,0.1375,0.1292,0.1292,-0.064241486,0.146,0.1185,-0.444089533,2226,-0.034950508,281.1665,-0.667406736,3242,0.082,10004863.SH,46,1.223,0.218,0.5347878453136315,0.4708061218261719
5887,20221216,2.9,0.0132,0.0125,0.0125,-0.056,0.0143,0.0118,-0.357528246,7348,-0.03790436,92.1649,-0.345550585,18461,-0.207,10004927.SH,45,1.224,0.0281,-0.5446114989889991,0.04772377014160156
5888,20221216,2.85,0.0193,0.0202,0.0202,0.044554455,0.022,0.018,-0.373921149,6378,-0.03739233,124.927,-0.335293654,18946,-0.157,10004915.SH,45,1.224,0.1667,-0.018659906239231073,0.18167877197265625
5889,20221216,2.6,0.1234,0.1321,0.1318,0.063732929,0.1376,0.119,-0.437143674,2637,-0.033988274,342.7348,-0.658228369,3676,0.093,10004863.SH,45,1.224,0.2083,0.5389407495691978,0.46787261962890625
5890,20221219,2.9,0.0129,0.009,0.009,-0.433333333,0.0142,0.008,-0.221247455,15412,-0.036929197,154.5605,-0.235875442,23647,-0.247,10004927.SH,42,1.217,0.0377,-0.6748973645634835,0.05176734924316406
5891,20221219,2.85,0.0207,0.0133,0.0133,-0.556390977,0.0226,0.0122,-0.257396341,13273,-0.03609949,207.6491,-0.221832963,24311,-0.197,10004915.SH,42,1.217,0.197,-0.030449085643149493,0.18764495849609375
5892,20221219,2.6,0.1361,0.1037,0.1037,-0.31243973,0.1438,0.0974,-0.378484122,6108,-0.028665183,683.3317,-0.620034519,5482,0.053,10004863.SH,42,1.217,0.247,0.680935466680622,0.4852943420410156
5893,20221220,2.9,0.0086,0.0062,0.0062,-0.387096774,0.0086,0.0057,-0.203080063,16487,-0.037586034,112.5329,-0.17202869,26666,-0.293,10004927.SH,41,1.166,0.0558,-0.7827615568730851,0.059818267822265625
5894,20221220,2.85,0.0127,0.0095,0.0095,-0.336842105,0.0134,0.0082,-0.206138945,16306,-0.036824811,161.2396,-0.203032114,25200,-0.243,10004915.SH,41,1.166,0.243,-0.019680540652923448,0.20465850830078125
5895,20221220,2.6,0.0989,0.075,0.075,-0.318666667,0.1016,0.064,0.019778915,29674,-0.004491161,2230.1014,-0.395249117,16111,0.007,10004863.SH,41,1.166,0.293,0.8162590385348063,0.48511505126953125
5896,20221221,2.9,0.0068,0.005,0.005,-0.36,0.0068,0.0047,-0.334476783,8712,-0.038545401,51.148,-0.181122464,26236,-0.288,10004927.SH,40,0.921,0.0526,-0.7940425979241085,0.054363250732421875
5897,20221221,2.85,0.0097,0.0074,0.0074,-0.310810811,0.01,0.007,-0.35522986,7484,-0.038381209,61.6538,-0.22337679,24238,-0.238,10004915.SH,40,0.921,0.238,-0.01579403488367228,0.19184112548828125
5898,20221221,2.6,0.0765,0.0753,0.0753,-0.015936255,0.0823,0.0728,0.05422091,31712,-0.001155398,2443.5395,-0.346206183,18430,0.012,10004863.SH,40,0.921,0.288,0.8308538992158817,0.4859809875488281
5899,20221222,2.9,0.0058,0.0046,0.0046,-0.260869565,0.006,0.0041,-0.372839556,6442,-0.038848217,31.7724,-0.164288408,27032,-0.271,10004927.SH,39,0.783,0.0429,-0.7858213782941464,0.046520233154296875
5900,20221222,2.85,0.0085,0.0074,0.0074,-0.148648649,0.0091,0.0067,-0.329778611,8990,-0.03825853,69.5034,-0.275147856,21790,-0.221,10004915.SH,39,0.783,0.223,-0.01073263936588913,0.18432235717773438
5901,20221222,2.6,0.0823,0.0809,0.0809,-0.017305315,0.0961,0.0743,0.199864246,40330,0.014402381,3439.0007,-0.297543918,20731,0.029,10004863.SH,39,0.783,0.271,0.8228499041190489,0.4851551055908203
5902,20221223,2.9,0.0041,0.0043,0.0043,0.046511628,0.005,0.0037,-0.405354963,4518,-0.039029904,20.1472,-0.135484408,28394,-0.278,10004927.SH,38,0.585,0.0451,-0.8259253181508559,0.047760009765625
5903,20221223,2.85,0.0063,0.0068,0.0068,0.073529412,0.0081,0.006,-0.352137178,7667,-0.038494928,54.3775,-0.262649204,22381,-0.228,10004915.SH,38,0.585,0.228,-0.018536018460876547,0.18631362915039062
5904,20221223,2.6,0.07,0.081,0.081,0.135802469,0.088,0.07,0.188169516,39638,0.010700353,3202.1272,-0.121780302,29042,0.022,10004863.SH,38,0.585,0.278,0.8440953101306132,0.5000457763671875
5905,20221226,2.9,0.0046,0.0037,0.0037,-0.243243243,0.005,0.0031,-0.356598752,7403,-0.038932279,26.3937,-0.162342763,27124,-0.288,10004927.SH,35,0.82,0.0476,-0.9233713094213253,0.049468994140625
5906,20221226,2.85,0.0065,0.0061,0.0061,-0.06557377,0.0072,0.0047,-0.354942562,7501,-0.038638683,45.1794,-0.256896864,22653,-0.238,10004915.SH,35,0.82,0.238,-0.015399601042904193,0.19610595703125
5907,20221226,2.6,0.083,0.072,0.072,-0.152777778,0.0866,0.07,0.213333466,41127,0.011327108,3242.23,0.010290903,35287,0.012,10004863.SH,35,0.82,0.288,0.9614520918773034,0.5109825134277344
5908,20221227,2.9,0.0044,0.0045,0.0045,0.022222222,0.0055,0.0042,-0.290841242,11294,-0.038490466,54.663,-0.061613356,31887,-0.258,10004927.SH,34,0.632,0.0329,-0.8882234551627781,0.041233062744140625
5909,20221227,2.85,0.0069,0.0074,0.0074,0.067567568,0.0085,0.0068,-0.226638523,15093,-0.03754759,114.9927,-0.171077016,26711,-0.208,10004915.SH,34,0.632,0.208,-0.023227872328052776,0.18666839599609375
5910,20221227,2.6,0.0834,0.0872,0.0872,0.043577982,0.0939,0.0793,0.325430501,47760,0.025505978,4149.462,0.043937866,36878,0.042,10004863.SH,34,0.632,0.258,0.9082524682671476,0.5175552368164062
5911,20221228,2.9,0.0044,0.0031,0.0031,-0.419354839,0.0046,0.0028,-0.361296924,7125,-0.038949511,25.2911,-0.036298827,33084,-0.251,10004927.SH,33,0.522,0.0302,-0.8921856945512523,0.03509521484375
5912,20221228,2.85,0.0069,0.0058,0.0058,-0.189655172,0.0076,0.0053,-0.34001995,8384,-0.038536397,51.7241,-0.152826023,27574,-0.201,10004915.SH,33,0.522,0.201,-0.018586875029922633,0.17403411865234375
5913,20221228,2.6,0.0831,0.0885,0.0885,0.061016949,0.0945,0.0781,0.37111093,50463,0.029664058,4415.5159,0.062992495,37779,0.049,10004863.SH,33,0.522,0.251,0.9259132250639405,0.5189781188964844
5914,20221229,2.9,0.0027,0.0018,0.0018,-0.5,0.0028,0.0016,-0.237995256,14421,-0.038906517,28.0421,0.080312962,38598,-0.265,10004927.SH,32,0.441,0.0336,-0.9628079014143222,0.032863616943359375
5915,20221229,2.85,0.0054,0.0036,0.0036,-0.5,0.0054,0.0032,-0.180535597,17821,-0.038317831,65.709,-0.03363414,33210,-0.215,10004915.SH,32,0.441,0.215,-0.010809460633737698,0.168365478515625
5916,20221229,2.6,0.078,0.0761,0.0761,-0.024967148,0.0822,0.0655,1.130203726,95380,0.069095749,6938.5443,0.277203741,47908,0.035,10004863.SH,32,0.441,0.265,1.0176317993010582,0.5154457092285156
5917,20221230,2.9,0.0018,0.0021,0.0021,0.142857143,0.0024,0.0017,-0.354570764,7523,-0.039108818,15.0979,0.114763561,40227,-0.251,10004927.SH,31,1.957,0.0253,-0.9516000959959887,0.028415679931640625
5918,20221230,2.85,0.0039,0.0042,0.0042,0.071428571,0.0047,0.0037,-0.315396796,9841,-0.038700192,41.2437,0.016677693,35589,-0.201,10004915.SH,31,1.957,0.201,0.0023696461778200156,0.1673431396484375
5919,20221230,2.6,0.0838,0.0855,0.0855,0.019883041,0.0927,0.0819,0.682102885,68865,0.05517003,6047.5101,0.214160625,44927,0.049,10004863.SH,31,1.957,0.251,1.0151240550466443,0.5289840698242188
5920,20230103,2.9,0.002,0.0019,0.0019,-0.052631579,0.002,0.0012,-0.357426847,7354,-0.039170995,11.1195,0.14020498,41430,-0.249,10004927.SH,27,1.475,0.0225,-1.1023825390659885,0.0271759033203125
5921,20230103,2.85,0.0038,0.0036,0.0036,-0.055555556,0.0042,0.0023,-0.171967348,18328,-0.038467165,56.1539,0.035478542,36478,-0.199,10004915.SH,27,1.475,0.199,-0.002509043569667788,0.1720123291015625
5922,20230103,2.6,0.0772,0.0822,0.0822,0.060827251,0.0892,0.0605,1.689303109,128463,0.105607901,9274.7667,0.276886516,47893,0.051,10004863.SH,27,1.475,0.249,1.1746997755201103,0.5550346374511719
5923,20230104,2.9,0.0017,0.0014,0.0014,-0.214285714,0.0019,0.001,-0.370625669,6573,-0.039204058,9.004,0.116307388,40300,-0.24,10004927.SH,26,1.003,0.0207,-1.1088692019399886,0.0238800048828125
5924,20230104,2.85,0.0036,0.0032,0.0032,-0.125,0.0041,0.0023,-0.359218236,7248,-0.038984124,23.0764,0.067179861,37977,-0.19,10004915.SH,26,1.003,0.192,0.004410142608599489,0.1669921875
5925,20230104,2.6,0.0829,0.0866,0.0866,0.042725173,0.0926,0.0763,0.760095922,73480,0.057834941,6218.0239,0.202211829,44362,0.06,10004863.SH,26,1.003,0.24,1.184650968668485,0.563385009765625
5926,20230105,2.9,0.0015,0.0034,0.0034,0.558823529,0.0038,0.0015,-0.092098421,23054,-0.038312302,66.0628,0.126500874,40782,-0.19,10004927.SH,25,0.574,0.0113,-0.9437443231689772,0.0218658447265625
5927,20230105,2.85,0.0036,0.0073,0.0073,0.506849315,0.0084,0.0036,0.215919151,41280,-0.03508672,272.451,0.068723687,38050,-0.14,10004915.SH,25,0.574,0.1436,-0.013891623543277075,0.1624908447265625
5928,20230105,2.6,0.1005,0.1255,0.1255,0.199203187,0.1301,0.098,0.728746608,71625,0.090957519,8337.3651,0.086615159,38896,0.11,10004863.SH,25,0.574,0.19,0.9776296160992825,0.5813179016113281
