,trade_date,ts_code,price,open,settle,close,high,low,vol,amount,oi
3219,20190219,10001696.SH,2.65,0.0862,0.0924,0.0924,0.1,0.0618,67482,5522.1545,14517
3232,20190219,10001700.SH,2.7,0.1309,0.1348,0.1348,0.1454,0.1009,20094,2455.1559,3380
3242,20190219,10001706.SH,2.75,0.1887,0.193,0.1926,0.202,0.1627,4049,736.8384,2217
3149,20190220,10001668.SH,2.05,0.0003,0.0002,0.0002,0.0003,0.0001,2768,0.3997,21905
3179,20190220,10001674.SH,2.55,0.023,0.0231,0.0231,0.0299,0.0195,204348,4895.1286,135857
3202,20190220,10001676.SH,2.6,0.0475,0.049,0.049,0.0587,0.0408,161701,7820.854,55252
3220,20190220,10001696.SH,2.65,0.0849,0.0844,0.0844,0.0967,0.0733,56744,4703.1355,16486
3233,20190220,10001700.SH,2.7,0.1298,0.1269,0.1269,0.1416,0.1147,11111,1392.5675,4341
3243,20190220,10001706.SH,2.75,0.1925,0.1881,0.1881,0.1981,0.1765,3280,606.7617,2603
3150,20190221,10001668.SH,2.05,0.0001,0.0001,0.0001,0.0003,0.0001,1409,0.1716,22353
3180,20190221,10001674.SH,2.55,0.024,0.0235,0.0235,0.0287,0.0117,289998,5809.9857,131858
3203,20190221,10001676.SH,2.6,0.0495,0.0506,0.0506,0.0578,0.0282,275786,12039.5399,60394
3221,20190221,10001696.SH,2.65,0.0856,0.09,0.09,0.0979,0.0586,85657,6813.1027,16619
3234,20190221,10001700.SH,2.7,0.1279,0.1357,0.1357,0.1452,0.0997,17730,2205.8973,4545
3244,20190221,10001706.SH,2.75,0.1948,0.1926,0.1926,0.201,0.1626,4601,844.1224,3696
3269,20190221,10001714.SH,2.8,0.2382,0.2357,0.2357,0.2448,0.2035,1281,285.6688,470
3151,20190222,10001668.SH,2.05,0.0002,0.0001,0.0001,0.0002,0.0001,1043,0.1485,22348
3181,20190222,10001674.SH,2.55,0.0236,0.0057,0.0057,0.0279,0.0056,308128,5366.1222,114068
3204,20190222,10001676.SH,2.6,0.0529,0.0168,0.0168,0.062,0.0164,232586,9485.0269,70751
3222,20190222,10001696.SH,2.65,0.0911,0.04,0.04,0.1049,0.04,68311,5263.4273,17775
3235,20190222,10001700.SH,2.7,0.1369,0.0847,0.0847,0.1529,0.0847,18449,2247.5831,5472
3245,20190222,10001706.SH,2.75,0.194,0.1498,0.1498,0.2072,0.1498,4893,885.2762,4623
3270,20190222,10001714.SH,2.8,0.2436,0.1908,0.1915,0.2523,0.1897,2467,551.3974,1244
3152,20190225,10001668.SH,2.05,0.0001,0.0002,0.0002,0.0004,0.0001,6134,1.3082,22095
3182,20190225,10001674.SH,2.55,0.0027,0.0011,0.0011,0.0041,0.001,139585,344.5594,53722
3205,20190225,10001676.SH,2.6,0.0082,0.0021,0.0021,0.0109,0.0021,220208,1470.1694,71012
3223,20190225,10001696.SH,2.65,0.0285,0.0041,0.0041,0.0286,0.004,272017,4509.0697,51766
3236,20190225,10001700.SH,2.7,0.0629,0.0083,0.0083,0.0629,0.0083,227056,7397.9188,36762
3246,20190225,10001706.SH,2.75,0.1245,0.075,0.075,0.1426,0.075,49110,5099.7507,17218
3271,20190225,10001714.SH,2.8,0.17,0.105,0.105,0.1756,0.1046,45629,6205.676,17664
3153,20190226,10001668.SH,2.05,0.0001,0.0001,0.0001,0.0014,0.0001,3552,0.9564,22914
3183,20190226,10001674.SH,2.55,0.001,0.0004,0.0004,0.0018,0.0002,32877,27.8398,37259
3206,20190226,10001676.SH,2.6,0.0019,0.0011,0.0011,0.0032,0.0005,50411,81.3048,54892
3224,20190226,10001696.SH,2.65,0.003,0.0034,0.0034,0.0068,0.0013,77440,271.9583,47439
3237,20190226,10001700.SH,2.7,0.0076,0.0117,0.0117,0.0169,0.0044,146764,1441.3645,36581
3247,20190226,10001706.SH,2.75,0.0752,0.0998,0.0998,0.11,0.075,109130,10682.0665,33121
3272,20190226,10001714.SH,2.8,0.0996,0.131,0.131,0.1387,0.0996,80681,10025.1552,29726
3294,20190226,10001733.SH,2.95,0.1983,0.24,0.24,0.2507,0.1924,7100,1585.5802,3192
3154,20190227,10001668.SH,2.05,0.0001,0,0.0001,0.0001,0.0001,3624,0.3624,23066
3184,20190227,10001674.SH,2.55,0.0002,0,0.0001,0.0005,0.0001,8760,1.7253,33769
3207,20190227,10001676.SH,2.6,0.0009,0,0.0001,0.001,0.0001,17126,4.7922,48523
3225,20190227,10001696.SH,2.65,0.0027,0,0.0001,0.0027,0.0001,28139,16.9261,37413
3238,20190227,10001700.SH,2.7,0.01,0,0.0001,0.01,0.0001,87560,206.5885,28427
3248,20190227,10001706.SH,2.75,0.0983,0.0955,0.0955,0.1094,0.078,140885,12854.2665,47346
3273,20190227,10001714.SH,2.8,0.1264,0.1248,0.1248,0.1411,0.1021,88533,10533.0075,39021
3295,20190227,10001733.SH,2.95,0.2364,0.2359,0.2359,0.256,0.2023,11773,2684.1281,6583
3249,20190228,10001706.SH,2.75,0.0935,0.09,0.09,0.1001,0.0805,148331,13197.0232,56121
3274,20190228,10001714.SH,2.8,0.1224,0.1206,0.1206,0.1319,0.1084,67101,7946.7356,44800
3296,20190228,10001733.SH,2.95,0.2358,0.2306,0.2315,0.2433,0.2142,5676,1285.4107,7465
3250,20190301,10001706.SH,2.75,0.0799,0.0564,0.0564,0.0875,0.0557,182704,13436.4979,68312
3275,20190301,10001714.SH,2.8,0.1105,0.0793,0.0793,0.118,0.078,104455,10472.0629,53279
3297,20190301,10001733.SH,2.95,0.2223,0.19,0.19,0.2293,0.175,9484,1950.5448,9806
3251,20190304,10001706.SH,2.75,0.05,0.0581,0.0581,0.063,0.045,156853,8373.5641,78020
3276,20190304,10001714.SH,2.8,0.0701,0.0801,0.0801,0.0875,0.0635,218945,16212.261,64823
3298,20190304,10001733.SH,2.95,0.168,0.1748,0.1748,0.187,0.1388,34312,5465.7325,14317
3316,20190304,10001770.SH,3,0.2224,0.2333,0.2333,0.2476,0.2001,7536,1662.5816,3206
3252,20190305,10001706.SH,2.75,0.0594,0.0584,0.0584,0.0651,0.0561,121517,7412.014,79276
3277,20190305,10001714.SH,2.8,0.0808,0.0812,0.0812,0.0899,0.0784,144090,12133.4198,69519
3299,20190305,10001733.SH,2.95,0.1757,0.1763,0.1763,0.1921,0.1726,10556,1921.7767,14926
3317,20190305,10001770.SH,3,0.2433,0.2397,0.2406,0.2515,0.2325,2938,715.8952,4541
3253,20190306,10001706.SH,2.75,0.062,0.0628,0.0628,0.0771,0.0565,132074,8744.4351,85954
3278,20190306,10001714.SH,2.8,0.084,0.0841,0.0841,0.1034,0.0773,173484,15571.7649,72622
3300,20190306,10001733.SH,2.95,0.1813,0.1796,0.1817,0.21,0.17,13200,2494.5145,15815
3318,20190306,10001770.SH,3,0.2465,0.2553,0.2553,0.2724,0.236,2928,736.6265,5429
3254,20190307,10001706.SH,2.75,0.0645,0.0836,0.0836,0.0886,0.0645,158159,12537.3057,80686
3279,20190307,10001714.SH,2.8,0.0863,0.1107,0.1107,0.1178,0.0862,158088,16588.8566,69209
3301,20190307,10001733.SH,2.95,0.184,0.2175,0.2175,0.228,0.184,25769,5391.5702,16405
3319,20190307,10001770.SH,3,0.2552,0.2848,0.2848,0.293,0.253,3170,877.1575,6018
3255,20190308,10001706.SH,2.75,0.107,0.1309,0.1309,0.1316,0.0945,150031,16923.1722,59400
3280,20190308,10001714.SH,2.8,0.14,0.1659,0.1659,0.1675,0.1241,99963,14665.6916,53065
3302,20190308,10001733.SH,2.95,0.2485,0.2899,0.2899,0.2926,0.2388,14090,3751.3872,14627
3320,20190308,10001770.SH,3,0.3166,0.3553,0.3553,0.3588,0.3099,2824,948.6383,6458
3256,20190311,10001706.SH,2.75,0.1287,0.1066,0.1066,0.1352,0.1013,82566,9759.1046,50774
3281,20190311,10001714.SH,2.8,0.1643,0.1425,0.1425,0.1745,0.135,61754,9537.2574,48322
3303,20190311,10001733.SH,2.95,0.2912,0.266,0.266,0.3026,0.2573,8029,2229.162,12995
3321,20190311,10001770.SH,3,0.3539,0.3239,0.3239,0.3599,0.3178,2891,969.7011,6057
3353,20190311,10001772.SH,2.5,0.0525,0.0369,0.0369,0.0531,0.03,12325,515.9145,6258
3257,20190312,10001706.SH,2.75,0.09,0.1,0.1,0.11,0.0767,114218,10229.3898,56745
3282,20190312,10001714.SH,2.8,0.126,0.1333,0.1333,0.1427,0.1059,70190,8583.816,48347
3304,20190312,10001733.SH,2.95,0.2511,0.2559,0.2551,0.2698,0.2198,9743,2337.504,12394
3322,20190312,10001770.SH,3,0.312,0.3163,0.3163,0.3304,0.2851,5202,1558.3821,7141
3354,20190312,10001772.SH,2.5,0.0337,0.0336,0.0336,0.0372,0.0272,14493,452.9473,9787
3258,20190313,10001706.SH,2.75,0.0941,0.0917,0.0917,0.1091,0.0791,102684,9600.5138,58232
3283,20190313,10001714.SH,2.8,0.128,0.1239,0.1239,0.1451,0.1085,62071,7856.3551,47218
3305,20190313,10001733.SH,2.95,0.2464,0.248,0.247,0.2737,0.2277,8123,2036.814,10510
3323,20190313,10001770.SH,3,0.3067,0.319,0.319,0.3358,0.2889,8549,2625.2608,7850
3355,20190313,10001772.SH,2.5,0.0327,0.0348,0.0348,0.0389,0.0301,12368,430.2165,14244
3259,20190314,10001706.SH,2.75,0.0916,0.082,0.082,0.0955,0.0747,99675,8117.1612,55714
3284,20190314,10001714.SH,2.8,0.1256,0.1155,0.1155,0.1299,0.1035,62011,6977.3211,44734
3306,20190314,10001733.SH,2.95,0.2505,0.2421,0.2421,0.2568,0.2218,5502,1294.8903,11328
3324,20190314,10001770.SH,3,0.3225,0.3041,0.3041,0.3225,0.286,5542,1648.2894,7814
3356,20190314,10001772.SH,2.5,0.0362,0.0298,0.0298,0.0366,0.0286,12654,392.5817,19474
3260,20190315,10001706.SH,2.75,0.0762,0.0594,0.0594,0.077,0.0473,161637,9655.6952,60219
3285,20190315,10001714.SH,2.8,0.1082,0.089,0.089,0.1124,0.074,96526,8624.6857,42325
3307,20190315,10001733.SH,2.95,0.2326,0.2166,0.2167,0.233,0.191,13365,2835.3444,15100
3325,20190315,10001770.SH,3,0.293,0.276,0.277,0.2961,0.253,2998,830.8393,7818
3357,20190315,10001772.SH,2.5,0.0294,0.0205,0.0205,0.0294,0.0185,20954,444.0655,23345
3261,20190318,10001706.SH,2.75,0.0551,0.0267,0.0267,0.0579,0.0267,213930,8556.5709,84155
3286,20190318,10001714.SH,2.8,0.0871,0.0456,0.0456,0.0895,0.0454,154280,9558.5778,66328
3308,20190318,10001733.SH,2.95,0.2166,0.1507,0.1507,0.2175,0.1506,15528,2767.7556,15813
3326,20190318,10001770.SH,3,0.276,0.2211,0.2211,0.276,0.2205,6077,1447.0692,9484
3358,20190318,10001772.SH,2.5,0.0198,0.013,0.013,0.0202,0.0121,27424,394.9053,29906
3262,20190319,10001706.SH,2.75,0.0255,0.0336,0.0336,0.0349,0.024,128335,3937.9841,75079
3287,20190319,10001714.SH,2.8,0.0422,0.0566,0.0566,0.0588,0.0411,149839,7741.1147,71976
3309,20190319,10001733.SH,2.95,0.1489,0.1698,0.1699,0.1752,0.1392,12520,2016.0983,15301
3327,20190319,10001770.SH,3,0.2206,0.2397,0.2397,0.2431,0.2131,5003,1152.3443,9255
3359,20190319,10001772.SH,2.5,0.0139,0.0154,0.0154,0.0158,0.0118,14206,198.1246,28319
3263,20190320,10001706.SH,2.75,0.0344,0.0295,0.0295,0.0396,0.023,189891,6005.0107,76357
3288,20190320,10001714.SH,2.8,0.06,0.0512,0.0512,0.0663,0.0404,213565,11473.7386,77279
3310,20190320,10001733.SH,2.95,0.1734,0.1644,0.1644,0.1864,0.1448,13493,2283.0614,16353
3328,20190320,10001770.SH,3,0.2447,0.2365,0.2365,0.2555,0.2199,5730,1367.1534,9855
3360,20190320,10001772.SH,2.5,0.016,0.016,0.016,0.0183,0.0137,15332,243.5558,32173
3264,20190321,10001706.SH,2.75,0.0257,0.0295,0.0295,0.0317,0.023,117381,3239.8596,73680
3289,20190321,10001714.SH,2.8,0.0465,0.0533,0.0533,0.0565,0.0425,181076,9040.4589,76036
3311,20190321,10001733.SH,2.95,0.1626,0.1721,0.1721,0.1738,0.1514,7723,1256.8828,17125
3329,20190321,10001770.SH,3,0.235,0.2479,0.2479,0.2487,0.2255,7078,1703.2655,10905
3361,20190321,10001772.SH,2.5,0.0157,0.017,0.017,0.0172,0.0145,15114,241.5817,37562
3265,20190322,10001706.SH,2.75,0.0268,0.0219,0.0219,0.0379,0.0214,172177,4985.6779,74739
3290,20190322,10001714.SH,2.8,0.05,0.047,0.047,0.0697,0.0431,208014,11318.6855,61828
3312,20190322,10001733.SH,2.95,0.168,0.1752,0.1752,0.1999,0.1568,7671,1380.1286,16629
3330,20190322,10001770.SH,3,0.2479,0.25,0.25,0.2721,0.2361,7976,2020.9324,13483
3362,20190322,10001772.SH,2.5,0.0162,0.0167,0.0167,0.0193,0.0153,22747,393.0057,45579
3266,20190325,10001706.SH,2.75,0.0408,0.0631,0.0631,0.0646,0.0315,211046,9218.7684,44130
3291,20190325,10001714.SH,2.8,0.0721,0.1056,0.1056,0.1075,0.0637,128691,10317.6589,27524
3313,20190325,10001733.SH,2.95,0.218,0.2532,0.2542,0.2557,0.2027,10927,2426.0642,10297
3331,20190325,10001770.SH,3,0.2801,0.3095,0.3095,0.3113,0.269,7683,2216.2386,12641
3363,20190325,10001772.SH,2.5,0.0231,0.0191,0.0191,0.024,0.0169,43548,832.8449,57646
3267,20190326,10001706.SH,2.75,0.0466,0.058,0.057,0.0698,0.0395,127846,6987.385,22154
3292,20190326,10001714.SH,2.8,0.088,0.108,0.1071,0.1181,0.0803,44467,4435.1938,10472
3314,20190326,10001733.SH,2.95,0.2427,0.258,0.257,0.267,0.2097,12596,3199.5548,3103
3332,20190326,10001770.SH,3,0.2984,0.3095,0.3095,0.322,0.28,11469,3430.0048,17127
3364,20190326,10001772.SH,2.5,0.0176,0.0141,0.0141,0.0176,0.0139,40679,608.5641,62301
3268,20190327,10001706.SH,2.75,0.0503,0.027,0.024,0.0503,0.024,118250,3821.7553,3575
3293,20190327,10001714.SH,2.8,0.0988,0.077,0.0809,0.0997,0.0683,25698,2100.5266,3030
3315,20190327,10001733.SH,2.95,0.2556,0.227,0.2318,0.2556,0.1491,2852,651.8101,1972
3333,20190327,10001770.SH,3,0.306,0.2835,0.2835,0.306,0.2731,6708,1912.7003,18256
3365,20190327,10001772.SH,2.5,0.014,0.0094,0.0094,0.014,0.0087,55109,598.3972,80217
3334,20190328,10001770.SH,3,0.2953,0.285,0.285,0.3094,0.2789,8773,2548.0446,17263
3366,20190328,10001772.SH,2.5,0.0107,0.0073,0.0073,0.011,0.0073,63411,533.5885,97553
3335,20190329,10001770.SH,3,0.2798,0.1967,0.1967,0.2798,0.1919,15965,3592.6032,18128
3367,20190329,10001772.SH,2.5,0.0073,0.0047,0.0047,0.0073,0.0045,73446,390.164,91364
3336,20190401,10001770.SH,3,0.1934,0.1642,0.1642,0.1934,0.1539,27941,4558.2766,21990
3368,20190401,10001772.SH,2.5,0.0046,0.0049,0.0049,0.0051,0.0034,47618,226.89,100524
3385,20190401,10001794.SH,3,0.2094,0.1856,0.1871,0.2094,0.1798,3064,573.175,1257
3337,20190402,10001770.SH,3,0.158,0.1628,0.1628,0.1687,0.1561,15575,2552.6994,22342
3369,20190402,10001772.SH,2.5,0.0049,0.0043,0.0043,0.005,0.0041,24826,112.6201,105853
3386,20190402,10001794.SH,3,0.1884,0.1866,0.1866,0.192,0.1809,2215,416.2213,1462
3419,20190402,10001798.SH,3.1,0.2557,0.2589,0.2589,0.2653,0.2552,1146,298.7592,643
3338,20190403,10001770.SH,3,0.1695,0.1379,0.1379,0.177,0.1327,29132,4560.901,26824
3370,20190403,10001772.SH,2.5,0.0043,0.0033,0.0033,0.005,0.003,26293,97.0429,107079
3387,20190403,10001794.SH,3,0.1929,0.1685,0.1685,0.1993,0.1625,2652,487.2924,1990
3420,20190403,10001798.SH,3.1,0.2679,0.2397,0.2377,0.2876,0.2324,1070,272.935,1093
3339,20190404,10001770.SH,3,0.134,0.1185,0.1185,0.1418,0.1156,54963,6960.2864,29660
3371,20190404,10001772.SH,2.5,0.003,0.004,0.004,0.0045,0.0025,38445,147.3277,121950
3388,20190404,10001794.SH,3,0.1672,0.1542,0.1542,0.1738,0.1517,6783,1089.5025,2599
3421,20190404,10001798.SH,3.1,0.2345,0.222,0.222,0.2432,0.2153,3160,713.7844,1824
3452,20190404,10001806.SH,3.2,0.3127,0.2985,0.3012,0.3232,0.2902,1923,588.5632,698
3340,20190408,10001770.SH,3,0.1049,0.1122,0.1122,0.1274,0.0803,91966,9323.98,41027
3372,20190408,10001772.SH,2.5,0.0035,0.0038,0.0038,0.0047,0.003,32187,127.3573,128676
3389,20190408,10001794.SH,3,0.1508,0.1495,0.1495,0.1608,0.1192,9689,1336.8966,4742
3422,20190408,10001798.SH,3.1,0.215,0.2142,0.2142,0.2281,0.1782,4293,868.492,2269
3453,20190408,10001806.SH,3.2,0.2673,0.2905,0.2896,0.3053,0.2494,1849,509.3301,967
3483,20190408,10001814.SH,3.3,0.356,0.3742,0.3742,0.3911,0.3299,2046,727.1598,889
3341,20190409,10001770.SH,3,0.1128,0.1,0.1,0.1138,0.0937,78245,8080.5087,45657
3373,20190409,10001772.SH,2.5,0.004,0.0021,0.0021,0.004,0.0018,28481,71.4989,126883
3390,20190409,10001794.SH,3,0.1506,0.1396,0.1388,0.1506,0.1316,7654,1074.2498,5369
3423,20190409,10001798.SH,3.1,0.2148,0.2046,0.2039,0.2161,0.1933,4739,972.0981,2931
3454,20190409,10001806.SH,3.2,0.2899,0.2816,0.2812,0.2947,0.2679,2269,637.2195,1337
3484,20190409,10001814.SH,3.3,0.3728,0.3669,0.3661,0.38,0.3511,1558,567.0295,1210
3342,20190410,10001770.SH,3,0.1099,0.0942,0.0942,0.1199,0.0824,90528,9292.952,53025
3374,20190410,10001772.SH,2.5,0.0022,0.0015,0.0015,0.0028,0.0012,37219,62.1263,115469
3391,20190410,10001794.SH,3,0.144,0.1366,0.1366,0.1519,0.1255,7622,1074.7231,5660
3424,20190410,10001798.SH,3.1,0.2112,0.1996,0.1999,0.22,0.1853,5279,1087.6099,3365
3455,20190410,10001806.SH,3.2,0.29,0.2744,0.2752,0.2988,0.2574,1523,429.3689,1476
3485,20190410,10001814.SH,3.3,0.3753,0.3579,0.3581,0.386,0.3392,1053,388.1121,1291
3343,20190411,10001770.SH,3,0.0926,0.1236,0.1236,0.1316,0.0769,130937,14054.6018,45532
3375,20190411,10001772.SH,2.5,0.0014,0.0018,0.0018,0.0024,0.0012,24191,45.9819,115724
3392,20190411,10001794.SH,3,0.1367,0.163,0.163,0.1689,0.1214,14743,2189.5556,6485
3425,20190411,10001798.SH,3.1,0.1993,0.2324,0.2324,0.2412,0.1815,7376,1594.6742,3688
3456,20190411,10001806.SH,3.2,0.2728,0.3119,0.3119,0.3215,0.2539,4179,1233.6686,1321
3486,20190411,10001814.SH,3.3,0.3566,0.401,0.401,0.4114,0.3357,1748,666.5341,1392
3344,20190412,10001770.SH,3,0.1255,0.1139,0.1139,0.1309,0.112,70006,8575.719,37235
3376,20190412,10001772.SH,2.5,0.0017,0.0011,0.0011,0.0018,0.0011,17423,24.0679,109398
3393,20190412,10001794.SH,3,0.166,0.1508,0.1508,0.1668,0.1493,9765,1541.552,8304
3426,20190412,10001798.SH,3.1,0.23,0.2236,0.2236,0.2383,0.2188,4643,1070.8692,3557
3457,20190412,10001806.SH,3.2,0.326,0.3063,0.3077,0.5198,0.2982,1595,500.4375,1243
3487,20190412,10001814.SH,3.3,0.405,0.3955,0.3965,0.4099,0.3871,1135,456.3827,1331
3345,20190415,10001770.SH,3,0.0707,0.1142,0.1142,0.1142,0.0652,127931,10370.6563,43838
3377,20190415,10001772.SH,2.5,0.0006,0.0009,0.0009,0.0013,0.0005,22302,21.7185,100619
3394,20190415,10001794.SH,3,0.1303,0.1495,0.1495,0.1523,0.1063,26919,3309.2734,12696
3427,20190415,10001798.SH,3.1,0.196,0.2224,0.2224,0.226,0.1675,12276,2288.5714,5456
3458,20190415,10001806.SH,3.2,0.2745,0.3059,0.3059,0.3095,0.2441,4929,1314.0533,1853
3488,20190415,10001814.SH,3.3,0.3612,0.3979,0.3979,0.3982,0.329,2280,805.8109,1579
3346,20190416,10001770.SH,3,0.1186,0.0429,0.0429,0.1226,0.0421,161329,11007.953,62194
3378,20190416,10001772.SH,2.5,0.0009,0.0005,0.0005,0.001,0.0005,18454,12.6118,91407
3395,20190416,10001794.SH,3,0.1559,0.092,0.092,0.1579,0.0915,23498,2712.4815,17089
3428,20190416,10001798.SH,3.1,0.2319,0.1486,0.1486,0.2319,0.1479,15711,2785.1894,9490
3459,20190416,10001806.SH,3.2,0.3173,0.22,0.22,0.3173,0.2199,5235,1332.8559,2795
3489,20190416,10001814.SH,3.3,0.415,0.3039,0.3039,0.415,0.3031,2334,823.1037,2161
3347,20190417,10001770.SH,3,0.0413,0.0463,0.0463,0.059,0.0374,219564,10393.2228,70970
3379,20190417,10001772.SH,2.5,0.0005,0.0005,0.0005,0.0007,0.0003,10886,5.7569,87129
3396,20190417,10001794.SH,3,0.0949,0.0985,0.0985,0.1083,0.0881,49246,4860.3946,27623
3429,20190417,10001798.SH,3.1,0.1515,0.1589,0.1589,0.1696,0.1427,23090,3627.1347,12834
3460,20190417,10001806.SH,3.2,0.22,0.2303,0.2303,0.244,0.212,12515,2870.4599,5217
3490,20190417,10001814.SH,3.3,0.3025,0.3136,0.3136,0.3284,0.2925,3823,1189.8385,2877
3513,20190417,10001822.SH,3.4,0.3929,0.4039,0.403,0.4193,0.3809,1399,559.5662,633
3348,20190418,10001770.SH,3,0.0456,0.0472,0.0472,0.0559,0.042,174415,8359.4132,71662
3380,20190418,10001772.SH,2.5,0.0005,0.0004,0.0004,0.0006,0.0003,8245,3.9647,84752
3397,20190418,10001794.SH,3,0.102,0.1034,0.1034,0.1096,0.098,55141,5705.8158,34782
3430,20190418,10001798.SH,3.1,0.1568,0.1653,0.1653,0.1711,0.1568,21299,3497.8681,15392
3461,20190418,10001806.SH,3.2,0.2327,0.2405,0.2398,0.2454,0.2285,8935,2121.7514,6298
3491,20190418,10001814.SH,3.3,0.3143,0.3245,0.3245,0.3293,0.3111,2606,836.452,3429
3514,20190418,10001822.SH,3.4,0.407,0.4149,0.4136,0.4181,0.3999,1466,600.9977,823
3349,20190419,10001770.SH,3,0.04,0.0276,0.0276,0.0586,0.0232,291318,10649.9994,79316
3381,20190419,10001772.SH,2.5,0.0003,0.0002,0.0002,0.0006,0.0001,6796,2.3476,84614
3398,20190419,10001794.SH,3,0.103,0.0835,0.0835,0.1143,0.0783,106929,10067.1468,45551
3431,20190419,10001798.SH,3.1,0.1667,0.1394,0.1394,0.1785,0.1304,48672,7444.5152,21475
3462,20190419,10001806.SH,3.2,0.2387,0.2116,0.2116,0.255,0.1983,18672,4202.7578,8651
3492,20190419,10001814.SH,3.3,0.3212,0.295,0.295,0.3412,0.278,5120,1560.3627,3768
3515,20190419,10001822.SH,3.4,0.4092,0.3862,0.3862,0.4312,0.3653,2761,1092.5995,1207
3350,20190422,10001770.SH,3,0.024,0.0525,0.0525,0.067,0.02,284983,11445.2655,37400
3382,20190422,10001772.SH,2.5,0.0002,0.0001,0.0001,0.0003,0.0001,13602,2.4963,80164
3399,20190422,10001794.SH,3,0.0781,0.115,0.115,0.1258,0.0766,129275,13233.7673,51907
3432,20190422,10001798.SH,3.1,0.131,0.1815,0.1815,0.1953,0.1282,82198,13719.8018,33277
3463,20190422,10001806.SH,3.2,0.2025,0.2636,0.2636,0.2765,0.1999,29209,7030.9556,12991
3493,20190422,10001814.SH,3.3,0.2825,0.353,0.353,0.3649,0.2805,5125,1680.7079,3852
3516,20190422,10001822.SH,3.4,0.3718,0.4444,0.445,0.4583,0.3691,3814,1590.9803,1490
3351,20190423,10001770.SH,3,0.0528,0.0437,0.0437,0.0557,0.0264,159699,6611.2,30141
3383,20190423,10001772.SH,2.5,0.0001,0.0001,0.0001,0.0002,0.0001,16818,1.7157,89603
3400,20190423,10001794.SH,3,0.1158,0.1041,0.1041,0.1196,0.0905,105816,11089.9246,60494
3433,20190423,10001798.SH,3.1,0.1848,0.17,0.17,0.1877,0.1508,63242,10742.4723,38983
3464,20190423,10001806.SH,3.2,0.2707,0.2514,0.2514,0.2707,0.2265,18565,4626.0034,14118
3494,20190423,10001814.SH,3.3,0.3565,0.3401,0.3401,0.3565,0.3125,3672,1238.5678,3921
3517,20190423,10001822.SH,3.4,0.4472,0.4399,0.4344,0.4507,0.4047,2343,1006.7717,1672
3352,20190424,10001770.SH,3,0.0316,0.042,0.0408,0.0838,0.0275,147167,6726.0903,3810
3384,20190424,10001772.SH,2.5,0.0001,0,0.0001,0.0001,0.0001,821,0.0821,89513
3401,20190424,10001794.SH,3,0.0956,0.1046,0.1046,0.133,0.0908,133219,14537.5464,64820
3434,20190424,10001798.SH,3.1,0.1594,0.1719,0.1719,0.21,0.153,64808,11557.5004,44147
3465,20190424,10001806.SH,3.2,0.2464,0.255,0.255,0.2934,0.2309,33088,8500.6189,22294
3495,20190424,10001814.SH,3.3,0.3263,0.3437,0.3437,0.3852,0.3188,5041,1767.8592,3806
3518,20190424,10001822.SH,3.4,0.4273,0.442,0.44,0.48,0.413,4456,1980.5426,2071
3402,20190425,10001794.SH,3,0.1094,0.1286,0.1286,0.1286,0.103,113243,12838.8835,69799
3435,20190425,10001798.SH,3.1,0.18,0.2012,0.2012,0.2023,0.1699,59313,10899.8219,46558
3466,20190425,10001806.SH,3.2,0.2626,0.287,0.2871,0.2885,0.2505,19093,5083.7288,25207
3496,20190425,10001814.SH,3.3,0.3534,0.387,0.38,0.38,0.3409,5274,1894.2229,4414
3519,20190425,10001822.SH,3.4,0.4533,0.487,0.4762,0.4779,0.4364,4302,1954.0358,3636
3403,20190426,10001794.SH,3,0.1294,0.1495,0.1495,0.1498,0.1224,93522,12635.0313,71729
3436,20190426,10001798.SH,3.1,0.2061,0.228,0.228,0.2298,0.1962,45336,9612.0918,46704
3467,20190426,10001806.SH,3.2,0.2929,0.32,0.3183,0.32,0.2826,13938,4175.7659,24847
3497,20190426,10001814.SH,3.3,0.3877,0.42,0.4123,0.4137,0.3758,4233,1660.7442,4464
3520,20190426,10001822.SH,3.4,0.4883,0.52,0.5105,0.512,0.4725,4373,2145.9314,4540
3404,20190429,10001794.SH,3,0.143,0.1135,0.1135,0.1435,0.096,104573,12115.8475,63408
3437,20190429,10001798.SH,3.1,0.2201,0.1891,0.1891,0.2202,0.1652,47035,8840.4073,37438
3468,20190429,10001806.SH,3.2,0.3188,0.279,0.2757,0.3188,0.2495,18134,4989.5509,21675
3498,20190429,10001814.SH,3.3,0.4064,0.379,0.3704,0.4123,0.3421,6199,2284.59,3584
3521,20190429,10001822.SH,3.4,0.5012,0.479,0.4684,0.5023,0.4407,2323,1091.194,4577
3405,20190430,10001794.SH,3,0.1158,0.108,0.108,0.1286,0.1047,65205,7539.0182,65294
3438,20190430,10001798.SH,3.1,0.1891,0.1848,0.1848,0.2063,0.1769,28959,5504.5475,37745
3469,20190430,10001806.SH,3.2,0.28,0.2726,0.2726,0.2939,0.2633,14034,3871.3704,21581
3499,20190430,10001814.SH,3.3,0.3783,0.372,0.3688,0.389,0.3585,2877,1071.1078,3213
3522,20190430,10001822.SH,3.4,0.4776,0.472,0.4648,0.487,0.4553,4547,2124.9193,4813
3406,20190506,10001794.SH,3,0.1744,0.2237,0.2237,0.2545,0.1567,65718,13347.3362,48422
