index,,,,price,st,ed,type
10001335.SH,华夏上证50ETF期权1807认购2.45,OP510050.SH,ETF期权,2.45,20180524,20180725,购
10001336.SH,华夏上证50ETF期权1807认购2.50,OP510050.SH,ETF期权,2.5,20180524,20180725,购
10001337.SH,华夏上证50ETF期权1807认购2.55,OP510050.SH,ETF期权,2.55,20180524,20180725,购
10001338.SH,华夏上证50ETF期权1807认购2.60,OP510050.SH,ETF期权,2.6,20180524,20180725,购
10001339.SH,华夏上证50ETF期权1807认购2.65,OP510050.SH,ETF期权,2.65,20180524,20180725,购
10001340.SH,华夏上证50ETF期权1807认购2.70,OP510050.SH,ETF期权,2.7,20180524,20180725,购
10001341.SH,华夏上证50ETF期权1807认购2.75,OP510050.SH,ETF期权,2.75,20180524,20180725,购
10001342.SH,华夏上证50ETF期权1807认购2.80,OP510050.SH,ETF期权,2.8,20180524,20180725,购
10001343.SH,华夏上证50ETF期权1807认购2.85,OP510050.SH,ETF期权,2.85,20180524,20180725,购
10001344.SH,华夏上证50ETF期权1807认沽2.45,OP510050.SH,ETF期权,2.45,20180524,20180725,沽
10001345.SH,华夏上证50ETF期权1807认沽2.50,OP510050.SH,ETF期权,2.5,20180524,20180725,沽
10001346.SH,华夏上证50ETF期权1807认沽2.55,OP510050.SH,ETF期权,2.55,20180524,20180725,沽
10001347.SH,华夏上证50ETF期权1807认沽2.60,OP510050.SH,ETF期权,2.6,20180524,20180725,沽
10001348.SH,华夏上证50ETF期权1807认沽2.65,OP510050.SH,ETF期权,2.65,20180524,20180725,沽
10001349.SH,华夏上证50ETF期权1807认沽2.70,OP510050.SH,ETF期权,2.7,20180524,20180725,沽
10001350.SH,华夏上证50ETF期权1807认沽2.75,OP510050.SH,ETF期权,2.75,20180524,20180725,沽
10001351.SH,华夏上证50ETF期权1807认沽2.80,OP510050.SH,ETF期权,2.8,20180524,20180725,沽
10001352.SH,华夏上证50ETF期权1807认沽2.85,OP510050.SH,ETF期权,2.85,20180524,20180725,沽
10001353.SH,华夏上证50ETF期权1806认购2.40,OP510050.SH,ETF期权,2.4,20180531,20180627,购
10001354.SH,华夏上证50ETF期权1806认沽2.40,OP510050.SH,ETF期权,2.4,20180531,20180627,沽
10001355.SH,华夏上证50ETF期权1807认购2.40,OP510050.SH,ETF期权,2.4,20180531,20180725,购
10001356.SH,华夏上证50ETF期权1807认沽2.40,OP510050.SH,ETF期权,2.4,20180531,20180725,沽
10001357.SH,华夏上证50ETF期权1809认购2.40,OP510050.SH,ETF期权,2.4,20180531,20180926,购
10001358.SH,华夏上证50ETF期权1809认沽2.40,OP510050.SH,ETF期权,2.4,20180531,20180926,沽
10001359.SH,华夏上证50ETF期权1812认购2.352,OP510050.SH,ETF期权,2.352,20180531,20181226,购
10001360.SH,华夏上证50ETF期权1812认沽2.352,OP510050.SH,ETF期权,2.352,20180531,20181226,沽
10001361.SH,华夏上证50ETF期权1807认购2.90,OP510050.SH,ETF期权,2.9,20180605,20180725,购
10001362.SH,华夏上证50ETF期权1807认沽2.90,OP510050.SH,ETF期权,2.9,20180605,20180725,沽
10001363.SH,华夏上证50ETF期权1806认购2.35,OP510050.SH,ETF期权,2.35,20180626,20180627,购
10001364.SH,华夏上证50ETF期权1806认沽2.35,OP510050.SH,ETF期权,2.35,20180626,20180627,沽
10001365.SH,华夏上证50ETF期权1807认购2.35,OP510050.SH,ETF期权,2.35,20180626,20180725,购
10001366.SH,华夏上证50ETF期权1807认沽2.35,OP510050.SH,ETF期权,2.35,20180626,20180725,沽
10001367.SH,华夏上证50ETF期权1809认购2.35,OP510050.SH,ETF期权,2.35,20180626,20180926,购
10001368.SH,华夏上证50ETF期权1809认沽2.35,OP510050.SH,ETF期权,2.35,20180626,20180926,沽
10001369.SH,华夏上证50ETF期权1812认购2.303,OP510050.SH,ETF期权,2.303,20180626,20181226,购
10001370.SH,华夏上证50ETF期权1812认沽2.303,OP510050.SH,ETF期权,2.303,20180626,20181226,沽
10001371.SH,华夏上证50ETF期权1806认购2.30,OP510050.SH,ETF期权,2.3,20180627,20180627,购
10001372.SH,华夏上证50ETF期权1806认沽2.30,OP510050.SH,ETF期权,2.3,20180627,20180627,沽
10001373.SH,华夏上证50ETF期权1807认购2.30,OP510050.SH,ETF期权,2.3,20180627,20180725,购
10001374.SH,华夏上证50ETF期权1807认沽2.30,OP510050.SH,ETF期权,2.3,20180627,20180725,沽
10001375.SH,华夏上证50ETF期权1809认购2.30,OP510050.SH,ETF期权,2.3,20180627,20180926,购
10001376.SH,华夏上证50ETF期权1809认沽2.30,OP510050.SH,ETF期权,2.3,20180627,20180926,沽
10001377.SH,华夏上证50ETF期权1812认购2.254,OP510050.SH,ETF期权,2.254,20180627,20181226,购
10001378.SH,华夏上证50ETF期权1812认沽2.254,OP510050.SH,ETF期权,2.254,20180627,20181226,沽
10001379.SH,华夏上证50ETF期权1807认购2.25,OP510050.SH,ETF期权,2.25,20180628,20180725,购
10001380.SH,华夏上证50ETF期权1807认沽2.25,OP510050.SH,ETF期权,2.25,20180628,20180725,沽
10001381.SH,华夏上证50ETF期权1809认购2.25,OP510050.SH,ETF期权,2.25,20180628,20180926,购
10001382.SH,华夏上证50ETF期权1809认沽2.25,OP510050.SH,ETF期权,2.25,20180628,20180926,沽
10001383.SH,华夏上证50ETF期权1812认购2.205,OP510050.SH,ETF期权,2.205,20180628,20181226,购
10001384.SH,华夏上证50ETF期权1812认沽2.205,OP510050.SH,ETF期权,2.205,20180628,20181226,沽
10001385.SH,华夏上证50ETF期权1808认购2.25,OP510050.SH,ETF期权,2.25,20180628,20180822,购
10001386.SH,华夏上证50ETF期权1808认购2.30,OP510050.SH,ETF期权,2.3,20180628,20180822,购
10001387.SH,华夏上证50ETF期权1808认购2.35,OP510050.SH,ETF期权,2.35,20180628,20180822,购
10001388.SH,华夏上证50ETF期权1808认购2.40,OP510050.SH,ETF期权,2.4,20180628,20180822,购
10001389.SH,华夏上证50ETF期权1808认购2.45,OP510050.SH,ETF期权,2.45,20180628,20180822,购
10001390.SH,华夏上证50ETF期权1808认购2.50,OP510050.SH,ETF期权,2.5,20180628,20180822,购
10001391.SH,华夏上证50ETF期权1808认购2.55,OP510050.SH,ETF期权,2.55,20180628,20180822,购
10001392.SH,华夏上证50ETF期权1808认购2.60,OP510050.SH,ETF期权,2.6,20180628,20180822,购
10001393.SH,华夏上证50ETF期权1808认购2.65,OP510050.SH,ETF期权,2.65,20180628,20180822,购
10001394.SH,华夏上证50ETF期权1808认沽2.25,OP510050.SH,ETF期权,2.25,20180628,20180822,沽
10001395.SH,华夏上证50ETF期权1808认沽2.30,OP510050.SH,ETF期权,2.3,20180628,20180822,沽
10001396.SH,华夏上证50ETF期权1808认沽2.35,OP510050.SH,ETF期权,2.35,20180628,20180822,沽
10001397.SH,华夏上证50ETF期权1808认沽2.40,OP510050.SH,ETF期权,2.4,20180628,20180822,沽
10001398.SH,华夏上证50ETF期权1808认沽2.45,OP510050.SH,ETF期权,2.45,20180628,20180822,沽
10001399.SH,华夏上证50ETF期权1808认沽2.50,OP510050.SH,ETF期权,2.5,20180628,20180822,沽
10001400.SH,华夏上证50ETF期权1808认沽2.55,OP510050.SH,ETF期权,2.55,20180628,20180822,沽
10001401.SH,华夏上证50ETF期权1808认沽2.60,OP510050.SH,ETF期权,2.6,20180628,20180822,沽
10001402.SH,华夏上证50ETF期权1808认沽2.65,OP510050.SH,ETF期权,2.65,20180628,20180822,沽
10001403.SH,华夏上证50ETF期权1808认购2.70,OP510050.SH,ETF期权,2.7,20180702,20180822,购
10001404.SH,华夏上证50ETF期权1808认沽2.70,OP510050.SH,ETF期权,2.7,20180702,20180822,沽
10001405.SH,华夏上证50ETF期权1807认购2.20,OP510050.SH,ETF期权,2.2,20180703,20180725,购
10001406.SH,华夏上证50ETF期权1807认沽2.20,OP510050.SH,ETF期权,2.2,20180703,20180725,沽
10001407.SH,华夏上证50ETF期权1808认购2.20,OP510050.SH,ETF期权,2.2,20180703,20180822,购
10001408.SH,华夏上证50ETF期权1808认沽2.20,OP510050.SH,ETF期权,2.2,20180703,20180822,沽
10001409.SH,华夏上证50ETF期权1809认购2.20,OP510050.SH,ETF期权,2.2,20180703,20180926,购
10001410.SH,华夏上证50ETF期权1809认沽2.20,OP510050.SH,ETF期权,2.2,20180703,20180926,沽
10001411.SH,华夏上证50ETF期权1812认购2.156,OP510050.SH,ETF期权,2.156,20180703,20181226,购
10001412.SH,华夏上证50ETF期权1812认沽2.156,OP510050.SH,ETF期权,2.156,20180703,20181226,沽
10001413.SH,华夏上证50ETF期权1808认购2.75,OP510050.SH,ETF期权,2.75,20180723,20180822,购
10001414.SH,华夏上证50ETF期权1808认沽2.75,OP510050.SH,ETF期权,2.75,20180723,20180822,沽
10001415.SH,华夏上证50ETF期权1808认购2.80,OP510050.SH,ETF期权,2.8,20180725,20180822,购
10001416.SH,华夏上证50ETF期权1808认沽2.80,OP510050.SH,ETF期权,2.8,20180725,20180822,沽
10001417.SH,华夏上证50ETF期权1903认购2.352,OP510050.SH,ETF期权,2.352,20180726,20190327,购
10001418.SH,华夏上证50ETF期权1903认购2.401,OP510050.SH,ETF期权,2.401,20180726,20190327,购
10001419.SH,华夏上证50ETF期权1903认购2.45,OP510050.SH,ETF期权,2.45,20180726,20190327,购
10001420.SH,华夏上证50ETF期权1903认购2.50,OP510050.SH,ETF期权,2.5,20180726,20190327,购
10001421.SH,华夏上证50ETF期权1903认购2.549,OP510050.SH,ETF期权,2.549,20180726,20190327,购
10001422.SH,华夏上证50ETF期权1903认购2.598,OP510050.SH,ETF期权,2.598,20180726,20190327,购
10001423.SH,华夏上证50ETF期权1903认购2.647,OP510050.SH,ETF期权,2.647,20180726,20190327,购
10001424.SH,华夏上证50ETF期权1903认购2.696,OP510050.SH,ETF期权,2.696,20180726,20190327,购
10001425.SH,华夏上证50ETF期权1903认购2.745,OP510050.SH,ETF期权,2.745,20180726,20190327,购
10001426.SH,华夏上证50ETF期权1903认沽2.352,OP510050.SH,ETF期权,2.352,20180726,20190327,沽
10001427.SH,华夏上证50ETF期权1903认沽2.401,OP510050.SH,ETF期权,2.401,20180726,20190327,沽
10001428.SH,华夏上证50ETF期权1903认沽2.45,OP510050.SH,ETF期权,2.45,20180726,20190327,沽
10001429.SH,华夏上证50ETF期权1903认沽2.50,OP510050.SH,ETF期权,2.5,20180726,20190327,沽
10001430.SH,华夏上证50ETF期权1903认沽2.549,OP510050.SH,ETF期权,2.549,20180726,20190327,沽
10001431.SH,华夏上证50ETF期权1903认沽2.598,OP510050.SH,ETF期权,2.598,20180726,20190327,沽
10001432.SH,华夏上证50ETF期权1903认沽2.647,OP510050.SH,ETF期权,2.647,20180726,20190327,沽
10001433.SH,华夏上证50ETF期权1903认沽2.696,OP510050.SH,ETF期权,2.696,20180726,20190327,沽
10001434.SH,华夏上证50ETF期权1903认沽2.745,OP510050.SH,ETF期权,2.745,20180726,20190327,沽
10001435.SH,华夏上证50ETF期权1903认购2.303,OP510050.SH,ETF期权,2.303,20180802,20190327,购
10001436.SH,华夏上证50ETF期权1903认沽2.303,OP510050.SH,ETF期权,2.303,20180802,20190327,沽
10001437.SH,华夏上证50ETF期权1903认购2.254,OP510050.SH,ETF期权,2.254,20180803,20190327,购
10001438.SH,华夏上证50ETF期权1903认沽2.254,OP510050.SH,ETF期权,2.254,20180803,20190327,沽
10001439.SH,华夏上证50ETF期权1903认购2.205,OP510050.SH,ETF期权,2.205,20180806,20190327,购
10001440.SH,华夏上证50ETF期权1903认沽2.205,OP510050.SH,ETF期权,2.205,20180806,20190327,沽
10001441.SH,华夏上证50ETF期权1903认购2.156,OP510050.SH,ETF期权,2.156,20180820,20190327,购
10001442.SH,华夏上证50ETF期权1903认沽2.156,OP510050.SH,ETF期权,2.156,20180820,20190327,沽
10001443.SH,华夏上证50ETF期权1810认购2.30,OP510050.SH,ETF期权,2.3,20180823,20181024,购
10001444.SH,华夏上证50ETF期权1810认购2.35,OP510050.SH,ETF期权,2.35,20180823,20181024,购
10001445.SH,华夏上证50ETF期权1810认购2.40,OP510050.SH,ETF期权,2.4,20180823,20181024,购
10001446.SH,华夏上证50ETF期权1810认购2.45,OP510050.SH,ETF期权,2.45,20180823,20181024,购
10001447.SH,华夏上证50ETF期权1810认购2.50,OP510050.SH,ETF期权,2.5,20180823,20181024,购
10001448.SH,华夏上证50ETF期权1810认购2.55,OP510050.SH,ETF期权,2.55,20180823,20181024,购
10001449.SH,华夏上证50ETF期权1810认购2.60,OP510050.SH,ETF期权,2.6,20180823,20181024,购
10001450.SH,华夏上证50ETF期权1810认购2.65,OP510050.SH,ETF期权,2.65,20180823,20181024,购
10001451.SH,华夏上证50ETF期权1810认购2.70,OP510050.SH,ETF期权,2.7,20180823,20181024,购
10001452.SH,华夏上证50ETF期权1810认沽2.30,OP510050.SH,ETF期权,2.3,20180823,20181024,沽
10001453.SH,华夏上证50ETF期权1810认沽2.35,OP510050.SH,ETF期权,2.35,20180823,20181024,沽
10001454.SH,华夏上证50ETF期权1810认沽2.40,OP510050.SH,ETF期权,2.4,20180823,20181024,沽
10001455.SH,华夏上证50ETF期权1810认沽2.45,OP510050.SH,ETF期权,2.45,20180823,20181024,沽
10001456.SH,华夏上证50ETF期权1810认沽2.50,OP510050.SH,ETF期权,2.5,20180823,20181024,沽
10001457.SH,华夏上证50ETF期权1810认沽2.55,OP510050.SH,ETF期权,2.55,20180823,20181024,沽
10001458.SH,华夏上证50ETF期权1810认沽2.60,OP510050.SH,ETF期权,2.6,20180823,20181024,沽
10001459.SH,华夏上证50ETF期权1810认沽2.65,OP510050.SH,ETF期权,2.65,20180823,20181024,沽
10001460.SH,华夏上证50ETF期权1810认沽2.70,OP510050.SH,ETF期权,2.7,20180823,20181024,沽
10001461.SH,华夏上证50ETF期权1810认购2.75,OP510050.SH,ETF期权,2.75,20180828,20181024,购
10001462.SH,华夏上证50ETF期权1810认沽2.75,OP510050.SH,ETF期权,2.75,20180828,20181024,沽
10001463.SH,华夏上证50ETF期权1810认购2.25,OP510050.SH,ETF期权,2.25,20180907,20181024,购
10001464.SH,华夏上证50ETF期权1810认沽2.25,OP510050.SH,ETF期权,2.25,20180907,20181024,沽
10001465.SH,华夏上证50ETF期权1810认购2.80,OP510050.SH,ETF期权,2.8,20180925,20181024,购
10001466.SH,华夏上证50ETF期权1810认购2.85,OP510050.SH,ETF期权,2.85,20180925,20181024,购
10001467.SH,华夏上证50ETF期权1810认沽2.80,OP510050.SH,ETF期权,2.8,20180925,20181024,沽
10001468.SH,华夏上证50ETF期权1810认沽2.85,OP510050.SH,ETF期权,2.85,20180925,20181024,沽
10001469.SH,华夏上证50ETF期权1903认购2.794,OP510050.SH,ETF期权,2.794,20180925,20190327,购
10001470.SH,华夏上证50ETF期权1903认沽2.794,OP510050.SH,ETF期权,2.794,20180925,20190327,沽
10001471.SH,华夏上证50ETF期权1811认购2.45,OP510050.SH,ETF期权,2.45,20180927,20181128,购
10001472.SH,华夏上证50ETF期权1811认购2.50,OP510050.SH,ETF期权,2.5,20180927,20181128,购
10001473.SH,华夏上证50ETF期权1811认购2.55,OP510050.SH,ETF期权,2.55,20180927,20181128,购
10001474.SH,华夏上证50ETF期权1811认购2.60,OP510050.SH,ETF期权,2.6,20180927,20181128,购
10001475.SH,华夏上证50ETF期权1811认购2.65,OP510050.SH,ETF期权,2.65,20180927,20181128,购
10001476.SH,华夏上证50ETF期权1811认购2.70,OP510050.SH,ETF期权,2.7,20180927,20181128,购
10001477.SH,华夏上证50ETF期权1811认购2.75,OP510050.SH,ETF期权,2.75,20180927,20181128,购
10001478.SH,华夏上证50ETF期权1811认购2.80,OP510050.SH,ETF期权,2.8,20180927,20181128,购
10001479.SH,华夏上证50ETF期权1811认购2.85,OP510050.SH,ETF期权,2.85,20180927,20181128,购
10001480.SH,华夏上证50ETF期权1811认沽2.45,OP510050.SH,ETF期权,2.45,20180927,20181128,沽
10001481.SH,华夏上证50ETF期权1811认沽2.50,OP510050.SH,ETF期权,2.5,20180927,20181128,沽
10001482.SH,华夏上证50ETF期权1811认沽2.55,OP510050.SH,ETF期权,2.55,20180927,20181128,沽
10001483.SH,华夏上证50ETF期权1811认沽2.60,OP510050.SH,ETF期权,2.6,20180927,20181128,沽
10001484.SH,华夏上证50ETF期权1811认沽2.65,OP510050.SH,ETF期权,2.65,20180927,20181128,沽
10001485.SH,华夏上证50ETF期权1811认沽2.70,OP510050.SH,ETF期权,2.7,20180927,20181128,沽
10001486.SH,华夏上证50ETF期权1811认沽2.75,OP510050.SH,ETF期权,2.75,20180927,20181128,沽
10001487.SH,华夏上证50ETF期权1811认沽2.80,OP510050.SH,ETF期权,2.8,20180927,20181128,沽
