trade_date,price,open,settle,close,high,low,vol,amount,oi
20220105,3.8,0.001,0.0008,0.0008,0.001,0.0007,1617,1.4121,24485
20220105,3.7,0.0014,0.0011,0.0011,0.0014,0.001,5500,6.6905,44975
20220106,3.8,0.0008,0.0007,0.0007,0.001,0.0006,3023,2.3579,23704
20220106,3.7,0.0011,0.0008,0.0008,0.0012,0.0008,5700,5.872,45126
20220107,3.7,0.0009,0.0007,0.0008,0.0012,0.0008,3075,3.0734,45194
20220107,3.8,0.0004,0.0007,0.0007,0.0008,0.0003,1675,1.1768,23612
20220110,3.7,0.0009,0.0007,0.0007,0.0009,0.0007,3483,2.794,43951
20220110,3.8,0.0006,0.0007,0.0005,0.0007,0.0005,1349,0.8506,22699
20220111,3.7,0.0007,0.0005,0.0005,0.0007,0.0005,3643,2.2363,42421
20220111,3.8,0.0005,0.0005,0.0005,0.0006,0.0005,604,0.3209,22862
20220112,3.7,0.0006,0.0003,0.0003,0.0007,0.0003,4908,2.6734,39394
20220112,3.8,0.0005,0.0003,0.0004,0.0006,0.0004,676,0.2842,22286
20220113,3.7,0.0005,0.0002,0.0004,0.0006,0.0003,5776,2.3732,35760
20220113,3.8,0.0003,0.0002,0.0003,0.0005,0.0003,1649,0.574,22578
20220114,3.7,0.0002,0.0003,0.0004,0.0009,0.0002,7095,4.1572,33951
20220114,3.8,0.0004,0.0003,0.0004,0.0006,0.0004,2082,1.042,21770
20220117,3.7,0.0005,0.0003,0.0003,0.0006,0.0003,790,0.332,32879
20220117,3.8,0.0004,0.0003,0.0003,0.0005,0.0003,434,0.1449,21498
20220117,2.85,0.299,0.3012,0.3012,0.3558,0.2965,112,34.0216,73
20220118,3.7,0.0003,0.0003,0.0003,0.0004,0.0003,1345,0.4365,32577
20220118,3.8,0.0003,0.0003,0.0002,0.0004,0.0002,315,0.0985,21427
20220118,2.85,0.307,0.3322,0.3322,0.3489,0.295,182,58.3305,222
20220119,3.7,0.0003,0.0002,0.0003,0.0003,0.0002,820,0.2171,32120
20220119,3.8,0.0002,0.0002,0.0003,0.0004,0.0002,451,0.1173,21330
20220119,2.85,0.3398,0.3382,0.3382,0.3493,0.3261,41,13.9414,220
20220120,3.7,0.0002,0.0001,0.0001,0.0003,0.0001,2657,0.5815,30344
20220120,3.8,0.0002,0.0001,0.0002,0.0004,0.0002,2023,0.5612,21653
20220120,2.85,0.3456,0.3819,0.3819,0.3962,0.3426,366,137.7958,333
20220121,3.7,0.0001,0.0002,0.0002,0.0005,0.0001,3151,0.6151,31103
20220121,3.8,0.0003,0.0002,0.0001,0.0003,0.0001,1218,0.1889,22129
20220121,2.85,0.3688,0.3678,0.3655,0.3818,0.3591,302,111.3679,302
20220124,3.7,0.0002,0.0001,0.0001,0.0002,0.0001,5086,0.587,30089
20220124,3.8,0.0001,0.0001,0.0001,0.0002,0.0001,1072,0.1163,21422
20220124,2.85,0.3563,0.3566,0.3546,0.365,0.3344,432,152.5571,448
20220125,3.7,0.0001,0.0001,0.0001,0.0001,0.0001,1856,0.1856,28803
20220125,3.8,0.0001,0.0001,0.0001,0.0001,0.0001,169,0.0169,21241
20220125,2.85,0.35,0.2935,0.2935,0.35,0.2907,1005,322.4119,1140
20220126,3.7,0.0001,0,0.0001,0.0001,0.0001,258,0.0258,28561
20220126,3.8,0.0001,0,0.0001,0.0001,0.0001,60,0.006,21244
20220126,2.85,0.3064,0.3087,0.3087,0.3171,0.2828,1179,364.4105,1340
20220127,2.85,0.3017,0.2708,0.2708,0.3017,0.2656,1225,347.9732,1644
20220128,2.85,0.2829,0.2032,0.2033,0.2868,0.1954,1832,450.8159,2345
20220207,2.85,0.2328,0.2517,0.2517,0.2688,0.2285,1466,366.1913,1900
20220207,2.8,0.2885,0.316,0.316,0.3243,0.2885,324,100.5634,99
20220208,2.85,0.2478,0.2543,0.2543,0.2598,0.1974,1978,460.0142,1872
20220208,2.8,0.313,0.3165,0.3165,0.32,0.263,1305,376.0917,620
20220209,2.85,0.26,0.2734,0.2734,0.2819,0.246,885,236.6341,1541
20220209,2.8,0.3208,0.3393,0.3393,0.34,0.3108,239,78.3689,490
20220210,2.85,0.273,0.2792,0.2792,0.2822,0.2626,1457,393.8759,1752
20220210,2.8,0.3294,0.3456,0.3456,0.3456,0.325,207,68.5794,478
20220211,2.85,0.2675,0.279,0.279,0.307,0.2655,952,277.6952,1398
20220211,2.8,0.3301,0.3405,0.3405,0.375,0.3301,255,88.7153,484
20220214,2.85,0.2748,0.2389,0.2371,0.2748,0.2309,740,186.9773,1390
20220214,2.8,0.325,0.3005,0.3005,0.3268,0.2922,446,136.4596,614
20220215,2.85,0.2441,0.2525,0.2506,0.2612,0.236,612,152.5973,1276
20220215,2.8,0.3005,0.3127,0.3106,0.3229,0.2956,367,113.0015,703
20220216,2.85,0.2692,0.2666,0.2655,0.28,0.2637,330,89.4896,1179
20220216,2.8,0.3196,0.3279,0.326,0.3386,0.3196,518,172.26,888
20220217,2.85,0.2728,0.2715,0.2715,0.2895,0.2672,463,128.8616,1190
20220217,2.8,0.3296,0.3322,0.33,0.35,0.328,286,97.0011,872
20220218,2.85,0.2593,0.2966,0.2966,0.2966,0.255,699,196.2609,818
20220218,2.8,0.3204,0.3557,0.3557,0.3584,0.3152,319,108.4227,916
20220221,2.85,0.2908,0.28,0.2785,0.2908,0.2604,500,135.1716,733
20220221,2.8,0.3459,0.3398,0.3398,0.3459,0.3208,395,130.5354,959
20220222,2.85,0.2603,0.231,0.2294,0.2603,0.2146,285,64.84,768
20220222,2.8,0.3225,0.2911,0.2911,0.3225,0.2757,823,236.6669,1243
20220223,2.85,0.2412,0.25,0.2502,0.2502,0.2229,874,208.8575,317
20220223,2.8,0.301,0.3099,0.3099,0.3099,0.2852,1217,365.5822,1639
20220224,2.8,0.2959,0.2557,0.2557,0.2959,0.2367,3228,865.3895,3070
20220225,2.8,0.2582,0.2651,0.2651,0.297,0.2562,1750,492.7291,2474
20220228,2.8,0.2598,0.2698,0.2698,0.2723,0.2436,1020,260.5292,2680
20220301,2.8,0.278,0.312,0.312,0.3184,0.278,1514,456.1073,2199
20220302,2.8,0.2979,0.2974,0.2974,0.303,0.2892,675,199.939,2319
20220303,2.8,0.3095,0.2841,0.2836,0.3136,0.2773,650,191.1534,2317
20220304,2.8,0.2666,0.2529,0.2529,0.2666,0.238,1046,260.8598,2653
20220307,2.8,0.2314,0.1693,0.1693,0.2314,0.1601,4368,822.6143,4822
20220308,2.8,0.1775,0.135,0.135,0.191,0.1178,7648,1153.242,7147
20220308,2.75,0.2424,0.2007,0.2006,0.2591,0.1908,287,65.4624,179
20220309,2.8,0.1427,0.1188,0.1188,0.1574,0.0714,42857,4477.3264,13686
20220309,2.75,0.2066,0.1926,0.1928,0.2229,0.1289,1757,298.9084,801
20220309,2.7,0.2497,0.2311,0.2311,0.2689,0.1562,1427,296.3563,798
20220310,2.8,0.1508,0.1254,0.1254,0.1578,0.123,17446,2505.6604,12524
20220310,2.75,0.2199,0.1999,0.1999,0.2266,0.1961,467,100.0934,681
20220310,2.7,0.2616,0.2418,0.2426,0.2744,0.2373,559,143.2338,543
20220311,2.8,0.1042,0.1334,0.1334,0.1407,0.0727,97409,9639.7253,16083
20220311,2.75,0.1793,0.2083,0.2083,0.2118,0.1472,2318,385.5622,1427
20220311,2.7,0.2195,0.2515,0.2515,0.2534,0.183,2962,602.4234,1941
20220314,2.8,0.1107,0.0749,0.0749,0.1176,0.0743,73323,6960.0734,24386
20220314,2.75,0.1839,0.156,0.156,0.1923,0.1547,2395,409.5167,2249
20220314,2.7,0.2234,0.1911,0.1911,0.2334,0.1911,1470,307.4207,2688
20220315,2.8,0.0638,0.025,0.025,0.065,0.0222,313753,13338.3566,82432
20220315,2.75,0.1434,0.0742,0.0742,0.1434,0.0734,33111,3553.6215,11828
20220315,2.7,0.1757,0.0958,0.0958,0.1758,0.0942,21945,2815.5969,11604
20220315,2.65,0.2125,0.1216,0.1216,0.2125,0.1211,10666,1785.2233,5547
20220316,2.8,0.0351,0.0495,0.0495,0.0583,0.0131,340966,12136.2329,68275
20220316,2.75,0.085,0.1241,0.1241,0.1368,0.0716,59976,6042.3791,15771
20220316,2.7,0.1206,0.1617,0.1617,0.1723,0.0949,53647,6958.959,15991
20220316,2.65,0.1503,0.1997,0.1997,0.2111,0.1223,20712,3366.9513,9014
20220316,2.55,0.2022,0.2805,0.2776,0.2955,0.0777,1136,255.9262,482
20220317,2.8,0.0759,0.0725,0.0725,0.111,0.0686,188354,16071.0191,32438
20220317,2.75,0.1667,0.1531,0.1531,0.1888,0.1459,21782,3558.3328,11858
20220317,2.7,0.2041,0.1897,0.1897,0.229,0.1826,10824,2194.2968,12838
20220317,2.65,0.2453,0.2308,0.2308,0.269,0.2234,5555,1340.1991,7747
20220317,2.55,0.3317,0.3179,0.3154,0.3553,0.3066,395,131.7628,335
20220318,2.8,0.0637,0.0984,0.0984,0.1163,0.0544,141833,11356.6926,24870
20220318,2.75,0.1462,0.1817,0.1817,0.195,0.07,24021,3931.216,13614
20220318,2.7,0.1853,0.2208,0.2208,0.237,0.175,9431,2003.6567,10915
20220318,2.65,0.222,0.2671,0.2671,0.2811,0.2172,4190,1015.18,7903
20220318,2.55,0.3118,0.3541,0.3613,0.3682,0.3043,107,36.2474,357
20220321,2.8,0.0985,0.074,0.0725,0.0986,0.055,79008,5877.0182,25045
20220321,2.75,0.1828,0.152,0.152,0.1828,0.1347,14473,2243.6764,14512
20220321,2.7,0.2189,0.1905,0.1911,0.2223,0.171,6490,1241.6612,10699
20220321,2.65,0.2619,0.2343,0.2343,0.2619,0.2107,2387,564.5407,7458
20220321,2.55,0.3381,0.3247,0.3247,0.3456,0.3029,389,128.9239,637
20220322,2.8,0.0667,0.082,0.0752,0.1002,0.0663,66940,5463.7134,15546
20220322,2.75,0.15,0.155,0.155,0.1756,0.1488,19032,3022.108,16286
20220322,2.7,0.183,0.1949,0.1949,0.2179,0.183,5674,1134.6998,11877
20220322,2.65,0.2219,0.238,0.238,0.2613,0.2219,1853,447.8134,7111
20220322,2.55,0.3109,0.332,0.3315,0.3504,0.3109,132,44.1173,583
20220323,2.8,0.089,0.099,0.0993,0.1046,0.0708,30891,2759.687,6183
20220323,2.75,0.163,0.16,0.16,0.172,0.142,21499,3425.3607,18478
20220323,2.7,0.201,0.2033,0.2033,0.215,0.1831,6175,1234.2246,10306
20220323,2.65,0.2479,0.249,0.2481,0.26,0.226,2817,691.4928,7522
20220323,2.55,0.343,0.349,0.3416,0.3522,0.32,237,80.346,505
20220324,2.75,0.151,0.1487,0.1487,0.165,0.1351,16331,2435.6219,17517
20220324,2.7,0.196,0.1913,0.1913,0.2091,0.1761,7491,1415.5614,12703
20220324,2.65,0.2379,0.2365,0.2365,0.2543,0.22,2661,623.2274,6667
20220324,2.55,0.3332,0.334,0.3311,0.3486,0.3116,227,75.8948,540
20220325,2.75,0.1468,0.1171,0.1171,0.1603,0.1153,29365,3886.2705,21341
20220325,2.7,0.19,0.1555,0.1555,0.2039,0.1542,11774,2017.5676,15734
20220325,2.65,0.237,0.201,0.201,0.249,0.1971,3582,780.206,8171
20220325,2.55,0.328,0.2892,0.2925,0.3448,0.2888,238,74.603,600
20220328,2.75,0.103,0.123,0.123,0.1315,0.0876,63685,6876.144,23477
20220328,2.7,0.142,0.161,0.162,0.172,0.121,25277,3654.6185,18830
20220328,2.65,0.1869,0.2033,0.2033,0.2152,0.1582,7251,1323.3499,8176
20220328,2.55,0.2761,0.2972,0.2972,0.3018,0.2379,659,175.6121,719
20220329,2.75,0.1301,0.1141,0.1141,0.1359,0.1117,29286,3573.9947,26019
20220329,2.7,0.1717,0.1519,0.1519,0.1769,0.15,10646,1719.9281,17904
20220329,2.65,0.2117,0.1967,0.1967,0.2209,0.1903,1843,371.3828,8633
20220329,2.55,0.305,0.2824,0.283,0.3093,0.283,114,34.0357,736
20220330,2.75,0.1251,0.1658,0.1658,0.1696,0.1251,36193,5266.4711,18752
20220330,2.7,0.1699,0.2138,0.2138,0.2138,0.1662,18669,3541.3502,15453
20220330,2.65,0.2089,0.259,0.259,0.2596,0.2089,3296,746.7753,7927
20220330,2.55,0.3036,0.3551,0.3551,0.3551,0.3036,306,101.2761,693
20220331,2.75,0.163,0.153,0.153,0.1658,0.1518,15378,2430.0768,19079
20220331,2.7,0.21,0.1963,0.1963,0.2101,0.1951,5413,1090.0464,14954
20220331,2.65,0.2482,0.2455,0.2438,0.256,0.2411,1054,258.9508,8653
20220331,2.55,0.349,0.3388,0.3388,0.3511,0.3363,304,103.79,810
20220401,2.75,0.1403,0.186,0.186,0.203,0.135,17931,3085.9719,18196
20220401,2.7,0.1851,0.2311,0.2305,0.2484,0.1775,5288,1159.3641,14724
20220401,2.65,0.2331,0.277,0.2769,0.296,0.2219,3212,868.5589,7999
20220401,2.55,0.3235,0.373,0.3774,0.3906,0.3214,162,58.2133,782
20220406,2.75,0.173,0.1674,0.1674,0.1826,0.1524,9205,1540.1997,18123
20220406,2.7,0.2208,0.2125,0.2125,0.2282,0.1975,2966,631.4597,14045
20220406,2.65,0.2676,0.261,0.2604,0.2765,0.2444,1888,496.2582,8061
20220406,2.55,0.3582,0.361,0.36,0.3679,0.345,280,101.0808,857
20220407,2.75,0.1593,0.15,0.15,0.188,0.1462,7945,1292.9977,16444
20220407,2.7,0.205,0.1952,0.195,0.2349,0.1902,3953,820.6109,14699
20220407,2.65,0.2492,0.242,0.242,0.2798,0.2368,1994,515.7693,7078
20220407,2.55,0.3505,0.3427,0.344,0.3786,0.3421,81,28.978,762
20220408,2.75,0.15,0.1692,0.1692,0.1756,0.1428,10188,1638.0845,14847
20220408,2.7,0.2,0.2145,0.2145,0.2214,0.186,3677,761.1274,13864
20220408,2.65,0.249,0.2629,0.2629,0.2684,0.2322,1070,269.4758,6817
20220408,2.55,0.3447,0.36,0.358,0.363,0.3384,39,13.6183,737
20220411,2.75,0.1617,0.1115,0.1115,0.1617,0.1049,35571,4158.4789,23209
20220411,2.7,0.2075,0.151,0.1502,0.2075,0.144,10016,1580.7777,15291
20220411,2.65,0.2565,0.194,0.1943,0.2565,0.1883,1080,222.5438,6762
20220411,2.55,0.3507,0.2891,0.2891,0.3507,0.28,333,97.8184,858
20220412,2.75,0.1114,0.1402,0.1402,0.1436,0.0989,46328,5698.7581,18802
20220412,2.7,0.1529,0.1843,0.1843,0.1885,0.1368,10517,1759.1012,14298
20220412,2.65,0.1983,0.2311,0.2311,0.2352,0.18,3339,734.164,6120
20220412,2.55,0.2958,0.3267,0.3267,0.3286,0.2754,446,137.018,866
20220413,2.75,0.134,0.1382,0.1382,0.1576,0.1274,21248,3001.9683,18969
20220413,2.7,0.178,0.1822,0.1822,0.2033,0.1705,7445,1389.1534,12218
20220413,2.65,0.22,0.2286,0.2286,0.2517,0.2169,725,171.1344,5740
20220413,2.55,0.322,0.3241,0.3308,0.3485,0.3137,117,38.9165,868
20220414,2.75,0.1517,0.1709,0.1709,0.1861,0.146,19794,3289.1667,17920
20220414,2.7,0.196,0.2171,0.2173,0.2338,0.1904,6376,1382.5076,10732
20220414,2.65,0.241,0.2666,0.2637,0.2821,0.24,826,219.877,5670
20220414,2.55,0.3389,0.3639,0.3664,0.3799,0.3389,143,52.0252,773
20220415,2.75,0.1628,0.176,0.176,0.1864,0.15,12247,2135.2503,19388
20220415,2.7,0.2082,0.222,0.222,0.2344,0.1999,2687,594.5138,9426
20220415,2.65,0.2608,0.2726,0.2726,0.283,0.2462,852,230.7279,5782
20220415,2.55,0.35,0.3727,0.3727,0.3815,0.3473,247,89.7568,757
20220418,2.75,0.1536,0.1281,0.1281,0.1536,0.1201,28219,3688.7805,22837
20220418,2.7,0.2063,0.171,0.171,0.2063,0.1651,3626,644.3754,10020
20220418,2.65,0.2581,0.2245,0.2245,0.2581,0.2137,943,211.9477,5761
20220418,2.55,0.3558,0.321,0.315,0.3558,0.3119,206,67.1668,782
20220419,2.75,0.135,0.1052,0.1052,0.1402,0.0899,41948,4546.3937,26525
20220419,2.7,0.1761,0.1512,0.1512,0.1889,0.1325,5727,894.937,10151
20220419,2.65,0.2288,0.198,0.1967,0.236,0.1795,1329,263.109,5674
20220419,2.55,0.3275,0.294,0.2932,0.3338,0.278,521,154.6673,923
20220420,2.75,0.108,0.0807,0.0807,0.108,0.0772,75330,6849.4147,29998
20220420,2.7,0.1547,0.1247,0.1247,0.1548,0.119,17933,2414.9136,11097
20220420,2.65,0.1859,0.1726,0.1726,0.2018,0.1654,1920,347.4187,5760
20220420,2.55,0.285,0.266,0.27,0.2925,0.2671,311,87.7091,807
20220421,2.75,0.0757,0.0549,0.0549,0.0909,0.0469,199403,13661.0511,45328
20220421,2.7,0.1207,0.0919,0.0919,0.1351,0.0811,58593,6302.4579,15499
20220421,2.65,0.1648,0.1377,0.1377,0.1828,0.1236,8073,1278.0289,5338
20220421,2.55,0.2632,0.2311,0.2286,0.2786,0.2201,453,110.5532,880
20220422,2.75,0.0456,0.0566,0.0566,0.0695,0.0416,186785,10922.8198,37060
20220422,2.7,0.078,0.0973,0.0973,0.1135,0.0739,65749,6479.4284,16660
20220422,2.65,0.1204,0.145,0.1431,0.1598,0.1146,5407,763.0542,4850
20220422,2.55,0.2207,0.245,0.2435,0.2558,0.2114,381,89.201,700
20220425,2.75,0.0339,0.008,0.008,0.0374,0.0069,442092,10322.4041,115555
20220425,2.7,0.0688,0.0202,0.0202,0.0712,0.019,231537,10372.7417,56020
20220425,2.65,0.1131,0.045,0.045,0.1131,0.0425,65868,5098.4026,20157
20220425,2.55,0.2022,0.1229,0.1229,0.207,0.1189,879,147.7063,1056
20220426,2.75,0.0078,0.0011,0.0011,0.0085,0.0005,179072,737.0395,78486
20220426,2.7,0.0211,0.0065,0.0065,0.0258,0.0041,354659,5671.1508,72012
20220426,2.65,0.0444,0.0268,0.0268,0.0655,0.0225,233579,10028.9956,28976
20220426,2.55,0.1375,0.114,0.1109,0.1616,0.1033,4957,629.0312,2142
20220426,2.5,0.2163,0.2044,0.2044,0.2408,0.1961,4639,1027.5573,1848
20220427,2.75,0.0005,0,0.0001,0.003,0.0001,90213,100.4691,70966
20220427,2.7,0.005,0.014,0.0026,0.0185,0.0026,318451,3029.3845,8150
20220427,2.65,0.0243,0.064,0.055,0.0666,0.022,183194,8646.5395,11727
20220427,2.55,0.1138,0.164,0.1607,0.1655,0.11,4158,592.8041,1697
20220427,2.5,0.1973,0.237,0.237,0.2445,0.1973,1836,420.9848,1608
20220428,2.5,0.2321,0.2622,0.2622,0.2656,0.2302,1650,412.923,2098
20220429,2.5,0.2714,0.2958,0.2958,0.315,0.242,1338,383.0914,2186
20220505,2.5,0.293,0.2851,0.289,0.3178,0.2886,425,127.0148,2165
20220506,2.5,0.2592,0.211,0.211,0.2592,0.2091,1437,328.3295,2340
20220509,2.5,0.2022,0.1867,0.1867,0.2073,0.1725,1596,301.3035,2595
20220510,2.5,0.1697,0.2112,0.2112,0.2276,0.148,3425,657.7551,2446
20220511,2.5,0.2138,0.2258,0.2258,0.2533,0.2077,1161,269.8419,2375
20220512,2.5,0.2156,0.2095,0.2095,0.2246,0.2035,724,154.5258,2172
20220513,2.5,0.219,0.2309,0.2309,0.2453,0.2182,820,189.2145,2074
20220516,2.5,0.2414,0.204,0.204,0.2512,0.1941,909,191.6268,2361
20220517,2.5,0.205,0.2374,0.2374,0.2392,0.205,672,151.2076,2177
20220518,2.5,0.2355,0.228,0.2266,0.2468,0.203,733,165.9151,1771
20220519,2.5,0.2076,0.226,0.2244,0.2318,0.2001,564,122.2755,1672
20220520,2.5,0.2361,0.293,0.287,0.2929,0.2361,1310,356.5092,1505
20220523,2.5,0.2892,0.263,0.2562,0.2892,0.2511,448,118.1134,1316
20220524,2.5,0.2546,0.22,0.2155,0.2665,0.2153,429,105.6522,1011
20220525,2.5,0.2165,0.225,0.221,0.2333,0.2102,1055,231.657,914
20220601,3,0.021,0.018,0.0183,0.0226,0.0171,5776,111.1385,3351
20220602,3,0.0165,0.0171,0.0171,0.0183,0.0151,6269,103.8952,6390
20220606,3,0.0171,0.023,0.023,0.0239,0.012,10594,214.775,11476
20220607,3,0.0226,0.029,0.029,0.0355,0.0211,27746,828.618,24408
20220608,3.1,0.0149,0.0187,0.0187,0.0224,0.0138,16247,284.8539,8396
20220608,3,0.032,0.038,0.038,0.0435,0.0294,20062,711.4399,29269
20220609,3.1,0.0192,0.0158,0.0158,0.0231,0.0152,16858,307.3584,15161
20220609,3,0.038,0.0324,0.0324,0.0447,0.0304,14841,551.7065,29926
20220610,3.1,0.0136,0.0219,0.0219,0.0253,0.0128,28686,559.6189,24190
20220610,3,0.0288,0.0415,0.0415,0.0466,0.0264,20792,764.098,28771
20220613,3.2,0.0037,0.0074,0.0074,0.009,0.0037,14868,107.606,10204
20220613,3.1,0.0167,0.0133,0.0133,0.0178,0.012,22803,327.2595,33031
20220613,3,0.035,0.026,0.026,0.035,0.0241,18717,531.4381,31463
20220614,3.2,0.0064,0.011,0.011,0.012,0.0059,12934,96.809,16293
20220614,3.1,0.0115,0.0201,0.0201,0.0207,0.0104,26644,379.0065,38715
20220614,3,0.0224,0.036,0.036,0.0384,0.0201,33780,912.8797,42245
20220615,3.2,0.0119,0.0151,0.0151,0.0288,0.0096,76168,1458.6855,37853
20220615,3.1,0.0203,0.0289,0.0289,0.0499,0.02,77295,2717.8605,52741
20220615,3,0.037,0.0526,0.0526,0.082,0.037,84590,5175.4668,56208
20220616,3.2,0.0179,0.0101,0.0101,0.0188,0.0101,39884,593.9506,50805
20220616,3.1,0.0312,0.02,0.02,0.0345,0.0199,45627,1257.0716,59243
20220616,3,0.058,0.0411,0.0411,0.0618,0.0389,48560,2453.1936,55389
20220617,3.2,0.0093,0.0162,0.0162,0.0175,0.009,49912,691.3567,58961
20220617,3.1,0.02,0.0305,0.0305,0.0333,0.019,56205,1525.7348,69256
20220617,3,0.0394,0.0561,0.0561,0.0611,0.0378,74683,3765.4225,63074
20220620,3.3,0.0082,0.0065,0.0065,0.0108,0.0062,23350,184.993,12930
20220620,3.2,0.0157,0.0127,0.0127,0.0202,0.0127,45093,679.4319,66014
20220620,3.1,0.0299,0.0257,0.0257,0.0373,0.0242,70065,1999.4917,80156
20220620,3,0.0594,0.049,0.049,0.0668,0.0448,94331,4946.8064,70619
20220621,3.3,0.0066,0.006,0.006,0.0075,0.0045,25131,152.7223,22672
20220621,3.2,0.0126,0.013,0.013,0.0152,0.009,35102,415.9865,69563
20220621,3.1,0.0257,0.023,0.023,0.0305,0.018,68978,1672.5243,84418
20220621,3,0.049,0.0468,0.0468,0.058,0.0384,94791,4704.5023,85142
20220622,3.3,0.006,0.0037,0.0037,0.006,0.0034,16852,77.3963,31489
20220622,3.2,0.012,0.0065,0.0065,0.0122,0.0063,40289,347.6594,85000
20220622,3.1,0.0233,0.0139,0.0139,0.0236,0.0135,75902,1364.1384,101541
20220622,3,0.0469,0.0327,0.0327,0.0481,0.0318,85917,3383.2387,97388
20220623,3.3,0.0035,0.0054,0.0054,0.0057,0.0031,35825,153.6779,47274
20220623,3.2,0.0066,0.0103,0.0103,0.0111,0.0062,60727,530.4357,98842
20220623,3.1,0.0144,0.0215,0.0215,0.023,0.014,118839,2201.5289,116094
20220623,3,0.033,0.0455,0.0455,0.0488,0.033,149439,6088.266,111915
20220624,3.3,0.0062,0.0056,0.0056,0.0072,0.005,55627,346.4014,57284
20220624,3.2,0.0128,0.0117,0.0117,0.0153,0.0108,90945,1162.7996,105580
20220624,3.1,0.0245,0.0269,0.0269,0.033,0.0232,181712,4980.9304,127852
20220624,3,0.0525,0.0588,0.0588,0.0674,0.0492,270191,15413.5944,112163
20220627,3.4,0.0023,0.0046,0.0046,0.0076,0.0023,68303,380.7655,35555
20220627,3.3,0.0065,0.009,0.009,0.0137,0.0065,107697,1127.309,77231
20220627,3.2,0.0134,0.0187,0.0187,0.0265,0.0133,190463,4039.3652,121177
20220627,3.1,0.0311,0.0384,0.0384,0.0517,0.03,318724,13697.7998,130032
20220627,3,0.068,0.078,0.078,0.0966,0.068,326953,27384.9444,103408
20220628,3.4,0.0052,0.006,0.006,0.0066,0.003,36873,193.323,51162
20220628,3.3,0.0091,0.0115,0.0115,0.0125,0.0076,52903,525.9117,81927
20220628,3.2,0.0186,0.0237,0.0237,0.0261,0.0158,111846,2319.256,126566
20220628,3.1,0.0382,0.0477,0.0477,0.0522,0.0331,213283,8995.0396,143491
20220628,3,0.0781,0.0932,0.0932,0.1008,0.0682,211007,17334.8071,100930
20220629,3.4,0.0055,0.0043,0.0043,0.0075,0.0042,44505,248.213,66389
20220629,3.3,0.01,0.0079,0.0079,0.0141,0.0074,64208,668.0467,92702
20220629,3.2,0.02,0.017,0.017,0.0284,0.0162,135423,2949.2435,142581
20220629,3.1,0.0422,0.0372,0.0372,0.0557,0.035,254502,11345.2829,153717
20220629,3,0.085,0.08,0.08,0.104,0.0735,203509,17878.8408,110762
20220630,3.4,0.0044,0.0076,0.0076,0.0099,0.0044,91284,697.3831,81514
20220630,3.3,0.0079,0.0139,0.0139,0.0193,0.0079,189792,2751.7685,107283
20220630,3.2,0.0175,0.0297,0.0297,0.039,0.0175,299128,9020.2599,149016
20220630,3.1,0.0382,0.0581,0.0581,0.075,0.0374,407633,23817.2084,123469
20220630,3,0.0783,0.111,0.111,0.135,0.0773,239759,25825.8264,98111
20220701,3.4,0.0085,0.0063,0.0063,0.0097,0.0054,49895,348.6866,88109
20220701,3.5,0.013,0.0113,0.0113,0.0148,0.0097,7891,90.9215,4217
20220701,3.3,0.0164,0.012,0.012,0.0189,0.0105,83505,1125.2569,127186
20220701,3.2,0.0339,0.0249,0.0249,0.036,0.0226,169937,4765.33,175089
20220701,3.1,0.06,0.051,0.051,0.0685,0.0465,257331,14104.6836,140593
20220701,3,0.1177,0.1008,0.1008,0.1236,0.0936,144567,15096.5042,97622
20220704,3.4,0.0058,0.0058,0.0058,0.0065,0.0037,25653,137.8502,87121
20220704,3.5,0.0108,0.0103,0.0103,0.0119,0.0087,11321,117.0274,9855
20220704,3.3,0.0118,0.0115,0.0115,0.0127,0.0071,56711,591.5692,137052
20220704,3.2,0.0245,0.025,0.025,0.0273,0.0164,148572,3468.7045,183235
20220704,3.1,0.048,0.051,0.051,0.0551,0.0348,208814,9864.9365,141552
20220704,3,0.095,0.1028,0.1028,0.1076,0.0755,161031,15287.8361,98820
20220705,3.4,0.0068,0.0046,0.0046,0.0078,0.0032,39943,183.112,85100
20220705,3.3,0.0133,0.0094,0.0094,0.0155,0.0067,79692,763.8705,144063
20220705,3.5,0.0115,0.0094,0.0094,0.0128,0.0078,8506,78.9737,12382
20220705,3.2,0.0289,0.0233,0.0233,0.0338,0.0161,243195,5429.8187,189969
20220705,3.1,0.0584,0.0494,0.0494,0.0677,0.0352,359006,16980.6846,167273
20220705,3,0.1106,0.1012,0.1012,0.1283,0.0776,235119,22593.2381,99151
20220706,3.4,0.004,0.0025,0.0025,0.0044,0.0024,36743,111.1404,83480
20220706,3.3,0.0083,0.0049,0.0049,0.0093,0.0047,79085,498.4476,146961
20220706,3.5,0.009,0.0071,0.0071,0.0092,0.0064,6990,52.1374,14082
20220706,3.2,0.0215,0.0125,0.0125,0.022,0.0113,185153,2874.8934,213758
20220706,3.1,0.0481,0.0294,0.0294,0.0481,0.0262,315964,10963.4677,202664
20220706,3,0.097,0.0685,0.0685,0.098,0.0602,266395,19779.8211,121008
20220707,3.4,0.0026,0.0019,0.0019,0.0026,0.0017,18095,37.6103,84531
20220707,3.3,0.0048,0.0031,0.0031,0.0051,0.0031,47782,207.5591,132677
20220707,3.5,0.007,0.0061,0.0061,0.0073,0.006,4396,28.5066,14981
