trade_date,normprice,normsettle,normper,normjc,normgse,normiv,normcjl,normcje,normccl
20190121,-0.582631761,-0.68982092,0.077247677,-0.263760579,-0.891086863,-1.216330449,0.248451458,-0.029699408,0.258487486
20190121,-1.296667927,0.899599465,0.064004857,1.011111287,-0.891086863,1.103110198,-0.426615037,-0.028033625,-0.655500237
20190121,-1.398673093,1.27570462,0.06240985,1.193235839,-0.884317299,2.689162729,-0.377436328,-0.012990765,-0.703824129
20190121,-1.50067826,1.651809775,0.060921496,1.375360392,-0.097355589,-1.257798749,-0.413534514,-0.018974014,-0.697944898
20190121,-1.602683427,2.02791493,0.054751903,1.557484944,0.144092161,3.49982768,-0.436231079,-0.023559655,-0.668252669
20190122,-0.276616261,-0.784599419,0.053001333,-0.912123986,-0.583635872,-0.429018895,-0.480914414,-0.039344705,0.278832161
20190122,-0.786642094,-0.780838367,-1.111600309,-0.001501224,0.823304992,-1.257798749,0.702112366,-0.037190912,1.063265328
20190122,-0.480626594,-0.756767637,-0.009176552,-0.547874881,-0.891086863,-1.242046655,-0.258393435,-0.038364372,-0.314124194
20190122,-0.582631761,-0.724422594,-0.015719668,-0.365750329,-0.891086863,-1.22874896,0.127803074,-0.033972678,0.572497613
20190122,-1.296667927,0.688980578,0.034430675,0.909121538,-0.891086863,1.722057529,-0.422170363,-0.028258541,-0.674110751
20190122,-1.398673093,1.065085733,0.041735772,1.09124609,-0.888830341,3.197918683,-0.458606547,-0.033925802,-0.716301632
20190122,-1.50067826,1.441190888,0.044132887,1.273370642,0.005316118,-1.257798749,-0.438461866,-0.027025546,-0.722117418
20190122,-1.602683427,1.830835828,0.046538819,1.455495195,0.260867125,-1.257798749,-0.45466887,-0.030436794,-0.667998889
20190123,-0.786642094,-0.785351629,-0.183866798,-0.016071188,-0.564455443,1.142966654,-0.132472282,-0.039258991,0.888622572
20190123,-0.276616261,-0.785351629,0.053001333,-0.92669395,0.845870202,1.142966654,-0.472396865,-0.039343917,0.267560111
20190123,-0.480626594,-0.765041951,0.004750417,-0.562444845,-0.891650993,-1.255454253,-0.191182533,-0.038394467,-0.184104376
20190123,-0.582631761,-0.741723431,0.012162,-0.380320293,-0.891650993,-1.253109752,0.001746722,-0.036148139,0.812636689
20190123,-1.296667927,0.658892166,0.049803801,0.894551573,-0.891650993,-0.057416048,-0.392004042,-0.022968261,-0.712642974
20190123,-1.398673093,1.034997321,0.049965838,1.076676126,-0.887137951,-0.057416048,-0.465991803,-0.035818172,-0.721525265
20190123,-1.50067826,1.411102476,0.052097256,1.258800678,0.035215021,2.343349355,-0.46977738,-0.036114181,-0.72622019
20190123,-1.602683427,1.78720763,0.050355539,1.440925231,0.29471494,-1.257798749,-0.457237655,-0.031408077,-0.669394678
20190124,-0.480626594,-0.771059633,-0.02179913,-0.522377444,-0.888266211,-1.240544713,-0.038576439,-0.038452252,0.022578072
20190124,-0.582631761,-0.746988903,0.032101204,-0.340252891,-0.047147996,-0.548368472,0.164627955,-0.036246855,0.93950541
20190124,-1.602683427,1.887251602,0.054734677,1.480992632,0.219685616,-1.257798749,-0.437430972,-0.025061942,-0.661633247
20190125,-0.480626594,-0.765041951,0.083706461,-0.413102712,-0.888266211,-1.236093833,-0.133232777,-0.038424444,0.105204524
20190125,-0.582631761,-0.733449118,0.083897176,-0.23097816,-0.1870523,-0.582180521,0.257171806,-0.034391878,0.937538617
20190125,-1.602683427,2.095613857,0.057713892,1.590267363,0.065678055,-1.257798749,-0.438664665,-0.024122876,-0.658524446
20190128,-0.378621428,-0.774820685,0.095299213,-0.606154738,-0.888266211,-1.24274268,-0.344126626,-0.03911839,-0.654527415
20190128,-0.480626594,-0.761280899,0.030794945,-0.424030186,-0.178026216,-0.676729706,0.115787245,-0.036921335,0.246707876
20190128,-0.582631761,-0.724422594,0.041304141,-0.241905633,0.069626967,-0.320512625,0.429483184,-0.030561793,1.163106506
20190128,-1.602683427,2.0768086,0.047585425,1.57933989,0.349435575,-1.257798749,-0.446742817,-0.026506308,-0.651545503
20190129,-0.378621428,-0.769555213,0.098119072,-0.540589899,-0.889394472,-1.240947676,-0.353421571,-0.039125306,-0.572662301
20190129,-0.480626594,-0.743980062,0.102528305,-0.358465347,-0.254747931,-0.641672141,0.049387539,-0.03717365,0.298267459
20190129,-0.582631761,-0.69057313,0.098119072,-0.176340794,-0.013300181,-0.253090005,0.397457874,-0.031144523,1.443237039
20190129,-1.602683427,2.209949824,0.061388677,1.644904729,0.249020389,-1.257798749,-0.429319021,-0.020624261,-0.656938322
20190130,-0.378621428,-0.767298582,0.067805591,-0.580657301,-0.888830341,-1.237797257,-0.183746578,-0.038604499,-0.405865569
20190130,-0.480626594,-0.742475641,0.069623658,-0.398532748,-0.214130553,-0.594525766,0.038554703,-0.036314357,0.355431345
20190130,-0.582631761,-0.692077551,0.064462694,-0.216408196,0.029009589,-0.204533262,0.38289016,-0.028415884,1.434629676
20190130,-1.602683427,2.160303944,0.052245242,1.604837328,0.309946457,-1.257798749,-0.451914186,-0.028446068,-0.654400525
20190131,-0.378621428,-0.754511006,0.096330869,-0.445885132,-0.888830341,-1.228730642,-0.108491324,-0.038051062,-0.266032934
20190131,-0.480626594,-0.716148281,0.083897176,-0.263760579,-0.368138113,-0.618978137,0.290937806,-0.033346268,0.481581023
20190131,-0.582631761,-0.637166198,0.081257176,-0.081636027,-0.152076224,-0.199276459,0.766179886,-0.018580998,1.410245673
20190131,-1.602683427,2.416055449,0.060190977,1.739609496,0.111372606,-1.257798749,-0.451846587,-0.02779424,-0.651185981
20190201,-0.378621428,-0.7394668,0.064650585,-0.380320293,-0.888266211,-1.216696777,0.132518146,-0.036074923,-0.060746275
20190201,-0.480626594,-0.695838602,0.047029867,-0.198195741,-0.431884832,-0.612292659,0.577661505,-0.027595163,0.602655105
20190201,-0.582631761,-0.603316734,0.04859676,-0.016071188,-0.217515334,-0.170373203,1.125218256,-0.004679398,1.384550475
20190201,-1.602683427,2.547692254,0.055821831,1.805174335,0.025060677,-1.257798749,-0.454466071,-0.028408511,-0.650424642
20190211,-0.276616261,-0.773316264,-0.0062157,-0.47502506,-0.889394472,-1.239207616,-0.318489478,-0.039095369,-0.648373256
20190211,-0.378621428,-0.759024268,0.019163028,-0.292900508,-0.562763052,-0.818461902,0.105985303,-0.037353954,0.081328081
20190211,-0.480626594,-0.716148281,0.049139352,-0.110775956,-0.352906596,-0.411325269,0.57336893,-0.030855986,0.856646325
20190211,-0.582631761,-0.627387464,0.05864105,0.071348597,-0.097355589,0.216853523,1.376164867,-0.005782893,1.693104338
20190211,-1.602683427,2.719948415,0.06126715,1.89259412,0.172298674,-1.257798749,-0.459485342,-0.03011799,-0.651587799
20190212,-0.276616261,-0.775572895,0.034780707,-0.445885132,-0.889958602,-1.242687732,-0.407873048,-0.039245009,-0.611236821
20190212,-0.378621428,-0.759776479,0.053001333,-0.263760579,-0.593790216,-0.839892076,-0.224441536,-0.038560201,0.205278334
20190212,-0.480626594,-0.71539607,0.059368756,-0.081636027,-0.391267454,-0.425721948,0.422537325,-0.031875766,1.23657574
20190212,-0.582631761,-0.612343258,0.064844739,0.100488525,-0.140793619,0.253119966,1.204698484,-0.004703814,1.812888374
20190212,-1.602683427,2.780125239,0.054512935,1.921734049,0.124347602,-1.257798749,-0.462442824,-0.031016319,-0.65571172
20190213,-0.276616261,-0.748493324,0.140014115,-0.274688053,-0.889394472,-1.215964121,0.141762391,-0.037102571,-0.240062808
20190213,-0.378621428,-0.697343023,0.137018661,-0.0925635,-0.716206482,-0.793991213,1.029429624,-0.027468146,0.410459251
20190213,-0.480626594,-0.589776949,0.124972803,0.089561052,-0.577430439,-0.328388667,2.474894947,0.014455866,1.31985779
20190213,-0.582631761,-0.412255315,0.113412257,0.271685604,-0.38224137,0.396115997,3.681784386,0.105111451,1.62107319
20190213,-1.602683427,3.133664085,0.063745207,2.092931128,-0.132331665,-1.257798749,-0.428727524,-0.014586207,-0.677769409
20190214,-0.276616261,-0.7394668,0.074358295,-0.289258017,-0.889394472,-1.207245525,0.526708307,-0.033087899,0.10338577
20190214,-0.378621428,-0.687564289,0.071221958,-0.107133464,-0.709436919,-0.743657783,1.358470672,-0.014804441,0.746357881
20190214,-0.174611095,-0.651458194,0.080946449,-0.471382569,-0.562763052,-0.805530535,-0.327040827,-0.036879219,-0.638983406
20190214,-0.480626594,-0.573980532,0.065224065,0.074991088,-0.36193268,0.104940404,2.841065075,0.052647447,1.761413384
20190214,-0.582631761,-0.396458899,0.060560954,0.25711564,-0.124433842,0.968631286,2.368087581,0.101982668,1.675466647
20190214,-1.602683427,3.12087651,0.054164463,2.078361164,0.181888889,-1.257798749,-0.452387384,-0.025228906,-0.692594375
20190215,-0.276616261,-0.770307423,-0.183866798,-0.493237515,-0.889958602,-1.235489392,0.349377659,-0.036571363,0.133627855
20190215,-0.378621428,-0.753006586,-0.164586834,-0.311112963,-0.578558699,-0.739408381,1.361191555,-0.026956104,0.990811213
20190215,-0.480626594,-0.716900491,-0.172153539,-0.128988411,-0.359676159,-0.292854881,3.081314049,0.011892664,1.98452807
20190215,-0.174611095,-0.710130598,-0.039377238,-0.675362068,-0.107509934,-0.576484124,-0.208488031,-0.035925305,-0.481259299
20190215,-0.582631761,-0.631900726,-0.117102496,0.053136142,0.174555195,0.819938862,3.56321469,0.07642164,2.087203122
20190215,-1.602683427,2.70866526,0.04086471,1.874381665,0.456620324,-1.257798749,-0.457795352,-0.028685525,-0.69604155
20190218,-0.276616261,-0.755263217,0.094453256,-0.274688053,-0.889958602,-1.216257187,0.194371779,-0.03713673,0.328826769
20190218,-0.378621428,-0.708626177,0.105251656,-0.0925635,-0.747797777,-0.771718486,1.179416234,-0.026638463,1.09955583
20190218,-0.174611095,-0.654467035,0.092479354,-0.456812605,-0.602816301,-0.821905383,-0.141446129,-0.034533952,-0.373381763
20190218,-0.480626594,-0.607829996,0.111214687,0.089561052,-0.395780496,0.212017998,2.76606332,0.018391048,1.870263743
20190218,-0.582631761,-0.426547311,0.105638695,0.271685604,-0.146999052,1.285284978,3.755146851,0.11445491,1.680478796
20190218,-1.602683427,3.133664085,0.060111479,2.092931128,0.175683456,-1.257798749,-0.464251113,-0.031089309,-0.697225855
20190219,-0.276616261,-0.76278532,0.017471113,-0.289258017,-0.889958602,-1.221788733,0.888839358,-0.033785015,0.594555302
20190219,-0.378621428,-0.719909332,0.014884622,-0.107133464,-0.73313039,-0.744939931,2.390344749,-0.007859552,1.379390287
20190219,-0.174611095,-0.636413988,0.066160673,-0.471382569,-0.583635872,-0.77382487,0.048677743,-0.02937602,-0.339544465
20190219,-0.480626594,-0.622121992,0.029532831,0.074991088,-0.370394634,0.301988088,5.153799452,0.10372812,1.973467503
20190219,-0.582631761,-0.449865831,0.035740763,0.25711564,-0.131203405,1.403169238,4.421577497,0.199059843,1.614094247
20190219,-1.602683427,3.103575673,0.049963976,2.078361164,0.197120406,-1.257798749,-0.46141193,-0.029472792,-0.699340687
20190220,-0.276616261,-0.761280899,0.056702397,-0.252833106,-0.890522732,-1.221752102,0.167365739,-0.037332556,0.735868319
20190220,-0.378621428,-0.707121757,0.039335864,-0.070708554,-0.761336903,-0.732924379,0.965564903,-0.02539834,1.552023953
