,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB
,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS
,开盘价,收盘价,最高价,最低价,前收盘价,均价,涨跌,涨跌幅,成交量,成交金额,换手率,振幅
2018-08-24,2.7723,2.7723,2.7723,2.7723,0,2.7723,0,0,0,0,0,0
2018-08-27,2.8219,2.8219,2.8219,2.8219,0,2.8219,0,0,0,0,0,0
2018-08-28,2.823,2.823,2.823,2.823,0,2.823,0,0,0,0,0,0
2018-08-29,2.8189,2.8189,2.8189,2.8189,0,2.8189,0,0,0,0,0,0
2018-08-30,2.8031,2.8031,2.8031,2.8031,0,2.8031,0,0,0,0,0,0
2018-08-31,2.8045,2.8045,2.8045,2.8045,0,2.8045,0,0,0,0,0,0
2018-09-03,2.8181,2.8181,2.8181,2.8181,0,2.8181,0,0,0,0,0,0
2018-09-04,2.8134,2.8134,2.8134,2.8134,0,2.8134,0,0,0,0,0,0
2018-09-05,2.7939,2.7939,2.7939,2.7939,0,2.7939,0,0,0,0,0,0
2018-09-06,2.8204,2.8204,2.8204,2.8204,0,2.8204,0,0,0,0,0,0
2018-09-07,2.8388,2.8388,2.8388,2.8388,0,2.8388,0,0,0,0,0,0
2018-09-10,2.8522,2.8522,2.8522,2.8522,0,2.8522,0,0,0,0,0,0
2018-09-11,2.8702,2.8702,2.8702,2.8702,0,2.8702,0,0,0,0,0,0
2018-09-12,2.8681,2.8681,2.8681,2.8681,0,2.8681,0,0,0,0,0,0
2018-09-13,2.8711,2.8711,2.8711,2.8711,0,2.8711,0,0,0,0,0,0
2018-09-14,2.8637,2.8637,2.8637,2.8637,0,2.8637,0,0,0,0,0,0
2018-09-17,2.828,2.828,2.828,2.828,0,2.828,0,0,0,0,0,0
2018-09-18,2.8456,2.8456,2.8456,2.8456,0,2.8456,0,0,0,0,0,0
2018-09-19,2.8483,2.8483,2.8483,2.8483,0,2.8483,0,0,0,0,0,0
2018-09-20,2.8939,2.8939,2.8939,2.8939,0,2.8939,0,0,0,0,0,0
2018-09-21,2.8908,2.8908,2.8908,2.8908,0,2.8908,0,0,0,0,0,0
2018-09-25,2.879,2.879,2.879,2.879,0,2.879,0,0,0,0,0,0
2018-09-26,2.8898,2.8898,2.8898,2.8898,0,2.8898,0,0,0,0,0,0
2018-09-27,2.8646,2.8646,2.8646,2.8646,0,2.8646,0,0,0,0,0,0
2018-09-28,2.8469,2.8469,2.8469,2.8469,0,2.8469,0,0,0,0,0,0
2018-09-29,2.8429,2.8429,2.8429,2.8429,0,2.8429,0,0,0,0,0,0
2018-09-30,2.8535,2.8535,2.8535,2.8535,0,2.8535,0,0,0,0,0,0
2018-10-08,2.8284,2.8284,2.8284,2.8284,0,2.8284,0,0,0,0,0,0
2018-10-09,2.8,2.8,2.8,2.8,0,2.8,0,0,0,0,0,0
2018-10-10,2.8002,2.8002,2.8002,2.8002,0,2.8002,0,0,0,0,0,0
2018-10-11,2.7978,2.7978,2.7978,2.7978,0,2.7978,0,0,0,0,0,0
2018-10-12,2.7932,2.7932,2.7932,2.7932,0,2.7932,0,0,0,0,0,0
2018-10-15,2.7949,2.7949,2.7949,2.7949,0,2.7949,0,0,0,0,0,0
2018-10-16,2.8036,2.8036,2.8036,2.8036,0,2.8036,0,0,0,0,0,0
2018-10-17,2.8019,2.8019,2.8019,2.8019,0,2.8019,0,0,0,0,0,0
2018-10-18,2.788,2.788,2.788,2.788,0,2.788,0,0,0,0,0,0
2018-10-19,2.7762,2.7762,2.7762,2.7762,0,2.7762,0,0,0,0,0,0
2018-10-22,2.7995,2.7995,2.7995,2.7995,0,2.7995,0,0,0,0,0,0
2018-10-23,2.7808,2.7808,2.7808,2.7808,0,2.7808,0,0,0,0,0,0
2018-10-24,2.7686,2.7686,2.7686,2.7686,0,2.7686,0,0,0,0,0,0
2018-10-25,2.7625,2.7625,2.7625,2.7625,0,2.7625,0,0,0,0,0,0
2018-10-26,2.7765,2.7765,2.7765,2.7765,0,2.7765,0,0,0,0,0,0
2018-10-29,2.7581,2.7581,2.7581,2.7581,0,2.7581,0,0,0,0,0,0
2018-10-30,2.7582,2.7582,2.7582,2.7582,0,2.7582,0,0,0,0,0,0
2018-10-31,2.7859,2.7859,2.7859,2.7859,0,2.7859,0,0,0,0,0,0
2018-11-01,2.7619,2.7619,2.7619,2.7619,0,2.7619,0,0,0,0,0,0
2018-11-02,2.7913,2.7913,2.7913,2.7913,0,2.7913,0,0,0,0,0,0
2018-11-05,2.7958,2.7958,2.7958,2.7958,0,2.7958,0,0,0,0,0,0
2018-11-06,2.7684,2.7684,2.7684,2.7684,0,2.7684,0,0,0,0,0,0
2018-11-07,2.7626,2.7626,2.7626,2.7626,0,2.7626,0,0,0,0,0,0
2018-11-08,2.7648,2.7648,2.7648,2.7648,0,2.7648,0,0,0,0,0,0
2018-11-09,2.7826,2.7826,2.7826,2.7826,0,2.7826,0,0,0,0,0,0
2018-11-12,2.7945,2.7945,2.7945,2.7945,0,2.7945,0,0,0,0,0,0
2018-11-13,2.7818,2.7818,2.7818,2.7818,0,2.7818,0,0,0,0,0,0
2018-11-14,2.7541,2.7541,2.7541,2.7541,0,2.7541,0,0,0,0,0,0
2018-11-15,2.7642,2.7642,2.7642,2.7642,0,2.7642,0,0,0,0,0,0
2018-11-16,2.7528,2.7528,2.7528,2.7528,0,2.7528,0,0,0,0,0,0
2018-11-19,2.7636,2.7636,2.7636,2.7636,0,2.7636,0,0,0,0,0,0
2018-11-20,2.7648,2.7648,2.7648,2.7648,0,2.7648,0,0,0,0,0,0
2018-11-21,2.7519,2.7519,2.7519,2.7519,0,2.7519,0,0,0,0,0,0
2018-11-22,2.7594,2.7594,2.7594,2.7594,0,2.7594,0,0,0,0,0,0
2018-11-23,2.7602,2.7602,2.7602,2.7602,0,2.7602,0,0,0,0,0,0
2018-11-26,2.7629,2.7629,2.7629,2.7629,0,2.7629,0,0,0,0,0,0
2018-11-27,2.7821,2.7821,2.7821,2.7821,0,2.7821,0,0,0,0,0,0
2018-11-28,2.7679,2.7679,2.7679,2.7679,0,2.7679,0,0,0,0,0,0
2018-11-29,2.7596,2.7596,2.7596,2.7596,0,2.7596,0,0,0,0,0,0
2018-11-30,2.7691,2.7691,2.7691,2.7691,0,2.7691,0,0,0,0,0,0
2018-12-03,2.7532,2.7532,2.7532,2.7532,0,2.7532,0,0,0,0,0,0
2018-12-04,2.7323,2.7323,2.7323,2.7323,0,2.7323,0,0,0,0,0,0
2018-12-05,2.7021,2.7021,2.7021,2.7021,0,2.7021,0,0,0,0,0,0
2018-12-06,2.7112,2.7112,2.7112,2.7112,0,2.7112,0,0,0,0,0,0
2018-12-07,2.724,2.724,2.724,2.724,0,2.724,0,0,0,0,0,0
2018-12-10,2.6958,2.6958,2.6958,2.6958,0,2.6958,0,0,0,0,0,0
2018-12-11,2.7049,2.7049,2.7049,2.7049,0,2.7049,0,0,0,0,0,0
2018-12-12,2.709,2.709,2.709,2.709,0,2.709,0,0,0,0,0,0
2018-12-13,2.7335,2.7335,2.7335,2.7335,0,2.7335,0,0,0,0,0,0
2018-12-14,2.7521,2.7521,2.7521,2.7521,0,2.7521,0,0,0,0,0,0
2018-12-17,2.737,2.737,2.737,2.737,0,2.737,0,0,0,0,0,0
2018-12-18,2.7372,2.7372,2.7372,2.7372,0,2.7372,0,0,0,0,0,0
2018-12-19,2.7204,2.7204,2.7204,2.7204,0,2.7204,0,0,0,0,0,0
2018-12-20,2.6883,2.6883,2.6883,2.6883,0,2.6883,0,0,0,0,0,0
2018-12-21,2.685,2.685,2.685,2.685,0,2.685,0,0,0,0,0,0
2018-12-24,2.6922,2.6922,2.6922,2.6922,0,2.6922,0,0,0,0,0,0
2018-12-25,2.6779,2.6779,2.6779,2.6779,0,2.6779,0,0,0,0,0,0
2018-12-26,2.6716,2.6716,2.6716,2.6716,0,2.6716,0,0,0,0,0,0
2018-12-27,2.6672,2.6672,2.6672,2.6672,0,2.6672,0,0,0,0,0,0
2018-12-28,2.6537,2.6537,2.6537,2.6537,0,2.6537,0,0,0,0,0,0
2018-12-31,2.721,2.721,2.721,2.721,0,2.721,0,0,0,0,0,0
2019-01-02,2.5915,2.5915,2.5915,2.5915,0,2.5915,0,0,0,0,0,0
2019-01-03,2.5813,2.5813,2.5813,2.5813,0,2.5813,0,0,0,0,0,0
2019-01-04,2.5845,2.5845,2.5845,2.5845,0,2.5845,0,0,0,0,0,0
2019-01-07,2.5448,2.5448,2.5448,2.5448,0,2.5448,0,0,0,0,0,0
2019-01-08,2.4703,2.4703,2.4703,2.4703,0,2.4703,0,0,0,0,0,0
2019-01-09,2.4953,2.4953,2.4953,2.4953,0,2.4953,0,0,0,0,0,0
2019-01-10,2.5213,2.5213,2.5213,2.5213,0,2.5213,0,0,0,0,0,0
2019-01-11,2.5111,2.5111,2.5111,2.5111,0,2.5111,0,0,0,0,0,0
2019-01-14,2.5273,2.5273,2.5273,2.5273,0,2.5273,0,0,0,0,0,0
2019-01-15,2.5106,2.5106,2.5106,2.5106,0,2.5106,0,0,0,0,0,0
2019-01-16,2.476,2.476,2.476,2.476,0,2.476,0,0,0,0,0,0
2019-01-17,2.4809,2.4809,2.4809,2.4809,0,2.4809,0,0,0,0,0,0
2019-01-18,2.5076,2.5076,2.5076,2.5076,0,2.5076,0,0,0,0,0,0
2019-01-21,2.5284,2.5284,2.5284,2.5284,0,2.5284,0,0,0,0,0,0
2019-01-22,2.5412,2.5412,2.5412,2.5412,0,2.5412,0,0,0,0,0,0
2019-01-23,2.5314,2.5314,2.5314,2.5314,0,2.5314,0,0,0,0,0,0
2019-01-24,2.5419,2.5419,2.5419,2.5419,0,2.5419,0,0,0,0,0,0
2019-01-25,2.551,2.551,2.551,2.551,0,2.551,0,0,0,0,0,0
2019-01-28,2.5414,2.5414,2.5414,2.5414,0,2.5414,0,0,0,0,0,0
2019-01-29,2.5341,2.5341,2.5341,2.5341,0,2.5341,0,0,0,0,0,0
2019-01-30,2.5274,2.5274,2.5274,2.5274,0,2.5274,0,0,0,0,0,0
2019-01-31,2.5265,2.5265,2.5265,2.5265,0,2.5265,0,0,0,0,0,0
2019-02-01,2.5444,2.5444,2.5444,2.5444,0,2.5444,0,0,0,0,0,0
2019-02-02,2.5156,2.5156,2.5156,2.5156,0,2.5156,0,0,0,0,0,0
2019-02-11,2.4946,2.4946,2.4946,2.4946,0,2.4946,0,0,0,0,0,0
2019-02-12,2.4888,2.4888,2.4888,2.4888,0,2.4888,0,0,0,0,0,0
2019-02-13,2.4853,2.4853,2.4853,2.4853,0,2.4853,0,0,0,0,0,0
2019-02-14,2.4711,2.4711,2.4711,2.4711,0,2.4711,0,0,0,0,0,0
2019-02-15,2.4726,2.4726,2.4726,2.4726,0,2.4726,0,0,0,0,0,0
2019-02-18,2.4895,2.4895,2.4895,2.4895,0,2.4895,0,0,0,0,0,0
2019-02-19,2.5019,2.5019,2.5019,2.5019,0,2.5019,0,0,0,0,0,0
2019-02-20,2.4913,2.4913,2.4913,2.4913,0,2.4913,0,0,0,0,0,0
2019-02-21,2.5029,2.5029,2.5029,2.5029,0,2.5029,0,0,0,0,0,0
2019-02-22,2.5172,2.5172,2.5172,2.5172,0,2.5172,0,0,0,0,0,0
2019-02-25,2.5565,2.5565,2.5565,2.5565,0,2.5565,0,0,0,0,0,0
2019-02-26,2.6151,2.6151,2.6151,2.6151,0,2.6151,0,0,0,0,0,0
2019-02-27,2.6019,2.6019,2.6019,2.6019,0,2.6019,0,0,0,0,0,0
2019-02-28,2.6111,2.6111,2.6111,2.6111,0,2.6111,0,0,0,0,0,0
2019-03-01,2.6265,2.6265,2.6265,2.6265,0,2.6265,0,0,0,0,0,0
2019-03-04,2.6389,2.6389,2.6389,2.6389,0,2.6389,0,0,0,0,0,0
2019-03-05,2.6572,2.6572,2.6572,2.6572,0,2.6572,0,0,0,0,0,0
2019-03-06,2.6447,2.6447,2.6447,2.6447,0,2.6447,0,0,0,0,0,0
2019-03-07,2.5963,2.5963,2.5963,2.5963,0,2.5963,0,0,0,0,0,0
2019-03-08,2.5767,2.5767,2.5767,2.5767,0,2.5767,0,0,0,0,0,0
2019-03-11,2.5662,2.5662,2.5662,2.5662,0,2.5662,0,0,0,0,0,0
2019-03-12,2.6081,2.6081,2.6081,2.6081,0,2.6081,0,0,0,0,0,0
2019-03-13,2.6013,2.6013,2.6013,2.6013,0,2.6013,0,0,0,0,0,0
2019-03-14,2.6255,2.6255,2.6255,2.6255,0,2.6255,0,0,0,0,0,0
2019-03-15,2.6347,2.6347,2.6347,2.6347,0,2.6347,0,0,0,0,0,0
2019-03-18,2.6278,2.6278,2.6278,2.6278,0,2.6278,0,0,0,0,0,0
2019-03-19,2.6288,2.6288,2.6288,2.6288,0,2.6288,0,0,0,0,0,0
2019-03-20,2.6226,2.6226,2.6226,2.6226,0,2.6226,0,0,0,0,0,0
2019-03-21,2.6059,2.6059,2.6059,2.6059,0,2.6059,0,0,0,0,0,0
2019-03-22,2.598,2.598,2.598,2.598,0,2.598,0,0,0,0,0,0
2019-03-25,2.5823,2.5823,2.5823,2.5823,0,2.5823,0,0,0,0,0,0
2019-03-26,2.5922,2.5922,2.5922,2.5922,0,2.5922,0,0,0,0,0,0
2019-03-27,2.6082,2.6082,2.6082,2.6082,0,2.6082,0,0,0,0,0,0
2019-03-28,2.6033,2.6033,2.6033,2.6033,0,2.6033,0,0,0,0,0,0
2019-03-29,2.6136,2.6136,2.6136,2.6136,0,2.6136,0,0,0,0,0,0
2019-03-31,2.6154,2.6154,2.6154,2.6154,0,2.6154,0,0,0,0,0,0
2019-04-01,2.6403,2.6403,2.6403,2.6403,0,2.6403,0,0,0,0,0,0
2019-04-02,2.6518,2.6518,2.6518,2.6518,0,2.6518,0,0,0,0,0,0
2019-04-03,2.6569,2.6569,2.6569,2.6569,0,2.6569,0,0,0,0,0,0
2019-04-04,2.6759,2.6759,2.6759,2.6759,0,2.6759,0,0,0,0,0,0
2019-04-08,2.6957,2.6957,2.6957,2.6957,0,2.6957,0,0,0,0,0,0
2019-04-09,2.7368,2.7368,2.7368,2.7368,0,2.7368,0,0,0,0,0,0
2019-04-10,2.7784,2.7784,2.7784,2.7784,0,2.7784,0,0,0,0,0,0
2019-04-11,2.7466,2.7466,2.7466,2.7466,0,2.7466,0,0,0,0,0,0
2019-04-12,2.7652,2.7652,2.7652,2.7652,0,2.7652,0,0,0,0,0,0
2019-04-15,2.8476,2.8476,2.8476,2.8476,0,2.8476,0,0,0,0,0,0
2019-04-16,2.8954,2.8954,2.8954,2.8954,0,2.8954,0,0,0,0,0,0
2019-04-17,2.8975,2.8975,2.8975,2.8975,0,2.8975,0,0,0,0,0,0
2019-04-18,2.8687,2.8687,2.8687,2.8687,0,2.8687,0,0,0,0,0,0
2019-04-19,2.8329,2.8329,2.8329,2.8329,0,2.8329,0,0,0,0,0,0
2019-04-22,2.887,2.887,2.887,2.887,0,2.887,0,0,0,0,0,0
2019-04-23,2.9355,2.9355,2.9355,2.9355,0,2.9355,0,0,0,0,0,0
2019-04-24,2.9491,2.9491,2.9491,2.9491,0,2.9491,0,0,0,0,0,0
2019-04-25,2.916,2.916,2.916,2.916,0,2.916,0,0,0,0,0,0
2019-04-26,2.8879,2.8879,2.8879,2.8879,0,2.8879,0,0,0,0,0,0
2019-04-28,2.895,2.895,2.895,2.895,0,2.895,0,0,0,0,0,0
2019-04-29,2.8731,2.8731,2.8731,2.8731,0,2.8731,0,0,0,0,0,0
2019-04-30,2.8384,2.8384,2.8384,2.8384,0,2.8384,0,0,0,0,0,0
2019-05-05,2.84,2.84,2.84,2.84,0,2.84,0,0,0,0,0,0
2019-05-06,2.7944,2.7944,2.7944,2.7944,0,2.7944,0,0,0,0,0,0
2019-05-07,2.7745,2.7745,2.7745,2.7745,0,2.7745,0,0,0,0,0,0
2019-05-08,2.7413,2.7413,2.7413,2.7413,0,2.7413,0,0,0,0,0,0
2019-05-09,2.7236,2.7236,2.7236,2.7236,0,2.7236,0,0,0,0,0,0
2019-05-10,2.7364,2.7364,2.7364,2.7364,0,2.7364,0,0,0,0,0,0
2019-05-13,2.7078,2.7078,2.7078,2.7078,0,2.7078,0,0,0,0,0,0
2019-05-14,2.7229,2.7229,2.7229,2.7229,0,2.7229,0,0,0,0,0,0
2019-05-15,2.7234,2.7234,2.7234,2.7234,0,2.7234,0,0,0,0,0,0
2019-05-16,2.7065,2.7065,2.7065,2.7065,0,2.7065,0,0,0,0,0,0
2019-05-17,2.7111,2.7111,2.7111,2.7111,0,2.7111,0,0,0,0,0,0
2019-05-20,2.7358,2.7358,2.7358,2.7358,0,2.7358,0,0,0,0,0,0
2019-05-21,2.7538,2.7538,2.7538,2.7538,0,2.7538,0,0,0,0,0,0
2019-05-22,2.7626,2.7626,2.7626,2.7626,0,2.7626,0,0,0,0,0,0
2019-05-23,2.7476,2.7476,2.7476,2.7476,0,2.7476,0,0,0,0,0,0
2019-05-24,2.7403,2.7403,2.7403,2.7403,0,2.7403,0,0,0,0,0,0
2019-05-27,2.7941,2.7941,2.7941,2.7941,0,2.7941,0,0,0,0,0,0
2019-05-28,2.8176,2.8176,2.8176,2.8176,0,2.8176,0,0,0,0,0,0
2019-05-29,2.7625,2.7625,2.7625,2.7625,0,2.7625,0,0,0,0,0,0
2019-05-30,2.7648,2.7648,2.7648,2.7648,0,2.7648,0,0,0,0,0,0
2019-05-31,2.7656,2.7656,2.7656,2.7656,0,2.7656,0,0,0,0,0,0
2019-06-03,2.728,2.728,2.728,2.728,0,2.728,0,0,0,0,0,0
2019-06-04,2.7144,2.7144,2.7144,2.7144,0,2.7144,0,0,0,0,0,0
2019-06-05,2.7004,2.7004,2.7004,2.7004,0,2.7004,0,0,0,0,0,0
2019-06-06,2.6761,2.6761,2.6761,2.6761,0,2.6761,0,0,0,0,0,0
2019-06-10,2.6945,2.6945,2.6945,2.6945,0,2.6945,0,0,0,0,0,0
2019-06-11,2.721,2.721,2.721,2.721,0,2.721,0,0,0,0,0,0
2019-06-12,2.7207,2.7207,2.7207,2.7207,0,2.7207,0,0,0,0,0,0
2019-06-13,2.6914,2.6914,2.6914,2.6914,0,2.6914,0,0,0,0,0,0
2019-06-14,2.6746,2.6746,2.6746,2.6746,0,2.6746,0,0,0,0,0,0
2019-06-17,2.6432,2.6432,2.6432,2.6432,0,2.6432,0,0,0,0,0,0
2019-06-18,2.6362,2.6362,2.6362,2.6362,0,2.6362,0,0,0,0,0,0
2019-06-19,2.6189,2.6189,2.6189,2.6189,0,2.6189,0,0,0,0,0,0
2019-06-20,2.5897,2.5897,2.5897,2.5897,0,2.5897,0,0,0,0,0,0
2019-06-21,2.6054,2.6054,2.6054,2.6054,0,2.6054,0,0,0,0,0,0
2019-06-24,2.6267,2.6267,2.6267,2.6267,0,2.6267,0,0,0,0,0,0
2019-06-25,2.6339,2.6339,2.6339,2.6339,0,2.6339,0,0,0,0,0,0
2019-06-26,2.6481,2.6481,2.6481,2.6481,0,2.6481,0,0,0,0,0,0
2019-06-27,2.6533,2.6533,2.6533,2.6533,0,2.6533,0,0,0,0,0,0
2019-06-28,2.6419,2.6419,2.6419,2.6419,0,2.6419,0,0,0,0,0,0
2019-06-30,2.661,2.661,2.661,2.661,0,2.661,0,0,0,0,0,0
2019-07-01,2.6294,2.6294,2.6294,2.6294,0,2.6294,0,0,0,0,0,0
2019-07-02,2.5868,2.5868,2.5868,2.5868,0,2.5868,0,0,0,0,0,0
2019-07-03,2.5595,2.5595,2.5595,2.5595,0,2.5595,0,0,0,0,0,0
2019-07-04,2.5608,2.5608,2.5608,2.5608,0,2.5608,0,0,0,0,0,0
2019-07-05,2.5828,2.5828,2.5828,2.5828,0,2.5828,0,0,0,0,0,0
2019-07-08,2.6124,2.6124,2.6124,2.6124,0,2.6124,0,0,0,0,0,0
2019-07-09,2.6157,2.6157,2.6157,2.6157,0,2.6157,0,0,0,0,0,0
2019-07-10,2.6069,2.6069,2.6069,2.6069,0,2.6069,0,0,0,0,0,0
2019-07-11,2.5952,2.5952,2.5952,2.5952,0,2.5952,0,0,0,0,0,0
2019-07-12,2.6023,2.6023,2.6023,2.6023,0,2.6023,0,0,0,0,0,0
2019-07-15,2.6168,2.6168,2.6168,2.6168,0,2.6168,0,0,0,0,0,0
2019-07-16,2.6137,2.6137,2.6137,2.6137,0,2.6137,0,0,0,0,0,0
2019-07-17,2.6076,2.6076,2.6076,2.6076,0,2.6076,0,0,0,0,0,0
2019-07-18,2.5938,2.5938,2.5938,2.5938,0,2.5938,0,0,0,0,0,0
2019-07-19,2.5898,2.5898,2.5898,2.5898,0,2.5898,0,0,0,0,0,0
2019-07-22,2.5769,2.5769,2.5769,2.5769,0,2.5769,0,0,0,0,0,0
2019-07-23,2.5802,2.5802,2.5802,2.5802,0,2.5802,0,0,0,0,0,0
2019-07-24,2.6016,2.6016,2.6016,2.6016,0,2.6016,0,0,0,0,0,0
2019-07-25,2.6045,2.6045,2.6045,2.6045,0,2.6045,0,0,0,0,0,0
2019-07-26,2.612,2.612,2.612,2.612,0,2.612,0,0,0,0,0,0
2019-07-29,2.6324,2.6324,2.6324,2.6324,0,2.6324,0,0,0,0,0,0
2019-07-30,2.6372,2.6372,2.6372,2.6372,0,2.6372,0,0,0,0,0,0
2019-07-31,2.618,2.618,2.618,2.618,0,2.618,0,0,0,0,0,0
2019-08-01,2.6191,2.6191,2.6191,2.6191,0,2.6191,0,0,0,0,0,0
2019-08-02,2.5977,2.5977,2.5977,2.5977,0,2.5977,0,0,0,0,0,0
2019-08-05,2.5716,2.5716,2.5716,2.5716,0,2.5716,0,0,0,0,0,0
2019-08-06,2.5694,2.5694,2.5694,2.5694,0,2.5694,0,0,0,0,0,0
2019-08-07,2.5655,2.5655,2.5655,2.5655,0,2.5655,0,0,0,0,0,0
2019-08-08,2.5674,2.5674,2.5674,2.5674,0,2.5674,0,0,0,0,0,0
2019-08-09,2.5592,2.5592,2.5592,2.5592,0,2.5592,0,0,0,0,0,0
2019-08-12,2.5844,2.5844,2.5844,2.5844,0,2.5844,0,0,0,0,0,0
2019-08-13,2.5909,2.5909,2.5909,2.5909,0,2.5909,0,0,0,0,0,0
2019-08-14,2.6061,2.6061,2.6061,2.6061,0,2.6061,0,0,0,0,0,0
2019-08-15,2.6001,2.6001,2.6001,2.6001,0,2.6001,0,0,0,0,0,0
2019-08-16,2.6174,2.6174,2.6174,2.6174,0,2.6174,0,0,0,0,0,0
2019-08-19,2.6111,2.6111,2.6111,2.6111,0,2.6111,0,0,0,0,0,0
2019-08-20,2.6141,2.6141,2.6141,2.6141,0,2.6141,0,0,0,0,0,0
2019-08-21,2.6296,2.6296,2.6296,2.6296,0,2.6296,0,0,0,0,0,0
2019-08-22,2.6318,2.6318,2.6318,2.6318,0,2.6318,0,0,0,0,0,0
2019-08-23,2.6345,2.6345,2.6345,2.6345,0,2.6345,0,0,0,0,0,0
2019-08-26,2.629,2.629,2.629,2.629,0,2.629,0,0,0,0,0,0
2019-08-27,2.6545,2.6545,2.6545,2.6545,0,2.6545,0,0,0,0,0,0
2019-08-28,2.6511,2.6511,2.6511,2.6511,0,2.6511,0,0,0,0,0,0
2019-08-29,2.6405,2.6405,2.6405,2.6405,0,2.6405,0,0,0,0,0,0
2019-08-30,2.6643,2.6643,2.6643,2.6643,0,2.6643,0,0,0,0,0,0
2019-08-31,2.6094,2.6094,2.6094,2.6094,0,2.6094,0,0,0,0,0,0
2019-09-02,2.67,2.67,2.67,2.67,0,2.67,0,0,0,0,0,0
2019-09-03,2.6628,2.6628,2.6628,2.6628,0,2.6628,0,0,0,0,0,0
2019-09-04,2.6544,2.6544,2.6544,2.6544,0,2.6544,0,0,0,0,0,0
2019-09-05,2.6103,2.6103,2.6103,2.6103,0,2.6103,0,0,0,0,0,0
2019-09-06,2.6008,2.6008,2.6008,2.6008,0,2.6008,0,0,0,0,0,0
2019-09-09,2.6113,2.6113,2.6113,2.6113,0,2.6113,0,0,0,0,0,0
2019-09-10,2.6382,2.6382,2.6382,2.6382,0,2.6382,0,0,0,0,0,0
2019-09-11,2.6464,2.6464,2.6464,2.6464,0,2.6464,0,0,0,0,0,0
2019-09-12,2.6598,2.6598,2.6598,2.6598,0,2.6598,0,0,0,0,0,0
2019-09-16,2.667,2.667,2.667,2.667,0,2.667,0,0,0,0,0,0
2019-09-17,2.6724,2.6724,2.6724,2.6724,0,2.6724,0,0,0,0,0,0
2019-09-18,2.7045,2.7045,2.7045,2.7045,0,2.7045,0,0,0,0,0,0
2019-09-19,2.6996,2.6996,2.6996,2.6996,0,2.6996,0,0,0,0,0,0
2019-09-20,2.7058,2.7058,2.7058,2.7058,0,2.7058,0,0,0,0,0,0
2019-09-23,2.7036,2.7036,2.7036,2.7036,0,2.7036,0,0,0,0,0,0
2019-09-24,2.6929,2.6929,2.6929,2.6929,0,2.6929,0,0,0,0,0,0
2019-09-25,2.6936,2.6936,2.6936,2.6936,0,2.6936,0,0,0,0,0,0
2019-09-26,2.6899,2.6899,2.6899,2.6899,0,2.6899,0,0,0,0,0,0
2019-09-27,2.6908,2.6908,2.6908,2.6908,0,2.6908,0,0,0,0,0,0
2019-09-30,2.7074,2.7074,2.7074,2.7074,0,2.7074,0,0,0,0,0,0
2019-10-08,2.6883,2.6883,2.6883,2.6883,0,2.6883,0,0,0,0,0,0
2019-10-09,2.6844,2.6844,2.6844,2.6844,0,2.6844,0,0,0,0,0,0
2019-10-10,2.6936,2.6936,2.6936,2.6936,0,2.6936,0,0,0,0,0,0
2019-10-11,2.7068,2.7068,2.7068,2.7068,0,2.7068,0,0,0,0,0,0
2019-10-12,2.7193,2.7193,2.7193,2.7193,0,2.7193,0,0,0,0,0,0
2019-10-14,2.726,2.726,2.726,2.726,0,2.726,0,0,0,0,0,0
2019-10-15,2.7335,2.7335,2.7335,2.7335,0,2.7335,0,0,0,0,0,0
2019-10-16,2.7275,2.7275,2.7275,2.7275,0,2.7275,0,0,0,0,0,0
2019-10-17,2.7238,2.7238,2.7238,2.7238,0,2.7238,0,0,0,0,0,0
2019-10-18,2.7337,2.7337,2.7337,2.7337,0,2.7337,0,0,0,0,0,0
2019-10-21,2.7669,2.7669,2.7669,2.7669,0,2.7669,0,0,0,0,0,0
2019-10-22,2.7913,2.7913,2.7913,2.7913,0,2.7913,0,0,0,0,0,0
2019-10-23,2.7736,2.7736,2.7736,2.7736,0,2.7736,0,0,0,0,0,0
2019-10-24,2.7685,2.7685,2.7685,2.7685,0,2.7685,0,0,0,0,0,0
2019-10-25,2.773,2.773,2.773,2.773,0,2.773,0,0,0,0,0,0
2019-10-28,2.8183,2.8183,2.8183,2.8183,0,2.8183,0,0,0,0,0,0
2019-10-29,2.8541,2.8541,2.8541,2.8541,0,2.8541,0,0,0,0,0,0
2019-10-30,2.8919,2.8919,2.8919,2.8919,0,2.8919,0,0,0,0,0,0
2019-10-31,2.8813,2.8813,2.8813,2.8813,0,2.8813,0,0,0,0,0,0
2019-11-01,2.8563,2.8563,2.8563,2.8563,0,2.8563,0,0,0,0,0,0
2019-11-04,2.8703,2.8703,2.8703,2.8703,0,2.8703,0,0,0,0,0,0
2019-11-05,2.8361,2.8361,2.8361,2.8361,0,2.8361,0,0,0,0,0,0
2019-11-06,2.803,2.803,2.803,2.803,0,2.803,0,0,0,0,0,0
