time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,y_test_model1,y_test_model2,y_test_model3,y_test_model4,y_test_model6,y_test_model7,y_test_model9,y_test_model11,y_real
180713,-1.292955821,-0.494211206,-0.184546139,1.208550738,-0.973043031,-1.244094964,-1.195134258,0.82973751,-1.114326352,0.125571439,0.469837621,0.204255677,-0.915983916,-0.927814888,-0.753016082,0.649810793,1,0,0,0,0,0,0,1,0
180720,-0.973043031,-1.244094964,-1.195134258,0.82973751,-1.114326352,0.125571439,0.469837621,0.204255677,-0.915983916,-0.927814888,-0.753016082,0.649810793,-1.235656244,0.648477004,1.072564582,0.184081053,0,0,0,0,0,0,0,0,0
180727,-1.114326352,0.125571439,0.469837621,0.204255677,-0.915983916,-0.927814888,-0.753016082,0.649810793,-1.235656244,0.648477004,1.072564582,0.184081053,-1.111868424,-0.281031006,-0.020004049,0.523191758,0,0,0,0,0,0,0,0,0
180803,-0.915983916,-0.927814888,-0.753016082,0.649810793,-1.235656244,0.648477004,1.072564582,0.184081053,-1.111868424,-0.281031006,-0.020004049,0.523191758,-1.188233614,0.158244852,0.438037224,0.395832983,0,0,0,0,0,0,0,0,0
180810,-1.235656244,0.648477004,1.072564582,0.184081053,-1.111868424,-0.281031006,-0.020004049,0.523191758,-1.188233614,0.158244852,0.438037224,0.395832983,-0.944121216,-1.344402338,-1.163550298,0.903687571,1,0,0,0,0,0,0,1,0
180817,-1.111868424,-0.281031006,-0.020004049,0.523191758,-1.188233614,0.158244852,0.438037224,0.395832983,-0.944121216,-1.344402338,-1.163550298,0.903687571,-1.186676676,0.249876542,0.641994963,0.389881236,0,0,0,0,0,0,0,0,0
180824,-1.188233614,0.158244852,0.438037224,0.395832983,-0.944121216,-1.344402338,-1.163550298,0.903687571,-1.186676676,0.249876542,0.641994963,0.389881236,-0.880463482,-1.094418599,-0.991975372,0.453240935,1,0,0,0,0,0,0,1,0
180831,-0.944121216,-1.344402338,-1.163550298,0.903687571,-1.186676676,0.249876542,0.641994963,0.389881236,-0.880463482,-1.094418599,-0.991975372,0.453240935,-1.018249246,0.040594926,0.315042291,0.060627838,0,0,0,0,0,0,0,0,0
180907,-1.186676676,0.249876542,0.641994963,0.389881236,-0.880463482,-1.094418599,-0.991975372,0.453240935,-1.018249246,0.040594926,0.315042291,0.060627838,-1.035496434,-0.127140888,-0.083258994,0.326640287,0,0,0,0,0,0,0,0,0
180914,-0.880463482,-1.094418599,-0.991975372,0.453240935,-1.018249246,0.040594926,0.315042291,0.060627838,-1.035496434,-0.127140888,-0.083258994,0.326640287,-1.013609038,-0.099157584,-0.074352188,0.387402842,0,0,0,0,0,0,0,0,0
180921,-1.018249246,0.040594926,0.315042291,0.060627838,-1.035496434,-0.127140888,-0.083258994,0.326640287,-1.013609038,-0.099157584,-0.074352188,0.387402842,-1.037672293,-0.287975731,-0.324886829,0.710970439,1,0,0,0,0,0,0,1,0
180928,-1.035496434,-0.127140888,-0.083258994,0.326640287,-1.013609038,-0.099157584,-0.074352188,0.387402842,-1.037672293,-0.287975731,-0.324886829,0.710970439,-1.368087436,0.105450979,0.89855997,0.608881431,0,0,0,0,0,0,0,0,0
181012,-1.013609038,-0.099157584,-0.074352188,0.387402842,-1.037672293,-0.287975731,-0.324886829,0.710970439,-1.368087436,0.105450979,0.89855997,0.608881431,-1.207575468,0.41421104,0.111791998,0.750893003,0,0,0,0,0,0,0,0,0
181019,-1.037672293,-0.287975731,-0.324886829,0.710970439,-1.368087436,0.105450979,0.89855997,0.608881431,-1.207575468,0.41421104,0.111791998,0.750893003,-0.83611175,-1.552199807,-2.117842401,1.595515638,1,0,0,0,0,0,0,1,0
181026,-1.368087436,0.105450979,0.89855997,0.608881431,-1.207575468,0.41421104,0.111791998,0.750893003,-0.83611175,-1.552199807,-2.117842401,1.595515638,-1.187252996,-1.007324731,-0.370045245,1.043776667,1,0,0,0,0,0,0,1,0
181102,-1.207575468,0.41421104,0.111791998,0.750893003,-0.83611175,-1.552199807,-2.117842401,1.595515638,-1.187252996,-1.007324731,-0.370045245,1.043776667,-1.098411382,0.190999519,0.723276237,0.178748919,0,0,0,0,0,0,0,0,0
181109,-0.83611175,-1.552199807,-2.117842401,1.595515638,-1.187252996,-1.007324731,-0.370045245,1.043776667,-1.098411382,0.190999519,0.723276237,0.178748919,-1.168835733,0.932097324,1.234618188,0.150310702,0,0,0,0,0,0,0,0,0
181116,-1.187252996,-1.007324731,-0.370045245,1.043776667,-1.098411382,0.190999519,0.723276237,0.178748919,-1.168835733,0.932097324,1.234618188,0.150310702,-1.06775801,-0.099276342,-0.16318033,0.852688301,0,0,0,0,0,0,0,0,0
181123,-1.098411382,0.190999519,0.723276237,0.178748919,-1.168835733,0.932097324,1.234618188,0.150310702,-1.06775801,-0.099276342,-0.16318033,0.852688301,-1.054495092,1.132191404,1.086996831,-0.261995021,0,0,0,0,0,0,0,0,0
181130,-1.168835733,0.932097324,1.234618188,0.150310702,-1.06775801,-0.099276342,-0.16318033,0.852688301,-1.054495092,1.132191404,1.086996831,-0.261995021,-0.684088683,-1.094658072,-1.416192055,0.683815618,1,0,0,0,0,0,0,1,0
181207,-1.06775801,-0.099276342,-0.16318033,0.852688301,-1.054495092,1.132191404,1.086996831,-0.261995021,-0.684088683,-1.094658072,-1.416192055,0.683815618,-0.850987066,-0.221097054,-0.129343605,0.111206238,1,0,0,0,0,0,0,1,0
181214,-1.054495092,1.132191404,1.086996831,-0.261995021,-0.684088683,-1.094658072,-1.416192055,0.683815618,-0.850987066,-0.221097054,-0.129343605,0.111206238,-0.759411144,0.264758128,0.266819377,0.164512245,0,0,0,0,0,0,0,0,0
181221,-0.684088683,-1.094658072,-1.416192055,0.683815618,-0.850987066,-0.221097054,-0.129343605,0.111206238,-0.759411144,0.264758128,0.266819377,0.164512245,-0.758108936,-0.033517038,-0.277565857,0.633929802,0,0,0,0,0,0,0,0,0
181228,-0.850987066,-0.221097054,-0.129343605,0.111206238,-0.759411144,0.264758128,0.266819377,0.164512245,-0.758108936,-0.033517038,-0.277565857,0.633929802,-0.647773458,-0.368728931,-0.601005651,0.569426051,1,0,0,0,0,0,0,1,0
190104,-0.759411144,0.264758128,0.266819377,0.164512245,-0.758108936,-0.033517038,-0.277565857,0.633929802,-0.647773458,-0.368728931,-0.601005651,0.569426051,-0.607088698,-0.322967402,-0.228405576,0.22082224,1,0,0,0,0,0,0,1,0
190111,-0.758108936,-0.033517038,-0.277565857,0.633929802,-0.647773458,-0.368728931,-0.601005651,0.569426051,-0.607088698,-0.322967402,-0.228405576,0.22082224,-0.959866948,0.551540088,0.235330187,0.246172118,0,0,0,0,0,0,0,0,0
190118,-0.647773458,-0.368728931,-0.601005651,0.569426051,-0.607088698,-0.322967402,-0.228405576,0.22082224,-0.959866948,0.551540088,0.235330187,0.246172118,-0.788061736,0.655722918,0.586624558,0.258165434,0,0,0,0,0,0,0,0,0
190125,-0.607088698,-0.322967402,-0.228405576,0.22082224,-0.959866948,0.551540088,0.235330187,0.246172118,-0.788061736,0.655722918,0.586624558,0.258165434,-1.123401681,-0.197448464,0.544766341,0.825567025,0,0,0,0,0,0,0,0,0
190201,-0.959866948,0.551540088,0.235330187,0.246172118,-0.788061736,0.655722918,0.586624558,0.258165434,-1.123401681,-0.197448464,0.544766341,0.825567025,-0.83385226,0.029912048,-0.04903142,0.612160023,1,0,0,0,0,0,0,1,0
190215,-0.788061736,0.655722918,0.586624558,0.258165434,-1.123401681,-0.197448464,0.544766341,0.825567025,-0.83385226,0.029912048,-0.04903142,0.612160023,-0.844716524,0.268197593,-0.024427261,0.875633914,1,0,0,0,0,0,0,1,0
190222,-1.123401681,-0.197448464,0.544766341,0.825567025,-0.83385226,0.029912048,-0.04903142,0.612160023,-0.844716524,0.268197593,-0.024427261,0.875633914,-0.763801869,1.170528804,0.604151186,-0.215172225,0,0,0,0,0,0,0,0,0
190301,-0.83385226,0.029912048,-0.04903142,0.612160023,-0.844716524,0.268197593,-0.024427261,0.875633914,-0.763801869,1.170528804,0.604151186,-0.215172225,-0.440325726,1.671653621,0.972269908,-0.091773237,0,0,0,0,0,0,0,0,0
190308,-0.844716524,0.268197593,-0.024427261,0.875633914,-0.763801869,1.170528804,0.604151186,-0.215172225,-0.440325726,1.671653621,0.972269908,-0.091773237,-0.204141208,1.461724571,1.11465232,-0.063777128,0,0,0,0,0,0,0,0,0
190315,-0.763801869,1.170528804,0.604151186,-0.215172225,-0.440325726,1.671653621,0.972269908,-0.091773237,-0.204141208,1.461724571,1.11465232,-0.063777128,0.048852939,1.506928887,0.776695258,0.485509159,0,0,0,0,0,0,0,0,0
190322,-0.440325726,1.671653621,0.972269908,-0.091773237,-0.204141208,1.461724571,1.11465232,-0.063777128,0.048852939,1.506928887,0.776695258,0.485509159,-0.504133735,-0.151672078,0.67749641,1.049287882,0,0,0,0,0,0,0,0,0
190329,-0.204141208,1.461724571,1.11465232,-0.063777128,0.048852939,1.506928887,0.776695258,0.485509159,-0.504133735,-0.151672078,0.67749641,1.049287882,0.124413552,1.037128051,0.870999266,-0.129005256,1,0,0,0,0,0,0,1,0
190404,0.048852939,1.506928887,0.776695258,0.485509159,-0.504133735,-0.151672078,0.67749641,1.049287882,0.124413552,1.037128051,0.870999266,-0.129005256,0.256615327,0.167557984,-0.298530565,0.393724658,0,0,0,0,0,0,0,1,0
190412,-0.504133735,-0.151672078,0.67749641,1.049287882,0.124413552,1.037128051,0.870999266,-0.129005256,0.256615327,0.167557984,-0.298530565,0.393724658,-0.282300362,1.444890974,1.051026915,-0.124228643,0,0,0,0,0,0,0,0,0
190419,0.124413552,1.037128051,0.870999266,-0.129005256,0.256615327,0.167557984,-0.298530565,0.393724658,-0.282300362,1.444890974,1.051026915,-0.124228643,0.125839427,-0.158314136,-0.544597069,0.64979836,0,0,0,0,0,0,0,1,0
190426,0.256615327,0.167557984,-0.298530565,0.393724658,-0.282300362,1.444890974,1.051026915,-0.124228643,0.125839427,-0.158314136,-0.544597069,0.64979836,-0.66192267,-0.18300826,0.901305232,0.745995485,0,1,0,0,0,0,1,0,1
190430,-0.282300362,1.444890974,1.051026915,-0.124228643,0.125839427,-0.158314136,-0.544597069,0.64979836,-0.66192267,-0.18300826,0.901305232,0.745995485,0.599063008,-0.839504048,-1.408995171,0.774859162,1,0,0,0,0,0,0,1,0
190510,0.125839427,-0.158314136,-0.544597069,0.64979836,-0.66192267,-0.18300826,0.901305232,0.745995485,0.599063008,-0.839504048,-1.408995171,0.774859162,-0.30019945,-0.186263155,-0.685012466,0.104535255,1,1,0,0,0,0,1,1,1
190517,-0.66192267,-0.18300826,0.901305232,0.745995485,0.599063008,-0.839504048,-1.408995171,0.774859162,-0.30019945,-0.186263155,-0.685012466,0.104535255,1.026584992,-0.568669129,-0.816144471,0.452763268,1,1,0,0,0,0,1,1,1
190524,0.599063008,-0.839504048,-1.408995171,0.774859162,-0.30019945,-0.186263155,-0.685012466,0.104535255,1.026584992,-0.568669129,-0.816144471,0.452763268,0.633480288,-0.837963378,-0.914762547,-0.64135152,1,0,0,0,0,0,0,1,0
190531,-0.30019945,-0.186263155,-0.685012466,0.104535255,1.026584992,-0.568669129,-0.816144471,0.452763268,0.633480288,-0.837963378,-0.914762547,-0.64135152,0.879833353,-0.048289738,-0.407244318,-0.39537895,1,0,0,0,0,0,0,1,0
190606,1.026584992,-0.568669129,-0.816144471,0.452763268,0.633480288,-0.837963378,-0.914762547,-0.64135152,0.879833353,-0.048289738,-0.407244318,-0.39537895,0.791639069,-0.146682261,0.057772633,-0.790355407,0,0,0,0,0,0,0,0,0
190614,0.633480288,-0.837963378,-0.914762547,-0.64135152,0.879833353,-0.048289738,-0.407244318,-0.39537895,0.791639069,-0.146682261,0.057772633,-0.790355407,0.539219861,-0.464423266,-1.133784061,-0.164758546,1,0,0,0,0,0,0,0,0
190621,0.879833353,-0.048289738,-0.407244318,-0.39537895,0.791639069,-0.146682261,0.057772633,-0.790355407,0.539219861,-0.464423266,-1.133784061,-0.164758546,0.615263732,0.713638516,0.496663262,-0.150633722,0,0,0,0,0,0,0,0,0
190628,0.791639069,-0.146682261,0.057772633,-0.790355407,0.539219861,-0.464423266,-1.133784061,-0.164758546,0.615263732,0.713638516,0.496663262,-0.150633722,0.38072769,0.840561502,0.658461757,-0.61918837,0,0,0,0,0,0,0,0,0
190705,0.539219861,-0.464423266,-1.133784061,-0.164758546,0.615263732,0.713638516,0.496663262,-0.150633722,0.38072769,0.840561502,0.658461757,-0.61918837,0.483527006,0.151890572,-0.42793686,0.072454569,0,0,0,0,0,0,0,0,0
190712,0.615263732,0.713638516,0.496663262,-0.150633722,0.38072769,0.840561502,0.658461757,-0.61918837,0.483527006,0.151890572,-0.42793686,0.072454569,0.241441667,0.649474274,0.243094945,-0.174652455,0,0,0,0,0,0,0,0,0
190719,0.38072769,0.840561502,0.658461757,-0.61918837,0.483527006,0.151890572,-0.42793686,0.072454569,0.241441667,0.649474274,0.243094945,-0.174652455,0.328416464,-0.151119213,-0.847863728,0.469104395,1,0,0,0,0,0,0,1,0
190726,0.483527006,0.151890572,-0.42793686,0.072454569,0.241441667,0.649474274,0.243094945,-0.174652455,0.328416464,-0.151119213,-0.847863728,0.469104395,-0.511477468,-0.000815414,0.727536665,1.100497337,0,0,0,0,0,0,0,0,0
190802,0.241441667,0.649474274,0.243094945,-0.174652455,0.328416464,-0.151119213,-0.847863728,0.469104395,-0.511477468,-0.000815414,0.727536665,1.100497337,0.193107841,0.118681329,-0.243062225,-0.01668066,1,0,0,0,0,0,0,1,0
190809,0.328416464,-0.151119213,-0.847863728,0.469104395,-0.511477468,-0.000815414,0.727536665,1.100497337,0.193107841,0.118681329,-0.243062225,-0.01668066,0.112769306,0.034580966,-0.49062427,0.142098375,0,0,0,0,0,0,0,0,0
190816,-0.511477468,-0.000815414,0.727536665,1.100497337,0.193107841,0.118681329,-0.243062225,-0.01668066,0.112769306,0.034580966,-0.49062427,0.142098375,0.252198299,-0.395183418,-0.961434562,0.476020797,1,0,0,0,0,0,0,1,0
190823,0.193107841,0.118681329,-0.243062225,-0.01668066,0.112769306,0.034580966,-0.49062427,0.142098375,0.252198299,-0.395183418,-0.961434562,0.476020797,0.226947759,0.637400213,-0.104285075,-0.856778016,0,0,0,0,0,0,0,0,0
190830,0.112769306,0.034580966,-0.49062427,0.142098375,0.252198299,-0.395183418,-0.961434562,0.476020797,0.226947759,0.637400213,-0.104285075,-0.856778016,0.491224399,0.921081463,0.173833371,-0.83155263,0,0,0,0,0,0,0,0,0
190906,0.252198299,-0.395183418,-0.961434562,0.476020797,0.226947759,0.637400213,-0.104285075,-0.856778016,0.491224399,0.921081463,0.173833371,-0.83155263,0.639841768,0.628039832,-0.485829877,-0.368612601,0,0,0,0,0,0,0,0,0
190912,0.226947759,0.637400213,-0.104285075,-0.856778016,0.491224399,0.921081463,0.173833371,-0.83155263,0.639841768,0.628039832,-0.485829877,-0.368612601,0.617743916,1.640467208,0.855268332,-0.576758799,0,0,0,0,0,0,0,0,0
190920,0.491224399,0.921081463,0.173833371,-0.83155263,0.639841768,0.628039832,-0.485829877,-0.368612601,0.617743916,1.640467208,0.855268332,-0.576758799,0.153884281,0.8541363,0.122522765,-0.000245276,0,0,0,0,0,0,0,0,0
190927,0.639841768,0.628039832,-0.485829877,-0.368612601,0.617743916,1.640467208,0.855268332,-0.576758799,0.153884281,0.8541363,0.122522765,-0.000245276,0.338227773,-0.163318539,-0.585571322,-0.148225539,1,0,0,0,0,0,0,1,0
190930,0.617743916,1.640467208,0.855268332,-0.576758799,0.153884281,0.8541363,0.122522765,-0.000245276,0.338227773,-0.163318539,-0.585571322,-0.148225539,0.618556719,-0.115877231,-0.885258956,0.289015005,1,0,0,0,0,0,0,1,0
191011,0.153884281,0.8541363,0.122522765,-0.000245276,0.338227773,-0.163318539,-0.585571322,-0.148225539,0.618556719,-0.115877231,-0.885258956,0.289015005,-0.664614211,0.017578344,-0.849242094,-0.302067369,1,0,0,0,0,0,0,1,0
191018,0.338227773,-0.163318539,-0.585571322,-0.148225539,0.618556719,-0.115877231,-0.885258956,0.289015005,-0.664614211,0.017578344,-0.849242094,-0.302067369,0.021673915,0.935931604,0.127960096,-0.047611232,0,0,0,0,0,0,0,0,0
191025,0.618556719,-0.115877231,-0.885258956,0.289015005,-0.664614211,0.017578344,-0.849242094,-0.302067369,0.021673915,0.935931604,0.127960096,-0.047611232,-0.487371102,-0.221287045,0.241535084,1.402615544,0,0,0,0,0,0,0,0,0
191101,-0.664614211,0.017578344,-0.849242094,-0.302067369,0.021673915,0.935931604,0.127960096,-0.047611232,-0.487371102,-0.221287045,0.241535084,1.402615544,0.314676835,0.401924229,-0.258552659,0.036866446,1,0,0,0,0,0,0,1,0
191108,0.021673915,0.935931604,0.127960096,-0.047611232,-0.487371102,-0.221287045,0.241535084,1.402615544,0.314676835,0.401924229,-0.258552659,0.036866446,0.23168575,0.387711521,-0.313718639,0.143346445,0,0,0,0,0,0,0,0,0
191115,-0.487371102,-0.221287045,0.241535084,1.402615544,0.314676835,0.401924229,-0.258552659,0.036866446,0.23168575,0.387711521,-0.313718639,0.143346445,0.264356112,0.403916731,-0.017386159,0.154271302,1,0,0,0,0,0,0,1,0
191122,0.314676835,0.401924229,-0.258552659,0.036866446,0.23168575,0.387711521,-0.313718639,0.143346445,0.264356112,0.403916731,-0.017386159,0.154271302,0.544904709,0.131807333,-1.38706778,-0.504762475,1,0,0,0,0,0,0,1,0
191129,0.23168575,0.387711521,-0.313718639,0.143346445,0.264356112,0.403916731,-0.017386159,0.154271302,0.544904709,0.131807333,-1.38706778,-0.504762475,0.896003254,0.700930323,-0.645720472,-0.904097412,0,0,0,0,0,0,0,0,0
191206,0.264356112,0.403916731,-0.017386159,0.154271302,0.544904709,0.131807333,-1.38706778,-0.504762475,0.896003254,0.700930323,-0.645720472,-0.904097412,0.731388569,0.909004013,-0.570045423,-0.426872673,0,0,0,0,0,0,0,0,0
191213,0.544904709,0.131807333,-1.38706778,-0.504762475,0.896003254,0.700930323,-0.645720472,-0.904097412,0.731388569,0.909004013,-0.570045423,-0.426872673,0.480452097,1.284560123,-0.002866863,-0.318099735,0,0,0,0,0,0,0,0,0
191220,0.896003254,0.700930323,-0.645720472,-0.904097412,0.731388569,0.909004013,-0.570045423,-0.426872673,0.480452097,1.284560123,-0.002866863,-0.318099735,0.280219822,1.080383685,-0.04015522,0.127636088,0,0,0,0,0,0,0,0,0
191227,0.731388569,0.909004013,-0.570045423,-0.426872673,0.480452097,1.284560123,-0.002866863,-0.318099735,0.280219822,1.080383685,-0.04015522,0.127636088,0.199559549,1.156640402,0.0171852,0.070962722,0,0,0,0,0,0,0,0,0
200103,0.480452097,1.284560123,-0.002866863,-0.318099735,0.280219822,1.080383685,-0.04015522,0.127636088,0.199559549,1.156640402,0.0171852,0.070962722,0.500984884,0.374950407,-0.489530047,0.099647998,0,0,0,0,0,0,0,1,0
200110,0.280219822,1.080383685,-0.04015522,0.127636088,0.199559549,1.156640402,0.0171852,0.070962722,0.500984884,0.374950407,-0.489530047,0.099647998,0.012712084,1.094038712,0.437876807,-0.170512277,0,0,0,0,0,0,0,0,0
200117,0.199559549,1.156640402,0.0171852,0.070962722,0.500984884,0.374950407,-0.489530047,0.099647998,0.012712084,1.094038712,0.437876807,-0.170512277,0.499056836,0.602620276,0.196379668,0.127288174,0,0,0,0,0,0,0,0,0
200123,0.500984884,0.374950407,-0.489530047,0.099647998,0.012712084,1.094038712,0.437876807,-0.170512277,0.499056836,0.602620276,0.196379668,0.127288174,-0.516729188,-0.012678,0.684483851,1.141630104,0,0,0,0,0,0,0,0,0
200207,0.012712084,1.094038712,0.437876807,-0.170512277,0.499056836,0.602620276,0.196379668,0.127288174,-0.516729188,-0.012678,0.684483851,1.141630104,0.362082679,-0.163087004,-0.796386537,0.265192819,1,1,0,0,0,0,1,1,1
200214,0.499056836,0.602620276,0.196379668,0.127288174,-0.516729188,-0.012678,0.684483851,1.141630104,0.362082679,-0.163087004,-0.796386537,0.265192819,0.628385116,0.159750875,-0.218756408,0.207405154,0,0,0,0,0,0,0,0,0
200221,-0.516729188,-0.012678,0.684483851,1.141630104,0.362082679,-0.163087004,-0.796386537,0.265192819,0.628385116,0.159750875,-0.218756408,0.207405154,0.478458475,0.678493599,0.418757029,0.057622635,0,0,0,0,0,0,0,0,0
200228,0.362082679,-0.163087004,-0.796386537,0.265192819,0.628385116,0.159750875,-0.218756408,0.207405154,0.478458475,0.678493599,0.418757029,0.057622635,0.976196084,1.98948173,0.640784978,-1.077202533,0,0,0,0,0,0,0,0,0
200306,0.628385116,0.159750875,-0.218756408,0.207405154,0.478458475,0.678493599,0.418757029,0.057622635,0.976196084,1.98948173,0.640784978,-1.077202533,2.880002103,-0.498524306,-1.597348625,-0.10639863,1,0,0,0,0,0,0,1,0
200313,0.478458475,0.678493599,0.418757029,0.057622635,0.976196084,1.98948173,0.640784978,-1.077202533,2.880002103,-0.498524306,-1.597348625,-0.10639863,2.068904535,0.843084647,0.766493166,-1.130103698,0,0,0,0,0,0,0,0,0
200320,0.976196084,1.98948173,0.640784978,-1.077202533,2.880002103,-0.498524306,-1.597348625,-0.10639863,2.068904535,0.843084647,0.766493166,-1.130103698,2.316770641,0.086177915,-1.151330098,0.444099888,1,1,0,0,0,0,1,1,1
200327,2.880002103,-0.498524306,-1.597348625,-0.10639863,2.068904535,0.843084647,0.766493166,-1.130103698,2.316770641,0.086177915,-1.151330098,0.444099888,1.861287959,-0.350642009,-1.126767333,0.088950469,0,0,0,0,0,0,0,1,0
200403,2.068904535,0.843084647,0.766493166,-1.130103698,2.316770641,0.086177915,-1.151330098,0.444099888,1.861287959,-0.350642009,-1.126767333,0.088950469,1.934169776,-0.179483749,-0.505537163,-0.475072513,1,0,0,0,0,0,0,1,0
200410,2.316770641,0.086177915,-1.151330098,0.444099888,1.861287959,-0.350642009,-1.126767333,0.088950469,1.934169776,-0.179483749,-0.505537163,-0.475072513,1.60971623,0.28957639,-0.327952574,-0.22837527,0,0,0,0,0,0,0,0,0
200417,1.861287959,-0.350642009,-1.126767333,0.088950469,1.934169776,-0.179483749,-0.505537163,-0.475072513,1.60971623,0.28957639,-0.327952574,-0.22837527,0.661171241,1.054712484,0.110042594,-0.360800349,0,0,0,0,0,0,0,0,0
200424,1.934169776,-0.179483749,-0.505537163,-0.475072513,1.60971623,0.28957639,-0.327952574,-0.22837527,0.661171241,1.054712484,0.110042594,-0.360800349,0.807472513,0.286390079,0.067799876,-0.560707426,0,0,0,0,0,0,0,0,0
200430,1.60971623,0.28957639,-0.327952574,-0.22837527,0.661171241,1.054712484,0.110042594,-0.360800349,0.807472513,0.286390079,0.067799876,-0.560707426,0.954449938,0.083683634,-0.331870939,-0.286011566,0,0,0,0,0,0,0,0,0
200508,0.661171241,1.054712484,0.110042594,-0.360800349,0.807472513,0.286390079,0.067799876,-0.560707426,0.954449938,0.083683634,-0.331870939,-0.286011566,0.549699735,0.840675404,0.133627181,-0.309925706,0,0,0,0,0,0,0,0,0
200515,0.807472513,0.286390079,0.067799876,-0.560707426,0.954449938,0.083683634,-0.331870939,-0.286011566,0.549699735,0.840675404,0.133627181,-0.309925706,0.026337548,0.803136697,0.191207186,-0.40551434,0,0,0,0,0,0,0,0,0
200522,0.954449938,0.083683634,-0.331870939,-0.286011566,0.549699735,0.840675404,0.133627181,-0.309925706,0.026337548,0.803136697,0.191207186,-0.40551434,1.053848732,-0.028927962,-0.872627619,-1.164779938,0,0,0,0,0,0,0,0,0
200529,0.549699735,0.840675404,0.133627181,-0.309925706,0.026337548,0.803136697,0.191207186,-0.40551434,1.053848732,-0.028927962,-0.872627619,-1.164779938,1.466070678,0.110351335,-1.189968897,-0.580980447,1,0,0,0,0,0,0,1,0
200605,0.026337548,0.803136697,0.191207186,-0.40551434,1.053848732,-0.028927962,-0.872627619,-1.164779938,1.466070678,0.110351335,-1.189968897,-0.580980447,1.225737506,0.316642715,-0.335643802,-1.061101728,0,0,0,0,0,0,0,0,0
200612,1.053848732,-0.028927962,-0.872627619,-1.164779938,1.466070678,0.110351335,-1.189968897,-0.580980447,1.225737506,0.316642715,-0.335643802,-1.061101728,0.951284232,1.100072018,0.352921211,-0.896495372,0,0,0,0,0,0,0,0,0
200619,1.466070678,0.110351335,-1.189968897,-0.580980447,1.225737506,0.316642715,-0.335643802,-1.061101728,0.951284232,1.100072018,0.352921211,-0.896495372,1.036943102,0.711394208,-0.128294616,-0.057409501,0,0,0,0,0,0,0,0,0
200624,1.225737506,0.316642715,-0.335643802,-1.061101728,0.951284232,1.100072018,0.352921211,-0.896495372,1.036943102,0.711394208,-0.128294616,-0.057409501,0.821971368,0.440571286,0.178826449,-0.808514384,0,0,0,0,0,0,0,0,0
200703,0.951284232,1.100072018,0.352921211,-0.896495372,1.036943102,0.711394208,-0.128294616,-0.057409501,0.821971368,0.440571286,0.178826449,-0.808514384,0.076674689,0.393492154,-0.360980579,-0.452422818,0,0,0,0,0,0,0,0,0
200710,1.036943102,0.711394208,-0.128294616,-0.057409501,0.821971368,0.440571286,0.178826449,-0.808514384,0.076674689,0.393492154,-0.360980579,-0.452422818,0.976323201,1.254126168,0.844748169,-0.399947382,0,0,0,0,0,0,0,0,0
200717,0.821971368,0.440571286,0.178826449,-0.808514384,0.076674689,0.393492154,-0.360980579,-0.452422818,0.976323201,1.254126168,0.844748169,-0.399947382,1.317892812,2.288515139,2.088803752,-0.533839417,0,0,0,0,0,0,0,0,0
200724,0.076674689,0.393492154,-0.360980579,-0.452422818,0.976323201,1.254126168,0.844748169,-0.399947382,1.317892812,2.288515139,2.088803752,-0.533839417,1.887318586,-0.515458397,-1.283238344,0.381689999,1,0,0,0,0,0,0,1,0
200731,0.976323201,1.254126168,0.844748169,-0.399947382,1.317892812,2.288515139,2.088803752,-0.533839417,1.887318586,-0.515458397,-1.283238344,0.381689999,2.130657129,-0.199878905,-0.386648942,-0.331870414,1,0,0,0,0,0,0,1,0
200807,1.317892812,2.288515139,2.088803752,-0.533839417,1.887318586,-0.515458397,-1.283238344,0.381689999,2.130657129,-0.199878905,-0.386648942,-0.331870414,1.789061246,0.92818758,0.76193207,-0.886693671,0,0,0,0,0,0,0,0,0
200814,1.887318586,-0.515458397,-1.283238344,0.381689999,2.130657129,-0.199878905,-0.386648942,-0.331870414,1.789061246,0.92818758,0.76193207,-0.886693671,1.82407723,0.403380577,0.323147448,-0.525763493,0,0,0,0,0,0,0,0,0
200821,2.130657129,-0.199878905,-0.386648942,-0.331870414,1.789061246,0.92818758,0.76193207,-0.886693671,1.82407723,0.403380577,0.323147448,-0.525763493,1.6051145,0.742404916,-0.118111201,0.329356519,0,0,0,0,0,0,0,0,0
200828,1.789061246,0.92818758,0.76193207,-0.886693671,1.82407723,0.403380577,0.323147448,-0.525763493,1.6051145,0.742404916,-0.118111201,0.329356519,1.516647709,-0.032034198,-0.753814923,-1.427462352,1,0,0,0,0,0,0,1,0
200904,1.82407723,0.403380577,0.323147448,-0.525763493,1.6051145,0.742404916,-0.118111201,0.329356519,1.516647709,-0.032034198,-0.753814923,-1.427462352,2.079213866,1.181918554,-0.20184925,-0.810667326,0,0,0,0,0,0,0,0,0
200911,1.6051145,0.742404916,-0.118111201,0.329356519,1.516647709,-0.032034198,-0.753814923,-1.427462352,2.079213866,1.181918554,-0.20184925,-0.810667326,1.897934927,0.535754982,-0.706332383,-0.463088642,0,0,0,0,0,0,0,0,0
200918,1.516647709,-0.032034198,-0.753814923,-1.427462352,2.079213866,1.181918554,-0.20184925,-0.810667326,1.897934927,0.535754982,-0.706332383,-0.463088642,2.151135639,0.01989467,-1.246792339,0.073845953,1,0,0,0,0,0,0,1,0
