time,normper,normcjl,normcje,normjc,normccl,y1,y2,y3,y4
181214,-0.381320199,-0.444181713,-0.461278642,0.504535012,-0.497253564,-0.7581089356217354,-0.033517037925068105,-0.27756585662497263,0.6339298023064164
181221,-0.796782182,-0.410955837,-0.451834299,0.283704178,-0.393542069,-0.6477734583486274,-0.3687289308262708,-0.6010056509873183,0.569426050591755
181228,-0.371472522,-0.355862901,-0.430584527,0.002152533,-0.359458265,-0.6070886981462935,-0.32296740164734417,-0.22840557594802907,0.22082224005689238
190104,0.476527735,-0.611913133,-0.555953785,0.559912022,-0.342781383,-0.9598669483596702,0.5515400876765452,0.23533018739726236,0.24617211833236982
190111,0.783115264,-0.380901016,-0.435306699,0.562451861,-0.454158313,-0.7880617361916112,0.6557229177083095,0.5866245583256997,0.2581654336456207
190118,0.122142304,-0.517153118,-0.501024763,0.375493898,-1.272831215,-1.1234016811061938,-0.19744846447900044,0.5447663414468926,0.82556702521674
190125,-0.158778406,-0.463476421,-0.473084071,0.492778397,-0.608630494,-0.8338522596775786,0.029912048376145806,-0.049031420140494886,0.6121600226367625
190201,-0.099954248,-0.423437734,-0.458917556,0.835413868,-0.680767702,-0.8447165239878146,0.2681975928799965,-0.02442726142915702,0.8756339136489224
190215,1.235113177,-0.494823612,-0.482528414,0.596761599,0.075007577,-0.7638018689806432,1.170528803931279,0.604151186034651,-0.21517222482479675
190222,1.718932708,-0.139083367,-0.281836125,0.942714257,0.113540071,-0.44032572625011457,1.6716536212510444,0.9722699081528079,-0.09177323701774731
190301,1.684282503,0.08918711,-0.114199037,0.773383705,-0.007692416,-0.20414120807098338,1.4617245710348465,1.1146523200666785,-0.06377712789560086
190308,1.24142512,0.306115287,0.051076966,1.233097133,-0.053342813,0.04885293860325613,1.5069288866861634,0.7766952584257664,0.48550915922708515
190315,0.11947086,0.02616241,-0.104754694,0.500702095,-1.272831215,-0.5041337351288995,-0.1516720779361539,0.6774964101561882,1.049287882491273
190322,1.262403815,0.281688261,0.062882395,0.461502948,0.082809894,0.12441355182138109,1.0371280509601846,0.870999266415186,-0.12900525576088223
190329,-0.291276809,0.287200445,0.058160223,0.432513229,0.069783219,0.2566153273398948,0.16755798361687635,-0.2985305654318271,0.3937246582019575
190404,1.652513267,-0.053708516,-0.118921208,0.736675578,0.043478918,-0.2823003624111665,1.4448909738552431,1.051026915072134,-0.12422864287689656
190412,-0.733165139,0.164569837,0.027466108,0.433621044,-0.132187275,0.12583942653701935,-0.15831413594376637,-0.5445970692459235,0.6497983601269091
190419,0.389784365,-0.127831905,-0.17322618,0.235688822,-1.272831215,-0.6619226703592179,-0.1830082599986146,0.9013052316420589,0.7459954853650557
190426,-1.843778855,0.442805061,0.173853425,0.1874857,0.11383665,0.5990630077777497,-0.8395040481420153,-1.4089951712176596,0.7748591620792876
190430,-0.632697878,-0.284794954,-0.310169154,0.093235003,0.137973642,-0.3001994495591715,-0.18626315537200744,-0.6850124662906454,0.10453525477892446
190510,-1.167746282,0.933876646,0.346212685,0.018592015,0.213373222,1.026584991738072,-0.5686691291270262,-0.8161444711901603,0.45276326801065403
190517,-0.98257852,0.365762485,0.034549366,-0.875874566,0.708683446,0.6334802882339278,-0.8379633777601371,-0.9147625474576908,-0.641351520283084
190524,-0.271162404,0.710883002,0.20454754,-0.26724068,0.698097847,0.8798333530167968,-0.04828973782770124,-0.4072443177724035,-0.39537895039404913
190531,0.172794985,0.666418052,0.185658854,-0.693382915,0.604880695,0.791639068904781,-0.1466822611082963,0.057772632585661426,-0.7903554067868396
190606,-1.102112561,0.328560405,-0.019755607,-0.240040991,0.679116772,0.5392198610769646,-0.46442326600904515,-1.1337840611380408,-0.1647585461684968
190614,0.770046139,0.702996656,0.190381025,0.268899506,0.297099836,0.6152637321840759,0.7136385159884837,0.4966632615321042,-0.15063372216629972
190621,1.141586433,0.424654079,0.053438052,0.018816082,0.485313615,0.38072768976656435,0.8405615019814795,0.6584617568167294,-0.6191883697563731
190628,-0.306179278,0.437115331,0.067604566,0.216912286,0.39574667,0.48352700625327005,0.15189057239448245,-0.42793685964808553,0.07245456850996394
190705,0.580006919,0.296878767,0.001494165,0.277246302,0.321259641,0.24144166685753557,0.6494742736211889,0.2430949445129463,-0.17465245505053872
190712,-0.91369716,0.314241114,-0.015033435,0.366021762,0.204270519,0.3284164639567899,-0.15111921260927963,-0.8478637282957511,0.4691043946321088
190719,0.223473856,0.073356613,-0.14017098,0.632368169,-1.272831215,-0.5114774675296542,-0.0008154142461163083,0.7275366652525127,1.1004973368325057
190726,-0.128423464,0.226322813,-0.066977322,0.111386905,0.241320116,0.19310784093473504,0.11868132894596596,-0.24306222473421507,-0.01668066036524595
190802,-0.410784659,0.133928701,-0.114199037,0.213908041,0.223114711,0.11276930645578122,0.03458096594984357,-0.4906242702536049,0.1420983745821298
190809,-1.128355573,0.25695982,-0.074060579,0.226015151,0.127524925,0.25219829897401635,-0.39518341843375177,-0.9614345619270075,0.47602079730607294
190816,0.543444798,0.097267517,-0.15669858,-0.125855872,0.92924718,0.22694775853394417,0.637400212583191,-0.10428507517739377,-0.8567780161564343
190823,0.878894402,0.363974638,0.010938508,0.021353418,0.964654185,0.4912243986535917,0.9210814629956848,0.17383337113674857,-0.8315526301910331
190830,0.045796614,0.444667229,0.062882395,0.254287606,0.967026819,0.639841767855351,0.6280398318896276,-0.4858298768935979,-0.3686126009221179
190906,1.69083016,0.61021855,0.190381025,0.557919206,0.78759635,0.6177439162535083,1.6404672083164535,0.8552683317555241,-0.5767587986674659
190912,0.545985289,0.198031065,-0.026838864,0.568262573,0.353358646,0.15388428071054347,0.8541362997225789,0.12252276499408363,-0.00024527597721751837
190920,-0.510466202,0.228317109,-0.015033435,-0.116120864,0.438819108,0.3382277732810389,-0.16331853940870683,-0.5855713218132969,-0.1482255389169298
190927,-0.885987472,0.490412162,0.121909538,0.260097066,0.44406628,0.6185567187964535,-0.11587723089497046,-0.8852589561587842,0.2890150054513287
190930,-0.478173153,-0.711330634,-0.577909696,0.011331755,0.466834444,-0.6646142112871138,0.017578344428376802,-0.8492420943028282,-0.3020673689741894
191011,0.622042882,0.09342344,-0.118921208,0.59949421,0.374301706,0.02167391509475114,0.9359316036895768,0.12796009566486882,-0.047611231521546504
191018,-0.372677291,0.042191097,-0.137809894,0.778613596,-1.272831215,-0.4873711024104208,-0.2212870454477337,0.24153508431043802,1.4026155435636816
191025,-0.015279938,0.310487874,-0.005589092,0.34348366,0.384910119,0.31467683518594824,0.40192422914057513,-0.2585526587510186,0.03686644615032425
191101,-0.094794694,0.244750436,-0.036283207,0.421329924,0.320027696,0.23168574994954988,0.3877115212793184,-0.3137186394988642,0.14334644521388068
191108,0.133718563,0.33903149,0.022743937,0.379467013,0.160696178,0.2643561118492784,0.40391673101432574,-0.0173861588681484,0.1542713021186533
191115,-0.85686349,0.155692537,-0.097671436,-0.00285955,1.31345424,0.5449047085296223,0.13180733315228968,-1.3870677804913938,-0.5047624746039602
191122,0.125232799,0.51079692,0.105381938,-0.040989687,1.50137144,0.8960032536150068,0.7009303230567928,-0.6457204723922841,-0.9040974115158742
191129,0.146159113,0.474015996,0.079409995,0.423932352,1.207986083,0.7313885692654405,0.909004013111258,-0.570045422655424,-0.4268726731984243
191206,0.766012782,0.384582361,0.036910451,0.66215902,0.913231899,0.4804520972117838,1.2845601234257162,-0.0028668626511434425,-0.3180997352068349
191213,0.490644485,0.295900199,0.003855251,0.840218157,0.506576068,0.2802198221568638,1.0803836845732318,-0.04015521972428315,0.12763608848005698
191220,0.601404665,0.208787049,-0.022116692,0.847861459,0.522271957,0.19955954919927066,1.1566404024868224,0.017185200268414386,0.07096272242438695
191227,-0.243636051,0.404562479,0.086493252,0.40326189,0.526013418,0.5009848835638578,0.3749504065299266,-0.4895300471512786,0.09964799810747701
200103,0.986537897,0.09879111,-0.07878275,0.56543733,0.346331998,0.01271208380928511,1.0940387117184458,0.4378768067218566,-0.17051227687460413
200110,0.393293909,0.518369463,0.20454754,0.445383918,0.224392283,0.49905683643428,0.6026202758216428,0.19637966762268488,0.12728817370765524
200117,0.169416394,0.019828559,-0.097671436,0.660470383,-1.272831215,-0.5167291882109522,-0.01267800040338496,0.6844838508697849,1.141630103721246
200123,-0.81535134,0.252913423,0.043993709,0.2061308,0.315670262,0.3620826788847398,-0.16308700399940487,-0.7963865374419933,0.26519281889436597
200207,-0.200709607,0.617976897,0.197464282,0.265016518,0.24152544,0.628385116118234,0.15975087501581747,-0.21875640809976243,0.2074051538289644
200214,0.629926262,0.542932746,0.20454754,0.408148796,0.167015598,0.4784584749393308,0.6784935985300483,0.418757029103506,0.05762263488605446
200221,1.856223996,0.672223393,0.334407256,0.485387953,1.500093867,0.9761960838090519,1.9894817302092158,0.6407849776857689,-1.0772025332608979
200228,-1.691401763,2.044307123,1.238703099,-0.256380332,1.621851072,2.880002102820294,-0.4985243056378775,-1.5973486249034794,-0.10639863000300182
200306,1.257925217,1.642322339,0.964817152,-0.438769339,1.267917913,2.068904535179689,0.8430846473719913,0.7664931657977391,-1.1301036979336896
200313,-1.174634418,1.79879404,1.012038867,0.470761032,1.115681483,2.31677064132462,0.08617791467145555,-1.1513300981902117,0.44409988821840596
200320,-1.232070473,1.440060286,0.705097719,-0.05849067,0.974190349,1.861287959117301,-0.3506420087858383,-1.1267673331915682,0.08895046883321847
200327,-0.477649341,1.542297878,0.733430748,-0.449746101,1.064076687,1.9341697764362196,-0.1794837486542924,-0.5055371629025253,-0.4750725131612388
200403,-0.14526404,1.339829377,0.59884886,0.029653898,0.925825112,1.6097162295003287,0.28957639025659904,-0.3279525740035469,-0.22837527015999964
200410,0.726569691,0.535463427,0.176214511,0.439346636,0.82875243,0.6611712411871185,1.0547124843560272,0.11004259369190225,-0.36080034900560576
200417,0.334207845,0.654898207,0.249408169,-0.235913908,0.668006456,0.8074725127965461,0.2863900790066215,0.06779987628634104,-0.5607074257371794
200424,-0.186933335,0.750558339,0.310796399,-0.11940801,0.678797379,0.9544499382992585,0.08368363404332428,-0.3318709391821384,-0.28601156648811005
200430,0.620419063,0.472244665,0.136076053,0.324818532,0.651580526,0.5496997351679797,0.8406754037766948,0.13362718057804088,-0.3099257063584253
200508,0.719655365,0.016835051,-0.114199037,0.249249236,0.505366937,0.026337548156724663,0.8031366967729476,0.19120718558416588,-0.405514339586906
200515,-0.368853459,0.521751095,0.209269711,-0.695049019,1.515424735,1.0538487319696948,-0.028927962176701627,-0.8726276193539507,-1.1647799378895072
200522,-0.76930821,0.905378449,0.431211772,-0.157954985,1.523181424,1.4660706775146657,0.11035133496797128,-1.1899688966268223,-0.5809804472664264
200529,0.179080737,0.804936962,0.350934856,-0.497353381,1.350526651,1.2257375064705136,0.3166427149369317,-0.3356438023269837,-1.061101727519862
200605,1.095045682,0.690700564,0.322601827,0.042374375,1.134867882,0.9512842320325947,1.1000720184472874,0.35292121056335424,-0.8964953720637863
200612,0.222688138,0.832241885,0.421767429,0.43212518,0.740052409,1.0369431018294697,0.7113942081145324,-0.12829461557741367,-0.0574095013716342
200619,0.584983139,0.58621268,0.282463369,-0.319701069,0.84072967,0.8219713683608406,0.4405712857626617,0.17882644928733268,-0.8085143844351543
200624,0.087544481,-0.071252538,-0.135448808,0.036538628,0.681626289,0.07667468932729103,0.3934921539385688,-0.3609805786365578,-0.45242281754620695
200703,1.38086404,0.862247159,0.502044344,0.38927963,0.631299066,0.9763232010371201,1.2541261682050506,0.8447481692848589,-0.3999473821235346
200710,2.905865923,1.220708399,0.903428922,0.758208509,0.597648723,1.3178928118991837,2.2885151389764924,2.088803752276798,-0.533839416937647
200717,-1.548741395,1.254268722,0.964817152,0.052787842,0.853573835,1.8873185859812365,-0.5154583966795844,-1.2832383436210775,0.3816899991783349
200724,-0.469111195,1.509381676,1.106482297,-0.402754692,0.997939506,2.130657129132246,-0.1998789054472875,-0.3866489416100587,-0.33187041379113547
200731,1.237758431,1.336117427,0.957733894,-0.198547351,1.09309583,1.7890612455209616,0.9281875798050021,0.7619320703440782,-0.8866936708541693
200807,0.491037345,1.326971744,1.016761038,-0.236258145,0.897558824,1.8240772304412627,0.4033805769764065,0.32314744772959375,-0.5257634930413244
200814,0.064077675,1.216761098,0.910512179,0.684028677,0.706858342,1.6051145000734617,0.7424049157303889,-0.1181112012791592,0.3293565188440051
200821,-0.231771695,0.73243626,0.570515831,-0.925509712,1.772330839,1.5166477091524575,-0.03203419813460584,-0.7538149234237667,-1.4274623515754299
200828,0.588964115,1.33303721,0.995511266,0.207776876,1.807281568,2.07921386585688,1.1819185542743458,-0.20184924978250918,-0.8106673257635193
200904,-0.250209899,1.17660267,0.898706751,0.10054283,1.529820237,1.897934926884317,0.5357549816486205,-0.7063323834307894,-0.46308864152423423
200911,-1.146610443,1.418023938,1.019122124,0.198295977,1.344115976,2.1511356394995094,0.01989467025725833,-1.2467923387724995,0.07384595298724167
200918,0.622959554,0.823331553,0.575238003,0.199520208,1.026525187,1.2027542704917105,0.8832117516377612,0.09880066116394237,-0.4955557970499153
200925,-0.836330035,0.915742181,0.631904061,0.256836208,1.096449457,1.448043234469549,0.1567288319377021,-1.037257838349128,0.024884143512390322
200930,-0.154928383,0.170763302,0.084132166,0.22912079,0.802927218,0.43375729215795616,0.4306256086421854,-0.5700430520118905,-0.24091076168338532
201009,0.747076956,-0.64876425,-0.491330504,0.280861411,0.682036937,-0.615896602345879,0.9618184733907255,-0.062527780181463,-0.646217374411585
201016,0.344396001,0.20466633,0.147881482,0.484760816,-1.272831215,-0.23714607508821273,-0.06359172540008473,0.9335050067668941,1.031655308796444
201023,-0.758543861,0.69821943,0.473711315,0.041879926,0.934403097,1.149715450252571,-0.009180461796727645,-0.908763848485199,-0.10527747113987737
201030,-0.465863557,0.732238069,0.476072401,0.056679592,0.932669249,1.1475810037008132,0.15852245316590707,-0.6834190222517416,-0.19099603165362827
201106,0.875751527,0.809016391,0.539821716,0.437625454,0.677679503,1.0212314702371792,1.0329462121910078,0.42755663917532016,-0.21868749270203391
201113,0.10163504,0.619005012,0.424128515,0.413562698,0.491952428,0.8248077539866369,0.5241736657879292,-0.10365904528947437,0.10032976312601388
201120,0.450860917,0.305801485,0.199825368,0.050356906,1.832513621,0.8943676790700599,1.0883934835014173,-0.6026949850803631,-1.1552948925492585
201127,-0.158176021,0.701737319,0.492600001,0.503165576,1.776300439,1.3628257285037955,1.0205369508373896,-1.0079112550944893,-0.5024020894677105
201204,0.580111682,0.801509911,0.568154745,0.519155674,1.317195702,1.2648407508274453,1.2171345173687207,-0.16381492567235106,-0.44257996424554435
201211,-1.020633507,0.647255471,0.447739372,0.435381032,1.161012487,1.1737981590481068,0.23063990591655095,-1.3253032073205944,0.10526208419946986
201218,0.259878834,0.328184668,0.202186454,0.031172294,0.774181841,0.5826404442673248,0.4916251082905741,-0.15179272592606374,-0.46053340181003816
201225,0.074370593,0.625367766,0.419406343,0.391930877,0.839041449,0.9429962072815201,0.6514973441807115,-0.31364642760683903,-0.1149950857314122
201231,0.343374566,0.224283098,0.128992796,0.359174585,0.803315052,0.4492523299360853,0.7883002957753736,-0.1999970489043425,-0.30947590047483653
210108,0.843406097,0.615833958,0.450100458,0.510870215,0.614074653,0.8101923069929211,1.0486394833821966,0.3790926382509736,-0.15757721173257921
210115,-0.55145454,0.238445488,0.171492339,0.256702269,-1.272831215,-0.10918398314164328,-0.7127474384642595,0.30718242336933654,1.1933034617181255
210122,0.820855964,0.345621336,0.251769255,-0.292875658,0.39008885,0.47027564173887654,0.39044006081340826,0.5675298255659631,-0.6301064813993654
210129,-0.995673835,0.408662553,0.294268798,0.191159642,0.508515241,0.710156161833938,-0.20646019850824476,-0.9595496730501348,0.2684755941056917
210205,-0.219697814,0.274318038,0.178575596,0.489909342,0.152483213,0.3442956450632566,0.27515752286524736,-0.27442340903810264,0.38190272354454274
210210,1.032476264,-0.294547597,-0.232253324,0.18328977,-0.467413125,-0.6025347940830355,0.5013180046535045,0.9183173113951704,-0.02669691499143456
210219,0.510968415,-0.458785903,-0.340863269,-0.321377187,1.891761037,0.0590298827953778,0.94263209469237,-0.736453655107651,-1.6548405414951803
210226,-1.167693901,0.810321148,0.603571032,0.048260193,1.874057535,1.6523925664714474,0.1863138208710142,-1.6999634047427965,-0.4892518560258828
210305,0.254221658,0.607018593,0.428850686,0.542164441,1.58706004,1.1576142702117715,1.1929085217792335,-0.6231813651915082,-0.5264442235260545
210312,-0.751524771,0.78920969,0.52093303,0.508569463,0.971338625,1.2282860670778095,0.3340338147263329,-0.9950849909322096,0.20661138874505114
210319,-0.01038229,0.185854712,0.093576509,0.475746828,-1.272831215,-0.2541733665798929,-0.2580117293350955,0.6501675983930393,1.1344869287272066
210326,0.375091421,0.418419325,0.256491426,0.355679646,0.913847871,0.6972328986822113,0.8396033910531927,-0.18295779538605414,-0.34330499882311794
210402,0.240759673,0.168558429,0.088854338,0.220340882,0.696979971,0.3670039067340958,0.5910167356628993,-0.20739343988348077,-0.3183845445156756
210409,0.112739868,-0.045900621,-0.057532979,0.49280844,0.553024947,0.07583405464181894,0.6632032950975846,-0.339818691204888,-0.05417917173849418
210416,0.00784639,0.209699553,0.119548453,0.420815447,0.617679232,0.39822110404666616,0.5664428002484059,-0.36827651020518537,-0.04330688771495411
210423,0.534880461,0.112094673,0.067604566,0.351151997,0.432705012,0.19612516149476691,0.7257505869140739,0.1254900281594407,-0.1811773439348232
210430,0.176933105,0.151836073,0.103020852,0.496961809,0.476233726,0.28338467599722555,0.6501194940530086,-0.18701216285241565,0.02640430719091791
210507,-0.145709281,-0.477911323,-0.359751955,0.420160772,0.414682117,-0.4323201684836946,0.44064018633732516,-0.5689170263418398,-0.037787447814035535
210514,0.43564416,0.209707811,0.145520396,0.841247111,0.115616126,0.1914147874873548,0.8650092945659287,0.15882673283050033,0.404129641066264
210521,-0.135599697,-0.054910048,-0.038644293,0.189571147,1.58591935,0.4575289238872256,0.7814092327149788,-1.0396866083598761,-0.7959050609617709
210528,0.61117377,0.180082403,0.14315931,0.3935394,1.282085277,0.5601406044466688,1.1742818203511034,-0.2715582912400902,-0.6690569288155638
210604,0.1285852,0.272843993,0.22107514,0.297305901,1.154168349,0.6787702274398786,0.7789736741063173,-0.5185630610575491,-0.465463675407346
210611,0.318441085,0.149730295,0.131353881,0.599510483,0.531830935,0.30087237173225173,0.8220514607357987,-0.12429473612967885,0.019547190036785567
210618,-0.301753062,-0.219474543,-0.15669858,0.483743128,-1.272831215,-0.666673204490046,-0.3836577586109872,0.318481010690441,1.147033536561953
210625,0.732698299,0.065713877,0.069965652,0.428035651,0.921536119,0.3048712532247008,1.1091276765172808,-0.01649334053482046,-0.49648240541464683
210702,-0.633483597,0.071671991,0.079409995,0.36004832,0.928904974,0.43919577326954073,0.32207708408404434,-1.0434914809693852,-0.07418200879724335
210709,0.551956753,0.160630794,0.14315931,0.343852932,0.663717463,0.35267972193603697,0.8277067738811964,0.03519557897905508,-0.3109257425557143
210716,0.398270129,0.152703158,0.162047996,0.116227496,0.748470698,0.4129326962659568,0.6213153681503418,-0.07985870340606979,-0.46096177815224726
210723,0.23774775,0.089232529,0.112465195,0.113389736,0.720751941,0.34264170765322854,0.524639247073732,-0.20544634443390408,-0.40763266035531603
210730,-0.704512588,0.565183801,0.459544801,0.489344795,0.825307547,0.9861075603925811,0.2889087589159388,-0.915755754602454,0.23002143973302772
210806,0.623457176,0.134448952,0.138437139,0.089380806,0.532560977,0.2966013346132393,0.6291536671227705,0.20920426124832658,-0.43311600224045466
210813,0.752550797,0.094146011,0.12663171,0.487196759,0.265160528,0.141628710721089,0.859521256569773,0.3690828163088722,-0.051908576441929644
210820,-0.762943887,0.131133384,0.147881482,-0.130391031,2.310759129,1.0134202356085684,0.5260633549606193,-1.7896813053256146,-1.177744405965645
210827,0.97545926,0.17848036,0.199825368,-0.319207872,2.050408142,0.8542048826564004,1.2144649779613454,-0.2662739847141034,-1.7319628158954636
210903,0.377789056,0.494958166,0.476072401,-0.17365342,1.87396628,1.234504170774676,0.8851652640766615,-0.5479853621725261,-1.230937755161483
210910,1.429761949,0.372476201,0.417045257,0.424767282,1.144449674,0.7515544723015314,1.553650400203051,0.5100579990597884,-0.7700527754449167
210917,-0.943947339,0.485630807,0.528016288,-0.334926335,1.050662178,1.1159379369851476,-0.3222644419910455,-1.0518302100910215,-0.37836606712688636
210924,0.213992848,-0.192933481,-0.066977322,0.468461532,0.96408384,0.09726785819986312,0.8906041514613923,-0.5066604478319583,-0.3708180710669211
210930,-0.967073666,0.166886193,0.20454754,0.49320525,0.675763145,0.5241274990977238,0.10854703621319237,-1.1417319531320247,0.319898366498248
211008,-0.070908838,-0.73624075,-0.534135514,0.47407822,0.642135616,-0.6557338925639706,0.6404041618539134,-0.7220287837174196,-0.2267605844687049
211015,-0.225590706,0.071985793,0.112465195,0.60896885,-1.272831215,-0.30735588158778976,-0.2805224635459237,0.4506042663792614,1.2915978193756015
211022,-0.02159188,-0.04090043,0.025105023,0.324717139,0.505914468,0.13846235098133036,0.44433123863956264,-0.3618955444546626,-0.0761505080977288
211029,0.03898705,-0.032766346,0.027466108,0.509583396,0.496423931,0.1271804246648762,0.6025361066203485,-0.34593832817490977,0.03582891278977274
211105,-0.031308604,-0.005601808,0.051076966,0.744809574,0.428347578,0.13207109935050843,0.6965707238736218,-0.3996588207147428,0.2688823745489296
211112,0.565680644,-0.087772573,-0.012672349,0.703438607,0.051030283,-0.13775026456076464,0.8273139691876051,0.24778627630885708,0.24147292866175535
211119,0.006432096,-0.148670851,-0.057532979,0.600002429,2.159184299,0.5348010791165774,1.4096970794869526,-1.3485593478422229,-0.9252782766763992
211126,0.113211299,-0.11030027,-0.015033435,0.30475643,1.946514136,0.5256758542418957,1.159889431123216,-1.0751640539399836,-1.021744131868877
211203,0.339210256,0.094195559,0.154964739,0.424236532,1.531919106,0.6133360089346398,1.1619802423903183,-0.6312011020960541,-0.7117050903496087
211210,0.147232929,0.136410216,0.192742111,0.7906456,0.848965449,0.4400961491599267,1.0024978645534415,-0.4562700145744971,0.028402232602760424
211217,-0.02326808,-0.015631093,0.077048909,0.616473206,0.677930455,0.23007046514736568,0.7218726228272083,-0.5018296907802166,0.03240927333900373
211224,-0.011089437,-0.048506005,0.043993709,0.982046092,0.759421318,0.19212162147235154,1.0254994775484094,-0.6228425659223032,0.21752593038779927
211231,0.241414439,-0.097587151,0.006216337,0.753638301,0.865208868,0.1593881096861592,1.0537585328055656,-0.4588568701109733,-0.10158344062043867
220107,-0.669967146,-0.173300197,-0.06225515,0.80278776,0.686759392,0.08129929899922643,0.5194202417594733,-1.0881973643203042,0.3315547303755849
220114,-0.40916084,-0.121774696,-0.02919995,0.689317401,0.497108345,0.05929257631604827,0.4919104576472211,-0.7474341940250467,0.29120482677603604
220121,-0.312517411,-0.088424952,-0.007950178,1.006331663,0.493731904,0.06912609799299486,0.7634206659121464,-0.726324711685013,0.4834801284896186
220128,-1.660627771,0.100508764,0.105381938,0.353978492,0.571777884,0.44798890484526294,-0.4040446755720859,-1.6153243022989485,0.4994370417633439
220211,0.665885999,-0.081521303,-0.038644293,0.708310492,0.234955069,-0.09929190071710889,0.9702697345370803,0.21523187565305824,0.09441791816175593
220218,0.274152728,-0.121894437,-0.069338407,0.528078284,2.096355118,0.505392818824207,1.4764665143283286,-1.0951065846194705,-1.0281886705883183
220225,-0.026515718,0.224836381,0.206908625,0.583038455,1.887631741,0.874804450446291,1.229560830053608,-1.1111263781345393,-0.6685052315644988
220304,-0.012687065,0.061093552,0.081771081,0.763260649,1.60715899,0.5798722782891981,1.2495423050232035,-1.0300286695390932,-0.4238764564730141
220311,-1.255144419,0.68091076,0.490238916,0.686987859,1.024973849,1.1864996400711265,0.21469254917373706,-1.4641267748380595,0.45164833323653353
220318,-0.628847855,0.641957994,0.417045257,0.10754773,1.105506532,1.1158792595798954,0.19026258518901862,-0.938731166541385,-0.22610980550038828
220325,-0.386113085,0.242690076,0.150242567,-0.118033567,1.123711938,0.6690910078681244,0.19981889303064565,-0.8306939194815446,-0.5702335261208773
220401,0.520842283,0.24384619,0.147881482,0.647010111,0.869201282,0.46546156982799153,1.1149725564480226,-0.15233498283689018,-0.20861668374518733
220408,-0.640136017,-0.192260458,-0.168504009,0.421740505,0.811413948,0.057848625976393286,0.33273681857603005,-1.0863193183488955,-0.03731041810408836
220415,-0.768548682,0.442099006,0.25413034,-0.061845411,1.024973849,0.8693766620250118,-0.024779584437908668,-1.0291968005450909,-0.29880228553060945
220422,-1.524829348,0.506862005,0.270657941,-0.082318093,1.180609533,1.0412458126198838,-0.38184213959847146,-1.6754255823525546,-0.13630192505803213
220429,-0.402482229,1.247567393,0.638987318,0.487015252,1.085909486,1.623460232251396,0.5425052993645925,-0.705727299340434,0.07367228973414419
220506,-0.436346715,-0.355404585,-0.331418926,-0.147221066,1.058008219,-0.06503386151187507,0.17068927381319884,-1.013241499254548,-0.6940334642134636
220513,1.235610799,0.612406908,0.301352056,0.418176718,0.603854075,0.6785129532672287,1.203330518102425,0.6658497271908191,-0.3808057807719771
220520,0.540694782,0.519988022,0.258852512,0.119169153,2.817384993,1.3880399890603596,1.6226893186473297,-1.0565054654857993,-1.7002789098142468
220527,-0.093458972,0.812393894,0.459544801,-0.08895998,2.706601222,1.7464490233602175,1.0609653477305325,-1.3527218983910565,-1.4851653459010228
220602,0.991906976,0.305851033,0.140798224,0.245013249,2.52251674,1.024127434268064,1.835810422404185,-0.6281122980546031,-1.6382165109808815
220610,0.874153898,0.812303056,0.528016288,0.727341137,1.602710301,1.3025944401436063,1.655228178593435,-0.14891586032223136,-0.5818900512669725
220617,0.156609175,0.945520361,0.641348404,0.173984119,1.674664999,1.5819959475540977,0.8980021819142512,-0.5812510764713252,-0.7176901601940955
220624,0.308645789,0.779618077,0.523294116,0.35206704,1.596368067,1.3444870321296474,1.082515719405232,-0.5056829259206804,-0.6429798390226295
220701,0.273628915,0.592245115,0.421767429,0.281282005,1.399850068,1.0942263591685726,0.9361637730928464,-0.4555149658372687,-0.6005304627723425
220708,-0.141021158,0.513274306,0.367462457,0.332582004,0.967323398,0.8971009810711817,0.5570107242737162,-0.562931016274127,-0.18088833569833662
220715,-0.615150155,0.265300353,0.162047996,1.30194443,-1.272831215,-0.14814386005334657,-0.012395729774339892,0.050735759001952735,1.9272215898808969
220722,0.271088424,0.331797523,0.211630797,0.038501402,0.919460064,0.6373700024419834,0.5678180543378045,-0.2229125539134854,-0.544830968022608
220729,0.082044448,0.20514942,0.117187367,0.111330576,0.696272743,0.4295937185771887,0.42502552156740864,-0.2948108782562364,-0.32786889065571917
220805,-0.027118103,0.490449323,0.308435313,0.441836405,0.584325469,0.702206591523475,0.5272890642481354,-0.30172962298476824,0.07098746007840506
220812,0.724605394,-0.062788135,-0.066977322,0.567743089,0.200460616,-0.11389878739855983,0.8895629386022337,0.3027099818962359,-0.004599673274952032
220819,-0.302407827,-0.021155663,-0.024477778,0.078765804,2.62481378,0.849553512864802,1.0814177658929103,-1.7153155310054329,-1.435029049674012
220826,-0.391613117,0.377377296,0.249408169,0.2307556,2.413033355,1.2279055948226842,1.0153490201356723,-1.5824743046333152,-1.0755202690636345
220902,-0.555068847,0.41339436,0.25413034,0.357767597,2.139381928,1.1731397229143201,0.8909862958649077,-1.5744463516273606,-0.7628698747541689
220909,0.781858114,0.203910727,0.114826281,0.568752015,1.233104067,0.5175150743072973,1.3696783597046678,-0.15334505376071558,-0.5824933240984609
220916,-1.673984993,0.153429858,0.069965652,0.141506972,1.167240652,0.6678704637485245,-0.2894153884063473,-1.9165542787271455,-0.002211057117273499
220923,-0.258617092,0.281787357,0.121909538,0.395638617,1.302503621,0.6966871474560831,0.7124731275731941,-0.9379581750792843,-0.3745328948402871
