per,normcjl,normcje,jc,normccl,normper,normjc,time
0.007383505,-0.750456251,-0.56,8.9452,-0.829367287,0.379144276,0.678350435,170918
-0.008150774,-0.756482796,-0.56,-35.4201,-0.828980212,-0.394003183,0.173487657,170919
0.008247608,-0.759048938,-0.56,-23.8724,-0.824698195,0.422151038,0.304896751,170920
-0.011918843,-0.750806179,-0.56,-17.4456,-0.829560825,-0.581541528,0.378031659,170921
-0.009338355,-0.755121963,-0.56,-39.8096,-0.826972261,-0.453109578,0.123536565,170922
-0.015339709,-0.758912855,-0.57,-49.0441,-0.826391648,-0.751799437,0.018450939,170925
0.003022359,-0.782474703,-0.59,-35.7175,-0.842382686,0.162088245,0.170103341,170926
0.013140244,-0.784943643,-0.59,-23.1401,-0.840761809,0.665659546,0.313230089,170927
-0.002716728,-0.805161731,-0.6,-15.7915,-0.856172234,-0.123548477,0.396854782,170928
0.004819496,-0.792603188,-0.59,-5.0587,-0.854623934,0.251532493,0.518990578,170929
0.016007899,-0.781230513,-0.58,5.829,-0.856002889,0.808383915,0.642889086,171009
0.006401667,-0.795091568,-0.59,11.5188,-0.868703788,0.330277795,0.707637171,171010
-0.005404756,-0.788306844,-0.59,-5.6696,-0.880945036,-0.257332737,0.512038733,171011
-0.001503714,-0.792175497,-0.59,-8.8957,-0.888105925,-0.063176271,0.475326758,171012
0.01365665,-0.785507416,-0.58,12.1836,-0.905717839,0.691361285,0.715202381,171013
-0.015681288,-0.743924253,-0.55,-12.6056,-0.942489967,-0.768799964,0.433109295,171016
-0.00543099,-0.764064579,-0.57,-21.1428,-0.995688593,-0.258638414,0.335958717,171017
-0.009384361,-0.769546791,-0.57,-20.6369,-1.067805511,-0.455399316,0.341715696,171018
-0.009666,-0.808505491,-0.6,-4.3999,-1.194911277,-0.469416605,0.526487509,171019
0.00409507,-0.807436266,-0.6,-36.5637,-0.897540879,0.215477513,0.160473858,171023
-0.000792586,-0.758096355,-0.57,-42.2042,-0.883920676,-0.027783138,0.096286791,171024
0.009424528,-0.737314493,-0.55,-48.092,-0.875840484,0.480726831,0.02928553,171025
0.003654154,-0.744138098,-0.55,-49.3288,-0.882711066,0.193532942,0.015211145,171026
-0.005423092,-0.782221977,-0.58,-29.4067,-0.895823233,-0.258245327,0.241918206,171027
-0.018243097,-0.723939451,-0.54,-43.5616,-0.881259535,-0.896302253,0.080840018,171030
0.006300326,-0.778975419,-0.58,-52.6054,-0.903032506,0.325234012,-0.022075504,171031
-0.003332819,-0.765289328,-0.57,-71.9545,-0.896210308,-0.15421158,-0.24226201,171101
-0.009223602,-0.772540623,-0.58,-44.9258,-0.900589095,-0.447398274,0.065315862,171102
-0.01005973,-0.753216797,-0.57,-64.9799,-0.888178501,-0.489012709,-0.162893315,171103
0.018749035,-0.767058411,-0.58,-36.0958,-0.914064144,0.944811382,0.165798409,171106
0.006969176,-0.774542992,-0.58,-37.5363,-0.918273585,0.358522952,0.149405985,171107
0.005503746,-0.772093493,-0.58,-20.6897,-0.921249225,0.285587897,0.341114849,171108
0.00787831,-0.806347599,-0.6,-10.9517,-0.940699745,0.403770925,0.451930142,171109
0.005982235,-0.792408783,-0.59,-21.6164,-0.95831166,0.309402492,0.330569302,171110
0.004388338,-0.812024216,-0.61,-17.2054,-0.99653532,0.230073582,0.380765057,171113
-0.009527855,-0.785993428,-0.59,-23.3136,-1.039500649,-0.462541071,0.311255715,171114
-0.010234411,-0.779247585,-0.58,-10.6563,-1.125286154,-0.497706654,0.455291699,171115
0.004209884,-0.838774302,-0.63,-2.3085,-1.228586805,0.221191853,0.550286965,171116
-0.037510279,-0.737003446,-0.55,-38.3415,-0.747791223,-1.855237831,0.140243069,171117
0.005383749,-0.722423094,-0.55,-43.5702,-0.728340702,0.279615597,0.080742152,171120
0.006419445,-0.742680063,-0.56,-38.352,-0.73383233,0.331162613,0.140123582,171121
-0.005897854,-0.740191683,-0.56,-64.2419,-0.724034493,-0.281874427,-0.154495114,171122
-0.027576431,-0.721451071,-0.55,-66.3116,-0.722945844,-1.360826127,-0.178047631,171123
-0.006809057,-0.753916654,-0.57,-51.0287,-0.739517494,-0.327225376,-0.004133167,171124
-0.02017601,-0.748551085,-0.57,-58.5522,-0.731243765,-0.992504128,-0.089748166,171127
0.01501022,-0.742194051,-0.56,-36.9122,-0.736541855,0.758729021,0.156508041,171128
0.001562201,-0.739219659,-0.56,-45.1684,-0.739590071,0.08941558,0.062555153,171129
-0.014419355,-0.762587103,-0.58,-63.421,-0.76090339,-0.705993039,-0.145153537,171130
0.010511228,-0.763753531,-0.58,-37.4072,-0.760782429,0.534812337,0.150875101,171201
-0.007379127,-0.758154676,-0.57,-45.8206,-0.773144638,-0.355597994,0.055133328,171204
-0.023548704,-0.746315431,-0.57,-34.912,-0.770725419,-1.160364497,0.179269671,171205
0.006392694,-0.707570576,-0.54,-40.8031,-0.77670089,0.329831205,0.112230856,171206
-0.001939004,-0.742893908,-0.57,-49.8702,-0.815964814,-0.084840833,0.009050188,171207
0.010949142,-0.740308326,-0.56,-29.1433,-0.847656583,0.556607497,0.244915613,171208
0.014257009,-0.774504111,-0.59,-15.5656,-0.912757766,0.721241399,0.399425451,171211
-0.005171195,-0.766222471,-0.58,-6.4115,-0.977496066,-0.24570831,0.503596151,171212
0.005546877,-0.769041339,-0.58,-3.641,-1.067732935,0.287734545,0.535123546,171213
0.003532782,-0.812315823,-0.61,-0.0807,-1.19781434,0.187492208,0.57563861,171214
-0.011761174,-0.782960715,-0.59,-38.1889,-0.855252931,-0.573694277,0.141979608,171218
0.011774142,-0.77862549,-0.59,-17.2416,-0.846205052,0.597668087,0.380353113,171219
-0.011723824,-0.780880585,-0.59,-40.9628,-0.8472937,-0.571835352,0.110413522,171220
0.010470532,-0.732745983,-0.56,-11.4987,-0.831762314,0.532786881,0.445705459,171221
-0.000160174,-0.819314392,-0.62,0.3153,-0.858349531,0.003692268,0.580144962,171222
-0.011911717,-0.786012869,-0.59,-23.5907,-0.855011009,-0.581186864,0.308102406,171225
0.010161752,-0.778061717,-0.59,-0.7473,-0.848938769,0.517418773,0.568052917,171226
-0.009323934,-0.795013806,-0.6,-16.9528,-0.861131633,-0.452391839,0.383639563,171227
0.006735417,-0.784282667,-0.59,1.7298,-0.854164282,0.34688867,0.596241514,171228
0.010444529,-0.809049825,-0.61,29.9793,-0.869865013,0.531492701,0.917711696,171229
0.013490938,-0.798357567,-0.6,12.7731,-0.870881085,0.683113731,0.7219107,180102
0.006919007,-0.798046519,-0.6,-0.0533,-0.875138911,0.35602602,0.575950413,180103
0.002216395,-0.827634913,-0.62,-10.735,-0.888783306,0.121975085,0.454396118,180104
-0.00056243,-0.823532974,-0.62,-16.4537,-0.892073444,-0.016328179,0.38931916,180105
0.00404166,-0.816534405,-0.61,-13.1818,-0.89512166,0.212819275,0.426552325,180108
0.000683761,-0.827809877,-0.62,-10.7462,-0.91224973,0.04569526,0.454268666,180109
-0.00255986,-0.808136123,-0.61,0.6605,-0.914935063,-0.115741092,0.584073226,180110
0.004359198,-0.806464242,-0.61,-2.7401,-0.927974653,0.228623272,0.545375497,180111
-0.004311692,-0.811479883,-0.61,1.8263,-0.958674542,-0.202930492,0.597339653,180112
-0.01944843,-0.788598451,-0.59,19.6241,-0.977060607,-0.956292172,0.799872866,180115
0.002768232,-0.787529225,-0.59,-15.5327,-1.044798738,0.14944024,0.399799843,180116
-0.0048,-0.770246648,-0.58,-17.4599,-1.113359405,-0.227233782,0.377868929,180117
0.00232277,-0.83537222,-0.63,-1.2007,-1.218401893,0.127269413,0.562893371,180118
0.010657468,-0.761265151,-0.57,0.9617,-0.931168023,0.542090762,0.587500785,180122
-0.000630338,-0.814493156,-0.61,-9.1978,-0.935014581,-0.019707988,0.471888958,180123
0.010671493,-0.766397435,-0.58,15.3001,-0.90794352,0.542788792,0.750667143,180124
-0.0046031,-0.79396402,-0.6,4.2835,-0.926402161,-0.217433988,0.625301795,180125
-0.000812881,-0.828859663,-0.62,13.3688,-0.935183926,-0.028793228,0.728689574,180126
-0.013402617,-0.784515952,-0.59,2.3164,-0.936901572,-0.655389571,0.602916833,180129
-0.000729834,-0.818322928,-0.62,-10.642,-0.959835768,-0.024659945,0.455454428,180130
-0.019461417,-0.778081157,-0.59,-2.7413,-0.95202169,-0.95693854,0.545361841,180131
-0.034673367,-0.753916654,-0.57,-14.7428,-0.936320959,-1.714043553,0.408788649,180201
-0.001002305,-0.746432073,-0.57,-18.6494,-0.949796009,-0.038220939,0.364332804,180202
-0.000501689,-0.805608862,-0.61,-18.4236,-0.977229952,-0.013305074,0.366902335,180205
-0.051417317,-0.737450577,-0.57,-17.4641,-0.9609728,-2.547396836,0.377821135,180206
-0.012431573,-0.721178904,-0.56,-48.3322,-0.964891935,-0.607060311,0.026552131,180207
0.010092222,-0.763986817,-0.59,-19.4797,-0.99842231,0.513958236,0.354884258,180208
-0.04465843,-0.73799491,-0.58,-50.8974,-1.018695366,-2.211004248,-0.002639016,180209
0.028263558,-0.783057917,-0.6,-38.0979,-1.083941702,1.418353108,0.143015158,180212
0.003955336,-0.818945023,-0.63,-23.1505,-1.163388853,0.208522894,0.31311174,180213
0.003001745,-0.874719729,-0.66,-24.8344,-1.239255561,0.161062278,0.293949502,180214
0.015862661,-0.795227651,-0.61,-50.7272,-0.775878356,0.80115536,-0.000702195,180222
0.002811396,-0.78815132,-0.6,-64.2765,-0.769104542,0.15158853,-0.154888851,180223
0.029977018,-0.750397929,-0.58,-25.0795,-0.764725756,1.503632717,0.291160343,180226
-0.002575423,-0.792525426,-0.6,-30.9573,-0.77979749,-0.116515669,0.224272879,180227
-0.001604439,-0.776098229,-0.59,-40.277,-0.77394298,-0.068189396,0.118217704,180228
0.010829014,-0.76616415,-0.58,-32.4247,-0.777402464,0.550628677,0.207574341,180301
-0.001955196,-0.772423981,-0.59,-21.1354,-0.790683976,-0.085646716,0.336042927,180302
-0.000897129,-0.783777215,-0.6,-44.8983,-0.809384539,-0.032986286,0.065628804,180305
0.01606728,-0.765522614,-0.58,-33.7768,-0.811634412,0.811339332,0.19218788,180306
-0.011042945,-0.761187389,-0.58,-55.4874,-0.835633065,-0.537947724,-0.054871733,180307
0.008202907,-0.786868249,-0.6,-36.1142,-0.851478949,0.419926251,0.165589023,180308
0.017100084,-0.768866375,-0.58,-8.1754,-0.878840316,0.862742412,0.483523539,180309
0.012780062,-0.770868743,-0.58,-20.3776,-0.933587242,0.647733139,0.344666446,180312
-0.006184906,-0.776992491,-0.59,-13.1457,-0.983302192,-0.296161124,0.426963131,180313
-0.012206573,-0.771821326,-0.58,-12.317,-1.061539734,-0.595861969,0.436393469,180314
-0.002948801,-0.781211073,-0.59,-8.1108,-1.184436059,-0.135098846,0.484258666,180315
-0.015423327,-0.770674338,-0.59,-73.4339,-0.921660492,-0.755961139,-0.259097104,180319
0.001605715,-0.777614586,-0.59,-70.4984,-0.916531748,0.09158129,-0.225692062,180320
-0.01281457,-0.754752594,-0.57,-89.2042,-0.89744411,-0.626122229,-0.438558022,180321
-0.006724749,-0.748103954,-0.57,-63.8276,-0.883944868,-0.323029332,-0.149780514,180322
-0.064706298,-0.685991655,-0.54,-121.5523,-0.867034527,-3.20879489,-0.806668947,180323
0.027711256,-0.726136224,-0.56,-56.9588,-0.87501795,1.39086481,-0.071615789,180326
0.029539097,-0.726175105,-0.56,-29.175,-0.864929807,1.481837209,0.244554877,180327
-0.009095212,-0.723531201,-0.56,-58.1414,-0.841366614,-0.441008251,-0.085073395,180328
0.015535595,-0.733640245,-0.56,-22.8572,-0.836770098,0.784877151,0.316449399,180329
0.018488772,-0.770829862,-0.59,-13.7382,-0.839963467,0.931857986,0.420220673,180330
-0.000691358,-0.772074052,-0.59,-46.9642,-0.831859083,-0.022744979,0.042119529,180402
-0.009197463,-0.7574937,-0.58,-36.3089,-0.830093053,-0.446097325,0.1633734,180403
-0.00538822,-0.767524982,-0.59,-41.6863,-0.831955852,-0.256509733,0.102180326,180404
0.000568391,-0.75829076,-0.58,-43.8493,-0.829633402,0.039953248,0.077566085,180409
0.010284392,-0.735992541,-0.56,-15.7423,-0.837060404,0.523522616,0.397414662,180410
0.005053675,-0.782824632,-0.6,-31.6126,-0.86430081,0.263187678,0.216815777,180411
-0.005678422,-0.792039414,-0.6,-28.5346,-0.876493673,-0.270953206,0.251842422,180412
-0.001730449,-0.773979218,-0.59,-17.1867,-0.898073107,-0.074460965,0.380977857,180413
-0.002604775,-0.769391267,-0.59,-23.4053,-0.928627843,-0.11797653,0.310212198,180416
-0.014572011,-0.737703303,-0.57,-2.8571,-0.983036078,-0.713590791,0.544044075,180417
0.010485633,-0.71812675,-0.56,-19.6577,-1.061854232,0.533538464,0.352858675,180418
0.005033333,-0.788812296,-0.6,-4.7334,-1.20478169,0.262175249,0.522692387,180419
-0.02258098,-0.752050369,-0.58,-44.7205,-0.878719355,-1.112200475,0.06765211,180423
0.028546303,-0.750572893,-0.58,-43.9927,-0.884331943,1.432425443,0.075934239,180424
-0.000710299,-0.798299245,-0.61,-46.422,-0.883920676,-0.02368768,0.04828959,180425
-0.018186828,-0.767913792,-0.59,-41.5766,-0.873106767,-0.893501721,0.103428676,180426
0.00475035,-0.760176485,-0.59,-8.7836,-0.869744052,0.248091068,0.47660242,180427
-0.002436597,-0.78855957,-0.6,-27.5233,-0.874001878,-0.109606242,0.263350689,180502
0.013203449,-0.744954598,-0.58,-18.2058,-0.850172571,0.668805285,0.369380828,180503
-0.00312872,-0.793789056,-0.61,-28.2944,-0.86408308,-0.144053488,0.25457582,180504
0.019963339,-0.785001964,-0.6,-18.1409,-0.858494684,1.005247792,0.370119369,180507
0.004943105,-0.811946454,-0.62,-13.2143,-0.879711235,0.257684564,0.426182485,180508
-0.001963068,-0.834361315,-0.63,-18.2329,-0.889726801,-0.086038509,0.369072439,180509
0.006063216,-0.815406858,-0.62,-4.1716,-0.894105588,0.313432949,0.529085489,180510
-0.003504088,-0.806542004,-0.61,1.6576,-0.911136889,-0.162735708,0.595419902,180511
-0.004795439,-0.807397385,-0.61,-3.5541,-0.947473559,-0.227006779,0.53611244,180514
0.009601329,-0.78688769,-0.6,-0.5697,-0.993680641,0.48952629,0.570073948,180515
0.00066527,-0.795111008,-0.6,8.5304,-1.083409474,0.044774955,0.673630145,180516
-0.006426778,-0.812821276,-0.62,1.2215,-1.210103972,-0.308199193,0.590457225,180517
-0.000669434,-0.747715144,-0.57,-19.9497,-0.640498861,-0.021653812,0.34953581,180518
0.011149086,-0.768399804,-0.59,-44.7991,-0.647248482,0.566558793,0.066757668,180521
0.004846686,-0.809321991,-0.61,-26.9069,-0.662537946,0.252885751,0.270365122,180522
-0.010379814,-0.766825126,-0.59,-21.4472,-0.675601728,-0.504943421,0.332494744,180523
-0.004089294,-0.803528731,-0.61,-25.8209,-0.679327326,-0.191861652,0.282723451,180524
-0.01613672,-0.779636395,-0.6,-42.9978,-0.661739604,-0.791467002,0.087255879,180525
-0.002653783,-0.778839335,-0.6,-12.8627,-0.6577237,-0.120415678,0.43018358,180528
-0.012460307,-0.762509341,-0.59,-41.0456,-0.661231568,-0.608490414,0.109471285,180529
-0.030849784,-0.737236731,-0.57,-29.3881,-0.651578884,-1.523742253,0.242129868,180530
0.009271523,-0.760195926,-0.59,-16.4746,-0.669263375,0.473111709,0.389081325,180531
-0.012111582,-0.777245217,-0.6,-21.1155,-0.674416311,-0.591134227,0.336269383,180601
0.005113737,-0.780491775,-0.6,-12.1486,-0.689173547,0.266176989,0.438309807,180604
0.019098125,-0.76989672,-0.59,-8.8778,-0.703180825,0.962185735,0.475530454,180605
0.001803802,-0.798726935,-0.61,-8.6575,-0.734703248,0.101440162,0.478037397,180606
-0.004361479,-0.783796655,-0.6,-6.0176,-0.745275235,-0.205408411,0.508078606,180607
-0.011274874,-0.761653961,-0.59,-10.7031,-0.792909657,-0.549490926,0.45475913,180608
0.000957583,-0.752069809,-0.58,6.8434,-0.851769255,0.059323494,0.65443263,180611
0.010972779,-0.737392255,-0.57,-6.5461,-0.93523231,0.557783921,0.502064447,180612
-0.016419775,-0.757668665,-0.59,-4.0173,-1.040879604,-0.805554766,0.530841374,180613
-0.004218806,-0.788481808,-0.61,7.0686,-1.172944768,-0.198307517,0.656995333,180614
-0.084046423,-0.710136717,-0.57,-83.9095,-0.756766526,-4.171360871,-0.378306047,180619
0.021702773,-0.72887733,-0.58,-56.1935,-0.75780679,1.091820138,-0.062906923,180620
-0.028782435,-0.702166125,-0.57,-79.2522,-0.737969194,-1.420849443,-0.325307478,180621
0.017296705,-0.704187934,-0.57,-49.3228,-0.727300438,0.87252832,0.015279423,180622
-0.013283487,-0.74547949,-0.59,-96.2333,-0.741622215,-0.649460422,-0.518546908,180625
0.007183513,-0.705004434,-0.57,-65.2829,-0.712930277,0.369190592,-0.166341357,180626
-0.016996601,-0.69862796,-0.57,-108.4975,-0.723768379,-0.834263634,-0.658109541,180627
-0.005352293,-0.712916705,-0.58,-47.9093,-0.713486698,-0.254721632,0.031364597,180628
0.033208624,-0.69491483,-0.56,-32.3643,-0.707898302,1.664471078,0.208261673,180629
-0.017254902,-0.691940438,-0.56,-38.7826,-0.720962085,-0.847119381,0.135223493,180702
0.013724728,-0.667659292,-0.55,-53.1313,-0.693141066,0.694749555,-0.028060076,180703
-0.012506391,-0.710564408,-0.57,-35.9436,-0.715422073,-0.610784034,0.167530396,180704
-0.030771107,-0.666006852,-0.55,-62.5627,-0.709156296,-1.519826467,-0.13538636,180705
-0.002425222,-0.628953318,-0.53,-48.6299,-0.70632581,-0.109040103,0.023164401,180706
0.025235849,-0.722345332,-0.58,-19.5507,-0.750791055,1.267662785,0.354076301,180709
0.007624633,-0.737567219,-0.59,-21.5326,-0.764266104,0.391145316,0.331522919,180710
-0.016371187,-0.669836625,-0.55,-27.3565,-0.772805947,-0.803136521,0.265248819,180711
0.0388537,-0.664723782,-0.55,5.8968,-0.80222365,1.945428834,0.643660628,180712
0.003082258,-0.763014794,-0.6,-13.1855,-0.845503478,0.165069443,0.42651022,180713
0.001154024,-0.739880635,-0.59,3.9998,-0.891565408,0.069100443,0.622073381,180716
-0.000964432,-0.712566776,-0.57,-11.7969,-0.957392356,-0.036335984,0.442312039,180717
-0.002287176,-0.730102079,-0.58,2.5637,-1.069426388,-0.102169497,0.605731027,180718
-0.008868227,-0.789862081,-0.62,8.0729,-1.20400754,-0.429711114,0.668423943,180719
0.005791806,-0.694312176,-0.56,-30.0516,-0.816279313,0.299924762,0.234579452,180720
0.007474475,-0.720867856,-0.58,-23.0038,-0.806795974,0.383671891,0.314781139,180723
0.020607662,-0.709631265,-0.57,-5.641,-0.799151242,1.037316013,0.512364192,180724
0.00049077,-0.781813727,-0.61,-10.8569,-0.834350879,0.036090019,0.453008936,180725
-0.006233845,-0.763442484,-0.6,-11.8789,-0.81978718,-0.298596838,0.441378906,180726
-0.004435946,-0.753625047,-0.6,-19.2904,-0.821480634,-0.209114665,0.357038431,180727
-0.020504241,-0.737625541,-0.59,-44.751,-0.814610052,-1.00884032,0.06730503,180730
0.000969481,-0.760856902,-0.6,-31.3166,-0.817488922,0.059915662,0.220184161,180731
-0.015173012,-0.697928103,-0.56,-30.5741,-0.810400611,-0.743502858,0.228633571,180801
-0.02874818,-0.651873631,-0.55,-49.612,-0.810110304,-1.419144557,0.011988421,180802
-0.008568734,-0.715852215,-0.58,-51.55,-0.835004068,-0.414805224,-0.010065393,180803
-0.019558885,-0.690618486,-0.57,-19.2508,-0.837713593,-0.961789563,0.357489066,180806
0.025684723,-0.687838499,-0.57,-27.8718,-0.847414661,1.290003429,0.259384872,180807
-0.012934053,-0.704479541,-0.58,-25.1694,-0.854478781,-0.632068948,0.290137311,180808
0.026079968,-0.66548196,-0.55,-27.7733,-0.866163608,1.309674935,0.26050577,180809
0.003032237,-0.753955535,-0.6,-17.7148,-0.897831185,0.162579877,0.37496825,180810
0.007292327,-0.697247686,-0.57,-8.8753,-0.923910366,0.37460631,0.475558903,180813
-0.001905972,-0.729246699,-0.59,-1.0831,-0.998543271,-0.083196817,0.564231621,180814
-0.019853837,-0.722986868,-0.59,-6.8063,-1.070974688,-0.976469445,0.499103455,180815
-0.009895299,-0.767991554,-0.61,-17.3712,-1.205507456,-0.48082891,0.378878307,180816
-0.031236809,-0.689899189,-0.57,-65.0285,-0.501877613,-1.543004647,-0.163446368,180817
0.007442094,-0.671625148,-0.56,-49.0512,-0.481314251,0.382060275,0.018370144,180820
0.011772021,-0.680995454,-0.57,-66.9801,-0.482596437,0.597562524,-0.185654945,180821
-0.00715772,-0.727069366,-0.59,-31.0183,-0.511965756,-0.344578477,0.223578718,180822
0.007210642,-0.633016376,-0.54,-37.4651,-0.49312004,0.370540814,0.150216218,180823
-0.004241693,-0.708309313,-0.58,-42.8887,-0.531246931,-0.199446613,0.088497402,180824
0.024577199,-0.696878318,-0.57,-28.6655,-0.532021081,1.234881503,0.250352822,180827
0.000405121,-0.76204277,-0.61,-37.4072,-0.568599673,0.031827233,0.150875101,180828
-0.003293888,-0.755666296,-0.6,-23.7607,-0.559721139,-0.152273968,0.306167861,180829
-0.01254643,-0.72102338,-0.59,-21.1214,-0.553503746,-0.612776791,0.336202242,180830
-0.013672283,-0.699599983,-0.58,-31.4237,-0.5502378,-0.668810958,0.218965397,180831
0.005768114,-0.701194102,-0.58,-19.273,-0.552657019,0.298745601,0.357236437,180903
0.011116601,-0.702418851,-0.58,-32.6806,-0.556600346,0.564942001,0.204662282,180904
-0.018975967,-0.726058462,-0.59,-30.0343,-0.583864944,-0.932777494,0.234776321,180905
-0.007340912,-0.701038578,-0.58,-25.5454,-0.578808777,-0.353696018,0.285858552,180906
-0.0009234,-0.649132525,-0.55,-26.7779,-0.575373486,-0.034293804,0.2718331,180907
-0.014901157,-0.716804798,-0.59,-20.6782,-0.611274696,-0.729972523,0.341245715,180910
0.002087594,-0.704498981,-0.58,-8.5032,-0.637378068,0.115564606,0.479793281,180911
-0.002053476,-0.697306008,-0.58,-18.9743,-0.671803555,-0.090538152,0.360635547,180912
0.009241204,-0.650765525,-0.55,-3.2121,-0.688955817,0.47160272,0.540004289,180913
-0.011430045,-0.708717563,-0.59,-15.6799,-0.735477398,-0.55721385,0.398124754,180914
-0.014643261,-0.713422157,-0.59,0.4099,-0.804473524,-0.717136933,0.581221479,180917
0.016668804,-0.637021113,-0.55,-4.1056,-0.892242789,0.841277429,0.529836548,180918
0.011997296,-0.670653125,-0.56,-2.4934,-1.026799749,0.608774553,0.548182863,180919
-0.001138376,-0.794702758,-0.63,10.1194,-1.181121729,-0.044993248,0.691712452,180920
0.000638404,-0.742388456,-0.6,0.6493,-0.748855679,0.043437823,0.583945774,180925
0.003041667,-0.691046177,-0.57,-15.6306,-0.734485519,0.163049212,0.398685772,180926
-0.008773034,-0.748298358,-0.6,9.2197,-0.74355759,-0.424973319,0.681474156,180927
0.011658784,-0.714160895,-0.59,19.6713,-0.738791728,0.591926672,0.800409987,180928
-0.031838103,-0.730257603,-0.6,8.3071,-0.763782261,-1.572931297,0.671089063,181008
-0.007092199,-0.735176042,-0.6,-10.0939,-0.768040086,-0.34131747,0.461691629,181009
0.004311088,-0.700669209,-0.58,9.3123,-0.768112663,0.226228818,0.682527914,181010
-0.087783571,-0.621857547,-0.55,-49.2208,-0.755460147,-4.357360265,0.01644015,181011
-0.00384327,-0.609629492,-0.55,-10.8353,-0.777644385,-0.179616936,0.453254737,181012
-0.021060693,-0.654984106,-0.57,-20.7532,-0.861397747,-1.036535165,0.340392239,181015
-0.022680714,-0.656578225,-0.58,0.7169,-0.920233153,-1.117164277,0.58471504,181016
0.00747464,-0.629555973,-0.57,-12.7832,-1.026848134,0.383680103,0.431088264,181017
-0.023058614,-0.740250004,-0.62,14.7386,-1.189516418,-1.135972516,0.744277455,181018
0.052550028,-0.598004091,-0.54,-15.5445,-0.806384707,2.627100716,0.399665562,181022
-0.020333681,-0.642503325,-0.57,-33.9561,-0.823343432,-1.000351479,0.190147504,181023
0.000855148,-0.642950456,-0.57,-35.6884,-0.813860094,0.054225262,0.17043449,181024
0.002460956,-0.612176193,-0.56,-8.4208,-0.796078834,0.134146987,0.480730966,181025
0,-0.656636546,-0.57,-34.1585,-0.812577908,0.011664194,0.187844257,181026
-0.0093359,-0.688441154,-0.59,-6.5255,-0.810811878,-0.452987392,0.502298868,181029
0.013796066,-0.603622387,-0.55,-14.9424,-0.777281503,0.698300077,0.406517266,181030
0.016274694,-0.63315246,-0.56,-20.5518,-0.787514799,0.821662412,0.342684106,181031
0.00364486,-0.623121178,-0.55,-18.9837,-0.764459642,0.193070376,0.360528578,181101
0.03264202,-0.576366849,-0.53,-1.9456,-0.766443402,1.636270964,0.55441665,181102
-0.000225723,-0.623296142,-0.55,-10.6274,-0.800772119,0.000429867,0.455620572,181105
0.005045954,-0.685972214,-0.58,1.1035,-0.819980718,0.262803401,0.589114423,181106
-0.008978215,-0.616472537,-0.55,-26.736,-0.806699206,-0.435185262,0.272309909,181107
-0.008694061,-0.673452552,-0.58,-11.5286,-0.826270687,-0.421042801,0.445365207,181108
-0.002975645,-0.707570576,-0.59,0.1857,-0.846108283,-0.136434883,0.578670155,181109
0.025004457,-0.682200763,-0.58,5.5119,-0.864808846,1.25614631,0.63928059,181112
0.019601838,-0.627806331,-0.55,7.4649,-0.901072938,0.987255739,0.661505099,181113
-0.007116812,-0.671508505,-0.57,7.0911,-1.011365132,-0.342542469,0.657251376,181114
0.015367965,-0.748065073,-0.61,0.1859,-1.16854179,0.776534137,0.578672431,181115
0.007186196,-0.589877975,-0.52,-11.2965,-0.270068049,0.369324126,0.44800643,181116
0.000944328,-0.6257262,-0.54,-11.337,-0.267842368,0.058663787,0.447545553,181119
-0.028053097,-0.554282476,-0.51,-17.4493,-0.31625094,-1.38454999,0.377989554,181120
0.002865835,-0.599034436,-0.53,-18.4747,-0.310057739,0.154297981,0.366320833,181121
-0.000928587,-0.636107411,-0.55,-28.3264,-0.328105113,-0.034551964,0.254211671,181122
-0.047825886,-0.591608177,-0.53,-46.5644,-0.335072463,-2.368649837,0.046669124,181123
-0.009546318,-0.62158538,-0.55,-51.6619,-0.355393903,-0.463459982,-0.011338779,181126
0.006905759,-0.647927216,-0.57,-43.4515,-0.351886035,0.355366661,0.08209292,181127
0.016507503,-0.571876101,-0.53,-43.8569,-0.363740209,0.833249412,0.077479599,181128
-0.021056537,-0.612817729,-0.55,-33.503,-0.385053528,-1.036328319,0.195303635,181129
0.002171804,-0.589469725,-0.54,-48.4511,-0.370755944,0.119755773,0.025199088,181130
0.032781753,-0.50595347,-0.49,-43.1735,-0.366304581,1.643225533,0.08525647,181203
0.009037346,-0.493453248,-0.48,-21.6104,-0.302896851,0.461456624,0.33063758,181204
-0.008680089,-0.37335003,-0.42,-32.7021,-0.267624638,-0.420347408,0.204417619,181205
-0.021010893,-0.38744437,-0.43,-22.8884,-0.318137931,-1.034056599,0.316094353,181206
-0.000683995,-0.562019783,-0.52,-24.9593,-0.38198112,-0.022378519,0.292528181,181207
-0.012728866,-0.538127446,-0.51,-22.7122,-0.379731246,-0.621856706,0.318099453,181210
0.010074763,-0.512777075,-0.5,-8.3702,-0.400125262,0.513089295,0.481306778,181211
0.002973604,-0.491995213,-0.49,-21.524,-0.427147938,0.159661689,0.331620785,181212
0.011241027,-0.377626933,-0.43,-12.9572,-0.440356874,0.571134734,0.4291082,181213
-0.024667406,-0.449167859,-0.46,-7.5025,-0.504224255,-1.216042756,0.491180924,181214
-0.003471258,-0.439389303,-0.46,-9.4465,-0.581107035,-0.161101746,0.469058832,181217
-0.005215124,-0.348816158,-0.42,-12.0675,-0.651965959,-0.247894674,0.439232699,181218
