time,val,cmax,avg,std
2018-08-02,"3,370.96",0.939528884,0.979232181,0.024817857
2018-08-03,"3,315.28",0.965790084,0.978127155,0.024903915
2018-08-06,"3,273.27",0.96811858,0.97713385,0.024886228
2018-08-07,"3,368.87",0.951369597,0.97470233,0.02491021
2018-08-08,"3,314.51",0.971898897,0.973297275,0.024190316
2018-08-09,"3,397.53",0.97514595,0.972054573,0.023370868
2018-08-10,"3,405.02",0.969394507,0.970524298,0.022427716
2018-08-13,"3,390.34",0.96305396,0.968873946,0.021650642
2018-08-14,"3,372.91",0.958011676,0.96677453,0.020477539
2018-08-15,"3,291.98",0.957179671,0.964854218,0.019406288
2018-08-16,"3,276.73",0.975201789,0.963614307,0.017765393
2018-08-17,"3,229.62",0.984376178,0.962833116,0.016369912
2018-08-20,"3,267.25",1,0.962833116,0.016369912
2018-08-21,"3,326.65",1,0.964542495,0.01836124
2018-08-22,"3,307.95",1,0.966750658,0.019854063
2018-08-23,"3,320.03",1,0.967738036,0.021017805
2018-08-24,"3,325.33",0.999266558,0.970126881,0.021775313
2018-08-27,"3,406.57",1,0.972533972,0.022303997
2018-08-28,"3,400.17",1,0.975576652,0.021650806
2018-08-29,"3,386.57",0.98954667,0.97839415,0.01939442
2018-08-30,"3,351.09",0.973201784,0.980077795,0.01717784
2018-08-31,"3,334.50",0.960869731,0.979831777,0.017426668
2018-09-03,"3,321.82",0.98893315,0.980872506,0.017311481
2018-09-04,"3,363.90",0.97297575,0.981952814,0.015997789
2018-09-05,"3,298.14",0.997346304,0.983225184,0.016167146
2018-09-06,"3,262.88",0.999544997,0.984445136,0.016443607
2018-09-07,"3,277.64",0.995235677,0.985737195,0.01621237
2018-09-10,"3,230.07",0.990119093,0.987090451,0.0153246
2018-09-11,"3,224.21",0.966362059,0.987507971,0.014586635
2018-09-12,"3,202.02",0.961885416,0.987743258,0.014101569
2018-09-13,"3,236.57",0.948056256,0.986385981,0.016478306
2018-09-14,"3,242.09",0.959102558,0.9851223,0.017573252
2018-09-17,"3,204.92",0.976539452,0.983949273,0.017308903
2018-09-18,"3,269.43",0.971050059,0.982501776,0.017105283
2018-09-19,"3,312.48",0.974596148,0.981231583,0.016675331
2018-09-20,"3,310.13",0.976151965,0.980039181,0.016105538
2018-09-21,"3,410.49",0.998850605,0.980018384,0.01607965
2018-09-25,"3,379.80",0.996974042,0.979867086,0.015894917
2018-09-26,"3,417.24",0.991024921,0.979418332,0.01541608
2018-09-27,"3,403.59",0.980642273,0.978973112,0.015235701
2018-09-28,"3,438.86",0.969652734,0.978795659,0.015326854
2018-10-08,"3,290.90",0.965965465,0.979050446,0.015053088
2018-10-09,"3,288.69",0.978202079,0.978513893,0.014872453
2018-10-10,"3,281.60",0.959079462,0.977819078,0.015457886
2018-10-11,"3,124.11",0.948826064,0.975393066,0.016028839
2018-10-12,"3,170.73",0.953118185,0.973071726,0.015705567
2018-10-15,"3,126.45",0.939285112,0.970274197,0.016512202
2018-10-16,"3,100.97",0.937581059,0.967647296,0.017346943
2018-10-17,"3,118.25",0.931128339,0.96588561,0.019176911
2018-10-18,"3,044.39",0.941175273,0.964850103,0.019947929
2018-10-19,"3,134.95",0.942780456,0.964586313,0.020214797
2018-10-22,"3,270.27",0.931971642,0.963229767,0.021473316
2018-10-23,"3,183.43",0.950730765,0.961939332,0.021406757
2018-10-24,"3,188.20",0.963249449,0.961549302,0.021302834
2018-10-25,"3,194.31",0.962566083,0.960947799,0.02108377
2018-10-26,"3,173.64",0.991750173,0.961727709,0.021946629
2018-10-29,"3,076.89",0.982825704,0.960926464,0.020781586
2018-10-30,"3,110.26",0.993713033,0.960763414,0.020494687
2018-10-31,"3,153.82",0.989743694,0.960699352,0.020396888
2018-11-01,"3,177.03",1,0.961667239,0.021803805
2018-11-02,"3,290.25",1,0.963184602,0.02338724
2018-11-05,"3,262.84",0.999525872,0.964862622,0.024760895
2018-11-06,"3,243.15",0.99737102,0.965821069,0.025659121
2018-11-07,"3,221.91",0.949505357,0.965342364,0.025879873
2018-11-08,"3,212.77",0.963674493,0.966084785,0.025592514
2018-11-09,"3,167.44",0.950216549,0.965939704,0.025677972
2018-11-12,"3,205.14",0.942472457,0.966099071,0.025513199
2018-11-13,"3,237.38",0.947724337,0.966606235,0.025012368
2018-11-14,"3,204.94",0.925276195,0.966313628,0.025479126
2018-11-15,"3,242.37",0.952799939,0.966894861,0.025003639
2018-11-16,"3,257.67",0.993927513,0.969452214,0.025023059
2018-11-19,"3,294.60",0.966256905,0.971166477,0.02344485
2018-11-20,"3,218.41",0.967704729,0.972015175,0.022968535
2018-11-21,"3,226.49",0.969559279,0.972330667,0.022884977
2018-11-22,"3,214.43",0.963285376,0.972366631,0.022869384
2018-11-23,"3,143.48",0.93391914,0.96947508,0.023921397
2018-11-26,"3,141.24",0.944047836,0.967536186,0.024350026
2018-11-27,"3,137.24",0.957269471,0.965714008,0.023641314
2018-11-28,"3,178.93",0.964314333,0.96444254,0.022954788
2018-11-29,"3,137.65",0.998679658,0.964376523,0.022848798
2018-11-30,"3,172.69",0.990359983,0.963894522,0.022148714
2018-12-03,"3,260.95",0.984383537,0.963137405,0.02110062
2018-12-04,"3,267.71",0.977936624,0.962165685,0.019851659
2018-12-05,"3,252.00",0.975162387,0.963448537,0.019819442
2018-12-06,"3,181.67",0.961403509,0.963334988,0.019824584
2018-12-07,"3,181.56",0.972846476,0.964466484,0.019681728
2018-12-10,"3,144.76",0.982632186,0.966474471,0.019365804
2018-12-11,"3,159.82",0.972785771,0.967727542,0.018893767
2018-12-12,"3,170.61",0.984146786,0.970671072,0.016346095
2018-12-13,"3,219.69",0.988790748,0.972470612,0.016255978
2018-12-14,"3,165.91",1,0.972774237,0.016727703
2018-12-17,"3,161.20",0.984912982,0.97370704,0.016864749
2018-12-18,"3,128.43",0.987385662,0.974691087,0.017069033
2018-12-19,"3,091.13",0.983695004,0.975397873,0.017137877
2018-12-20,"3,067.42",0.96198255,0.975332732,0.017188741
2018-12-21,"3,029.40",0.961297055,0.976701628,0.014614413
2018-12-24,"3,038.20",0.960072956,0.977502884,0.013089656
2018-12-25,"3,017.28",0.972831126,0.978280967,0.012259838
2018-12-26,"3,002.03",0.960198426,0.978075171,0.012538012
2018-12-27,"2,990.51",0.970921532,0.976687265,0.011641435
2018-12-28,"3,010.65",0.997931273,0.977065829,0.012218268
2019-01-02,"2,969.54",1,0.977846653,0.013172278
2019-01-03,"2,964.84",1,0.978949821,0.01407329
2019-01-04,"3,035.87",0.98819141,0.979601273,0.014189816
2019-01-07,"3,054.30",0.988157245,0.980938959,0.013634177
2019-01-08,"3,047.70",0.976727573,0.981133014,0.013540231
2019-01-09,"3,078.48",0.981405042,0.981071657,0.013535859
2019-01-10,"3,072.69",0.984756296,0.981670183,0.013414302
2019-01-11,"3,094.78",1,0.982462844,0.01402293
2019-01-14,"3,067.78",1,0.983023307,0.014504874
2019-01-15,"3,127.99",1,0.983023307,0.014504874
2019-01-16,"3,128.65",0.999929682,0.983774142,0.014988444
2019-01-17,"3,111.42",0.988007607,0.983805239,0.014996974
2019-01-18,"3,168.17",0.968199307,0.983030454,0.015397885
2019-01-21,"3,185.64",0.95095491,0.982479072,0.016358722
2019-01-22,"3,143.32",0.953717306,0.982100085,0.016952312
2019-01-23,"3,141.05",0.947150337,0.981453954,0.018046982
2019-01-24,"3,158.78",0.94236323,0.979930559,0.019994071
2019-01-25,"3,184.47",0.938747002,0.978857988,0.021617749
2019-01-28,"3,183.78",0.945069123,0.977565367,0.022854802
2019-01-29,"3,193.97",0.929733216,0.974155464,0.024671626
2019-01-30,"3,168.48",0.928261693,0.970568549,0.025900693
2019-01-31,"3,201.63",0.948226372,0.967979868,0.025386496
2019-02-01,"3,247.40",0.940537045,0.965597149,0.02562489
2019-02-11,"3,306.47",0.921738289,0.962276202,0.026823136
2019-02-12,"3,330.34",0.924374088,0.959658527,0.027872658
2019-02-13,"3,397.03",0.90452248,0.955814399,0.029940592
2019-02-14,"3,402.14",0.909656863,0.952059428,0.03081629
2019-02-15,"3,338.70",0.901720682,0.947145462,0.03060442
2019-02-18,"3,445.74",0.907784685,0.942534696,0.029133509
2019-02-19,"3,439.61",0.907976226,0.937933507,0.026749396
2019-02-20,"3,451.93",0.901356632,0.933004855,0.023623788
2019-02-21,"3,442.71",0.917796711,0.92949431,0.019951375
2019-02-22,"3,520.12",0.904980512,0.92633337,0.018447805
2019-02-25,"3,729.48",0.842830636,0.920927156,0.02538965
2019-02-26,"3,684.69",0.842221972,0.91535239,0.029687676
2019-02-27,"3,678.39",0.846975986,0.910343672,0.032369805
2019-02-28,"3,669.37",0.853864346,0.905918728,0.033780515
2019-03-01,"3,749.71",0.849073662,0.901435061,0.035118553
2019-03-04,"3,794.10",0.841825466,0.896272878,0.035945391
2019-03-05,"3,816.01",0.83031229,0.891301832,0.037896209
2019-03-06,"3,848.09",0.832004969,0.886488995,0.039050001
2019-03-07,"3,808.85",0.843899181,0.881272636,0.037297756
2019-03-08,"3,657.58",0.859249654,0.877208266,0.03484831
2019-03-11,"3,729.95",0.865452731,0.874393988,0.033301301
2019-03-12,"3,755.35",0.882783407,0.872314454,0.031251475
2019-03-13,"3,724.19",0.884111338,0.871293897,0.030467772
2019-03-14,"3,698.49",0.867625237,0.869192316,0.029101299
2019-03-15,"3,745.01",0.895441635,0.868878364,0.028763818
2019-03-18,"3,851.75",0.892999286,0.868139094,0.027887909
2019-03-19,"3,833.96",0.896197832,0.867550174,0.02711606
2019-03-20,"3,835.44",0.893804115,0.867172548,0.026669393
2019-03-21,"3,836.89",0.913901473,0.866977786,0.026291786
2019-03-22,"3,833.80",0.968255988,0.87014156,0.033831455
2019-03-25,"3,742.83",0.956627507,0.875831404,0.038274098
2019-03-26,"3,700.44",0.954991887,0.881469899,0.041252854
2019-03-27,"3,743.39",0.952650094,0.886753605,0.043318041
2019-03-28,"3,728.40",0.973508146,0.892735795,0.046668774
2019-03-29,"3,872.34",0.979795163,0.89927187,0.049311076
2019-04-01,"3,973.93",0.960261001,0.905193647,0.049160477
2019-04-02,"3,971.29",0.968333614,0.912094713,0.047763254
2019-04-03,"4,022.16",0.946966307,0.91784278,0.044417929
2019-04-04,"4,062.23",0.900387226,0.920667182,0.041143902
2019-04-08,"4,057.23",0.918202564,0.923614828,0.038541694
2019-04-09,"4,075.43",0.921461048,0.926415243,0.036047297
2019-04-10,"4,085.85",0.911484758,0.927850311,0.034767452
2019-04-11,"3,997.58",0.905194758,0.928904482,0.033673892
2019-04-12,"3,988.62",0.916580393,0.93135224,0.030626438
2019-04-15,"3,975.52",0.9427047,0.933715393,0.029512899
2019-04-16,"4,085.79",0.938350649,0.935982961,0.027919112
2019-04-17,"4,087.24",0.938393635,0.938092751,0.026301881
2019-04-18,"4,072.08",0.938748397,0.940339965,0.024150774
2019-04-19,"4,120.61",0.930396228,0.941164703,0.023472512
2019-04-22,"4,025.61",0.908319399,0.938167874,0.023657061
2019-04-23,"4,019.01",0.898032087,0.935238103,0.02484894
2019-04-24,"4,030.09",0.908455302,0.932911273,0.02507961
2019-04-25,"3,941.82",0.904817491,0.930519643,0.025377147
2019-04-26,"3,889.27",0.939749212,0.928831697,0.023414101
2019-04-29,"3,900.33",0.964403329,0.928062105,0.021851656
2019-04-30,"3,913.21",0.963762647,0.928237187,0.022135408
2019-05-06,"3,684.62",0.976107906,0.928625902,0.02293057
2019-05-07,"3,720.67",0.985832195,0.930569196,0.026007156
2019-05-08,"3,667.46",0.984618782,0.934780774,0.027631723
2019-05-09,"3,599.70",0.989035604,0.938322426,0.029845756
2019-05-10,"3,730.45",0.991564356,0.941827591,0.031813012
2019-05-13,"3,668.73",0.97014277,0.944760492,0.031571398
2019-05-14,"3,645.15",0.967968335,0.947899171,0.030534227
2019-05-15,"3,727.09",0.964789194,0.950309611,0.029826378
2019-05-16,"3,743.96",0.991549795,0.952751866,0.031141671
2019-05-17,"3,648.76",0.991901684,0.955429417,0.032124919
2019-05-20,"3,617.79",0.988222618,0.957920866,0.032661926
2019-05-21,"3,666.78",1,0.960983447,0.033626986
2019-05-22,"3,649.38",0.998888362,0.964408053,0.033835014
2019-05-23,"3,583.96",0.997250682,0.968854617,0.031862053
2019-05-24,"3,593.91",1,0.973953013,0.027836883
2019-05-27,"3,637.20",1,0.978530248,0.023722544
2019-05-28,"3,672.26",0.99388226,0.982983487,0.016380203
2019-05-29,"3,663.91",0.996708585,0.985831455,0.013088498
2019-05-30,"3,641.18",1,0.987611289,0.012424708
2019-05-31,"3,629.79",0.984150472,0.98863068,0.011134419
2019-06-03,"3,632.01",0.993779314,0.98951425,0.010784016
2019-06-04,"3,598.47",0.979567089,0.989200995,0.01098571
2019-06-05,"3,597.11",0.961468605,0.988043486,0.012595578
2019-06-06,"3,564.68",0.996391521,0.988411282,0.012732724
2019-06-10,"3,610.74",0.979906302,0.987828379,0.012847118
2019-06-11,"3,719.28",0.973608158,0.988001649,0.012617352
2019-06-12,"3,691.10",0.995494076,0.989377936,0.011791329
2019-06-13,"3,685.39",1,0.991138476,0.010482831
2019-06-14,"3,654.88",0.981039341,0.990612953,0.010721854
2019-06-17,"3,654.82",0.97271246,0.989653492,0.011435311
2019-06-18,"3,667.62",0.985884365,0.98953658,0.01146263
2019-06-19,"3,715.94",0.98120604,0.988596882,0.011329282
2019-06-20,"3,828.52",0.93612153,0.98545854,0.016041827
2019-06-21,"3,833.94",0.937393386,0.982465675,0.019031171
2019-06-24,"3,841.27",0.946874341,0.979809392,0.020130754
2019-06-25,"3,801.31",0.956001531,0.977609469,0.02021211
2019-06-26,"3,794.33",0.953827771,0.975606744,0.020497247
2019-06-27,"3,834.82",0.947910457,0.973166838,0.020755899
2019-06-28,"3,825.59",0.944945292,0.970414103,0.020660444
2019-07-01,"3,935.81",0.922811315,0.967347145,0.022940929
2019-07-02,"3,937.17",0.913973743,0.963356866,0.024953696
2019-07-03,"3,893.53",0.913628317,0.960059928,0.026973489
2019-07-04,"3,873.10",0.905391436,0.957256069,0.029605512
2019-07-05,"3,893.20",0.917090194,0.953291003,0.029397923
2019-07-08,"3,802.79",0.944658219,0.951528599,0.028768174
2019-07-09,"3,793.13",0.937500794,0.94972323,0.028440736
2019-07-10,"3,786.74",0.936050513,0.946751052,0.026441525
2019-07-11,"3,785.22",0.928301293,0.943166117,0.023543731
2019-07-12,"3,808.73",0.928286053,0.940528452,0.021980527
2019-07-15,"3,824.19",0.931537119,0.938469685,0.020698323
2019-07-16,"3,806.84",0.943809894,0.936365962,0.017519679
2019-07-17,"3,804.64",0.972404036,0.935925862,0.016409369
2019-07-18,"3,768.40",0.97378066,0.937808818,0.018464928
2019-07-19,"3,807.96",0.975642403,0.939721269,0.02030838
2019-07-22,"3,781.68",0.965492981,0.940652201,0.021066134
2019-07-23,"3,789.91",0.963720134,0.941038131,0.021429697
2019-07-24,"3,819.83",0.974004171,0.942046951,0.022511093
2019-07-25,"3,851.07",0.971659847,0.943234421,0.023443749
2019-07-26,"3,858.57",0.999654574,0.945969885,0.026629257
2019-07-29,"3,854.27",1,0.949829319,0.028615655
2019-07-30,"3,870.32",1,0.954130632,0.029397196
2019-07-31,"3,835.36",0.994837152,0.958191074,0.029115512
2019-08-01,"3,803.47",1,0.962921502,0.027738623
2019-08-02,"3,747.44",0.98255183,0.966194584,0.025843428
2019-08-05,"3,675.69",0.980055913,0.967964468,0.025500716
2019-08-06,"3,636.33",0.978404886,0.970009673,0.024551508
2019-08-07,"3,621.43",0.978012154,0.972107755,0.023255481
2019-08-08,"3,669.29",0.984086587,0.97489702,0.020956617
2019-08-09,"3,633.53",0.988081089,0.977886772,0.018015902
2019-08-12,"3,699.10",0.983598255,0.980489828,0.014355806
2019-08-13,"3,665.75",0.983029827,0.982450825,0.011470369
2019-08-14,"3,682.40",0.97366626,0.982513936,0.011415523
2019-08-15,"3,694.00",0.983887637,0.983019285,0.011230781
2019-08-16,"3,710.54",0.977097501,0.98309204,0.011185098
2019-08-19,"3,791.09",0.97922394,0.983778588,0.010444918
2019-08-20,"3,787.73",0.986954567,0.98494031,0.009329025
2019-08-21,"3,781.76",0.995026251,0.985991414,0.009215588
2019-08-22,"3,793.51",0.996964075,0.987256625,0.008875171
2019-08-23,"3,820.86",0.995853056,0.987066549,0.00863308
2019-08-26,"3,765.91",1,0.987066549,0.00863308
2019-08-27,"3,816.95",1,0.987066549,0.00863308
2019-08-28,"3,802.58",0.995448669,0.987097125,0.00866308
2019-08-29,"3,790.19",0.980784431,0.986136346,0.008210501
2019-08-30,"3,799.59",0.962005936,0.985109052,0.009811796
2019-09-02,"3,848.32",0.944913625,0.983351937,0.01329334
2019-09-03,"3,853.61",0.939750001,0.981419193,0.016478839
2019-09-04,"3,886.00",0.944233145,0.979730243,0.018458536
2019-09-05,"3,925.32",0.925664659,0.976809146,0.022013258
2019-09-06,"3,948.51",0.936834401,0.974246812,0.023560336
2019-09-09,"3,972.95",0.922677104,0.971200754,0.026090042
2019-09-10,"3,959.27",0.926867944,0.96839266,0.027721243
2019-09-11,"3,930.10",0.929787689,0.966198732,0.02898924
2019-09-12,"3,972.38",0.933950843,0.963701892,0.029530974
2019-09-16,"3,957.72",0.95422545,0.962558289,0.029427604
2019-09-17,"3,891.22",0.95337973,0.961266079,0.029223999
2019-09-18,"3,910.08",0.951877069,0.959512204,0.028648076
2019-09-19,"3,924.38",0.954834569,0.95750262,0.027408602
2019-09-20,"3,935.65",0.961718622,0.955740347,0.025825175
2019-09-23,"3,890.66",0.94788759,0.953342074,0.024071664
2019-09-24,"3,901.08",0.960734467,0.951378797,0.021533391
2019-09-25,"3,870.98",0.957117507,0.949234672,0.018334635
2019-09-26,"3,841.14",0.953998918,0.947162185,0.014846723
2019-09-27,"3,852.65",0.956364918,0.945941209,0.012799049
2019-09-30,"3,814.53",0.968630363,0.946272431,0.013312095
2019-10-08,"3,837.68",0.969961867,0.947524843,0.014317817
2019-10-09,"3,843.24",0.978114499,0.949443068,0.015722403
2019-10-10,"3,874.64",0.988011427,0.951631982,0.017860915
2019-10-11,"3,911.73",0.9938484,0.955041169,0.019107323
2019-10-14,"3,953.24",1,0.958199449,0.021060092
2019-10-15,"3,936.25",0.996699712,0.961900579,0.020993091
2019-10-16,"3,922.69",0.989356507,0.965025007,0.020137408
2019-10-17,"3,925.22",1,0.968535623,0.019788197
2019-10-18,"3,869.38",1,0.971838081,0.019215753
2019-10-21,"3,880.84",0.984311603,0.973342388,0.018940048
2019-10-22,"3,895.88",0.989082373,0.97512752,0.018639641
2019-10-23,"3,871.08",0.992699659,0.97716865,0.018189298
2019-10-24,"3,870.67",0.995550485,0.979204446,0.017833074
2019-10-25,"3,896.79",0.984169947,0.980327012,0.017375196
2019-10-28,"3,926.59",0.986805759,0.98227292,0.01564403
2019-10-29,"3,910.23",0.979191752,0.983195785,0.014829794
2019-10-30,"3,891.23",0.971643513,0.983922085,0.013805722
2019-10-31,"3,886.75",0.974555049,0.984949892,0.012123442
2019-11-01,"3,952.39",0.964912325,0.985377262,0.011176407
2019-11-04,"3,978.12",0.964696892,0.985180588,0.011516064
2019-11-05,"4,002.81",0.960135505,0.98468927,0.01237696
2019-11-06,"3,984.88",0.967979994,0.984182545,0.0128584
2019-11-07,"3,991.87",0.977245985,0.983644273,0.012914886
2019-11-08,"3,973.01",0.9876162,0.983332663,0.012729579
2019-11-11,"3,902.98",0.983371681,0.982501247,0.012111712
2019-11-12,"3,903.69",0.979984061,0.981665464,0.011648237
2019-11-13,"3,899.98",0.980616117,0.981228445,0.011507609
2019-11-14,"3,905.86",0.966665917,0.979561741,0.011050635
2019-11-15,"3,877.09",0.969528906,0.978038186,0.010148179
2019-11-18,"3,907.93",0.973286266,0.977486919,0.010088743
2019-11-19,"3,947.04",0.967090619,0.976387332,0.009956005
2019-11-20,"3,907.86",0.966988191,0.975101758,0.009382281
2019-11-21,"3,889.60",0.973513607,0.973999914,0.008054444
2019-11-22,"3,849.99",0.980958377,0.973839336,0.00787094
2019-11-25,"3,878.21",0.976871248,0.97334261,0.007302529
2019-11-26,"3,891.65",0.972124582,0.972989252,0.007174464
2019-11-27,"3,875.62",0.971005369,0.972957345,0.007182179
2019-11-28,"3,862.30",0.987403849,0.973599785,0.007873955
2019-11-29,"3,828.67",0.993831833,0.97504576,0.008796026
2019-12-02,"3,836.06",1,0.976810915,0.01006121
2019-12-03,"3,851.09",0.998248941,0.978716587,0.010342093
2019-12-04,"3,849.82",1,0.980317587,0.011046943
2019-12-05,"3,879.36",1,0.981455288,0.011856021
2019-12-06,"3,902.39",0.988837205,0.981516338,0.011892502
2019-12-09,"3,895.45",0.989017086,0.981798609,0.012005319
2019-12-10,"3,900.38",0.988077141,0.982203263,0.012077117
2019-12-11,"3,902.75",0.989566865,0.9826508,0.012180607
2019-12-12,"3,891.02",0.982277859,0.983431397,0.011588134
2019-12-13,"3,968.22",0.98480679,0.984195291,0.011117445
2019-12-16,"3,987.55",0.98984088,0.985023022,0.010876138
2019-12-17,"4,041.80",0.966861299,0.985011556,0.01089614
2019-12-18,"4,032.78",0.96234351,0.984779322,0.011340917
2019-12-19,"4,027.15",0.952543421,0.983730813,0.013246571
2019-12-20,"4,017.25",0.959525459,0.982659167,0.014307167
2019-12-23,"3,967.10",0.96285071,0.98195814,0.01493539
2019-12-24,"3,992.96",0.958884655,0.981296144,0.015669571
2019-12-25,"3,990.87",0.955589094,0.98052533,0.016556511
2019-12-26,"4,025.99",0.947268544,0.978518565,0.01804439
2019-12-27,"4,022.03",0.949096937,0.97628182,0.018802962
2019-12-30,"4,081.63",0.943517663,0.973457703,0.019288531
2019-12-31,"4,096.58",0.939764389,0.970533475,0.019759758
2020-01-02,"4,152.24",0.934281255,0.967247538,0.020063731
2020-01-03,"4,144.96",0.939827659,0.964238921,0.019394252
2020-01-06,"4,129.30",0.938156272,0.961704875,0.019321932
2020-01-07,"4,160.23",0.937539511,0.959130996,0.018916597
2020-01-08,"4,112.32",0.938109191,0.956632598,0.01817765
2020-01-09,"4,164.37",0.934359819,0.953872246,0.017071263
2020-01-10,"4,163.18",0.952898037,0.952403255,0.015707932
2020-01-13,"4,203.99",0.948515577,0.950588694,0.013740673
2020-01-14,"4,189.89",0.961419984,0.949167649,0.010571838
2020-01-15,"4,166.73",0.959274404,0.948788305,0.010025532
2020-01-16,"4,149.04",0.9579352,0.948567889,0.009756685
2020-01-17,"4,154.85",0.955580294,0.948719733,0.009845044
2020-01-20,"4,185.83",0.94365115,0.947926017,0.009563912
2020-01-21,"4,114.31",0.94980245,0.947273604,0.008915279
2020-01-22,"4,131.93",0.949305303,0.946794637,0.008506607
2020-01-23,"4,003.90",0.957659271,0.946898146,0.008630937
2020-02-03,"3,688.36",0.956717309,0.947370584,0.008906482
2020-02-04,"3,785.64",0.970894317,0.948460453,0.010346147
2020-02-05,"3,828.53",0.974450463,0.950007093,0.011780939
2020-02-06,"3,899.78",0.987690266,0.952403387,0.014211345
2020-02-07,"3,899.87",0.985958577,0.954987253,0.015391891
2020-02-10,"3,916.01",0.982233545,0.957107547,0.016098268
2020-02-11,"3,952.46",0.989590841,0.959679275,0.016994841
2020-02-12,"3,984.43",0.978194525,0.961712026,0.01663489
2020-02-13,"3,959.92",0.99057562,0.964335348,0.016852376
2020-02-14,"3,987.73",0.990292555,0.967131984,0.016246246
2020-02-17,"4,077.42",1,0.969487083,0.017444108
2020-02-18,"4,057.51",1,0.972061304,0.017977095
2020-02-19,"4,051.31",0.995436986,0.973762154,0.018518369
2020-02-20,"4,144.66",0.991210823,0.975358975,0.018580174
2020-02-21,"4,149.49",0.992598839,0.977092157,0.018485814
2020-02-24,"4,132.84",1,0.979313142,0.018433571
2020-02-25,"4,123.85",0.99152185,0.981706677,0.016573328
2020-02-26,"4,073.02",0.995768155,0.984004962,0.015031602
2020-02-27,"4,084.88",0.96491376,0.984785385,0.013458041
2020-02-28,"3,940.05",0.88887068,0.981345956,0.024781646
2020-03-02,"4,069.67",0.912314525,0.979125816,0.028771932
2020-03-03,"4,091.36",0.922650735,0.976713637,0.031400605
2020-03-04,"4,115.05",0.93982152,0.97498219,0.032468536
2020-03-05,"4,206.73",0.927054981,0.971950426,0.03401362
2020-03-06,"4,138.51",0.93089169,0.969197082,0.035033498
2020-03-09,"3,997.13",0.939556378,0.967063223,0.03549435
2020-03-10,"4,082.73",0.947156105,0.964941486,0.035344838
2020-03-11,"4,028.43",0.941329726,0.963098247,0.035577799
2020-03-12,"3,950.91",0.947940562,0.960966494,0.035119103
2020-03-13,"3,895.31",0.96926116,0.959914924,0.034504267
2020-03-16,"3,727.84",0.964528268,0.958141337,0.03322325
2020-03-17,"3,709.68",0.963054439,0.956294059,0.031768608
2020-03-18,"3,636.26",0.985245072,0.955784463,0.03118404
2020-03-19,"3,589.09",0.986393232,0.955543584,0.030913421
2020-03-20,"3,653.22",0.982435288,0.955035406,0.030350634
2020-03-23,"3,530.31",0.980298236,0.954050318,0.029108732
2020-03-24,"3,625.11",0.968215217,0.952884987,0.027974063
2020-03-25,"3,722.52",0.971034509,0.951648304,0.026485614
2020-03-26,"3,698.05",0.936606343,0.950232933,0.026495769
2020-03-27,"3,710.06",0.967418874,0.954160343,0.022431216
2020-03-30,"3,674.11",0.972574898,0.957173362,0.020476543
2020-03-31,"3,686.16",0.97820635,0.959951142,0.019280125
2020-04-01,"3,675.08",1,0.962960066,0.020622392
2020-04-02,"3,734.53",1,0.966607317,0.020387187
2020-04-03,"3,713.22",0.979033637,0.969014415,0.018722398
2020-04-07,"3,798.02",1,0.972036596,0.018594983
2020-04-08,"3,780.34",1,0.974678791,0.018627913
2020-04-09,"3,792.81",1,0.977612304,0.017696085
2020-04-10,"3,769.18",1,0.980215276,0.016913347
2020-04-13,"3,753.26",0.981521951,0.980828316,0.016716464
2020-04-14,"3,825.70",0.969673524,0.981085578,0.016490471
2020-04-15,"3,797.36",0.950482265,0.98045697,0.017427013
2020-04-16,"3,802.38",0.938152495,0.978102341,0.019769956
2020-04-17,"3,839.49",0.951485744,0.976356967,0.020525914
2020-04-20,"3,853.46",0.9161403,0.973042217,0.024467271
2020-04-21,"3,808.05",0.940741567,0.971064384,0.025429723
2020-04-22,"3,839.38",0.966020148,0.97095463,0.025447398
2020-04-23,"3,829.75",0.959670011,0.970386405,0.025572096
2020-04-24,"3,796.97",0.96278669,0.971695423,0.024394889
2020-04-27,"3,822.77",0.953457412,0.97099735,0.02472128
2020-04-28,"3,849.15",0.956584472,0.970197828,0.024925309
2020-04-29,"3,867.03",0.950362423,0.968805632,0.025230195
2020-04-30,"3,912.58",0.954492943,0.966530279,0.024303901
2020-05-06,"3,936.25",0.943339473,0.963697253,0.023485699
2020-05-07,"3,924.89",0.96488282,0.962989712,0.0232109
2020-05-08,"3,963.62",0.953759442,0.960677684,0.021575691
2020-05-11,"3,960.18",0.956905556,0.958522962,0.019493354
2020-05-12,"3,960.24",0.950943834,0.956070154,0.016915579
2020-05-13,"3,968.25",0.945822466,0.953361277,0.01350443
2020-05-14,"3,925.22",0.964077364,0.952489047,0.012077857
2020-05-15,"3,912.82",0.956935677,0.951852155,0.011443159
2020-05-18,"3,922.91",0.958200718,0.952238078,0.011524392
2020-05-19,"3,956.25",0.967552448,0.953708075,0.011508187
2020-05-20,"3,935.22",0.971072891,0.954687433,0.012125971
2020-05-21,"3,913.79",0.95962956,0.956861896,0.008071137
2020-05-22,"3,824.06",0.967524728,0.958201054,0.00745402
2020-05-25,"3,829.32",0.965097965,0.958154945,0.007405803
2020-05-26,"3,872.77",0.956837397,0.958013314,0.007402388
2020-05-27,"3,845.61",0.963339003,0.95804093,0.007422137
2020-05-28,"3,856.63",0.96998677,0.958867397,0.007795774
