time,收盘价,涨跌,ln,dln,per,涨跌幅,成交量,lncjl,成交金额,lncjje,振幅,jc,持仓量,lnccl,持仓量变化
181030,4189.6,57.8,8.340360543,0.008052191,0.013796066,1.3989,18897,9.846758458,15697723320,23.47678153,4.1725,-14.9424,22709,10.0305166,1386
181031,4252,69.2,8.355144739,0.014784196,0.016274694,1.6544,17378,9.762960317,14776306640,23.41629083,2.8641,-20.5518,22286,10.01171396,-423
181101,4280,15.6,8.361708289,0.006563549,0.00364486,0.3658,17894,9.79222074,15471407360,23.46225947,2.3731,-18.9837,23239,10.05358718,953
181102,4436,144.8,8.397508348,0.03580006,0.03264202,3.3743,20299,9.918326903,17847776720,23.60514478,2.4702,-1.9456,23157,10.05005239,-82
181105,4430.2,-1,8.396200009,-0.00130834,-0.000225723,-0.0226,17885,9.791717652,15765251560,23.48107409,2.5366,-10.6274,21738,9.98681716,-1419
181106,4439.2,22.4,8.398229459,0.00202945,0.005045954,0.5072,14661,9.592946186,12906787680,23.28101919,1.7977,1.1035,20944,9.949607488,-794
181107,4388.4,-39.4,8.386719975,-0.011509484,-0.008978215,-0.8898,18236,9.811152941,16199222320,23.50822907,2.2585,-26.736,21493,9.97548258,549
181108,4370.8,-38,8.382701338,-0.004018637,-0.008694061,-0.8619,15305,9.635934851,13480642560,23.32452061,1.8554,-11.5286,20684,9.937115734,-809
181109,4368.8,-13,8.382243651,-0.000457687,-0.002975645,-0.2967,13550,9.514141826,11852924280,23.19584045,1.4423,0.1857,19864,9.896664327,-820
181112,4487.2,112.2,8.408984178,0.026740527,0.025004457,2.5646,14855,9.606091788,13177442640,23.30177231,3.2411,5.5119,19091,9.856972299,-773
181113,4571,89.6,8.427487278,0.0185031,0.019601838,1.9994,17653,9.77866102,15987720880,23.49508682,3.7265,7.4649,17592,9.775199532,-1499
181114,4552.6,-32.4,8.423453777,-0.004033501,-0.007116812,-0.7067,15405,9.642447411,14069354480,23.36726483,1.7317,7.0911,13033,9.475239882,-4559
181115,4620,71,8.438149984,0.014696207,0.015367965,1.5608,11467,9.347228624,10516379640,23.07619984,1.8729,0.1859,6536,8.785080637,-6497
181116,4647.8,33.4,8.444149268,0.005999284,0.007186196,0.7238,19604,9.883488906,18238894840,23.62682223,2.3362,-11.2965,43675,10.68453114,37139
181119,4659.4,4.4,8.446641963,0.002492695,0.000944328,0.0945,17760,9.784704017,16452722600,23.52375681,1.9119,-11.337,43767,10.68663539,92
181120,4520,-126.8,8.416267273,-0.030374691,-0.028053097,-2.7288,21435,9.972780379,19610916640,23.69935222,2.6384,-17.4493,41766,10.63983789,-2001
181121,4536.2,13,8.419844936,0.003577663,0.002865835,0.2874,19133,9.859169872,17226532400,23.56971661,2.3833,-18.4747,42022,10.64594857,256
181122,4523,-4.2,8.416930769,-0.002914167,-0.000928587,-0.0928,17226,9.754175149,15608683600,23.47109324,1.9968,-28.3264,41276,10.6280365,-746
181123,4328.2,-207,8.37290703,-0.044023739,-0.047825886,-4.5643,19515,9.87893868,17192813000,23.56775728,4.2644,-46.5644,40988,10.62103462,-288
181126,4315.8,-41.2,8.370037986,-0.002869044,-0.009546318,-0.9456,17973,9.796625911,15575464400,23.46896272,2.0197,-51.6619,40148,10.6003279,-840
181127,4344.2,30,8.376596901,0.006558915,0.006905759,0.6954,16618,9.718241724,14432462720,23.39274586,1.6596,-43.4515,40293,10.60393304,145
181128,4398,72.6,8.388905171,0.01230827,0.016507503,1.6785,20530,9.92964251,17896776600,23.60788646,3.3893,-43.8569,39803,10.59169757,-490
181129,4312.2,-90.8,8.369203494,-0.019701677,-0.021056537,-2.0622,18424,9.821409442,16133050520,23.50413583,3.4159,-33.503,38922,10.56931492,-881
181130,4328.2,9.4,8.37290703,0.003703536,0.002171804,0.2177,19625,9.884559543,16894512840,23.55025472,2.8249,-48.4511,39513,10.58438501,591
181203,4472,146.6,8.405591015,0.032683985,0.032781753,3.3893,23921,10.08251201,21448577520,23.78892416,2.4275,-43.1735,39697,10.5890309,184
181204,4514.6,40.8,8.415071868,0.009480854,0.009037346,0.912,24564,10.10903724,22056444000,23.81687064,1.6943,-21.6104,42318,10.65296781,2621
181205,4470,-38.8,8.405143688,-0.009928181,-0.008680089,-0.8605,30742,10.33338508,27510678040,24.03784006,2.1513,-32.7021,43776,10.686841,1458
181206,4388.2,-92.2,8.386674399,-0.018469288,-0.021010893,-2.0579,30017,10.30951917,26478022720,23.99958089,1.9641,-22.8884,41688,10.6379686,-2088
181207,4386,-3,8.386172929,-0.00050147,-0.000683995,-0.0684,21037,9.954038071,18501172240,23.64109993,0.8658,-24.9593,39049,10.57257255,-2639
181210,4336.6,-55.2,8.37484591,-0.011327019,-0.012728866,-1.2569,22266,10.01081613,19367563000,23.68686549,1.3571,-22.7122,39142,10.57495134,93
181211,4387.2,44.2,8.386446489,0.011600579,0.010074763,1.0177,23570,10.06773,20566017680,23.74690592,1.1743,-8.3702,38299,10.55317907,-843
181212,4371.8,13,8.382930103,-0.003516387,0.002973604,0.2982,24639,10.11208583,21593044160,23.79563707,1.0966,-21.524,37182,10.52358005,-1117
181213,4430.2,49.8,8.396200009,0.013269906,0.011241027,1.1369,30522,10.32620301,27005180240,24.01929455,2.7029,-12.9572,36636,10.50878664,-546
181214,4329.6,-106.8,8.373230438,-0.022969571,-0.024667406,-2.4074,26842,10.1977231,23501554880,23.88033242,2.6012,-7.5025,33996,10.43399815,-2640
181217,4321.2,-15,8.37128842,-0.001942018,-0.003471258,-0.3459,27345,10.21628898,23589595800,23.8840716,1.6051,-9.4465,30818,10.33585421,-3178
181218,4295.2,-22.4,8.365253399,-0.006035021,-0.005215124,-0.5188,32004,10.37361617,27476819720,24.03660857,2.381,-12.0675,27889,10.23598762,-2929
181219,4236.2,-64.2,8.35142192,-0.013831479,-0.015155092,-1.4929,25171,10.13344782,21486837120,23.79070636,1.6603,-11.6991,20677,9.93677725,-7212
181220,4264,17.6,8.357962966,0.006541046,0.00412758,0.4145,20814,9.943381116,17694246680,23.59650538,1.3894,4.2386,10152,9.225426009,-10525
181221,4206,-54,8.344267356,-0.01369561,-0.012838802,-1.2676,30552,10.32718543,25635671640,23.96725064,1.8404,-25.144,38542,10.55950383,28390
181224,4255,77,8.355850041,0.011582685,0.018096357,1.843,28278,10.2498394,23951967800,23.89931632,1.9914,-19.7218,38153,10.54935967,-389
181225,4195.2,-53.4,8.341696294,-0.014153747,-0.012728833,-1.2569,37636,10.53571632,31292883360,24.16665654,3.5165,-30.3124,42377,10.65436104,4224
181226,4189,-16,8.340217321,-0.001478973,-0.003819527,-0.3805,26253,10.17553555,22005992320,23.81458063,1.6885,-19.4053,39188,10.57612586,-3189
181227,4131,-57.2,8.326274787,-0.013942534,-0.013846526,-1.3657,28285,10.25008691,23724366080,23.88976846,3.1613,-30.2702,40334,10.60495006,1146
181228,4120.4,-32.2,8.323705525,-0.002569262,-0.007814775,-0.7754,28777,10.26733174,23841416840,23.89469011,1.4979,-47.6363,40036,10.59753433,-298
190102,4096.8,-34.2,8.31796146,-0.005744065,-0.008347979,-0.8279,24735,10.11597452,20354995120,23.73659218,1.4766,-35.1567,39721,10.58963529,-315
190103,4086.6,-15.4,8.315468607,-0.002492853,-0.003768414,-0.3754,28810,10.26847783,23679788520,23.88788772,2.2282,-26.207,40862,10.61795581,1141
190104,4207.8,116.4,8.344695225,0.029226617,0.027662912,2.845,33671,10.42439221,27867078280,24.05071184,3.6858,-3.0786,40767,10.61562821,-95
190107,4268.6,83.4,8.359041184,0.014345959,0.019538022,1.9927,30648,10.33032269,26048744640,23.98323541,2.3225,-19.7234,39034,10.57218834,-1733
190108,4270.8,-6.4,8.359556442,0.000515259,-0.001498548,-0.1496,23085,10.04693833,19708438440,23.70431273,0.8697,-6.4967,38271,10.55244771,-763
190109,4273.8,-0.4,8.36025864,0.000702198,-9.36E-05,-0.0094,33159,10.40906945,28616226560,24.07723976,2.3069,-14.9717,39275,10.57834346,1004
190110,4277.4,-12.4,8.361100627,0.000841987,-0.002898957,-0.2891,27192,10.21067809,23346955480,23.87373243,1.5012,-4.4606,36835,10.51420376,-2440
190111,4312,26.4,8.369157113,0.008056485,0.006122449,0.616,29081,10.27784032,24966370840,23.94079559,1.568,-2.8757,35885,10.48807466,-950
190114,4290.2,-18,8.364088631,-0.005068482,-0.004195609,-0.4178,23373,10.05933679,20080745080,23.72302724,1.3323,3.6526,31047,10.34325746,-4838
190115,4351.4,65.8,8.378252911,0.014164281,0.01512157,1.5354,31618,10.36148186,27269586520,24.02903787,2.2681,4.0445,29918,10.30621558,-1129
190116,4341,-5.8,8.375860015,-0.002392896,-0.001336098,-0.1334,23920,10.08247021,20797820920,23.75811405,1.0352,4.1221,21645,9.98252976,-8273
190117,4307.4,-35.4,8.368089753,-0.007770262,-0.008218415,-0.8151,21840,9.99149843,18882008800,23.66147539,1.3448,3.6692,10593,9.267948685,-11052
190118,4330,15.6,8.373322821,0.005233068,0.003602771,0.3616,9415,9.150059441,8136006480,22.81956529,1.2702,-17.8112,0,#NUM!,-10593
190121,4360,25.44,8.380227336,0.006904515,0.005834862,0.5869,25465,10.14506024,22246482400,23.82544974,1.4857,-13.6333,29447,10.29034732,29447
190122,4294.2,-62.2,8.365020554,-0.015206782,-0.014484654,-1.4278,22851,10.03675016,19724305560,23.7051175,1.9098,-14.0518,28088,10.24309772,-1359
190123,4302.6,12.6,8.36697477,0.001954216,0.002928462,0.2937,21956,9.99679573,18870280280,23.66085405,0.979,-13.0846,27496,10.22179582,-592
190124,4330.8,29.8,8.373507561,0.006532791,0.006880946,0.6929,27224,10.21185422,23542695640,23.88208145,2.1948,-7.37,30595,10.32859188,3099
190125,4310,-24.8,8.368693183,-0.004814378,-0.00575406,-0.5721,25670,10.15307827,22254842480,23.82582546,1.3103,-8.4417,29114,10.27897444,-1481
190128,4291.6,-36.4,8.364414903,-0.00427828,-0.008481685,-0.841,24321,10.09909545,21062371800,23.77075396,2.1442,-15.6196,29109,10.27880268,-5
190129,4242.4,-54.8,8.352884426,-0.011530477,-0.012917217,-1.2752,29386,10.28827365,24897371520,23.93802807,2.6669,-11.8875,29366,10.28759282,257
190130,4201.8,-46.6,8.343268284,-0.009616142,-0.011090485,-1.0969,23662,10.07162566,20047391720,23.72136489,1.5912,-9.8235,27284,10.21405573,-2082
190131,4183.6,-33.2,8.338927399,-0.004340885,-0.007935749,-0.7873,26675,10.19148208,22400608000,23.83235394,2.5944,7.1261,27935,10.23763566,651
190201,4313.2,145.8,8.369435367,0.030507968,0.033803209,3.4986,28819,10.26879017,24517213280,23.92264129,2.7787,18.9304,25952,10.16400396,-1983
190211,4406.8,108.6,8.390904081,0.021468714,0.024643732,2.5266,22228,10.00910803,19399986320,23.6885382,2.294,3.9332,23034,10.04472666,-2918
190212,4433.4,35,8.396922063,0.006017982,0.007894618,0.7957,22654,10.02809172,20077118080,23.7228466,1.4596,-6.085,20635,9.934743942,-2399
190213,4512,84.8,8.414495793,0.01757373,0.018794326,1.9154,24426,10.10340342,21874904680,23.80860591,2.5117,-0.4088,16631,9.719023703,-4004
190214,4533.8,16,8.419315719,0.004819926,0.003529048,0.3542,15894,9.673696959,14368797680,23.38832486,1.4476,1.6301,7696,8.948455992,-8935
190215,4502.6,-37.2,8.412410287,-0.006905432,-0.008261893,-0.8194,30372,10.32127641,27498744880,24.0374062,1.423,-0.1348,59080,10.98664774,51384
190218,4677,169.8,8.450412158,0.038001871,0.036305324,3.7673,34027,10.43490961,31405412200,24.17024608,3.2792,16.001,60738,11.01432481,1658
190219,4659,-13.8,8.446556112,-0.003856046,-0.002962009,-0.2953,42944,10.66765222,40112151240,24.41494515,2.2256,-8.2836,61844,11.03237036,1106
190220,4652,0.8,8.445052514,-0.001503598,0.000171969,0.0172,35271,10.47081638,32838504840,24.21486759,1.3932,-15.6243,60064,11.00316594,-1780
190221,4662,3.2,8.44719982,0.002147306,0.000686401,0.0687,45667,10.72913122,42832660160,24.48056674,2.7089,2.8569,62841,11.04836301,2777
190222,4804.8,141.2,8.477370697,0.030170878,0.029387279,3.0277,43822,10.68789125,41286151800,24.44379297,3.3622,27.5023,60769,11.01483507,-2072
190225,5123,350.6,8.541495484,0.064124787,0.068436463,7.3464,57459,10.95882693,56975727720,24.76589118,6.2861,78.6534,61013,11.01884224,244
190226,5063.2,-4.4,8.529753973,-0.01174151,-0.000869016,-0.0868,56554,10.94295121,57590205440,24.77661835,2.9008,24.6565,60175,11.00501226,-838
190227,5017.4,-86.6,8.52066715,-0.009086823,-0.017259935,-1.6967,49763,10.81502701,50374260080,24.64274617,2.6881,-0.4842,59379,10.99169591,-796
190228,5034.6,18.6,8.524089358,0.003422208,0.003694435,0.3708,43118,10.67169582,43483693800,24.49565185,1.6507,9.3087,55860,10.93060384,-3519
190301,5081.2,57.6,8.533302733,0.009213375,0.011335905,1.1466,50122,10.82221531,50423020880,24.64371367,2.126,13.975,55455,10.92332716,-405
190304,5144.4,89.6,8.545664023,0.01236129,0.017416997,1.7726,56909,10.94920878,58936868240,24.79973268,3.197,-13.8467,55292,10.92038351,-163
190305,5298.8,150.2,8.575235659,0.029571635,0.028346041,2.9173,52240,10.86360376,54507513320,24.72160439,3.3563,3.5122,52568,10.86986285,-2724
190306,5400,131.8,8.594154233,0.018918574,0.024407407,2.5018,61347,11.02430155,65313393760,24.90246296,3.2801,9.9706,54274,10.90180057,1706
190307,5442.4,92.4,8.601975419,0.007821186,0.016977804,1.7271,63021,11.05122328,68329360640,24.94760539,3.372,-16.2153,53936,10.89555344,-338
190308,5296.4,-173.8,8.574782623,-0.027192796,-0.032814742,-3.1772,76037,11.23897534,81627993840,25.1254381,3.9048,50.7001,53454,10.88657675,-482
190311,5448.8,124,8.60315068,0.028368056,0.022757304,2.3287,59247,10.98947042,63734238464,24.87798775,3.2339,-7.581,50157,10.82291336,-3297
190312,5546.2,117.6,8.620868288,0.017717608,0.021203707,2.1663,61910,11.033437,68470018560,24.9496618,2.531,-4.8029,44171,10.69582374,-5986
190313,5403.6,-102.4,8.594820677,-0.02604761,-0.018950329,-1.8598,62861,11.04868122,68815765504,24.95469871,3.3418,-21.2642,33833,10.42919194,-10338
190314,5289.6,-116,8.573497908,-0.021322769,-0.021929825,-2.1459,40109,10.59935603,42713918208,24.47779066,3.0598,-8.9024,16994,9.74061562,-16839
190315,5351.2,75.2,8.585076114,0.011578206,0.014052923,1.4253,17625,9.777073628,18901861120,23.66252623,2.2858,-7.8087,0,#NUM!,-16994
190318,5513.8,162.65,8.61500932,0.029933206,0.029498712,3.0395,59618,10.99571282,64395633408,24.88831166,3.9506,12.617,57551,10.96042679,57551
190319,5487.4,9.4,8.610209834,-0.004799486,0.001713015,0.1716,52490,10.86837795,57679718912,24.77817146,1.4969,-34.7801,56481,10.94165958,-1070
190320,5470,-15.6,8.607033895,-0.003175939,-0.00285192,-0.2844,60872,11.01652858,66217588480,24.91621195,2.7563,-45.7856,58694,10.98009279,2213
190321,5541.4,90.8,8.620002455,0.01296856,0.016385751,1.6659,68987,11.14167336,76795277312,25.06440898,2.6236,-48.078,61043,11.01933381,2349
190322,5611.2,31.6,8.632519879,0.012517424,0.005631594,0.5663,61671,11.02956908,68462692096,24.94955479,2.5808,-10.9402,59422,10.99241981,-1621
190325,5518.6,-75.8,8.615879484,-0.016640395,-0.013735368,-1.3549,60231,11.00594245,66910809600,24.92662637,1.6159,-31.0711,61383,11.0248882,1961
190326,5358,-175.6,8.58634605,-0.029533434,-0.032773423,-3.1733,61628,11.02887159,67045405696,24.92863592,3.8745,-36.8787,60802,11.01537796,-581
190327,5391.6,23.2,8.592597466,0.006251416,0.00430299,0.4322,57409,10.95795636,61671072256,24.84508081,1.8963,-56.2795,60831,11.01585481,29
190328,5318.6,-74.8,8.57896539,-0.013632076,-0.014063851,-1.3869,59915,11.00068217,64486699264,24.88972483,2.529,-51.5234,60719,11.01401194,-112
190329,5534.4,196,8.618738438,0.039773048,0.03541486,3.6715,65790,11.09422313,71589416960,24.99421309,4.3609,-13.2561,58851,10.9827641,-1868
190401,5766,234.6,8.659733878,0.04099544,0.040686785,4.2412,61104,11.02033261,69788782592,24.96873913,3.4819,8.1621,58725,10.98062081,-126
190402,5746.6,1.2,8.656363655,-0.003370224,0.000208819,0.0209,52935,10.87682002,61244329984,24.83813711,1.7927,-28.9497,58000,10.96819829,-725
190403,5828.6,67,8.670532113,0.014168459,0.011495042,1.1629,52822,10.87468305,61071987968,24.83531914,2.4229,-7.4369,57481,10.95920974,-519
190404,5882.6,64,8.67975412,0.009222007,0.010879543,1.0999,55547,10.92498479,64991343000,24.89751991,1.8149,11.0425,57698,10.96297779,217
190408,5800.8,-62.2,8.665751118,-0.014003002,-0.010722659,-1.0609,59401,10.99206634,69308817000,24.96183796,3.3703,-46.8296,56165,10.93604907,-1533
190409,5836.8,31.6,8.67193798,0.006186862,0.005413925,0.5443,52852,10.87525083,61525059840,24.84271041,1.5297,-21.2464,55072,10.9163967,-1093
190410,5818.8,2.8,8.668849334,-0.003088647,0.000481199,0.0481,60633,11.01259458,70475018240,24.97852413,2.6479,-31.9609,55362,10.92164872,290
190411,5721.2,-126,8.651933853,-0.016915481,-0.022023352,-2.1549,54574,10.90731286,62950700288,24.86561772,2.1686,-5.9749,51596,10.85119943,-3766
190412,5701.2,-37.2,8.648431958,-0.003501895,-0.006524942,-0.6483,47813,10.77505285,54517465088,24.72178695,1.4534,-13.1676,49998,10.81973828,-1598
190415,5609,-85.2,8.63212773,-0.016304228,-0.015189873,-1.4963,58113,10.97014467,66469730048,24.92001249,3.8144,-46.9825,44655,10.70672156,-5343
190416,5759.2,122.4,8.658553855,0.026426126,0.021252952,2.1714,54778,10.91104393,61958944256,24.84973781,3.7149,-17.8111,39608,10.5867864,-5047
190417,5772.4,25.6,8.660843218,0.002289362,0.004434897,0.4455,46711,10.75173496,53968982016,24.71167531,1.7123,-35.3288,30611,10.3291147,-8997
190418,5765.2,-18.4,8.659595124,-0.001248093,-0.003191563,-0.3181,29376,10.28793329,33929459200,24.24754948,1.1342,-9.971,16196,9.692519577,-14415
190419,5781.2,2.8,8.662366553,0.002771428,0.000484329,0.0485,15478,9.64717494,17826169856,23.60393343,1.5644,-28.9798,0,#NUM!,-16196
190422,5677,-102.8,8.644178203,-0.018188349,-0.018108156,-1.7786,58295,10.97327161,66346200832,24.91815234,2.7198,-46.0417,49248,10.80462404,49248
190423,5552.8,-108.8,8.622057584,-0.022120619,-0.019593718,-1.9217,64899,11.08058749,72744140800,25.0102142,2.2502,-75.2624,56473,10.94151793,7225
190424,5627,48.6,8.635331719,0.013274135,0.008636929,0.8712,70935,11.16951924,79318872064,25.09674192,2.6674,-52.7256,55885,10.93105129,-588
190425,5411.2,-220.2,8.596226159,-0.039105561,-0.040693377,-3.9102,71753,11.18098494,79314419712,25.09668579,4.0239,-47.2194,59592,10.99527662,3707
190426,5375.2,-74.6,8.589551062,-0.006675097,-0.013878553,-1.3689,76777,11.2486604,83216105472,25.14470674,1.912,-32.8306,60782,11.01504897,1190
190429,5258.8,-136.6,8.567658143,-0.021892919,-0.025975508,-2.5318,86229,11.36476183,91534782464,25.23998487,3.1286,-6.8011,66393,11.10334691,5611
190430,5267.2,-3.6,8.569254191,0.001596048,-0.000683475,-0.0683,80212,11.29242841,84798574592,25.16354457,2.2691,-40.36,61840,11.03230568,-4553
190506,4810,-440,8.478452363,-0.090801828,-0.091476091,-8.381,93045,11.44083853,91819347968,25.24308887,7.0629,-98.7984,64729,11.0779646,2889
190507,4906,105.8,8.498214225,0.019761862,0.02156543,2.2041,93047,11.44086002,91112439808,25.23536018,2.6082,-67.4043,63812,11.06369654,-917
190508,4873.2,-28,8.491506084,-0.00670814,-0.005745711,-0.5713,85185,11.35258064,83796250624,25.1516541,3.9337,-74.5419,60730,11.01419309,-3082
190509,4842.8,-60,8.485248345,-0.00625774,-0.012389527,-1.2238,83219,11.32923097,81129882000,25.11931719,2.3782,-45.6128,62509,11.04306583,1779
190510,5018,171.8,8.520786727,0.035538382,0.034236748,3.545,107096,11.58148091,1.06E+11,25.38745822,5.6869,-46.323,65145,11.08437083,2636
190513,4938.4,-72.4,8.504796671,-0.015990056,-0.014660619,-1.4449,61212,11.02209853,60685857024,24.82897651,1.8919,-67.5044,53188,10.88158809,-11957
190514,4938.8,8.6,8.504877666,8.10E-05,0.001741314,0.1744,77496,11.2579816,76719529984,25.06342214,1.9472,-26.8124,55019,10.91543386,1831
190515,5046.2,100,8.526390764,0.021513098,0.019816892,2.0218,61283,11.02325776,61431292160,24.84118519,2.3169,-30.355,39178,10.57587064,-15841
190516,5091.4,36.4,8.535308121,0.008917357,0.007149311,0.7201,38288,10.55289181,38762068480,24.38070799,1.4481,-16.9588,21993,9.9984795,-17185
190517,4824.8,-262.4,8.481524562,-0.053783559,-0.054385674,-5.158,85721,11.35885312,83945562112,25.15343436,4.4504,-117.7792,86856,11.37200685,64863
190520,4825,4.4,8.481566014,4.15E-05,0.000911917,0.0913,85614,11.3576041,82085023744,25.13102142,2.6055,-98.5589,84172,11.3406176,-2684
190521,4903.6,91,8.497724908,0.016158894,0.018557794,1.8909,88042,11.38556925,86329679872,25.18143929,2.9215,-106.2725,84304,11.34218459,132
190522,4889.8,-29.8,8.494906682,-0.002818226,-0.006094319,-0.6057,77555,11.25874264,75701706752,25.05006654,1.9676,-86.5929,83504,11.33264981,-800
190523,4788.2,-71.2,8.473909837,-0.020996845,-0.014869888,-1.4652,79269,11.28060241,76312739840,25.05810573,2.3295,-84.7202,85943,11.36143956,2439
190524,4772.6,-11.2,8.470646509,-0.003263328,-0.002346729,-0.2341,77105,11.25292341,73754759168,25.02401136,1.3838,-69.1573,86392,11.36665036,449
190527,4903,127.6,8.497602542,0.026956033,0.026024883,2.672,86404,11.36678925,83769786368,25.15133823,3.8824,-59.947,86359,11.36626831,-33
190528,4888.8,-24,8.494702154,-0.002900388,-0.00490918,-0.4885,70165,11.15860489,68897996800,24.95589294,1.4859,-66.6855,82479,11.32029899,-3880
190529,4866,-23,8.490027523,-0.00467463,-0.004726675,-0.4704,72066,11.18533764,70485938176,24.97867907,1.5259,-90.8638,84161,11.34048691,1682
190530,4868.6,-15.4,8.4905617,0.000534177,-0.003163127,-0.3153,84965,11.34999469,81783963648,25.12734702,2.1663,-57.803,86381,11.36652302,2220
190531,4808.8,-25.6,8.478202852,-0.012358849,-0.005323573,-0.5295,83216,11.32919492,80813187072,25.115406,2.656,-103.2005,82306,11.31819929,-4075
190603,4788,-24.4,8.473868067,-0.004334785,-0.005096074,-0.507,87354,11.37772411,83897724928,25.15286433,3.0712,-65.8153,87716,11.3818596,5410
190604,4746.8,-36,8.465225986,-0.008642081,-0.007584057,-0.7527,71056,11.17122358,67569985536,24.93642972,1.7228,-48.6129,83515,11.33278154,-4201
190605,4721.8,-15,8.459945362,-0.005280624,-0.003176755,-0.3167,73115,11.19978882,69584515072,24.96580789,1.6002,-62.0245,83530,11.33296113,15
190606,4611.8,-131.2,8.436373515,-0.023571846,-0.028448762,-2.7662,83465,11.33218266,77770534912,25.07702847,2.4879,-66.9844,85560,11.35697316,2030
190610,4658,26.8,8.44634145,0.009967935,0.005753542,0.5787,84469,11.34413988,78796955648,25.0901402,2.5048,-67.2643,81056,11.30289555,-4504
190611,4876.6,212.4,8.492203535,0.045862084,0.043554936,4.5538,97428,11.48686892,93463502848,25.26083685,4.6267,-24.8723,81170,11.304301,114
190612,4816.4,-55,8.47978204,-0.012421495,-0.011419317,-1.129,74938,11.22441638,72478326784,25.00655341,1.6135,-47.0922,72730,11.19450923,-8440
190613,4838.6,15.6,8.484380702,0.004598662,0.003224073,0.3235,78663,11.27292818,75895095296,25.0526179,1.6919,-39.0505,73032,11.19865298,302
190614,4769.2,-72.2,8.469933855,-0.014446847,-0.015138807,-1.4913,70177,11.1587759,67353099520,24.93321476,2.4745,-26.3267,68815,11.13917702,-4217
190617,4792.8,27.4,8.474870071,0.004936216,0.005716909,0.575,66740,11.10855975,63876588800,24.88021876,1.3472,-10.0185,62548,11.04368954,-6267
190618,4790.8,6.2,8.474452691,-0.00041738,0.001294147,0.1296,67986,11.12705708,65048296448,24.89839585,1.4797,-6.3468,56421,10.94059671,-6127
190619,4855,70.8,8.487764381,0.01331169,0.014582904,1.4799,68263,11.13112317,66874820352,24.92608836,2.4414,-3.9164,42957,10.66795489,-13464
190620,4954.2,86.4,8.507990981,0.0202266,0.017439748,1.7749,51325,10.84593324,50484461056,24.64493142,3.4513,-0.5338,21820,9.990582259,-21137
190621,4975,23,8.51218065,0.004189669,0.004623116,0.4645,83949,11.33796475,83856900096,25.15237761,1.6317,-46.3051,77065,11.2524045,55245
190624,4974.6,-1.6,8.512100244,-8.04E-05,-0.000321634,-0.0322,56601,10.94378193,56251001856,24.75308969,1.0932,-49.6046,71748,11.18091526,-5317
190625,4920.8,-48,8.501226398,-0.010873846,-0.009754511,-0.966,78196,11.26697377,76630028288,25.06225485,2.5439,-54.1882,75681,11.23428242,3933
190626,4916.2,7.2,8.500291153,-0.000935245,0.001464546,0.1467,58065,10.96931835,57126138112,24.76852761,1.3485,-46.3936,68854,11.1397436,-6827
190627,4957.2,33.6,8.508596344,0.008305191,0.00677802,0.6824,77888,11.26302718,77316108288,25.07116816,1.6451,-50.2833,76644,11.2469266,7790
190628,4920,-29.2,8.501063809,-0.007532535,-0.005934959,-0.59,70531,11.16380761,69143265280,24.9594465,1.8023,-30.4798,73139,11.20011702,-3505
190701,5050,143.6,8.527143522,0.026079713,0.028435644,2.9268,79679,11.28576134,80245256192,25.10835348,2.2501,-50.2619,75819,11.2361042,2680
190702,5033.4,-21,8.523850979,-0.003292543,-0.00417213,-0.4155,54108,10.89873733,54499200512,24.72145187,0.8626,-51.01,71522,11.17776037,-4297
190703,5004.6,-27.2,8.518112768,-0.005738211,-0.005435,-0.5406,55798,10.92949331,55724113664,24.74367881,0.7353,-36.1227,71472,11.17706104,-50
190704,4984,-8.6,8.51398806,-0.004124708,-0.001725522,-0.1723,61859,11.03261288,61825917696,24.84758849,1.7786,-41.0207,72341,11.18914633,869
190705,5017,45.6,8.520587424,0.006599364,0.009089097,0.9172,55873,10.93083654,55829445888,24.74556727,1.3155,-25.6599,69874,11.1544489,-2467
190708,4821.6,-194.4,8.480861102,-0.039726322,-0.040318566,-3.8756,75411,11.23070843,73421877248,25.01948778,3.7879,-49.1807,75132,11.22700185,5258
190709,4829.4,-5.8,8.482477515,0.001616413,-0.001200977,-0.12,52896,10.876083,51095614976,24.65696452,1.0299,-52.2235,66316,11.10218647,-8816
190710,4809.8,-26,8.478410782,-0.004066733,-0.00540563,-0.5377,49192,10.80348629,47408963584,24.58207715,1.4682,-34.0649,67541,11.1204901,1225
190711,4800.6,-4,8.476496189,-0.001914593,-0.000833229,-0.0833,69402,11.14767096,67028805120,24.92838829,2.2645,-43.9474,71437,11.17657122,3896
190712,4843,51.8,8.485289642,0.008793453,0.01069585,1.0811,64621,11.07629471,62425319936,24.8572368,1.4067,-18.5679,64746,11.0782272,-6691
190715,4906,67.8,8.498214225,0.012924582,0.013819812,1.4013,86145,11.3637872,83767705600,25.1513134,4.2164,-19.3243,69727,11.1523429,4981
190716,4921.2,20.4,8.501307682,0.003093457,0.00414533,0.4163,52679,10.87197217,51815294208,24.6709512,0.7917,-10.8458,54782,10.91111695,-14945
190717,4911.4,-10.4,8.499314313,-0.00199337,-0.002117522,-0.2113,54806,10.91155496,54005122560,24.71234474,0.9265,-17.685,42246,10.65126495,-12536
190718,4848.2,-68.2,8.486362781,-0.012951532,-0.014067076,-1.3872,41908,10.64323202,40790788608,24.43172212,1.0292,4.0913,19430,9.874573542,-22816
