ln,dln,per,lncjl,lncjje,jc,lnccl
8.745761999,0.001624489,0.003532782,9.007244516,23.04860485,-0.0807,8.580355766
8.737709294,-0.008052705,-0.007379363,8.398860004,22.43788012,-2.1608,#NUM!
8.726124222,-0.011585072,-0.011761174,9.176990392,23.20433928,-38.1889,9.877451538
8.73777346,0.011649239,0.011774142,9.199784858,23.23376765,-17.2416,9.896462938
8.725572283,-0.012201178,-0.011723824,9.187992508,23.21588513,-40.9628,9.894194506
8.736649955,0.011077672,0.010470532,9.413689296,23.44400809,-11.4987,9.926080401
8.73924815,0.002598196,-0.000160174,8.96213539,23.00043087,0.3153,9.87086105
8.726156679,-0.013091471,-0.011911717,9.16062478,23.18950313,-23.5907,9.877964595
8.735428718,0.009272039,0.010161752,9.202711345,23.2307631,-0.7473,9.89075686
8.725214983,-0.010213735,-0.009323934,9.110741007,23.14029173,-16.9528,9.864902637
8.733271845,0.008056862,0.006735417,9.169934957,23.20165033,1.7298,9.879758226
8.74525264,0.011980795,0.010444529,9.027618735,23.06453517,29.9793,9.845964366
8.75542238,0.01016974,0.013490938,9.091556836,23.1407329,12.7731,9.843737548
8.762207818,0.006785437,0.006919007,9.093357016,23.15237703,-0.0533,9.834351814
8.765115205,0.002907388,0.002216395,8.905715579,22.9677061,-10.735,9.803667217
8.764178262,-0.000936944,-0.00056243,8.933927892,22.99712218,-16.4537,9.796125034
8.769196271,0.00501801,0.00404166,8.980298079,23.0452199,-13.1818,9.789086292
8.76950712,0.000310849,0.000683761,8.904494329,22.97008579,-10.7462,9.748586591
8.765083988,-0.004423132,-0.00255986,9.033245134,23.09436414,0.6605,9.742085646
8.767671715,0.002587727,0.004359198,9.043459,23.10712861,-2.7401,9.709902803
8.764240752,-0.003430963,-0.004311692,9.012499004,23.0751702,1.8263,9.629774129
8.744009988,-0.020230764,-0.01944843,9.146548239,23.19565146,19.6241,9.578518895
8.746016582,0.002006594,0.002768232,9.152393412,23.19742323,-15.5327,9.363147292
8.740336743,-0.005679839,-0.0048,9.242420265,23.28082385,-17.4599,9.084436955
8.746016582,0.005679839,0.00232277,8.850230966,22.89473964,-1.2007,8.406261631
8.745284482,-0.000732099,-0.00076421,8.276649125,22.32271691,8.62,#NUM!
8.755989595,0.010705113,0.010657468,9.286189684,23.33167487,0.9617,9.701860845
8.755548456,-0.000441139,-0.000630338,8.99342737,23.04742104,-9.1978,9.692087278
8.765552145,0.01000369,0.010671493,9.261413642,23.32078201,15.3001,9.758924101
8.762019954,-0.003532192,-0.0046031,9.116688816,23.18212341,4.2835,9.71383922
8.763584409,0.001564456,-0.000812881,8.897135342,22.9587859,13.3688,9.691654792
8.750239548,-0.013344862,-0.013402617,9.168684697,23.22373861,2.3164,9.687257547
8.748749258,-0.00149029,-0.000729834,8.968650903,23.01908662,-10.642,9.626613529
8.730140942,-0.018608316,-0.019461417,9.202610574,23.23477096,-2.7413,9.647691669
8.694502206,-0.035638735,-0.034673367,9.320628726,23.33131235,-14.7428,9.688746104
8.697212099,0.002709893,-0.001002305,9.354527292,23.34475823,-18.6494,9.653614941
8.696142402,-0.001069698,-0.000501689,9.048644633,23.04079191,-18.4236,9.578034382
8.645902979,-0.050239423,-0.051417317,9.393744676,23.36131547,-17.4641,9.623509064
8.641709066,-0.004193913,-0.012431573,9.46109909,23.41310774,-48.3322,9.612734102
8.656433259,0.014724192,0.010092222,9.27312736,23.22965903,-19.4797,9.515469358
8.61323038,-0.043202879,-0.04465843,9.391411147,23.31584092,-50.8974,9.451716692
8.641355834,0.028125454,0.028263558,9.176473302,23.11466496,-38.0979,9.213634939
8.65063958,0.009283746,0.003955336,8.964567703,22.91794357,-23.1505,8.817149625
8.65347081,0.002831229,0.003001745,8.507546814,22.45730772,-24.8344,8.192293731
8.669914278,0.016443469,0.015862661,9.109525067,23.0728945,-50.7272,10.0330674
8.6713553,0.001441021,0.002811396,9.148996742,23.11627885,-64.2765,10.04529089
8.700281121,0.028925821,0.029977018,9.336708671,23.32459083,-25.0795,10.05311373
8.696108955,-0.004172166,-0.002575423,9.124782484,23.12211124,-30.9573,10.0259264
8.696744247,0.000635292,-0.001604439,9.212837252,23.20724286,-40.277,10.0365751
8.709101977,0.01235773,0.010829014,9.262553243,23.26451796,-32.4247,10.0302964
8.705364273,-0.003737704,-0.001955196,9.231514607,23.23486568,-21.1354,10.00581848
8.702709639,-0.002654634,-0.000897129,9.172638505,23.17287981,-44.8983,9.970304726
8.717976608,0.015266969,0.01606728,9.265680467,23.27592468,-33.7768,9.965945786
8.704668113,-0.013308494,-0.011042945,9.286560398,23.29636442,-55.4874,9.918228371
8.715289667,0.010621554,0.008202907,9.155989777,23.16660412,-36.1142,9.88542541
8.732111004,0.016821337,0.017100084,9.249272582,23.27266319,-8.1754,9.826120429
8.744392507,0.012281503,0.012780062,9.23931648,23.28059232,-20.3776,9.695725103
8.738895705,-0.005496802,-0.006184906,9.208238164,23.24842408,-13.1457,9.560504164
8.728587996,-0.010307709,-0.012206573,9.234545061,23.26684753,-12.317,9.301916315
8.727778213,-0.000809782,-0.002948801,9.186252576,23.20993186,-8.1108,8.679141958
8.728134598,0.000356385,0.005182858,8.529516941,22.55750046,27.8942,#NUM!
8.712825762,-0.015308836,-0.015423327,9.240287448,23.25528994,-73.4339,9.725616079
8.716568503,0.003742741,0.001605715,9.205026277,23.2165709,-70.4984,9.738200088
8.706159291,-0.010409212,-0.01281457,9.316770316,23.33521075,-89.2042,9.783689989
8.705728735,-0.000430556,-0.006724749,9.347054195,23.35362121,-63.8276,9.814656339
8.642168081,-0.063560653,-0.064706298,9.592877975,23.55702922,-121.5523,9.852141625
8.673512946,0.031344864,0.027711256,9.441055189,23.39694908,-56.9588,9.834619673
8.700447646,0.026934701,0.029539097,9.440896383,23.43233371,-29.175,9.856710361
8.685280588,-0.015167058,-0.009095212,9.451638134,23.43897257,-58.1414,9.906483062
8.701512751,0.016232163,0.015535595,9.409928664,23.39937142,-22.8572,9.915910073
8.716207971,0.01469522,0.018488772,9.239510749,23.2467872,-13.7382,9.909370216
8.711937268,-0.004270703,-0.000691358,9.233275343,23.2495296,-46.9642,9.92588485
8.703407163,-0.008530105,-0.009197463,9.304012848,23.30174989,-36.3089,9.929447654
8.695506727,-0.007900436,-0.00538822,9.255887187,23.25686605,-41.6863,9.925689261
8.696476805,0.000970078,0.000568391,9.300272479,23.29681116,-43.8493,9.930372881
8.707482918,0.011006113,0.010284392,9.399968504,23.39774256,-15.7423,9.915317304
8.708639656,0.001156738,0.005053675,9.177713869,23.18745504,-31.6126,9.858071689
8.703307546,-0.00533211,-0.005678422,9.127502094,23.13267674,-28.5346,9.831346875
8.701180028,-0.002127519,-0.001730449,9.223651386,23.22609814,-17.1867,9.782223465
8.697679732,-0.003500295,-0.002604775,9.246672301,23.24397797,-23.4053,9.70826311
8.68067166,-0.017008072,-0.014572011,9.392661929,23.38068596,-2.8571,9.561278894
8.691314552,0.010642891,0.010485633,9.473242953,23.45457114,-19.6577,9.300729372
8.699514748,0.008200197,0.005033333,9.145375093,23.14492547,-4.7334,8.524764457
8.684062644,-0.015452105,-0.01675694,8.411165787,22.401581,27.1641,#NUM!
8.662020544,-0.0220421,-0.02258098,9.329189506,23.29101739,-44.7205,9.826390502
8.684942419,0.022921875,0.028546303,9.335915195,23.31338058,-43.9927,9.813781639
8.684908596,-3.38E-05,-0.000710299,9.091894617,23.07458284,-46.422,9.814710982
8.666716036,-0.018192559,-0.018186828,9.253974409,23.22668064,-41.5766,9.838842359
8.674572938,0.007856901,0.00475035,9.291367211,23.25953496,-8.7836,9.846229134
8.67039485,-0.004178088,-0.002436597,9.14676139,23.11528106,-27.5233,9.836866865
8.681418664,0.011023814,0.013203449,9.361085259,23.32961519,-18.2058,9.888170848
8.679482094,-0.001936569,-0.00312872,9.117676687,23.09701667,-28.2944,9.858542486
8.699681401,0.020199307,0.019963339,9.166074956,23.15980492,-18.1409,9.870551052
8.70427009,0.004588689,0.004943105,9.009569672,23.01023599,-13.2143,9.824173746
8.701346403,-0.002923687,-0.001963068,8.857657449,22.85727843,-18.2329,9.801510196
8.705563087,0.004216684,0.006063216,8.98757175,22.98821849,-4.1716,9.791438049
8.6983474,-0.007215686,-0.003504088,9.042986242,23.04190159,1.6576,9.75126834
8.693496676,-0.004850725,-0.004795439,9.037771107,23.0331847,-3.5541,9.659758568
8.702842538,0.009345862,0.009601329,9.155884186,23.15159445,-0.5697,9.529811767
8.701612546,-0.001229992,0.00066527,9.11018849,23.11115652,8.5304,9.215825302
8.695339377,-0.006273169,-0.006426778,9.004053938,22.99996366,1.2215,8.480114183
8.695372849,3.35E-05,-0.000669434,9.348797115,23.33543407,-19.9497,10.25284076
8.704071019,0.00869817,0.011149086,9.25157828,23.256797,-44.7991,10.2429553
8.710454688,0.006383669,0.004846686,9.025936649,23.03089217,-26.9069,10.2201943
8.698247279,-0.01220741,-0.010379814,9.259320994,23.25894873,-21.4472,10.20032756
8.693966049,-0.004281229,-0.004089294,9.061144066,23.05553859,-25.8209,10.19458877
8.678427296,-0.015538753,-0.01613672,9.194515822,23.17717098,-42.9978,10.22139568
8.679039895,0.000612599,-0.002653783,9.198672567,23.17590598,-12.8627,10.22741717
8.664647213,-0.014392682,-0.012460307,9.280239499,23.25337352,-41.0456,10.22215944
8.639977035,-0.024670177,-0.030849784,9.394659931,23.3418833,-29.3881,10.23656116
8.654865997,0.014888961,0.009271523,9.291274989,23.23890442,-16.4746,10.21001591
8.641885635,-0.012980361,-0.012111582,9.206934579,23.14966078,-21.1155,10.20214666
8.643120748,0.001235113,0.005113737,9.190035619,23.13047243,-12.1486,10.1792615
8.660462021,0.017341273,0.019098125,9.24416192,23.19428688,-8.8778,10.15704391
8.659664504,-0.000797517,0.001803802,9.089414904,23.0448065,-8.6575,10.10516229
8.653819789,-0.005844715,-0.004361479,9.172534657,23.12658367,-6.0176,10.08714155
8.640931791,-0.012887998,-0.011274874,9.284334052,23.22315057,-10.7031,10.00165728
8.63749749,-0.0034343,0.000957583,9.329100708,23.26515191,6.8434,9.884814287
8.645902979,0.008405488,0.010972779,9.393994374,23.33294645,-6.5461,9.691531191
8.631057448,-0.014845531,-0.016419775,9.303192989,23.24049757,-4.0173,9.376955899
8.629449874,-0.001607574,-0.004218806,9.147187557,23.07755439,7.0686,8.756839815
8.60933472,-0.020115154,-0.020391785,8.655214489,22.56993699,-1.3446,#NUM!
8.528686885,-0.080647835,-0.084046423,9.504352368,23.35869463,-83.9095,10.0671783
8.545236282,0.016549397,0.021702773,9.429797135,23.26608762,-56.1935,10.06535127
8.519191194,-0.026045088,-0.028782435,9.534450801,23.36875147,-79.2522,10.09962983
8.539111227,0.019920033,0.017296705,9.526901404,23.35534192,-49.3228,10.11759036
8.522936666,-0.016174561,-0.013283487,9.358760377,23.19453335,-96.2333,10.09340519
8.536014946,0.01307828,0.007183513,9.523836379,23.35445164,-65.2829,10.14128324
8.517393171,-0.018621774,-0.016996601,9.547526639,23.37942801,-108.4975,10.1234661
8.518632156,0.001238984,-0.005352293,9.493637846,23.32035106,-47.9093,10.14037621
8.553602263,0.034970108,0.033208624,9.561067664,23.39923443,-32.3643,10.14944879
8.536995819,-0.016606445,-0.017254902,9.571783928,23.41478384,-38.7826,10.12811001
8.545586266,0.008590447,0.013724728,9.655218482,23.48971155,-53.1313,10.17301838
8.534128968,-0.011457298,-0.012506391,9.502711434,23.33635784,-35.9436,10.1372149
8.501104459,-0.033024509,-0.030771107,9.660651368,23.47918171,-62.5627,10.14741364
8.506738734,0.005634274,-0.002425222,9.775313214,23.58334053,-48.6299,10.15198691
8.534640105,0.027901372,0.025235849,9.456418895,23.28064258,-19.5507,10.07760891
8.539932678,0.005292573,0.007624633,9.393245092,23.22650907,-21.5326,10.05393137
8.518951644,-0.020981034,-0.016371187,9.648014489,23.46085596,-27.3565,10.03863015
8.552251407,0.033299763,0.0388537,9.66484958,23.50537173,5.8968,9.9840532
8.554681636,0.002430229,0.003082258,9.277812087,23.12895056,-13.1855,9.897922094
8.556260047,0.001578411,0.001154024,9.383284767,23.23431891,3.9998,9.797293356
8.553409396,-0.002850651,-0.000964432,9.49499286,23.34248043,-11.7969,9.633252394
8.548536808,-0.004872588,-0.002287176,9.424725682,23.27736324,2.5637,9.271717652
8.540792524,-0.007744284,-0.008868227,9.139595967,22.98155504,8.0729,8.531096097
8.54581952,0.005026997,0.005791806,9.563248229,23.3978944,-30.0516,9.956886129
8.554681636,0.008862116,0.007474475,9.462343452,23.30896417,-23.0038,9.975296455
8.575273402,0.020591767,0.020607662,9.506288189,23.37610491,-5.641,9.98989458
8.575046919,-0.000226483,0.00049077,9.183071945,23.0567763,-10.8569,9.920836191
8.568190442,-0.006856477,-0.006233845,9.275753511,23.14405374,-11.8789,9.949989386
8.562166557,-0.006023885,-0.004435946,9.321971188,23.18548331,-19.2904,9.946642823
8.544886176,-0.017280381,-0.020504241,9.392995207,23.24470177,-44.751,9.9601514
8.548187856,0.003301679,0.000969481,9.288134399,23.1360099,-31.3166,9.954513311
8.532042394,-0.016145461,-0.015173012,9.550092937,23.39628972,-30.5741,9.968338525
8.506415318,-0.025627076,-0.02874818,9.70595083,23.5099399,-49.612,9.968900691
8.492531578,-0.01388374,-0.008568734,9.482197894,23.28309902,-51.55,9.919508529
8.477620416,-0.014911162,-0.019558885,9.576510097,23.35863171,-19.2508,9.91398229
8.502891407,0.02527099,0.025684723,9.586376669,23.37361253,-27.8718,9.89394214
8.487846767,-0.01504464,-0.012934053,9.52580783,23.31709459,-25.1694,9.879092396
8.512582579,0.024735812,0.026079968,9.662370949,23.46978854,-27.7733,9.854034669
8.51974992,0.007167341,0.003032237,9.320449595,23.135175,-17.7148,9.782787767
8.526430397,0.006680477,0.007292327,9.55258165,23.36720225,-8.8753,9.720045368
8.524526239,-0.001904158,-0.001905972,9.428270356,23.24848351,-1.0831,9.515100776
8.502282579,-0.02224366,-0.019853837,9.45383542,23.26076121,-6.8063,9.265680467
8.491054534,-0.011228045,-0.009895299,9.253591414,23.04784681,-17.3712,8.518791913
8.463370385,-0.027684149,-0.031236809,9.579072337,23.35555618,-65.0285,10.43684736
8.47294868,0.009578295,0.007442094,9.642057851,23.40479281,-49.0512,10.46147344
8.481566014,0.008617334,0.011772021,9.610256781,23.38962952,-66.9801,10.45995553
8.477620416,-0.003945597,-0.00715772,9.437236872,23.21169855,-31.0183,10.4245407
8.481814688,0.004194271,0.007210642,9.763363044,23.54087517,-37.4651,10.4474094
8.478327615,-0.003487072,-0.004241693,9.511333458,23.2879252,-42.8887,10.40058944
8.503378202,0.025050587,0.024577199,9.553930076,23.34865872,-28.6655,10.3996157
8.504472627,0.001094425,0.000405121,9.28247497,23.08455259,-37.4072,10.35249096
8.500697889,-0.003774738,-0.003293888,9.312535884,23.10926892,-23.7607,10.36413505
8.485908901,-0.014788988,-0.01254643,9.461721465,23.24888897,-21.1214,10.37220911
8.47290687,-0.013002032,-0.013672283,9.543951376,23.31822969,-31.4237,10.37642438
8.480446216,0.007539346,0.005768114,9.538060131,23.30555642,-19.273,10.37330366
8.488299768,0.007853552,0.011116601,9.533510237,23.31698239,-32.6806,10.36819594
8.473241304,-0.015058464,-0.018975967,9.441372725,23.22175379,-30.0343,10.33214822
8.469640262,-0.003601042,-0.007340912,9.538636417,23.31178358,-25.5454,10.33893209
8.469052816,-0.000587445,-0.0009234,9.714503853,23.48741917,-26.7779,10.3435151
8.451950422,-0.017102394,-0.014901157,9.478457289,23.23494351,-20.6782,10.29454943
8.454125588,0.002175166,0.002087594,9.525734883,23.27661873,-8.5032,10.25737863
8.449984442,-0.004141146,-0.002053476,9.552368574,23.3041522,-18.9743,10.20614444
8.45914026,0.009155818,0.009241204,9.709417249,23.46297307,-3.2121,10.17960299
8.445568288,-0.013571972,-0.011430045,9.509778075,23.26007739,-15.6799,10.10385366
8.434420093,-0.011148195,-0.014643261,9.491677357,23.22449726,0.4099,9.979753908
8.450925176,0.016505083,0.016668804,9.751442987,23.49043012,-4.1056,9.79573529
8.462610282,0.011685106,0.011997296,9.645299555,23.40373795,-2.4934,9.425048444
8.46455162,0.001941338,-0.001138376,9.112507012,22.87628865,10.1194,8.702177866
8.473868067,0.009316447,0.010609858,8.594339401,22.36015475,-17.2151,#NUM!
8.474953526,0.001085459,0.000638404,9.372374184,23.14329665,0.6493,10.08096406
8.476371197,0.001417671,0.003041667,9.574983486,23.35116097,-15.6306,10.10553003
8.468968867,-0.00740233,-0.008773034,9.346181595,23.11683033,9.2197,10.09009159
8.480612191,0.011643324,0.011658784,9.488805095,23.25938322,19.6713,10.09823163
8.445654224,-0.034957967,-0.031838103,9.424079843,23.17605194,8.3071,10.05479133
8.439188406,-0.006465818,-0.007092199,9.403437002,23.14508573,-10.0939,10.04719821
8.442297217,0.003108811,0.004311088,9.540003767,23.27919242,9.3123,10.04706828
8.356601815,-0.085695402,-0.087783571,9.795846661,23.48264776,-49.2208,10.06946798
8.358713153,0.002111339,-0.00384327,9.83027149,23.47978534,-10.8353,10.02985585
8.337683677,-0.021029476,-0.021060693,9.696155833,23.34961585,-20.7532,9.864330837
8.318839809,-0.018843868,-0.022680714,9.691098464,23.31927468,0.7169,9.729134165
8.323754063,0.004914254,0.00747464,9.773549695,23.39257411,-12.7832,9.424887076
8.302315385,-0.021438678,-0.023058614,9.381685238,22.98899344,14.7386,8.642768014
8.316642489,0.014327104,0.010656499,8.583729715,22.18358356,-36.5854,#NUM!
8.370454971,0.053812483,0.052550028,9.861936125,23.52151263,-15.5445,9.976087245
8.347495616,-0.022959355,-0.020333681,9.73489137,23.39059709,-33.9561,9.942948621
8.34517042,-0.002325196,0.000855148,9.733529255,23.38089299,-35.6884,9.961614941
8.349011198,0.003840779,0.002460956,9.823198981,23.4491846,-8.4208,9.995702037
8.342792184,-0.006219014,0,9.690912953,23.33720382,-34.1585,9.964112174
8.332308352,-0.010483832,-0.0093359,9.584246011,23.21835594,-6.5255,9.967541581
8.340360543,0.008052191,0.013796066,9.846758458,23.47678153,-14.9424,10.0305166
8.355144739,0.014784196,0.016274694,9.762960317,23.41629083,-20.5518,10.01171396
8.361708289,0.006563549,0.00364486,9.79222074,23.46225947,-18.9837,10.05358718
8.397508348,0.03580006,0.03264202,9.918326903,23.60514478,-1.9456,10.05005239
8.396200009,-0.00130834,-0.000225723,9.791717652,23.48107409,-10.6274,9.98681716
8.398229459,0.00202945,0.005045954,9.592946186,23.28101919,1.1035,9.949607488
8.386719975,-0.011509484,-0.008978215,9.811152941,23.50822907,-26.736,9.97548258
8.382701338,-0.004018637,-0.008694061,9.635934851,23.32452061,-11.5286,9.937115734
8.382243651,-0.000457687,-0.002975645,9.514141826,23.19584045,0.1857,9.896664327
8.408984178,0.026740527,0.025004457,9.606091788,23.30177231,5.5119,9.856972299
8.427487278,0.0185031,0.019601838,9.77866102,23.49508682,7.4649,9.775199532
8.423453777,-0.004033501,-0.007116812,9.642447411,23.36726483,7.0911,9.475239882
8.438149984,0.014696207,0.015367965,9.347228624,23.07619984,0.1859,8.785080637
8.444149268,0.005999284,0.007186196,9.883488906,23.62682223,-11.2965,10.68453114
8.446641963,0.002492695,0.000944328,9.784704017,23.52375681,-11.337,10.68663539
8.416267273,-0.030374691,-0.028053097,9.972780379,23.69935222,-17.4493,10.63983789
8.419844936,0.003577663,0.002865835,9.859169872,23.56971661,-18.4747,10.64594857
8.416930769,-0.002914167,-0.000928587,9.754175149,23.47109324,-28.3264,10.6280365
8.37290703,-0.044023739,-0.047825886,9.87893868,23.56775728,-46.5644,10.62103462
8.370037986,-0.002869044,-0.009546318,9.796625911,23.46896272,-51.6619,10.6003279
8.376596901,0.006558915,0.006905759,9.718241724,23.39274586,-43.4515,10.60393304
8.388905171,0.01230827,0.016507503,9.92964251,23.60788646,-43.8569,10.59169757
8.369203494,-0.019701677,-0.021056537,9.821409442,23.50413583,-33.503,10.56931492
8.37290703,0.003703536,0.002171804,9.884559543,23.55025472,-48.4511,10.58438501
8.405591015,0.032683985,0.032781753,10.08251201,23.78892416,-43.1735,10.5890309
8.415071868,0.009480854,0.009037346,10.10903724,23.81687064,-21.6104,10.65296781
8.405143688,-0.009928181,-0.008680089,10.33338508,24.03784006,-32.7021,10.686841
8.386674399,-0.018469288,-0.021010893,10.30951917,23.99958089,-22.8884,10.6379686
8.386172929,-0.00050147,-0.000683995,9.954038071,23.64109993,-24.9593,10.57257255
8.37484591,-0.011327019,-0.012728866,10.01081613,23.68686549,-22.7122,10.57495134
8.386446489,0.011600579,0.010074763,10.06773,23.74690592,-8.3702,10.55317907
8.382930103,-0.003516387,0.002973604,10.11208583,23.79563707,-21.524,10.52358005
8.396200009,0.013269906,0.011241027,10.32620301,24.01929455,-12.9572,10.50878664
8.373230438,-0.022969571,-0.024667406,10.1977231,23.88033242,-7.5025,10.43399815
8.37128842,-0.001942018,-0.003471258,10.21628898,23.8840716,-9.4465,10.33585421
8.365253399,-0.006035021,-0.005215124,10.37361617,24.03660857,-12.0675,10.23598762
8.35142192,-0.013831479,-0.015155092,10.13344782,23.79070636,-11.6991,9.93677725
8.357962966,0.006541046,0.00412758,9.943381116,23.59650538,4.2386,9.225426009
8.344267356,-0.01369561,-0.012838802,10.32718543,23.96725064,-25.144,10.55950383
8.355850041,0.011582685,0.018096357,10.2498394,23.89931632,-19.7218,10.54935967
8.341696294,-0.014153747,-0.012728833,10.53571632,24.16665654,-30.3124,10.65436104
8.340217321,-0.001478973,-0.003819527,10.17553555,23.81458063,-19.4053,10.57612586
8.326274787,-0.013942534,-0.013846526,10.25008691,23.88976846,-30.2702,10.60495006
8.323705525,-0.002569262,-0.007814775,10.26733174,23.89469011,-47.6363,10.59753433
8.31796146,-0.005744065,-0.008347979,10.11597452,23.73659218,-35.1567,10.58963529
8.315468607,-0.002492853,-0.003768414,10.26847783,23.88788772,-26.207,10.61795581
8.344695225,0.029226617,0.027662912,10.42439221,24.05071184,-3.0786,10.61562821
8.359041184,0.014345959,0.019538022,10.33032269,23.98323541,-19.7234,10.57218834
8.359556442,0.000515259,-0.001498548,10.04693833,23.70431273,-6.4967,10.55244771
8.36025864,0.000702198,-9.36E-05,10.40906945,24.07723976,-14.9717,10.57834346
8.361100627,0.000841987,-0.002898957,10.21067809,23.87373243,-4.4606,10.51420376
8.369157113,0.008056485,0.006122449,10.27784032,23.94079559,-2.8757,10.48807466
8.364088631,-0.005068482,-0.004195609,10.05933679,23.72302724,3.6526,10.34325746
8.378252911,0.014164281,0.01512157,10.36148186,24.02903787,4.0445,10.30621558
8.375860015,-0.002392896,-0.001336098,10.08247021,23.75811405,4.1221,9.98252976
8.368089753,-0.007770262,-0.008218415,9.99149843,23.66147539,3.6692,9.267948685
8.373322821,0.005233068,0.003602771,9.150059441,22.81956529,-17.8112,#NUM!
8.380227336,0.006904515,0.005834862,10.14506024,23.82544974,-13.6333,10.29034732
8.365020554,-0.015206782,-0.014484654,10.03675016,23.7051175,-14.0518,10.24309772
8.36697477,0.001954216,0.002928462,9.99679573,23.66085405,-13.0846,10.22179582
8.373507561,0.006532791,0.006880946,10.21185422,23.88208145,-7.37,10.32859188
8.368693183,-0.004814378,-0.00575406,10.15307827,23.82582546,-8.4417,10.27897444
8.364414903,-0.00427828,-0.008481685,10.09909545,23.77075396,-15.6196,10.27880268
8.352884426,-0.011530477,-0.012917217,10.28827365,23.93802807,-11.8875,10.28759282
8.343268284,-0.009616142,-0.011090485,10.07162566,23.72136489,-9.8235,10.21405573
8.338927399,-0.004340885,-0.007935749,10.19148208,23.83235394,7.1261,10.23763566
8.369435367,0.030507968,0.033803209,10.26879017,23.92264129,18.9304,10.16400396
8.390904081,0.021468714,0.024643732,10.00910803,23.6885382,3.9332,10.04472666
8.396922063,0.006017982,0.007894618,10.02809172,23.7228466,-6.085,9.934743942
8.414495793,0.01757373,0.018794326,10.10340342,23.80860591,-0.4088,9.719023703
8.419315719,0.004819926,0.003529048,9.673696959,23.38832486,1.6301,8.948455992
8.412410287,-0.006905432,-0.008261893,10.32127641,24.0374062,-0.1348,10.98664774
8.450412158,0.038001871,0.036305324,10.43490961,24.17024608,16.001,11.01432481
8.446556112,-0.003856046,-0.002962009,10.66765222,24.41494515,-8.2836,11.03237036
8.445052514,-0.001503598,0.000171969,10.47081638,24.21486759,-15.6243,11.00316594
8.44719982,0.002147306,0.000686401,10.72913122,24.48056674,2.8569,11.04836301
8.477370697,0.030170878,0.029387279,10.68789125,24.44379297,27.5023,11.01483507
8.541495484,0.064124787,0.068436463,10.95882693,24.76589118,78.6534,11.01884224
8.529753973,-0.01174151,-0.000869016,10.94295121,24.77661835,24.6565,11.00501226
8.52066715,-0.009086823,-0.017259935,10.81502701,24.64274617,-0.4842,10.99169591
8.524089358,0.003422208,0.003694435,10.67169582,24.49565185,9.3087,10.93060384
8.533302733,0.009213375,0.011335905,10.82221531,24.64371367,13.975,10.92332716
8.545664023,0.01236129,0.017416997,10.94920878,24.79973268,-13.8467,10.92038351
8.575235659,0.029571635,0.028346041,10.86360376,24.72160439,3.5122,10.86986285
8.594154233,0.018918574,0.024407407,11.02430155,24.90246296,9.9706,10.90180057
8.601975419,0.007821186,0.016977804,11.05122328,24.94760539,-16.2153,10.89555344
8.574782623,-0.027192796,-0.032814742,11.23897534,25.1254381,50.7001,10.88657675
8.60315068,0.028368056,0.022757304,10.98947042,24.87798775,-7.581,10.82291336
8.620868288,0.017717608,0.021203707,11.033437,24.9496618,-4.8029,10.69582374
8.594820677,-0.02604761,-0.018950329,11.04868122,24.95469871,-21.2642,10.42919194
8.573497908,-0.021322769,-0.021929825,10.59935603,24.47779066,-8.9024,9.74061562
8.585076114,0.011578206,0.014052923,9.777073628,23.66252623,-7.8087,#NUM!
8.61500932,0.029933206,0.029498712,10.99571282,24.88831166,12.617,10.96042679
8.610209834,-0.004799486,0.001713015,10.86837795,24.77817146,-34.7801,10.94165958
8.607033895,-0.003175939,-0.00285192,11.01652858,24.91621195,-45.7856,10.98009279
8.620002455,0.01296856,0.016385751,11.14167336,25.06440898,-48.078,11.01933381
8.632519879,0.012517424,0.005631594,11.02956908,24.94955479,-10.9402,10.99241981
8.615879484,-0.016640395,-0.013735368,11.00594245,24.92662637,-31.0711,11.0248882
8.58634605,-0.029533434,-0.032773423,11.02887159,24.92863592,-36.8787,11.01537796
8.592597466,0.006251416,0.00430299,10.95795636,24.84508081,-56.2795,11.01585481
8.57896539,-0.013632076,-0.014063851,11.00068217,24.88972483,-51.5234,11.01401194
8.618738438,0.039773048,0.03541486,11.09422313,24.99421309,-13.2561,10.9827641
8.659733878,0.04099544,0.040686785,11.02033261,24.96873913,8.1621,10.98062081
8.656363655,-0.003370224,0.000208819,10.87682002,24.83813711,-28.9497,10.96819829
8.670532113,0.014168459,0.011495042,10.87468305,24.83531914,-7.4369,10.95920974
8.67975412,0.009222007,0.010879543,10.92498479,24.89751991,11.0425,10.96297779
8.665751118,-0.014003002,-0.010722659,10.99206634,24.96183796,-46.8296,10.93604907
8.67193798,0.006186862,0.005413925,10.87525083,24.84271041,-21.2464,10.9163967
8.668849334,-0.003088647,0.000481199,11.01259458,24.97852413,-31.9609,10.92164872
8.651933853,-0.016915481,-0.022023352,10.90731286,24.86561772,-5.9749,10.85119943
8.648431958,-0.003501895,-0.006524942,10.77505285,24.72178695,-13.1676,10.81973828
8.63212773,-0.016304228,-0.015189873,10.97014467,24.92001249,-46.9825,10.70672156
8.658553855,0.026426126,0.021252952,10.91104393,24.84973781,-17.8111,10.5867864
8.660843218,0.002289362,0.004434897,10.75173496,24.71167531,-35.3288,10.3291147
8.659595124,-0.001248093,-0.003191563,10.28793329,24.24754948,-9.971,9.692519577
8.662366553,0.002771428,0.000484329,9.64717494,23.60393343,-28.9798,#NUM!
