time,收盘价,涨跌,ln,dln,per,涨跌幅,normcjl,成交量,lncjl,normcje,成交金额,lncjje,振幅,jc,normccl,持仓量,lnccl,持仓量变化,junzhi,biaozhuncha,jianyan,1-jy,zjianyan
220721,6310.2,-53.8,8.749922651,-0.009902945,-0.008525879,-0.8454,0.074402856,53774,10.89254536,0.03 ,68268455680,24.94671365,1.1219,-37.3984,0.92323591,93001,11.44036552,-2001,,,,,
220722,6244.8,-92.2,8.739504396,-0.010418254,-0.014764284,-1.4549,0.507536509,76054,11.23919889,0.33 ,95212113920,25.27937302,2.689,-44.7325,0.998086545,96095,11.47309256,3094,,,,,
220725,6173.6,-59.6,8.728037415,-0.011466981,-0.009654011,-0.9562,0.283679506,64539,11.07502497,0.17 ,80063913984,25.10609108,2.2011,-57.6355,0.908889941,92408,11.43396883,-3687,,,,,
220726,6273.4,100.2,8.744073751,0.016036336,0.0159722,1.6231,0.223258528,61431,11.02566987,0.13 ,76692205568,25.06306592,1.9633,-34.556,0.831039474,89190,11.3985242,-3218,,,,,
220727,6298,34.8,8.747987402,0.00391365,0.005525564,0.5556,-0.045330994,47615,10.77090312,(0.06),59817921536,24.81457114,1.1655,-34.2327,0.779679455,87067,11.37443322,-2123,,,,,
220728,6305.6,5.6,8.749193406,0.001206005,0.000888099,0.0889,0.119912994,56115,10.93515844,0.07 ,71101181952,24.9873698,1.3175,-42.5655,0.816475776,88588,11.39175169,1521,,,,,
220729,6255.2,-58,8.741168397,-0.00802501,-0.009272285,-0.9187,0.106032499,55401,10.92235292,0.05 ,69696385024,24.96741429,1.5586,-38.9144,0.761414351,86312,11.36572392,-2276,,,,,
220801,6311.4,49.4,8.750112801,0.008944404,0.007827107,0.7889,0.110367724,55624,10.92637004,0.05 ,69793648640,24.96880885,1.7055,-35.8211,0.75841452,86188,11.36428624,-124,,,,,
220802,6167.4,-140,8.727032634,-0.023080167,-0.022700003,-2.2196,0.863783106,94379,11.45507387,0.56 ,1.16E+11,25.47965798,3.0377,-2.5961,1.055446227,98466,11.49746659,12278,,,,,
220803,6102.6,-87.8,8.716470189,-0.010562445,-0.01438731,-1.4183,0.446007424,72889,11.19669301,0.28 ,90236203008,25.22569655,2.8463,-21.7146,0.786767766,87360,11.37779279,-11106,,,,,
220804,6124.4,0.8,8.720036071,0.003565883,0.000130625,0.0131,0.352887577,68099,11.12871781,0.20 ,83200557056,25.14451988,1.829,-34.3346,0.762188501,86344,11.3660946,-1016,,,,,
220805,6258,149.4,8.741615924,0.021579853,0.023873442,2.4457,0.257784802,63207,11.05417033,0.14 ,78207287296,25.08262867,2.2264,-12.5113,0.642703276,81405,11.30719198,-4939,,,,,
220808,6291.4,48.2,8.7469389,0.005322976,0.007661252,0.772,-0.152000848,42128,10.64846788,(0.14),52873668608,24.69117129,1.0988,-31.6746,0.516976465,76208,11.24122172,-5197,,,,,
220809,6309.4,15.4,8.749795864,0.002856963,0.002440803,0.2447,-0.187343621,40310,10.60435486,(0.16),50722588160,24.64963717,0.8897,-32.0806,0.478583459,74621,11.22017725,-1587,,,,,
220810,6291,-16.4,8.74687532,-0.002920544,-0.002606899,-0.26,-0.12513412,43510,10.68074608,(0.12),54850751488,24.72788172,1.1859,-31.0558,0.467842127,74177,11.21420941,-444,,,,,
220811,6426.2,139,8.768138663,0.021263343,0.021630201,2.2108,0.052785054,52662,10.87164941,0.02 ,67207134720,24.93104525,1.9023,-13.1586,0.42722344,72498,11.19131425,-1679,,,,,
220812,6418.4,-8.6,8.766924144,-0.001214518,-0.001339898,-0.1338,-0.162284856,41599,10.63583141,(0.13),53471744256,24.70241921,0.6442,-2.453,0.235645488,64579,11.07564456,-7919,,,,,
220815,6429,7.2,8.768574284,0.00165014,0.001119925,0.1121,-0.093582238,45133,10.71736897,(0.08),58075972096,24.78501785,1.1928,-13.8093,0.151626013,61106,11.02036534,-3473,,,,,
220816,6454,24,8.772455373,0.003881088,0.003718624,0.3733,-0.120351764,43756,10.68638403,(0.10),56536329728,24.75814927,1.126,-11.1866,-0.054297908,52594,10.87035732,-8512,,,,,
220817,6492.4,36.6,8.778387541,0.005932168,0.005637361,0.5669,-0.110728732,44251,10.69763325,(0.09),57177212160,24.76942127,1.4963,-1.1047,-0.336088535,40946,10.6200094,-11648,,,,,
220818,6471.4,-24,8.775147747,-0.003239794,-0.003708626,-0.3695,-0.36215232,31318,10.35194829,(0.28),40519946752,24.4250602,0.6374,2.5944,-0.792740312,22070,10.0019745,-18876,,,,,
220819,6350.2,-88.8,8.756241587,-0.01890616,-0.013983812,-1.3791,0.308854914,65834,11.0948917,0.21 ,84211380224,25.15659591,1.7083,-41.5159,2.806476932,170846,12.04851784,15145,,,,,
220822,6428.6,67,8.768512064,0.012270477,0.010422176,1.0532,0.232978763,61931,11.03377614,0.16 ,79224225792,25.09554797,2.0781,-44.0799,2.694636438,166223,12.02108554,-4623,,,,,
220823,6432,-3.6,8.769040811,0.000528747,-0.000559701,-0.0559,0.017131234,50828,10.83620266,(0.00),65202583040,24.90076492,0.7396,-34.4045,2.621237334,163189,12.00266432,-3034,,,,,
220824,6247.4,-175,8.739920656,-0.029120155,-0.028011653,-2.7248,0.571865021,79363,11.28178754,0.39 ,1.00E+11,25.32986101,3.4442,-37.1769,2.844531247,172419,12.05768284,9230,,,,,
220825,6278.4,33.4,8.74487045,0.004949794,0.005319827,0.5348,0.446707281,72925,11.19718679,0.29 ,91050422272,25.23467928,1.4059,-44.2961,2.681717809,165689,12.01786782,-6730,,,,,
220826,6269,18.8,8.743372131,-0.001498319,0.002998883,0.3008,0.229771085,61766,11.03110833,0.14 ,77726310400,25.07645965,1.5871,-29.3739,2.581900833,161563,11.99265044,-4126,,,,,
220829,6272,11.6,8.743850562,0.000478431,0.00184949,0.1853,0.277419675,64217,11.07002325,0.17 ,80331374592,25.1094261,1.7187,-38.402,2.518952755,158961,11.97641417,-2602,,,,,
220830,6267,-12.2,8.74305305,-0.000797512,-0.001946705,-0.1943,0.152942351,57814,10.96498624,0.08 ,72271757312,25.00369926,1.1212,-18.9273,2.473737552,157092,11.9645869,-1869,,,,,
220831,6139.4,-122,8.722482296,-0.020570754,-0.019871649,-1.9484,0.644980626,83124,11.32808875,0.42 ,1.03E+11,25.3548618,2.3701,-16.3455,2.660380297,164807,12.01253037,7715,,,,,
220901,6115,-28.2,8.718500048,-0.003982248,-0.004611611,-0.459,0.320499755,66433,11.1039492,0.18 ,81691385856,25.1262144,1.6506,-11.7685,2.422716224,154983,11.95107071,-9824,,,,,
220902,6130.2,12.8,8.720982655,0.002482607,0.002088023,0.2092,0.272190189,63948,11.06582553,0.15 ,78472192000,25.08601016,1.0397,-19.2273,2.291715515,149568,11.91550642,-5415,,,,,
220905,6158.4,29.2,8.725572283,0.004589628,0.004741491,0.4764,0.27677814,64184,11.06950924,0.15 ,78869327872,25.09105824,1.2171,-24.2465,2.092178333,141320,11.8587821,-8248,,,,,
220906,6272.6,122.6,8.743946221,0.018373938,0.019545324,1.9935,0.341767628,67527,11.1202828,0.21 ,84150005760,25.15586683,1.7301,-18.9707,1.900818111,133410,11.80118237,-7910,,,,,
220907,6293,28.8,8.747193184,0.003246963,0.004576514,0.4598,-0.016267492,49110,10.80181796,(0.04),61687271168,24.84534344,0.9227,-8.5644,1.621325741,121857,11.71060351,-11553,,,,,
220908,6269.6,-17.8,8.743467836,-0.003725348,-0.002839097,-0.2831,-0.062438606,46735,10.75224863,(0.07),58696856832,24.79565202,0.6235,-2.9752,1.552136078,118997,11.68685356,-2860,,,,,
220909,6314.6,42.4,8.750619692,0.007151856,0.006714598,0.676,0.141880724,57245,10.95509558,0.08 ,72137039872,25.00183348,1.2053,-2.3724,1.330680772,109843,11.60680735,-9154,,,,,
220913,6292.6,-26.8,8.747129619,-0.003490073,-0.004258971,-0.4241,0.245381782,62569,11.04402523,0.15 ,79002996736,25.09275162,1.1045,-7.822,0.986788792,95628,11.46822094,-14215,,,,,
220914,6252.8,-43.8,8.740784642,-0.006344976,-0.007004862,-0.6956,0.371317141,69047,11.14254271,0.23 ,86308315136,25.18119178,1.0164,2.837,0.422336618,72296,11.18852408,-23332,,,,,
220915,6100.6,-155.2,8.716142406,-0.024642236,-0.025440121,-2.4809,0.279771972,64338,11.07190572,0.16 ,79343796224,25.0970561,3.6478,-7.1964,-0.432591181,36957,10.51751035,-35339,,,,,
220916,5918,-135.8,8.685753833,-0.030388573,-0.022946942,-2.2432,0.518559255,76621,11.24662647,0.30 ,91984060416,25.24488114,2.9436,-36.5037,1.26083792,106956,11.58017281,16832,,,,,
220919,5876.8,-52.8,8.678767675,-0.006986158,-0.008984481,-0.8904,0.29044479,64887,11.08040257,0.12 ,76380504064,25.05899332,1.6089,-36.3493,1.247628984,106410,11.57505484,-546,,,,,
220920,5918.6,48.6,8.685855213,0.007087538,0.008211401,0.8279,0.043278665,52173,10.8623204,(0.04),61926816000,24.84921914,1.4378,-39.6922,1.118103999,101056,11.5234301,-5354,,,,,
220921,5949.2,34.2,8.691012036,0.005156822,0.005748672,0.5782,0.147868389,57553,10.96046154,0.03 ,68087128064,24.94405402,2.1674,-29.381,1.207324796,104744,11.55927456,3688,,,,,
220922,5938.6,-18.2,8.689228694,-0.001783341,-0.003064695,-0.3055,0.059608659,53013,10.87829245,(0.02),63108962048,24.86812863,1.4202,-27.2854,1.089653984,99880,11.51172474,-4864,,,,,
220923,5873.4,-70.4,8.678188961,-0.011039733,-0.011986243,-1.1844,0.50718658,76036,11.23896219,0.27 ,89478643712,25.21726582,2.638,-16.2019,1.404273413,112885,11.63412488,13005,,,,,
220926,5804.4,-79,8.66637153,-0.011817432,-0.013610365,-1.3428,0.351954434,68051,11.1280127,0.16 ,79690993664,25.10142241,2.315,-1.9181,1.19445455,104212,11.55418256,-8673,,,,,
220927,5912.6,94.4,8.684840946,0.018469416,0.015965903,1.6225,0.268865869,63777,11.0631479,0.11 ,74746081280,25.03736262,2.0934,-7.4531,1.084452663,99665,11.50956984,-4547,,,,,
220928,5772,-132,8.66077392,-0.024067026,-0.022869023,-2.2358,0.371647629,69064,11.14278889,0.17 ,80425955328,25.11060279,2.4221,2.4802,1.158940416,102744,11.53999574,3079,,,,,
220929,5790.8,0.4,8.66402573,0.00325181,6.91E-05,0.0069,0.280257984,64363,11.07229421,0.11 ,74852442112,25.03878457,2.1242,18.9188,1.092194164,99985,11.51277545,-2759,,,,,
220930,5710.2,-67,8.650009328,-0.014016402,-0.011733389,-1.1597,0.287062148,64713,11.07771739,0.10 ,74517692416,25.03430242,1.9213,-3.8629,1.133538616,101694,11.52972358,1709,,,,,
221010,5639.8,-86.8,8.637603883,-0.012405445,-0.015390617,-1.5157,0.243787664,62487,11.04271381,0.07 ,71283208192,24.98992663,2.6997,4.0891,1.065800485,98894,11.50180385,-2800,,,,,
221011,5682.8,39.6,8.645199348,0.007595465,0.006968396,0.7017,0.187507506,59592,10.99527662,0.03 ,67612374528,24.93705686,1.6728,-1.7063,1.049494949,98220,11.49496514,-674,,,,,
221012,5812.8,125.4,8.667817661,0.022618313,0.02157308,2.2049,0.610298829,81340,11.30639318,0.30 ,92573196288,25.25126548,4.2796,-7.6537,1.153884248,102535,11.53795948,4315,,,,,
221013,5830.2,35.8,8.670806584,0.002988923,0.006140441,0.6178,0.193786777,59915,11.00068217,0.05 ,69895127040,24.97026177,1.4842,-0.1355,0.871029164,90843,11.41688802,-11692,,,,,
221014,5983.8,148.6,8.696811097,0.026004513,0.024833718,2.5466,0.362996621,68619,11.13632474,0.18 ,81685819392,25.12614625,2.4918,10.3611,0.793396426,87634,11.38092433,-3209,,,,,
221017,6002.4,15.6,8.699914668,0.003103572,0.00259896,0.2606,0.066218418,53353,10.88468549,(0.01),63942120448,24.88124414,1.4198,-13.1963,0.458092674,73774,11.20876164,-13860,,,,,
221018,6035.2,16.8,8.705364273,0.005449605,0.002783669,0.2791,0.066510025,53368,10.88496659,(0.01),64352794624,24.8876462,1.4622,-0.4737,0.255313739,65392,11.08815521,-8382,,,,,
221019,5981.2,-46.2,8.696376496,-0.008987777,-0.007724203,-0.7665,-0.036038449,48093,10.78089192,(0.08),57822722560,24.78064766,1.2642,8.4774,-0.131906453,49386,10.80742226,-16006,,,,,
221020,5964.6,-25,8.693597274,-0.002779221,-0.004191396,-0.4174,-0.044378411,47664,10.77193167,(0.09),56728968448,24.76155082,2.7982,15.7379,-0.588074385,30530,10.32646509,-18856,,,,,
221021,5943.8,6,8.690103938,-0.003493336,0.001009455,0.101,0.238013844,62190,11.03794949,0.10 ,73974431744,25.02698535,1.3978,-13.0811,0.787953184,87409,11.37835353,10176,,,,,
221024,5897.2,-46,8.682232941,-0.007870997,-0.007800312,-0.774,0.555612789,78527,11.27119779,0.31 ,93398118400,25.26013704,4.2368,0.2969,0.996320515,96022,11.47233261,8613,,,,,
221025,5863.6,-18.2,8.676519028,-0.005713913,-0.003103895,-0.3094,0.577930448,79675,11.28571114,0.31 ,93336756224,25.25947982,2.6659,-6.181,1.072840412,99185,11.50474207,3163,,,,,
221026,5975.8,105.4,8.695473259,0.018954231,0.017637806,1.7954,0.493617133,75338,11.22973993,0.27 ,89857888256,25.22149524,2.838,4.1991,0.938235067,93621,11.44701,-5564,,,,,
221027,5971.2,13,8.694703191,-0.000770068,0.002177117,0.2182,0.174229665,58909,10.98374916,0.06 ,70747873280,24.98238831,1.2789,8.1963,0.898801798,91991,11.42944603,-1630,,,,,
221028,5771,-216.8,8.660600655,-0.034102537,-0.037567146,-3.6207,0.488193242,75059,11.22602975,0.25 ,87974502400,25.20031286,3.4503,-10.7972,1.050414252,98258,11.49535195,6267,,,,,
221031,5805,13.2,8.666474894,0.005874239,0.002273902,0.2279,0.444782674,72826,11.19582831,0.21 ,84534341632,25.1604237,2.3067,-2.1063,0.962499834,94624,11.45766642,-3634,,,,,
221101,5965.4,160.2,8.69373139,0.027256496,0.026854863,2.7596,0.707851103,86358,11.36625673,0.40 ,1.01E+11,25.34313215,3.2419,24.2549,0.999271962,96144,11.47360235,1520,,,,,
221102,6001.4,69.6,8.699748054,0.006016664,0.011597294,1.1733,0.125803456,56418,10.94054354,0.03 ,67593563392,24.9367786,1.5948,3.5962,0.720602127,84625,11.34598501,-11519,,,,,
221103,6003,-1.2,8.700014623,0.000266569,-0.0001999,-0.02,-0.055867728,47073,10.75945487,(0.10),56469457664,24.75696576,1.0093,6.2813,0.659081388,82082,11.31547403,-2543,,,,,
221104,6156.2,151,8.725214983,0.02520036,0.024528118,2.5145,0.265930358,63626,11.06077747,0.14 ,77706665984,25.07620688,2.9341,22.7371,0.685862142,83189,11.32887041,1107,,,,,
221107,6136.4,-12.2,8.72199353,-0.003221453,-0.001988136,-0.1984,0.049538496,52495,10.86847321,(0.01),64511063296,24.89010257,1.3109,-5.0088,0.489881212,75088,11.22641604,-8101,,,,,
221108,6144.8,2.8,8.723361475,0.001367945,0.00045567,0.0456,-0.136079104,42947,10.66772208,(0.14),52608933376,24.68615178,0.7001,10.5436,0.378476177,70483,11.16312682,-4605,,,,,
221109,6123.2,-8.6,8.719840115,-0.00352136,-0.001404494,-0.1403,-0.118738205,43839,10.68827911,(0.13),53860307456,24.70965963,1.2721,2.3714,0.346808601,69174,11.14438035,-1309,,,,,
221110,6106,-24.4,8.717027173,-0.002812941,-0.003996069,-0.398,-0.025890524,48615,10.7916874,(0.07),59265219584,24.80528845,1.1419,16.3049,0.292763249,66940,11.11155197,-2234,,,,,
221111,6139.6,32.4,8.722514872,0.005487699,0.005277217,0.5305,0.319508291,66382,11.10318121,0.19 ,82349850624,25.13424248,2.3218,0.9789,0.369283145,70103,11.15772087,3163,,,,,
221114,6126.4,-53.4,8.720362581,-0.002152292,-0.008716375,-0.8641,0.052415685,52643,10.87128856,(0.00),64878473216,24.89578171,1.6182,-3.1129,0.150537364,61061,11.01962864,-9042,,,,,
221115,6231.2,101.4,8.73732421,0.016961629,0.016272949,1.6542,0.00661394,50287,10.82550187,(0.03),62406530816,24.85693577,2.0066,-5.1838,-0.081586698,51466,10.84867667,-9595,,,,,
221116,6206.4,-27.8,8.733336297,-0.003987913,-0.004479247,-0.4459,-0.235011651,37858,10.5415976,(0.20),47147972608,24.57655685,1.1036,2.4826,-0.408132877,37968,10.54449898,-13498,,,,,
221117,6215.2,7.2,8.734753184,0.001416887,0.00115845,0.116,-0.347533087,32070,10.37567629,(0.28),39634956544,24.40297731,1.0825,-2.0052,-0.7825554,22491,10.02087051,-15477,,,,,
221118,6215.6,8.2,8.73481754,6.44E-05,0.001319261,0.1321,0.248628341,62736,11.04669072,0.14 ,78196633600,25.08249243,1.1502,23.9523,2.913406411,175266,12.0740601,7597,,,,,
221121,6204.2,-16.6,8.732981761,-0.001835779,-0.002675607,-0.2668,0.211769211,60840,11.01600275,0.11 ,75173400576,25.04306329,1.2828,14.4908,2.934502001,176138,12.07902306,872,,,,,
221122,6136.6,-70.2,8.722026122,-0.010955639,-0.011439559,-1.131,0.388385873,69925,11.15517852,0.23 ,86135709696,25.17918991,1.5821,11.2001,2.88831911,174229,12.0681258,-1909,,,,,
221123,6128.6,3.6,8.720721618,-0.001304504,0.00058741,0.0588,0.359516777,68440,11.13371273,0.21 ,83731435520,25.15088032,1.7176,12.9951,2.857207954,172943,12.06071734,-1286,,,,,
221124,6133.4,2.8,8.721504524,0.000782907,0.000456517,0.0457,0.099636585,55072,10.9163967,0.03 ,67602896384,24.93691666,1.07,13.3341,2.69354779,166178,12.02081478,-6765,,,,,
221125,6096.2,-38.8,8.715420905,-0.006083619,-0.006364621,-0.6324,0.104457821,55320,10.92088979,0.03 ,67496694784,24.93534447,1.0073,8.3409,2.645187602,164179,12.00871258,-1999,,,,,
221128,6074.8,-31.8,8.711904346,-0.003516559,-0.00523474,-0.5207,0.312256996,66009,11.09754638,0.16 ,79661383680,25.10105078,1.6998,19.5157,2.685588559,165849,12.01883301,1670,,,,,
221129,6172.8,110.8,8.727907823,0.016003477,0.017949715,1.8278,0.420112719,71557,11.17824961,0.25 ,88106348544,25.20181043,1.8113,8.9786,2.526113643,159257,11.97827453,-6592,,,,,
221130,6163.8,-13.2,8.726448749,-0.001459073,-0.002141536,-0.2137,-0.010610316,49401,10.80772595,(0.05),60943458048,24.83321235,1.0167,7.6535,2.291642939,149565,11.91548636,-9692,,,,,
221201,6190,42.4,8.730690366,0.004241616,0.006849758,0.6897,0.070475881,53572,10.88878182,0.02 ,66698524416,24.92344867,1.0736,3.8979,2.218703486,146550,11.89512195,-3015,,,,,
221202,6176,-27.8,8.728426092,-0.002264274,-0.004501295,-0.4481,-0.100600247,44772,10.70933822,(0.11),55518278912,24.73997815,0.9833,7.9873,2.085549673,141046,11.85684136,-5504,,,,,
221205,6209.6,24.4,8.733851761,0.005425669,0.0039294,0.3945,0.141161427,57208,10.95444903,0.06 ,71058702336,24.98677217,0.7211,-5.5244,1.899027889,133336,11.80062754,-7710,,,,,
221206,6214.6,4.2,8.734656641,0.000804881,0.000675828,0.0676,0.109123534,55560,10.9252188,0.04 ,69149937664,24.95954299,1.3171,3.3485,1.783534374,128562,11.76416656,-4774,,,,,
221207,6201.2,0.2,8.732498101,-0.002158541,3.23E-05,0.0032,0.066257299,53355,10.88472297,0.01 ,66304996096,24.91753109,1.1611,-2.8051,1.594278873,120739,11.70138647,-7823,,,,,
221208,6192.2,-5.2,8.731045714,-0.001452386,-0.000839766,-0.0839,0.005136464,50211,10.82398941,(0.03),62154044928,24.85288174,0.7745,5.9165,1.377879734,111794,11.62441317,-8945,,,,,
221209,6204.2,16.8,8.732981761,0.001936047,0.002707843,0.2715,0.208386569,60666,11.01313869,0.11 ,75171770368,25.0430416,1.2218,11.8991,1.287497713,108058,11.5904234,-3736,,,,,
221212,6169.6,-42.8,8.727389285,-0.005592476,-0.006937241,-0.6889,0.162565384,58309,10.97351173,0.07 ,71942565888,24.99913394,0.8982,14.7908,0.930130684,93286,11.44342532,-14772,,,,,
221213,6137,-35.4,8.722091302,-0.005297983,-0.005768291,-0.5735,0.033247383,51657,10.85238099,(0.02),63430263552,24.87320693,0.8198,15.3385,0.608447135,79989,11.2896444,-13297,,,,,
221214,6104,-34,8.716699573,-0.005391729,-0.005570118,-0.5539,0.096059539,54888,10.91305002,0.02 ,67229927680,24.93138434,1.1535,7.6144,0.117248911,59685,10.99683601,-20304,,,,,
221215,6100,-1,8.71604405,-0.000655523,-0.000163934,-0.0164,-0.126922643,43418,10.67862938,(0.14),52997712896,24.6935146,0.7245,-1.8787,-0.51123999,33706,10.42543114,-25979,,,,,
221219,5971.8,-112.4,8.694803668,-0.013472585,-0.018821796,-1.8474,0.086611471,54402,10.9041562,0.00 ,65358238464,24.90314934,3.0177,35.3249,1.171375201,103258,11.54498599,4964,,,,,
221220,5897.4,-53.4,8.682266855,-0.012536814,-0.009054838,-0.8974,-0.070953532,46297,10.74283244,(0.12),54800928256,24.72697297,1.2771,19.3686,1.172850925,103319,11.54557657,61,,,,,
221221,5865.8,-35.4,8.676894154,-0.005372701,-0.006034982,-0.5999,-0.181219873,40625,10.61213892,(0.19),47723468544,24.58868912,1.5048,19.965,1.086508999,99750,11.51042233,-3569,,,,,
221222,5802,-55.2,8.665957965,-0.010936189,-0.009513961,-0.9424,-0.030808963,48362,10.78646966,(0.10),56507429376,24.75763796,2.1956,22.9445,1.233500745,105826,11.56955151,6076,,,,,
221223,5791.8,-4.8,8.664198403,-0.001759562,-0.000828758,-0.0828,-0.042551007,47758,10.77390187,(0.11),55371297280,24.7373272,1.4733,28.4542,1.176382985,103465,11.54698867,-2361,,,,,
221226,5860.6,85.6,8.676007266,0.011808863,0.014606013,1.4823,-0.174765637,40957,10.62027801,(0.19),47944065792,24.59330087,1.5134,17.3445,1.11215272,100810,11.52099284,-2655,,,,,
221227,5897.6,36.8,8.682300767,0.006293501,0.006239826,0.6279,-0.288356299,35114,10.46635519,(0.27),41313814016,24.44446276,1.0886,11.9378,1.029052548,97375,11.48632478,-3435,,,,,
221228,5882.4,-17.2,8.679720121,-0.002580647,-0.002923977,-0.2915,-0.34063172,32425,10.38668501,(0.30),38127698432,24.36420685,0.7085,20.3033,1.060405626,98671,11.49954636,1296,,,,,
221229,5869.4,-9.6,8.677507693,-0.002212428,-0.001635602,-0.1633,-0.239463519,37629,10.53553031,(0.23),44267090944,24.51350737,1.2485,11.9979,1.016424225,96853,11.48094964,-1818,,,,,
221230,5870.8,-7.6,8.67774619,0.000238497,-0.001294542,-0.1293,-0.328306463,33059,10.40604912,(0.29),38862032384,24.38328358,0.7383,6.3331,0.950621469,94133,11.45246395,-2720,,,,,
230103,5958.8,84.2,8.692624398,0.014878208,0.014130362,1.4333,-0.088877645,45375,10.72271657,(0.13),53743960832,24.70749714,2.2504,2.9031,1.024552801,97189,11.48441282,3056,,,,,
230104,5957,-9.4,8.692322278,-0.00030212,-0.001577975,-0.1575,-0.30000114,34515,10.44914929,(0.27),41093874688,24.43912491,0.8246,4.5462,0.870738857,90831,11.41675592,-6358,,,,,
230105,6019.4,67.2,8.702742866,0.010420588,0.011163903,1.129,-0.18607999,40375,10.60596606,(0.19),48506720256,24.60496819,1.3575,8.9359,0.854989742,90180,11.40956295,-651,,,,,
230106,6024.2,3.8,8.703539969,0.000797104,0.000630789,0.0631,-0.238724781,37667,10.53653966,(0.22),45439547392,24.53964865,0.9966,11.3848,0.749003758,85799,11.35976263,-4381,,,,,
230109,6033.6,8.6,8.705099127,0.001559157,0.001425351,0.1427,-0.25402443,36880,10.51542468,(0.23),44668503552,24.52253447,0.8531,-6.4193,0.671879057,82611,11.32189812,-3188,,,,,
230110,6051.8,6.8,8.708111027,0.003011901,0.001123633,0.1125,-0.366079294,31116,10.34547744,(0.31),37621487616,24.3508412,0.7411,3.5032,0.530306361,76759,11.24842592,-5852,,,,,
230111,6025.2,-29.4,8.703705953,-0.004405075,-0.004879506,-0.4856,-0.219828645,38639,10.56201741,(0.21),46707616768,24.56717309,1.1066,11.0435,0.530548283,76769,11.24855619,10,,,,,
230112,6021.6,-5.4,8.703108284,-0.000597669,-0.000896772,-0.0896,-0.225194214,38363,10.55484873,(0.21),46287091712,24.55812896,0.9657,6.3129,0.371944286,70213,11.15928876,-6556,,,,,
230113,6082,50.8,8.713088868,0.009980585,0.008352516,0.8423,-0.194264428,39954,10.59548407,(0.19),48305854208,24.6008186,0.9617,24.3098,0.313012112,67777,11.12397818,-2436,,,,,
230116,6132,73,8.72127624,0.008187372,0.011904762,1.2048,0.044036843,52212,10.86306763,(0.01),64231117824,24.88575363,1.7924,5.8228,0.201921576,63185,11.05382221,-4592,,,,,
230117,6137.2,1.8,8.722123891,0.000847651,0.000293293,0.0293,-0.300137223,34508,10.44894646,(0.25),42396865280,24.47034026,0.502,4.5609,-0.098061579,50785,10.83535631,-12400,,,,,
230118,6153.4,8,8.724760054,0.002636162,0.001300094,0.1302,-0.273328816,35887,10.48813039,(0.23),44235415296,24.51279156,0.6281,1.9443,-0.404116973,38134,10.54886155,-12651,,,,,
230119,6211.2,48.4,8.734109393,0.009349339,0.007792375,0.7854,-0.352820894,31798,10.36715867,(0.29),39244859904,24.39308631,1.3922,6.8739,-0.863841158,19131,9.859065335,-19003,,,,,
230130,6282.6,13.4,8.745539187,0.006130875,0.002132875,0.2137,-0.160496333,41691,10.63804056,(0.14),52791544576,24.68961687,1.5632,-0.7272,0.394830098,71159,11.17267209,2636,,,,,
230131,6302,8.8,8.748622322,0.003083136,0.001396382,0.1398,-0.338046138,32558,10.39077839,(0.27),41077745920,24.43873235,0.8898,12.85,0.327720963,68385,11.13290878,-2774,,,,,
230201,6361,51.4,8.757940877,0.009318554,0.00808049,0.8146,-0.206531364,39323,10.57956487,(0.17),49882365952,24.63293339,1.1665,-4.9051,0.334349623,68659,11.1369075,274,,,,,
230202,6369,8,8.75919775,0.001256874,0.001256084,0.1258,-0.238821983,37662,10.53640691,(0.19),48049697280,24.59550167,1.0753,-1.1411,0.275973869,66246,11.10113036,-2413,,,,,
230203,6343.2,-31.6,8.755138652,-0.004059098,-0.004981713,-0.4957,-0.096226142,44997,10.7143511,(0.09),56869349632,24.76402236,1.3898,-0.4861,0.283618601,66562,11.10588912,316,,,,,
230206,6312.2,-31.2,8.750239548,-0.004899104,-0.004942809,-0.4918,-0.194808761,39926,10.59478302,(0.17),50309116160,24.64145213,1.0026,9.8651,0.202986032,63229,11.05451834,-3333,,,,,
230207,6320,14.8,8.751474487,0.001234939,0.002341772,0.2347,-0.185730062,40393,10.60641178,(0.16),50894978048,24.65303009,1.0499,2.7623,0.204631101,63297,11.05559321,68,,,,,
230208,6266,-39.2,8.742893472,-0.008581016,-0.006255985,-0.6217,-0.209622398,39164,10.57551324,(0.18),49263955712,24.62045853,1.2688,-2.2759,0.194083306,62861,11.04868122,-436,,,,,
230209,6363,93.4,8.758255243,0.015361772,0.014678611,1.4897,-0.043056459,47732,10.77335731,(0.05),60381827584,24.82395403,1.8534,8.438,0.102588444,59079,10.98663081,-3782,,,,,
230210,6337.4,-22.4,8.754223869,-0.004031375,-0.003534573,-0.3522,-0.127194809,43404,10.67830688,(0.11),54924188416,24.72921968,1.3554,3.148,0.01184354,55328,10.92103439,-3751,,,,,
230213,6371.2,41.4,8.759543114,0.005319245,0.006497991,0.654,-0.22875182,38180,10.5500671,(0.19),48598794496,24.60686456,1.0206,-12.6279,-0.139551185,49070,10.80100313,-6258,,,,,
230214,6395.8,27.2,8.763396804,0.00385369,0.004252791,0.4271,-0.411589433,28775,10.26726223,(0.32),36739485696,24.32711792,0.7411,-1.4146,-0.289204071,42884,10.66625407,-6186,,,,,
