time,per,normcjl,normcje,jc,normccl
200728,0.007293666,1.013844088,0.7,-107.6637,0.925727705
200729,0.041344941,1.286263382,0.93,-28.8712,0.982168084
200730,-0.003006354,0.993431595,0.73,-58.436,0.913970301
200731,0.010036832,1.633878411,1.21,-63.6696,1.182213302
200803,0.025583348,1.140809792,0.88,-71.4085,0.942057433
200804,-0.003376341,0.913997838,0.71,-63.3071,0.897930879
200805,0.007721083,1.093472249,0.84,-89.8422,0.984248612
200806,0.001732947,1.447658157,1.11,-76.5016,1.041414757
200807,-0.009241642,1.373492767,1.04,-66.6822,0.974862043
200810,0.007773809,1.17263384,0.9,-61.8956,0.912034926
200811,-0.024352093,1.039272221,0.8,-79.8472,0.877053019
200812,-0.017774055,1.252884096,0.91,-80.7999,0.968886572
200813,0.006238804,0.879491005,0.64,-77.0567,0.771429918
200814,0.024251931,1.106244638,0.83,6.8367,0.772639527
200817,0.020140027,0.814151588,0.64,-31.5468,0.472922487
200818,0.006077135,0.475634699,0.4,-42.7979,0.339139677
200819,-0.016235429,0.429327501,0.35,-26.474,0.003303697
200820,-0.011355356,0.029864741,0.03,-6.585,-0.639410212
200821,0.004967649,1.421199678,1.07,-121.7444,1.902487372
200824,0.004951554,1.237040114,0.93,-145.5647,1.772067276
200825,-0.004813293,1.148916467,0.87,-128.9478,1.818927548
200826,-0.012834058,1.113301528,0.82,-89.8786,1.877012996
200827,0.013303838,1.016351908,0.74,-69.3912,1.787501894
200828,0.026246246,1.482378835,1.11,-31.2096,1.939549807
200831,-0.007526555,1.05081986,0.82,-78.4331,1.670435887
200901,0.005319149,0.776184352,0.6,-55.2599,1.632163842
200902,-0.001661882,1.207373958,0.93,-98.5579,1.685072162
200903,-0.005942996,1.136960579,0.87,-66.2515,1.647646844
200904,0.000182404,1.090109048,0.81,-39.7762,1.645324394
200907,-0.022395266,1.239936744,0.92,-57.8124,1.738948168
200908,0.006809428,1.132081021,0.83,-34.098,1.677838697
200909,-0.026398988,1.475496909,1.05,-23.2234,1.741077081
200910,-0.020540019,1.382610347,0.98,-13.5687,1.589633972
200911,0.005605096,1.168007008,0.81,-31.967,1.448399968
200914,0.007421912,1.004804269,0.7,-18.6422,1.064107031
200915,0.010273004,0.788256884,0.55,-21.6805,0.722682655
200916,-0.00034626,0.438872772,0.3,-0.236,0.186245037
200917,0.006306872,0.315367471,0.21,6.9794,-0.589066265
200918,0.01811234,1.0508393,0.74,-31.8692,1.111620492
200921,-0.005961907,0.723384038,0.52,-72.1649,1.107265898
200922,-0.012364515,0.941603304,0.67,-66.452,1.244919459
200923,0.004396647,0.562008703,0.38,-69.0329,1.080315799
200924,-0.021937902,1.072729269,0.72,-54.4389,1.36147743
200925,0.002576656,0.733512522,0.49,-27.2904,1.185769554
200928,-0.006496459,0.6704282,0.43,-21.2693,1.134724034
200929,0.009334664,0.967303604,0.65,-15.3708,1.098992169
200930,-0.011520363,0.829898368,0.55,-29.5045,0.874512839
201009,0.028108518,0.551024838,0.38,-25.3711,0.746318425
201012,0.031499434,0.617977814,0.45,-1.376,0.579706813
201013,0.001988254,0.486618564,0.36,-12.9987,0.261047288
201014,-0.003409614,0.116180424,0.08,2.6257,-0.089062084
201015,-0.00603155,-0.020505514,-0.02,5.9592,-0.716849412
201019,-0.010920785,0.903655508,0.63,-76.7213,0.969926836
201020,0.014819709,0.309574211,0.2,-66.7128,0.83950674
201021,-0.007822437,0.626959311,0.42,-60.4127,0.964048134
201022,-0.002299879,0.534539321,0.35,-55.9438,0.928703344
201023,-0.014946181,0.634346689,0.42,-44.4626,1.013932429
201026,0.000744312,0.698014226,0.45,-34.1779,1.116918582
201027,0.001911612,0.340290153,0.2,-48.5414,0.911962349
201028,0.005795608,0.579019114,0.37,-34.3986,1.046277387
201029,0.00304927,0.743815971,0.5,-24.1933,0.936227116
201030,-0.027850104,0.808105603,0.53,-43.2803,1.012093823
201102,0.004451864,0.566188404,0.35,-33.3157,0.897011576
201103,0.015106616,0.611523578,0.4,-32.5676,0.848530427
201104,-0.001548337,0.729391143,0.48,-33.958,0.902938662
201105,0.021882598,0.902430759,0.62,-18.1789,0.762357847
201106,-0.007346861,0.721206705,0.49,-12.8477,0.741697717
201109,0.018454694,0.754158301,0.54,-38.4506,0.687942671
201110,-0.007471391,0.611504138,0.42,-28.8853,0.611906618
201111,-0.010720439,0.31367615,0.2,-26.2055,0.417328834
201112,0.001367206,0.262819883,0.16,-25.2938,0.408498685
201113,0.001017132,0.693951168,0.46,-14.77,0.544749099
201116,0.016010548,0.315056424,0.21,-16.571,0.211380722
201117,-0.002999684,0.250475185,0.16,-2.9406,0.081250932
201118,0.002432706,0.24281564,0.16,-10.6136,-0.281027111
201119,0.007280716,-0.136895603,-0.12,12.4002,-0.792909657
201120,0.011318034,0.490001206,0.34,-43.7854,1.966306369
201123,0.008392913,0.883865111,0.63,-38.9301,2.017085776
201124,-0.003673037,0.276953104,0.19,-49.9881,1.820354887
201125,-0.016821071,0.656197777,0.46,-24.9667,1.922881388
201126,-0.001900418,0.540604747,0.36,-19.9042,1.875972732
201127,0.00630517,0.668017582,0.45,-7.6119,1.906696813
201130,-0.003654855,0.949573897,0.67,-27.9441,1.899947192
201201,0.016389348,0.859175715,0.61,-20.0155,1.858917238
201202,-0.002311778,0.591188848,0.42,-32.9791,1.582037625
201203,0.002644104,0.623576669,0.44,-11.4808,1.598149623
201204,0.005605103,0.471882688,0.33,-6.3345,1.419853184
201207,-0.007409028,0.493617133,0.35,-27.0823,1.35673576
201208,0.000218654,0.362413407,0.25,-20.8513,1.211582621
201209,-0.018429818,0.600442511,0.42,-2.2207,1.303730672
201210,-0.001013364,0.513738019,0.35,-4.4956,1.124781044
201211,-0.018946485,0.798910261,0.53,-13.027,1.254233452
201214,0.011258236,0.335566119,0.2,-5.8175,0.789549868
201215,0.002493287,0.193320206,0.11,-8.7819,0.487970029
201216,-0.002820694,0.187663029,0.1,4.1648,0.072977203
201217,0.012005448,0.155625136,0.08,4.8987,-0.685544719
201218,-0.004066212,0.394665145,0.25,-45.318,0.84403068
201221,0.017781834,0.528843263,0.36,-43.7987,0.991264348
201222,-0.020388536,0.582946089,0.4,-11.2606,0.904099887
201223,0.00510318,0.580535471,0.39,-37.004,1.066816557
201224,-0.013309213,0.524819086,0.34,-14.0247,1.020464321
201225,0.011753433,0.448923494,0.29,-16.4981,0.912809076
201228,-0.007820042,0.457593944,0.29,-29.6818,0.942420316
201229,-0.001032525,0.377032639,0.23,-1.4523,0.936783536
201230,0.008770807,0.430591132,0.28,-21.2484,0.850586763
201231,0.01452426,0.483410887,0.33,-19.1149,0.874924106
210104,0.014049921,0.402519094,0.28,-48.5868,0.777115083
210105,0.002655714,0.40356888,0.29,-63.1315,0.702796675
210106,0.000524287,0.399175334,0.29,-43.1425,0.677322299
210107,0.007539074,0.61533391,0.45,-12.1162,0.701030645
210108,0.009373187,0.800582141,0.6,-6.9964,0.674249891
210111,-0.012130049,0.673460913,0.5,-8.5987,0.491018245
210112,0.013462954,0.386014136,0.28,-21.6286,0.183608088
210113,-0.003514613,0.285545792,0.21,-9.7131,-0.118552364
210114,-0.004653616,0.020727721,0.01,6.7146,-0.7004713
210118,0.012045574,0.245887234,0.17,-72.2644,0.409950217
210119,-0.006520247,0.214354793,0.15,-65.5736,0.335994692
210120,0.01111214,0.284496006,0.2,-56.0185,0.407264883
210121,0.014439333,0.241240962,0.18,-57.0959,0.394443023
210122,-0.001522858,0.36295774,0.27,-71.2052,0.436730971
210125,0,0.431213227,0.33,-84.9137,0.475148168
210126,-0.010915819,0.299542929,0.22,-46.961,0.413240354
210127,-6.17E-05,0.126192266,0.09,-77.1608,0.379758364
210128,-0.013918429,0.306930308,0.21,-19.9811,0.492832659
210129,-0.010833756,0.48187509,0.33,-32.5371,0.562312629
210201,0.012016735,0.060308516,0.02,-35.478,0.379903517
210202,0.008893743,0.100861334,0.06,-45.7853,0.293198708
210203,-0.005110519,0.085406161,0.05,-20.3315,0.222799436
210204,-0.010156942,0.46531181,0.31,-7.9881,0.445077276
210205,-0.012100398,0.301331452,0.19,-8.6709,0.184769313
210208,0.011150179,0.23367862,0.14,-9.3622,0.157383754
210209,0.01889431,0.080662687,0.04,-22.0814,-0.154889033
210210,0.006962415,-0.037535365,-0.04,-33.1658,-0.472580871
210218,0.012006809,-0.229646082,-0.16,-34.9443,-0.84221334
210219,0.018190045,0.704157414,0.53,-73.4821,2.029133486
210222,-0.005443377,0.944597136,0.73,-80.256,2.088331775
210223,-0.005175196,0.462998394,0.36,-61.4286,1.947460653
210224,-0.012971407,0.815590183,0.61,-44.9861,2.078437169
210225,-0.001143352,0.608102056,0.44,-26.9528,1.962072736
210226,-0.019555724,0.705596009,0.5,-43.9529,2.010360347
210301,0.015998757,0.361091455,0.25,-50.4388,1.786050362
210302,-0.007021283,0.569007272,0.4,-52.7282,1.791953257
210303,0.014513384,0.409264937,0.29,-61.7513,1.598294776
210304,-0.014593271,0.568307415,0.4,-29.1917,1.728279413
210305,0.005125801,0.672002878,0.48,-4.4964,1.706022598
210308,-0.024441028,0.752797468,0.53,-12.8092,1.703869493
210309,-0.022362236,1.012619338,0.68,18.3973,1.790138842
210310,-0.014066327,0.619163683,0.38,-19.4552,1.498114918
210311,0.023597965,0.587534039,0.37,-1.4319,1.253967338
210312,0.005309564,0.465370131,0.29,-7.1802,1.053099585
210315,-0.002231926,0.405299082,0.25,9.1279,0.921735994
210316,0.004984464,0.309613092,0.18,-16.0438,0.639534099
210317,0.006534475,0.341981473,0.2,-12.1588,0.206324554
210318,0.007280856,0.030700681,-0.01,-10.8556,-0.596928727
210322,0.016650656,0.377013199,0.24,-59.6919,0.955822789
210323,-0.009663866,0.411539472,0.25,-31.1666,1.02985089
210324,-0.005673851,0.2626838,0.14,-9.1439,1.008271457
210325,0.005231009,0.359633419,0.21,-1.8072,1.138594784
210326,0.013702586,0.280821757,0.16,-19.3941,0.992135266
210329,-0.000962989,0.158210719,0.08,-24.3426,0.946581373
210330,0.002786229,0.134026775,0.06,-35.359,0.912978421
210331,-0.00086569,0.186418839,0.1,-16.2695,0.880367349
210401,0.010332221,0.087622375,0.03,-20.6644,0.840426044
210402,0.001651738,-0.051007611,-0.06,-30.2059,0.762164309
210406,0.000539631,0.05093821,0.01,-42.4962,0.767728513
210407,-0.000886918,0.120787815,0.06,-34.0761,0.73831081
210408,0.004696019,0.177612307,0.11,-10.9526,0.71467504
210409,-0.003003098,0.12718373,0.07,-8.4393,0.609511591
210412,-0.013435516,0.354540017,0.22,10.7818,0.597318727
210413,-0.001157593,0.119621387,0.05,10.0199,0.246241668
210414,0.009248924,0.020552756,-0.01,-6.2111,-0.095835898
210415,-0.000318654,-0.080868171,-0.09,-0.0609,-0.710220752
210416,0.014765865,0.295129943,0.18,-14.1906,0.678072257
210419,0.011557616,0.240132856,0.16,-39.8606,0.589891725
210420,0.00159375,-0.059464215,-0.06,-28.5411,0.514339516
210421,-0.003163467,-0.002736926,-0.02,-34.8587,0.497114677
210422,0.001313033,-0.002600842,-0.02,-48.0657,0.452552663
210423,0.006984324,0.074091808,0.04,-19.7558,0.481921981
210426,-0.002181501,0.249192114,0.18,-25.0451,0.609535783
210427,-0.00115387,0.013884675,0,-33.0822,0.493824539
210428,0.007396633,0.071486786,0.04,-27.3441,0.495566377
210429,0.000990099,-0.058919882,-0.05,-27.9281,0.347921442
210430,0.00148203,0.160893503,0.11,-8.1075,0.52808068
210506,-0.002699265,0.233873024,0.17,-43.1485,0.429183008
210507,-0.006687195,0.150590055,0.1,-14.2429,0.462810151
210510,0.001272541,0.094193254,0.06,-32.1938,0.377702027
210511,-0.000838796,0.334691298,0.23,-18.2376,0.48455893
210512,0.011034949,0.156052826,0.11,-5.4501,0.285142709
210513,-0.009479409,0.042617689,0.02,-4.0273,0.254539589
210514,0.017753468,0.081459746,0.06,19.3964,0.145674734
210517,0.006968747,0.017695007,0.02,-5.9402,0.134401174
210518,0.001849886,-0.250972276,-0.18,-4.5985,-0.09077973
210519,-0.000941276,-0.253402335,-0.19,2.4131,-0.41943063
210520,-0.003904582,-0.334177484,-0.25,7.6889,-0.844439022
210521,-0.004865131,0.283971114,0.21,-32.664,1.704812989
210524,0.00267076,0.170244369,0.12,-29.1218,1.757648731
210525,0.012991349,0.318244661,0.24,-30.6707,1.618833946
210526,9.09E-05,-0.010007661,0,-27.4065,1.498816492
210527,0.006741303,0.073197547,0.07,-39.8054,1.489091231
210528,0.00051114,0.017850531,0.03,-16.3696,1.382621404
210531,0.00676748,-0.076066375,-0.04,-49.9906,1.296593976
210601,-0.001288312,0.224463837,0.18,-64.3624,1.442932533
210602,-0.005628292,0.157374778,0.13,-36.4285,1.255854328
210603,-0.005605211,0.267310631,0.22,-66.7264,1.311931825
210604,0.006687659,0.433196155,0.34,-24.0574,1.246975795
210607,0.004048219,0.023118898,0.03,-51.9019,1.057284834
210608,-0.002254622,0.215948912,0.18,-31.5626,1.037737544
210609,0.00189246,-0.060164072,-0.03,-34.9049,0.879835121
210610,0.013607661,0.188732255,0.17,-19.4436,0.83916805
210611,-0.002378828,0.058986564,0.07,0.0848,0.587037047
210615,-0.01067284,0.15618891,0.13,-11.2623,0.353993681
210616,-0.013573972,0.1499874,0.12,5.114,-0.01643713
210617,0.005841404,-0.103283032,-0.07,-8.174,-0.697181162
210621,0.006401394,0.098489597,0.09,-52.3762,0.878431974
210622,0.002934923,-0.058492191,-0.03,-61.5939,0.8098955
210623,0.01154666,0.051676948,0.06,-34.7464,0.968160806
210624,-0.00172117,-0.080109993,-0.04,-15.2657,0.934025626
210625,0.010500309,0.019483531,0.04,-13.6138,1.000288034
210628,-0.001148241,-0.150931622,-0.09,-35.5162,0.933880473
210629,-0.007175898,-0.05137698,-0.01,-20.6201,0.965620626
210630,0.002838557,-0.115899897,-0.06,-44.1831,0.928727537
210701,-0.012114505,0.251175042,0.22,-30.4658,1.105475676
210702,-0.008374755,0.126133944,0.11,-19.0451,1.008102112
210705,0.005510302,-0.022916133,0,-32.6136,1.018069294
210706,-0.000509348,0.213635496,0.18,-34.2983,1.05658326
210707,0.013117673,0.128097432,0.12,-25.1319,0.856779964
210708,-0.002231545,-0.036155092,0,-26.854,0.746802269
210709,0.007635388,0.195283693,0.17,-20.3389,0.726892096
210712,0.012408972,0.210972152,0.2,-38.3818,0.506138364
210713,0.009738389,0.041140213,0.08,-20.2475,0.266030879
210714,-0.004515718,0.104652226,0.13,10.4498,-0.098448654
210715,0.001473988,-0.061991476,-0.01,-12.406,-0.786256805
210716,0.002555688,0.14584658,0.16,-38.5232,0.816766082
210719,-0.004114626,0.110328843,0.12,-35.7375,0.857167039
210720,0.000874585,-0.019455729,0.02,-40.7318,0.804500642
210721,0.010664053,0.052804495,0.09,-45.3418,0.735625477
210722,0.004730911,-0.117960586,-0.05,-51.1482,0.717191028
210723,-0.003915359,0.116063781,0.14,-38.7499,0.787372571
210726,-0.016902976,0.599470487,0.51,-41.0074,1.065147296
210727,-0.014346519,0.535725189,0.45,0.1443,1.107048168
210728,-0.01949306,0.671575188,0.52,6.0155,1.283022158
210729,0.017129795,0.349757661,0.29,-22.0869,1.003699133
210730,0.003639807,0.226174599,0.19,-8.716,0.898245377
210802,0.014428283,0.270440547,0.24,-38.2004,0.803629723
210803,-0.005503399,0.093435075,0.1,-20.2107,0.754084118
210804,0.010921482,0.077357807,0.1,-64.1365,0.670572678
210805,-0.001252293,-0.035805164,0.01,-44.4292,0.622188299
210806,0.004551912,-0.050754884,0,-40.6679,0.587811197
210809,0.004946628,0.092093683,0.11,-65.7256,0.529580596
210810,0.005313344,0.074500058,0.1,-55.6284,0.475099784
210811,0.006717933,0.040226511,0.08,-77.3219,0.411450132
210812,0.007200975,-0.010746399,0.05,-40.6024,0.33222071
210813,0.002344633,-0.031158892,0.03,-8.8876,0.304254539
210816,-0.00275357,-0.066035093,0,-7.0876,0.134207636
210817,-0.02024773,0.197772073,0.21,0.1958,0.003908501
210818,0.0019952,-0.068620676,-0.01,-24.408,-0.423252996
210819,0.00555204,-0.29255544,-0.19,5.3436,-0.87678398
210820,-0.001661372,0.56850182,0.48,-58.2248,2.473447246
210823,0.014078425,0.208231046,0.21,-77.7647,2.216187499
210824,0.010136097,0.08946922,0.12,-66.3817,2.163811407
210825,0.005466183,-0.038429627,0.02,-91.4043,2.123483027
210826,2.83E-05,0.068920644,0.12,-57.6442,2.137853188
210827,0.00627568,0.233795263,0.25,-73.3088,2.197365975
210830,0.001628482,0.269896214,0.29,-103.6823,2.090775186
210831,0.004136852,0.178875937,0.21,-100.1418,1.960476051
210901,-0.004410732,0.670272676,0.61,-74.1,2.149755745
210902,0.014656176,0.349096685,0.36,-88.2084,1.919083214
210903,0.00047111,0.583918112,0.55,-61.6809,2.010263578
210906,0.008348717,0.300184465,0.33,-96.8013,1.772091469
210907,0.024795831,0.496280477,0.51,-54.1255,1.708949853
210908,0.005426067,0.166764525,0.25,-61.6411,1.458875186
210909,0.00949635,0.145243926,0.23,-56.6505,1.392104742
210910,0.006004899,0.366904155,0.43,-13.8749,1.236669922
210913,0.000631878,0.27926652,0.36,-52.3481,1.01095679
210914,-0.007819541,0.606138568,0.64,-11.4157,0.770534807
210915,0.002826276,0.386927838,0.45,-20.5059,0.17037496
210916,-0.018004945,0.109162415,0.21,-4.5353,-0.56526115
210917,-0.007649228,0.626648263,0.61,-74.5645,1.137215829
210922,0.010614964,0.264277918,0.31,-67.8247,0.996780167
210923,0.005252525,0.165092645,0.24,-77.8391,0.97914406
210924,-0.007028494,0.325865325,0.37,-10.3843,1.045406469
210927,-0.025911788,0.711914161,0.67,7.6101,1.149747384
210928,0.002365382,0.157646945,0.2,-11.8966,0.938767295
210929,-0.020490989,0.502656951,0.46,36.7808,1.029996044
210930,0.008484609,0.106168583,0.15,-8.4076,0.739665573
211008,-0.002315926,0.139159059,0.18,-9.9356,0.704006285
211011,-2.82E-05,0.112350652,0.15,-7.4673,0.508896273
211012,-0.020586796,0.29792937,0.29,-5.9903,0.411667862
211013,0.007305544,0.204070785,0.21,-0.5947,0.063735787
211014,0.002768976,-0.068212426,0,-2.1326,-0.650345082
211018,0.001965532,0.034958144,0.08,-47.1048,0.531636932
211019,0.007553041,-0.167106092,-0.08,-50.3794,0.426933134
211020,-0.000226129,-0.141386352,-0.05,-43.1959,0.489494137
211021,-0.002438333,-0.144282982,-0.06,-44.2542,0.462544037
211022,-0.006167728,-0.053107181,0.01,-21.8676,0.559554719
211025,0.008046466,-0.151359312,-0.07,-44.9856,0.479865645
211026,0.000169885,-0.122198609,-0.04,-38.8335,0.475003015
211027,-0.008230923,-0.131452272,-0.05,-50.604,0.451004363
211028,-0.00711713,0.001326132,0.05,-9.2768,0.580674501
211029,0.011603045,-0.028942678,0.03,-7.0992,0.549490768
211101,0.004883866,-0.120371205,-0.04,-17.156,0.517436116
211102,-0.008184758,0.105488166,0.14,3.5002,0.609656744
211103,0.005906354,0.026034969,0.07,-8.4541,0.579174585
211104,0.007189154,-0.217087539,-0.12,-7.6522,0.440867835
211105,-0.008995374,-0.098792284,-0.02,11.6923,0.477301273
211108,0.001623423,-0.157424739,-0.07,-4.7715,0.361033609
211109,0.006137572,-0.174162983,-0.08,-10.5539,0.273627226
211110,-0.002976359,0.052687852,0.1,-6.7313,0.293634168
211111,0.010261456,-0.133104712,-0.05,-5.8589,0.120950316
211112,0.007034194,-0.279608087,-0.16,8.3873,0.077186645
211115,-0.008529445,-0.174007459,-0.08,6.5871,-0.031726594
211116,-0.006321937,-0.279005433,-0.16,8.8613,-0.242561529
211117,0.005187336,-0.381301182,-0.25,-10.3344,-0.475846817
211118,-0.001383048,-0.352898656,-0.22,1.1173,-0.89335563
211119,0.014951185,0.208872581,0.24,0.1241,2.312714336
211122,0.006601759,-0.029098202,0.05,-44.8736,2.211349061
211123,0.000470588,-0.216562646,-0.1,-36.3791,2.114265803
211124,-0.001412468,-0.178906457,-0.07,-34.7117,2.119854198
211125,-0.001274591,-0.300506592,-0.17,-15.5423,2.015682629
211126,-0.002112167,-0.072605972,0.01,-23.4622,2.087194742
211129,0.003215434,0.020863804,0.09,-6.6978,2.058599574
211130,0.00213261,0.053757078,0.12,-31.5552,2.006586365
211201,0.008008587,-0.028398345,0.05,-5.637,1.886326989
211202,-0.005904202,0.083112186,0.15,-14.788,1.818927548
211203,0.01053787,0.035813525,0.11,-13.9173,1.647550075
211206,-0.008731567,0.009121761,0.09,-25.2558,1.543693004
211207,-0.007245165,0.249250436,0.28,-29.6257,1.553273111
211208,0.015774431,0.126814361,0.18,-25.3905,1.275111312
211209,0.003834356,0.035094227,0.12,-17.9177,1.13987697
211210,0.001065283,-0.05637318,0.04,15.354,0.923332678
211213,0.002045101,-0.00913284,0.08,-18.4306,0.669096955
211214,-0.001282016,-0.131316189,-0.02,8.0669,0.350800312
211215,-0.002160063,-0.082773337,0.02,0.3414,-0.085094565
211216,0.006774517,-0.165142605,-0.05,-0.3974,-0.687480094
211217,-0.00483871,0.036416179,0.12,1.4399,0.741963831
211220,-0.011009682,0.067443168,0.14,34.0268,0.909664091
211221,0.006493506,-0.069320533,0.02,-6.6675,0.777986001
211222,0.00167192,-0.303442103,-0.17,-5.463,0.70869957
211223,0.005665414,-0.171771805,-0.06,5.61,0.784663046
211224,-0.005882836,-0.029642535,0.06,30.6444,0.828378333
211227,-0.000438452,-0.073228067,0.03,25.6507,0.886778279
211228,0.001313269,-0.174512911,-0.06,23.9664,0.855013934
211229,-0.002468729,-0.273134411,-0.14,43.4259,0.847030511
211230,0.007408618,-0.015567635,0.08,31.84,0.949145745
211231,0.004829214,-0.20137964,-0.08,12.3976,0.940557518
220104,-0.000922534,-0.105227079,0,16.5438,0.916534673
220105,-0.019911933,0.173665891,0.23,-0.8747,0.969926836
220106,-0.001024193,-0.064596499,0.02,-4.7601,0.756551721
220107,-0.004894327,-0.127155928,-0.03,16.324,0.751326208
220110,-0.000973439,-0.183105599,-0.08,-0.4511,0.654968716
220111,-0.004945654,-0.264191795,-0.15,22.5768,0.593980205
220112,0.007555556,-0.284740371,-0.16,3.0673,0.526072728
220113,-0.011265944,-0.069301092,0.01,21.0406,0.578666549
220114,-0.004627278,-0.050366075,0.02,7.2592,0.550216534
220117,0.008889386,-0.085320039,0,-3.2593,0.278465664
220118,5.58E-05,-0.15789131,-0.06,2.8414,0.019464079
220119,-0.005588161,-0.147451778,-0.05,3.438,-0.273092073
220120,-0.006257255,-0.291583416,-0.17,7.0146,-0.768427161
220121,-0.010842892,-0.01243772,0.04,32.5845,0.546636089
220124,0.000285543,-0.190862346,-0.1,24.9544,0.474132096
220125,-0.035106918,0.062174801,0.09,18.2434,0.677830335
220126,-0.001473579,-0.066054534,-0.02,3.6237,0.521863287
220127,-0.024856539,0.171021988,0.15,16.0841,0.7151105
220128,-0.01042524,0.218592816,0.17,-19.53,0.629397571
220207,0.011678876,-0.135904139,-0.09,-15.0122,0.433997253
220208,0.012962743,-0.009055078,0.01,0.2079,0.512791216
220209,0.01733462,-0.100930735,-0.05,-1.2271,0.345719952
220210,-0.000263296,-0.288764548,-0.19,-4.085,0.267796909
220211,-0.011578667,-0.127525297,-0.07,8.7765,0.272224079
220214,-0.008478624,-0.07707728,-0.04,3.5042,0.155037112
220215,0.009118631,-0.209194708,-0.14,-4.8776,-0.09310218
220216,0.00437391,-0.295413189,-0.2,-4.6336,-0.395988398
220217,0.001152516,-0.345958409,-0.24,-0.9888,-0.842358493
220218,0.009341963,0.075374879,0.09,-5.6217,2.246089045
220221,0.003039514,-0.121109942,-0.06,-23.9129,2.167561197
220222,-0.008488564,0.128097432,0.13,0.8378,2.211542598
220223,0.01766107,-0.061311059,-0.01,-2.2236,1.999812552
220224,-0.014940357,0.477986996,0.4,8.7244,2.211082947
220225,0.009885307,0.356581266,0.32,-1.2311,2.0247547
220228,0.004439252,0.098353514,0.11,-5.3081,1.920123479
220301,0.002566121,0.004164441,0.04,-15.4447,1.783050531
220302,0.002329848,-0.158532846,-0.09,-7.8404,1.642445523
220303,-0.001984416,-0.125173,-0.06,-6.1522,1.620188708
220304,-0.005398269,0.190481897,0.18,13.1663,1.727335917
220307,-0.021619674,0.305297308,0.25,1.2098,1.617309838
220308,-0.039994997,0.650423957,0.49,-34.0888,1.693031392
220309,-0.025538148,0.914814338,0.63,-24.8093,1.510114244
220310,0.027916314,0.396784156,0.28,-38.7402,1.189083884
220311,0.014133185,0.660260835,0.45,7.0731,1.109975423
220314,-0.021005608,0.535103094,0.38,-10.9779,0.804839332
220315,-0.075961376,0.912559243,0.6,-61.9813,0.540467081
220316,0.02590522,0.837519032,0.51,-3.0714,0.107886534
220317,0.018596626,0.132102168,0.07,-8.3244,-0.694761943
220318,0.009311934,0.326895669,0.2,-39.2166,1.195373854
220321,0.000507566,0.341164974,0.22,-54.343,1.223364217
220322,0.003265694,0.136787321,0.07,-50.1093,1.196196388
220323,0.008941221,0.08326771,0.04,-45.5009,1.218066128
220324,-0.007682784,0.127105968,0.07,-44.315,1.192978827
220325,-0.016293673,0.175979307,0.1,-57.2376,1.214679221
220328,0.002716176,0.378821163,0.23,-24.4814,1.307964305
220329,-0.00511583,0.126911563,0.06,-37.0692,1.212840615
220330,0.023247059,0.301409214,0.19,-2.8744,1.178850588
220331,-0.007501662,-0.027154155,-0.04,-6.3609,0.992183651
220401,0.007882671,0.089760827,0.04,3.8794,0.944791151
220406,-0.002205072,0.067598692,0.02,-7.9271,0.853949478
220407,-0.021661233,0.317253197,0.2,-26.1908,0.951685925
220408,-0.001384863,0.373552795,0.22,-14.1167,0.883512334
220411,-0.031696354,0.519220231,0.31,-22.8935,0.839240626
220412,0.018171734,0.628689513,0.38,3.4935,0.394999443
220413,-0.012704715,0.235428262,0.11,0.6737,-0.053499565
220414,0.007359194,0.008208058,-0.04,-11.6902,-0.706011311
220415,-0.013891658,0.411636674,0.23,-52.7489,1.109975423
220418,0.002545034,0.342525807,0.18,-23.0069,1.047777303
220419,0.002769261,0.054534696,-0.01,-25.7963,0.966709275
220420,-0.025304021,0.326370777,0.16,-52.7208,1.158553341
220421,-0.035947827,0.7242783,0.41,-40.4013,1.290642698
220422,-0.007526466,0.660396918,0.33,-54.3844,1.275014543
220425,-0.072900993,1.006029019,0.51,-52.9171,1.448956388
220426,-0.038833449,1.172458876,0.58,-63.2059,1.446537169
220427,0.037566489,1.317504216,0.65,-22.6374,1.434320113
220428,0.001631745,0.992887262,0.48,-25.7641,1.347058884
220429,0.044705464,1.106691768,0.59,-8.9021,1.174592763
220505,0.010084569,0.33519675,0.12,-34.5023,0.957758165
220506,-0.027869627,0.626065049,0.29,-59.5693,1.145005714
220509,0.004903551,0.264044633,0.06,-61.5162,0.940097866
220510,0.022248863,0.790045407,0.4,-17.8868,1.071751763
220511,0.008838384,0.781783207,0.43,-35.4173,0.913728379
220512,-0.004022245,0.460859942,0.21,-24.9007,0.815193589
220513,0.012728279,0.308310581,0.12,-14.4014,0.66341179
220516,-0.003443478,0.253235732,0.08,-41.0809,0.516468429
220517,0.008211144,0.161690562,0.02,-19.3379,0.262426243
220518,-0.000449531,0.102222167,-0.01,-13.6896,-0.117197601
220519,0.006815194,0.746848684,0.4,-57.2074,2.857788567
220520,0.022643944,0.905910603,0.53,-38.2882,3.010683207
220523,0.004144022,0.411558913,0.2,-77.7277,2.916309474
220524,-0.038357226,0.902605723,0.52,-67.4751,3.048810098
220525,0.010921194,0.604874938,0.31,-75.6546,2.886504696
220526,0.017769273,0.924398489,0.53,-58.7607,3.034222208
220527,0.000205304,0.703204831,0.4,-54.915,2.893205933
220530,0.007697023,0.405765653,0.2,-70.4317,2.836184941
220531,0.018878661,0.748598326,0.44,-51.2373,2.894415542
