,time,normper,normcjl,normcje,normjc,normccl,val,cmax,avg,std,rc,rc2,rc3
912,190228,0.575856851,0.003406263,-0.16,0.735587934,0.014915948,3669.37,0.853864346,0.905918728,0.033780515,0,0,1.540958788
913,190301,0.878515303,0.135348727,-0.07,0.418985978,0.010972621,3749.71,0.849073662,0.901435061,0.035118553,0,0,1.490989675
914,190304,1.422458321,0.044581176,-0.12,0.616524651,-0.054926904,3794.1,0.841825466,0.896272878,0.035945391,0,0,1.514725824
915,190305,1.226430886,0.221625529,0.0,0.690019156,-0.013655029,3816.01,0.83031229,0.891301832,0.037896209,0,0,1.609383723
916,190306,0.856656486,0.254168874,0.03,0.392032075,-0.021831989,3848.09,0.832004969,0.886488995,0.039050001,0,0,1.395237515
917,190307,-1.621539022,0.507206021,0.18,1.153507705,-0.033492624,3808.85,0.843899181,0.881272636,0.037297756,0,0,1.002029571
918,190308,1.14430458,0.180800544,-0.02,0.490287619,-0.113254274,3657.58,0.859249654,0.877208266,0.03484831,0,0,0.515336688
919,190311,1.066981418,0.232570513,0.04,0.521901499,-0.258068723,3729.95,0.865452731,0.874393988,0.033301301,0,0,0.26849574
920,190312,-0.93150148,0.251058399,0.04,0.334577225,-0.508167582,3755.35,0.882783407,0.872314454,0.031251475,0,0,-0.334990669
921,190313,-1.079792222,-0.191251155,-0.25,0.475250514,-0.915539868,3724.19,0.884111338,0.871293897,0.030467772,0,0,-0.420688489
922,190314,1.479827231,0.188012958,-0.01,0.720134332,0.065622778,3698.49,0.867625237,0.869192316,0.029101299,0,0,0.053849095
923,190318,0.096921655,0.049441294,-0.08,0.18077065,0.039737135,3851.75,0.892999286,0.868139094,0.027887909,0,0,-0.89143263
924,190319,-0.130277039,0.212391306,0.01,0.055531616,0.093274451,3833.96,0.896197832,0.867550174,0.02711606,0,0,-1.056483067
925,190320,0.827189765,0.370150713,0.13,0.029444845,0.150101905,3835.44,0.893804115,0.867172548,0.026669393,0,0,-0.998581657
926,190321,0.291950945,0.227924241,0.04,0.452061009,0.110886365,3836.89,0.913901473,0.866977786,0.026291786,0,0,-1.784728025
927,190322,-0.671950725,0.199929965,0.02,0.222977872,0.158327249,3833.8,0.968255988,0.87014156,0.033831455,0,0,-2.900094819
928,190325,-1.619482558,0.227088301,0.02,0.15688926,0.144271587,3742.83,0.956627507,0.875831404,0.038274098,0,0,-2.110986451
929,190326,0.225825777,0.145068961,-0.04,-0.063885575,0.144973161,3700.44,0.954991887,0.881469899,0.041252854,0,0,-1.782227905
930,190327,-0.688299459,0.193786777,-0.01,-0.009762694,0.142263635,3743.39,0.952650094,0.886753605,0.043318041,0,0,-1.521225065
931,190328,1.774276352,0.307999533,0.07,0.425706815,0.097072625,3728.4,0.973508146,0.892735795,0.046668774,0,0,-1.730757922
932,190329,2.036662229,0.216901495,0.05,0.66943901,0.094024409,3872.34,0.979795163,0.89927187,0.049311076,0,0,-1.63296565
933,190401,0.022057201,0.058092302,-0.04,0.247118718,0.076485071,3973.93,0.960261001,0.905193647,0.049160477,0,0,-1.120155006
934,190402,0.583777165,0.055895529,-0.05,0.491927431,0.063929324,3971.29,0.968333614,0.912094713,0.047763254,0,0,-1.177451204
935,190403,0.553143527,0.108870808,0.0,0.702217031,0.06917903,4022.16,0.946966307,0.91784278,0.044417929,0,0,-0.655670521
936,190404,-0.522006958,0.183794376,0.05,0.043651234,0.032092403,4062.23,0.900387226,0.920667182,0.041143902,0,0,0.492903091
937,190408,0.281117469,0.056478743,-0.04,0.334779783,0.005650339,4057.23,0.918202564,0.923614828,0.038541694,0,0,0.140426206
938,190409,0.035613666,0.207745034,0.06,0.212852235,0.012666074,4075.43,0.921461048,0.926415243,0.036047297,0,0,0.137435968
939,190410,-1.0844471,0.089955231,-0.03,0.508564518,-0.078441713,4085.85,0.911484758,0.927850311,0.034767452,0,0,0.470714759
940,190411,-0.313084855,-0.041481781,-0.12,0.426713916,-0.117100833,3997.58,0.905194758,0.928904482,0.033673892,0,0,0.704098133
941,190412,-0.744342037,0.158755052,0.01,0.041911281,-0.246359703,3988.62,0.916580393,0.93135224,0.030626438,0,0,0.482323351
942,190415,1.069432362,0.093921087,-0.04,0.373872387,-0.368457686,3975.52,0.9427047,0.933715393,0.029512899,0,0,-0.304589103
943,190416,0.232390843,-0.062905178,-0.13,0.174526621,-0.586114818,4085.79,0.938350649,0.935982961,0.027919112,0,0,-0.084805277
944,190417,-0.14718121,-0.399905711,-0.35,0.463090191,-0.934845235,4087.24,0.938393635,0.938092751,0.026301881,0,0,-0.011439621
945,190418,-0.889586183,0.162293217,0.01,0.052617281,-0.135244975,4072.08,0.938748397,0.940339965,0.024150774,0,0,0.065901323
946,190422,-0.963523216,0.290678075,0.08,-0.279904843,0.039543597,4025.61,0.908319399,0.938167874,0.023657061,0,0,1.261715237
947,190423,0.441527705,0.408020747,0.16,-0.023443341,0.025318589,4019.01,0.898032087,0.935238103,0.02484894,0,0,1.497287837
948,190424,-2.013661928,0.423923051,0.16,0.039215436,0.114999037,4030.09,0.908455302,0.932911273,0.02507961,0,0,0.975133655
949,190425,-0.679077101,0.521591968,0.2,0.20295533,0.143787743,3941.82,0.904817491,0.930519643,0.025377147,0,0,1.012807039
950,190426,-1.28114753,0.705343283,0.29,0.499162629,0.279530121,3889.27,0.939749212,0.928831697,0.023414101,0,0,-0.466279506
951,190429,-0.022352638,0.58836998,0.22,0.117273191,0.16938308,3900.33,0.964403329,0.928062105,0.021851656,0,0,-1.66308783
952,190430,-4.541138505,0.83784952,0.3,-0.547736917,0.239274317,3913.21,0.963762647,0.928237187,0.022135408,0,0,-1.604915505
953,190506,1.084984521,0.837888401,0.29,-0.190482204,0.217090079,3684.62,0.976107906,0.928625902,0.02293057,0,0,-2.070685746
954,190507,-0.274302208,0.685047433,0.21,-0.271705786,0.142529749,3720.67,0.985832195,0.930569196,0.026007156,0,0,-2.124915073
955,190508,-0.604967664,0.64682747,0.18,0.057498024,0.185567655,3667.46,0.984618782,0.934780774,0.027631723,0,0,-1.803651851
956,190509,1.715641233,1.111007553,0.45,0.049416178,0.249338268,3599.7,0.989035604,0.938322426,0.029845756,0,0,-1.69917553
957,190510,-0.718000848,0.219001066,-0.05,-0.19162131,-0.039927747,3730.45,0.991564356,0.941827591,0.031813012,0,0,-1.563409472
958,190513,0.098330108,0.535569665,0.13,0.271440501,0.004368153,3668.73,0.97014277,0.944760492,0.031571398,0,0,-0.80396433
959,190514,0.997959065,0.220381339,-0.04,0.231126858,-0.378860327,3645.15,0.967968335,0.947899171,0.030534227,0,0,-0.657267794
960,190515,0.367488345,-0.226652249,-0.29,0.383571285,-0.794603111,3727.09,0.964789194,0.950309611,0.029826378,0,0,-0.485462327
961,190516,-2.695133185,0.695467524,0.21,-0.763732288,0.774574903,3743.96,0.991549795,0.952751866,0.031141671,0,0,-1.245852517
962,190517,0.057050678,0.693387394,0.19,-0.545011485,0.709643065,3648.76,0.991901684,0.955429417,0.032124919,0,0,-1.135326369
963,190520,0.935293239,0.740588853,0.23,-0.63278976,0.712836434,3617.79,0.988222618,0.957920866,0.032661926,0,0,-0.927739252
964,190521,-0.291652571,0.536716653,0.12,-0.408842271,0.693482682,3666.78,1.0,0.960983447,0.033626986,0,0,-1.160275078
965,190522,-0.728416252,0.570037617,0.12,-0.387531551,0.752487433,3649.38,0.998888362,0.964408053,0.033835014,0,0,-1.019071813
966,190523,-0.105133475,0.527968442,0.09,-0.210430778,0.763349727,3583.96,0.997250682,0.968854617,0.031862053,0,0,-0.891218923
967,190524,1.306933332,0.708745365,0.21,-0.10562054,0.762551384,3593.91,1.0,0.973953013,0.027836883,0,0,-0.935700559
968,190527,-0.232667715,0.393051586,0.04,-0.182302492,0.668685687,3637.2,1.0,0.978530248,0.023722544,0,0,-0.905035822
969,190528,-0.223584366,0.430007918,0.06,-0.457443733,0.709376951,3672.26,0.99388226,0.982983487,0.016380203,0,0,-0.66536258
970,190529,-0.145765939,0.68077053,0.18,-0.081222512,0.763083612,3663.91,0.996708585,0.985831455,0.013088498,0,0,-0.831044868
971,190530,-0.253292226,0.646769149,0.17,-0.597831393,0.664500439,3641.18,1.0,0.987611289,0.012424708,0,0,-0.997102833
972,190531,-0.241969507,0.72721381,0.21,-0.172399897,0.795380186,3629.79,0.984150472,0.98863068,0.011134419,0,0,0.402374695
973,190603,-0.365797445,0.410373044,0.03,0.023357856,0.693748796,3632.01,0.993779314,0.98951425,0.010784016,0,0,-0.395498641
974,190604,-0.14644421,0.45040097,0.05,-0.129261818,0.694111679,3598.47,0.979567089,0.989200995,0.01098571,0,1,0.876948818
975,190605,-1.4042424,0.651609826,0.14,-0.185703878,0.743221825,3597.11,0.961468605,0.988043486,0.012595578,1,0,2.109858019
976,190606,0.298020347,0.671128057,0.15,-0.188889049,0.634260201,3564.68,0.996391521,0.988411282,0.012732724,0,0,-0.626750349
977,190610,2.179411285,0.923057097,0.31,0.293518213,0.637018111,3610.74,0.979906302,0.987828379,0.012847118,0,0,0.616642363
978,190611,-0.556679913,0.485840945,0.08,0.04066293,0.432836028,3719.28,0.973608158,0.988001649,0.012617352,0,0,1.140769554
979,190612,0.172127634,0.558256693,0.12,0.132174878,0.44014207,3691.1,0.995494076,0.989377936,0.011791329,0,0,-0.518698115
980,190613,-0.741800462,0.393284872,0.02,0.27696761,0.338123605,3685.39,1.0,0.991138476,0.010482831,0,0,-0.845336903
981,190614,0.296197108,0.326467979,-0.02,0.462549657,0.186511151,3654.88,0.981039341,0.990612953,0.010721854,0,0,0.892906428
982,190617,0.076074422,0.350690804,0.0,0.504332416,0.038285603,3654.82,0.97271246,0.989653492,0.011435311,0,0,1.481466618
983,190618,0.737461328,0.356075814,0.02,0.531989583,-0.287438042,3667.62,0.985884365,0.98953658,0.01146263,0,0,0.318619268
984,190619,0.879647629,0.026793147,-0.16,0.570482478,-0.798788359,3715.94,0.98120604,0.988596882,0.011329282,0,1,0.652366279
985,190620,0.24175858,0.661019013,0.21,0.049619874,0.537709171,3828.52,0.93612153,0.98545854,0.016041827,1,1,3.075523047
986,190621,-0.004343663,0.129361062,-0.1,0.01207263,0.409079298,3833.94,0.937393386,0.982465675,0.019031171,1,0,2.368340278
987,190624,-0.473821834,0.549177994,0.13,-0.040087257,0.504227181,3841.27,0.946874341,0.979809392,0.020130754,0,0,1.636056539
988,190625,0.084555251,0.157821909,-0.09,0.048612773,0.3390671,3801.31,0.956001531,0.977609469,0.02021211,0,0,1.069059027
989,190626,0.349009039,0.543190329,0.13,0.004349244,0.527524259,3794.33,0.953827771,0.975606744,0.020497247,0,0,1.062531672
990,190627,-0.283721158,0.400166798,0.04,0.229706674,0.442730634,3834.82,0.947910457,0.973166838,0.020755899,0,0,1.216829094
991,190628,1.426917899,0.57800821,0.17,0.004592769,0.507565703,3825.59,0.944945292,0.970414103,0.020660444,0,0,1.232732975
992,190701,-0.195984434,0.080895973,-0.12,-0.003920368,0.403611863,3935.81,0.922811315,0.967347145,0.022940929,0,0,1.941326359
993,190702,-0.258837993,0.113750366,-0.11,0.165492296,0.402402253,3937.17,0.913973743,0.963356866,0.024953696,0,0,1.978990323
994,190703,-0.074215746,0.231579049,-0.04,0.109754639,0.423425266,3893.53,0.913628317,0.960059928,0.026973489,0,0,1.721379465
995,190704,0.464032292,0.115208401,-0.1,0.284555579,0.363743134,3873.1,0.905391436,0.957256069,0.029605512,0,0,1.751857318
996,190705,-1.99500743,0.495036287,0.09,0.016896475,0.490945668,3893.2,0.917090194,0.953291003,0.029397923,0,0,1.231407017
997,190708,-0.048108926,0.057334124,-0.16,-0.017729605,0.277667322,3802.79,0.944658219,0.951528599,0.028768174,0,0,0.238818756
998,190709,-0.257376236,-0.014673374,-0.2,0.188909395,0.307302755,3793.13,0.937500794,0.94972323,0.028440736,0,0,0.42975106
999,190710,-0.029805957,0.378218508,0.02,0.076449738,0.401555527,3786.74,0.936050513,0.946751052,0.026441525,0,0,0.404686905
1000,190711,0.54400105,0.285273625,-0.03,0.365260247,0.239685584,3785.22,0.928301293,0.943166117,0.023543731,0,0,0.631370799
1001,190712,0.699481925,0.703710283,0.21,0.35665266,0.360186882,3808.73,0.928286053,0.940528452,0.021980527,0,0,0.556965681
1002,190715,0.217978974,0.053115542,-0.15,0.45313525,-0.001365396,3824.19,0.931537119,0.938469685,0.020698323,0,0,0.334933703
1003,190716,-0.093725748,0.09446542,-0.12,0.375307364,-0.304638689,3806.84,0.943809894,0.936365962,0.017519679,0,0,-0.42488975
1004,190717,-0.688459969,-0.156277751,-0.27,0.623114621,-0.856607693,3804.64,0.972404036,0.935925862,0.016409369,0,0,-2.223008977
1005,190718,-0.896846641,0.37085057,0.0,0.082964603,0.337252686,3768.4,0.97378066,0.937808818,0.018464928,0,0,-1.948117128
1006,190722,-1.080358908,0.028698313,-0.18,0.035815188,0.210630764,3781.68,0.965492981,0.940652201,0.021066134,0,0,-1.179180794
1007,190723,0.455637268,0.249211555,-0.05,-0.022322443,0.299633831,3789.91,0.963720134,0.941038131,0.021429697,0,0,-1.058437869
1008,190724,0.270457194,0.06876512,-0.15,0.061703953,0.260248945,3819.83,0.974004171,0.942046951,0.022511093,0,0,-1.419620951
1009,190725,0.236999433,0.069717703,-0.15,0.133774861,0.2789737,3851.07,0.971659847,0.943234421,0.023443749,0,0,-1.212494903
1010,190726,-0.08491753,-0.034988664,-0.21,-0.026774173,0.178697073,3858.57,0.999654574,0.945969885,0.026629257,0,0,-2.016004009
1011,190729,0.421859881,0.251408328,-0.04,0.060858443,0.341365358,3854.27,1.0,0.949829319,0.028615655,0,0,-1.753259899
1012,190730,-0.070027069,-0.01245716,-0.19,0.244236246,0.241330653,3870.32,1.0,0.954130632,0.029397196,0,0,-1.560331387
1013,190731,-0.387239334,0.019833459,-0.18,0.241209252,0.282699298,3835.36,0.994837152,0.958191074,0.029115512,0,0,-1.258644489
1014,190801,-0.563186549,0.12842792,-0.13,0.226975552,0.259668333,3803.47,1.0,0.962921502,0.027738623,0,0,-1.336710121
1015,190802,-0.508686753,0.158657849,-0.11,0.269480921,0.240895194,3747.44,0.98255183,0.966194584,0.025843428,0,0,-0.632936414
1016,190805,-1.145787241,0.591072205,0.1,0.306145102,0.465084217,3675.69,0.980055913,0.967964468,0.025500716,0,0,-0.474160965
1017,190806,-0.248482562,0.037874214,-0.19,0.180952725,0.254563781,3636.33,0.978404886,0.970009673,0.024551508,0,0,-0.34194289
1018,190807,0.113003222,-0.016014766,-0.22,0.127049471,0.183946779,3621.43,0.978012154,0.972107755,0.023255481,0,0,-0.253892798
1019,190808,-0.521909109,0.159902039,-0.13,0.237981975,0.158303057,3669.29,0.984086587,0.97489702,0.020956617,0,0,-0.438504327
1020,190809,1.052770174,0.199813323,-0.11,0.357555068,0.007077678,3633.53,0.988081089,0.977886772,0.018015902,0,0,-0.565851075
1021,190812,0.060933367,-0.07418065,-0.25,0.444684702,-0.193886843,3699.1,0.983598255,0.980489828,0.014355806,0,0,-0.216527518
1022,190813,0.412213729,-0.078982446,-0.25,0.441818161,-0.412390702,3665.75,0.983029827,0.982450825,0.011470369,0,0,-0.05047806
1023,190814,0.282650298,-0.179217505,-0.31,0.522498932,-0.866163608,3682.4,0.97366626,0.982513936,0.011415523,0,0,0.77505657
1024,190815,-0.351093921,0.312179234,-0.04,-0.081899603,1.008464995,3694.0,0.983887637,0.983019285,0.011230781,0,0,-0.077318944
1025,190816,1.765082214,0.648518791,0.16,0.334894718,1.213566381,3710.54,0.977097501,0.98309204,0.011185098,0,0,0.5359398
1026,190819,-0.087221502,0.274328641,-0.03,0.112196717,1.017730603,3791.09,0.97922394,0.983778588,0.010444918,0,0,0.436063506
1027,190820,0.083604586,0.009860498,-0.18,0.122265455,1.023730266,3787.73,0.986954567,0.98494031,0.009329025,0,0,-0.215912971
1028,190821,0.017837666,0.180781103,-0.09,-0.000554259,1.028665473,3781.76,0.995026251,0.985991414,0.009215588,0,0,-0.980386452
1029,190822,0.030166991,0.321860588,-0.01,0.051926535,1.046011273,3793.51,0.996964075,0.987256625,0.008875171,0,0,-1.093776185
1030,190823,-0.335643344,0.382961982,0.02,0.116153431,1.044511358,3820.86,0.995853056,0.987066549,0.00863308,0,0,-1.017771985
1031,190826,0.730488443,0.707656698,0.22,-0.12583995,1.154222939,3765.91,1.0,0.987066549,0.00863308,0,0,-1.498127074
1032,190827,0.003514786,0.032450324,-0.16,0.094132618,1.017174183,3816.95,1.0,0.987066549,0.00863308,0,0,-1.498127074
1033,190828,-0.033108024,0.199463394,-0.07,0.087415195,0.978152181,3802.58,0.995448669,0.987097125,0.00866308,0,0,-0.964038568
1034,190829,-0.330449752,0.492742312,0.09,0.263684114,1.048527261,3790.19,0.980784431,0.986136346,0.008210501,0,1,0.651837872
1035,190830,1.413563104,0.633219142,0.18,0.224972729,1.106346595,3799.59,0.962005936,0.985109052,0.009811796,1,1,2.354626529
1036,190902,0.188705212,0.153331161,-0.08,0.119315843,0.93804153,3848.32,0.944913625,0.983351937,0.01329334,1,1,2.891546716
1037,190903,1.013320553,0.591985907,0.17,0.630426064,1.081428639,3853.61,0.939750001,0.981419193,0.016478839,1,0,2.528648623
1038,190904,0.751549739,0.907640805,0.38,0.433114985,1.104507988,3886.0,0.944233145,0.979730243,0.018458536,0,1,1.923072227
1039,190905,0.146925639,0.308563307,0.03,0.539711832,0.858255688,3925.32,0.925664659,0.976809146,0.022013258,1,0,2.323349281
1040,190906,1.12492229,0.463562168,0.13,0.407461779,0.877125596,3948.51,0.936834401,0.974246812,0.023560336,0,0,1.587940454
1041,190909,0.034475466,0.331794668,0.05,0.475220927,0.676862648,3972.95,0.922677104,0.971200754,0.026090042,0,0,1.859853299
1042,190910,-0.148577818,0.530145774,0.17,0.584621726,0.67567723,3959.27,0.926867944,0.96839266,0.027721243,0,0,1.497938466
1043,190911,0.254808083,0.299523489,0.03,0.549114859,0.397781545,3930.1,0.929787689,0.966198732,0.02898924,0,0,1.256019196
1044,190912,-0.085265226,0.358622515,0.07,0.429306207,0.359848191,3972.38,0.933950843,0.963701892,0.029530974,0,0,1.007452362
1045,190916,-1.007028428,0.347891376,0.05,0.45763705,0.076291533,3957.72,0.95422545,0.962558289,0.029427604,0,0,0.283164052
1046,190917,-0.027137118,-0.003864473,-0.16,0.46005068,-0.251101372,3891.22,0.95337973,0.961266079,0.029223999,0,0,0.269858634
1047,190918,0.447404844,-0.156083346,-0.25,0.507497104,-0.781055484,3910.08,0.951877069,0.959512204,0.028648076,0,0,0.266514759
1048,190919,0.118023613,0.250066935,0.0,-0.073049629,0.488405488,3924.38,0.954834569,0.95750262,0.027408602,0,0,0.097343563
1049,190920,-0.098734443,0.363482632,0.05,0.211451397,0.596254271,3935.65,0.961718622,0.955740347,0.025825175,0,0,-0.231490209
1050,190923,0.106794114,0.567315952,0.18,-0.032731433,0.643453233,3890.66,0.94788759,0.953342074,0.024071664,0,0,0.22659355
1051,190924,-0.919139904,0.423748087,0.08,0.128094126,0.577190825,3901.08,0.960734467,0.951378797,0.021533391,0,0,-0.434472658
1052,190925,-1.147890339,0.485063326,0.11,0.382643842,0.616527326,3870.98,0.957117507,0.949234672,0.018334635,0,0,-0.429942279
1053,190926,0.143622875,0.191045671,-0.06,0.268965422,0.493969692,3841.14,0.953998918,0.947162185,0.014846723,0,0,-0.46048767
1054,190927,-0.893437269,0.256443409,-0.03,0.042815965,0.518113498,3852.65,0.956364918,0.945941209,0.012799049,0,0,-0.814412714
1055,190930,-0.188769864,0.171410797,-0.08,0.290236314,0.461721503,3814.53,0.968630363,0.946272431,0.013312095,0,0,-1.679520152
1056,191008,0.394992071,0.286187327,-0.02,0.313077601,0.532217544,3837.68,0.969961867,0.947524843,0.014317817,0,0,-1.567070153
1057,191009,0.659654497,0.310274068,0.01,0.313010461,0.433973061,3843.24,0.978114499,0.949443068,0.015722403,0,0,-1.823603648
1058,191010,0.436951365,0.36462962,0.04,0.577507152,0.419989975,3874.64,0.988011427,0.951631982,0.017860915,0,0,-2.036818693
1059,191011,0.567594714,0.461540359,0.11,0.256432984,0.229307135,3911.73,0.9938484,0.955041169,0.019107323,0,0,-2.031013454
1060,191014,-0.555811917,0.099072811,-0.11,0.471830921,-0.006663486,3953.24,1.0,0.958199449,0.021060092,0,0,-1.984822845
1061,191015,-0.339236519,0.134007334,-0.09,0.379051278,-0.24952888,3936.25,0.996699712,0.961900579,0.020993091,0,0,-1.657646884
1062,191016,-0.010111954,-0.191834369,-0.28,0.557734964,-0.824794964,3922.69,0.989356507,0.965025007,0.020137408,0,0,-1.208273618
1063,191017,0.139577386,0.074383415,-0.14,0.025377749,0.285239478,3925.22,1.0,0.968535623,0.019788197,0,0,-1.590057785
1064,191021,0.724851247,0.35510379,0.02,-0.000990101,0.426183176,3880.84,0.984311603,0.973342388,0.018940048,0,0,-0.579154517
1065,191022,-0.239058187,0.125861778,-0.11,0.073633268,0.311100929,3895.88,0.989082373,0.97512752,0.018639641,0,0,-0.748665289
1066,191023,0.139021451,0.252088744,-0.04,0.186842846,0.419433555,3871.08,0.992699659,0.97716865,0.018189298,0,0,-0.853854227
1067,191024,0.569982897,0.376080056,0.03,0.344771139,0.431239344,3870.67,0.995550485,0.979204446,0.017833074,0,0,-0.916613663
1068,191025,0.822366465,0.316397816,0.02,0.143358824,0.413651622,3896.79,0.984169947,0.980327012,0.017375196,0,0,-0.221173603
1069,191028,-0.590026438,0.046466902,-0.14,0.256644646,0.300480557,3926.59,0.986805759,0.98227292,0.01564403,0,0,-0.289748788
1070,191029,-0.731449759,0.167250537,-0.08,0.213597604,0.394926867,3910.23,0.979191752,0.983195785,0.014829794,0,0,0.26999924
1071,191030,-0.254846755,0.100414204,-0.12,0.296418892,0.341704049,3891.23,0.971643513,0.983922085,0.013805722,0,0,0.889382841
1072,191031,0.532683408,0.243476616,-0.04,0.415540212,0.362436756,3886.75,0.974555049,0.984949892,0.012123442,0,0,0.857416828
1073,191101,0.154215312,0.108423677,-0.11,0.234752423,0.287682889,3952.39,0.964912325,0.985377262,0.011176407,0,0,1.831083702
1074,191104,0.376114801,0.295946443,0.0,0.268134705,0.333889972,3978.12,0.964696892,0.985180588,0.011516064,0,0,1.778706363
1075,191105,-0.482484473,0.161710003,-0.08,0.356538863,0.230395783,4002.81,0.960135505,0.98468927,0.01237696,0,0,1.983828418
1076,191106,0.500352499,0.397114644,0.05,0.386896427,0.326825852,3984.88,0.967979994,0.984182545,0.0128584,0,0,1.260075183
1077,191107,-0.15854927,0.354714981,0.03,0.377483158,0.193478501,3991.87,0.977245985,0.983644273,0.012914886,0,0,0.495419631
1078,191108,-1.210587371,0.122459696,-0.11,0.415427553,0.077743065,3973.01,0.9876162,0.983332663,0.012729579,0,0,-0.336502629
1079,191111,-0.09058837,0.18396934,-0.08,0.414801671,-0.006687678,3902.98,0.983371681,0.982501247,0.012111712,0,0,-0.071867171
1080,191112,0.093385667,-0.057695132,-0.22,0.53851469,-0.323169906,3903.69,0.979984061,0.981665464,0.011648237,0,0,0.144348304
1081,191113,0.425825488,-0.243876505,-0.32,0.472916542,-0.837495863,3899.98,0.980616117,0.981228445,0.011507609,0,0,0.053210685
1082,191114,-0.250589643,0.449837196,0.06,0.029914826,1.415885665,3905.86,0.966665917,0.979561741,0.011050635,0,0,1.166975811
1083,191115,0.288451239,0.341262176,0.0,0.150264012,1.373815446,3877.09,0.969528906,0.978038186,0.010148179,0,0,0.838503191
1084,191118,0.929833475,0.372677974,0.03,0.217951468,1.388137223,3907.93,0.973286266,0.977486919,0.010088743,0,0,0.416370275
1085,191119,-0.311309246,0.177553985,-0.08,0.054506307,1.310528678,3947.04,0.967090619,0.976387332,0.009956005,0,0,0.933779408
1086,191120,0.096689924,0.268982512,-0.03,0.249746285,1.380613452,3907.86,0.966988191,0.975101758,0.009382281,0,0,0.864775595
1087,191121,-0.505217905,0.966156617,0.36,-0.004748808,1.615156733,3889.6,0.973513607,0.973999914,0.008054444,0,0,0.060377545
1088,191122,0.240380985,0.350010387,0.01,0.268143809,1.345583161,3849.99,0.980958377,0.973839336,0.00787094,0,0,-0.904471546
1089,191125,-0.051917905,0.34266189,0.01,0.246974196,1.348510416,3878.21,0.976871248,0.97334261,0.007302529,0,0,-0.483207612
1090,191126,0.185037631,0.553318814,0.13,0.302798339,1.346913731,3891.65,0.972124582,0.972989252,0.007174464,0,0,0.120520399
1091,191127,0.109657555,0.237294547,-0.05,0.423392189,1.253314149,3875.62,0.971005369,0.972957345,0.007182179,0,0,0.27178046
1092,191128,0.146261503,0.470171927,0.08,0.417906046,1.304045171,3862.3,0.987403849,0.973599785,0.007873955,0,0,-1.753129579
1093,191129,0.263769196,0.236516928,-0.05,0.469350152,1.139441511,3828.67,0.993831833,0.97504576,0.008796026,0,0,-2.135745622
1094,191202,0.436119453,0.361771871,0.02,0.55772586,1.218888662,3836.06,1.0,0.976810915,0.01006121,0,0,-2.304800878
1095,191203,0.052195475,0.274931295,-0.03,0.475639699,1.049978792,3851.09,0.998248941,0.978716587,0.010342093,0,0,-1.888626836
1096,191204,0.559518021,0.383331351,0.04,0.492323443,1.118636227,3849.82,1.0,0.980317587,0.011046943,0,0,-1.781706757
1097,191205,0.50385106,0.275825557,-0.02,0.634474953,0.991482077,3879.36,1.0,0.981455288,0.011856021,0,0,-1.564159872
1098,191206,0.290939411,0.218806661,-0.04,0.587891108,0.91462349,3902.39,0.988837205,0.981516338,0.011892502,0,0,-0.615586689
1099,191209,0.319144453,0.23039318,-0.03,0.589627646,0.802541074,3895.45,0.989017086,0.981798609,0.012005319,0,0,-0.601273279
1100,191210,-0.207928586,0.194914324,-0.05,0.625735361,0.654146181,3900.38,0.988077141,0.982203263,0.012077117,0,0,-0.486364294
1101,191211,-0.099426053,0.110756533,-0.1,0.642546558,0.579440699,3902.75,0.989566865,0.9826508,0.012180607,0,0,-0.567793171
1102,191212,0.648819279,0.359963907,0.05,0.796346304,0.560256292,3891.02,0.982277859,0.983431397,0.011588134,0,0,0.099544785
1103,191213,0.769148954,0.273414939,0.0,0.557904521,0.401603911,3968.22,0.98480679,0.984195291,0.011117445,0,0,-0.055003516
1104,191216,0.833421618,0.343361747,0.06,0.678263949,0.160407778,3987.55,0.98984088,0.985023022,0.010876138,0,0,-0.442975047
1105,191217,-0.107912356,0.091529909,-0.09,0.682105728,-0.236174791,4041.8,0.966861299,0.985011556,0.01089614,0,0,1.665751012
1106,191218,0.057163358,-0.263180891,-0.3,0.677408198,-0.766685323,4032.78,0.96234351,0.984779322,0.011340917,0,1,1.978306686
1107,191219,-0.422485744,0.259553884,0.01,0.803294735,0.576900519,4027.15,0.952543421,0.983730813,0.013246571,1,0,2.354374753
1108,191220,-1.320333318,0.44044745,0.11,0.461047539,0.637018111,4017.25,0.959525459,0.982659167,0.014307167,0,0,1.616931471
1109,191223,0.433578574,0.130041479,-0.08,0.361820171,0.50333207,3967.1,0.96285071,0.98195814,0.01493539,0,0,1.279339221
1110,191224,0.192724571,0.306852546,0.03,0.402463825,0.558514455,3992.96,0.958884655,0.981296144,0.015669571,0,0,1.430255401
1111,191225,0.560757305,0.286401172,0.02,0.390608478,0.507831817,3990.87,0.955589094,0.98052533,0.016556511,0,0,1.506128709
1112,191226,-0.190748586,0.462706787,0.13,0.399114786,0.580868038,4025.99,0.947268544,0.978518565,0.01804439,0,0,1.73184132
1113,191227,0.620865429,0.513932423,0.16,0.611398106,0.536572138,4022.03,0.949096937,0.97628182,0.018802962,0,0,1.445776651
1114,191230,0.294997989,0.162293217,-0.04,0.600884423,0.441182334,4081.63,0.943517663,0.973457703,0.019288531,0,0,1.552219804
1115,191231,0.893492912,0.357397766,0.09,0.527197601,0.489760251,4096.58,0.939764389,0.970533475,0.019759758,0,0,1.557159057
