time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,y_test_model1,y_test_model2,y_test_model3,y_test_model4,y_test_model6,y_test_model7,y_test_model8,y_test_model9,y_test_model10,y_test_model11,y_real
200514,0.650250484,1.092364608,0.664377271,-0.353346106,0.310586632,0.314033405,-0.048654087,0.289063267,-0.170751255,0.298591115,0.648711053,0.531969038,1.087011744,0.273853084,-0.179153896,-0.342482557,0.534810423,0.266964322,0.11971235,-0.705286398,1.098754608,-0.055009992,-0.448633224,-0.444404959,0.889194939,0.676853936,0.349972244,-0.668834186,0.893499142,0.112864384,-0.342748927,-0.413324721,0.921896501,-0.023694858,-0.769484585,-0.098212644,0.733765664,0.278999631,-0.308552448,-0.401911409,1.406120938,0.179905981,-0.606933435,-0.281250459,0.647167096,0.579279889,-0.182170855,-0.281997327,0.725000533,1.376655726,0.761485166,-0.510006418,0.626235063,0.847372579,0.323647768,-0.393639882,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,0,0,0,0,0,0,0,0,0,0,0
200515,0.310586632,0.314033405,-0.048654087,0.289063267,-0.170751255,0.298591115,0.648711053,0.531969038,1.087011744,0.273853084,-0.179153896,-0.342482557,0.534810423,0.266964322,0.11971235,-0.705286398,1.098754608,-0.055009992,-0.448633224,-0.444404959,0.889194939,0.676853936,0.349972244,-0.668834186,0.893499142,0.112864384,-0.342748927,-0.413324721,0.921896501,-0.023694858,-0.769484585,-0.098212644,0.733765664,0.278999631,-0.308552448,-0.401911409,1.406120938,0.179905981,-0.606933435,-0.281250459,0.647167096,0.579279889,-0.182170855,-0.281997327,0.725000533,1.376655726,0.761485166,-0.510006418,0.626235063,0.847372579,0.323647768,-0.393639882,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,0,0,0,0,0,0,0,0,0,0,0
200518,-0.170751255,0.298591115,0.648711053,0.531969038,1.087011744,0.273853084,-0.179153896,-0.342482557,0.534810423,0.266964322,0.11971235,-0.705286398,1.098754608,-0.055009992,-0.448633224,-0.444404959,0.889194939,0.676853936,0.349972244,-0.668834186,0.893499142,0.112864384,-0.342748927,-0.413324721,0.921896501,-0.023694858,-0.769484585,-0.098212644,0.733765664,0.278999631,-0.308552448,-0.401911409,1.406120938,0.179905981,-0.606933435,-0.281250459,0.647167096,0.579279889,-0.182170855,-0.281997327,0.725000533,1.376655726,0.761485166,-0.510006418,0.626235063,0.847372579,0.323647768,-0.393639882,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,0,0,0,0,0,0,0,0,0,0,0
200519,1.087011744,0.273853084,-0.179153896,-0.342482557,0.534810423,0.266964322,0.11971235,-0.705286398,1.098754608,-0.055009992,-0.448633224,-0.444404959,0.889194939,0.676853936,0.349972244,-0.668834186,0.893499142,0.112864384,-0.342748927,-0.413324721,0.921896501,-0.023694858,-0.769484585,-0.098212644,0.733765664,0.278999631,-0.308552448,-0.401911409,1.406120938,0.179905981,-0.606933435,-0.281250459,0.647167096,0.579279889,-0.182170855,-0.281997327,0.725000533,1.376655726,0.761485166,-0.510006418,0.626235063,0.847372579,0.323647768,-0.393639882,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,0,0,0,0,0,0,0,0,0,0,0
200520,0.534810423,0.266964322,0.11971235,-0.705286398,1.098754608,-0.055009992,-0.448633224,-0.444404959,0.889194939,0.676853936,0.349972244,-0.668834186,0.893499142,0.112864384,-0.342748927,-0.413324721,0.921896501,-0.023694858,-0.769484585,-0.098212644,0.733765664,0.278999631,-0.308552448,-0.401911409,1.406120938,0.179905981,-0.606933435,-0.281250459,0.647167096,0.579279889,-0.182170855,-0.281997327,0.725000533,1.376655726,0.761485166,-0.510006418,0.626235063,0.847372579,0.323647768,-0.393639882,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,0,0,0,0,0,0,0,0,0,0,0
200521,1.098754608,-0.055009992,-0.448633224,-0.444404959,0.889194939,0.676853936,0.349972244,-0.668834186,0.893499142,0.112864384,-0.342748927,-0.413324721,0.921896501,-0.023694858,-0.769484585,-0.098212644,0.733765664,0.278999631,-0.308552448,-0.401911409,1.406120938,0.179905981,-0.606933435,-0.281250459,0.647167096,0.579279889,-0.182170855,-0.281997327,0.725000533,1.376655726,0.761485166,-0.510006418,0.626235063,0.847372579,0.323647768,-0.393639882,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,0,0,0,0,0,0,0,0,0,0,0
200522,0.889194939,0.676853936,0.349972244,-0.668834186,0.893499142,0.112864384,-0.342748927,-0.413324721,0.921896501,-0.023694858,-0.769484585,-0.098212644,0.733765664,0.278999631,-0.308552448,-0.401911409,1.406120938,0.179905981,-0.606933435,-0.281250459,0.647167096,0.579279889,-0.182170855,-0.281997327,0.725000533,1.376655726,0.761485166,-0.510006418,0.626235063,0.847372579,0.323647768,-0.393639882,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,0,0,0,0,0,0,0,0,0,0,0
200525,0.893499142,0.112864384,-0.342748927,-0.413324721,0.921896501,-0.023694858,-0.769484585,-0.098212644,0.733765664,0.278999631,-0.308552448,-0.401911409,1.406120938,0.179905981,-0.606933435,-0.281250459,0.647167096,0.579279889,-0.182170855,-0.281997327,0.725000533,1.376655726,0.761485166,-0.510006418,0.626235063,0.847372579,0.323647768,-0.393639882,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0,0,0,0,0,0,0,0,0,0,0
200526,0.921896501,-0.023694858,-0.769484585,-0.098212644,0.733765664,0.278999631,-0.308552448,-0.401911409,1.406120938,0.179905981,-0.606933435,-0.281250459,0.647167096,0.579279889,-0.182170855,-0.281997327,0.725000533,1.376655726,0.761485166,-0.510006418,0.626235063,0.847372579,0.323647768,-0.393639882,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,0,0,0,0,0,0,0,0,0,0,0
200527,0.733765664,0.278999631,-0.308552448,-0.401911409,1.406120938,0.179905981,-0.606933435,-0.281250459,0.647167096,0.579279889,-0.182170855,-0.281997327,0.725000533,1.376655726,0.761485166,-0.510006418,0.626235063,0.847372579,0.323647768,-0.393639882,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,0,0,0,0,0,0,0,0,0,0,0
200528,1.406120938,0.179905981,-0.606933435,-0.281250459,0.647167096,0.579279889,-0.182170855,-0.281997327,0.725000533,1.376655726,0.761485166,-0.510006418,0.626235063,0.847372579,0.323647768,-0.393639882,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,0,0,0,0,0,0,0,0,0,0,0
200529,0.647167096,0.579279889,-0.182170855,-0.281997327,0.725000533,1.376655726,0.761485166,-0.510006418,0.626235063,0.847372579,0.323647768,-0.393639882,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,1.136483919,0.698336574,-0.257928459,-1.111919054,0,0,0,0,0,0,0,0,0,0,0
200601,0.725000533,1.376655726,0.761485166,-0.510006418,0.626235063,0.847372579,0.323647768,-0.393639882,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,1.136483919,0.698336574,-0.257928459,-1.111919054,1.173452997,1.821769269,0.796080166,-1.218245813,0,0,0,0,0,0,0,0,0,0,0
200602,0.626235063,0.847372579,0.323647768,-0.393639882,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,1.136483919,0.698336574,-0.257928459,-1.111919054,1.173452997,1.821769269,0.796080166,-1.218245813,0.822683747,0.725099489,-0.567414067,-0.567965218,0,0,0,0,0,0,0,0,0,0,0
200603,0.616823224,0.2876508,-0.331864691,-0.116697659,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,1.136483919,0.698336574,-0.257928459,-1.111919054,1.173452997,1.821769269,0.796080166,-1.218245813,0.822683747,0.725099489,-0.567414067,-0.567965218,0.983915967,0.564683359,-0.628750673,-0.668065,0,0,0,0,0,0,0,0,0,0,0
200604,0.692547282,0.818806556,0.251226089,-0.208526853,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,1.136483919,0.698336574,-0.257928459,-1.111919054,1.173452997,1.821769269,0.796080166,-1.218245813,0.822683747,0.725099489,-0.567414067,-0.567965218,0.983915967,0.564683359,-0.628750673,-0.668065,0.765802575,0.478635509,-0.643971819,-0.621604043,0,0,0,0,0,0,0,0,0,0,0
200605,0.547544024,0.322696819,-0.215287173,0.114823042,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,1.136483919,0.698336574,-0.257928459,-1.111919054,1.173452997,1.821769269,0.796080166,-1.218245813,0.822683747,0.725099489,-0.567414067,-0.567965218,0.983915967,0.564683359,-0.628750673,-0.668065,0.765802575,0.478635509,-0.643971819,-0.621604043,0.83871321,0.781551438,-0.445040587,-0.602148361,0,0,0,0,0,0,0,0,0,0,0
200608,0.540812447,0.476124635,0.068051495,0.065960696,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,1.136483919,0.698336574,-0.257928459,-1.111919054,1.173452997,1.821769269,0.796080166,-1.218245813,0.822683747,0.725099489,-0.567414067,-0.567965218,0.983915967,0.564683359,-0.628750673,-0.668065,0.765802575,0.478635509,-0.643971819,-0.621604043,0.83871321,0.781551438,-0.445040587,-0.602148361,0.784642427,0.498920582,-0.543547703,-0.506967075,0,0,0,0,0,0,0,0,0,0,0
200609,0.042427205,0.381203148,0.294333409,0.260066523,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,1.136483919,0.698336574,-0.257928459,-1.111919054,1.173452997,1.821769269,0.796080166,-1.218245813,0.822683747,0.725099489,-0.567414067,-0.567965218,0.983915967,0.564683359,-0.628750673,-0.668065,0.765802575,0.478635509,-0.643971819,-0.621604043,0.83871321,0.781551438,-0.445040587,-0.602148361,0.784642427,0.498920582,-0.543547703,-0.506967075,0.970714097,0.836094168,-0.251970477,-0.683033213,0,0,0,0,0,0,0,0,0,0,0
200610,-0.442734806,-0.072913497,0.058792859,0.868484318,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,1.136483919,0.698336574,-0.257928459,-1.111919054,1.173452997,1.821769269,0.796080166,-1.218245813,0.822683747,0.725099489,-0.567414067,-0.567965218,0.983915967,0.564683359,-0.628750673,-0.668065,0.765802575,0.478635509,-0.643971819,-0.621604043,0.83871321,0.781551438,-0.445040587,-0.602148361,0.784642427,0.498920582,-0.543547703,-0.506967075,0.970714097,0.836094168,-0.251970477,-0.683033213,0.67496499,0.521755553,-0.379704944,-0.488268885,0,0,0,0,0,0,0,0,0,0,0
200611,1.520551973,0.451843032,-0.558186615,-1.124797325,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,1.136483919,0.698336574,-0.257928459,-1.111919054,1.173452997,1.821769269,0.796080166,-1.218245813,0.822683747,0.725099489,-0.567414067,-0.567965218,0.983915967,0.564683359,-0.628750673,-0.668065,0.765802575,0.478635509,-0.643971819,-0.621604043,0.83871321,0.781551438,-0.445040587,-0.602148361,0.784642427,0.498920582,-0.543547703,-0.506967075,0.970714097,0.836094168,-0.251970477,-0.683033213,0.67496499,0.521755553,-0.379704944,-0.488268885,1.50574137,0.780874428,-0.476175913,-0.262428318,0,0,0,0,0,0,0,0,0,0,0
200612,1.621957164,0.386168766,-0.867738713,-0.894347586,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,1.136483919,0.698336574,-0.257928459,-1.111919054,1.173452997,1.821769269,0.796080166,-1.218245813,0.822683747,0.725099489,-0.567414067,-0.567965218,0.983915967,0.564683359,-0.628750673,-0.668065,0.765802575,0.478635509,-0.643971819,-0.621604043,0.83871321,0.781551438,-0.445040587,-0.602148361,0.784642427,0.498920582,-0.543547703,-0.506967075,0.970714097,0.836094168,-0.251970477,-0.683033213,0.67496499,0.521755553,-0.379704944,-0.488268885,1.50574137,0.780874428,-0.476175913,-0.262428318,1.089276992,0.903373616,-0.0663359,-0.048672752,0,0,0,0,0,0,0,0,0,0,0
200615,1.196105415,0.662484645,-0.255627985,-1.162082389,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,1.136483919,0.698336574,-0.257928459,-1.111919054,1.173452997,1.821769269,0.796080166,-1.218245813,0.822683747,0.725099489,-0.567414067,-0.567965218,0.983915967,0.564683359,-0.628750673,-0.668065,0.765802575,0.478635509,-0.643971819,-0.621604043,0.83871321,0.781551438,-0.445040587,-0.602148361,0.784642427,0.498920582,-0.543547703,-0.506967075,0.970714097,0.836094168,-0.251970477,-0.683033213,0.67496499,0.521755553,-0.379704944,-0.488268885,1.50574137,0.780874428,-0.476175913,-0.262428318,1.089276992,0.903373616,-0.0663359,-0.048672752,1.030744757,0.357873608,-0.415431301,0.04245656,0,0,0,0,0,0,0,0,0,0,0
200616,1.041577731,0.302591808,-0.945038747,-0.801478896,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,1.136483919,0.698336574,-0.257928459,-1.111919054,1.173452997,1.821769269,0.796080166,-1.218245813,0.822683747,0.725099489,-0.567414067,-0.567965218,0.983915967,0.564683359,-0.628750673,-0.668065,0.765802575,0.478635509,-0.643971819,-0.621604043,0.83871321,0.781551438,-0.445040587,-0.602148361,0.784642427,0.498920582,-0.543547703,-0.506967075,0.970714097,0.836094168,-0.251970477,-0.683033213,0.67496499,0.521755553,-0.379704944,-0.488268885,1.50574137,0.780874428,-0.476175913,-0.262428318,1.089276992,0.903373616,-0.0663359,-0.048672752,1.030744757,0.357873608,-0.415431301,0.04245656,0.531989498,0.969273538,0.579095458,-0.113142791,1,0,0,0,0,0,1,0,0,1,0
200617,1.294381354,0.25984417,-1.110581045,-0.805492122,1.609118699,0.329267173,-1.279826001,-0.479932304,1.0327962,0.530145209,-0.874778415,-0.721328697,0.95774411,1.015769029,0.026932845,-1.205391063,1.07747956,0.388326636,-0.890510332,-0.676318741,1.481359456,0.558644029,-0.665307635,-0.862998589,1.136483919,0.698336574,-0.257928459,-1.111919054,1.173452997,1.821769269,0.796080166,-1.218245813,0.822683747,0.725099489,-0.567414067,-0.567965218,0.983915967,0.564683359,-0.628750673,-0.668065,0.765802575,0.478635509,-0.643971819,-0.621604043,0.83871321,0.781551438,-0.445040587,-0.602148361,0.784642427,0.498920582,-0.543547703,-0.506967075,0.970714097,0.836094168,-0.251970477,-0.683033213,0.67496499,0.521755553,-0.379704944,-0.488268885,1.50574137,0.780874428,-0.476175913,-0.262428318,1.089276992,0.903373616,-0.0663359,-0.048672752,1.030744757,0.357873608,-0.415431301,0.04245656,0.531989498,0.969273538,0.579095458,-0.113142791,0.181506646,0.350680923,0.26018181,0.11386393,1,1,0,0,0,1,1,1,0,1,1
