,per,normcjl,normcje,jc,normccl,y1o,y2o,y3o,y4o,time,y1,y2,y3,y4
966,-0.019593718,0.290678075,0.08,-75.2624,0.039543597,0.515353204,-1.082003377,-0.530848459,-0.210784888,190423,0.419385254,-0.683461327,-0.635157524,0.180557841
967,0.008636929,0.408020747,0.16,-52.7256,0.025318589,0.430600153,-0.143389096,0.513996905,-0.491489701,190424,0.334632203,0.255152954,0.40968784,-0.100146972
968,-0.040693377,0.423923051,0.16,-47.2194,0.114999037,0.752769991,-1.395195095,-1.388691133,0.374022773,190425,0.656802041,-0.996653045,-1.493000198,0.765365502
969,-0.013878553,0.521591968,0.2,-32.8306,0.143787743,0.66600688,-0.537702258,-0.415002764,0.017561312,190426,0.57003893,-0.139160208,-0.519311829,0.408904041
970,-0.025975508,0.705343283,0.29,-6.8011,0.279530121,0.912349569,-0.590437425,-0.958279665,0.401623935,190429,0.816381619,-0.191895375,-1.06258873,0.792966664
971,-0.000683475,0.58836998,0.22,-40.36,0.16938308,0.66683101,-0.222379217,0.092595921,-0.276240367,190430,0.57086306,0.176162833,-0.011713144,0.115102362
972,-0.091476091,0.83784952,0.3,-98.7984,0.239274317,1.557106265,-3.093756306,-3.155441309,0.880590894,190506,1.461138315,-2.695214256,-3.259750374,1.271933623
973,0.02156543,0.837888401,0.29,-67.4043,0.217090079,0.811283994,0.206636588,1.003515871,-0.861676948,190507,0.715316044,0.605178638,0.899206806,-0.470334219
974,-0.005745711,0.685047433,0.21,-74.5419,0.142529749,0.810629823,-0.632783041,0.005082294,-0.430621911,190508,0.714661873,-0.234240991,-0.099226771,-0.039279182
975,-0.012389527,0.64682747,0.18,-45.6128,0.185567655,0.764637993,-0.569754004,-0.343906482,-0.123951462,190509,0.668670043,-0.171211954,-0.448215547,0.267391267
976,0.034236748,1.111007553,0.45,-46.323,0.249338268,0.992078071,0.741036824,1.482538898,-0.866871304,190510,0.896110121,1.139578874,1.378229833,-0.475528575
977,-0.014660619,0.219001066,-0.05,-67.5044,-0.039927747,0.315050343,-0.929083151,-0.357966524,-0.234957701,190513,0.219082393,-0.530541101,-0.462275589,0.156385028
978,0.001741314,0.535569665,0.13,-26.8124,0.004368153,0.482646604,-0.13386825,0.219732386,-0.149754321,190514,0.386678654,0.2646738,0.115423321,0.241588408
979,0.019816892,0.220381339,-0.04,-30.355,-0.378860327,-0.057327267,0.129014728,1.042623043,-0.359514622,190515,-0.153295217,0.527556778,0.938313978,0.031828107
980,0.007149311,-0.226652249,-0.29,-16.9588,-0.794603111,-0.595421469,-0.33281522,0.663789809,0.088826139,190516,-0.691389419,0.06572683,0.559480744,0.480168868
981,-0.054385674,0.695467524,0.21,-117.7792,0.774574903,1.383821115,-1.979044974,-2.074662013,-0.265273751,190517,1.287853165,-1.580502924,-2.178971078,0.126068978
982,0.000911917,0.693387394,0.19,-98.5589,0.709643065,0.983878293,-0.36098978,-0.021612658,-1.061070546,190520,0.887910343,0.03755227,-0.125921723,-0.669727817
983,0.018557794,0.740588853,0.23,-106.2725,0.712836434,0.951425291,0.061689062,0.667588059,-1.419038175,190521,0.855457341,0.460231112,0.563278994,-1.027695446
984,-0.006094319,0.536716653,0.12,-86.5929,0.693482682,0.848471756,-0.473232386,-0.336520993,-0.870431078,190522,0.752503806,-0.074690336,-0.440830058,-0.479088349
985,-0.014869888,0.570037617,0.12,-84.7202,0.752487433,0.937797133,-0.666576505,-0.697860953,-0.730549522,190523,0.841829183,-0.268034455,-0.802170018,-0.339206793
986,-0.002346729,0.527968442,0.09,-69.1573,0.763349727,0.789972071,-0.202656951,-0.283757528,-0.849057625,190524,0.694004121,0.195885099,-0.388066593,-0.457714896
987,0.026024883,0.708745365,0.21,-59.947,0.762551384,0.801609753,0.645838398,0.805703316,-1.226301159,190527,0.705641803,1.044380448,0.701394251,-0.83495843
988,-0.00490918,0.393051586,0.04,-66.6855,0.668685687,0.648958732,-0.305185405,-0.359225363,-0.758908684,190528,0.552990782,0.093356645,-0.463534428,-0.367565955
989,-0.004726675,0.430007918,0.06,-90.8638,0.709376951,0.743200077,-0.465970766,-0.312473395,-0.964531039,190529,0.647232127,-0.067428716,-0.41678246,-0.57318831
990,-0.003163127,0.68077053,0.18,-57.803,0.763083612,0.933722199,-0.130580494,-0.299200594,-0.705233906,190530,0.837754249,0.267961556,-0.403509659,-0.313891177
991,-0.005323573,0.646769149,0.17,-103.2005,0.664500439,0.971704904,-0.590202596,-0.228598521,-0.971986772,190531,0.875736954,-0.191660546,-0.332907586,-0.580644043
992,-0.005096074,0.72721381,0.21,-65.8153,0.795380186,1.020586947,-0.227375359,-0.359128218,-0.738843899,190603,0.924618997,0.171166691,-0.463437283,-0.34750117
993,-0.007584057,0.410373044,0.03,-48.6129,0.693748796,0.644023236,-0.224768585,-0.513931701,-0.585565681,190604,0.548055286,0.173773465,-0.618240766,-0.194222952
994,-0.003176755,0.45040097,0.05,-62.0245,0.694111679,0.682549976,-0.207058182,-0.310038005,-0.758638267,190605,0.586582026,0.191483868,-0.41434707,-0.367295538
995,-0.028448762,0.651609826,0.14,-66.9844,0.743221825,1.050157523,-0.898660199,-1.224000179,-0.332777332,190606,0.954189573,-0.500118149,-1.328309244,0.058565397
996,0.005753542,0.671128057,0.15,-67.2643,0.634260201,0.832563851,-0.024799578,0.120281576,-0.872795968,190610,0.736595901,0.373742472,0.015972511,-0.481453239
997,0.043554936,0.923057097,0.31,-24.8723,0.637018111,0.800477594,1.341245066,1.50384459,-1.141249599,190611,0.704509644,1.739787116,1.399535525,-0.74990687
998,-0.011419317,0.485840945,0.08,-47.0922,0.432836028,0.666021293,-0.441121248,-0.489724127,-0.336745519,190612,0.570053343,-0.042579198,-0.594033192,0.05459721
999,0.003224073,0.558256693,0.12,-39.0505,0.44014207,0.640160553,0.025221792,0.053058082,-0.518284614,190613,0.544192603,0.423763842,-0.051250983,-0.126941885
1000,-0.015138807,0.393284872,0.02,-26.3267,0.338123605,0.519563799,-0.431378048,-0.64622354,-0.081423889,190614,0.423595849,-0.032835998,-0.750532605,0.30991884
1001,0.005716909,0.326467979,-0.02,-10.0185,0.186511151,0.247423833,0.184183207,0.164883194,-0.254748728,190617,0.151455883,0.582725257,0.060574129,0.136594001
1002,0.001294147,0.350690804,0,-6.3468,0.038285603,0.250172515,0.021290255,0.084324808,-0.056099443,190618,0.154204565,0.419832305,-0.019984257,0.335243286
1003,0.014582904,0.356075814,0.02,-3.9164,-0.287438042,0.082159221,0.242091604,0.766917566,-0.081662677,190619,-0.013808729,0.640633654,0.662608501,0.309680052
1004,0.017439748,0.026793147,-0.16,-0.5338,-0.798788359,-0.43552326,0.082486801,1.075738309,0.099811957,190620,-0.53149121,0.481028851,0.971429244,0.491154686
1005,0.004623116,0.661019013,0.21,-46.3051,0.537709171,0.802297943,0.058699272,0.099487466,-0.619633422,190621,0.706329993,0.457241322,-0.004821599,-0.228290693
1006,-0.000321634,0.129361062,-0.1,-49.6046,0.409079298,0.242896215,-0.18630491,-0.143116598,-0.625739098,190624,0.146928265,0.21223714,-0.247425663,-0.234396369
1007,-0.009754511,0.549177994,0.13,-54.1882,0.504227181,0.766019186,-0.413489089,-0.433037592,-0.441710078,190625,0.670051236,-0.014947039,-0.537346657,-0.050367349
1008,0.001464546,0.157821909,-0.09,-46.3936,0.3390671,0.230057819,-0.14583318,-0.037586166,-0.586859073,190626,0.134089869,0.25270887,-0.141895231,-0.195516344
1009,0.00677802,0.543190329,0.13,-50.2833,0.527524259,0.663376208,0.076525894,0.161129143,-0.717155383,190627,0.567408258,0.475067944,0.056820078,-0.325812654
1010,-0.005934959,0.400166798,0.04,-30.4798,0.442730634,0.522321985,-0.162575048,-0.34788621,-0.329550476,190628,0.426354035,0.235967002,-0.452195275,0.061792253
1011,0.028435644,0.57800821,0.17,-50.2619,0.507565703,0.577132084,0.656090398,0.994509056,-1.073866037,190701,0.481164134,1.054632448,0.890199991,-0.682523308
1012,-0.00417213,0.080895973,-0.12,-51.01,0.403611863,0.221502429,-0.306483642,-0.291292511,-0.576183512,190702,0.125534479,0.092058408,-0.395601576,-0.184840783
1013,-0.005435,0.113750366,-0.11,-36.1227,0.402402253,0.229258302,-0.224640258,-0.364500254,-0.430751092,190703,0.133290352,0.173901792,-0.468809319,-0.039408363
1014,-0.001725522,0.231579049,-0.04,-41.0207,0.423425266,0.346686986,-0.146637624,-0.196038103,-0.514931686,190704,0.250719036,0.251904426,-0.300347168,-0.123588957
1015,0.009089097,0.115208401,-0.1,-25.6599,0.363743134,0.118607841,0.231692404,0.178871638,-0.580983467,190705,0.022639891,0.630234454,0.074562573,-0.189640738
1016,-0.040318566,0.495036287,0.09,-49.1807,0.490945668,0.872782429,-1.212979245,-1.593381957,0.128328172,190708,0.776814479,-0.814437195,-1.697691022,0.519670901
1017,-0.001200977,0.057334124,-0.16,-52.2235,0.277667322,0.125525779,-0.297400758,-0.117835446,-0.580134418,190709,0.029557829,0.101141292,-0.222144511,-0.188791689
1018,-0.00540563,-0.014673374,-0.2,-34.0649,0.307302755,0.05193516,-0.259589094,-0.350645248,-0.399377707,190710,-0.04403279,0.138952956,-0.454954313,-0.008034978
1019,-0.000833229,0.378218508,0.02,-43.9474,0.401555527,0.47674237,-0.149294084,-0.111269892,-0.509236238,190711,0.38077442,0.249247966,-0.215578957,-0.117893509
1020,0.01069585,0.285273625,-0.03,-18.5679,0.239685584,0.216186564,0.277192838,0.331797815,-0.446673472,190712,0.120218614,0.675734888,0.22748875,-0.055330743
1021,0.013819812,0.703710283,0.21,-19.3243,0.360186882,0.670684332,0.432651341,0.489590078,-0.466443776,190715,0.574716382,0.831193391,0.385281013,-0.075101047
1022,0.00414533,0.053115542,-0.15,-10.8458,-0.001365396,-0.066286468,0.03169611,0.1511219,-0.191503818,190716,-0.162254418,0.43023816,0.046812835,0.199838911
1023,-0.002117522,0.09446542,-0.12,-17.685,-0.304638689,-0.063011885,-0.337350501,0.11871673,0.049878711,190717,-0.158979835,0.061191549,0.014407665,0.44122144
1024,-0.014067076,-0.156277751,-0.27,4.0913,-0.856607693,-0.46751079,-0.772775555,-0.125939288,0.676037142,190718,-0.56347874,-0.374233505,-0.230248353,1.067379871
1025,-0.018254035,0.37085057,0,-43.3749,0.337252686,0.541799948,-0.649210254,-0.731433792,-0.166741732,190722,0.445831998,-0.250668204,-0.835742857,0.224600997
1026,-0.021941211,0.028698313,-0.18,-47.5182,0.210630764,0.187607318,-0.857761753,-0.87219114,-0.147489983,190723,0.091639368,-0.459219703,-0.976500205,0.243852746
1027,0.008920422,0.249211555,-0.05,-52.6271,0.299633831,0.271912133,-0.006951174,0.297983022,-0.724333371,190724,0.175944183,0.391590876,0.193673957,-0.332990642
1028,0.005199736,0.06876512,-0.15,-45.2432,0.260248945,0.083037169,-0.077678492,0.119217876,-0.624966647,190725,-0.012930781,0.320863558,0.014908811,-0.233623918
1029,0.004527494,0.069717703,-0.15,-38.9099,0.2789737,0.081648242,-0.037728126,0.069381664,-0.574147429,190726,-0.014319708,0.360813924,-0.034927401,-0.1828047
1030,-0.001940545,-0.034988664,-0.21,-53.0183,0.178697073,0.00685682,-0.375818033,-0.110194756,-0.540640901,190729,-0.08911113,0.022724017,-0.214503821,-0.149298172
1031,0.008241758,0.251408328,-0.04,-45.3175,0.341365358,0.283145003,0.051569813,0.235041931,-0.675988764,190730,0.187177053,0.450111863,0.130732866,-0.284646035
1032,-0.001641362,-0.01245716,-0.19,-29.203,0.241330653,0.007945205,-0.151925568,-0.180572671,-0.38768775,190731,-0.088022745,0.246616482,-0.284881736,0.003654979
1033,-0.008014873,0.019833459,-0.18,-29.469,0.282699298,0.087258038,-0.305360352,-0.435168511,-0.294395473,190801,-0.008709912,0.093181698,-0.539477576,0.096947256
1034,-0.01155005,0.12842792,-0.13,-30.7198,0.259668333,0.208354962,-0.417496829,-0.52580484,-0.203532523,190802,0.112387012,-0.018954779,-0.630113905,0.187810206
1035,-0.010455026,0.158657849,-0.11,-26.9846,0.240895194,0.222149064,-0.366752177,-0.474042877,-0.17447707,190805,0.126181114,0.031789873,-0.578351942,0.216865659
1036,-0.023255814,0.591072205,0.1,-23.7627,0.465084217,0.786192207,-0.561258116,-0.984164082,0.052974809,190806,0.690224257,-0.162716066,-1.088473147,0.444317538
1037,-0.005226936,0.037874214,-0.19,-34.7641,0.254563781,0.077409865,-0.283452166,-0.3032719,-0.369784469,190807,-0.018558085,0.115089884,-0.407580965,0.02155826
1038,0.00203613,-0.016014766,-0.22,-39.5009,0.183946779,-0.034253191,-0.159708042,0.005060845,-0.508981412,190808,-0.130221141,0.238834008,-0.09924822,-0.117638683
1039,-0.010720693,0.159902039,-0.13,-29.7526,0.158303057,0.191265048,-0.435417225,-0.434972251,-0.1498691,190809,0.095297098,-0.036875175,-0.539281316,0.241473629
1040,0.020918171,0.199813323,-0.11,-19.245,0.007077678,-0.02418644,0.432650021,0.818692067,-0.531596256,190812,-0.12015439,0.831192071,0.714383002,-0.140253527
1041,0.000989929,-0.07418065,-0.25,-11.5884,-0.193886843,-0.255238009,-0.158717159,0.106014042,-0.073146692,190813,-0.351205959,0.239824891,0.001704977,0.318196037
1042,0.008047945,-0.078982446,-0.25,-11.8403,-0.412390702,-0.367647571,-0.075837986,0.494635031,-0.076688805,190814,-0.463615521,0.322704064,0.390325966,0.314653924
1043,0.005444723,-0.179217505,-0.31,-4.7504,-0.866163608,-0.611431739,-0.317040413,0.615185726,0.25451405,190815,-0.707399689,0.081501637,0.510876661,0.645856779
1044,-0.00728863,0.312179234,-0.04,-57.8625,1.008464995,0.646111157,-0.138998753,-0.691371323,-0.870429722,190816,0.550143207,0.259543297,-0.795680388,-0.479086993
1045,0.035230129,0.648518791,0.16,-21.2363,1.213566381,0.741466973,1.412742206,0.785046623,-1.361892205,190819,0.645499023,1.811284256,0.680737558,-0.970549476
1046,-0.001986837,0.274328641,-0.03,-40.8061,1.017730603,0.566704464,0.139562096,-0.539268482,-0.837632544,190820,0.470736514,0.538104146,-0.643577547,-0.446289815
1047,0.001445445,0.009860498,-0.18,-39.9213,1.023730266,0.272960251,0.231235818,-0.484833023,-0.963527857,190821,0.176992301,0.629777868,-0.589142088,-0.572185128
1048,0.000124039,0.180781103,-0.09,-50.7142,1.028665473,0.474782449,0.121567506,-0.470416591,-0.984633751,190822,0.378814499,0.520109556,-0.574725656,-0.593291022
1049,0.000371763,0.321860588,-0.01,-46.1024,1.046011273,0.615939914,0.178449286,-0.445007871,-0.926150104,190823,0.519971964,0.576991336,-0.549316936,-0.534807375
1050,-0.006978193,0.382961982,0.02,-40.4584,1.044511358,0.708933542,0.02455835,-0.716365607,-0.736747471,190826,0.612965592,0.4231004,-0.820674672,-0.345404742
1051,0.014442803,0.707656698,0.22,-61.7238,1.154222939,1.000873447,0.508510406,0.155116389,-1.254615706,190827,0.904905497,0.907052456,0.050807324,-0.863272977
1052,-0.00016374,0.032450324,-0.16,-42.3935,1.017174183,0.313143436,0.166128094,-0.528095863,-0.942887344,190828,0.217175486,0.564670144,-0.632404928,-0.551544615
1053,-0.000899575,0.199463394,-0.07,-42.9838,0.978152181,0.476216622,0.129715416,-0.489884242,-0.870251587,190829,0.380248672,0.528257466,-0.594193307,-0.478908858
1054,-0.006873842,0.492742312,0.09,-27.494,1.048527261,0.803866307,0.134306764,-0.713562908,-0.60905563,190830,0.707898357,0.532848814,-0.817871973,-0.217712901
1055,0.028167316,0.633219142,0.18,-30.8958,1.106346595,0.771138469,1.093116518,0.607269177,-1.248138868,190902,0.675170519,1.491658568,0.502960112,-0.856796139
1056,0.003557154,0.153331161,-0.08,-40.1805,0.93804153,0.394738973,0.250722984,-0.31493423,-0.912084061,190903,0.298771023,0.649265034,-0.419243295,-0.520741332
1057,0.020125539,0.591985907,0.17,4.7338,1.081428639,0.710851099,1.136629959,0.234429268,-0.820990138,190904,0.614883149,1.535172009,0.130120203,-0.429647409
1058,0.014865972,0.907640805,0.38,-12.6051,1.104507988,1.128139417,0.884084029,0.152325724,-0.786103754,190905,1.032171467,1.282626079,0.048016659,-0.394761025
1059,0.002717708,0.308563307,0.03,-3.2378,0.858255688,0.480787557,0.481426169,-0.337759148,-0.517510891,190906,0.384819607,0.879968219,-0.442068213,-0.126168162
1060,0.02236787,0.463562168,0.13,-14.8594,0.877125596,0.559269295,0.940493329,0.453522541,-0.92254074,190909,0.463301345,1.339035379,0.349213476,-0.531198011
1061,0.00045833,0.331794668,0.05,-8.905,0.676862648,0.477153592,0.288747587,-0.297850955,-0.411317899,190910,0.381185642,0.687289637,-0.40216002,-0.01997517
1062,-0.003219624,0.530145774,0.17,0.7087,0.67567723,0.690721282,0.271138923,-0.402943498,-0.217044888,190911,0.594753332,0.669680973,-0.507252563,0.174297841
1063,0.00488531,0.299523489,0.03,-2.4115,0.397781545,0.317833659,0.321770925,0.004128916,-0.289770398,190912,0.221865709,0.720312975,-0.100180149,0.101572331
1064,-0.001947531,0.358622515,0.07,-12.9398,0.359848191,0.431790968,0.038791998,-0.188857747,-0.212662282,190916,0.335823018,0.437334048,-0.293166812,0.178680447
1065,-0.020467836,0.347891376,0.05,-10.4502,0.076291533,0.429749655,-0.58315966,-0.729064978,0.287925935,190917,0.333781705,-0.18461761,-0.833374043,0.679268664
1066,-0.000779606,-0.003864473,-0.16,-10.2381,-0.251101372,-0.159828458,-0.22161812,0.099666513,0.032724668,190918,-0.255796408,0.17692393,-0.004642552,0.424067397
1067,0.008755014,-0.156083346,-0.25,-6.0687,-0.781055484,-0.548177576,-0.195330602,0.709848075,0.156135951,190919,-0.644145526,0.203211448,0.60553901,0.54747868
1068,0.002137001,0.250066935,0,-57.0848,0.488405488,0.411935984,-0.133940984,-0.041595333,-0.732629417,190920,0.315968034,0.264601066,-0.145904398,-0.341286688
1069,-0.002218158,0.363482632,0.05,-32.084,0.596254271,0.532613462,-0.001104757,-0.29584138,-0.495910011,190923,0.436645512,0.397437293,-0.400150445,-0.104567282
1070,0.001911375,0.567315952,0.18,-53.5418,0.643453233,0.78273933,-0.023560329,-0.06492808,-0.706217642,190924,0.68677138,0.374981721,-0.169237145,-0.314874913
1071,-0.018701957,0.423748087,0.08,-39.4091,0.577190825,0.698283348,-0.511890863,-0.869162604,-0.236514804,190925,0.602315398,-0.113348813,-0.973471669,0.154827925
1072,-0.02329807,0.485063326,0.11,-17.0403,0.616527326,0.756407445,-0.441662941,-1.098454884,0.011694478,190926,0.660439495,-0.043120891,-1.202763949,0.403037207
1073,0.002651348,0.191045671,-0.06,-27.0299,0.493969692,0.276309289,0.113089629,-0.114115238,-0.532714028,190927,0.180341339,0.511631679,-0.218424303,-0.141371299
1074,-0.018185533,0.256443409,-0.03,-46.903,0.518113498,0.50815376,-0.591670073,-0.84601593,-0.318246856,190930,0.41218581,-0.193128023,-0.950324995,0.073095873
1075,-0.004027173,0.171410797,-0.08,-25.1607,0.461721503,0.276628917,-0.070185194,-0.356185153,-0.389357641,191008,0.180660967,0.328356856,-0.460494218,0.001985088
1076,0.007701923,0.286187327,-0.02,-23.1535,0.532217544,0.34016307,0.302988025,0.065065932,-0.592329659,191009,0.24419512,0.701530075,-0.039243133,-0.20098693
1077,0.013019589,0.310274068,0.01,-23.1594,0.433973061,0.313539316,0.400268172,0.329899509,-0.620099966,191010,0.217571366,0.798810222,0.225590444,-0.228757237
1078,0.00854498,0.36462962,0.04,0.0835,0.419989975,0.348164346,0.454239685,0.13288712,-0.337796419,191011,0.252196396,0.852781735,0.028578055,0.05354631
1079,0.0111699,0.461540359,0.11,-28.1312,0.229307135,0.43613287,0.218134144,0.43165589,-0.467282096,191014,0.34016492,0.616676194,0.327346825,-0.075939367
1080,-0.011401877,0.099072811,-0.11,-9.2029,-0.006663486,0.078216565,-0.378306242,-0.414591246,0.114680689,191015,-0.017751385,0.020235808,-0.518900311,0.506023418
1081,-0.007050388,0.134007334,-0.09,-17.356,-0.24952888,0.02861124,-0.440207941,-0.085720638,0.120722515,191016,-0.06735671,-0.041665891,-0.190029703,0.512065244
1082,-0.000437532,-0.191834369,-0.28,-1.654,-0.824794964,-0.558398807,-0.433415906,0.370502914,0.36586082,191017,-0.654366757,-0.034873856,0.266193849,0.757203549
1083,0.002570065,0.074383415,-0.14,-48.4354,0.285239478,0.122615803,-0.161398929,0.016926703,-0.614280437,191021,0.026647853,0.237143121,-0.087382362,-0.222937708
1084,0.014329539,0.35510379,0.02,-50.7525,0.426183176,0.391236912,0.220478016,0.452776374,-0.846685268,191022,0.295268962,0.619020066,0.348467309,-0.455342539
1085,-0.005037579,0.125861778,-0.11,-44.1949,0.311100929,0.221804421,-0.320267115,-0.277802873,-0.447804821,191023,0.125836471,0.078274935,-0.382111938,-0.056462092
1086,0.002558895,0.252088744,-0.04,-34.2465,0.419433555,0.320957977,0.021110958,-0.046413174,-0.533272431,191024,0.224990027,0.419653008,-0.150722239,-0.141929702
1087,0.011217884,0.376080056,0.03,-20.3684,0.431239344,0.375085373,0.374588213,0.270914252,-0.55245987,191025,0.279117423,0.773130263,0.166605187,-0.161117141
1088,0.01628884,0.316397816,0.02,-38.0677,0.413651622,0.326146795,0.363900278,0.499936827,-0.779389939,191028,0.230178845,0.762442328,0.395627762,-0.38804721
1089,-0.012089324,0.046466902,-0.14,-28.1126,0.300480557,0.158135235,-0.395859856,-0.587730328,-0.208297869,191029,0.062167285,0.002682194,-0.692039393,0.18304486
1090,-0.014930838,0.167250537,-0.08,-31.8954,0.394926867,0.330765355,-0.451012813,-0.710303643,-0.211935172,191030,0.234797405,-0.052470763,-0.814612708,0.179407557
1091,-0.005354807,0.100414204,-0.12,-24.6174,0.341704049,0.173156114,-0.163539334,-0.356400475,-0.312135383,191031,0.077188164,0.235002716,-0.46070954,0.079207346
1092,0.010468453,0.243476616,-0.04,-14.1495,0.362436756,0.212896006,0.363159624,0.235515467,-0.484829424,191101,0.116928056,0.761701674,0.131206402,-0.093486695
1093,0.002864174,0.108423677,-0.11,-30.0364,0.287682889,0.129371061,-0.008448739,-0.003264732,-0.465533674,191104,0.033403111,0.390093311,-0.107573797,-0.074190945
1094,0.007322636,0.295946443,0,-27.1029,0.333889972,0.307877628,0.165741115,0.179329185,-0.497821449,191105,0.211909678,0.564283165,0.07502012,-0.10647872
1095,-0.009928563,0.161710003,-0.08,-19.3343,0.230395783,0.222890826,-0.298475474,-0.458027773,-0.109765962,191106,0.126922876,0.100066576,-0.562336838,0.281576767
1096,0.009818852,0.397114644,0.05,-16.6666,0.326825852,0.371176103,0.315201272,0.277618824,-0.432135277,191107,0.275208153,0.713743322,0.173309759,-0.040792548
1097,-0.003419973,0.354714981,0.03,-17.4938,0.193478501,0.369161941,-0.117360993,-0.148149034,-0.139175703,191108,0.273193991,0.281181057,-0.252458099,0.252167026
1098,-0.024557795,0.122459696,-0.11,-14.1594,0.077743065,0.20763141,-0.73149069,-0.939965692,0.263198409,191111,0.11166346,-0.33294864,-1.044274757,0.654541138
1099,-0.002054485,0.18396934,-0.08,-14.2144,-0.006687678,0.10790993,-0.159639342,-0.036908146,-0.072352895,191112,0.01194198,0.238902708,-0.141217211,0.318989834
1100,0.001641969,-0.057695132,-0.22,-3.343,-0.323169906,-0.284131967,-0.139688753,0.195158772,0.062660814,191113,-0.380099917,0.258853297,0.090849707,0.454003543
1101,0.008321436,-0.243876505,-0.32,-9.1075,-0.837495863,-0.66121529,-0.261695723,0.705407905,0.143781114,191114,-0.75718324,0.136846327,0.60109884,0.535123843
1102,-0.005269272,0.449837196,0.06,-48.0367,1.415885665,0.898276069,0.196132444,-0.830827145,-1.018298449,191115,0.802308119,0.594674494,-0.93513621,-0.62695572
1103,0.005561277,0.341262176,0,-37.4609,1.373815446,0.689690753,0.54681053,-0.453766747,-1.13110303,191118,0.593722803,0.94535258,-0.558075812,-0.739760301
1104,0.018448095,0.372677974,0.03,-31.5128,1.388137223,0.646543316,0.950833015,0.01664272,-1.309033485,191119,0.550575366,1.349375065,-0.087666345,-0.917690756
1105,-0.006489266,0.177553985,-0.08,-45.8757,1.310528678,0.596674077,0.116679027,-0.887653962,-0.987194643,191120,0.500706127,0.515221077,-0.991963027,-0.595851914
1106,0.001708359,0.268982512,-0.03,-28.7188,1.380613452,0.630796971,0.510048851,-0.637031553,-1.014492559,191121,0.534829021,0.908590901,-0.741340618,-0.62314983
1107,-0.010385329,0.966156617,0.36,-51.0828,1.615156733,1.534656831,0.152744829,-0.994283588,-0.928280518,191122,1.438688881,0.551286879,-1.098592653,-0.536937789
1108,0.004595437,0.350010387,0.01,-27.1021,1.345583161,0.679673411,0.587347198,-0.493304369,-1.013584618,191125,0.583705461,0.985889248,-0.597613434,-0.622241889
1109,-0.001277508,0.34266189,0.01,-28.9624,1.348510416,0.714157302,0.41462554,-0.710923763,-0.926795161,191126,0.618189352,0.81316759,-0.815232828,-0.535452432
1110,0.003483464,0.553318814,0.13,-24.0568,1.346913731,0.894296958,0.590001057,-0.488800821,-0.916803669,191127,0.798329008,0.988543107,-0.593109886,-0.52546094
1111,0.001968908,0.237294547,-0.05,-13.4595,1.253314149,0.527292912,0.571854333,-0.597038739,-0.836736562,191128,0.431324962,0.970396383,-0.701347804,-0.445393833
1112,0.002704364,0.470171927,0.08,-13.9416,1.304045171,0.77897607,0.622742307,-0.537996531,-0.822205961,191129,0.68300812,1.021284357,-0.642305596,-0.430863232
1113,0.005065359,0.236516928,-0.05,-9.4209,1.139441511,0.465545497,0.631614493,-0.425313096,-0.795568334,191202,0.369577547,1.030156543,-0.529622161,-0.404225605
1114,0.008528265,0.361771871,0.02,-1.6548,1.218888662,0.583831383,0.829783167,-0.326878376,-0.808798754,191203,0.487863433,1.228325217,-0.431187441,-0.417456025
1115,0.000814365,0.274931295,-0.03,-8.8682,1.049978792,0.500749881,0.47855712,-0.524413742,-0.656014546,191204,0.404781931,0.87709917,-0.628722807,-0.264671817
1116,0.011007621,0.383331351,0.04,-7.4021,1.118636227,0.576081607,0.804572674,-0.156667612,-0.833049758,191205,0.480113657,1.203114724,-0.260976677,-0.441707029
1117,0.009889146,0.275825557,-0.02,5.0896,0.991482077,0.409546881,0.804344505,-0.180905067,-0.671524714,191206,0.313578931,1.202886555,-0.285214132,-0.280181985
1118,0.00561127,0.218806661,-0.04,0.996,0.91462349,0.367922533,0.616553066,-0.299174986,-0.59592942,191209,0.271954583,1.015095116,-0.403484051,-0.204586691
1119,0.006177973,0.23039318,-0.03,1.1486,0.802541074,0.34378118,0.578945523,-0.210320766,-0.537397242,191210,0.24781323,0.977487573,-0.314629831,-0.146054513
1120,-0.004412115,0.194914324,-0.05,4.3216,0.654146181,0.318473879,0.242231171,-0.536675641,-0.250747214,191211,0.222505929,0.640773221,-0.640984706,0.140595515
1121,-0.002232054,0.110756533,-0.1,5.7989,0.579440699,0.191115989,0.272859144,-0.4380364,-0.2579488,191212,0.095148039,0.671401194,-0.542345465,0.133393929
1122,0.012801885,0.359963907,0.05,19.3142,0.560256292,0.333614347,0.786700188,0.170192484,-0.340102572,191213,0.237646397,1.185242238,0.065883419,0.051240157
1123,0.01521958,0.273414939,0,-1.6391,0.401603911,0.219155062,0.609118831,0.375580759,-0.479341455,191216,0.123187112,1.007660881,0.271271694,-0.087998726
1124,0.016510963,0.343361747,0.06,8.9376,0.160407778,0.202551674,0.611272734,0.561256403,-0.259490405,191217,0.106583724,1.009814784,0.456947338,0.131852324
1125,-0.002402563,0.091529909,-0.09,9.2752,-0.236174791,-0.073057801,-0.103422805,0.015340632,0.234320301,191218,-0.169025751,0.295119245,-0.088968433,0.62566303
1126,0.000914181,-0.263180891,-0.3,8.8624,-0.766685323,-0.62867839,-0.290212256,0.350561082,0.378107121,191219,-0.72464634,0.108329794,0.246252017,0.76944985
