time,normper,normcjl,normcje,normjc,normccl
170511,0.044120176,-0.731832281,-0.57,0.160251955,-0.942199661
170512,0.487619983,-0.762528782,-0.59,0.386430998,-0.989108317
170515,1.114765592,-0.727788663,-0.56,0.520405072,-1.048911411
170516,0.24976848,-0.807844515,-0.61,0.48949787,-1.130826166
170517,-0.499383967,-0.842604074,-0.64,0.393346428,-1.217337437
170518,-0.463013044,-0.747268014,-0.57,-0.121895754,-0.699939072
170519,-0.738059966,-0.703293672,-0.55,-0.10864412,-0.670690714
170522,-0.97050909,-0.686147179,-0.54,0.020365001,-0.66744896
170523,0.193150307,-0.621818666,-0.5,0.118526094,-0.643934152
170524,0.568418514,-0.618299941,-0.49,0.119087112,-0.647853287
170525,-0.012302549,-0.710292241,-0.55,0.322405522,-0.680512743
170526,-0.353901669,-0.68744969,-0.54,-0.009544204,-0.689802544
170531,-1.040478973,-0.699599983,-0.55,0.087237672,-0.693794255
170601,0.51860749,-0.655742285,-0.52,0.35673118,-0.68501249
170602,0.175410988,-0.699580543,-0.55,0.112241098,-0.710873941
170605,0.102511121,-0.702924303,-0.55,0.185970024,-0.720841124
170606,1.321147811,-0.635621399,-0.5,0.54224381,-0.758750285
170607,-0.0302301,-0.732512697,-0.56,0.360604822,-0.798739975
170608,0.268677255,-0.700746971,-0.54,0.521091266,-0.818940454
170609,-0.634770734,-0.700533126,-0.54,0.341508586,-0.886073781
170612,0.524795694,-0.690715689,-0.54,0.295972809,-0.942828658
170613,-0.080246377,-0.752983511,-0.58,0.464678794,-1.045451928
170614,0.407614146,-0.78360225,-0.6,0.431294236,-1.187024623
170615,-0.437786612,-0.7707521,-0.59,-0.053872597,-0.804279987
170616,0.369653158,-0.71604662,-0.55,-0.008489308,-0.765499906
170619,0.285717599,-0.745557252,-0.57,0.14976672,-0.769443233
170620,0.118892455,-0.720031916,-0.55,0.07366058,-0.773870404
170621,-0.540893884,-0.705918136,-0.54,0.035621734,-0.780982908
170622,-0.214063337,-0.66260477,-0.52,-0.073378501,-0.771306032
170623,1.264552383,-0.673958004,-0.52,0.282499271,-0.77747504
170626,-0.055670793,-0.745187883,-0.57,-0.017072998,-0.789135676
170627,-0.151274677,-0.764297865,-0.58,0.141725841,-0.795377261
170628,0.282048674,-0.736264708,-0.56,0.091860097,-0.789595327
170629,0.215734975,-0.761284592,-0.58,0.110495456,-0.815577739
170630,0.359878897,-0.766494638,-0.58,0.21928858,-0.819206568
170703,-0.167278304,-0.765308769,-0.58,0.259602224,-0.826899684
170704,0.397781902,-0.769605113,-0.58,0.205988014,-0.825883612
170705,-0.080647179,-0.742232932,-0.56,-0.052210026,-0.830988164
170706,0.238654349,-0.789725998,-0.6,0.089383879,-0.842358493
170707,-0.159484655,-0.766280792,-0.58,0.103653994,-0.847874313
170710,-0.544020112,-0.739938957,-0.56,0.342201608,-0.859897831
170711,-0.250052918,-0.683775441,-0.53,0.034973092,-0.850317724
170712,0.274033995,-0.71602718,-0.55,0.101640929,-0.888347846
170713,-0.089618046,-0.770032803,-0.59,0.174402583,-0.90949182
170714,-2.257461941,-0.697480972,-0.54,-0.002204312,-0.924660323
170717,0.237778291,-0.712819502,-0.55,0.127808496,-0.990100197
170718,1.192981387,-0.736925684,-0.57,0.278885086,-1.074361595
170719,0.403337823,-0.820072571,-0.62,0.288838889,-1.200281943
170720,-0.251967735,-0.77158804,-0.59,-0.389672068,-0.929789068
170721,0.337260434,-0.733659685,-0.56,-0.37169104,-0.884065829
170724,-0.065268321,-0.735428768,-0.56,-0.247313448,-0.886315702
170725,0.123176145,-0.749989679,-0.57,-0.296296129,-0.881114382
170726,0.567068641,-0.707570576,-0.54,-0.045008967,-0.863623428
170727,0.410780192,-0.749095418,-0.57,0.232170375,-0.873832532
170728,0.672558322,-0.764161781,-0.58,0.207850867,-0.870082743
170731,-0.107830682,-0.778975419,-0.59,0.133475575,-0.879372544
170801,-0.116251537,-0.748745489,-0.57,0.275419974,-0.866720029
170802,0.067551936,-0.748434442,-0.57,0.256018763,-0.875646947
170803,-0.451825402,-0.744390824,-0.56,0.122336009,-0.877219439
170804,0.509368309,-0.767699947,-0.58,0.310034676,-0.894420086
170807,0.029121365,-0.770402172,-0.58,0.217915053,-0.897081227
170808,0.432365768,-0.793769616,-0.6,0.319125899,-0.911838463
170809,-0.526566475,-0.744002015,-0.56,0.141655287,-0.911886847
170810,-0.907668073,-0.700785852,-0.53,0.326314441,-0.911959424
170811,1.042477951,-0.747462418,-0.57,0.505527282,-0.972391514
170814,0.12555532,-0.779558633,-0.59,0.326650142,-1.021985503
170815,0.191511616,-0.780005764,-0.59,0.471879854,-1.094320151
170816,0.444803892,-0.813462811,-0.61,0.573894105,-1.21141035
170817,-0.596354049,-0.74378817,-0.56,-0.119375155,-0.722970036
170818,0.564251337,-0.780200168,-0.59,0.06469567,-0.711381977
170821,-0.198854594,-0.779966883,-0.59,0.121581537,-0.710680404
170822,-0.347843316,-0.743943693,-0.56,0.148887071,-0.69418133
170823,-0.321274875,-0.760040402,-0.57,0.23528044,-0.697882735
170824,0.592182641,-0.729421663,-0.55,0.356582106,-0.704148513
170825,0.658436018,-0.723978332,-0.54,0.499356084,-0.695681246
170828,-0.236027318,-0.78649888,-0.59,0.367663635,-0.732017915
170829,0.345859965,-0.785857345,-0.59,0.3505156,-0.732598528
170830,0.170271695,-0.788190201,-0.59,0.505708219,-0.745299428
170831,0.5056633,-0.753819452,-0.56,0.600401924,-0.742275404
170901,0.227508763,-0.788229082,-0.59,0.393567194,-0.771233455
170904,0.234408237,-0.78399106,-0.59,0.546297251,-0.77725731
170905,0.215468057,-0.784924202,-0.59,0.422731029,-0.793949921
170906,-0.366777573,-0.785837904,-0.59,0.471906027,-0.801497885
170907,-0.050613373,-0.758387962,-0.57,0.337781742,-0.824746579
170908,0.917151277,-0.743438241,-0.55,0.715074928,-0.878622586
170911,0.05659279,-0.725494688,-0.54,0.606009829,-0.951320117
170912,0.200865667,-0.762489901,-0.57,0.544923724,-1.048887219
170913,0.017623454,-0.803936981,-0.6,0.68142181,-1.173162498
170914,0.379144276,-0.750456251,-0.56,0.678350435,-0.829367287
170918,-0.394003183,-0.756482796,-0.56,0.173487657,-0.828980212
170919,0.422151038,-0.759048938,-0.56,0.304896751,-0.824698195
170920,-0.581541528,-0.750806179,-0.56,0.378031659,-0.829560825
170921,-0.453109578,-0.755121963,-0.56,0.123536565,-0.826972261
170922,-0.751799437,-0.758912855,-0.57,0.018450939,-0.826391648
170925,0.162088245,-0.782474703,-0.59,0.170103341,-0.842382686
170926,0.665659546,-0.784943643,-0.59,0.313230089,-0.840761809
170927,-0.123548477,-0.805161731,-0.6,0.396854782,-0.856172234
170928,0.251532493,-0.792603188,-0.59,0.518990578,-0.854623934
170929,0.808383915,-0.781230513,-0.58,0.642889086,-0.856002889
171009,0.330277795,-0.795091568,-0.59,0.707637171,-0.868703788
171010,-0.257332737,-0.788306844,-0.59,0.512038733,-0.880945036
171011,-0.063176271,-0.792175497,-0.59,0.475326758,-0.888105925
171012,0.691361285,-0.785507416,-0.58,0.715202381,-0.905717839
171013,-0.768799964,-0.743924253,-0.55,0.433109295,-0.942489967
171016,-0.258638414,-0.764064579,-0.57,0.335958717,-0.995688593
171017,-0.455399316,-0.769546791,-0.57,0.341715696,-1.067805511
171018,-0.469416605,-0.808505491,-0.6,0.526487509,-1.194911277
171019,0.215477513,-0.807436266,-0.6,0.160473858,-0.897540879
171023,-0.027783138,-0.758096355,-0.57,0.096286791,-0.883920676
171024,0.480726831,-0.737314493,-0.55,0.02928553,-0.875840484
171025,0.193532942,-0.744138098,-0.55,0.015211145,-0.882711066
171026,-0.258245327,-0.782221977,-0.58,0.241918206,-0.895823233
171027,-0.896302253,-0.723939451,-0.54,0.080840018,-0.881259535
171030,0.325234012,-0.778975419,-0.58,-0.022075504,-0.903032506
171031,-0.15421158,-0.765289328,-0.57,-0.24226201,-0.896210308
171101,-0.447398274,-0.772540623,-0.58,0.065315862,-0.900589095
171102,-0.489012709,-0.753216797,-0.57,-0.162893315,-0.888178501
171103,0.944811382,-0.767058411,-0.58,0.165798409,-0.914064144
171106,0.358522952,-0.774542992,-0.58,0.149405985,-0.918273585
171107,0.285587897,-0.772093493,-0.58,0.341114849,-0.921249225
171108,0.403770925,-0.806347599,-0.6,0.451930142,-0.940699745
171109,0.309402492,-0.792408783,-0.59,0.330569302,-0.95831166
171110,0.230073582,-0.812024216,-0.61,0.380765057,-0.99653532
171113,-0.462541071,-0.785993428,-0.59,0.311255715,-1.039500649
171114,-0.497706654,-0.779247585,-0.58,0.455291699,-1.125286154
171115,0.221191853,-0.838774302,-0.63,0.550286965,-1.228586805
171116,-1.855237831,-0.737003446,-0.55,0.140243069,-0.747791223
171117,0.279615597,-0.722423094,-0.55,0.080742152,-0.728340702
171120,0.331162613,-0.742680063,-0.56,0.140123582,-0.73383233
171121,-0.281874427,-0.740191683,-0.56,-0.154495114,-0.724034493
171122,-1.360826127,-0.721451071,-0.55,-0.178047631,-0.722945844
171123,-0.327225376,-0.753916654,-0.57,-0.004133167,-0.739517494
171124,-0.992504128,-0.748551085,-0.57,-0.089748166,-0.731243765
171127,0.758729021,-0.742194051,-0.56,0.156508041,-0.736541855
171128,0.08941558,-0.739219659,-0.56,0.062555153,-0.739590071
171129,-0.705993039,-0.762587103,-0.58,-0.145153537,-0.76090339
171130,0.534812337,-0.763753531,-0.58,0.150875101,-0.760782429
171201,-0.355597994,-0.758154676,-0.57,0.055133328,-0.773144638
171204,-1.160364497,-0.746315431,-0.57,0.179269671,-0.770725419
171205,0.329831205,-0.707570576,-0.54,0.112230856,-0.77670089
171206,-0.084840833,-0.742893908,-0.57,0.009050188,-0.815964814
171207,0.556607497,-0.740308326,-0.56,0.244915613,-0.847656583
171208,0.721241399,-0.774504111,-0.59,0.399425451,-0.912757766
171211,-0.24570831,-0.766222471,-0.58,0.503596151,-0.977496066
171212,0.287734545,-0.769041339,-0.58,0.535123546,-1.067732935
171213,0.187492208,-0.812315823,-0.61,0.57563861,-1.19781434
171214,-0.573694277,-0.782960715,-0.59,0.141979608,-0.855252931
171218,0.597668087,-0.77862549,-0.59,0.380353113,-0.846205052
171219,-0.571835352,-0.780880585,-0.59,0.110413522,-0.8472937
171220,0.532786881,-0.732745983,-0.56,0.445705459,-0.831762314
171221,0.003692268,-0.819314392,-0.62,0.580144962,-0.858349531
171222,-0.581186864,-0.786012869,-0.59,0.308102406,-0.855011009
171225,0.517418773,-0.778061717,-0.59,0.568052917,-0.848938769
171226,-0.452391839,-0.795013806,-0.6,0.383639563,-0.861131633
171227,0.34688867,-0.784282667,-0.59,0.596241514,-0.854164282
171228,0.531492701,-0.809049825,-0.61,0.917711696,-0.869865013
171229,0.683113731,-0.798357567,-0.6,0.7219107,-0.870881085
180102,0.35602602,-0.798046519,-0.6,0.575950413,-0.875138911
180103,0.121975085,-0.827634913,-0.62,0.454396118,-0.888783306
180104,-0.016328179,-0.823532974,-0.62,0.38931916,-0.892073444
180105,0.212819275,-0.816534405,-0.61,0.426552325,-0.89512166
180108,0.04569526,-0.827809877,-0.62,0.454268666,-0.91224973
180109,-0.115741092,-0.808136123,-0.61,0.584073226,-0.914935063
180110,0.228623272,-0.806464242,-0.61,0.545375497,-0.927974653
180111,-0.202930492,-0.811479883,-0.61,0.597339653,-0.958674542
180112,-0.956292172,-0.788598451,-0.59,0.799872866,-0.977060607
180115,0.14944024,-0.787529225,-0.59,0.399799843,-1.044798738
180116,-0.227233782,-0.770246648,-0.58,0.377868929,-1.113359405
180117,0.127269413,-0.83537222,-0.63,0.562893371,-1.218401893
180118,0.542090762,-0.761265151,-0.57,0.587500785,-0.931168023
180122,-0.019707988,-0.814493156,-0.61,0.471888958,-0.935014581
180123,0.542788792,-0.766397435,-0.58,0.750667143,-0.90794352
180124,-0.217433988,-0.79396402,-0.6,0.625301795,-0.926402161
180125,-0.028793228,-0.828859663,-0.62,0.728689574,-0.935183926
180126,-0.655389571,-0.784515952,-0.59,0.602916833,-0.936901572
180129,-0.024659945,-0.818322928,-0.62,0.455454428,-0.959835768
180130,-0.95693854,-0.778081157,-0.59,0.545361841,-0.95202169
180131,-1.714043553,-0.753916654,-0.57,0.408788649,-0.936320959
180201,-0.038220939,-0.746432073,-0.57,0.364332804,-0.949796009
180202,-0.013305074,-0.805608862,-0.61,0.366902335,-0.977229952
180205,-2.547396836,-0.737450577,-0.57,0.377821135,-0.9609728
180206,-0.607060311,-0.721178904,-0.56,0.026552131,-0.964891935
180207,0.513958236,-0.763986817,-0.59,0.354884258,-0.99842231
180208,-2.211004248,-0.73799491,-0.58,-0.002639016,-1.018695366
180209,1.418353108,-0.783057917,-0.6,0.143015158,-1.083941702
180212,0.208522894,-0.818945023,-0.63,0.31311174,-1.163388853
180213,0.161062278,-0.874719729,-0.66,0.293949502,-1.239255561
180214,0.80115536,-0.795227651,-0.61,-0.000702195,-0.775878356
180222,0.15158853,-0.78815132,-0.6,-0.154888851,-0.769104542
180223,1.503632717,-0.750397929,-0.58,0.291160343,-0.764725756
180226,-0.116515669,-0.792525426,-0.6,0.224272879,-0.77979749
180227,-0.068189396,-0.776098229,-0.59,0.118217704,-0.77394298
180228,0.550628677,-0.76616415,-0.58,0.207574341,-0.777402464
180301,-0.085646716,-0.772423981,-0.59,0.336042927,-0.790683976
180302,-0.032986286,-0.783777215,-0.6,0.065628804,-0.809384539
180305,0.811339332,-0.765522614,-0.58,0.19218788,-0.811634412
180306,-0.537947724,-0.761187389,-0.58,-0.054871733,-0.835633065
180307,0.419926251,-0.786868249,-0.6,0.165589023,-0.851478949
180308,0.862742412,-0.768866375,-0.58,0.483523539,-0.878840316
180309,0.647733139,-0.770868743,-0.58,0.344666446,-0.933587242
180312,-0.296161124,-0.776992491,-0.59,0.426963131,-0.983302192
180313,-0.595861969,-0.771821326,-0.58,0.436393469,-1.061539734
180314,-0.135098846,-0.781211073,-0.59,0.484258666,-1.184436059
180315,-0.755961139,-0.770674338,-0.59,-0.259097104,-0.921660492
180319,0.09158129,-0.777614586,-0.59,-0.225692062,-0.916531748
180320,-0.626122229,-0.754752594,-0.57,-0.438558022,-0.89744411
180321,-0.323029332,-0.748103954,-0.57,-0.149780514,-0.883944868
180322,-3.20879489,-0.685991655,-0.54,-0.806668947,-0.867034527
180323,1.39086481,-0.726136224,-0.56,-0.071615789,-0.87501795
180326,1.481837209,-0.726175105,-0.56,0.244554877,-0.864929807
180327,-0.441008251,-0.723531201,-0.56,-0.085073395,-0.841366614
180328,0.784877151,-0.733640245,-0.56,0.316449399,-0.836770098
180329,0.931857986,-0.770829862,-0.59,0.420220673,-0.839963467
180330,-0.022744979,-0.772074052,-0.59,0.042119529,-0.831859083
180402,-0.446097325,-0.7574937,-0.58,0.1633734,-0.830093053
180403,-0.256509733,-0.767524982,-0.59,0.102180326,-0.831955852
180404,0.039953248,-0.75829076,-0.58,0.077566085,-0.829633402
180409,0.523522616,-0.735992541,-0.56,0.397414662,-0.837060404
180410,0.263187678,-0.782824632,-0.6,0.216815777,-0.86430081
180411,-0.270953206,-0.792039414,-0.6,0.251842422,-0.876493673
180412,-0.074460965,-0.773979218,-0.59,0.380977857,-0.898073107
180413,-0.11797653,-0.769391267,-0.59,0.310212198,-0.928627843
180416,-0.713590791,-0.737703303,-0.57,0.544044075,-0.983036078
180417,0.533538464,-0.71812675,-0.56,0.352858675,-1.061854232
180418,0.262175249,-0.788812296,-0.6,0.522692387,-1.20478169
180419,-1.112200475,-0.752050369,-0.58,0.06765211,-0.878719355
180423,1.432425443,-0.750572893,-0.58,0.075934239,-0.884331943
180424,-0.02368768,-0.798299245,-0.61,0.04828959,-0.883920676
180425,-0.893501721,-0.767913792,-0.59,0.103428676,-0.873106767
180426,0.248091068,-0.760176485,-0.59,0.47660242,-0.869744052
180427,-0.109606242,-0.78855957,-0.6,0.263350689,-0.874001878
180502,0.668805285,-0.744954598,-0.58,0.369380828,-0.850172571
180503,-0.144053488,-0.793789056,-0.61,0.25457582,-0.86408308
180504,1.005247792,-0.785001964,-0.6,0.370119369,-0.858494684
180507,0.257684564,-0.811946454,-0.62,0.426182485,-0.879711235
180508,-0.086038509,-0.834361315,-0.63,0.369072439,-0.889726801
180509,0.313432949,-0.815406858,-0.62,0.529085489,-0.894105588
180510,-0.162735708,-0.806542004,-0.61,0.595419902,-0.911136889
180511,-0.227006779,-0.807397385,-0.61,0.53611244,-0.947473559
180514,0.48952629,-0.78688769,-0.6,0.570073948,-0.993680641
180515,0.044774955,-0.795111008,-0.6,0.673630145,-1.083409474
180516,-0.308199193,-0.812821276,-0.62,0.590457225,-1.210103972
180517,-0.021653812,-0.747715144,-0.57,0.34953581,-0.640498861
180518,0.566558793,-0.768399804,-0.59,0.066757668,-0.647248482
180521,0.252885751,-0.809321991,-0.61,0.270365122,-0.662537946
180522,-0.504943421,-0.766825126,-0.59,0.332494744,-0.675601728
180523,-0.191861652,-0.803528731,-0.61,0.282723451,-0.679327326
180524,-0.791467002,-0.779636395,-0.6,0.087255879,-0.661739604
180525,-0.120415678,-0.778839335,-0.6,0.43018358,-0.6577237
180528,-0.608490414,-0.762509341,-0.59,0.109471285,-0.661231568
180529,-1.523742253,-0.737236731,-0.57,0.242129868,-0.651578884
180530,0.473111709,-0.760195926,-0.59,0.389081325,-0.669263375
180531,-0.591134227,-0.777245217,-0.6,0.336269383,-0.674416311
180601,0.266176989,-0.780491775,-0.6,0.438309807,-0.689173547
180604,0.962185735,-0.76989672,-0.59,0.475530454,-0.703180825
180605,0.101440162,-0.798726935,-0.61,0.478037397,-0.734703248
180606,-0.205408411,-0.783796655,-0.6,0.508078606,-0.745275235
180607,-0.549490926,-0.761653961,-0.59,0.45475913,-0.792909657
180608,0.059323494,-0.752069809,-0.58,0.65443263,-0.851769255
180611,0.557783921,-0.737392255,-0.57,0.502064447,-0.93523231
180612,-0.805554766,-0.757668665,-0.59,0.530841374,-1.040879604
180613,-0.198307517,-0.788481808,-0.61,0.656995333,-1.172944768
180614,-4.171360871,-0.710136717,-0.57,-0.378306047,-0.756766526
180619,1.091820138,-0.72887733,-0.58,-0.062906923,-0.75780679
180620,-1.420849443,-0.702166125,-0.57,-0.325307478,-0.737969194
180621,0.87252832,-0.704187934,-0.57,0.015279423,-0.727300438
180622,-0.649460422,-0.74547949,-0.59,-0.518546908,-0.741622215
180625,0.369190592,-0.705004434,-0.57,-0.166341357,-0.712930277
180626,-0.834263634,-0.69862796,-0.57,-0.658109541,-0.723768379
180627,-0.254721632,-0.712916705,-0.58,0.031364597,-0.713486698
180628,1.664471078,-0.69491483,-0.56,0.208261673,-0.707898302
180629,-0.847119381,-0.691940438,-0.56,0.135223493,-0.720962085
180702,0.694749555,-0.667659292,-0.55,-0.028060076,-0.693141066
180703,-0.610784034,-0.710564408,-0.57,0.167530396,-0.715422073
180704,-1.519826467,-0.666006852,-0.55,-0.13538636,-0.709156296
180705,-0.109040103,-0.628953318,-0.53,0.023164401,-0.70632581
180706,1.267662785,-0.722345332,-0.58,0.354076301,-0.750791055
180709,0.391145316,-0.737567219,-0.59,0.331522919,-0.764266104
180710,-0.803136521,-0.669836625,-0.55,0.265248819,-0.772805947
180711,1.945428834,-0.664723782,-0.55,0.643660628,-0.80222365
180712,0.165069443,-0.763014794,-0.6,0.42651022,-0.845503478
180713,0.069100443,-0.739880635,-0.59,0.622073381,-0.891565408
180716,-0.036335984,-0.712566776,-0.57,0.442312039,-0.957392356
180717,-0.102169497,-0.730102079,-0.58,0.605731027,-1.069426388
180718,-0.429711114,-0.789862081,-0.62,0.668423943,-1.20400754
180719,0.299924762,-0.694312176,-0.56,0.234579452,-0.816279313
180720,0.383671891,-0.720867856,-0.58,0.314781139,-0.806795974
180723,1.037316013,-0.709631265,-0.57,0.512364192,-0.799151242
180724,0.036090019,-0.781813727,-0.61,0.453008936,-0.834350879
180725,-0.298596838,-0.763442484,-0.6,0.441378906,-0.81978718
180726,-0.209114665,-0.753625047,-0.6,0.357038431,-0.821480634
180727,-1.00884032,-0.737625541,-0.59,0.06730503,-0.814610052
180730,0.059915662,-0.760856902,-0.6,0.220184161,-0.817488922
180731,-0.743502858,-0.697928103,-0.56,0.228633571,-0.810400611
180801,-1.419144557,-0.651873631,-0.55,0.011988421,-0.810110304
180802,-0.414805224,-0.715852215,-0.58,-0.010065393,-0.835004068
180803,-0.961789563,-0.690618486,-0.57,0.357489066,-0.837713593
180806,1.290003429,-0.687838499,-0.57,0.259384872,-0.847414661
180807,-0.632068948,-0.704479541,-0.58,0.290137311,-0.854478781
180808,1.309674935,-0.66548196,-0.55,0.26050577,-0.866163608
180809,0.162579877,-0.753955535,-0.6,0.37496825,-0.897831185
180810,0.37460631,-0.697247686,-0.57,0.475558903,-0.923910366
180813,-0.083196817,-0.729246699,-0.59,0.564231621,-0.998543271
180814,-0.976469445,-0.722986868,-0.59,0.499103455,-1.070974688
180815,-0.48082891,-0.767991554,-0.61,0.378878307,-1.205507456
180816,-1.543004647,-0.689899189,-0.57,-0.163446368,-0.501877613
180817,0.382060275,-0.671625148,-0.56,0.018370144,-0.481314251
180820,0.597562524,-0.680995454,-0.57,-0.185654945,-0.482596437
180821,-0.344578477,-0.727069366,-0.59,0.223578718,-0.511965756
180822,0.370540814,-0.633016376,-0.54,0.150216218,-0.49312004
180823,-0.199446613,-0.708309313,-0.58,0.088497402,-0.531246931
180824,1.234881503,-0.696878318,-0.57,0.250352822,-0.532021081
180827,0.031827233,-0.76204277,-0.61,0.150875101,-0.568599673
180828,-0.152273968,-0.755666296,-0.6,0.306167861,-0.559721139
180829,-0.612776791,-0.72102338,-0.59,0.336202242,-0.553503746
180830,-0.668810958,-0.699599983,-0.58,0.218965397,-0.5502378
180831,0.298745601,-0.701194102,-0.58,0.357236437,-0.552657019
180903,0.564942001,-0.702418851,-0.58,0.204662282,-0.556600346
180904,-0.932777494,-0.726058462,-0.59,0.234776321,-0.583864944
180905,-0.353696018,-0.701038578,-0.58,0.285858552,-0.578808777
180906,-0.034293804,-0.649132525,-0.55,0.2718331,-0.575373486
180907,-0.729972523,-0.716804798,-0.59,0.341245715,-0.611274696
180910,0.115564606,-0.704498981,-0.58,0.479793281,-0.637378068
180911,-0.090538152,-0.697306008,-0.58,0.360635547,-0.671803555
180912,0.47160272,-0.650765525,-0.55,0.540004289,-0.688955817
180913,-0.55721385,-0.708717563,-0.59,0.398124754,-0.735477398
180914,-0.717136933,-0.713422157,-0.59,0.581221479,-0.804473524
180917,0.841277429,-0.637021113,-0.55,0.529836548,-0.892242789
180918,0.608774553,-0.670653125,-0.56,0.548182863,-1.026799749
180919,-0.044993248,-0.794702758,-0.63,0.691712452,-1.181121729
180920,0.043437823,-0.742388456,-0.6,0.583945774,-0.748855679
180925,0.163049212,-0.691046177,-0.57,0.398685772,-0.734485519
180926,-0.424973319,-0.748298358,-0.6,0.681474156,-0.74355759
180927,0.591926672,-0.714160895,-0.59,0.800409987,-0.738791728
180928,-1.572931297,-0.730257603,-0.6,0.671089063,-0.763782261
181008,-0.34131747,-0.735176042,-0.6,0.461691629,-0.768040086
181009,0.226228818,-0.700669209,-0.58,0.682527914,-0.768112663
181010,-4.357360265,-0.621857547,-0.55,0.01644015,-0.755460147
181011,-0.179616936,-0.609629492,-0.55,0.453254737,-0.777644385
181012,-1.036535165,-0.654984106,-0.57,0.340392239,-0.861397747
181015,-1.117164277,-0.656578225,-0.58,0.58471504,-0.920233153
181016,0.383680103,-0.629555973,-0.57,0.431088264,-1.026848134
181017,-1.135972516,-0.740250004,-0.62,0.744277455,-1.189516418
181018,2.627100716,-0.598004091,-0.54,0.399665562,-0.806384707
181022,-1.000351479,-0.642503325,-0.57,0.190147504,-0.823343432
181023,0.054225262,-0.642950456,-0.57,0.17043449,-0.813860094
181024,0.134146987,-0.612176193,-0.56,0.480730966,-0.796078834
181025,0.011664194,-0.656636546,-0.57,0.187844257,-0.812577908
181026,-0.452987392,-0.688441154,-0.59,0.502298868,-0.810811878
181029,0.698300077,-0.603622387,-0.55,0.406517266,-0.777281503
181030,0.821662412,-0.63315246,-0.56,0.342684106,-0.787514799
181031,0.193070376,-0.623121178,-0.55,0.360528578,-0.764459642
181101,1.636270964,-0.576366849,-0.53,0.55441665,-0.766443402
181102,0.000429867,-0.623296142,-0.55,0.455620572,-0.800772119
181105,0.262803401,-0.685972214,-0.58,0.589114423,-0.819980718
181106,-0.435185262,-0.616472537,-0.55,0.272309909,-0.806699206
181107,-0.421042801,-0.673452552,-0.58,0.445365207,-0.826270687
181108,-0.136434883,-0.707570576,-0.59,0.578670155,-0.846108283
181109,1.25614631,-0.682200763,-0.58,0.63928059,-0.864808846
181112,0.987255739,-0.627806331,-0.55,0.661505099,-0.901072938
181113,-0.342542469,-0.671508505,-0.57,0.657251376,-1.011365132
181114,0.776534137,-0.748065073,-0.61,0.578672431,-1.16854179
181115,0.369324126,-0.589877975,-0.52,0.44800643,-0.270068049
181116,0.058663787,-0.6257262,-0.54,0.447545553,-0.267842368
181119,-1.38454999,-0.554282476,-0.51,0.377989554,-0.31625094
181120,0.154297981,-0.599034436,-0.53,0.366320833,-0.310057739
181121,-0.034551964,-0.636107411,-0.55,0.254211671,-0.328105113
181122,-2.368649837,-0.591608177,-0.53,0.046669124,-0.335072463
181123,-0.463459982,-0.62158538,-0.55,-0.011338779,-0.355393903
181126,0.355366661,-0.647927216,-0.57,0.08209292,-0.351886035
181127,0.833249412,-0.571876101,-0.53,0.077479599,-0.363740209
181128,-1.036328319,-0.612817729,-0.55,0.195303635,-0.385053528
181129,0.119755773,-0.589469725,-0.54,0.025199088,-0.370755944
181130,1.643225533,-0.50595347,-0.49,0.08525647,-0.366304581
181203,0.461456624,-0.493453248,-0.48,0.33063758,-0.302896851
181204,-0.420347408,-0.37335003,-0.42,0.204417619,-0.267624638
181205,-1.034056599,-0.38744437,-0.43,0.316094353,-0.318137931
181206,-0.022378519,-0.562019783,-0.52,0.292528181,-0.38198112
181207,-0.621856706,-0.538127446,-0.51,0.318099453,-0.379731246
181210,0.513089295,-0.512777075,-0.5,0.481306778,-0.400125262
181211,0.159661689,-0.491995213,-0.49,0.331620785,-0.427147938
181212,0.571134734,-0.377626933,-0.43,0.4291082,-0.440356874
181213,-1.216042756,-0.449167859,-0.46,0.491180924,-0.504224255
181214,-0.161101746,-0.439389303,-0.46,0.469058832,-0.581107035
181217,-0.247894674,-0.348816158,-0.42,0.439232699,-0.651965959
181218,-0.742610973,-0.481652883,-0.49,0.443424972,-0.826440032
181219,0.217095549,-0.566355008,-0.53,0.624790848,-1.081062831
