time,buy
210511,2.0000
210512,2.0000
210513,2.0700
210514,2.0500
210517,2.1800
210518,2.2200
210519,2.1676
210520,2.1700
210521,2.1500
210524,2.1300
210525,2.4000
210526,2.3500
210527,2.3500
210528,2.4000
210531,2.6500
210601,2.2500
210602,2.2100
210603,2.0991
210604,2.1500
210607,2.3000
210608,2.3000
210609,2.3000
210610,2.1500
210611,2.1524
210615,2.2417
210616,2.2500
210617,2.2000
210618,2.2100
210621,2.3000
210622,2.3512
210623,2.3000
210624,2.6600
210625,2.6500
210628,2.6000
210629,3.1500
210630,3.1000
210701,2.1800
210702,2.0000
210705,2.0200
210706,2.0400
210707,2.1165
210708,2.1000
210709,2.2200
210712,2.2000
210713,2.2000
210714,2.2000
210715,2.2000
210716,2.2000
210719,2.1600
210720,2.2000
210721,2.2200
210722,2.2000
210723,2.1400
210726,2.3500
210727,2.5000
210728,2.7000
210729,2.5500
210730,2.4000
210802,2.1000
210803,2.0400
210804,2.0300
210805,2.0000
210806,1.9900
210809,2.1200
210810,2.4000
210811,2.1400
210812,2.1000
210813,2.2000
210816,2.2200
210817,2.1500
210818,2.0800
210819,2.1000
210820,2.1000
210823,2.1500
210824,2.2200
210825,2.5000
210826,2.4500
210827,2.4500
210830,2.4500
210831,2.4500
210901,2.1129
210902,2.0800
210903,2.0669
210906,2.1500
210907,2.2000
210908,2.2500
210909,2.2000
210910,2.2000
210913,2.2035
210914,2.3000
210915,2.2300
210916,2.3500
210917,2.5000
210918,2.2500
210922,2.2500
210923,2.2100
210924,2.2094
210926,1.9500
210927,1.9000
210928,2.1000
210929,3.1000
210930,2.3700
211008,2.2105
211009,1.8700
211011,2.1900
211012,2.2000
211013,2.2300
211014,2.2000
211015,2.1400
211018,2.1700
211019,2.2900
211020,2.2500
211021,2.1500
211022,2.0000
211025,2.3230
211026,2.5000
211027,2.5000
211028,2.4500
211029,2.3500
211101,2.2000
211102,2.2000
211103,2.2000
211104,2.1500
211105,2.1500
211108,2.1200
211109,2.2000
211110,2.2000
211111,2.1500
211112,2.1500
211115,2.1500
211116,2.1500
211117,2.2100
211118,2.2200
211119,2.2000
211122,2.1478
211123,2.1961
211124,2.5000
211125,2.5000
211126,2.4500
211129,2.5000
211130,2.5000
211201,2.2300
211202,2.1500
211203,2.1000
211206,2.1595
211207,2.1700
211208,2.2477
211209,2.2945
211210,2.2200
211213,2.2100
211214,2.3000
211215,2.2500
211216,2.3000
211217,2.3000
211220,2.1500
211221,2.1003
211223,2.0183
211224,1.9300
211227,2.3000
211228,3.0000
211229,2.9000
211230,3.0000
211231,2.4000
220104,2.1500
220105,2.1748
220106,2.1400
220107,2.1200
220110,2.1100
220111,2.1500
220112,2.1500
220113,2.2000
220114,2.2800
220117,2.2200
220118,2.2000
220119,2.1660
220120,2.1700
220121,2.1500
220124,2.0800
220125,2.0000
220126,2.0400
220127,2.5800
220128,2.5500
220129,2.3000
220130,2.2700
220207,2.1800
220208,2.1600
220209,2.0500
220210,2.0000
220211,2.0000
220214,2.0200
