time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,val,cmax,avg,std,rc,rc2,rc3
180313,3.616115181,-0.081026671,3.598870819,-0.21817498,3.579839661,-0.084674457,3.529769088,-0.312706448,3.517235703,0.002807471,3.523839875,-0.129732895,3.532996561,0.052102882,3.549502485,0.002384882,3.589794231,0.274434505,3.442869262,-0.251667315,3.197816498,-0.716018654,3.264406035,-0.258374295,3.465676163,0.98373119,3.426763193,-0.368757772,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,4091.25,0.981304222,0.98609047,0.015430015,0,0,0.310190747
180314,3.598870819,-0.21817498,3.579839661,-0.084674457,3.529769088,-0.312706448,3.517235703,0.002807471,3.523839875,-0.129732895,3.532996561,0.052102882,3.549502485,0.002384882,3.589794231,0.274434505,3.442869262,-0.251667315,3.197816498,-0.716018654,3.264406035,-0.258374295,3.465676163,0.98373119,3.426763193,-0.368757772,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,4073.34,0.97198904,0.986789064,0.014372125,0,1,1.029772859
180315,3.579839661,-0.084674457,3.529769088,-0.312706448,3.517235703,0.002807471,3.523839875,-0.129732895,3.532996561,0.052102882,3.549502485,0.002384882,3.589794231,0.274434505,3.442869262,-0.251667315,3.197816498,-0.716018654,3.264406035,-0.258374295,3.465676163,0.98373119,3.426763193,-0.368757772,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,4096.16,0.930464402,0.985190349,0.018429111,1,1,2.969538048
180319,3.529769088,-0.312706448,3.517235703,0.002807471,3.523839875,-0.129732895,3.532996561,0.052102882,3.549502485,0.002384882,3.589794231,0.274434505,3.442869262,-0.251667315,3.197816498,-0.716018654,3.264406035,-0.258374295,3.465676163,0.98373119,3.426763193,-0.368757772,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,4074.25,0.953474963,0.983358504,0.021119933,0,0,1.414944885
180320,3.517235703,0.002807471,3.523839875,-0.129732895,3.532996561,0.052102882,3.549502485,0.002384882,3.589794231,0.274434505,3.442869262,-0.251667315,3.197816498,-0.716018654,3.264406035,-0.258374295,3.465676163,0.98373119,3.426763193,-0.368757772,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,4077.7,0.961065201,0.983026497,0.021428885,0,0,1.024845465
180321,3.523839875,-0.129732895,3.532996561,0.052102882,3.549502485,0.002384882,3.589794231,0.274434505,3.442869262,-0.251667315,3.197816498,-0.716018654,3.264406035,-0.258374295,3.465676163,0.98373119,3.426763193,-0.368757772,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,4061.05,0.981844479,0.983468071,0.0213023,0,0,0.076216762
180322,3.532996561,0.052102882,3.549502485,0.002384882,3.589794231,0.274434505,3.442869262,-0.251667315,3.197816498,-0.716018654,3.264406035,-0.258374295,3.465676163,0.98373119,3.426763193,-0.368757772,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,4020.35,0.986292509,0.983972818,0.02124047,0,0,-0.109210918
180323,3.549502485,0.002384882,3.589794231,0.274434505,3.442869262,-0.251667315,3.197816498,-0.716018654,3.264406035,-0.258374295,3.465676163,0.98373119,3.426763193,-0.368757772,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,3904.94,0.997759026,0.984467732,0.021450112,0,0,-0.619637533
180326,3.589794231,0.274434505,3.442869262,-0.251667315,3.197816498,-0.716018654,3.264406035,-0.258374295,3.465676163,0.98373119,3.426763193,-0.368757772,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3879.89,0.98335865,0.983718582,0.021200247,0,0,0.016977714
180327,3.442869262,-0.251667315,3.197816498,-0.716018654,3.264406035,-0.258374295,3.465676163,0.98373119,3.426763193,-0.368757772,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,3913.27,0.974796919,0.982458428,0.02092884,0,0,0.36607421
180328,3.197816498,-0.716018654,3.264406035,-0.258374295,3.465676163,0.98373119,3.426763193,-0.368757772,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,3842.72,0.980962625,0.981691664,0.020674493,0,0,0.035262714
180329,3.264406035,-0.258374295,3.465676163,0.98373119,3.426763193,-0.368757772,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,3894.05,0.973057439,0.980344536,0.020293009,0,0,0.359093955
180330,3.465676163,0.98373119,3.426763193,-0.368757772,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,3898.5,0.973454758,0.979017274,0.019801937,0,0,0.280907682
180402,3.426763193,-0.368757772,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,3886.92,0.985195037,0.978508556,0.019487937,0,0,-0.343108722
180403,3.484515346,0.306216604,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,3862.48,0.977948819,0.977405997,0.018820388,0,0,-0.028842211
180404,3.524865154,0.189099304,3.373258349,-0.481426131,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,3854.86,0.98786967,0.977129956,0.018612945,0,0,-0.577002404
180409,3.374767955,-0.215950273,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,3852.93,0.995445372,0.976936383,0.018388842,0,0,-1.006533682
180410,3.345169145,-0.275862024,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,3927.17,1.0,0.976936383,0.018388842,0,0,-1.254217987
180411,3.358197658,0.013160372,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,3938.34,0.998801316,0.976876449,0.018311506,0,0,-1.197327356
180412,3.479321024,0.475912683,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,3898.64,0.994428929,0.977532684,0.018709392,0,0,-0.903088917
180413,3.410258903,-0.106976911,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,3871.14,1.0,0.978933232,0.019311304,0,0,-1.090903408
180416,3.413696126,-0.178684442,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,3808.86,0.994781372,0.982149081,0.015862411,0,0,-0.796366406
180417,3.337656394,-0.048638439,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,3748.64,0.999153935,0.984984551,0.013243909,0,0,-1.069879307
180418,3.2700333,-0.301890297,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,3766.28,1.0,0.987310803,0.011371714,0,0,-1.115856136
180419,3.256250717,-0.254574282,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,3811.84,1.0,0.989257543,0.009876581,0,0,-1.08766968
180420,3.109987902,-0.52943844,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,3760.85,1.0,0.990165319,0.009993039,0,0,-0.984153182
180423,2.974838986,-1.273895991,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,3766.33,0.99151927,0.990426657,0.009954698,0,0,-0.109758492
180424,3.072399643,0.577606439,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,3843.49,0.985158722,0.989796642,0.009864539,0,0,0.470160844
180425,2.94607597,0.092867562,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,3828.7,0.993634374,0.990310428,0.009778802,0,0,-0.339913425
180426,2.870623814,-0.813743793,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,3755.49,0.975720735,0.990356619,0.009703558,0,0,1.508300646
180427,2.822487254,-0.239328296,2.832432691,-0.34581117,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,3756.88,0.988754145,0.990746195,0.009459908,0,0,0.210578101
180502,2.802390059,-1.946619056,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,3763.65,0.989884063,0.991587526,0.008503875,0,0,0.200316098
180503,2.758405274,-0.414411601,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,3793.0,0.986943738,0.992261975,0.007461027,0,0,0.712802261
180504,2.667443214,-0.463488141,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,3774.6,0.980738077,0.992039127,0.007744394,0,0,1.459255559
180507,2.555736509,-0.332359951,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,2.196295559,-0.732241402,3834.19,0.978803252,0.992081848,0.007664519,0,0,1.732476218
180509,2.498791605,-0.778696959,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,2.196295559,-0.732241402,2.217533556,-0.241361728,3871.62,0.99716378,0.991689945,0.008269877,0,0,-0.66190037
180510,2.566197109,0.358594997,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,2.196295559,-0.732241402,2.217533556,-0.241361728,2.292833935,0.370289664,3893.06,1.0,0.991689945,0.008269877,0,0,-1.004858367
180511,2.515327208,-0.001615357,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,2.196295559,-0.732241402,2.217533556,-0.241361728,2.292833935,0.370289664,2.295356307,0.129432754,3872.84,1.0,0.991749879,0.008328265,0,0,-0.990616982
180514,2.516541576,-0.377251377,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,2.196295559,-0.732241402,2.217533556,-0.241361728,2.292833935,0.370289664,2.295356307,0.129432754,2.260105403,-0.309874701,3909.29,0.990241195,0.991540493,0.008309987,0,1,0.156353793
180515,2.584042254,0.603243259,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,2.196295559,-0.732241402,2.217533556,-0.241361728,2.292833935,0.370289664,2.295356307,0.129432754,2.260105403,-0.309874701,2.301019063,0.097007324,3924.1,0.970632757,0.990072131,0.009275066,1,1,2.095874362
180516,2.543915686,-0.532503688,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,2.196295559,-0.732241402,2.217533556,-0.241361728,2.292833935,0.370289664,2.295356307,0.129432754,2.260105403,-0.309874701,2.301019063,0.097007324,2.368451445,0.378001205,3892.84,0.955286563,0.98809739,0.012018357,1,0,2.730059374
180517,2.609289946,0.380388285,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,2.196295559,-0.732241402,2.217533556,-0.241361728,2.292833935,0.370289664,2.295356307,0.129432754,2.260105403,-0.309874701,2.301019063,0.097007324,2.368451445,0.378001205,2.38363622,0.192205784,3864.05,0.959781861,0.986128786,0.013271241,0,0,1.985264593
180518,2.148703563,-2.417942238,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,2.196295559,-0.732241402,2.217533556,-0.241361728,2.292833935,0.370289664,2.295356307,0.129432754,2.260105403,-0.309874701,2.301019063,0.097007324,2.368451445,0.378001205,2.38363622,0.192205784,2.285777724,-0.581245394,3903.06,0.971392166,0.984698395,0.013239153,0,0,1.005066465
180521,2.309681927,0.586415466,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,2.196295559,-0.732241402,2.217533556,-0.241361728,2.292833935,0.370289664,2.295356307,0.129432754,2.260105403,-0.309874701,2.301019063,0.097007324,2.368451445,0.378001205,2.38363622,0.192205784,2.285777724,-0.581245394,2.233401201,-0.340230729,3921.24,0.958398104,0.9826183,0.013957187,0,0,1.735320712
180522,2.345529618,0.376567563,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,2.196295559,-0.732241402,2.217533556,-0.241361728,2.292833935,0.370289664,2.295356307,0.129432754,2.260105403,-0.309874701,2.301019063,0.097007324,2.368451445,0.378001205,2.38363622,0.192205784,2.285777724,-0.581245394,2.233401201,-0.340230729,2.197931211,-0.193226959,3906.21,0.959794603,0.98060803,0.014214952,0,0,1.464192597
180523,2.356212932,-0.025317716,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,2.196295559,-0.732241402,2.217533556,-0.241361728,2.292833935,0.370289664,2.295356307,0.129432754,2.260105403,-0.309874701,2.301019063,0.097007324,2.368451445,0.378001205,2.38363622,0.192205784,2.285777724,-0.581245394,2.233401201,-0.340230729,2.197931211,-0.193226959,2.176915048,-0.112655011,3854.58,0.97945771,0.980004952,0.013981616,0,0,0.03914011
180524,2.285366059,-0.097827196,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,2.196295559,-0.732241402,2.217533556,-0.241361728,2.292833935,0.370289664,2.295356307,0.129432754,2.260105403,-0.309874701,2.301019063,0.097007324,2.368451445,0.378001205,2.38363622,0.192205784,2.285777724,-0.581245394,2.233401201,-0.340230729,2.197931211,-0.193226959,2.176915048,-0.112655011,2.153603207,-0.060046497,3827.22,0.975688693,0.979531451,0.013958229,0,0,0.275304098
180525,2.336765549,-0.042373854,2.469185293,0.362378995,2.528484798,0.499261557,2.471686795,-0.158886014,2.522246027,0.392739622,2.331035726,-0.832152411,2.196295559,-0.732241402,2.217533556,-0.241361728,2.292833935,0.370289664,2.295356307,0.129432754,2.260105403,-0.309874701,2.301019063,0.097007324,2.368451445,0.378001205,2.38363622,0.192205784,2.285777724,-0.581245394,2.233401201,-0.340230729,2.197931211,-0.193226959,2.176915048,-0.112655011,2.153603207,-0.060046497,2.132471081,-0.271831535,3816.5,0.957032186,0.977701341,0.01440422,0,0,1.434937507
