time,normval,normbuy,normsell,normavg,normper
180627,0.794216555,0.809309859,0.775441707,0.792421819,0.086487971
180628,0.781381364,0.810298708,0.789043134,0.799926546,-0.152123178
180702,0.655596494,0.648522965,0.628585715,0.638574906,-3.178037065
180704,0.659940712,0.657027069,0.628585715,0.642919748,0.053277152
180705,0.51203982,0.459257212,0.443882273,0.451549197,-1.75992306
180706,0.366311037,0.363141062,0.361288097,0.362282438,-1.778790392
180709,0.448653723,0.508699676,0.490600219,0.499737447,1.026471752
180710,0.53632795,0.577919126,0.560578578,0.569452416,1.077207779
180711,0.528231907,0.554582283,0.522928249,0.538841027,-0.101298104
180712,0.504931099,0.508699676,0.490600219,0.499737447,-0.286186917
180713,0.466030597,0.429591734,0.421607471,0.425677636,-0.47766008
180717,0.452603013,0.467365776,0.442502418,0.454906575,0.250716158
180718,0.411135473,0.414758994,0.382183044,0.398621119,-0.513645941
180719,0.31793224,0.278693333,0.266275228,0.272423201,-1.159110647
180720,0.294828897,0.339804219,0.327777334,0.333843471,-0.294448765
180723,0.296606077,0.317851765,0.288550029,0.303232083,0.019445312
180726,0.355647955,0.345539545,0.323046403,0.33443595,0.27508706
180730,0.29364411,0.31033651,0.273765869,0.292172484,-0.779782686
180731,0.447468936,0.271375848,0.256221999,0.263733517,1.945566248
180801,0.263432045,0.281462111,0.24892848,0.26531346,-2.271132036
180802,0.242500811,0.231821877,0.213249373,0.222655009,-0.269677538
180803,0.083344443,0.063124189,0.03859916,0.050836248,-2.038109241
180806,-0.013610614,-0.03516743,-0.04990868,-0.04257786,-1.27998229
180808,0.012849626,0.1030737,0.077037976,0.089939828,1.444324344
180809,0.120467765,0.239337131,0.216797571,0.228184808,1.433387257
180810,0.236379412,0.251598862,0.239269495,0.245564177,1.512906358
180813,0.362164283,0.332882274,0.329551433,0.331276064,1.607084764
180815,0.239341379,0.24171037,0.214629228,0.228184808,-0.905774682
180816,0.236576876,0.277704484,0.254053655,0.265905938,-0.038431555
180817,0.322276459,0.350483791,0.323046403,0.336805864,1.093921093
180821,0.441939931,0.468750165,0.442896662,0.455894039,0.700631812
180822,0.394943386,0.401706184,0.380408945,0.391116391,-0.582813567
180823,0.28614046,0.29609708,0.266275228,0.281112886,-1.356493711
180824,0.254743608,0.281264341,0.263909762,0.272620694,-0.401335413
180827,0.352685988,0.392411001,0.371144204,0.381834228,1.246472651
180828,0.354858097,0.360372284,0.335070853,0.347667969,0.024161499
180829,0.346762054,0.370260777,0.342758617,0.356555146,-0.104496099
180831,0.318327169,0.335651052,0.308262243,0.321993901,0.031818738
180903,0.345182338,0.360570054,0.334085243,0.347272983,0.335617934
180904,0.335901508,0.349099402,0.31910396,0.334238457,-0.119542111
180905,0.297395935,0.325762559,0.293478082,0.309749346,-0.487135197
180906,0.349724021,0.385093516,0.357542777,0.371367109,0.659370412
180910,0.412517724,0.429591734,0.411751364,0.420740316,0.32660537
180911,0.44806133,0.459257212,0.430280845,0.444834441,0.437694598
180914,0.435226139,0.43453598,0.402486624,0.418567895,-0.183070328
180917,0.364731321,0.404079422,0.372326937,0.388153999,-0.873721399
180918,0.399485069,0.427218495,0.396967204,0.412050631,0.431587817
180920,0.49486041,0.524719035,0.493754173,0.509217103,1.115051606
180921,0.488739012,0.482594055,0.451175792,0.466953638,-0.077877312
180926,0.486764367,0.464201459,0.443290906,0.453721618,0.258929886
180928,0.402052107,0.409814748,0.382183044,0.396053712,-0.434598263
180929,0.394153528,0.394982009,0.370552838,0.382821693,-0.101191318
180930,0.415084762,0.399926255,0.36247083,0.38124175,0.25734339
181008,0.365521179,0.360372284,0.33290251,0.346680505,-0.617394656
181009,0.309441268,0.328926877,0.29604067,0.312514246,-0.704331932
181010,0.309836197,0.345341775,0.323046403,0.334238457,0.001923735
181011,0.305097049,0.315874066,0.288550029,0.302244619,-0.062921884
181012,0.296013684,0.320225003,0.285396075,0.302837097,-0.117891012
181017,0.313193093,0.337233211,0.308459365,0.322783873,-0.045411551
181018,0.285745531,0.294712691,0.26371264,0.27933545,-0.349535784
181022,0.308453945,0.320818312,0.288550029,0.304812025,0.583091909
181023,0.271528089,0.272364697,0.249125602,0.260771125,-0.469580725
181024,0.247437423,0.246654616,0.214629228,0.230752215,-0.309468866
181025,0.23539209,0.257531958,0.231187487,0.24437922,-0.156940983
181026,0.263037116,0.234590655,0.204773121,0.219692616,0.350879752
181030,0.226901117,0.245072457,0.218374548,0.231739679,-0.000527666
181031,0.281598777,0.248632315,0.214629228,0.231739679,0.69832973
181101,0.234207303,0.253181021,0.234341441,0.243786741,-0.604725245
181105,0.30114776,0.29708593,0.263909762,0.280520407,0.109530577
181106,0.247042494,0.256543109,0.224485335,0.240626856,-0.687528455
181107,0.235589554,0.24190814,0.208912686,0.225419908,-0.149383756
181108,0.239933772,0.267420451,0.238481006,0.253068904,0.052554653
181109,0.275082449,0.31092982,0.278693922,0.294937384,0.446575582
181112,0.298580722,0.317851765,0.282833487,0.300467183,0.295615199
181113,0.273502733,0.29609708,0.262924151,0.279532943,-0.320462734
181114,0.218805074,0.24171037,0.208124197,0.22482743,-0.698505002
181116,0.216238035,0.232019647,0.204773121,0.218310166,-0.291096074
181119,0.237564199,0.267222681,0.244197548,0.255636311,0.270940701
181120,0.239933772,0.231821877,0.209701174,0.220877573,0.027262974
181121,0.214460855,0.24171037,0.214629228,0.228184808,-0.328924465
181122,0.229270691,0.257136418,0.228822022,0.24299677,0.187279641
181126,0.236181947,0.266431602,0.234341441,0.250501497,0.065254374
181127,0.274095127,0.261487355,0.229413388,0.245564177,0.482273909
181128,0.246055171,0.261487355,0.229413388,0.245564177,-0.359532679
181129,0.22966562,0.246654616,0.214629228,0.230752215,-0.212490905
181130,0.248424745,0.263662824,0.234341441,0.249119048,0.237364895
181203,0.217027893,0.246654616,0.214629228,0.230752215,-0.404082518
181204,0.175757818,0.176446317,0.157858052,0.167159524,-0.533233538
181205,0.116123546,0.147769688,0.125924266,0.136943121,-0.775006715
181206,0.134092814,0.147374148,0.116068159,0.131808308,0.232142435
181210,0.103683284,0.123048456,0.095173213,0.109096632,-0.726080952
181211,0.121652552,0.132936948,0.101283999,0.117193838,0.232692079
181212,0.129748595,0.147769688,0.120996213,0.134375714,0.102799073
181213,0.178127392,0.205914026,0.180527098,0.193228577,0.628569298
181214,0.214855784,0.212044891,0.185060907,0.198560884,0.472164013
181217,0.185038648,0.24171037,0.219557281,0.230752215,-0.386257903
181218,0.185433577,0.197212152,0.164560205,0.180786529,0.002042464
181219,0.152259545,0.162602427,0.133217785,0.147805227,-0.431719858
181220,0.088873449,0.093382977,0.071518557,0.0824351,-0.827161901
181221,0.082357121,0.10327147,0.076052366,0.089544842,-0.088794984
181224,0.096574563,0.108215716,0.076643732,0.092507235,0.184218813
181225,0.068337143,0.083494484,0.056931518,0.070190545,-0.374030373
181226,0.055896881,0.053829006,0.027363198,0.040566621,-0.167368864
190103,-0.12241354,-0.108737817,-0.130334511,-0.119600063,-0.27795105
190104,-0.116094677,-0.124163866,-0.154383412,-0.139349346,0.083517307
190107,-0.194488074,-0.217313468,-0.240525786,-0.22901109,-1.0758687
190108,-0.341599108,-0.356543448,-0.352096915,-0.354419036,-2.047669493
190110,-0.240892226,-0.218104548,-0.233823633,-0.226048698,0.724646108
190114,-0.229044357,-0.24282578,-0.265954541,-0.254487665,0.447502854
190116,-0.330343633,-0.292268244,-0.314840831,-0.303663379,-0.965573908
190117,-0.320667874,-0.292268244,-0.319768885,-0.306230786,0.135151274
190121,-0.226872248,-0.206633896,-0.238751687,-0.222888813,0.57624873
190128,-0.201201866,-0.198327562,-0.219039473,-0.208669329,-0.265888623
190129,-0.215616773,-0.208809364,-0.236189099,-0.22269132,-0.203674943
190131,-0.230624073,-0.223048794,-0.238751687,-0.230986018,-0.027932856
190202,-0.252147701,-0.282379751,-0.278176114,-0.280359226,-0.793585397
190213,-0.311979437,-0.31204523,-0.337312755,-0.324795112,-0.101279526
190215,-0.337057425,-0.326877969,-0.352096915,-0.339607074,0.039331477
190219,-0.279200334,-0.267547012,-0.297888328,-0.28272914,0.344806914
190220,-0.300131568,-0.29721249,-0.325879671,-0.311760585,-0.298961577
190221,-0.277225689,-0.262800535,-0.292960274,-0.277989312,0.322128596
190222,-0.248988269,-0.218104548,-0.242891251,-0.230591033,0.395961705
190226,-0.055670547,-0.079665648,-0.100766191,-0.090173632,1.597817842
190227,-0.081735858,-0.050395709,-0.081053977,-0.065684521,-0.355590185
190228,-0.063569126,0.004386541,-0.024479924,-0.009991543,0.243884503
190301,-0.033159597,0.003002152,0.000751709,0.001858026,0.408849018
190304,-0.008674002,0.021394749,-0.003584978,0.008770275,0.326661802
190305,0.027461997,0.063717498,0.056537274,0.060118411,0.481260384
190308,-0.131496906,-0.134052358,-0.159902832,-0.147051566,-0.530302893
190311,-0.152230676,-0.098651554,-0.12560358,-0.112095336,-0.287661389
190314,-0.035134242,-0.000557705,-0.021917336,-0.0111765,0.646665872
190318,-0.030592559,0.004386541,-0.021917336,-0.008806586,-0.18596766
190319,-0.028617914,-0.000953245,-0.028422367,-0.014731371,0.023514636
190320,-0.040860712,-0.024685628,-0.055230977,-0.040010453,-0.167780992
190321,-0.073837279,-0.067997226,-0.090910084,-0.079509019,-0.447787915
190325,-0.120438895,-0.119219619,-0.145118672,-0.132239604,-0.425116511
190326,-0.100889912,-0.044067074,-0.066269817,-0.055217401,0.264690957
190327,-0.069295596,-0.040111676,-0.07119787,-0.055612387,0.428017852
190328,-0.078971356,-0.054944416,-0.081053977,-0.068054435,-0.134271465
190329,-0.058632515,-0.040111676,-0.066269817,-0.053242473,0.273262128
190401,-0.0059095,0.043347203,0.020069679,0.031679443,0.661855545
190402,0.016798915,0.03405202,0.007650984,0.020817338,0.301131897
190403,0.026869603,0.083494484,0.052003465,0.067820631,0.131255852
190404,0.064387854,0.132936948,0.106212053,0.119563752,0.496379659
190408,0.10348582,0.135903496,0.11054874,0.123118623,0.513713295
190409,0.184643719,0.244874687,0.213446495,0.229172272,1.061760115
190411,0.203995238,0.194443374,0.167911281,0.181181515,-0.802417493
190412,0.24072363,0.291152834,0.293478082,0.292369977,0.46989741
190415,0.403434358,0.419703241,0.401895258,0.410865674,2.078108372
190416,0.497822378,0.491691469,0.467931173,0.479790671,1.169283778
190417,0.501969132,0.512852843,0.486657776,0.49993494,0.047591579
190418,0.445099363,0.40665043,0.382183044,0.394473769,-0.69724941
190419,0.37440708,0.408232589,0.382183044,0.395263741,-0.874638404
190422,0.481235362,0.543902711,0.52016854,0.532126271,1.330683216
190423,0.577005632,0.563284157,0.537318165,0.550493104,1.170218313
190424,0.603860801,0.647138576,0.613998677,0.630675192,0.320503967
190425,0.53850006,0.554977823,0.525096593,0.540025984,-0.786935747
190426,0.483012542,0.464201459,0.431463578,0.447994326,-0.676079716
190428,0.49703252,0.459257212,0.441319685,0.45036424,0.168642293
190429,0.4537878,0.479034198,0.451175792,0.465176202,-0.53138975
190430,0.385267626,0.404870502,0.377254991,0.391116391,-0.846564422
190505,0.388427058,0.404870502,0.372326937,0.388746477,0.036306058
190506,0.298383257,0.306578883,0.278693922,0.292764963,-1.124445051
190507,0.259087827,0.251598862,0.224485335,0.238059449,-0.500423813
190508,0.193529621,0.221933384,0.194917014,0.208435525,-0.838782308
190509,0.158578409,0.152713934,0.126909877,0.139905514,-0.454008186
190510,0.183853861,0.187323659,0.16042064,0.17387428,0.325163724
190513,0.127379021,0.137881195,0.106212053,0.122131159,-0.733013667
190514,0.157196157,0.177435166,0.147016335,0.162222203,0.386401313
190515,0.15818348,0.17249092,0.14563648,0.159062318,0.009761791
190517,0.133895349,0.147769688,0.116068159,0.1320058,0.115638824
190520,0.182669075,0.207100645,0.175993289,0.191648635,0.633232197
190521,0.21821268,0.24072152,0.209701174,0.225222415,0.456447463
190522,0.235589554,0.261487355,0.234341441,0.247934091,0.220118211
190523,0.205969883,0.202156398,0.1752048,0.188686242,-0.382273434
190524,0.191554976,0.212044891,0.181118465,0.196585955,-0.188619503
190527,0.297790864,0.36531653,0.33290251,0.349247912,1.368107161
190528,0.344195016,0.276320095,0.254053655,0.26531346,0.584335907
190530,0.239933772,0.256543109,0.229413388,0.24299677,0.055084833
190531,0.241513488,0.239534901,0.214629228,0.227197344,0.017145605
190603,0.167266845,0.187323659,0.165348694,0.176441687,-0.952586165
190604,0.140411677,0.120675217,0.091427892,0.105936747,-0.351241149
190606,0.064782783,0.099513843,0.071715679,0.085594986,-0.631533998
190610,0.101116246,0.126608313,0.100298389,0.113441474,0.477137632
190612,0.152851939,0.166557824,0.135780373,0.151162605,-0.010763066
190613,0.094994847,0.10327147,0.076643732,0.089939828,-0.75519493
190614,0.061820816,0.063717498,0.042147358,0.053008669,-0.439014346
190617,-0.00018303,0.02020813,-0.002205123,0.008967768,-0.822995079
190619,-0.048166897,-0.020334691,-0.051485657,-0.035863104,-0.461389276
190620,-0.105826524,-0.050593479,-0.081053977,-0.065882014,-0.781764479
190621,-0.074824602,-0.050000169,-0.07119787,-0.060549707,0.420343432
190624,-0.032764668,0.008737478,-0.02231158,-0.006831658,0.567905867
190625,-0.018547226,0.014275034,-0.012061229,0.001068055,0.188375578
190626,0.009492729,0.029898853,0.003708542,0.016669988,0.373464205
190627,0.019760882,0.053829006,0.023420755,0.038591692,0.134080899
190628,-0.002750068,0.004386541,-0.021917336,-0.008806586,-0.303134964
190701,-0.027433127,-0.040111676,-0.061341764,-0.050675066,-0.832434857
190702,-0.111552994,-0.124163866,-0.154974778,-0.139546839,-1.134577297
190703,-0.165460796,-0.153829344,-0.179615046,-0.166800849,-0.740129852
190704,-0.162893758,-0.156598122,-0.184543099,-0.170553213,0.032409938
190705,-0.119451573,-0.079665648,-0.109833809,-0.094715967,0.596941134
190708,-0.061002088,-0.040111676,-0.066269817,-0.053242473,0.797339001
190709,-0.054485761,-0.054944416,-0.077505779,-0.066276999,0.085160025
190710,-0.071862634,-0.050000169,-0.076125924,-0.063117114,-0.238027165
190711,-0.094965978,-0.074721401,-0.100766191,-0.087803718,-0.316513115
190712,-0.080946,-0.074721401,-0.100766191,-0.087803718,0.188008077
190716,-0.05843505,-0.045055923,-0.07119787,-0.058179794,-0.085799596
190717,-0.070480383,-0.054944416,-0.085982031,-0.070424349,-0.166060472
190718,-0.097730481,-0.079665648,-0.110622298,-0.095110952,-0.372674211
190719,-0.10562906,-0.10438688,-0.134276954,-0.11940257,-0.110766586
190722,-0.131101977,-0.129503652,-0.158917221,-0.144286667,-0.350943838
190723,-0.124585649,-0.10438688,-0.130334511,-0.117427642,0.086375389
190724,-0.082328252,-0.059888662,-0.090910084,-0.07536167,0.576189156
190726,-0.061791946,-0.030223184,-0.061341764,-0.045737745,0.198051905
190729,-0.021509193,0.004386541,-0.021917336,-0.008806586,0.542398661
190730,-0.012030898,-0.005501951,-0.031773443,-0.018681228,0.124286402
190731,-0.049944078,-0.03516743,-0.066269817,-0.050675066,-0.511532847
190801,-0.047771968,-0.026070017,-0.05641371,-0.041392903,0.026281855
190802,-0.090029366,-0.094498387,-0.120478405,-0.107553001,-0.573711607
190805,-0.141567594,-0.138996605,-0.164830885,-0.151988887,-0.704774511
190806,-0.145911813,-0.119219619,-0.150046725,-0.134609518,-0.062811326
190808,-0.149861102,-0.138996605,-0.169758939,-0.154358801,0.048660697
190809,-0.166053189,-0.134052358,-0.15970571,-0.146854074,-0.22612586
190813,-0.103456951,-0.064832909,-0.095838137,-0.08029899,0.17259226
190815,-0.085290219,-0.045055923,-0.061341764,-0.053242473,-0.163855958
190816,-0.051128865,-0.030223184,-0.05641371,-0.043367831,0.461626971
190820,-0.057645192,-0.029234334,-0.051485657,-0.040405439,0.077179704
190821,-0.027038198,-0.005501951,-0.031773443,-0.018681228,0.411048015
190822,-0.02269398,0.004386541,-0.02684539,-0.0111765,0.055367687
190823,-0.017362439,0.004386541,-0.02684539,-0.0111765,0.06858744
190826,-0.028222985,0.003199922,-0.023297191,-0.009991543,-0.148867635
190827,0.022130456,0.043940513,0.017507091,0.030691979,0.674355173
190828,0.015416664,0.032074321,0.002722931,0.01745996,-0.09251762
190902,0.05273745,0.073605991,0.052003465,0.06288331,1.61889332
190904,0.021932991,-0.000557705,-0.020931726,-0.010781515,-0.223379802
190906,-0.083907967,-0.064832909,-0.090910084,-0.077929076,-0.257242233
190911,0.006135833,0.019219281,-0.002205123,0.008572783,0.214013874
190912,0.032596073,0.073605991,0.042541602,0.05794599,0.350573083
190916,0.046813515,0.058773252,0.032291251,0.045503941,0.18599318
190920,0.123429732,0.127399392,0.103846587,0.115613896,0.15733533
190923,0.119085513,0.139265584,0.10778903,0.123513609,-0.059847925
190924,0.097956815,0.132936948,0.101283999,0.117193838,-0.279469521
190925,0.099339066,0.108215716,0.076643732,0.092507235,0.015091666
190927,0.093810061,0.113159963,0.091427892,0.102381876,0.020304699
190930,0.126589163,0.142825441,0.116068159,0.129438394,0.427794782
191008,0.088873449,0.098327223,0.071715679,0.085002507,-0.495769155
191010,0.099339066,0.123048456,0.101283999,0.112256518,0.236295009
191012,0.150087436,0.152713934,0.140708427,0.146817763,0.319460341
191014,0.163317556,0.177435166,0.14563648,0.161629725,0.169014892
191015,0.178127392,0.206902875,0.1752048,0.191056156,0.18908809
191016,0.166279523,0.192267905,0.170276747,0.181379007,-0.156361866
191017,0.158973337,0.177435166,0.145833602,0.161629725,-0.097805242
191018,0.178522321,0.216989138,0.199845068,0.208435525,0.250781249
191023,0.257310646,0.261487355,0.229413388,0.245564177,-0.445930438
191024,0.247239958,0.246654616,0.218571671,0.232727143,-0.131483155
191025,0.256125859,0.29609708,0.264895373,0.280520407,0.110457849
191028,0.345577267,0.394982009,0.377254991,0.386179071,1.137857871
191030,0.490911121,0.528476662,0.496908127,0.512771974,0.92191163
191031,0.469979887,0.454312966,0.436391632,0.445426919,-0.259056828
191101,0.420613768,0.429591734,0.406823311,0.418370402,-0.609043412
191105,0.380725944,0.350483791,0.323046403,0.336805864,-0.835221212
191107,0.332149683,0.377380491,0.347489548,0.362479931,0.208725903
191108,0.367100895,0.385093516,0.352614723,0.368997195,0.436622826
191113,0.344787409,0.360372284,0.33290251,0.346680505,0.18580936
191114,0.351303737,0.382324738,0.350840624,0.366627281,0.078726251
191119,0.093217667,0.083494484,0.054763175,0.069005588,-1.882382525
191120,0.012652161,0.015461653,-0.012061229,0.001660534,-1.062156432
191121,-0.01124104,0.014275034,-0.007133176,0.003635462,-0.321993218
191122,0.012849626,0.017637122,-0.012061229,0.002647998,0.319978418
191125,0.060833493,0.098327223,0.06718187,0.082632593,0.637409356
191126,0.08847852,0.083494484,0.056931518,0.070190545,0.362580336
191127,0.084134301,0.108215716,0.079797686,0.094087177,-0.060221851
191128,0.092427809,0.108215716,0.076643732,0.092507235,0.106148203
191129,0.07347122,0.084087794,0.056931518,0.070585531,-0.252298436
191203,0.09775935,0.093382977,0.071715679,0.082632593,-0.135086434
191204,0.063203067,0.073605991,0.047075412,0.060315904,-0.456942953
191205,0.061820816,0.083494484,0.056931518,0.070190545,-0.021336843
191206,0.082949514,0.127992702,0.101283999,0.114626431,0.276340766
191209,0.122047481,0.147769688,0.116068159,0.1320058,0.511904287
191210,0.106052858,0.108215716,0.076643732,0.092507235,-0.212189264
191211,0.0752484,0.068661745,0.047075412,0.05794599,-0.407034465
191216,0.085714017,0.113159963,0.080586175,0.096852077,0.273574385
191217,0.140016748,0.15765818,0.125924266,0.141880442,0.711796579
191220,0.043654084,0.037414107,0.006665374,0.022002295,-0.585110061
191223,-0.00946386,-0.010446198,-0.040841061,-0.025593477,-0.707913421
191224,-0.055078154,-0.025278937,-0.051485657,-0.038430511,-0.614514365
191225,-0.025655947,-0.025278937,-0.046557603,-0.035863104,0.394820023
191226,-0.033949455,-0.023103469,-0.04162955,-0.032505726,-0.114582459
191227,-0.017954833,-0.000557705,-0.02684539,-0.013743907,0.212354604
191230,-0.0059095,0.009330788,-0.012061229,-0.001301859,0.15866628
191231,0.058858848,0.024163527,-0.007133176,0.008572783,0.864553469
200102,0.010085123,0.038996266,0.007650984,0.023384745,-0.648403335
200103,0.017391309,0.00656201,-0.021917336,-0.007621629,0.094509149
200106,-0.054288296,-0.031212033,-0.066072695,-0.048700138,-0.958988021
200107,-0.029210308,-0.000557705,-0.021917336,-0.0111765,0.336020355
200108,-0.014005543,-0.000557705,-0.02684539,-0.013743907,0.201529681
200109,-0.010451183,-0.005501951,-0.036701496,-0.021051142,0.044624267
200110,-0.042242963,-0.025278937,-0.046557603,-0.035863104,-0.4293068
200113,-0.018744691,0.007353089,-0.021917336,-0.007226644,0.313921573
200115,0.007123156,0.024163527,-0.002796489,0.010547711,0.023332842
200116,-0.005514571,3.56E-05,-0.02684539,-0.013348921,-0.171931751
200117,-0.026445805,-0.027652175,-0.046557603,-0.037245554,-0.283429825
200120,-0.070480383,-0.050000169,-0.081053977,-0.065487028,-0.595268846
200121,-0.086869935,-0.061866361,-0.090910084,-0.076349134,-0.225365367
200122,-0.07344235,-0.041693835,-0.07119787,-0.056599851,0.179646008
200123,-0.111750459,-0.134052358,-0.100766191,-0.117427642,-0.522960494
200203,-0.385633686,-0.346654955,-0.376737182,-0.361726271,-4.878122396
200204,-0.360358233,-0.341710708,-0.357024969,-0.349481716,0.362116036
200205,-0.365887239,-0.38126468,-0.406305503,-0.393917602,-0.082530224
200206,-0.402220702,-0.401041665,-0.421089663,-0.411099478,-0.525871934
200207,-0.463039761,-0.496762276,-0.515314044,-0.506093529,-0.884800193
200210,-0.528203037,-0.526427755,-0.55178164,-0.539272324,-0.959861097
200212,-0.468173837,-0.450681899,-0.480226304,-0.465607499,0.305965766
200213,-0.499768153,-0.490038101,-0.514722678,-0.502538658,-0.467466305
200214,-0.501150404,-0.470261115,-0.495010464,-0.482789375,-0.023516564
200217,-0.491277181,-0.475205362,-0.499938518,-0.487726696,0.143077469
200219,-0.473307913,-0.455428376,-0.475298251,-0.465410006,0.151277508
200220,-0.444280635,-0.425762897,-0.447109785,-0.436576053,0.424069281
200221,-0.497990973,-0.495971197,-0.517876632,-0.507080993,-0.788598509
200225,-0.582110839,-0.557279852,-0.584701036,-0.571068669,-0.278538478
200226,-0.613310226,-0.613644261,-0.637924013,-0.625971676,-0.472928528
200228,-0.723297939,-0.71252919,-0.726628975,-0.719780769,-0.950083082
200303,-0.699404738,-0.702640697,-0.731557028,-0.717213362,0.352655865
200306,-0.874950657,-0.870745075,-0.899110844,-0.885082267,-0.911628082
200310,-0.861128143,-0.785110727,-0.807449051,-0.796605479,1.998702902
200311,-0.781944889,-0.774035615,-0.791087913,-0.782780981,1.265785776
200313,-0.751930288,-0.722417683,-0.736485082,-0.729655411,0.989380596
200316,-0.798926833,-0.816358365,-0.839974203,-0.828401825,-0.737738304
200317,-0.86409011,-0.844441685,-0.863234615,-0.854075893,-1.032560136
200318,-0.914641016,-0.925131786,-0.950953966,-0.93840533,-0.813651821
200319,-0.988887659,-0.969630004,-0.987815806,-0.97889136,-1.207595507
200320,-1.02067944,-1.038651684,-1.064496317,-1.051766214,-0.527885085
200323,-1.157719786,-1.206953832,-1.22988179,-1.218845147,-2.28246868
200324,-1.285281837,-1.330559993,-1.342635652,-1.336945858,-2.19639994
200325,-1.316086295,-1.380200227,-1.406700346,-1.393823793,-0.549896496
200326,-1.420939932,-1.414612182,-1.438831254,-1.427200081,-1.879089198
200327,-1.351629901,-1.312365166,-1.338101843,-1.325491274,1.271252469
200330,-1.409881921,-1.404723689,-1.431340613,-1.418312904,-1.054877169
200331,-1.034699417,-1.449221907,-1.473327628,-1.461761326,6.874918283
200401,-1.542380584,-1.536042874,-1.554541949,-1.545695778,-8.475664459
200402,-1.551266485,-1.543162589,-1.569326109,-1.556557884,-0.171832159
200403,-1.659871947,-1.658462416,-1.680502994,-1.669918767,-2.07079493
200407,-2.178216195,-2.32929777,-2.350915381,-2.340604413,-10.17287655
200408,-2.419912713,-2.498786538,-2.515512365,-2.507683346,-5.553298845
200409,-2.431168189,-2.388628727,-2.391522541,-2.390767591,-0.28384342
200410,-2.246143975,-2.23258831,-2.254128412,-2.243832927,4.631206614
200413,-2.157877354,-2.146360653,-2.170548626,-2.158911011,2.070166603
200414,-2.281687581,-2.289743799,-2.308534121,-2.299723397,-2.82731143
200415,-2.408064845,-2.388628727,-2.408277923,-2.39906229,-3.007357784
200416,-2.435907336,-2.394957363,-2.416951297,-2.406567018,-0.694698347
200417,-2.384961501,-2.300423371,-2.318390228,-2.309993025,1.275141046
200420,-2.355539294,-2.334242017,-2.352886602,-2.344159284,0.721857378
200421,-2.390095578,-2.423238452,-2.441591564,-2.433031057,-0.845732622
200422,-2.45506139,-2.438071191,-2.460515289,-2.449817947,-1.606630074
200423,-2.433932691,-2.413349959,-2.4339038,-2.424341372,0.530717843
200424,-2.378445174,-2.347097057,-2.365108175,-2.356601332,1.388102627
200426,-2.367387163,-2.373795988,-2.362742709,-2.368845887,0.26876545
200427,-2.364030267,-2.349074756,-2.372598816,-2.36134116,0.079136494
200428,-2.368966879,-2.363907495,-2.382454923,-2.373783208,-0.123802239
200429,-2.418925391,-2.444004287,-2.465837586,-2.455545239,-1.227061094
200430,-2.230149352,-2.383684481,-2.40709519,-2.395902405,4.704508726
200506,-2.363635338,-2.319409277,-2.333174388,-2.326779915,-3.121641166
200507,-2.280107865,-2.230412842,-2.24939748,-2.240475549,2.039564395
200508,-2.290968411,-2.289743799,-2.308336999,-2.299525905,-0.261105738
200509,-2.289388695,-2.304576538,-2.278965801,-2.29221867,0.034609843
200511,-2.226002598,-2.208460388,-2.214901107,-2.212234074,1.507739071
200512,-2.261151275,-2.293105886,-2.313462175,-2.303870747,-0.823089503
200513,-2.352774792,-2.351052454,-2.372598816,-2.362328624,-2.16605698
200514,-2.379037567,-2.413349959,-2.431735457,-2.423156415,-0.642874275
200515,-2.401548517,-2.378740234,-2.397239083,-2.38859517,-0.556543144
200518,-2.331251164,-2.28796387,-2.308534121,-2.298933426,1.739156094
200519,-2.237850467,-2.224084206,-2.246243526,-2.235735721,2.255400358
200520,-2.226792456,-2.200747363,-2.21982916,-2.210851625,0.255948117
200521,-2.231926533,-2.180970378,-2.196962992,-2.189522399,-0.122873641
200522,-2.290968411,-2.314465031,-2.333174388,-2.324410001,-1.383254553
200525,-2.210995298,-2.156249145,-2.175476679,-2.166415738,1.904117326
200526,-1.960412879,-1.883524513,-1.889649581,-1.886963386,5.813920246
200527,-1.763540797,-1.701378474,-1.717167711,-1.709614826,4.215716166
200528,-1.742017169,-1.745876692,-1.763688536,-1.755235669,0.431893789
200529,-1.772821627,-1.81845823,-1.820656833,-1.820013317,-0.621716733
200601,-1.861878105,-1.850496947,-1.857912917,-1.854772055,6.073321367
200602,-1.681000646,-1.54138266,-1.564003811,-1.553003013,3.759220702
200603,-1.382434359,-1.518441357,-1.515117521,-1.517059318,5.889726697
200604,-1.348865398,-1.236421541,-1.247819904,-1.242544286,0.607933395
200605,-1.264942996,-1.260747233,-1.283104767,-1.272168211,1.51118053
200608,-1.288638733,-1.295950268,-1.317995385,-1.307321934,-0.421540749
200609,-1.346693289,-1.3475682,-1.353871614,-1.350967849,-1.034513993
200610,-1.294365203,-1.23741039,-1.254719179,-1.24629665,0.940582851
200611,-1.271064395,-1.281513068,-1.303211224,-1.292707465,0.411524886
200612,-1.341361748,-1.327988985,-1.352491759,-1.340500729,-1.246471925
200615,-1.414226139,-1.395230736,-1.409460056,-1.40271097,-1.315238667
200616,-1.330698666,-1.302278903,-1.315038553,-1.308901877,1.529941007
200617,-1.206690976,-1.143469708,-1.170153782,-1.157227384,2.224001969
200618,-1.163446255,-1.1822326,-1.175081836,-1.178951595,0.7495728
200619,-1.139553054,-1.108068904,-1.130729355,-1.119703747,0.408343443
