time,feature_0,feature_1
181204,0.332588391,-0.536995773
181205,0.254643337,-0.777969685
181206,0.26726691,0.229144292
181210,0.207316619,-0.728477633
181211,0.239136723,0.23001504
181212,0.267585051,0.099776108
181213,0.385948373,0.624224199
181214,0.410547839,0.467598853
181217,0.434156975,-0.39127054
181218,0.363995693,-0.002053734
181219,0.293065048,-0.435043404
181220,0.15878588,-0.828991557
181221,0.174602707,-0.09078884
181224,0.189031366,0.182101901
181225,0.135258944,-0.375586998
181226,0.08693789,-0.168332745
190103,-0.243655542,-0.275238365
190104,-0.266040275,0.086556427
190107,-0.452749881,-1.070772274
190108,-0.725327765,-2.039601939
190110,-0.451250434,0.729731561
190114,-0.491090414,0.453103259
190116,-0.631383226,-0.958590386
190117,-0.617907333,0.142073833
190121,-0.441060519,0.581228547
190128,-0.416585478,-0.26120693
190129,-0.443917817,-0.198685047
190131,-0.461990516,-0.022739586
190202,-0.555428325,-0.78732162
190213,-0.644166055,-0.094017027
190215,-0.67733449,0.046953918
190219,-0.559767003,0.351125403
190220,-0.620818051,-0.291977416
190221,-0.551828089,0.328350422
190222,-0.465801322,0.401180821
190226,-0.145149275,1.599614538
190227,-0.143427109,-0.354040789
190228,-0.044077264,0.244272847
190301,-0.009170541,0.408901784
190304,0.012629023,0.326494619
190305,0.109328145,0.479987531
190308,-0.292202142,-0.527021377
190311,-0.24751042,-0.284986639
190314,-0.027112794,0.646952737
190318,-0.030555008,-0.18568924
190319,-0.036095075,0.023884444
190320,-0.082277022,-0.166876252
190321,-0.161156316,-0.445996234
190325,-0.263276621,-0.422162154
190326,-0.13023307,0.266068754
190327,-0.113284378,0.429280149
190328,-0.143013758,-0.132701252
190329,-0.106046254,0.274452606
190401,0.052040075,0.661222925
190402,0.043045744,0.300649107
190403,0.116565564,0.12985566
190404,0.217125119,0.493840922
190408,0.242294921,0.510968108
190409,0.447990855,1.056678615
190411,0.364711145,-0.806529644
190412,0.56411713,0.463468509
190415,0.841282622,2.068745133
190416,0.981713395,1.158337605
190417,1.001179239,0.036324347
190418,0.806302987,-0.706264935
190419,0.770152351,-0.883410072
190422,1.053627105,1.318791284
190423,1.127146971,1.157653203
190424,1.251365281,0.306374247
190425,1.070376357,-0.799040907
190426,0.905668276,-0.686247657
190428,0.925823668,0.15832749
190429,0.91854907,-0.54179114
190430,0.76967911,-0.855297676
190505,0.777544603,0.027547874
190506,0.575519427,-1.130985687
190507,0.480952445,-0.505829842
190508,0.399943558,-0.843373377
190509,0.283925527,-0.457198671
190510,0.356372264,0.321185979
190513,0.238537007,-0.735740465
190514,0.326262727,0.382733165
190515,0.317776172,0.006176337
190517,0.266153683,0.112645231
190520,0.385807798,0.628900374
190521,0.452037096,0.451363757
190522,0.492122592,0.214559011
190523,0.381681466,-0.386563116
190524,0.388504884,-0.19302289
190527,0.687983849,1.360328518
190528,0.576476585,0.578044716
190530,0.485032657,0.049615191
190531,0.461600329,0.011975085
190603,0.337449238,-0.956466989
190604,0.225256854,-0.353732985
190606,0.153687613,-0.633354153
190610,0.226087853,0.474587994
190612,0.303035743,-0.014179607
190613,0.173914745,-0.757194875
190614,0.105399378,-0.440214571
190617,0.004132144,-0.823117379
190619,-0.083111885,-0.460517194
190620,-0.160463883,-0.780099855
190621,-0.1235474,0.421722486
190624,-0.020191879,0.568102846
190625,-0.005511666,0.188399328
190626,0.034085894,0.373079817
190627,0.069306363,0.133259862
190628,-0.017954468,-0.302946277
190701,-0.099143786,-0.831326241
190702,-0.277871411,-1.131468396
190703,-0.341160872,-0.736340192
190704,-0.336908606,0.036211195
190705,-0.19510238,0.599111142
190708,-0.101333422,0.798502985
190709,-0.125640895,0.086597246
190710,-0.133222947,-0.236568776
190711,-0.182678871,-0.314499523
190712,-0.169992632,0.189939073
190716,-0.117392633,-0.084492156
190717,-0.14277557,-0.164473138
190718,-0.195746361,-0.370508644
190719,-0.233080396,-0.108130114
190722,-0.285836933,-0.347729254
190723,-0.237380118,0.089028865
190724,-0.147750613,0.577862523
190726,-0.097311798,0.199115558
190729,-0.017817755,0.542596913
190730,-0.032593534,0.124666849
190731,-0.106778336,-0.510369764
190801,-0.085523042,0.027222996
190802,-0.212723528,-0.571322965
190805,-0.306604588,-0.701352326
190806,-0.27558293,-0.059747061
190808,-0.305921184,0.052106656
190809,-0.305857314,-0.222745954
190813,-0.170259525,0.174460235
190815,-0.124299883,-0.16254003
190816,-0.085366203,0.462591032
190820,-0.088510487,0.078137048
190821,-0.036869061,0.411461983
190822,-0.027539506,0.05564717
190823,-0.024725399,0.068847373
190826,-0.030828575,-0.148576272
190827,0.064720124,0.673641301
190828,0.032793577,-0.09290531
190902,0.138825185,1.617400653
190904,-0.007684071,-0.223243489
190906,-0.161674616,-0.255458935
190911,0.018268638,0.213809661
190912,0.10728426,0.349323528
190916,0.093777889,0.184943836
190920,0.236899852,0.154688356
190923,0.244137874,-0.062617825
190924,0.221527399,-0.282029569
190925,0.188510212,0.0129763
190927,0.200605949,0.018023788
190930,0.26225818,0.424855122
191008,0.16636927,-0.497671068
191010,0.220609705,0.233792763
191012,0.29873973,0.316121197
191014,0.325890553,0.165351817
191015,0.377750016,0.184811483
191016,0.353320135,-0.160385908
191017,0.320814819,-0.101436578
191018,0.404693928,0.246173472
191023,0.491837468,-0.451476744
191024,0.471086285,-0.136769919
191025,0.55002853,0.104213594
191028,0.764755175,1.129228764
191030,1.024844777,0.910378252
191031,0.900082041,-0.269154675
191101,0.830792733,-0.618431304
191105,0.686085905,-0.842907339
191107,0.712054912,0.200652018
191108,0.741769667,0.428288019
191113,0.694418308,0.177993683
191114,0.726388656,0.070514618
191119,0.129047131,-1.88390556
191120,-0.00309717,-1.062170554
191121,-0.003854671,-0.322007172
191122,0.014136083,0.319851157
191125,0.161651377,0.635572785
191126,0.153617094,0.360904268
191127,0.182428439,-0.062308005
191128,0.186079793,0.104050997
191129,0.139689556,-0.253887562
191203,0.171213348,-0.136995597
191204,0.116950143,-0.458288461
191205,0.135970156,-0.022894061
191206,0.216523792,0.273845445
191209,0.264689865,0.508925881
191210,0.189308982,-0.214313054
191211,0.119876547,-0.408377656
191216,0.191223022,0.271405462
191217,0.290731607,0.708554338
191220,0.048278945,-0.585651934
191223,-0.051136707,-0.707355412
191224,-0.092045756,-0.613558844
191225,-0.062231318,0.395559492
191226,-0.066879417,-0.113845563
191227,-0.027159419,0.212656135
191230,-0.003185051,0.158695559
191231,0.05195447,0.864118349
200102,0.032759958,-0.64884864
200103,-0.001730552,0.094578957
200106,-0.110921713,-0.95781996
200107,-0.02764699,0.336307096
200108,-0.025306902,0.2018181
200109,-0.036349138,0.045049218
200110,-0.079797389,-0.428454526
200113,-0.016733614,0.314095621
200115,0.019780237,0.023096084
200116,-0.024770514,-0.171654715
200117,-0.072136303,-0.282618058
200120,-0.140200866,-0.593746833
200121,-0.160523494,-0.223603503
200122,-0.119437124,0.18095607
200123,-0.237868526,-0.520293107
200203,-0.790221998,-4.869583352
200204,-0.700167924,0.369989353
200205,-0.774568775,-0.073766749
200206,-0.823592182,-0.516622513
200207,-1.000500937,-0.873508555
200210,-1.083576477,-0.947709213
200212,-0.928842807,0.316422416
200213,-1.008730965,-0.456144441
200214,-0.974807903,-0.012594596
200217,-0.97540198,0.154047614
200219,-0.93296053,0.161762913
200220,-0.872036908,0.43388535
200221,-1.018270672,-0.77717438
200225,-1.150641596,-0.265638278
200226,-1.250668882,-0.458863253
200228,-1.451718397,-0.933815355
200303,-1.421350299,0.368701288
200306,-1.775091905,-0.891694179
200310,-1.602549488,2.016713464
200311,-1.550581911,1.283307898
200313,-1.459016687,1.005807474
200316,-1.650030014,-0.719158923
200317,-1.724431738,-1.013243648
200318,-1.873605346,-0.792573971
200319,-1.976076853,-1.18545735
200320,-2.093606605,-0.504298443
200323,-2.432235602,-2.255112641
200324,-2.672262662,-2.166354282
200325,-2.754423231,-0.518776046
200326,-2.871757073,-1.84687966
200327,-2.649318971,1.301079644
200330,-2.84382136,-1.022928181
200331,-2.631990985,6.905850648
200401,-3.184511816,-8.440337178
200402,-3.111893678,-0.136819788
200403,-3.357470214,-2.033122198
200407,-4.713708869,-10.12010592
200408,-5.033128277,-5.496812339
200409,-4.803931699,-0.22988697
200410,-4.435947763,4.681393653
200413,-4.293280161,2.118600167
200414,-4.621370537,-2.775443202
200415,-4.835554309,-2.953147791
200416,-4.834702043,-0.640402514
200417,-4.642236578,1.32729399
200420,-4.684992964,0.77459297
200421,-4.853190841,-0.791083249
200422,-4.91950184,-1.551383723
200423,-4.846484182,0.585262322
200424,-4.707705559,1.441112061
200426,-4.73306155,0.322050901
200427,-4.722332938,0.132270689
200428,-4.745649355,-0.070400583
200429,-4.905656522,-1.17185874
200430,-4.655185976,4.757523673
200506,-4.706329778,-3.0689495
200507,-4.47695897,2.089978194
200508,-4.596935424,-0.209377815
200509,-4.581895169,0.0861875
200511,-4.413551354,1.557465987
200512,-4.594769106,-0.771347942
200513,-4.74345375,-2.112793772
200514,-4.830570797,-0.58846473
200515,-4.789020937,-0.502717202
200518,-4.593477088,1.79087793
200519,-4.446293883,2.305560786
200520,-4.425949056,0.305730709
200521,-4.400793346,-0.073452221
200522,-4.646783156,-1.330980612
200525,-4.3328637,1.95289083
200526,-3.744606461,5.85625221
200527,-3.398190842,4.25409205
200528,-3.498327882,0.471310428
200529,-3.622744509,-0.58088661
200601,-3.643951661,6.114676467
200602,-3.127185908,3.794360014
200603,-2.90006789,5.923004032
200604,-2.530818777,0.63622086
200605,-2.523315965,1.539676071
200608,-2.609532879,-0.392167129
200609,-2.711021167,-1.004060926
200610,-2.505649823,0.968729318
200611,-2.569455404,0.440504078
200612,-2.695028515,-1.216227994
200615,-2.825435891,-1.283551022
200616,-2.611075208,1.559366531
200617,-2.313593999,2.250058412
200618,-2.341273117,0.776000209
200619,-2.244289258,0.433574831
200622,-1.896816028,1.856980023
200623,-1.874208748,2.119476394
200624,-2.146300063,-2.335401014
200629,-2.054786388,0.251663165
200630,-1.957408262,1.034805828
200701,-1.962310399,-0.296369261
200702,-2.046539159,-0.208597387
200703,-1.966293895,0.0255345
200706,-1.486135626,2.9815234
200707,-1.300158716,3.022124149
200708,-1.058340721,0.900441767
200709,-0.81629342,2.43045152
200710,-0.921871094,-0.30025913
200713,-0.761537313,0.715816263
200714,-0.901824207,-0.844777817
200715,-1.014916842,-0.390921549
200716,-1.031337989,-0.692927258
200717,-1.025115611,0.176033272
200721,-1.318909324,-1.706049444
200722,-1.290416055,-0.015626812
200723,-1.193782915,0.392804783
200724,-1.350596423,-0.362188762
200727,-1.305363181,-0.343764365
200728,-1.16710966,0.999818595
200729,-1.139681815,0.436552808
200730,-1.127601771,0.009600838
200731,-1.018832835,0.646134814
200803,-1.028032802,0.337760336
200804,-1.01521725,-0.120403259
200805,-1.009029867,-0.035721785
200806,-0.91788973,0.631962086
200807,-0.880155173,0.413804398
200810,-1.045172816,-0.702235006
200811,-0.993896831,-0.015247178
200812,-0.840714229,0.698568633
200814,-0.944675353,-0.458125542
200817,-0.972332988,-0.064926609
200818,-0.929141305,0.053967926
200819,-0.822804049,0.641093309
200820,-0.681342174,1.156268325
200821,-0.736667416,0.346068412
200824,-0.698355443,-0.311749198
200825,-0.564754935,1.030907621
200826,-0.55297571,0.103850008
200827,-0.525202586,0.150876962
200828,-0.47857129,0.618429707
200831,-0.560641201,-0.419490072
200901,-0.447666746,0.232672643
200902,-0.299156072,0.934047676
200903,-0.30791381,0.525455135
200904,-0.297247121,-0.317302383
200907,-0.219554561,0.7164531
200908,-0.31756515,-0.657983779
200909,-0.458620934,-0.785220999
200910,-0.55910708,-0.817890818
200911,-0.481029852,0.267186427
200914,-0.425695534,0.604488211
200915,-0.706965743,-1.462868557
200916,-0.804319892,-1.665074704
200917,-0.676325229,0.776800631
200918,-0.77390672,0.108295232
200921,-0.84915064,-0.665235696
200922,-0.826619515,0.011959191
200923,-0.796803237,0.152422789
200924,-0.847330508,-0.231564038
200925,-0.740544297,0.422423893
200928,-0.798396186,0.054553243
200929,-0.71988509,0.205061639
200930,-0.630563917,0.82487752
201009,-0.49826608,0.937805479
201012,-0.493523417,0.174839608
201013,-0.532809409,-0.324309005
201014,-0.453883412,0.50352173
201015,-0.409908749,0.269842343
201016,-0.419035363,0.029191442
201019,-0.517392942,-0.269879175
201020,-0.5056269,-0.207536919
201021,-0.575878234,-0.359906173
201022,-0.631134438,-0.550823323
201023,-0.554247416,0.244823413
201026,-0.490028151,0.327267731
201027,-0.556220282,0.254166706
201028,-0.611332031,-0.774027986
201029,-0.571400119,0.16906957
201030,-0.583754347,0.177277612
201102,-0.656019351,-0.541378563
201103,-0.68633771,-0.604351532
201104,-0.70506298,0.013371827
201105,-0.655669709,0.032564327
201106,-0.549049112,0.636862601
201109,-0.42574948,1.056041528
201110,-0.431397388,0.211739593
201111,-0.312976534,0.443809018
201112,-0.149694225,0.844159609
201113,-0.070379684,1.276766757
201116,-0.15255787,-0.726295767
201117,-0.101584266,0.065085412
201118,0.05688597,1.170389667
201119,0.311273914,1.287757587
201120,0.230052237,0.317943141
201123,-0.041415778,-1.808672717
201124,0.223680337,0.962309054
201125,0.081731102,-0.113506265
201126,0.114614297,-0.385911055
201127,0.110577073,0.098093913
201130,-0.147601376,-1.365510674
201201,-0.105435647,-0.092908406
201202,0.07175694,1.070343577
201203,0.104836877,0.438979294
201204,0.074472788,-0.142879935
201207,0.028567748,-0.003348068
201208,-0.094166815,-0.889930151
201209,-0.096538285,-0.188253634
201210,-0.186971103,-0.740038051
201211,-0.070712359,0.755411755
201214,-0.15547407,-0.019917323
201215,-0.310974487,-1.194929839
201216,-0.37516803,-0.661254578
201217,-0.267376507,0.52063859
201218,-0.264891508,0.522301294
201221,-0.405590766,-1.021872835
201222,-0.554697311,-1.128609224
201223,-0.572307532,-0.456295265
201224,-0.504971214,0.54376062
201225,-0.575353201,-0.024355927
201228,-0.542729585,-0.336608888
201229,-0.52758179,0.246200914
201230,-0.629576955,-0.455889477
201231,-0.518072457,2.531300516
210104,-0.524816386,-1.946892861
210105,-0.695711895,-0.585703616
210106,-0.700369454,-0.66667011
210107,-0.784827598,-0.467966319
210108,-0.729029908,0.190741011
210111,-0.680300804,0.63412449
210112,-0.782278915,-0.364002213
210113,-0.905687863,-0.994664137
210114,-0.848459781,-0.428413079
210115,-0.659726652,1.418211694
210118,-0.475529195,1.098363789
210119,-0.489419047,0.407827022
210120,-0.565833546,-0.205170486
210121,-0.655543055,-0.570035461
210122,-0.605526242,0.259597218
210125,-0.517625047,0.296824559
210126,-0.251835234,1.971819289
210127,-0.213304699,0.666727386
210128,-0.023357815,0.690393669
210129,-0.054622059,0.167840104
210201,-0.163879451,2.575326298
210202,-0.212690183,-0.489640617
210203,0.05017734,1.162181113
210204,0.176076501,1.365244425
210205,0.178076861,0.208897257
210208,0.241833044,0.215289516
210209,0.175763576,-0.207358505
210210,0.259499865,0.329485606
210218,0.356203682,1.051690348
210219,0.173084921,-1.208571943
210220,0.157318294,-0.222791317
210222,0.208889127,0.314717265
210223,0.145491574,-0.300049601
210224,0.096117656,-0.563590817
210225,0.136455875,0.388831929
210226,0.161552893,-0.083186583
210301,0.051369983,-0.126787524
210302,0.029094847,-0.439200998
210303,0.031810563,0.0652244
210304,0.096811246,0.436522386
210305,-0.044476561,-0.519125356
210308,-0.058369958,-0.366997433
210309,0.014802573,0.379187018
210310,-0.047704016,-0.200607247
210311,0.014839573,0.171566465
210312,0.035055443,0.073127503
210315,0.118745443,0.665983171
210316,0.073960962,-0.233956826
210317,0.009168959,-0.472682179
210318,0.050999303,0.278902944
210330,-0.250154707,-2.072738905
210331,-0.21745013,1.360241876
210401,-0.282734563,-1.414286594
210402,-0.278094116,-0.160073452
210406,-0.213506996,0.464403378
210407,-0.191395428,0.182791588
210408,-0.194951485,0.007196134
210409,-0.271371354,-0.396087752
210412,-0.326290392,-0.468203091
210413,-0.535296299,-1.238312099
210414,-0.531041608,-0.044290272
210415,-0.47035887,0.180074421
210416,-0.457711823,0.312596283
210419,-0.520629832,-0.35598448
210420,-0.567995709,-0.423907132
210421,-0.572215997,-0.10549541
210422,-0.553712593,0.134557971
210423,-0.523873705,-0.039084376
210425,-0.404722834,0.959165361
210426,-0.386929617,0.136222751
210427,-0.408836499,-0.196440017
210428,-0.461279347,-0.135712942
210429,-0.457782501,-0.149872986
210430,-0.47159189,0.395416732
210506,-0.543107712,-0.75673046
210507,-0.586485517,-0.408375931
210508,-0.632155893,-0.281513767
210510,-0.707417332,-0.239614163
210511,-0.743013546,-0.525051272
210512,-0.693883756,0.058698248
210513,-0.596207686,1.0262015
210514,-0.651345507,-0.460447478
210517,-0.530155915,0.718682542
210518,-0.586629775,-0.158248533
210519,-0.663443338,-0.543616647
210520,-0.740438969,-0.445611326
210521,-0.786186951,-0.431028787
210524,-0.72078095,0.344695634
210525,-0.715290759,0.289069531
210526,-0.763585039,-0.571605171
210527,-0.682751074,0.495231247
210528,-0.616812215,0.590233321
210531,-0.606279246,0.175121986
210601,-0.661483737,-0.466404701
210602,-0.614206069,0.11100123
210603,-0.683650172,-0.268621548
210604,-0.526356387,0.670165301
210607,-0.41436033,1.164080473
210608,-0.41989,-0.072767132
210609,-0.422116908,0.203052189
210610,-0.469758004,-0.520375722
210611,-0.388656366,0.500065316
210615,-0.388267372,0.166382711
210617,-0.342140822,0.17639241
210618,-0.376764482,-0.039884137
210621,-0.496720536,-0.679490873
210622,-0.500605533,-0.085926645
210623,-0.540645168,-0.318248148
210624,-0.589272768,-0.480597841
210625,-0.607080722,-0.018640489
210628,-0.528506015,0.013991142
210629,-0.509574684,0.652816621
210630,-0.531049571,0.016828696
210701,-0.57162838,-0.624033286
210702,-0.645015301,-0.292715191
210705,-0.670368125,-0.150225315
210706,-0.638060829,0.018183865
210707,-0.689819183,-0.000894411
210708,-0.926822223,-1.802396258
210709,-0.857110956,0.452257938
210712,-1.089026438,-1.405549118
210714,-1.156266592,-0.852969135
210715,-1.016334881,0.938509418
210716,-1.097370008,-0.269292228
210719,-1.075348217,-0.07636929
210720,-1.06839921,0.014829044
210721,-1.069212953,0.073807353
210722,-1.036521264,0.258921273
210723,-1.07281529,-0.237502715
210726,-1.120189625,-0.358589066
210727,-0.971854191,0.89895312
210728,-0.942883642,0.393398824
210729,-1.083918224,-0.662380738
210730,-1.203755869,-0.914134736
210802,-1.260611979,-2.281719213
210803,-1.260282252,0.134326716
210804,-1.28631989,-0.240526073
210805,-1.395265106,-0.769998035
210806,-1.33561073,0.170233341
210809,-1.139730874,1.300593816
210810,-1.165533905,0.350057615
210811,-1.178051417,-0.227242126
210812,-1.242260083,-0.36131756
210813,-1.21132879,0.106365054
210816,-1.152239504,0.302868213
210818,-1.296056694,-0.754267243
210819,-1.311540896,-0.24440828
210820,-1.280339504,0.150409182
210823,-1.225537109,0.475455822
210824,-1.286498818,-0.04549592
210825,-1.288649833,-0.447652094
210826,-1.206636417,0.584315975
210827,-1.281478371,-0.363100987
210830,-1.323103876,-0.271278391
210831,-1.309042635,0.495580692
210901,-1.418998203,-1.080242318
210902,-1.369731458,0.094693778
210903,-1.369062294,0.048884348
210906,-1.319950003,0.298049397
210907,-1.228000606,0.590058106
210908,-1.182269516,0.512604568
210910,-1.186875687,-0.037359881
210913,-1.080807946,0.315961243
210914,-1.070486796,0.724081455
210915,-1.048244942,-0.352596828
210916,-1.052035494,0.371908233
210917,-1.087994575,-0.287466713
210922,-1.198448577,-0.653205901
210923,-1.248162551,-0.420794782
210924,-1.208712453,0.04046654
210926,-1.228699427,-0.016206519
210927,-1.217295019,-0.073306005
210928,-1.157649312,0.585915926
210929,-1.122482158,0.280302405
210930,-1.207836664,-0.469603694
211008,-1.100722207,0.546464081
211011,-1.002498721,0.81669883
211012,-1.032431326,-0.06170873
211013,-1.064845775,-0.134663179
211014,-1.063868409,-0.231926279
211015,-1.042712308,0.235562128
211018,-0.869817546,0.946576891
211019,-0.891287142,0.662054141
211020,-0.939722543,-0.807967972
211021,-1.017384589,-0.479700398
211022,-0.996165956,-0.094300899
211025,-0.966640979,0.309574823
211026,-1.001818879,-0.123081658
211027,-0.951249117,0.142043097
211028,-0.9947505,0.057742034
211029,-0.988987394,-0.123134061
211117,-1.218918162,0.353382172
211118,-1.240817953,-0.180586342
211119,-1.200434427,0.205410816
211122,-1.253948389,-0.312067926
211123,-1.244613846,0.140173154
211124,-1.311578722,-0.300273864
211125,-1.289798984,-0.075957114
211126,-1.371666966,-0.524695725
211129,-1.335467948,0.279536167
211130,-1.30431202,0.705336317
211201,-1.301545518,-0.435306997
211202,-1.280009981,0.065646936
211203,-1.240431975,0.336621811
211206,-1.397651942,-1.035092763
211207,-1.320064087,0.331774832
211209,-1.336214718,-0.11177909
211210,-1.346980475,0.072623511
211213,-1.367501187,-0.356296445
211214,-1.461092119,-0.697404705
211215,-1.454212144,0.142211777
211216,-1.412271087,0.175166905
211217,-1.40335088,-0.085103764
211220,-1.349732224,0.45889761
211221,-1.397034768,-0.023806169
211223,-1.523114062,-0.452705986
211224,-1.523913703,-0.041571406
211227,-1.571357706,-0.449516652
211228,-1.585990712,-0.003911685
211229,-1.6747797,-0.566819114
211230,-1.700661409,-0.279258821
211231,-1.603379696,2.154418946
220104,-1.709161781,-1.823675136
220105,-1.643091843,-0.050654106
220106,-1.572330209,0.788826584
220107,-1.61074496,-0.159239976
220110,-1.672750035,-0.439815625
220111,-1.687258956,-0.097136275
220112,-1.669271657,-0.113300835
220113,-1.669589199,0.148094579
220114,-1.674029273,-0.053451015
220117,-1.879945439,-1.373756152
220118,-2.067153648,-1.435282303
220119,-2.078064243,-0.737766017
220120,-2.066847884,0.355226561
220121,-2.140866317,-0.246373218
220124,-2.210197615,-0.660929051
220125,-2.133996968,0.302051672
220126,-2.107764586,0.527362014
220127,-2.071030079,0.132733046
220128,-2.169988043,-0.553580911
220129,-2.181274873,-0.231745621
220130,-2.182213497,0.021488909
220207,-2.146711618,-1.722600837
220208,-2.124709984,-0.145086426
220209,-2.100490265,0.296595249
220210,-2.13952238,-0.224139777
220211,-1.914822038,1.607490926
220214,-1.879876512,0.430859365
220215,-1.920081301,-0.210903731
220216,-1.939005935,0.090097385
220217,-1.934896482,-0.185352116
220218,-1.886583423,0.502138676
220221,-1.698189093,0.932067732
220222,-1.637544711,0.846351123
220223,-1.74951597,-0.584388062
220224,-1.744471189,-0.100901196
220225,-1.785711793,0.191949893
220228,-1.831955107,-0.829224958
220301,-1.729173194,0.66159762
220302,-1.714882255,0.378837848
220303,-1.60265766,0.796553968
220304,-1.68265099,-0.143682698
220307,-1.720485153,-0.338100256
220308,-1.730570871,-0.541646339
220309,-1.633996712,0.88923928
220310,-1.587745773,0.243874984
220311,-1.81697612,-0.620664222
220314,-2.022198634,-2.345097578
220315,-1.716870161,1.702400365
220316,-1.8839952,0.091660608
220317,-1.935274877,-1.017218591
220318,-1.874706001,0.118290029
220321,-1.819768085,0.65712255
220322,-1.719394556,0.829478281
220323,-1.721110134,-0.069167233
220324,-1.761346927,-0.021241104
220325,-1.72619064,-0.047080551
220328,-1.683761553,0.336340042
220329,-1.70794653,-0.031236817
220330,-1.761490233,-0.384679279
220331,-1.770356709,0.134511451
220401,-1.852493673,-0.750269411
220402,-1.873493753,0.018064858
220406,-1.879440812,-0.363817738
220407,-1.913318868,-0.075098115
220408,-1.901699587,-0.043071657
220411,-1.868121806,0.273415364
220412,-1.858597931,0.13705547
220413,-1.87947041,-0.094499734
220414,-1.947122989,-0.622312802
220415,-2.034587596,-0.419114242
220418,-1.832899169,1.192237275
220419,-1.86524422,-0.085081494
220420,-1.817915386,0.462130744
220421,-1.880363883,-0.340572166
220422,-1.843336269,0.098123818
220424,-1.847742418,0.110967405
220425,-1.978587995,-0.513739479
220426,-1.953536787,-0.411453108
220427,-1.844467707,0.743672638
220428,-1.752815957,0.719051119
220429,-1.821705778,-0.199499792
220505,-1.857300108,0.182198593
220506,-1.858475173,0.033920115
220509,-1.935272147,-0.305923755
220510,-2.047960402,-1.045802237
220511,-1.969831285,0.333923628
220512,-2.105145374,-0.651930759
220513,-2.117154132,-0.526542049
220516,-2.167960874,0.047956464
220517,-2.211885485,-0.679036133
220518,-2.279814412,-0.47733992
220519,-2.259123091,-0.068932288
220520,-2.24699823,0.394441888
220523,-2.329790217,-0.636557244
220524,-2.249139063,0.300819882
220525,-2.22990073,0.448456054
220526,-2.38464655,-1.113226114
220527,-2.423921824,-0.156990508
220530,-2.290336361,0.746092844
220531,-2.164315832,1.117318249
220601,-2.192808651,-0.282455477
220602,-2.155624421,0.363423012
220606,-2.054710899,0.714545184
220607,-2.08559933,0.268399148
220608,-2.117175517,-0.466858972
220609,-2.162603636,-0.204327301
220610,-2.160948264,-0.145194462
220613,-2.115695145,0.357699045
220614,-2.075772766,0.544929556
220615,-2.023139159,0.273442713
220616,-2.085421698,-0.268557958
220617,-2.096547586,-0.388392187
220620,-1.982882425,0.858342855
220621,-1.97913532,0.340382799
220622,-2.037008364,-0.30963677
220623,-2.019374789,-0.137718747
220624,-1.906153189,0.701647751
220627,-1.767429156,1.350701726
220628,-1.777344547,-0.056540339
220629,-1.831617887,-0.167818797
220630,-1.887184242,-0.446469427
220701,-1.972373946,-0.751864203
220704,-1.703347221,2.097114319
220705,-1.718875138,0.15564917
220706,-1.752653224,-0.520782482
220707,-1.760085628,0.134597481
220708,-1.791758879,-0.17054166
220711,-1.955814098,-1.052472965
220712,-2.050016256,-0.815506699
220713,-2.059684848,-0.350290085
220714,-2.181781351,-0.601262945
220715,-2.214065587,-0.390408862
220718,-2.226168504,-0.228859089
220719,-2.203147886,0.246632518
220720,-2.265733827,-0.251881012
220721,-2.302906305,-0.712812529
220722,-2.2270625,0.595695049
220725,-2.243437274,-0.078862532
220726,-2.319752453,-0.297279957
220727,-2.324281887,-0.1733893
220728,-2.237832201,0.480690536
220729,-2.417152506,-1.011954792
220801,-2.519574475,-3.488994663
220802,-2.558595378,-0.542500984
220803,-2.796175297,-1.096278663
220804,-2.888890423,-2.132857715
220805,-2.773400281,0.988045716
220808,-2.750312571,0.24107585
220809,-2.607592102,1.481971325
220810,-2.49387394,0.32135283
220811,-2.484558513,0.815690405
220812,-2.461357872,0.087137877
220815,-2.957500148,-3.271845972
220816,-2.968116463,-0.94279826
220817,-2.926092153,0.580593652
220818,-3.014750493,-0.673218742
220819,-2.979231611,0.123065931
220822,-2.920768508,0.492236909
220823,-2.85347235,0.602364136
220824,-2.868865421,-0.010896342
220825,-2.729530967,0.946746101
220826,-2.709079111,0.632232326
220829,-2.814183669,-0.538847707
220830,-2.870795585,-0.506877947
220831,-2.857779777,0.500613839
220901,-2.941026452,-1.219823341
220902,-2.9489256,-0.3513285
220905,-2.997442123,-0.31967265
220906,-3.002088134,0.030720976
220907,-2.957622948,0.226622727
220908,-2.914890342,0.628477982
220909,-2.867000228,0.304010825
220913,-2.842965277,0.342828801
220914,-2.773007506,0.496866056
220915,-2.717698377,0.348704432
220916,-2.644824195,1.165709818
220919,-2.67009656,-0.220494579
220920,-2.736335173,-0.412196342
220921,-2.739168334,-0.07576803
220922,-2.678148149,0.327414223
220923,-2.641603307,0.275857803
220926,-2.462557725,1.472091713
220927,-2.576282677,-0.394611555
220928,-2.511349353,0.084590895
220929,-2.392546964,0.876279057
220930,-2.450413435,0.02450857
221008,-2.428688959,-0.269192141
221010,-2.645268128,-0.935572648
221011,-2.617823078,-0.093853826
221012,-2.662754961,0.002119812
221013,-2.683211098,-0.359034419
221014,-2.737907792,-0.157469655
221017,-2.758275283,-0.264901391
221018,-2.749240428,0.002757275
221019,-2.741557018,0.009824049
221020,-2.696853077,0.411282378
221021,-2.609117974,0.679446694
221024,-2.628263519,0.171503002
