,time,val,per,buy
1351,200826,2.5002,0.001441961,2.5
1352,200827,2.5055,0.00211983,2.5
1353,200828,2.5276,0.008820595,2.4
1354,200831,2.5123,-0.006053173,2.4
1355,200901,2.5206,0.003303746,2.25
1356,200902,2.5543,0.013369833,2.3
1357,200903,2.5735,0.007516736,2.25
1358,200904,2.5618,-0.004546338,2.3
1359,200907,2.5881,0.010266219,2.25
1360,200908,2.5637,-0.009427766,2.26
1361,200909,2.5348,-0.01127277,2.25
1362,200910,2.505,-0.011756352,2.16
1363,200911,2.5145,0.003792415,2.2
1364,200914,2.5362,0.008629946,2.2
1365,200915,2.4829,-0.021015693,2.2
1366,200916,2.4235,-0.023923638,2.2
1367,200917,2.4503,0.011058387,2.23
1368,200918,2.4539,0.001469208,2.32
1369,200921,2.4303,-0.009617344,2.5
1370,200922,2.4305,8.23e-05,2.5
1371,200923,2.4356,0.002098334,2.2
1372,200924,2.4273,-0.003407785,2.1144
1373,200925,2.4418,0.005973716,2.0
1374,200928,2.4435,0.000696208,2.45
1375,200929,2.4505,0.002864743,2.49
1376,200930,2.4793,0.011752704,2.5
1377,201009,2.5125,0.013390876,2.23
1378,201012,2.5187,0.002467662,2.1408
1379,201013,2.5069,-0.004684957,2.15
1380,201014,2.5249,0.007180183,2.2
1381,201015,2.5346,0.003841736,2.3
1382,201016,2.5356,0.00039454,2.25
1383,201019,2.5257,-0.003904401,2.3
1384,201020,2.5181,-0.003009067,2.4
1385,201021,2.505,-0.005202335,2.35
1386,201022,2.4851,-0.007944112,2.3
1387,201023,2.4937,0.003460625,2.2
1388,201026,2.5053,0.004651722,2.5
1389,201027,2.5143,0.003592384,3.0
1390,201028,2.4863,-0.0111363,3.0
1391,201029,2.4922,0.002373004,3.15
1392,201030,2.4984,0.002487762,3.3
1393,201102,2.4888,-0.007813746,2.6
1394,201103,2.4671,-0.008719061,2.35
1395,201104,2.4674,0.0001216,2.19
1396,201105,2.4684,0.000405285,2.1
1397,201106,2.4908,0.009074704,2.3
1398,201109,2.5284,0.015095552,2.4
1399,201110,2.536,0.003005854,2.55
1400,201111,2.5521,0.00634858,2.7
1401,201112,2.583,0.012107676,2.9
1402,201113,2.6303,0.01831204,3.2
1403,201116,2.603,-0.010379044,2.53
1404,201117,2.6055,0.00096043,2.4
1405,201118,2.6493,0.016810593,2.3
1406,201119,2.6984,0.018533197,2.3
1407,201120,2.7109,0.004632375,2.3
1408,201123,2.6408,-0.025858571,2.25
1409,201124,2.6774,0.013859437,3.1
1410,201125,2.6732,-0.001568686,3.3
1411,201126,2.6586,-0.005461619,2.9
1412,201127,2.6625,0.001466937,2.5
1413,201130,2.6105,-0.019530516,2.47
1414,201201,2.6071,-0.001302432,2.0
1415,201202,2.6472,0.015381075,2.05
1416,201203,2.664,0.006346328,2.15
1417,201204,2.6587,-0.001989489,2.16
1418,201207,2.6587,0.0,2.18
1419,201208,2.6249,-0.01271298,2.17
1420,201209,2.6179,-0.002666768,2.2
1421,201210,2.5902,-0.010581,2.1
1422,201211,2.6183,0.010848583,2.22
1423,201214,2.6176,-0.000267349,2.23
1424,201215,2.5728,-0.017114914,2.2
1425,201216,2.5484,-0.009483831,2.1
1426,201217,2.5674,0.007455658,2.0
1427,201218,2.5866,0.007478383,2.2
1428,201221,2.5487,-0.014652439,2.1
1429,201222,2.5074,-0.016204339,2.1
1430,201223,2.4909,-0.006580522,2.0
1431,201224,2.5102,0.007748203,1.65
1432,201225,2.5092,-0.000398375,2.16
1433,201228,2.497,-0.004862107,2.6
1434,201229,2.5057,0.003484181,2.66
1435,201230,2.4892,-0.006584986,3.0
1436,201231,2.5793,0.036196368,2.6
1437,210104,2.5073,-0.02791455,2.02
1438,210105,2.4861,-0.00845531,1.82
1439,210106,2.4622,-0.009613451,2.0
1440,210107,2.4455,-0.006782552,1.85
1441,210108,2.452,0.002657943,2.08
1442,210111,2.4741,0.009013051,2.0
1443,210112,2.461,-0.005294855,1.96
1444,210113,2.4257,-0.014343763,1.985
1445,210114,2.4106,-0.006225007,1.9687
1446,210115,2.4594,0.020243923,2.0
1447,210118,2.498,0.015694885,2.19
1448,210119,2.5125,0.005804644,2.46
1449,210120,2.505,-0.002985075,2.65
1450,210121,2.4844,-0.008223553,2.6
1451,210122,2.4935,0.003662856,2.4
1452,210125,2.504,0.004210948,2.5
1453,210126,2.5747,0.028234824,2.77
1454,210127,2.5993,0.009554511,3.1
1455,210128,2.6251,0.009925749,3.19
1456,210129,2.6315,0.002438002,3.19
1457,210201,2.6,0.036889332,3.19
1458,210202,2.5818,-0.007,2.28
1459,210203,2.6249,0.01669378,2.1333
1460,210204,2.6764,0.019619795,2.32
1461,210205,2.6846,0.003063817,2.34
1462,210208,2.6931,0.003166207,2.44
1463,210209,2.6853,-0.002896291,2.6
1464,210210,2.6982,0.004803933,2.2
1465,210218,2.7391,0.015158254,2.2
1466,210219,2.6919,-0.017231937,2.08
1467,210220,2.6835,-0.003120473,2.0
1468,210222,2.6958,0.004583566,2.4
1469,210223,2.6844,-0.0042288,2.4
1470,210224,2.6629,-0.008009239,2.26
1471,210225,2.6779,0.005632957,2.25
1472,210226,2.6749,-0.001120281,2.25
1473,210301,2.6607,-0.001763338,2.2
1474,210302,2.6441,-0.00623896,2.15
1475,210303,2.6467,0.000983321,1.95
1476,210304,2.6634,0.006309744,2.14
1477,210305,2.6437,-0.007396561,2.0
1478,210308,2.6299,-0.005219957,2.1
1479,210309,2.6443,0.005475493,2.05
1480,210310,2.6368,-0.002836289,2.01
1481,210311,2.6434,0.002503034,2.05
1482,210312,2.6463,0.001097072,2.1
1483,210315,2.6717,0.009598307,2.28
1484,210316,2.6629,-0.003293783,2.26
1485,210317,2.645,-0.006721995,2.15
1486,210318,2.6557,0.004045369,2.18
1487,210330,2.5769,-0.029672026,2.4
1488,210331,2.6271,0.019480771,2.55
1489,210401,2.5739,-0.020250466,2.1507
1490,210402,2.568,-0.002292241,2.13
1491,210406,2.5851,0.006658879,2.0
1492,210407,2.5919,0.002630459,1.92
1493,210408,2.5922,0.000115745,1.95
1494,210409,2.5775,-0.005670859,1.95
1495,210412,2.5602,-0.00671193,2.0
1496,210413,2.5147,-0.017772049,2.0
1497,210414,2.513,-0.000676025,2.0
1498,210415,2.5194,0.002546757,2.05
1499,210416,2.5306,0.004445503,2.1933
1500,210419,2.5176,-0.005137122,2.25
1501,210420,2.5022,-0.006116937,2.22
1502,210421,2.4983,-0.001558628,2.1
1503,210422,2.503,0.001881279,2.14
1504,210423,2.5015,-0.000599281,2.12
1505,210425,2.5358,0.013711773,2.2
1506,210426,2.5407,0.001932329,2.3
1507,210427,2.5335,-0.002833865,2.3
1508,210428,2.5285,-0.001973554,2.2185
1509,210429,2.523,-0.002175203,2.3
1510,210430,2.5372,0.00562822,2.36
1511,210506,2.5096,-0.010878133,2.13
1512,210507,2.4948,-0.005897354,1.9809
1513,210508,2.4846,-0.004088504,1.85
1514,210510,2.4759,-0.00350157,1.9
1515,210511,2.4571,-0.007593198,2.0
1516,210512,2.459,0.000773269,2.0
1517,210513,2.495,0.014640098,2.07
1518,210514,2.4784,-0.006653307,2.05
1519,210517,2.5038,0.010248547,2.18
1520,210518,2.498,-0.002316479,2.22
1521,210519,2.4784,-0.007846277,2.1676
1522,210520,2.4624,-0.006455778,2.17
1523,210521,2.447,-0.006254061,2.15
1524,210524,2.4589,0.004863098,2.13
1525,210525,2.4689,0.004066859,2.4
1526,210526,2.4485,-0.008262789,2.35
1527,210527,2.4657,0.007024709,2.35
1528,210528,2.4864,0.008395182,2.4
1529,210531,2.4925,0.002453346,2.65
1530,210601,2.4757,-0.006740221,2.25
1531,210602,2.4795,0.001534919,2.21
1532,210603,2.4698,-0.003912079,2.0991
1533,210604,2.4934,0.00955543,2.15
1534,210607,2.5349,0.01664394,2.3
1535,210608,2.5322,-0.001065131,2.3
1536,210609,2.5395,0.002882869,2.3
1537,210610,2.5205,-0.007481788,2.15
1538,210611,2.5385,0.00714144,2.1524
1539,210615,2.5445,0.002363601,2.2417
1540,210616,2.545,0.000196502,2.25
1541,210617,2.5514,0.002514735,2.2
1542,210618,2.5499,-0.000587913,2.21
1543,210621,2.525,-0.009765089,2.3
1544,210622,2.5218,-0.001267327,2.3512
1545,210623,2.5102,-0.004599889,2.3
1546,210624,2.4928,-0.006931719,2.66
1547,210625,2.492,-0.000320924,2.65
1548,210628,2.4924,0.000160514,2.6
1549,210629,2.5156,0.009308297,3.15
1550,210630,2.5161,0.00019876,3.1
1551,210701,2.4935,-0.008982155,2.18
1552,210702,2.4829,-0.004251053,2.0
1553,210705,2.4774,-0.002215152,2.02
1554,210706,2.4779,0.000201824,2.04
1555,210707,2.4777,-8.07e-05,2.1165
1556,210708,2.4135,-0.025911127,2.1
1557,210709,2.4289,0.006380775,2.22
1558,210712,2.3797,-0.020256083,2.2
1559,210714,2.3503,-0.012354498,2.2
1560,210715,2.3816,0.013317449,2.2
1561,210716,2.3721,-0.003988915,2.2
1562,210719,2.3692,-0.001222545,2.16
1563,210720,2.3694,8.44e-05,2.2
1564,210721,2.3716,0.000928505,2.22
1565,210722,2.3801,0.003584078,2.2
1566,210723,2.3717,-0.003529263,2.14
1567,210726,2.3592,-0.005270481,2.35
1568,210727,2.3893,0.012758562,2.5
1569,210728,2.4025,0.005524631,2.7
1570,210729,2.3794,-0.009614984,2.55
1571,210730,2.3479,-0.013238632,2.4
1572,210802,2.3246,-0.032827127,2.1
1573,210803,2.3287,0.001763744,2.04
1574,210804,2.3203,-0.003607163,2.03
1575,210805,2.2943,-0.011205448,2.0
1576,210806,2.2995,0.002266487,1.99
1577,210809,2.342,0.018482279,2.12
1578,210810,2.3534,0.004867635,2.4
1579,210811,2.3454,-0.003399337,2.14
1580,210812,2.3329,-0.005329581,2.1
1581,210813,2.3361,0.001371683,2.2
1582,210816,2.3459,0.004195026,2.22
1583,210817,2.344,-0.000809924,2.15
1584,210818,2.3183,-0.010964164,2.08
1585,210819,2.3098,-0.00366648,2.1
1586,210820,2.3144,0.001991514,2.1
1587,210823,2.3298,0.006653992,2.15
1588,210824,2.3279,-0.000815521,2.22
1589,210825,2.3126,-0.006572447,2.5
1590,210826,2.3316,0.008215861,2.45
1591,210827,2.3191,-0.005361125,2.45
1592,210830,2.3097,-0.004053297,2.45
1593,210831,2.3257,0.006927307,2.45
1594,210901,2.2893,-0.015651202,2.1129
1595,210902,2.292,0.0011794,2.08
1596,210903,2.2932,0.00052356,2.0669
1597,210906,2.3026,0.004099076,2.15
1598,210907,2.3217,0.008294971,2.2
1599,210908,2.3384,0.007193005,2.25
1600,210909,2.3453,0.002950736,2.2
1601,210910,2.3437,-0.000682215,2.2
1602,210913,2.354,0.00439476,2.2035
1603,210914,2.3781,0.010237893,2.3
1604,210915,2.3658,-0.005172196,2.23
1605,210916,2.3781,0.005199087,2.35
1606,210917,2.368,-0.004247088,2.5
1607,210922,2.3455,-0.009501689,2.25
1608,210923,2.331,-0.006182051,2.21
1609,210924,2.332,0.000429,2.2094
1610,210926,2.3311,-0.000385935,1.95
1611,210927,2.3283,-0.00120115,1.9
1612,210928,2.3475,0.00824636,2.1
1613,210929,2.3566,0.003876464,3.1
1614,210930,2.3404,-0.00687431,2.37
1615,211008,2.3584,0.007690993,2.2105
1616,211011,2.3857,0.011575645,2.19
1617,211012,2.3833,-0.001005994,2.2
1618,211013,2.3784,-0.002055973,2.23
1619,211014,2.3702,-0.003447696,2.2
1620,211015,2.3779,0.003248671,2.14
1621,211018,2.4099,0.013457252,2.17
1622,211019,2.4325,0.009377982,2.29
1623,211020,2.4041,-0.011675231,2.25
1624,211021,2.3873,-0.006988062,2.15
1625,211022,2.3838,-0.001466091,2.0
1626,211025,2.3941,0.004320832,2.323
1627,211026,2.3896,-0.001879621,2.5
1628,211027,2.3942,0.001925008,2.5
1629,211028,2.3959,0.000710049,2.45
1630,211029,2.3914,-0.001878209,2.35
1631,211101,2.3789,-0.004977413,2.2
1632,211102,2.3734,-0.002311993,2.2
1633,211103,2.36,-0.005645909,2.2
1634,211104,2.3562,-0.001610169,2.15
1635,211105,2.3239,-0.013708514,2.15
1636,211108,2.3213,-0.001118809,2.12
1637,211109,2.3224,0.000473872,2.2
1638,211110,2.312,-0.004478126,2.2
1639,211111,2.333,0.009083045,2.15
1640,211112,2.3319,-0.000471496,2.15
1641,211115,2.3264,-0.002358592,2.15
1642,211116,2.3232,-0.001375516,2.15
1643,211117,2.3346,0.004907025,2.21
1644,211118,2.3282,-0.002741369,2.22
1645,211119,2.3347,0.002791856,2.2
1646,211122,2.3239,-0.004625862,2.1478
1647,211123,2.3282,0.001850338,2.1961
1648,211124,2.3178,-0.00446697,2.5
1649,211125,2.3149,-0.001251186,2.5
1650,211126,2.2971,-0.007689317,2.45
1651,211129,2.3059,0.003830917,2.5
1652,211130,2.3288,0.009931046,2.5
1653,211201,2.3139,-0.006398145,2.23
1654,211202,2.3157,0.000777907,2.15
1655,211203,2.3265,0.004663817,2.1
1656,211206,2.2916,-0.015001075,2.1595
1657,211207,2.3021,0.004581951,2.17
1658,211208,2.3137,0.005038878,2.2477
1659,211209,2.3096,-0.001772053,2.2945
1660,211210,2.3116,0.000865951,2.22
1661,211213,2.2994,-0.00527773,2.21
1662,211214,2.276,-0.010176568,2.3
1663,211215,2.2802,0.001845343,2.25
1664,211216,2.2855,0.002324358,2.3
1665,211217,2.2823,-0.001400131,2.3
1666,211220,2.2969,0.006397056,2.15
1667,211221,2.2957,-0.000522443,2.1003
1668,211223,2.2592,-0.006683081,2.0183
1669,211224,2.2574,-0.000796742,1.93
1670,211227,2.2424,-0.006644813,2.3
1671,211228,2.2418,-0.00026757,3.0
1672,211229,2.2231,-0.008341511,2.9
1673,211230,2.2137,-0.00422833,3.0
1674,211231,2.2815,0.030627456,2.4
1675,220104,2.2214,-0.026342319,2.15
1676,220105,2.2193,-0.00094535,2.1748
1677,220106,2.2439,0.011084576,2.14
1678,220107,2.2383,-0.002495655,2.12
1679,220110,2.2237,-0.006522807,2.11
1680,220111,2.2201,-0.001618923,2.15
1681,220112,2.216,-0.001846764,2.15
1682,220113,2.2202,0.001895307,2.2
1683,220114,2.218,-0.000990902,2.28
1684,220117,2.1738,-0.019927863,2.22
1685,220118,2.1285,-0.020839084,2.2
1686,220119,2.1054,-0.010852713,2.166
1687,220120,2.1155,0.004797188,2.17
1688,220121,2.1074,-0.003828882,2.15
1689,220124,2.0868,-0.009775078,2.08
1690,220125,2.0952,0.004025302,2.0
1691,220126,2.1104,0.007254677,2.04
1692,220127,2.1138,0.001611069,2.58
1693,220128,2.0964,-0.008231621,2.55
1694,220129,2.0888,-0.003625262,2.3
1695,220130,2.0888,0.0,2.27
1696,220207,2.1051,-0.024965262,2.18
1697,220208,2.1001,-0.002375184,2.16
1698,220209,2.1084,0.003952193,2.05
1699,220210,2.101,-0.00350977,2.0
1700,220211,2.1488,0.022751071,2.0
1701,220214,2.1615,0.005910276,2.02
1702,220215,2.1544,-0.003284756,2.05
1703,220216,2.1566,0.001021166,2.076
1704,220217,2.1503,-0.002921265,2.05
1705,220218,2.1652,0.006929266,2.1
1706,220221,2.1936,0.013116571,2.15
1707,220222,2.2197,0.011898249,2.4
1708,220223,2.2006,-0.008604766,2.45
1709,220224,2.1969,-0.00168136,2.45
1710,220225,2.2024,0.002503528,2.5
1711,220228,2.1757,-0.012123138,2.38
1712,220301,2.1958,0.009238406,2.1
1713,220302,2.2072,0.00519173,2.09
1714,220303,2.2319,0.011190649,2.05
1715,220304,2.2268,-0.002285049,2.05
1716,220307,2.2155,-0.005074546,2.06
1717,220308,2.1978,-0.007989167,2.1
1718,220309,2.2253,0.012512513,2.09
1719,220310,2.2326,0.003280457,2.1
1720,220311,2.2122,-0.009137329,2.1481
1721,220314,2.1373,-0.033857698,2.15
1722,220315,2.1889,0.02414261,2.2
1723,220316,2.1912,0.001050756,2.2
1724,220317,2.1587,-0.014832055,2.17
1725,220318,2.1618,0.001436049,2.13
1726,220321,2.1816,0.009159034,2.17
1727,220322,2.207,0.011642831,2.18
1728,220323,2.2043,-0.00122338,2.15
1729,220324,2.2031,-0.000544391,2.09
1730,220325,2.2011,-0.000907812,2.6
1731,220328,2.2112,0.004588615,2.41
1732,220329,2.2097,-0.000678365,3.1
1733,220330,2.197,-0.005747387,3.1
1734,220331,2.2007,0.001684115,2.525
1735,220401,2.1765,-0.010996501,2.1
1736,220402,2.1765,0.0,1.82
1737,220406,2.1646,-0.005467494,2.1
1738,220407,2.1617,-0.001339739,2.1
1739,220408,2.1598,-0.000878938,2.0
1740,220411,2.1677,0.003657746,2.0
1741,220412,2.1714,0.001706878,2.0
1742,220413,2.1679,-0.001611863,1.96
1743,220414,2.148,-0.00917939,1.95
1744,220415,2.1345,-0.006284916,1.86
1745,220418,2.1704,0.016818927,1.9
1746,220419,2.1672,-0.001474383,1.85
1747,220420,2.181,0.006367663,1.85
1748,220421,2.1698,-0.005135259,1.77
1749,220422,2.1723,0.00115218,1.7
1750,220424,2.1752,0.001334991,1.8
1751,220425,2.1586,-0.007631482,1.75
1752,220426,2.1453,-0.006161401,1.9
1753,220427,2.1676,0.010394817,2.0
1754,220428,2.1894,0.010057206,2.0
1755,220429,2.1826,-0.003105874,2.02
1756,220505,2.1722,0.002353375,1.8568
1757,220506,2.1727,0.000230181,1.8314
1758,220509,2.1626,-0.004648594,1.78
1759,220510,2.1296,-0.01525941,1.65
1760,220511,2.1392,0.004507889,1.65
1761,220512,2.1186,-0.009629768,1.6
1762,220513,2.102,-0.007835363,1.6
1763,220516,2.1028,0.00038059,1.65
1764,220517,2.0817,-0.01003424,1.6
1765,220518,2.0668,-0.007157612,1.62
1766,220519,2.0641,-0.001306367,1.6
1767,220520,2.0751,0.005329199,1.65
1768,220523,2.0555,-0.009445328,1.6
1769,220524,2.0637,0.003989297,1.64
1770,220525,2.0763,0.006105539,1.82
1771,220526,2.0425,-0.016278958,1.87
1772,220527,2.0372,-0.002594859,1.85
1773,220530,2.0583,0.010357353,1.85
1774,220531,2.0906,0.015692562,1.86
1775,220601,2.0815,-0.004352817,1.64
1776,220602,2.0917,0.004900312,1.65
1777,220606,2.1125,0.009944065,1.68
1778,220607,2.12,0.003550296,1.65
1779,220608,2.1052,-0.006981132,1.65
1780,220609,2.0984,-0.003230097,1.65
1781,220610,2.0934,-0.002382768,1.62
1782,220613,2.1035,0.004824687,1.65
1783,220614,2.1193,0.007511291,1.63
1784,220615,2.127,0.003633275,1.63
1785,220616,2.1182,-0.004137283,1.65
1786,220617,2.1058,-0.005854027,1.7
1787,220620,2.1311,0.012014436,1.7
1788,220621,2.1409,0.004598564,1.75
1789,220622,2.1308,-0.004717642,1.7373
1790,220623,2.126,-0.002252675,1.65
1791,220624,2.1468,0.009783631,2.5
1792,220627,2.1878,0.019098193,2.5
1793,220628,2.1855,-0.001051284,2.5
1794,220629,2.1797,-0.002653855,2.5
1795,220630,2.1652,-0.006652292,2.5
1796,220701,2.1413,-0.011038241,1.75
1797,220704,2.2051,0.029794984,1.6
1798,220705,2.2095,0.001995374,1.7
1799,220706,2.1925,-0.007694048,1.7
1800,220707,2.1962,0.001687571,1.65
1801,220708,2.1903,-0.002686458,1.6
1802,220711,2.1567,-0.015340364,1.6
1803,220712,2.1309,-0.011962721,1.6
1804,220713,2.1196,-0.005302924,1.59
1805,220714,2.1007,-0.008916777,1.6
1806,220715,2.0883,-0.005902794,1.57
1807,220718,2.0808,-0.003591438,1.6103
1808,220719,2.0875,0.003219915,1.6
1809,220720,2.0793,-0.003928144,1.6
1810,220721,2.0574,-0.010532391,1.6
1811,220722,2.0743,0.008214251,1.55
1812,220725,2.0713,-0.001446271,1.8
1813,220726,2.0618,-0.004586492,1.75
1814,220727,2.056,-0.002813076,1.7
1815,220728,2.0695,0.006566148,1.7
1816,220729,2.0388,-0.014834501,1.65
1817,220801,2.0158,-0.050315651,1.55
1818,220802,1.9994,-0.008135728,1.5
1819,220803,1.9672,-0.016104831,1.4
1820,220804,1.9063,-0.030957706,1.4
1821,220805,1.9325,0.013743902,1.4
1822,220808,1.9384,0.00305304,1.37
1823,220809,1.9788,0.020841931,1.3737
1824,220810,1.9872,0.004244997,1.4
1825,220811,2.0097,0.011322464,1.4
1826,220812,2.0115,0.000895656,1.45
1827,220815,1.9164,-0.047278151,1.41
1828,220816,1.8897,-0.013932373,1.4
1829,220817,1.9046,0.007884849,1.5
1830,220818,1.8854,-0.010080857,1.5
1831,220819,1.8879,0.001325979,1.5
1832,220822,1.9004,0.006621113,1.5
1833,220823,1.916,0.008208798,1.45
1834,220824,1.9149,-0.000574113,1.45
1835,220825,1.9401,0.013159956,1.7
1836,220826,1.9569,0.008659347,1.8
1837,220829,1.941,-0.008125096,1.8
1838,220830,1.9261,-0.007676455,1.75
1839,220831,1.9391,0.00674939,1.7
1840,220901,1.9044,-0.0178949,1.5
1841,220902,1.894,-0.005461038,1.5199
1842,220905,1.8845,-0.005015839,1.5
1843,220906,1.8845,0.0,1.5
1844,220907,1.8898,0.002812417,1.51
1845,220908,1.906,0.008572336,1.5
1846,220909,1.9135,0.003934942,1.55
1847,220913,1.9221,0.004494382,1.55
1848,220914,1.935,0.006711409,1.6
1849,220915,1.9439,0.004599483,1.6
1850,220916,1.9756,0.016307423,1.63
1851,220919,1.9686,-0.003543227,1.7
1852,220920,1.9562,-0.006298893,1.75
1853,220921,1.9533,-0.001482466,1.74
1854,220922,1.9617,0.004300415,1.65
1855,220923,1.9687,0.003568334,1.55
1856,220926,2.0095,0.020724336,1.79
1857,220927,1.9974,-0.006021398,1.45
1858,220928,1.9991,0.000851106,1.6854
1859,220929,2.0235,0.012205492,2.06
1860,220930,2.0235,0.0,2.06
1861,221008,2.015,-0.004200642,1.65
1862,221009,2.0033,-0.005806452,1.4
1863,221010,1.9757,-0.013777268,1.5401
1864,221011,1.9723,-0.001720909,1.6
1865,221012,1.9716,-0.000354916,1.61
1866,221013,1.9607,-0.005528505,1.62
1867,221014,1.9555,-0.002652114,1.6
1868,221017,1.9473,-0.004193301,1.55
1869,221018,1.9466,-0.000359472,1.5249
1870,221019,1.9461,-0.000256858,1.58
1871,221020,1.9568,0.005498176,1.6
1872,221021,1.9751,0.009352003,1.67
1873,221024,1.9792,0.002075844,1.71
1874,221025,1.9999,0.010458771,2.2
1875,221026,1.9944,-0.002750138,2.2
1876,221027,1.9782,-0.008122744,2.2
1877,221028,1.9619,-0.008239814,1.99
1878,221031,1.9707,0.004485448,1.94
1879,221101,1.9781,0.003755011,1.85
1880,221102,1.9851,0.003538749,1.8
1881,221103,1.9866,0.000755629,1.65
1882,221104,1.9992,0.006342495,1.68
1883,221107,2.015,0.007903161,1.75
1884,221108,2.0413,0.013052109,1.84
1885,221109,2.0456,0.002106501,1.91
1886,221110,2.0662,0.010070395,1.9
1887,221111,2.0819,0.00759849,1.85
1888,221114,2.1809,0.047552716,1.85
1889,221115,2.2251,0.020266862,2.0
1890,221116,2.2874,0.027998742,2.0313
1891,221117,2.2745,-0.005639591,1.95
1892,221118,2.2353,-0.017234557,1.81
1893,221121,2.2123,-0.010289447,1.7
1894,221122,2.2187,0.002892917,1.7111
1895,221123,2.1915,-0.012259431,1.7
1896,221124,2.1409,-0.023089208,2.1
1897,221125,2.1792,0.017889673,2.15
1898,221128,2.2192,0.01835536,2.05
1899,221129,2.2684,0.022170151,2.1
1900,221130,2.2498,-0.008199612,2.2
1901,221201,2.2383,-0.005111565,1.75
1902,221202,2.2187,-0.008756646,1.7
1903,221205,2.2316,0.005814216,1.7
1904,221206,2.2552,0.010575372,1.66
1905,221207,2.279,0.010553388,1.68
1906,221208,2.2443,-0.015225976,1.7
1907,221209,2.2579,0.006059796,1.76
1908,221212,2.2464,-0.005093228,1.75
1909,221213,2.2655,0.008502493,1.81
1910,221214,2.2333,-0.014213198,1.8
1911,221215,2.2343,0.000447768,1.88
1912,221216,2.239,0.002103567,1.82
1913,221219,2.1921,-0.020946851,1.83
1914,221220,2.2037,0.005291729,1.9
1915,221221,2.2011,-0.001179834,2.0
1916,221222,2.1806,-0.009313525,1.8
1917,221223,2.1688,-0.005411355,1.8
1918,221226,2.1688,0.0,2.0558
1919,221227,2.2315,0.028909996,5.0
1920,221228,2.2309,-0.000268877,4.8
1921,221229,2.2007,-0.013537137,3.5
1922,221230,2.1801,-0.009360658,3.0
1923,230103,2.1752,-0.027452383,1.9243
1924,230104,2.1469,-0.013010298,1.7
1925,230105,2.144,-0.001350785,1.7
1926,230106,2.1611,0.007975746,1.75
1927,230109,2.1796,0.008560455,1.85
1928,230110,2.2331,0.024545788,1.98
1929,230111,2.2547,0.009672652,2.3
1930,230112,2.2357,-0.008426842,2.2
1931,230113,2.2449,0.004115042,1.95
1932,230116,2.2877,0.019065437,2.15
1933,230117,2.297,0.004065218,2.6
1934,230118,2.2933,-0.001610797,2.6
1935,230119,2.308,0.006409977,2.4
1936,230120,2.2937,-0.006195841,2.0
1937,230130,2.3007,0.003051838,2.14
1938,230131,2.2868,-0.00604164,2.2
1939,230201,2.2814,-0.002361378,2.05
1940,230202,2.266,-0.006750241,2.05
1941,230203,2.2525,-0.005957635,1.9
1942,230206,2.2653,0.005682575,2.03
1943,230207,2.2894,0.010638767,2.3
1944,230208,2.2994,0.004367957,2.45
1945,230209,2.2948,-0.002000522,2.4
1946,230210,2.2805,-0.00623148,2.08
1947,230213,2.2771,-0.001490901,2.0
1948,230214,2.2895,0.005445523,2.13
1949,230215,2.3081,0.008124045,2.1
1950,230216,2.3165,0.003639357,2.13
1951,230217,2.3192,0.001165551,2.5
1952,230220,2.339,0.008537427,2.3
1953,230221,2.3627,0.010132535,2.2007
1954,230222,2.3757,0.00550218,2.65
1955,230223,2.4116,0.015111336,2.6
1956,230224,2.4157,0.001700116,2.6
1957,230227,2.4226,0.002856315,2.65
1958,230228,2.4549,0.013332783,2.85
1959,230301,2.4229,-0.013035154,2.12
1960,230302,2.431,0.003343101,2.2
1961,230303,2.4585,0.011312217,2.0
1962,230306,2.4212,-0.015171853,2.0
1963,230307,2.4198,-0.000578226,2.0
1964,230308,2.4237,0.001611703,2.0
1965,230309,2.425,0.00053637,2.1
1966,230310,2.4083,-0.006886598,2.1
1967,230313,2.4078,-0.000207615,2.2
1968,230314,2.4021,-0.002367306,2.2
1969,230315,2.4229,0.00865909,2.25
1970,230316,2.4104,-0.005159107,2.3
1971,230317,2.3992,-0.004646532,2.3
