time,normval,normbuy,normsell,normavg,normper,y1,y2,y3,y4,y5
161205,1.184603824,1.157582577,1.219163636,1.188789926,-0.437492662,2.375803631685818,-0.40811260252865467,0.04392623422885782,-0.002050240541695927,8.308436557536592e-05
161212,1.215013353,1.218297923,1.31082543,1.264824665,1.835886191,2.470354374189605,2.1331327217773373,0.06812431377847722,-0.03370612074485616,-5.3047750513561355e-05
161219,1.682806695,1.67811284,1.774456695,1.726760391,1.078366712,3.4070301617494354,1.299588810157466,0.07044760510415732,-0.030809657254683355,2.3220550603726862e-05
161226,1.428472451,1.366625316,1.444277116,1.405834544,0.561566448,2.8074017891456755,0.7138734969887485,0.0549072047493288,0.02461617672044577,8.357674211208374e-06
170103,1.456709871,1.449886426,1.502033902,1.476339484,0.738033129,2.9244012740163177,0.9127316232484615,0.03830571861051928,-0.012005212893059482,4.771473993643758e-06
170110,1.036308002,1.045842608,1.094385324,1.070294229,-2.206326506,2.151512698814344,-2.3872672589522046,0.03489415704111614,-0.033771490956349716,-8.581889030439393e-05
170117,1.192304938,1.107744573,1.158450018,1.133294441,0.834953122,2.2773532427660403,1.0119927454116604,0.03481279064690839,0.056127471868584876,-8.339020913921534e-05
170123,0.959691786,0.943002282,1.008045828,0.975892657,-0.351710058,1.9434235392574408,-0.31814866408958176,0.04671839915795211,-0.012095269946006106,8.681311712156071e-05
170206,1.48139293,1.500119969,1.537910131,1.519392921,-0.465108631,3.01954532928712,-0.4300902002338638,0.028260832600087875,-0.03199267450266078,-3.200186668043772e-06
170213,1.418796692,1.386797841,1.465369185,1.426571291,-0.096424147,2.843555879012785,-0.020678161928528033,0.0562284212789707,-0.0036321757383498765,8.983738734608827e-05
170220,1.358767491,1.351792576,1.412146208,1.382332898,-0.332735241,2.751061289037379,-0.2859070777071232,0.043754360969439014,-0.018541136441994212,4.0369449369541765e-06
170227,1.435383708,1.41606778,1.47877349,1.447703024,-0.480548263,2.889544011297429,-0.44918363794804494,0.045026096761224314,-0.009274627608139276,-7.777399731394973e-05
170306,1.556429431,1.537102932,1.584628078,1.561261401,0.074363317,3.1114653694622647,0.17378829531311657,0.034338775806863335,-0.0013972753288545102,-1.5409639069692197e-06
170313,1.697813996,1.631043614,1.683189146,1.657637901,-0.750578754,3.3388338293997255,-0.7448565713593187,0.03589681445504549,0.03510822779821917,7.171548904855874e-05
170320,1.89211904,1.870938451,1.917370244,1.894629295,0.686274707,3.7689005544932974,0.8663934507280983,0.033834850654899044,0.0025172560694543744,-9.673991083132186e-07
170328,1.76593924,1.766318197,1.826102695,1.796672852,-0.859127814,3.582782741538931,-0.862631946210263,0.04346889203684661,-0.026353735379563904,8.958027310561697e-07
170405,1.823401402,1.785501873,1.862176046,1.824321848,-0.785285416,3.651731112807141,-0.7792700830746434,0.05450447627439197,7.361870702601099e-05,3.5574312380952743e-06
170412,1.812935785,1.849579306,1.826102695,1.838146346,-0.134205815,3.657453195806139,-0.05170395124768877,-0.015142090384110024,-0.021507692818459025,-0.00010619347662981625
170419,1.949778666,1.986040508,1.94930403,1.968096627,-0.164273045,3.92072300776927,-0.08171456104770024,-0.024690769060644664,-0.015916578954143147,-3.168600477370508e-05
170427,1.960046819,1.987029357,1.959160137,1.973626427,0.356053814,3.9260912573237143,0.49966175242168875,-0.01836771917185704,-0.009916122014691976,5.344508913202751e-05
170505,2.269868581,2.229297432,2.210490861,2.220492462,0.44168647,4.449100107941839,0.6023162972159446,-0.013814078277774094,0.045006116325438016,4.885501194957388e-05
170515,2.20628502,2.178866118,2.146426167,2.163022049,-0.692622828,4.348803382240769,-0.6663016510075178,-0.02372078883466073,0.03572081510047572,-0.00012057227448963158
170522,2.135790202,2.130412503,2.113112526,2.122338526,0.154789925,4.239565228153115,0.27901669518220906,-0.01178642497453059,0.013098854747906251,5.2643045041441026e-05
170601,1.872372592,1.833757718,1.818217809,1.826494269,-2.80840324,3.710242920040963,-3.0388131126660416,-0.012835914589878266,0.03190438987942775,3.860931332195384e-05
170608,1.899227761,1.942531139,1.909879603,1.926623133,-0.200106793,3.8339287729071834,-0.12291279794178271,-0.02155408452658831,-0.02377128867496795,-2.9234188504582805e-05
170615,1.800890452,1.843646211,1.811318535,1.827876719,-0.23019274,3.637433687987985,-0.159208299211606,-0.021376800038925232,-0.023511945988828366,-2.891003461762808e-05
170622,1.744613076,1.754649775,1.73246968,1.743942267,0.066315739,3.479127664985177,0.1698253344091816,-0.014970657408954152,0.001563649129779763,-2.6992409541563668e-05
170629,1.578150523,1.576656904,1.555059757,1.566198721,0.571713709,3.122169318560938,0.7295647441071755,-0.014747859937990498,0.01288600909791645,-2.5312687402072144e-05
170706,1.531746372,1.556879918,1.53041949,1.544079524,-0.413268006,3.080805236989898,-0.37137744869919415,-0.017841305293071326,-0.011238253517344345,5.23038578652062e-05
170713,1.512592318,1.52721444,1.495923116,1.511888193,-0.553835988,3.0252850116208543,-0.5292095589267986,-0.02171626218230622,-0.0005939310709044763,-3.1785153298539805e-05
170720,1.495215444,1.497548961,1.471282849,1.484831676,-0.262928644,2.971558343853786,-0.2049615600281759,-0.018359183014877774,0.00886020756943081,5.064695778284768e-05
170727,1.490871225,1.502493207,1.46674904,1.484831676,-0.210018832,2.968787145908813,-0.14587382766362766,-0.02488733782932024,0.004914643243612979,-0.00011291062973699927
170803,1.546753672,1.566768411,1.535347543,1.551386759,-0.236670234,3.096648454937856,-0.17388003129366286,-0.02150275030967392,-0.004217403570707692,-3.008141974063915e-05
170810,1.572818983,1.585161008,1.555059757,1.570543563,-0.241826765,3.1383247822561895,-0.17908933035948538,-0.020783739810862407,0.0018286972531889802,4.999270426193237e-05
170817,1.650225057,1.661302403,1.625235238,1.64361591,0.445461347,3.2760094133998825,0.5906309011648933,-0.024824357206452437,0.007512107860460713,-3.052512123940375e-05
170824,1.692482455,1.700263064,1.673333039,1.687261825,0.297507247,3.3646104880895953,0.42654366448763176,-0.018385158787284146,0.006145938188486042,5.251104538157182e-05
170831,1.785290758,1.794203746,1.766966054,1.781070919,-0.287373716,3.5603280666047663,-0.22422090817512003,-0.018785694203230792,0.003458893890067558,4.976348964986378e-05
170907,1.743625754,1.703031842,1.673530161,1.688644275,-0.873428279,3.4101630757609613,-0.8811409016018793,-0.022211350106099932,0.045373889634739394,-3.929270336882461e-05
170914,1.716375656,1.710151557,1.678261092,1.69456906,-0.030888575,3.392588529586341,0.05999845931543648,-0.02252731172859563,0.019271614309910944,-3.294428710470098e-05
170921,1.688335701,1.715095804,1.686737344,1.701283816,-0.210074285,3.391375471607979,-0.14012501709166875,-0.019034570766867605,-0.011228075394652128,-2.8553540441671012e-05
170928,1.686163592,1.703427382,1.668602108,1.686471854,-0.164449323,3.3673220055046205,-0.0895087311886852,-0.023974843104237538,-0.00027355015629741057,4.852121811611144e-05
171011,1.715980727,1.739817036,1.70290136,1.72182307,-0.18947861,3.435525066777401,-0.11652699721448877,-0.02527998306582619,-0.005184092843406076,4.818498434484165e-05
171018,1.76593924,1.769482514,1.737397733,1.753816908,-0.223479116,3.5089853015618013,-0.1535548061006337,-0.022428720877565596,0.010303307999663357,-3.293365339934028e-05
171026,1.894093684,1.876278237,1.843449443,1.860265543,0.220597805,3.7255867703162795,0.34547954230629196,-0.02341318356298789,0.03043399396016252,-3.423991025435623e-05
171102,1.870003018,1.895857453,1.870455176,1.883569697,0.0222346,3.7514759888476057,0.12432961691580888,-0.016785951274981344,-0.010946863674035336,-2.7216262109157165e-05
171109,1.883628067,1.917809907,1.884253725,1.901344051,0.125313196,3.7834260870005854,0.23993955719131055,-0.02236254440792102,-0.014475296599471256,-0.00010970724000518971
171117,1.900807476,1.917809907,1.880311283,1.899566616,-0.132590405,3.7930779771629326,-0.048107238424616464,-0.025839176623171208,0.0011146993607009305,4.672877502549123e-05
171127,1.903966908,1.9276984,1.890167389,1.909441257,0.014365325,3.8072011579718894,0.116282942205251,-0.025592137458087257,-0.004230075583693074,4.80396118010611e-05
171204,1.917394492,1.936598043,1.900023496,1.91872342,-0.064842985,3.8291087927619363,0.028079058357065742,-0.025073016811901834,-0.000926322045908403,-3.295296234567101e-05
171211,2.07655086,2.100747025,2.067577312,2.084617396,0.55710895,4.147485776015746,0.7272942051872343,-0.022164022238203858,-0.0047084488472961894,-2.9112089778453133e-05
171218,2.007043364,2.036471821,2.003512618,2.020432227,-0.140195404,4.027307314975845,-0.053372965958643895,-0.02215371337406242,-0.011480842467511278,-3.1041253847611906e-05
171225,1.987296917,2.011355049,1.978872351,1.99554813,-0.463102463,3.9851108790923773,-0.4147183140541673,-0.02211470426752344,-0.008037531959573609,-3.2682405923738046e-05
180102,1.985519736,1.98208511,1.959160137,1.97105902,-0.421633847,3.946914033415308,-0.3689678987800352,-0.016060749048080476,0.011960217894760171,-3.1681987880109554e-05
180109,1.877704133,1.912865661,1.875383229,1.894629295,0.166400833,3.7695934481787545,0.28565360614393187,-0.02514639344141629,-0.013651270559784913,5.002999170129075e-05
180116,1.890934253,1.910887962,1.874594741,1.893246845,-0.354281863,3.7820650638892332,-0.2959266682420297,-0.024971406003077075,-0.0026164538645252833,4.666443928209186e-05
180124,1.850454035,1.843646211,1.806390481,1.825506805,-0.020614134,3.6553361851383195,0.07505748119028134,-0.02637293940727054,0.021948554870185176,4.487663372038809e-05
180201,1.815897752,1.828813471,1.811318535,1.820569484,-0.835903553,3.643108372516101,-0.835899255834181,-0.011850699387554958,-0.005680872339691314,5.1739015534520326e-05
180209,1.759620376,1.774426761,1.742325787,1.758754229,0.042415213,3.509170460917494,0.14353613492139564,-0.021982837797230044,0.0014051919504644774,-3.059845016278161e-05
180224,1.72624888,1.725973146,1.71768552,1.722218056,-0.212895072,3.4416769319004143,-0.14263725391364662,-0.005391588865370228,0.003950902946601462,-2.3629165014464428e-05
180302,1.740071393,1.757616323,1.723993428,1.741177367,0.345442462,3.468473096722318,0.4815327943821109,-0.022876596771958253,0.0006048171221619471,-2.9594174044293532e-05
180312,1.67372333,1.698285366,1.663476932,1.68133704,0.050996302,3.350138339042,0.15097355732022877,-0.02365083856322287,-0.005914996439234801,5.0253697478637625e-05
180320,1.649632664,1.649040671,1.615970497,1.632951297,-0.265079661,3.2704764098750077,-0.20329771981619205,-0.023315904298187924,0.014134219193629637,4.700218753889863e-05
180327,1.531153978,1.466301324,1.439940429,1.453430316,0.125877158,2.9366482272604406,0.22878064338072507,-0.020350460158881596,0.06819970578209107,-3.578269064512928e-05
180403,1.381278441,1.390753238,1.372721781,1.382135405,-0.383319505,2.76273252628649,-0.342290113503664,-0.012278576222439946,-0.0010265047283240312,5.466805909321738e-05
180411,1.281361417,1.260225133,1.239664338,1.250210196,0.026649216,2.5091578450382745,0.1121967217855141,-0.014916007140279913,0.027776773885206794,-2.813262289563089e-05
180418,1.076393291,1.106953494,1.077038576,1.092215933,-2.393555673,2.20716187830097,-2.5957009953988854,-0.02109979535205426,-0.02060990213116435,-3.5343093666976956e-05
180425,1.161697944,1.185270357,1.156873041,1.171410557,-0.016027501,2.3319851011933337,0.06219989912540738,-0.019225588591872463,-0.007818372430303845,5.440351801417488e-05
180503,1.18223425,1.1817105,1.150959377,1.166670729,-0.805875853,2.3471827251822797,-0.8200837652577059,-0.021990555158177112,0.011501254022829165,4.751988073809655e-05
180511,1.127734055,1.151056172,1.115674514,1.133491934,-0.284380982,2.2625441902931085,-0.23856355503781845,-0.024391674088639244,-0.005533236510889141,-0.00011039790488741995
180518,1.117465902,1.136618972,1.101678843,1.119469943,-0.315044091,2.236691695448749,-0.2731831943768946,-0.024216251545779617,-0.002261176315912641,5.0248460153897066e-05
180525,1.092190449,1.092120754,1.062254415,1.077403971,0.246915579,2.1526113357323005,0.35345775127986767,-0.020933276044527167,0.014068456604733513,-2.7929450175927063e-05
180601,1.077775542,1.087769818,1.062254415,1.075231549,-0.554920959,2.154384172062485,-0.5423147290685749,-0.017814211722286317,0.0011019554911417464,-2.8313830978725187e-05
180611,1.041244614,1.057511029,1.022829988,1.040472812,-0.167879467,2.0781072982822377,-0.11093974429178206,-0.024079891408728633,0.0005957610629400902,5.0931948412554116e-05
180619,0.90558652,0.899295144,0.870060332,0.884848463,-0.890017695,1.788457818457397,-0.9217270292152088,-0.021187714251792174,0.01566756713857078,-3.22903874013165e-05
180626,0.786515441,0.795465969,0.76657121,0.781164728,-0.261570317,1.5641795017863571,-0.22263986811620157,-0.020243630824218047,0.0043289665450265335,-2.7461983898073407e-05
180705,0.51203982,0.459257212,0.443882273,0.451549197,-1.75992306,0.956524486960426,-1.9050538691436114,-0.01310349778406617,0.04756768072454195,-0.00011437312614081384
180712,0.504931099,0.508699676,0.490600219,0.499737447,-0.286186917,1.0025689190520246,-0.25781039173704423,-0.012706505512519011,0.0043681766092216944,-2.2726612859756513e-05
180720,0.294828897,0.339804219,0.327777334,0.333843471,-0.294448765,0.6493972890744202,-0.27175694175813575,-0.007105554927577562,-0.033718037960348425,-1.50227455613312e-05
180801,0.263432045,0.281462111,0.24892848,0.26531346,-2.271132036,0.5611589655537719,-2.4814259661270044,-0.02354986061101131,-0.008264610933057838,4.636716485369886e-05
180809,0.120467765,0.239337131,0.216797571,0.228184808,1.433387257,0.37770978497710117,1.6550690801159675,-0.011727526053321146,-0.08792273913974955,7.708205662951984e-05
