time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
170810,3.016823436,-0.587847663,2.994223656,-0.11256611,2.945926203,-0.553122723,3.045044598,0.621745557,3.049979953,-0.019007922,2.970731595,-0.29638184,2.983113326,-0.127056044,2.89765025,-0.307147503,2.941438646,0.056710128,3.030760888,0.395789447,2.969360714,-0.243465764,2.960183549,-0.163840621,3.057485012,0.55141079,3.168087013,0.343049156,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238
170811,2.994223656,-0.11256611,2.945926203,-0.553122723,3.045044598,0.621745557,3.049979953,-0.019007922,2.970731595,-0.29638184,2.983113326,-0.127056044,2.89765025,-0.307147503,2.941438646,0.056710128,3.030760888,0.395789447,2.969360714,-0.243465764,2.960183549,-0.163840621,3.057485012,0.55141079,3.168087013,0.343049156,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066
170814,2.945926203,-0.553122723,3.045044598,0.621745557,3.049979953,-0.019007922,2.970731595,-0.29638184,2.983113326,-0.127056044,2.89765025,-0.307147503,2.941438646,0.056710128,3.030760888,0.395789447,2.969360714,-0.243465764,2.960183549,-0.163840621,3.057485012,0.55141079,3.168087013,0.343049156,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733
170815,3.045044598,0.621745557,3.049979953,-0.019007922,2.970731595,-0.29638184,2.983113326,-0.127056044,2.89765025,-0.307147503,2.941438646,0.056710128,3.030760888,0.395789447,2.969360714,-0.243465764,2.960183549,-0.163840621,3.057485012,0.55141079,3.168087013,0.343049156,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781
170816,3.049979953,-0.019007922,2.970731595,-0.29638184,2.983113326,-0.127056044,2.89765025,-0.307147503,2.941438646,0.056710128,3.030760888,0.395789447,2.969360714,-0.243465764,2.960183549,-0.163840621,3.057485012,0.55141079,3.168087013,0.343049156,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856
170817,2.970731595,-0.29638184,2.983113326,-0.127056044,2.89765025,-0.307147503,2.941438646,0.056710128,3.030760888,0.395789447,2.969360714,-0.243465764,2.960183549,-0.163840621,3.057485012,0.55141079,3.168087013,0.343049156,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106
170818,2.983113326,-0.127056044,2.89765025,-0.307147503,2.941438646,0.056710128,3.030760888,0.395789447,2.969360714,-0.243465764,2.960183549,-0.163840621,3.057485012,0.55141079,3.168087013,0.343049156,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665
170821,2.89765025,-0.307147503,2.941438646,0.056710128,3.030760888,0.395789447,2.969360714,-0.243465764,2.960183549,-0.163840621,3.057485012,0.55141079,3.168087013,0.343049156,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972
170822,2.941438646,0.056710128,3.030760888,0.395789447,2.969360714,-0.243465764,2.960183549,-0.163840621,3.057485012,0.55141079,3.168087013,0.343049156,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481
170823,3.030760888,0.395789447,2.969360714,-0.243465764,2.960183549,-0.163840621,3.057485012,0.55141079,3.168087013,0.343049156,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072
170824,2.969360714,-0.243465764,2.960183549,-0.163840621,3.057485012,0.55141079,3.168087013,0.343049156,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835
170825,2.960183549,-0.163840621,3.057485012,0.55141079,3.168087013,0.343049156,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087
170828,3.057485012,0.55141079,3.168087013,0.343049156,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726
170829,3.168087013,0.343049156,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389
170830,3.143760454,-0.064881327,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926
170831,3.096704231,-0.271573208,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882
170901,3.030107056,-0.328666891,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787
170904,3.152681265,0.456746281,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961
170905,3.176732393,0.225389829,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633
170906,3.194875335,0.003470238,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764
170907,3.138304537,-0.277183066,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321
170908,3.072401716,-0.334103733,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246
170911,3.08174364,0.013225781,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404
170912,3.154509675,0.118269856,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628
170913,3.255080288,0.395300106,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518
170914,3.294420118,0.40839665,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977
170915,3.21757607,-0.462917972,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297
170918,3.272488157,0.17012481,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435
170919,3.329712257,0.334011072,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259
170920,3.345900686,-0.070824835,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931
170921,3.37922722,0.259479087,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464
170922,3.371870549,-0.122855726,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332
170925,3.581122937,0.493836389,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954
170926,3.621431498,0.761048926,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645
170927,3.599035172,-0.080795882,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865
170928,3.559721568,-0.327470787,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788
170929,3.599684893,0.013474961,3.73764575,0.594184633,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114
171009,3.783599461,0.264276764,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114
171010,3.609550019,-0.585142321,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755
171011,3.393788079,-0.911586246,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605
171012,3.244050139,-1.039797404,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567
171013,3.370003984,0.264392628,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567,3.46954483,0.081133702
171016,3.375799808,0.05093518,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567,3.46954483,0.081133702,3.458916183,-0.125418693
171017,3.47839108,0.323356977,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567,3.46954483,0.081133702,3.458916183,-0.125418693,3.548687658,0.481656657
171018,3.398535987,-0.069120297,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567,3.46954483,0.081133702,3.458916183,-0.125418693,3.548687658,0.481656657,3.588322395,0.116289222
171019,3.358121928,-0.46643435,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567,3.46954483,0.081133702,3.458916183,-0.125418693,3.548687658,0.481656657,3.588322395,0.116289222,3.509997418,-0.262997534
171020,3.379773445,0.052883259,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567,3.46954483,0.081133702,3.458916183,-0.125418693,3.548687658,0.481656657,3.588322395,0.116289222,3.509997418,-0.262997534,3.501353486,-0.224149632
171023,3.362683837,0.0609931,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567,3.46954483,0.081133702,3.458916183,-0.125418693,3.548687658,0.481656657,3.588322395,0.116289222,3.509997418,-0.262997534,3.501353486,-0.224149632,3.531776033,0.022450848
171025,3.374635786,0.114605464,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567,3.46954483,0.081133702,3.458916183,-0.125418693,3.548687658,0.481656657,3.588322395,0.116289222,3.509997418,-0.262997534,3.501353486,-0.224149632,3.531776033,0.022450848,3.560979786,0.17831802
171026,3.392571552,-0.248322332,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567,3.46954483,0.081133702,3.458916183,-0.125418693,3.548687658,0.481656657,3.588322395,0.116289222,3.509997418,-0.262997534,3.501353486,-0.224149632,3.531776033,0.022450848,3.560979786,0.17831802,3.809188062,0.906198879
171027,3.346725779,-0.180510954,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567,3.46954483,0.081133702,3.458916183,-0.125418693,3.548687658,0.481656657,3.588322395,0.116289222,3.509997418,-0.262997534,3.501353486,-0.224149632,3.531776033,0.022450848,3.560979786,0.17831802,3.809188062,0.906198879,3.738693958,0.178578005
171030,3.29855453,-0.312298645,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567,3.46954483,0.081133702,3.458916183,-0.125418693,3.548687658,0.481656657,3.588322395,0.116289222,3.509997418,-0.262997534,3.501353486,-0.224149632,3.531776033,0.022450848,3.560979786,0.17831802,3.809188062,0.906198879,3.738693958,0.178578005,3.794396948,-0.109804216
171031,3.335862009,0.134084865,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567,3.46954483,0.081133702,3.458916183,-0.125418693,3.548687658,0.481656657,3.588322395,0.116289222,3.509997418,-0.262997534,3.501353486,-0.224149632,3.531776033,0.022450848,3.560979786,0.17831802,3.809188062,0.906198879,3.738693958,0.178578005,3.794396948,-0.109804216,3.957573885,0.695573452
171101,3.430953775,0.336894788,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567,3.46954483,0.081133702,3.458916183,-0.125418693,3.548687658,0.481656657,3.588322395,0.116289222,3.509997418,-0.262997534,3.501353486,-0.224149632,3.531776033,0.022450848,3.560979786,0.17831802,3.809188062,0.906198879,3.738693958,0.178578005,3.794396948,-0.109804216,3.957573885,0.695573452,3.795205139,-0.581499151
171102,3.369692114,-0.202412114,3.372088667,-0.051033113,3.412433057,0.378038114,3.465755384,-0.061974755,3.46877768,0.057174605,3.437332551,-0.228216567,3.46954483,0.081133702,3.458916183,-0.125418693,3.548687658,0.481656657,3.588322395,0.116289222,3.509997418,-0.262997534,3.501353486,-0.224149632,3.531776033,0.022450848,3.560979786,0.17831802,3.809188062,0.906198879,3.738693958,0.178578005,3.794396948,-0.109804216,3.957573885,0.695573452,3.795205139,-0.581499151,3.743048187,-0.44384007
