time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
181009,1.564179502,-0.222639868,0.956524487,-1.905053869,1.002568919,-0.257810392,0.649397289,-0.271756942,0.561158966,-2.481425966,0.377709785,1.65506908,0.646378902,1.279257227,0.726655026,1.450818978,0.667739548,-0.07618991,0.844666271,-0.144784966,0.916385073,0.349960791,0.631017028,-0.7300152
181018,0.956524487,-1.905053869,1.002568919,-0.257810392,0.649397289,-0.271756942,0.561158966,-2.481425966,0.377709785,1.65506908,0.646378902,1.279257227,0.726655026,1.450818978,0.667739548,-0.07618991,0.844666271,-0.144784966,0.916385073,0.349960791,0.631017028,-0.7300152,0.56399669,-0.334569541
181026,1.002568919,-0.257810392,0.649397289,-0.271756942,0.561158966,-2.481425966,0.377709785,1.65506908,0.646378902,1.279257227,0.726655026,1.450818978,0.667739548,-0.07618991,0.844666271,-0.144784966,0.916385073,0.349960791,0.631017028,-0.7300152,0.56399669,-0.334569541,0.45276975,0.446338949
181106,0.649397289,-0.271756942,0.561158966,-2.481425966,0.377709785,1.65506908,0.646378902,1.279257227,0.726655026,1.450818978,0.667739548,-0.07618991,0.844666271,-0.144784966,0.916385073,0.349960791,0.631017028,-0.7300152,0.56399669,-0.334569541,0.45276975,0.446338949,0.491867414,-0.713164502
181113,0.561158966,-2.481425966,0.377709785,1.65506908,0.646378902,1.279257227,0.726655026,1.450818978,0.667739548,-0.07618991,0.844666271,-0.144784966,0.916385073,0.349960791,0.631017028,-0.7300152,0.56399669,-0.334569541,0.45276975,0.446338949,0.491867414,-0.713164502,0.557837886,-0.302142
181121,0.377709785,1.65506908,0.646378902,1.279257227,0.726655026,1.450818978,0.667739548,-0.07618991,0.844666271,-0.144784966,0.916385073,0.349960791,0.631017028,-0.7300152,0.56399669,-0.334569541,0.45276975,0.446338949,0.491867414,-0.713164502,0.557837886,-0.302142,0.451599808,-0.313029148
181129,0.646378902,1.279257227,0.726655026,1.450818978,0.667739548,-0.07618991,0.844666271,-0.144784966,0.916385073,0.349960791,0.631017028,-0.7300152,0.56399669,-0.334569541,0.45276975,0.446338949,0.491867414,-0.713164502,0.557837886,-0.302142,0.451599808,-0.313029148,0.461164207,-0.182846017
181206,0.726655026,1.450818978,0.667739548,-0.07618991,0.844666271,-0.144784966,0.916385073,0.349960791,0.631017028,-0.7300152,0.56399669,-0.334569541,0.45276975,0.446338949,0.491867414,-0.713164502,0.557837886,-0.302142,0.451599808,-0.313029148,0.461164207,-0.182846017,0.258515559,0.311131242
181214,0.667739548,-0.07618991,0.844666271,-0.144784966,0.916385073,0.349960791,0.631017028,-0.7300152,0.56399669,-0.334569541,0.45276975,0.446338949,0.491867414,-0.713164502,0.557837886,-0.302142,0.451599808,-0.313029148,0.461164207,-0.182846017,0.258515559,0.311131242,0.395224048,0.581118207
181221,0.844666271,-0.144784966,0.916385073,0.349960791,0.631017028,-0.7300152,0.56399669,-0.334569541,0.45276975,0.446338949,0.491867414,-0.713164502,0.557837886,-0.302142,0.451599808,-0.313029148,0.461164207,-0.182846017,0.258515559,0.311131242,0.395224048,0.581118207,0.174490772,-0.048550317
190104,0.916385073,0.349960791,0.631017028,-0.7300152,0.56399669,-0.334569541,0.45276975,0.446338949,0.491867414,-0.713164502,0.557837886,-0.302142,0.451599808,-0.313029148,0.461164207,-0.182846017,0.258515559,0.311131242,0.395224048,0.581118207,0.174490772,-0.048550317,-0.270047932,0.137820127
190116,0.631017028,-0.7300152,0.56399669,-0.334569541,0.45276975,0.446338949,0.491867414,-0.713164502,0.557837886,-0.302142,0.451599808,-0.313029148,0.461164207,-0.182846017,0.258515559,0.311131242,0.395224048,0.581118207,0.174490772,-0.048550317,-0.270047932,0.137820127,-0.607056443,-1.038723826
190131,0.56399669,-0.334569541,0.45276975,0.446338949,0.491867414,-0.713164502,0.557837886,-0.302142,0.451599808,-0.313029148,0.461164207,-0.182846017,0.258515559,0.311131242,0.395224048,0.581118207,0.174490772,-0.048550317,-0.270047932,0.137820127,-0.607056443,-1.038723826,-0.462749483,0.010726225
190220,0.45276975,0.446338949,0.491867414,-0.713164502,0.557837886,-0.302142,0.451599808,-0.313029148,0.461164207,-0.182846017,0.258515559,0.311131242,0.395224048,0.581118207,0.174490772,-0.048550317,-0.270047932,0.137820127,-0.607056443,-1.038723826,-0.462749483,0.010726225,-0.614160057,-0.294160563
190228,0.491867414,-0.713164502,0.557837886,-0.302142,0.451599808,-0.313029148,0.461164207,-0.182846017,0.258515559,0.311131242,0.395224048,0.581118207,0.174490772,-0.048550317,-0.270047932,0.137820127,-0.607056443,-1.038723826,-0.462749483,0.010726225,-0.614160057,-0.294160563,-0.052669353,0.320135614
190311,0.557837886,-0.302142,0.451599808,-0.313029148,0.461164207,-0.182846017,0.258515559,0.311131242,0.395224048,0.581118207,0.174490772,-0.048550317,-0.270047932,0.137820127,-0.607056443,-1.038723826,-0.462749483,0.010726225,-0.614160057,-0.294160563,-0.052669353,0.320135614,-0.241717771,-0.276329124
190321,0.451599808,-0.313029148,0.461164207,-0.182846017,0.258515559,0.311131242,0.395224048,0.581118207,0.174490772,-0.048550317,-0.270047932,0.137820127,-0.607056443,-1.038723826,-0.462749483,0.010726225,-0.614160057,-0.294160563,-0.052669353,0.320135614,-0.241717771,-0.276329124,-0.151252561,-0.454101387
190329,0.461164207,-0.182846017,0.258515559,0.311131242,0.395224048,0.581118207,0.174490772,-0.048550317,-0.270047932,0.137820127,-0.607056443,-1.038723826,-0.462749483,0.010726225,-0.614160057,-0.294160563,-0.052669353,0.320135614,-0.241717771,-0.276329124,-0.151252561,-0.454101387,-0.115321209,0.351985293
190408,0.258515559,0.311131242,0.395224048,0.581118207,0.174490772,-0.048550317,-0.270047932,0.137820127,-0.607056443,-1.038723826,-0.462749483,0.010726225,-0.614160057,-0.294160563,-0.052669353,0.320135614,-0.241717771,-0.276329124,-0.151252561,-0.454101387,-0.115321209,0.351985293,0.226124829,0.625315562
190416,0.395224048,0.581118207,0.174490772,-0.048550317,-0.270047932,0.137820127,-0.607056443,-1.038723826,-0.462749483,0.010726225,-0.614160057,-0.294160563,-0.052669353,0.320135614,-0.241717771,-0.276329124,-0.151252561,-0.454101387,-0.115321209,0.351985293,0.226124829,0.625315562,0.947064289,1.367478422
190423,0.174490772,-0.048550317,-0.270047932,0.137820127,-0.607056443,-1.038723826,-0.462749483,0.010726225,-0.614160057,-0.294160563,-0.052669353,0.320135614,-0.241717771,-0.276329124,-0.151252561,-0.454101387,-0.115321209,0.351985293,0.226124829,0.625315562,0.947064289,1.367478422,1.092252989,1.370484206
190429,-0.270047932,0.137820127,-0.607056443,-1.038723826,-0.462749483,0.010726225,-0.614160057,-0.294160563,-0.052669353,0.320135614,-0.241717771,-0.276329124,-0.151252561,-0.454101387,-0.115321209,0.351985293,0.226124829,0.625315562,0.947064289,1.367478422,1.092252989,1.370484206,0.929031642,-0.532715608
190508,-0.607056443,-1.038723826,-0.462749483,0.010726225,-0.614160057,-0.294160563,-0.052669353,0.320135614,-0.241717771,-0.276329124,-0.151252561,-0.454101387,-0.115321209,0.351985293,0.226124829,0.625315562,0.947064289,1.367478422,1.092252989,1.370484206,0.929031642,-0.532715608,0.419351462,-0.883087827
190515,-0.462749483,0.010726225,-0.614160057,-0.294160563,-0.052669353,0.320135614,-0.241717771,-0.276329124,-0.151252561,-0.454101387,-0.115321209,0.351985293,0.226124829,0.625315562,0.947064289,1.367478422,1.092252989,1.370484206,0.929031642,-0.532715608,0.419351462,-0.883087827,0.314837721,0.063459033
190523,-0.614160057,-0.294160563,-0.052669353,0.320135614,-0.241717771,-0.276329124,-0.151252561,-0.454101387,-0.115321209,0.351985293,0.226124829,0.625315562,0.947064289,1.367478422,1.092252989,1.370484206,0.929031642,-0.532715608,0.419351462,-0.883087827,0.314837721,0.063459033,0.389028522,-0.373559931
190531,-0.052669353,0.320135614,-0.241717771,-0.276329124,-0.151252561,-0.454101387,-0.115321209,0.351985293,0.226124829,0.625315562,0.947064289,1.367478422,1.092252989,1.370484206,0.929031642,-0.532715608,0.419351462,-0.883087827,0.314837721,0.063459033,0.389028522,-0.373559931,0.45824914,0.073628475
190612,-0.241717771,-0.276329124,-0.151252561,-0.454101387,-0.115321209,0.351985293,0.226124829,0.625315562,0.947064289,1.367478422,1.092252989,1.370484206,0.929031642,-0.532715608,0.419351462,-0.883087827,0.314837721,0.063459033,0.389028522,-0.373559931,0.45824914,0.073628475,0.300662878,0.040329998
190620,-0.151252561,-0.454101387,-0.115321209,0.351985293,0.226124829,0.625315562,0.947064289,1.367478422,1.092252989,1.370484206,0.929031642,-0.532715608,0.419351462,-0.883087827,0.314837721,0.063459033,0.389028522,-0.373559931,0.45824914,0.073628475,0.300662878,0.040329998,-0.14171849,-0.826983283
190627,-0.115321209,0.351985293,0.226124829,0.625315562,0.947064289,1.367478422,1.092252989,1.370484206,0.929031642,-0.532715608,0.419351462,-0.883087827,0.314837721,0.063459033,0.389028522,-0.373559931,0.45824914,0.073628475,0.300662878,0.040329998,-0.14171849,-0.826983283,0.063451112,0.198963465
190704,0.226124829,0.625315562,0.947064289,1.367478422,1.092252989,1.370484206,0.929031642,-0.532715608,0.419351462,-0.883087827,0.314837721,0.063459033,0.389028522,-0.373559931,0.45824914,0.073628475,0.300662878,0.040329998,-0.14171849,-0.826983283,0.063451112,0.198963465,-0.339455736,0.079811337
190711,0.947064289,1.367478422,1.092252989,1.370484206,0.929031642,-0.532715608,0.419351462,-0.883087827,0.314837721,0.063459033,0.389028522,-0.373559931,0.45824914,0.073628475,0.300662878,0.040329998,-0.14171849,-0.826983283,0.063451112,0.198963465,-0.339455736,0.079811337,-0.17621949,-0.30774802
190719,1.092252989,1.370484206,0.929031642,-0.532715608,0.419351462,-0.883087827,0.314837721,0.063459033,0.389028522,-0.373559931,0.45824914,0.073628475,0.300662878,0.040329998,-0.14171849,-0.826983283,0.063451112,0.198963465,-0.339455736,0.079811337,-0.17621949,-0.30774802,-0.231993125,-0.078694908
190729,0.929031642,-0.532715608,0.419351462,-0.883087827,0.314837721,0.063459033,0.389028522,-0.373559931,0.45824914,0.073628475,0.300662878,0.040329998,-0.14171849,-0.826983283,0.063451112,0.198963465,-0.339455736,0.079811337,-0.17621949,-0.30774802,-0.231993125,-0.078694908,-0.034353683,0.653791635
190805,0.419351462,-0.883087827,0.314837721,0.063459033,0.389028522,-0.373559931,0.45824914,0.073628475,0.300662878,0.040329998,-0.14171849,-0.826983283,0.063451112,0.198963465,-0.339455736,0.079811337,-0.17621949,-0.30774802,-0.231993125,-0.078694908,-0.034353683,0.653791635,-0.289675309,-0.743110655
190815,0.314837721,0.063459033,0.389028522,-0.373559931,0.45824914,0.073628475,0.300662878,0.040329998,-0.14171849,-0.826983283,0.063451112,0.198963465,-0.339455736,0.079811337,-0.17621949,-0.30774802,-0.231993125,-0.078694908,-0.034353683,0.653791635,-0.289675309,-0.743110655,-0.121971283,-0.136400091
190823,0.389028522,-0.373559931,0.45824914,0.073628475,0.300662878,0.040329998,-0.14171849,-0.826983283,0.063451112,0.198963465,-0.339455736,0.079811337,-0.17621949,-0.30774802,-0.231993125,-0.078694908,-0.034353683,0.653791635,-0.289675309,-0.743110655,-0.121971283,-0.136400091,-0.028703706,0.124505101
190904,0.45824914,0.073628475,0.300662878,0.040329998,-0.14171849,-0.826983283,0.063451112,0.198963465,-0.339455736,0.079811337,-0.17621949,-0.30774802,-0.231993125,-0.078694908,-0.034353683,0.653791635,-0.289675309,-0.743110655,-0.121971283,-0.136400091,-0.028703706,0.124505101,-0.003954558,-0.201444341
190920,0.300662878,0.040329998,-0.14171849,-0.826983283,0.063451112,0.198963465,-0.339455736,0.079811337,-0.17621949,-0.30774802,-0.231993125,-0.078694908,-0.034353683,0.653791635,-0.289675309,-0.743110655,-0.121971283,-0.136400091,-0.028703706,0.124505101,-0.003954558,-0.201444341,0.23017626,0.22715308
190930,-0.14171849,-0.826983283,0.063451112,0.198963465,-0.339455736,0.079811337,-0.17621949,-0.30774802,-0.231993125,-0.078694908,-0.034353683,0.653791635,-0.289675309,-0.743110655,-0.121971283,-0.136400091,-0.028703706,0.124505101,-0.003954558,-0.201444341,0.23017626,0.22715308,0.248333421,0.529589178
191015,0.063451112,0.198963465,-0.339455736,0.079811337,-0.17621949,-0.30774802,-0.231993125,-0.078694908,-0.034353683,0.653791635,-0.289675309,-0.743110655,-0.121971283,-0.136400091,-0.028703706,0.124505101,-0.003954558,-0.201444341,0.23017626,0.22715308,0.248333421,0.529589178,0.369971213,0.264588258
191024,-0.339455736,0.079811337,-0.17621949,-0.30774802,-0.231993125,-0.078694908,-0.034353683,0.653791635,-0.289675309,-0.743110655,-0.121971283,-0.136400091,-0.028703706,0.124505101,-0.003954558,-0.201444341,0.23017626,0.22715308,0.248333421,0.529589178,0.369971213,0.264588258,0.471656454,-0.092238386
191101,-0.17621949,-0.30774802,-0.231993125,-0.078694908,-0.034353683,0.653791635,-0.289675309,-0.743110655,-0.121971283,-0.136400091,-0.028703706,0.124505101,-0.003954558,-0.201444341,0.23017626,0.22715308,0.248333421,0.529589178,0.369971213,0.264588258,0.471656454,-0.092238386,0.843465283,-0.62067394
191114,-0.231993125,-0.078694908,-0.034353683,0.653791635,-0.289675309,-0.743110655,-0.121971283,-0.136400091,-0.028703706,0.124505101,-0.003954558,-0.201444341,0.23017626,0.22715308,0.248333421,0.529589178,0.369971213,0.264588258,0.471656454,-0.092238386,0.843465283,-0.62067394,0.72100468,0.146087087
191125,-0.034353683,0.653791635,-0.289675309,-0.743110655,-0.121971283,-0.136400091,-0.028703706,0.124505101,-0.003954558,-0.201444341,0.23017626,0.22715308,0.248333421,0.529589178,0.369971213,0.264588258,0.471656454,-0.092238386,0.843465283,-0.62067394,0.72100468,0.146087087,0.142327123,0.762374157
191203,-0.289675309,-0.743110655,-0.121971283,-0.136400091,-0.028703706,0.124505101,-0.003954558,-0.201444341,0.23017626,0.22715308,0.248333421,0.529589178,0.369971213,0.264588258,0.471656454,-0.092238386,0.843465283,-0.62067394,0.72100468,0.146087087,0.142327123,0.762374157,0.172333389,-0.100353
191210,-0.121971283,-0.136400091,-0.028703706,0.124505101,-0.003954558,-0.201444341,0.23017626,0.22715308,0.248333421,0.529589178,0.369971213,0.264588258,0.471656454,-0.092238386,0.843465283,-0.62067394,0.72100468,0.146087087,0.142327123,0.762374157,0.172333389,-0.100353,0.192442615,-0.186211989
191223,-0.028703706,0.124505101,-0.003954558,-0.201444341,0.23017626,0.22715308,0.248333421,0.529589178,0.369971213,0.264588258,0.471656454,-0.092238386,0.843465283,-0.62067394,0.72100468,0.146087087,0.142327123,0.762374157,0.172333389,-0.100353,0.192442615,-0.186211989,-0.034511244,-0.743147177
191230,-0.003954558,-0.201444341,0.23017626,0.22715308,0.248333421,0.529589178,0.369971213,0.264588258,0.471656454,-0.092238386,0.843465283,-0.62067394,0.72100468,0.146087087,0.142327123,0.762374157,0.172333389,-0.100353,0.192442615,-0.186211989,-0.034511244,-0.743147177,-0.00958058,0.225396596
200107,0.23017626,0.22715308,0.248333421,0.529589178,0.369971213,0.264588258,0.471656454,-0.092238386,0.843465283,-0.62067394,0.72100468,0.146087087,0.142327123,0.762374157,0.172333389,-0.100353,0.192442615,-0.186211989,-0.034511244,-0.743147177,-0.00958058,0.225396596,-0.038702464,0.423174134
200115,0.248333421,0.529589178,0.369971213,0.264588258,0.471656454,-0.092238386,0.843465283,-0.62067394,0.72100468,0.146087087,0.142327123,0.762374157,0.172333389,-0.100353,0.192442615,-0.186211989,-0.034511244,-0.743147177,-0.00958058,0.225396596,-0.038702464,0.423174134,0.016933402,0.07456111
200122,0.369971213,0.264588258,0.471656454,-0.092238386,0.843465283,-0.62067394,0.72100468,0.146087087,0.142327123,0.762374157,0.172333389,-0.100353,0.192442615,-0.186211989,-0.034511244,-0.743147177,-0.00958058,0.225396596,-0.038702464,0.423174134,0.016933402,0.07456111,-0.12621321,0.247275944
200206,0.471656454,-0.092238386,0.843465283,-0.62067394,0.72100468,0.146087087,0.142327123,0.762374157,0.172333389,-0.100353,0.192442615,-0.186211989,-0.034511244,-0.743147177,-0.00958058,0.225396596,-0.038702464,0.423174134,0.016933402,0.07456111,-0.12621321,0.247275944,-0.810617589,-0.550346407
200214,0.843465283,-0.62067394,0.72100468,0.146087087,0.142327123,0.762374157,0.172333389,-0.100353,0.192442615,-0.186211989,-0.034511244,-0.743147177,-0.00958058,0.225396596,-0.038702464,0.423174134,0.016933402,0.07456111,-0.12621321,0.247275944,-0.810617589,-0.550346407,-0.974908745,0.008717754
200225,0.72100468,0.146087087,0.142327123,0.762374157,0.172333389,-0.100353,0.192442615,-0.186211989,-0.034511244,-0.743147177,-0.00958058,0.225396596,-0.038702464,0.423174134,0.016933402,0.07456111,-0.12621321,0.247275944,-0.810617589,-0.550346407,-0.974908745,0.008717754,-1.143722869,-0.278517749
200310,0.142327123,0.762374157,0.172333389,-0.100353,0.192442615,-0.186211989,-0.034511244,-0.743147177,-0.00958058,0.225396596,-0.038702464,0.423174134,0.016933402,0.07456111,-0.12621321,0.247275944,-0.810617589,-0.550346407,-0.974908745,0.008717754,-1.143722869,-0.278517749,-1.65525319,2.258797987
200318,0.172333389,-0.100353,0.192442615,-0.186211989,-0.034511244,-0.743147177,-0.00958058,0.225396596,-0.038702464,0.423174134,0.016933402,0.07456111,-0.12621321,0.247275944,-0.810617589,-0.550346407,-0.974908745,0.008717754,-1.143722869,-0.278517749,-1.65525319,2.258797987,-1.851420551,-0.886097851
200325,0.192442615,-0.186211989,-0.034511244,-0.743147177,-0.00958058,0.225396596,-0.038702464,0.423174134,0.016933402,0.07456111,-0.12621321,0.247275944,-0.810617589,-0.550346407,-0.974908745,0.008717754,-1.143722869,-0.278517749,-1.65525319,2.258797987,-1.851420551,-0.886097851,-2.737888738,-0.603654794
200401,-0.034511244,-0.743147177,-0.00958058,0.225396596,-0.038702464,0.423174134,0.016933402,0.07456111,-0.12621321,0.247275944,-0.810617589,-0.550346407,-0.974908745,0.008717754,-1.143722869,-0.278517749,-1.65525319,2.258797987,-1.851420551,-0.886097851,-2.737888738,-0.603654794,-2.957437932,-9.461270282
200409,-0.00958058,0.225396596,-0.038702464,0.423174134,0.016933402,0.07456111,-0.12621321,0.247275944,-0.810617589,-0.550346407,-0.974908745,0.008717754,-1.143722869,-0.278517749,-1.65525319,2.258797987,-1.851420551,-0.886097851,-2.737888738,-0.603654794,-2.957437932,-9.461270282,-4.791341232,-0.33416726
200416,-0.038702464,0.423174134,0.016933402,0.07456111,-0.12621321,0.247275944,-0.810617589,-0.550346407,-0.974908745,0.008717754,-1.143722869,-0.278517749,-1.65525319,2.258797987,-1.851420551,-0.886097851,-2.737888738,-0.603654794,-2.957437932,-9.461270282,-4.791341232,-0.33416726,-4.811186094,-0.793472214
200423,0.016933402,0.07456111,-0.12621321,0.247275944,-0.810617589,-0.550346407,-0.974908745,0.008717754,-1.143722869,-0.278517749,-1.65525319,2.258797987,-1.851420551,-0.886097851,-2.737888738,-0.603654794,-2.957437932,-9.461270282,-4.791341232,-0.33416726,-4.811186094,-0.793472214,-4.855401186,0.574931188
200429,-0.12621321,0.247275944,-0.810617589,-0.550346407,-0.974908745,0.008717754,-1.143722869,-0.278517749,-1.65525319,2.258797987,-1.851420551,-0.886097851,-2.737888738,-0.603654794,-2.957437932,-9.461270282,-4.791341232,-0.33416726,-4.811186094,-0.793472214,-4.855401186,0.574931188,-4.867933691,-1.389169246
200509,-0.810617589,-0.550346407,-0.974908745,0.008717754,-1.143722869,-0.278517749,-1.65525319,2.258797987,-1.851420551,-0.886097851,-2.737888738,-0.603654794,-2.957437932,-9.461270282,-4.791341232,-0.33416726,-4.811186094,-0.793472214,-4.855401186,0.574931188,-4.867933691,-1.389169246,-4.578070728,0.024411251
200515,-0.974908745,0.008717754,-1.143722869,-0.278517749,-1.65525319,2.258797987,-1.851420551,-0.886097851,-2.737888738,-0.603654794,-2.957437932,-9.461270282,-4.791341232,-0.33416726,-4.811186094,-0.793472214,-4.855401186,0.574931188,-4.867933691,-1.389169246,-4.578070728,0.024411251,-4.769232091,-0.638590861
200522,-1.143722869,-0.278517749,-1.65525319,2.258797987,-1.851420551,-0.886097851,-2.737888738,-0.603654794,-2.957437932,-9.461270282,-4.791341232,-0.33416726,-4.811186094,-0.793472214,-4.855401186,0.574931188,-4.867933691,-1.389169246,-4.578070728,0.024411251,-4.769232091,-0.638590861,-4.605315692,-1.560080077
200529,-1.65525319,2.258797987,-1.851420551,-0.886097851,-2.737888738,-0.603654794,-2.957437932,-9.461270282,-4.791341232,-0.33416726,-4.811186094,-0.793472214,-4.855401186,0.574931188,-4.867933691,-1.389169246,-4.578070728,0.024411251,-4.769232091,-0.638590861,-4.605315692,-1.560080077,-3.602992418,-0.695635818
200605,-1.851420551,-0.886097851,-2.737888738,-0.603654794,-2.957437932,-9.461270282,-4.791341232,-0.33416726,-4.811186094,-0.793472214,-4.855401186,0.574931188,-4.867933691,-1.389169246,-4.578070728,0.024411251,-4.769232091,-0.638590861,-4.605315692,-1.560080077,-3.602992418,-0.695635818,-2.561713783,1.70158568
200612,-2.737888738,-0.603654794,-2.957437932,-9.461270282,-4.791341232,-0.33416726,-4.811186094,-0.793472214,-4.855401186,0.574931188,-4.867933691,-1.389169246,-4.578070728,0.024411251,-4.769232091,-0.638590861,-4.605315692,-1.560080077,-3.602992418,-0.695635818,-2.561713783,1.70158568,-2.660138895,-1.380631057
200619,-2.957437932,-9.461270282,-4.791341232,-0.33416726,-4.811186094,-0.793472214,-4.855401186,0.574931188,-4.867933691,-1.389169246,-4.578070728,0.024411251,-4.769232091,-0.638590861,-4.605315692,-1.560080077,-3.602992418,-0.695635818,-2.561713783,1.70158568,-2.660138895,-1.380631057,-2.253904848,0.473744858
200630,-4.791341232,-0.33416726,-4.811186094,-0.793472214,-4.855401186,0.574931188,-4.867933691,-1.389169246,-4.578070728,0.024411251,-4.769232091,-0.638590861,-4.605315692,-1.560080077,-3.602992418,-0.695635818,-2.561713783,1.70158568,-2.660138895,-1.380631057,-2.253904848,0.473744858,-1.983461922,1.152563624
