time,val,per,base,buy,sell,avg,amount
180515,3.239,0.005838147,3,3.2391,3.2443,3.2417,44532000
180516,3.2493,0.003179994,3.54,3.2413,3.2469,3.2441,44532000
180517,3.2236,-0.007909396,2.86,3.22,3.2251,3.2226,44532000
180518,3.2092,-0.004467055,2.72,3.2075,3.21,3.2088,44532000
180521,3.2016,-0.002368191,2.71,3.1975,3.2,3.1988,44532000
180522,3.1977,-0.001218141,2.73,3.1903,3.195,3.1927,44532000
180523,3.1962,-0.000469087,2.8,3.18,3.1902,3.1851,44532000
180524,3.185,-0.003504161,2.75,3.18,3.185,3.1825,44532000
180525,3.1964,0.003579278,3,3.185,3.19,3.1875,44532000
180528,3.1943,-0.000656989,2.85,3.1965,3.2,3.1983,44532000
180529,3.2032,0.002786213,3.4,3.1962,3.2022,3.1992,44532000
180530,3.2023,-0.000280969,4,3.2075,3.2175,3.2125,44532000
180531,3.2145,0.003809762,3.54,3.1949,3.1988,3.1968,44532000
180601,3.1891,-0.007901695,3.2,3.1828,3.19,3.1864,48351000
180604,3.1892,3.14E-05,2.9,3.1824,3.185,3.1837,48351000
180605,3.1791,-0.003166938,2.9,3.18,3.1864,3.1832,48351000
180607,3.1834,0.001951404,2.9,3.1825,3.185,3.1838,48351000
180608,3.1781,-0.001664887,2.85,3.175,3.1775,3.1763,48351000
180611,3.1706,-0.002359901,2.78,3.1675,3.17,3.1688,48351000
180612,3.1813,0.003374756,3,3.1825,3.1852,3.1838,48351000
180613,3.1775,-0.00119448,3,3.175,3.1775,3.1763,48351000
180614,3.1605,-0.005350118,3.2,3.1573,3.16,3.1587,48351000
180615,3.1418,-0.005916785,3,3.1381,3.144,3.141,48351000
180619,3.1019,-0.012699726,3,3.0875,3.0925,3.09,48351000
180620,3.1056,0.001192817,3.04,3.1021,3.1075,3.1048,48351000
180621,3.0769,-0.00924137,3,3.074,3.0775,3.0758,48351000
180622,3.0669,-0.003250024,2.8,3.0612,3.0666,3.0639,48351000
180625,3.0529,-0.00456487,2.8,3.0475,3.0525,3.05,48351000
180626,3.0416,-0.003701399,2.8,3.035,3.04,3.0375,48351000
180627,3.0455,0.00128222,3.1,3.042,3.0445,3.0432,48351000
180628,3.039,-0.002134297,3.87,3.0425,3.0514,3.047,48351000
180702,2.9753,-0.045460379,2.8,2.9607,2.97,2.9653,38323000
180704,2.9775,0.000806696,2.61,2.965,2.97,2.9675,38323000
180705,2.9026,-0.025155332,2.55,2.865,2.8763,2.8706,38323000
180706,2.8288,-0.025425481,2.5,2.8164,2.8344,2.8254,38323000
180709,2.8705,0.014741233,2.6,2.89,2.9,2.895,38323000
180710,2.9149,0.015467689,2.65,2.925,2.9355,2.9303,38323000
180711,2.9108,-0.001406566,2.65,2.9132,2.9164,2.9148,38323000
180712,2.899,-0.004053868,2.64,2.89,2.9,2.895,38323000
180713,2.8793,-0.006795447,2.65,2.85,2.865,2.8575,38323000
180717,2.8725,0.003633696,2.85,2.8691,2.8756,2.8723,38323000
180718,2.8515,-0.007310705,2.75,2.8425,2.845,2.8438,38323000
180719,2.8043,-0.016552692,2.66,2.7737,2.7862,2.7799,38323000
180720,2.7926,-0.004172164,2.65,2.8046,2.8174,2.811,38323000
180723,2.7935,0.00032228,2.65,2.7935,2.7975,2.7955,38323000
180726,2.8234,0.003982647,2.75,2.8075,2.815,2.8113,38323000
180730,2.792,-0.011121343,2.7,2.7897,2.79,2.7899,38323000
180731,2.8699,0.027901146,2.67,2.77,2.7811,2.7755,38323000
180801,2.7767,-0.032474999,2.6,2.7751,2.7774,2.7763,38560000
180802,2.7661,-0.003817481,2.5,2.75,2.7593,2.7547,38560000
180803,2.6855,-0.029138498,2.4,2.6647,2.6707,2.6677,38560000
180806,2.6364,-0.018283374,2.37,2.615,2.6258,2.6204,38560000
180808,2.6498,0.020724191,2.3,2.6849,2.6902,2.6875,38560000
180809,2.7043,0.02056759,2.3,2.7538,2.7611,2.7575,38560000
180810,2.763,0.021706172,2.29,2.76,2.7725,2.7663,38560000
180813,2.8267,0.023054651,2.4,2.8011,2.8183,2.8097,38560000
180815,2.7645,-0.01292534,2.6,2.755,2.76,2.7575,38560000
180816,2.7631,-0.000506421,2.6,2.7732,2.78,2.7766,38560000
180817,2.8065,0.015706996,2.65,2.81,2.815,2.8125,38560000
180821,2.8671,0.010075744,2.8,2.8698,2.8758,2.8728,38560000
180822,2.8433,-0.008301071,2.7,2.8359,2.8441,2.84,38560000
180823,2.7882,-0.019378891,2.62,2.7825,2.7862,2.7843,38560000
180824,2.7723,-0.005702604,2.5,2.775,2.785,2.78,38560000
180827,2.8219,0.017891282,2.65,2.8312,2.8394,2.8353,38560000
180828,2.823,0.000389808,2.66,2.815,2.8211,2.818,38560000
180829,2.8189,-0.001452356,2.7,2.82,2.825,2.8225,38560000
180831,2.8045,0.000499447,2.66,2.8025,2.8075,2.805,38560000
180903,2.8181,0.004849349,2.6,2.8151,2.8206,2.8178,43570000
180904,2.8134,-0.00166779,2.5,2.8093,2.813,2.8112,43570000
180905,2.7939,-0.006931115,2.4,2.7975,2.8,2.7988,43570000
180906,2.8204,0.009484949,2.6,2.8275,2.8325,2.83,43570000
180910,2.8522,0.004720304,2.69,2.85,2.86,2.855,43570000
180911,2.8702,0.006310918,2.7,2.865,2.8694,2.8672,43570000
180914,2.8637,-0.002577409,2.6,2.8525,2.8553,2.8539,43570000
180917,2.828,-0.01246639,2.62,2.8371,2.84,2.8385,43570000
180918,2.8456,0.006223479,2.7,2.8488,2.8525,2.8506,43570000
180920,2.8939,0.01600955,2.66,2.8981,2.9016,2.8998,43570000
180921,2.8908,-0.001071219,2.65,2.8768,2.88,2.8784,43570000
180926,2.8898,0.003751303,2.69,2.8675,2.876,2.8717,43570000
180928,2.8469,-0.006178873,2.7,2.84,2.845,2.8425,43570000
180929,2.8429,-0.001405037,2.88,2.8325,2.8391,2.8358,43570000
180930,2.8535,0.003728587,2.76,2.835,2.835,2.835,43570000
181008,2.8284,-0.008796215,2.65,2.815,2.82,2.8175,27435000
181009,2.8,-0.010041013,2.65,2.7991,2.8013,2.8002,27435000
181010,2.8002,7.14E-05,2.65,2.8074,2.815,2.8112,27435000
181011,2.7978,-0.000857082,2.63,2.7925,2.7975,2.795,27435000
181012,2.7932,-0.001644149,2.6,2.7947,2.7959,2.7953,27435000
181017,2.8019,-0.000606363,2.6,2.8033,2.8076,2.8054,27435000
181018,2.788,-0.004960919,2.6,2.7818,2.7849,2.7834,27435000
181022,2.7995,0.008392767,2.63,2.795,2.7975,2.7963,27435000
181023,2.7808,-0.006679764,2.64,2.7705,2.7775,2.774,27435000
181024,2.7686,-0.004387227,2.63,2.7575,2.76,2.7588,27435000
181025,2.7625,-0.00220328,2.64,2.763,2.7684,2.7657,27435000
181026,2.7765,0.005067873,2.65,2.7514,2.755,2.7532,27435000
181030,2.7582,3.63E-05,2.6,2.7567,2.7619,2.7593,27435000
181031,2.7859,0.010042782,2.78,2.7585,2.76,2.7593,27435000
181101,2.7619,-0.00861481,2.7,2.7608,2.77,2.7654,28087000
181105,2.7958,0.001612152,2.63,2.783,2.785,2.784,28087000
181106,2.7684,-0.009800415,2.6,2.7625,2.765,2.7638,28087000
181107,2.7626,-0.002095073,2.6,2.7551,2.7571,2.7561,28087000
181108,2.7648,0.000796351,2.59,2.768,2.7721,2.7701,28087000
181109,2.7826,0.006438079,2.57,2.79,2.7925,2.7913,28087000
181112,2.7945,0.004276576,2.62,2.7935,2.7946,2.7941,28087000
181113,2.7818,-0.004544641,2.65,2.7825,2.7845,2.7835,28087000
181114,2.7541,-0.009957581,2.65,2.755,2.7567,2.7558,28087000
181116,2.7528,-0.004124159,2.61,2.7501,2.755,2.7525,28087000
181119,2.7636,0.003923278,2.65,2.7679,2.775,2.7714,28087000
181120,2.7648,0.000434216,2.7,2.75,2.7575,2.7538,28087000
181121,2.7519,-0.004665799,2.75,2.755,2.76,2.7575,28087000
181122,2.7594,0.00272539,2.65,2.7628,2.7672,2.765,28087000
181126,2.7629,0.00097819,2.66,2.7675,2.77,2.7688,28087000
181127,2.7821,0.00694922,2.67,2.765,2.7675,2.7663,28087000
181128,2.7679,-0.005104058,2.7,2.765,2.7675,2.7663,28087000
181129,2.7596,-0.002998663,2.78,2.7575,2.76,2.7588,28087000
181130,2.7691,0.003442528,2.8,2.7661,2.77,2.7681,28087000
181203,2.7532,-0.005741938,2.65,2.7575,2.76,2.7588,41105000
181204,2.7323,-0.007591167,2.63,2.722,2.7312,2.7266,41105000
181205,2.7021,-0.011052959,2.6,2.7075,2.715,2.7113,41105000
181206,2.7112,0.003367751,2.6,2.7073,2.71,2.7087,41105000
181210,2.6958,-0.010352423,2.6,2.695,2.6994,2.6972,41105000
181211,2.7049,0.003375621,2.62,2.7,2.7025,2.7013,41105000
181212,2.709,0.001515768,2.63,2.7075,2.7125,2.71,41105000
181213,2.7335,0.009043928,2.62,2.7369,2.7427,2.7398,41105000
181214,2.7521,0.006804463,2.8,2.74,2.745,2.7425,41105000
181217,2.737,-0.005486719,2.7,2.755,2.7625,2.7588,41105000
181218,2.7372,7.31E-05,2.7,2.7325,2.7346,2.7335,41105000
181219,2.7204,-0.006137659,2.7,2.715,2.7187,2.7168,41105000
181220,2.6883,-0.011799735,2.66,2.68,2.6874,2.6837,41105000
181221,2.685,-0.001227542,2.63,2.685,2.6897,2.6873,41105000
181224,2.6922,0.002681564,2.63,2.6875,2.69,2.6888,41105000
181225,2.6779,-0.005311641,2.56,2.675,2.68,2.6775,41105000
181226,2.6716,-0.00235259,2.66,2.66,2.665,2.6625,41105000
190103,2.5813,-0.003935944,2.55,2.5778,2.585,2.5814,31164000
190104,2.5845,0.001239685,2.48,2.57,2.5728,2.5714,31164000
190107,2.5448,-0.015360805,2.4,2.5229,2.5291,2.526,31164000
190108,2.4703,-0.029275385,2.3,2.4525,2.4725,2.4625,31164000
190110,2.5213,0.010419589,2.6,2.5225,2.5325,2.5275,31164000
190114,2.5273,0.006451356,2.62,2.51,2.5162,2.5131,31164000
190116,2.476,-0.013781566,2.66,2.485,2.4914,2.4882,31164000
190117,2.4809,0.001978998,2.6,2.485,2.4889,2.4869,31164000
190121,2.5284,0.008294784,2.57,2.5283,2.53,2.5291,31164000
190128,2.5414,-0.00376323,2.6,2.5325,2.54,2.5363,31164000
190129,2.5341,-0.002872433,2.68,2.5272,2.5313,2.5292,31164000
190131,2.5265,-0.000356097,2.85,2.52,2.53,2.525,31164000
190202,2.5156,-0.011318975,2.3,2.49,2.51,2.5,44151000
190213,2.4853,-0.0014063,2.43,2.475,2.48,2.4775,44151000
190215,2.4726,0.000607017,2.38,2.4675,2.4725,2.47,44151000
190219,2.5019,0.00498092,2.4,2.4975,2.5,2.4988,44151000
190220,2.4913,-0.00423678,2.37,2.4825,2.4858,2.4841,44151000
190221,2.5029,0.004656204,2.3,2.4999,2.5025,2.5012,44151000
190222,2.5172,0.005713372,2.6,2.5225,2.5279,2.5252,44151000
190226,2.6151,0.022921964,3,2.5925,2.6,2.5963,44151000
190227,2.6019,-0.005047608,3.1,2.6073,2.61,2.6087,44151000
190228,2.6111,0.003535878,2.73,2.635,2.6387,2.6369,44151000
190301,2.6265,0.005897897,2.5,2.6343,2.6515,2.6429,29475000
190304,2.6389,0.004721112,2.37,2.6436,2.6493,2.6464,29475000
190305,2.6572,0.006934708,2.55,2.665,2.6798,2.6724,29475000
190308,2.5767,-0.007549205,2.35,2.565,2.57,2.5675,29475000
190311,2.5662,-0.00407498,2.38,2.5829,2.5874,2.5852,29475000
190314,2.6255,0.009303041,2.58,2.6325,2.64,2.6363,29475000
190318,2.6278,-0.002618894,2.9,2.635,2.64,2.6375,29475000
190319,2.6288,0.000380546,2.9,2.6323,2.6367,2.6345,29475000
190320,2.6226,-0.002358491,2.9,2.6203,2.6231,2.6217,29475000
190321,2.6059,-0.006367727,2.8,2.5984,2.605,2.6017,29475000
190325,2.5823,-0.00604311,2.8,2.5725,2.5775,2.575,29475000
190326,2.5922,0.003833792,3.13,2.6105,2.6175,2.614,29475000
190327,2.6082,0.006172363,3.25,2.6125,2.615,2.6138,29475000
190328,2.6033,-0.00187869,3.4,2.605,2.61,2.6075,29475000
190329,2.6136,0.003956517,3,2.6125,2.6175,2.615,29475000
190401,2.6403,0.009520532,2.65,2.6547,2.6613,2.658,46437000
190402,2.6518,0.004355566,2.5,2.65,2.655,2.6525,46437000
190403,2.6569,0.001923222,2.35,2.675,2.6775,2.6763,46437000
190404,2.6759,0.007151191,2.3,2.7,2.705,2.7025,46437000
190408,2.6957,0.00739938,2.48,2.7015,2.7072,2.7043,46437000
190409,2.7368,0.015246504,2.45,2.7566,2.7594,2.758,46437000
190411,2.7466,-0.011445436,2.66,2.7311,2.7363,2.7337,46437000
190412,2.7652,0.006772009,2.7,2.78,2.8,2.79,46437000
190415,2.8476,0.02979893,2.95,2.845,2.855,2.85,46437000
190416,2.8954,0.016786065,3.1,2.8814,2.8885,2.8849,46437000
190417,2.8975,0.000725288,3.2,2.8921,2.898,2.8951,46437000
190418,2.8687,-0.009939603,3,2.8384,2.845,2.8417,46437000
190419,2.8329,-0.01247952,2.7,2.8392,2.845,2.8421,46437000
190422,2.887,0.019097038,2.65,2.9078,2.915,2.9114,46437000
190423,2.9355,0.016799446,2.8,2.9176,2.9237,2.9207,46437000
190424,2.9491,0.004632942,2.95,2.96,2.9626,2.9613,46437000
190425,2.916,-0.011223763,2.8,2.9134,2.9175,2.9154,46437000
190426,2.8879,-0.009636488,2.74,2.8675,2.87,2.8688,46437000
190428,2.895,0.002458534,2.7,2.865,2.875,2.87,46437000
190429,2.8731,-0.007564767,2.88,2.875,2.88,2.8775,46437000
190430,2.8384,-0.012077547,2.75,2.8375,2.8425,2.84,46437000
190505,2.84,0.000563698,2.46,2.8375,2.84,2.8388,48998000
190506,2.7944,-0.016056338,2.5,2.7878,2.7925,2.7902,48998000
190507,2.7745,-0.007121386,2.3,2.76,2.765,2.7625,48998000
190508,2.7413,-0.01196612,2.3,2.745,2.75,2.7475,48998000
190509,2.7236,-0.006456791,2.3,2.71,2.7155,2.7128,48998000
190510,2.7364,0.004699662,2.44,2.7275,2.7325,2.73,48998000
190513,2.7078,-0.010451688,2.5,2.7025,2.705,2.7038,48998000
190514,2.7229,0.005576483,2.6,2.7225,2.7257,2.7241,48998000
190515,2.7234,0.000183628,2.63,2.72,2.725,2.7225,48998000
190517,2.7111,0.001699612,2.56,2.7075,2.71,2.7088,48998000
190520,2.7358,0.009110693,2.71,2.7375,2.7404,2.739,48998000
190521,2.7538,0.006579428,2.81,2.7545,2.7575,2.756,48998000
190522,2.7626,0.003195584,2.72,2.765,2.77,2.7675,48998000
190523,2.7476,-0.005429668,2.6,2.735,2.74,2.7375,48998000
190524,2.7403,-0.002656864,2.57,2.74,2.743,2.7415,48998000
190527,2.7941,0.019632887,2.8,2.8175,2.82,2.8188,48998000
190528,2.8176,0.008410579,3,2.7725,2.78,2.7763,48998000
190530,2.7648,0.000832579,2.7,2.7625,2.7675,2.765,48998000
190531,2.7656,0.000289352,2.65,2.7539,2.76,2.757,48998000
190603,2.728,-0.013595603,2.5,2.7275,2.735,2.7313,49913000
190604,2.7144,-0.004985337,2.4,2.6938,2.6975,2.6956,49913000
190606,2.6761,-0.008998667,2.5,2.6831,2.6875,2.6853,49913000
190610,2.6945,0.006875677,2.55,2.6968,2.702,2.6994,49913000
190612,2.7207,-0.000110254,2.59,2.717,2.72,2.7185,49913000
190613,2.6914,-0.010769287,2.55,2.685,2.69,2.6875,49913000
190614,2.6746,-0.006242104,2.55,2.665,2.6725,2.6688,49913000
190617,2.6432,-0.011740073,2.5,2.643,2.65,2.6465,49913000
190619,2.6189,-0.006562476,2.36,2.6225,2.625,2.6238,49913000
190620,2.5897,-0.011149719,2.44,2.6072,2.61,2.6086,49913000
190621,2.6054,0.006062478,2.3,2.6075,2.615,2.6113,49913000
190624,2.6267,0.008175328,2.45,2.6372,2.6398,2.6385,49913000
190625,2.6339,0.002741082,2.6,2.64,2.645,2.6425,49913000
190626,2.6481,0.005391245,2.6,2.6479,2.653,2.6504,49913000
190627,2.6533,0.001963672,2.7,2.66,2.663,2.6615,49913000
190628,2.6419,-0.004296536,2.63,2.635,2.64,2.6375,49913000
190701,2.6294,-0.011875235,2.29,2.6125,2.62,2.6163,41808000
190702,2.5868,-0.016201415,2.2,2.57,2.5725,2.5713,41808000
190703,2.5595,-0.01055358,2.16,2.555,2.56,2.5575,41808000
190704,2.5608,0.000507912,2.14,2.5536,2.5575,2.5556,41808000
190705,2.5828,0.008591065,2.22,2.5925,2.5954,2.594,41808000
190708,2.6124,0.011460431,2.41,2.6125,2.6175,2.615,41808000
190709,2.6157,0.001263206,2.5,2.605,2.6118,2.6084,41808000
190710,2.6069,-0.0033643,2.46,2.6075,2.6125,2.61,41808000
190711,2.5952,-0.004488089,2.45,2.595,2.6,2.5975,41808000
190712,2.6023,0.00273582,2.5,2.595,2.6,2.5975,41808000
190716,2.6137,-0.001184653,2.8,2.61,2.615,2.6125,41808000
190717,2.6076,-0.002333856,2.9,2.605,2.6075,2.6063,41808000
190718,2.5938,-0.005292223,3.1,2.5925,2.595,2.5938,41808000
190719,2.5898,-0.001542139,3,2.58,2.583,2.5815,41808000
190722,2.5769,-0.00498108,2.8,2.5673,2.5705,2.5689,41808000
190723,2.5802,0.001280608,2.7,2.58,2.585,2.5825,41808000
190724,2.6016,0.008293931,2.55,2.6025,2.605,2.6038,41808000
190726,2.612,0.002879631,2.8,2.6175,2.62,2.6188,41808000
190729,2.6324,0.007810107,2.85,2.635,2.64,2.6375,41808000
190730,2.6372,0.001823431,2.85,2.63,2.635,2.6325,41808000
190731,2.618,-0.007280449,2.7,2.615,2.6175,2.6163,41808000
190801,2.6191,0.000420168,2.65,2.6196,2.6225,2.621,54346000
190802,2.5977,-0.008170746,2.65,2.585,2.59,2.5875,54346000
190805,2.5716,-0.01004735,2.65,2.5625,2.5675,2.565,54346000
190806,2.5694,-0.000855499,2.6,2.5725,2.575,2.5738,54346000
190808,2.5674,0.000740596,2.57,2.5625,2.565,2.5638,54346000
190809,2.5592,-0.003193893,2.64,2.565,2.5701,2.5676,54346000
190813,2.5909,0.002515091,2.9,2.6,2.6025,2.6013,54346000
190815,2.6001,-0.002302291,2.85,2.61,2.62,2.615,54346000
190816,2.6174,0.00665359,2.8,2.6175,2.6225,2.62,54346000
190820,2.6141,0.001148941,2.8,2.618,2.625,2.6215,54346000
190821,2.6296,0.005929383,2.75,2.63,2.635,2.6325,54346000
190822,2.6318,0.000836629,2.7,2.635,2.6375,2.6363,54346000
190823,2.6345,0.001025914,2.66,2.635,2.6375,2.6363,54346000
190826,2.629,-0.002087683,2.9,2.6344,2.6393,2.6369,54346000
190827,2.6545,0.009699506,2.95,2.655,2.66,2.6575,54346000
190828,2.6511,-0.001280844,2.9,2.649,2.6525,2.6508,54346000
190902,2.67,0.02322373,2.7,2.67,2.6775,2.6738,46900000
190904,2.6544,-0.003154574,2.65,2.6325,2.6405,2.6365,46900000
190906,2.6008,-0.003639428,2.7,2.6,2.605,2.6025,46900000
190911,2.6464,0.00310818,2.72,2.6425,2.65,2.6463,46900000
190912,2.6598,0.005063482,2.7,2.67,2.6727,2.6713,46900000
190916,2.667,0.00270697,2.66,2.6625,2.6675,2.665,46900000
190920,2.7058,0.002296637,2.9,2.6972,2.7038,2.7005,46900000
190923,2.7036,-0.000813068,2.76,2.7032,2.7058,2.7045,46900000
190924,2.6929,-0.003957686,2.65,2.7,2.7025,2.7013,46900000
190925,2.6936,0.000259943,2.45,2.6875,2.69,2.6888,46900000
190927,2.6908,0.000334585,2,2.69,2.6975,2.6938,46900000
190930,2.7074,0.006169169,2.9,2.705,2.71,2.7075,46900000
191008,2.6883,-0.007054739,2.7,2.6825,2.6875,2.685,40925000
191010,2.6936,0.003427209,2.65,2.695,2.7025,2.6988,40925000
191012,2.7193,0.004617999,2.52,2.71,2.7225,2.7163,40925000
191014,2.726,0.002463869,2.65,2.7225,2.725,2.7238,40925000
191015,2.7335,0.002751284,2.8,2.7374,2.74,2.7387,40925000
191016,2.7275,-0.002194988,2.85,2.73,2.7375,2.7338,40925000
191017,2.7238,-0.001356554,2.8,2.7225,2.7251,2.7238,40925000
191018,2.7337,0.003634628,2.75,2.7425,2.7525,2.7475,40925000
191023,2.7736,-0.006341131,2.95,2.765,2.7675,2.7663,40925000
191024,2.7685,-0.001838766,2.68,2.7575,2.762,2.7598,40925000
191025,2.773,0.001625429,2.95,2.7825,2.7855,2.784,40925000
191028,2.8183,0.016336098,2.9,2.8325,2.8425,2.8375,40925000
191030,2.8919,0.013244105,2.85,2.9,2.9032,2.9016,40925000
191031,2.8813,-0.00366541,2.8,2.8625,2.8725,2.8675,40925000
191101,2.8563,-0.008676639,2.65,2.85,2.8575,2.8538,42135000
191105,2.8361,-0.011915131,2.5,2.81,2.815,2.8125,42135000
191107,2.8115,0.003032465,2.52,2.8236,2.8274,2.8255,42135000
191108,2.8292,0.006295572,2.55,2.8275,2.83,2.8288,42135000
191113,2.8179,0.002704338,2.76,2.815,2.82,2.8175,42135000
191114,2.8212,0.001171085,2.76,2.8261,2.8291,2.8276,42135000
191119,2.6905,-0.026908749,2.7,2.675,2.6789,2.6769,42135000
191120,2.6497,-0.015164468,2.53,2.6406,2.645,2.6428,42135000
191121,2.6376,-0.004566555,2.45,2.64,2.6475,2.6438,42135000
191122,2.6498,0.004625417,2.5,2.6417,2.645,2.6433,42135000
191125,2.6741,0.009170503,2.65,2.6825,2.6852,2.6838,42135000
191126,2.6881,0.005235406,2.75,2.675,2.68,2.6775,42135000
191127,2.6859,-0.000818422,2.79,2.6875,2.6916,2.6896,42135000
191128,2.6901,0.001563722,2.7,2.6875,2.69,2.6888,42135000
191129,2.6805,-0.003568641,2.64,2.6753,2.68,2.6777,42135000
191203,2.6928,-0.001890359,2.5,2.68,2.6875,2.6838,44255000
191204,2.6753,-0.006498812,2.45,2.67,2.675,2.6725,44255000
191205,2.6746,-0.000261653,2.42,2.675,2.68,2.6775,44255000
191206,2.6853,0.004000598,2.43,2.6975,2.7025,2.7,44255000
191209,2.7051,0.007373478,2.5,2.7075,2.71,2.7088,44255000
191210,2.697,-0.002994344,2.5,2.6875,2.69,2.6888,44255000
191211,2.6814,-0.005784205,2.5,2.6675,2.675,2.6713,44255000
191216,2.6867,0.003960988,2.54,2.69,2.692,2.691,44255000
191217,2.7142,0.010235605,2.6,2.7125,2.715,2.7138,44255000
191220,2.6654,-0.008333953,2.5,2.6517,2.6545,2.6531,44255000
191223,2.6385,-0.010092294,2.3,2.6275,2.6304,2.629,44255000
191224,2.6154,-0.008754974,2.1,2.62,2.625,2.6225,44255000
191225,2.6303,0.005697025,2.56,2.62,2.6275,2.6238,44255000
191226,2.6261,-0.001596776,2.65,2.6211,2.63,2.6255,44255000
191227,2.6342,0.003084422,2.8,2.6325,2.6375,2.635,44255000
191230,2.6403,0.002315694,2.7,2.6375,2.645,2.6413,44255000
191231,2.6731,0.012422831,3,2.645,2.6475,2.6463,44255000
200102,2.6484,-0.009240208,2.5,2.6525,2.655,2.6538,39964000
200103,2.6521,0.00139707,2.3,2.6361,2.64,2.6381,39964000
200106,2.6158,-0.013687267,2.2,2.617,2.6176,2.6173,39964000
200107,2.6285,0.004855111,2.35,2.6325,2.64,2.6363,39964000
200108,2.6362,0.002929427,2.4,2.6325,2.6375,2.635,39964000
200109,2.638,0.000682801,2.5,2.63,2.6325,2.6313,39964000
200110,2.6219,-0.006103108,2.52,2.62,2.6275,2.6238,39964000
200113,2.6338,0.004538693,2.55,2.6365,2.64,2.6383,39964000
200115,2.6469,0.000377943,2.86,2.645,2.6497,2.6473,39964000
200116,2.6405,-0.002417923,2.75,2.6328,2.6375,2.6352,39964000
200117,2.6299,-0.004014391,2.78,2.6188,2.6275,2.6231,39964000
200120,2.6076,-0.00847941,2.6,2.6075,2.61,2.6088,39964000
200121,2.5993,-0.003183004,2.59,2.6015,2.605,2.6033,39964000
200122,2.6061,0.002616089,2.6,2.6117,2.615,2.6133,39964000
200123,2.5867,-0.007444074,2.6,2.565,2.6,2.5825,39964000
200203,2.448,-0.069802789,2.6,2.4575,2.46,2.4588,38135100
200204,2.4608,0.005228758,2.5,2.46,2.47,2.465,38135100
200205,2.458,-0.001137841,2.4,2.44,2.445,2.4425,38135100
200206,2.4396,-0.007485761,2.3,2.43,2.4375,2.4338,38135100
200207,2.4088,-0.01262502,2.2,2.3816,2.3897,2.3857,38135100
200210,2.3758,-0.013699768,2.27,2.3666,2.3712,2.3689,38135100
200212,2.4062,0.004424779,2.38,2.4049,2.4075,2.4062,38135100
200213,2.3902,-0.006649489,2.38,2.385,2.39,2.3875,38135100
200214,2.3895,-0.000292863,2.3,2.395,2.4,2.3975,38135100
200217,2.3945,0.002092488,2.26,2.3925,2.3975,2.395,38135100
200219,2.4036,0.002209899,2.3,2.4025,2.41,2.4063,38135100
200220,2.4183,0.006115826,2.3,2.4175,2.4243,2.4209,38135100
200221,2.3911,-0.011247571,2.2,2.382,2.3884,2.3852,38135100
200225,2.3485,-0.003944355,2.26,2.351,2.3545,2.3528,38135100
200226,2.3327,-0.006727699,2.3,2.3225,2.3275,2.325,38135100
200228,2.277,-0.013559763,2.38,2.2725,2.2825,2.2775,38135100
200303,2.2891,0.005093304,2.2,2.2775,2.28,2.2788,30619000
200306,2.2002,-0.013009151,2.02,2.1925,2.195,2.1938,30619000
200310,2.2072,0.028661975,2.24,2.2358,2.2415,2.2386,30619000
200311,2.2473,0.018167814,2.3,2.2414,2.2498,2.2456,30619000
200313,2.2625,0.014210149,2.1,2.2675,2.2775,2.2725,30619000
200316,2.2387,-0.010519337,2,2.22,2.225,2.2225,30619000
200317,2.2057,-0.014740698,1.9,2.2058,2.2132,2.2095,30619000
200318,2.1801,-0.011606293,1.77,2.165,2.1687,2.1668,30619000
200319,2.1425,-0.017246915,1.7,2.1425,2.15,2.1463,30619000
200320,2.1264,-0.007514586,1.6,2.1076,2.1111,2.1094,30619000
200323,2.057,-0.032637321,1.6,2.0225,2.0272,2.0248,30619000
200324,1.9924,-0.031404959,1.45,1.96,1.97,1.965,30619000
200325,1.9768,-0.007829753,1.7,1.9349,1.9375,1.9362,30619000
200326,1.9237,-0.026861594,1.8,1.9175,1.9212,1.9193,30619000
200327,1.9588,0.018246088,1.8,1.9692,1.9723,1.9708,30619000
200330,1.9293,-0.015060241,2.25,1.9225,1.925,1.9238,30619000
200331,2.1193,0.098481314,2.2,1.9,1.9037,1.9018,30619000
200401,1.8622,-0.121313641,1.94,1.8561,1.8625,1.8593,78369000
200402,1.8577,-0.002416497,1.7,1.8525,1.855,1.8538,78369000
200403,1.8027,-0.029606503,1.5,1.7942,1.7986,1.7964,78369000
200407,1.5402,-0.145614911,1.4,1.455,1.4585,1.4568,78369000
200408,1.4178,-0.079470199,1.4,1.3693,1.375,1.3722,78369000
200409,1.4121,-0.004020313,1.4,1.425,1.4379,1.4314,78369000
200410,1.5058,0.066355074,1.6,1.5039,1.5076,1.5058,78369000
200413,1.5505,0.029685217,1.7,1.5475,1.55,1.5488,78369000
200414,1.4878,-0.040438568,1.6,1.475,1.48,1.4775,78369000
200415,1.4238,-0.043016534,1.5,1.425,1.4294,1.4272,78369000
200416,1.4097,-0.009903076,1.4,1.4218,1.425,1.4234,78369000
