time,feature_0,feature_1,feature_2,feature_3,feature_4
161223,2.731528636,-0.086025294,-0.038584891,-0.024576778,5.45E-06
161226,2.828190245,0.52982443,-0.05446173,-0.025501684,1.18E-05
161227,2.939278175,0.461788975,-0.058023388,-0.03972444,9.80E-05
161228,2.941899351,0.124567415,-0.066076144,-0.027198529,-6.45E-05
161229,2.78455641,-1.068167211,-0.030291622,-0.037348836,5.68E-06
161230,2.770687611,-0.413992277,-0.018004441,-0.066242428,1.08E-05
170103,2.950048048,0.704832895,-0.018633929,-0.04593857,5.75E-06
170104,2.944784341,-0.114779064,-0.007417353,-0.049098716,2.13E-06
170105,2.942916097,0.298878466,-0.030343004,-0.016749906,5.76E-07
170106,2.721895344,-1.441601712,-0.028280247,-0.057970911,1.10E-05
170109,2.251969641,-1.156122754,-0.103190038,0.072651269,7.78E-05
170110,2.097933039,-2.230145371,-0.01460264,-0.049027187,-7.80E-05
170111,2.233495311,0.613289401,-0.018459269,-0.052243545,7.29E-06
170112,2.087043369,-0.63387774,-0.037693034,-0.045766353,9.16E-05
170113,2.010586816,-0.629577961,-0.019832165,-0.055671746,8.83E-05
170116,2.40986573,1.450067887,0.012112874,-0.119101235,9.84E-05
170117,2.304610022,0.809189317,-0.05594976,0.011003415,-7.94E-05
170118,2.308279648,-0.680861194,-0.021222571,-0.05868742,-7.14E-05
170119,2.201094464,-0.290535243,-0.044073175,-0.030823201,8.92E-06
170120,1.975909844,-1.500849132,-0.016344125,-0.047112458,-7.74E-05
170122,1.983054212,0.152736978,-0.03315631,-0.033423696,6.20E-06
170123,1.938721278,-0.37358226,-0.029774548,-0.045993231,8.90E-05
170124,2.148714322,0.6064726,0.006604284,-0.0848262,8.91E-05
170125,2.544120348,2.2464331,-0.007605145,-0.078846041,1.31E-05
170126,2.60612936,0.809418312,-0.041772334,-0.044178777,1.32E-05
170203,3.105539318,4.073158306,-0.022753872,-0.044151579,9.45E-06
170206,3.013426093,-0.499137981,-0.003366403,-0.05124786,1.09E-06
170207,2.910940209,-0.258091374,-0.053633906,-0.042506566,1.61E-05
170208,2.864782504,-0.70232955,-0.022059023,-0.079929803,9.68E-05
170209,2.837570113,0.177634515,-0.034916428,-0.037265221,-7.23E-05
170210,2.889321199,0.082841106,-0.030239819,-0.054985313,9.26E-05
170213,2.846949304,-0.128481042,-0.041339119,-0.04638744,9.37E-05
170214,2.85103155,-0.099589666,-0.033309822,-0.052167784,9.27E-05
170215,2.955610376,0.595845843,-0.042474524,-0.044287313,1.35E-05
170216,2.779045216,-0.848385366,-0.024280659,-0.024466203,-8.08E-05
170217,2.82168827,-0.084924559,-0.019831568,-0.054102419,-7.26E-05
170220,2.748053901,-0.363732447,-0.023368017,-0.049982207,7.69E-06
170221,2.919342811,0.678922372,-0.013300711,-0.063697897,9.29E-06
170222,2.917302777,0.358435599,-0.042608662,-0.031456345,9.38E-06
170223,2.905577731,-0.324729863,-0.02227202,-0.051329274,7.81E-06
170224,2.990492481,0.437783808,-0.015427267,-0.039138794,-7.83E-05
170227,2.882819418,-0.513046727,-0.030449878,-0.042753803,-7.27E-05
170228,2.894699565,-0.019092141,-0.027059165,-0.044119366,7.52E-06
170301,3.004034614,0.439619347,-0.01604939,-0.04736112,5.08E-06
170302,3.126551142,0.684040508,-0.018755472,-0.036862596,-7.76E-05
170303,3.114842832,-0.066663929,-0.020820715,-0.037623681,3.40E-06
170306,3.119785573,0.039242701,-0.024296591,-0.032454947,3.12E-06
170307,3.174524472,0.272630035,-0.039463852,-0.037726485,1.02E-05
170308,3.501802584,0.962430252,0.004943693,-0.096014387,-6.74E-05
170309,3.567288929,0.843716521,-0.038240506,-0.049415659,1.40E-05
170310,3.513917925,-0.038617745,-0.050631735,-0.0243447,9.05E-05
170313,3.325606375,-0.787968575,-0.050406055,-0.000756844,8.25E-05
170314,3.26951211,-0.630016402,-0.044709475,-0.038492596,1.16E-05
170315,3.161629333,-0.35628032,-0.047925119,-0.007522645,3.42E-06
170316,3.489098961,1.026157549,-0.008348981,-0.05675309,8.65E-05
170317,3.594010695,1.064735059,-0.02592086,0.011678123,7.18E-05
170320,3.794418591,0.643602623,-0.023722615,-0.031878172,3.47E-06
170321,4.138638975,1.72876064,-0.052192203,-0.033720411,-6.57E-05
170323,3.877339246,-0.725468963,-0.045108148,-0.011868691,3.72E-06
170324,3.714850292,-0.968438529,-0.040707016,-0.029108467,7.20E-06
170327,3.685994643,-0.198244331,-0.044352937,-0.029438799,8.98E-05
170328,3.567041458,-0.899389757,-0.020442591,-0.054459428,7.89E-06
170329,3.754110666,0.878641437,-0.019743731,-0.046984837,6.88E-06
170330,3.777447865,0.365611796,-0.046091686,-0.025608832,9.12E-06
170331,3.810436519,0.016048659,-0.042909407,-0.039377108,1.19E-05
170401,3.728737174,-0.075885821,-0.062500473,-0.000516599,6.79E-06
170405,3.638045952,-0.826273724,-0.044725578,-0.040059249,1.20E-05
170406,3.700315578,0.231410096,-0.035113312,-0.032970799,7.40E-06
170407,3.6014574,-0.535140614,-0.026473172,-0.031221691,-7.74E-05
170410,3.622936692,0.034705525,0.016511757,-0.00310794,6.07E-05
170411,3.633312901,0.122828837,0.013764039,0.011628042,-2.34E-05
170412,3.661054315,-0.17549572,0.026819458,-0.018777987,-9.95E-05
170413,3.703012428,0.263120303,0.018910391,-0.008065197,-1.90E-05
170414,3.772765865,0.100817235,0.028550565,-0.030347482,6.50E-05
170417,3.919026182,0.603502498,0.036894156,-0.032324883,-1.75E-05
170418,3.913719417,0.360225075,0.012437987,0.011672469,-2.26E-05
170419,3.92391531,-0.20851248,0.031127094,-0.008643827,-2.34E-05
170420,3.97376127,0.290758812,0.021618368,0.001001225,5.80E-05
170421,3.980081643,-0.137903264,0.019826357,-0.019687881,-1.60E-05
170424,3.985560257,0.18210603,0.009377812,0.004000781,-1.00E-04
170426,3.859230712,-0.244861769,0.027879935,-0.002777531,5.65E-05
170427,3.943090138,0.31164279,0.024502676,-0.009678523,6.03E-05
170428,4.086796002,0.59632155,0.030563557,-0.011943388,-2.15E-05
170502,4.211912466,1.308263484,0.058485208,-0.052577868,-1.82E-05
170503,4.411132784,1.306788091,0.031732692,-0.012665546,-2.10E-05
170504,4.590222739,0.297077511,0.058176426,-0.072604139,-1.26E-05
170505,4.469135,0.39149629,-0.011343305,0.031202657,6.05E-05
170509,4.597853904,0.336118333,0.027027002,-0.041102699,-9.20E-05
170510,4.722724777,0.682742626,0.03346108,-0.011736563,-2.23E-05
170511,4.556019183,-0.311404362,-0.00390784,0.035523426,-2.46E-05
170512,4.576799564,-0.378614261,0.029330766,-0.005445257,5.70E-05
170515,4.338608585,-0.74142966,-0.002295195,0.034268021,-0.000105776
170516,4.328132116,-0.462272456,0.022722874,-0.000900229,-2.29E-05
170517,4.263964675,0.03123689,-0.010605507,0.035748392,-2.21E-05
170518,4.174009465,-0.813289643,0.021039453,0.003309047,5.67E-05
170519,4.254870326,0.22257228,0.019984015,-0.008868121,-1.90E-05
170522,4.25168526,0.106954086,0.004796708,0.00558827,6.24E-05
170523,3.985728151,-0.934733552,-0.01217529,0.044357708,-2.51E-05
170524,3.976621725,-0.420052283,0.012503749,0.016044205,-2.46E-05
170525,3.990166702,-0.2256017,0.027231764,-0.008057674,-0.000102832
170526,3.994033793,0.181710106,-0.003061654,0.003654339,-1.49E-05
170601,3.64299166,-2.849497538,-0.017185577,0.03371141,5.89E-05
170602,3.7744581,-0.047554122,0.025727398,-0.015439013,-1.00E-04
170605,3.732480506,-0.101496653,0.016778471,-0.000470469,-0.000101495
170606,3.813277798,0.111580585,0.033138298,-0.022396036,-1.97E-05
170607,3.798585573,0.317374256,-0.00912628,0.011600015,-9.58E-05
170608,3.836043199,-0.243377417,0.033103351,-0.016634482,-2.17E-05
170609,3.760918125,0.039907661,-0.004316896,0.023850749,-2.08E-05
170612,3.675252235,-0.694620131,0.014056994,2.50E-05,6.00E-05
170613,3.671003744,-0.247582282,0.024361122,-0.016457612,-1.88E-05
170614,3.600918019,-0.016118824,-0.012302714,0.012500711,-1.47E-05
170615,3.638460458,-0.271240434,0.032660311,-0.016292211,-2.17E-05
170616,3.682284582,0.324794127,0.018763498,-0.001650926,5.97E-05
170619,3.398705719,-0.807220926,-0.0241167,0.053648373,-2.39E-05
170620,3.415839528,-0.549332767,0.016889984,6.55E-05,5.91E-05
170621,3.51711485,0.237908612,0.029147966,-0.019616165,6.15E-05
170622,3.487781696,0.027043518,0.013752965,-0.001004924,-1.96E-05
170623,3.31941409,-0.650350301,-0.002618121,0.017255012,-2.01E-05
170626,3.003337799,-1.223446894,-0.023156,0.057552014,5.48E-05
170627,2.951061101,-0.938681965,0.01375155,-0.001741853,-0.000101006
170628,3.110006078,0.418916699,0.038163275,-0.028310563,-0.000100231
170629,3.143699981,0.536368661,0.008782412,0.006140897,-1.98E-05
170630,3.392269784,1.744345632,-0.025516186,0.057551684,-2.25E-05
170703,3.403380748,-0.682417831,0.024117143,-0.017547574,6.18E-05
170704,3.314728969,-0.216064887,0.005927425,0.010013779,-2.05E-05
170705,3.070850559,-1.040402671,-0.01346491,0.025055032,-1.91E-05
170706,3.076154279,-0.447965031,0.021729447,-0.007429725,5.96E-05
170707,3.176622644,0.390117336,0.028794834,-0.010821714,-2.17E-05
170710,3.236272303,0.041602976,0.031921659,-0.041043752,-9.44E-05
170711,3.231366999,0.394563618,0.014012956,0.010882054,-2.31E-05
170712,3.113588997,-0.62260917,0.017694061,0.010768134,5.54E-05
170713,3.016823436,-0.587847663,0.017983021,0.004046861,-2.33E-05
170714,2.994223656,-0.11256611,0.010285114,0.00671582,-2.11E-05
170717,2.945926203,-0.553122723,0.027415015,-0.019474291,6.12E-05
170718,3.045044598,0.621745557,0.018108165,-0.001395285,-0.000101322
170719,3.049979953,-0.019007922,0.020729383,-0.00371167,-0.00010205
170720,2.970731595,-0.29638184,0.010796394,0.008520599,5.87E-05
170721,2.983113326,-0.127056044,0.025932483,-0.001108338,5.65E-05
170724,2.89765025,-0.307147503,0.012463685,0.012153088,-2.37E-05
170725,2.941438646,0.056710128,0.020960735,0.001538014,-2.31E-05
170726,3.030760888,0.395789447,0.024663856,0.001198385,5.66E-05
170727,2.969360714,-0.243465764,0.018610914,0.009001591,-0.000105408
170728,2.960183549,-0.163840621,0.02077552,0.000190477,-2.28E-05
170731,3.057485012,0.55141079,0.013932422,0.009873859,-2.27E-05
170801,3.168087013,0.343049156,0.02110307,-0.011986642,-1.87E-05
170802,3.143760454,-0.064881327,0.02427596,0.001592158,5.63E-05
170803,3.096704231,-0.271573208,0.021211891,-0.000329379,-2.28E-05
170804,3.030107056,-0.328666891,0.017960657,0.004288261,-2.32E-05
170807,3.152681265,0.456746281,0.020387852,-0.009147761,-9.98E-05
170808,3.176732393,0.225389829,0.011173051,0.002464451,-1.97E-05
170809,3.194875335,0.003470238,0.017711497,-0.001051123,5.95E-05
170810,3.138304537,-0.277183066,0.017030747,0.00411051,5.79E-05
170811,3.072401716,-0.334103733,0.015199006,0.008384841,-2.34E-05
170814,3.08174364,0.013225781,0.016668477,0.011450461,-2.46E-05
170815,3.154509675,0.118269856,0.029400064,-0.008969143,-2.27E-05
170816,3.255080288,0.395300106,0.035689462,-0.014605108,5.77E-05
170817,3.294420118,0.40839665,0.019628701,0.008211423,-2.43E-05
170818,3.21757607,-0.462917972,0.023352537,0.002016513,-2.44E-05
170821,3.272488157,0.17012481,0.027029383,-0.00207751,5.67E-05
170822,3.329712257,0.334011072,0.015719191,0.002299457,5.95E-05
170823,3.345900686,-0.070824835,0.02948548,-0.005740175,5.68E-05
170824,3.37922722,0.259479087,0.014677622,0.003839985,5.93E-05
170825,3.371870549,-0.122855726,0.022325233,0.001022111,-2.34E-05
170828,3.581122937,0.493836389,0.054520317,-0.046058404,-0.000100284
170829,3.621431498,0.761048926,0.008404989,0.007547272,-1.97E-05
170830,3.599035172,-0.080795882,0.013821509,0.017529846,5.52E-05
170831,3.559721568,-0.327470787,0.01433431,0.004173707,5.89E-05
170901,3.599684893,0.013474961,0.014339748,-0.014080421,-1.58E-05
170904,3.73764575,0.594184633,0.024670593,-0.011003405,-0.000100456
170905,3.783599461,0.264276764,0.023222917,-0.001886955,-2.24E-05
170906,3.609550019,-0.585142321,0.006794733,0.027454341,5.43E-05
170907,3.393788079,-0.911586246,-0.010083032,0.042438308,-2.54E-05
170908,3.244050139,-1.039797404,0.004687657,0.01730708,5.76E-05
170911,3.370003984,0.264392628,0.023738222,-0.009422677,6.02E-05
170912,3.375799808,0.05093518,0.023016652,-0.00233027,-2.25E-05
170913,3.47839108,0.323356977,0.032459297,-0.015794653,-2.14E-05
170914,3.398535987,-0.069120297,0.008951742,0.018187527,-2.39E-05
170915,3.358121928,-0.46643435,0.018265762,-0.008153878,-1.95E-05
170918,3.379773445,0.052883259,0.025552556,-0.002816655,5.74E-05
170919,3.362683837,0.0609931,0.014787536,0.015879119,5.54E-05
170920,3.374635786,0.114605464,0.005676658,0.023077798,-2.41E-05
170921,3.392571552,-0.248322332,0.023526261,-0.007723064,-2.12E-05
170922,3.346725779,-0.180510954,0.013733359,-0.001331743,-1.97E-05
170925,3.29855453,-0.312298645,0.024394251,0.001461822,5.62E-05
170926,3.335862009,0.134084865,0.023371762,0.000863892,5.71E-05
170927,3.430953775,0.336894788,0.028692084,-0.008858705,-2.22E-05
170928,3.369692114,-0.202412114,0.021188509,0.003860169,5.67E-05
170929,3.372088667,-0.051033113,0.023473161,0.003106337,5.62E-05
170930,3.412433057,0.378038114,-0.008482383,0.013112909,6.47E-05
171009,3.465755384,-0.061974755,0.022599797,-0.007857823,5.99E-05
171010,3.46877768,0.057174605,0.020158987,0.002730427,5.76E-05
171011,3.437332551,-0.228216567,0.025066635,0.000740256,5.63E-05
171012,3.46954483,0.081133702,0.02643677,-0.002227817,-2.36E-05
171013,3.458916183,-0.125418693,0.020691023,-0.011306383,-1.90E-05
171016,3.548687658,0.481656657,0.018810774,0.000428255,-2.14E-05
171017,3.588322395,0.116289222,0.026778094,-0.001293117,5.66E-05
171018,3.509997418,-0.262997534,0.013455801,0.011618686,-2.36E-05
171019,3.501353486,-0.224149632,0.022382593,-0.001422608,-2.27E-05
171020,3.531776033,0.022450848,0.028170987,-0.008427946,-0.000103002
171023,3.560979786,0.17831802,0.025314451,0.000853612,5.65E-05
171025,3.809188062,0.906198879,0.037342363,-0.028217823,6.19E-05
171026,3.738693958,0.178578005,0.004076703,0.026485433,-2.45E-05
171027,3.794396948,-0.109804216,0.025908526,-0.008052135,-2.17E-05
171030,3.957573885,0.695573452,0.021584267,-0.015498032,6.34E-05
171031,3.795205139,-0.581499151,0.012337508,0.008485928,-2.24E-05
171101,3.743048187,-0.44384007,0.023249553,-0.003738917,-0.000103027
171102,3.759363897,-0.020128085,0.022506347,-0.009987404,-1.99E-05
171103,3.739036021,-0.03738973,0.022426332,0.005177532,5.61E-05
171106,3.719195216,-0.124695483,0.021388172,0.006603557,5.60E-05
171107,3.722913907,-0.11901272,0.02747495,-0.002290043,5.66E-05
171108,3.747965328,0.106774022,0.025189968,0.001253468,5.65E-05
171109,3.794095914,0.082554416,0.02950699,-0.009959273,-0.00010286
171110,3.901895323,0.422821134,0.03524225,-0.012996581,5.76E-05
171113,4.005778437,0.592137107,0.018082261,-0.004938914,-9.99E-05
171114,3.970856572,-0.089807215,0.014063116,0.007317028,5.84E-05
171116,3.798050561,-0.328852349,0.011227388,0.015246103,-2.39E-05
171117,3.796920765,-0.17535722,0.022055363,0.005702884,5.60E-05
171120,3.751587305,-0.202183646,0.011950763,0.008028858,5.88E-05
171121,3.758748848,-0.084219343,0.022051925,0.004977482,-2.44E-05
171123,3.840880743,0.011632296,0.013267886,0.009603736,-2.26E-05
171124,3.788682567,-0.310020193,0.01295996,0.006527442,5.88E-05
171127,3.814962814,-0.028609949,0.025603973,0.000645689,5.64E-05
171128,3.888889494,0.162186708,0.033987113,-0.014585757,-2.23E-05
171129,3.883438646,0.231205347,0.012182236,0.014382269,-2.35E-05
171130,3.868358915,-0.179279865,0.019808155,0.009090191,5.58E-05
171201,3.841295678,-0.206203268,0.018809124,0.004308441,-2.31E-05
171204,3.834801603,-0.108037375,0.022918381,0.003307797,-2.41E-05
171205,3.833311901,-0.152549859,0.027280073,-0.008054312,-2.22E-05
171206,3.903882859,0.301319271,0.028840797,-0.004461076,-2.35E-05
171207,3.945481673,0.198991984,0.025822439,-0.000803198,5.70E-05
171208,4.040506131,0.448461145,0.023763905,0.004011744,5.65E-05
171211,4.170143272,0.510164533,0.025295026,-0.004179718,-2.21E-05
171212,4.27450325,0.387314619,0.028285111,-0.011708521,5.98E-05
171213,4.320732589,0.54760214,0.003912915,0.028083108,-0.000105002
171214,4.144983323,-1.023832832,0.018998744,0.00931425,-2.52E-05
171215,4.025993287,-0.630160626,0.016437019,0.00773492,-2.36E-05
171218,4.031294586,-0.185630338,0.026558244,-0.006736712,-2.23E-05
171219,4.092279042,0.189376703,0.023905617,-0.014863365,-1.86E-05
171220,4.13543476,0.207110385,0.02637675,-0.006033666,-2.21E-05
171221,4.154414673,0.200316629,0.018274328,0.011530097,-0.00010529
171222,4.031079575,-0.520477922,0.011310348,0.020515983,5.50E-05
171225,3.980471517,-0.507973805,0.023214262,-0.002649321,-2.27E-05
171226,4.009481149,-0.027209522,0.030568138,-0.012517659,-2.18E-05
171227,4.068106434,0.35670418,0.024598253,0.002764122,5.65E-05
171228,4.119589789,0.123605094,0.029585389,-0.005863312,-2.34E-05
171229,4.184425835,0.517190071,0.002215269,0.014514912,-0.000100336
180102,3.94331545,-0.466033441,0.006622805,0.009721822,-2.07E-05
180103,3.91030908,-0.294020841,0.017861054,0.005730658,-2.32E-05
180104,3.816777115,-0.278409285,-0.001304525,0.024734828,-2.24E-05
180105,3.656509978,-0.886465212,0.007758025,0.019461012,5.61E-05
180108,3.731245805,0.060250882,0.023492998,-0.002506798,-2.25E-05
180109,3.78133283,0.123788948,0.031423003,-0.007802952,5.71E-05
180110,3.952924293,0.667477291,0.034934822,-0.021199944,6.05E-05
180111,3.988747159,0.411764432,0.01779316,0.006706473,5.77E-05
180112,3.889494196,-0.440498186,0.005447056,0.006682123,6.13E-05
180115,3.838914138,-0.338396092,0.01288652,0.005697157,5.91E-05
180116,3.78001225,-0.396878908,0.022699572,0.00308994,5.64E-05
180118,3.856434895,0.20933539,0.020960296,-0.004697054,5.99E-05
180119,3.83410421,-0.001794871,0.005356478,0.005571093,6.20E-05
180122,3.737891602,-0.436884497,0.010226332,0.018028735,-2.45E-05
180123,3.678546666,-0.384094448,0.007012757,0.00932367,-2.07E-05
180124,3.661943644,-0.061804685,0.010544604,0.022427724,5.49E-05
180126,3.72324598,-0.123341347,0.034210371,-0.042324796,6.64E-05
180129,3.71252211,0.203804041,0.024595621,-0.00478403,5.86E-05
180130,3.745784649,0.09716781,0.02927838,-0.005231581,5.70E-05
180131,3.724783947,0.32898783,-0.005356695,0.039878782,-2.51E-05
180201,3.628076081,-0.876818926,0.012026465,-0.005122457,6.22E-05
180202,3.616115181,-0.081026671,0.020554641,0.007706209,-0.000105333
180205,3.598870819,-0.21817498,0.023745914,-0.003271513,-2.26E-05
180206,3.579839661,-0.084674457,0.022856768,0.004283417,5.61E-05
180208,3.529769088,-0.312706448,0.018769864,-0.013973226,-1.77E-05
180209,3.517235703,0.002807471,0.019415438,0.003106327,-2.29E-05
180212,3.523839875,-0.129732895,0.025637957,-0.01004077,-2.11E-05
180213,3.532996561,0.052102882,0.023950803,-0.003468739,-2.24E-05
180214,3.549502485,0.002384882,0.014944084,-0.015044975,-1.58E-05
180222,3.589794231,0.274434505,0.014029258,0.001887713,-2.04E-05
180224,3.442869262,-0.251667315,0.003509944,-0.003607608,-1.55E-05
180226,3.197816498,-0.716018654,-0.028068947,0.049805454,-2.13E-05
180227,3.264406035,-0.258374295,0.019824896,0.008135516,5.58E-05
180228,3.465676163,0.98373119,0.014688371,0.010663335,-2.28E-05
180301,3.426763193,-0.368757772,0.025816958,-0.006659522,-2.25E-05
180302,3.484515346,0.306216604,0.021791354,0.00178468,-2.31E-05
180305,3.524865154,0.189099304,0.022114834,0.005489407,5.62E-05
180306,3.373258349,-0.481426131,-0.000414515,0.031301991,5.56E-05
180307,3.374767955,-0.215950273,0.010988318,0.015066942,-2.38E-05
180308,3.345169145,-0.275862024,0.01856862,0.008097911,5.62E-05
180312,3.358197658,0.013160372,0.025114523,-0.001741396,5.72E-05
180313,3.479321024,0.475912683,0.031623381,-0.008274818,5.73E-05
180314,3.410258903,-0.106976911,0.014450778,0.016317601,5.53E-05
180315,3.413696126,-0.178684442,0.021696291,-0.000512127,-2.27E-05
180319,3.337656394,-0.048638439,0.018525637,0.010295094,5.58E-05
180320,3.2700333,-0.301890297,0.011701624,0.015540919,5.63E-05
180321,3.256250717,-0.254574282,0.020054895,0.001605839,-2.29E-05
180322,3.109987902,-0.52943844,0.002585225,0.023283183,-2.38E-05
180323,2.974838986,-1.273895991,0.033118478,-0.033249133,-9.84E-05
180326,3.072399643,0.577606439,0.031724921,-0.011162952,-2.25E-05
180327,2.94607597,0.092867562,-0.021283691,0.055940688,-2.50E-05
180328,2.870623814,-0.813743793,0.009079883,0.019908853,5.53E-05
180329,2.822487254,-0.239328296,0.004974395,0.026264813,-0.000105978
180330,2.832432691,-0.34581117,0.013978653,-0.016407441,-1.55E-05
180402,2.802390059,-1.946619056,0.01521974,0.012475422,-0.000106737
180403,2.758405274,-0.414411601,0.011254338,-0.002437359,6.17E-05
180404,2.667443214,-0.463488141,-0.040549588,-0.031224364,-7.28E-05
180408,2.555736509,-0.332359951,-0.079771834,-0.018695195,1.77E-05
180409,2.498791605,-0.778696959,0.021714375,-0.00947255,-0.000101445
180410,2.566197109,0.358594997,0.024220614,0.001148496,5.66E-05
180411,2.515327208,-0.001615357,-0.002137556,0.020812549,-2.11E-05
180412,2.516541576,-0.377251377,0.023743861,-0.009153791,5.93E-05
180413,2.584042254,0.603243259,0.002923403,0.016425168,-2.10E-05
180416,2.543915686,-0.532503688,0.021219616,-0.01394642,6.16E-05
180417,2.609289946,0.380388285,0.02266172,-0.000698361,-2.29E-05
180418,2.148703563,-2.417942238,0.022042322,-0.004482677,-2.39E-05
180419,2.309681927,0.586415466,0.03137773,-0.01842978,6.02E-05
180420,2.345529618,0.376567563,0.021299902,0.000167866,-0.000103355
180423,2.356212932,-0.025317716,0.025195177,-0.006055742,-2.25E-05
180424,2.285366059,-0.097827196,-0.010867358,0.00967837,-9.55E-05
180425,2.336765549,-0.042373854,0.022263779,-0.005024673,5.88E-05
180426,2.469185293,0.362378995,0.0415463,-0.032247242,6.08E-05
180427,2.528484798,0.499261557,0.031432038,-0.011824647,-0.000103058
180428,2.471686795,-0.158886014,0.00572922,-0.009425793,6.58E-05
180502,2.522246027,0.392739622,0.02118859,-0.00063934,-2.24E-05
180503,2.331035726,-0.832152411,0.00994447,0.015377588,5.62E-05
180504,2.196295559,-0.732241402,0.002830924,0.015023928,-2.18E-05
180507,2.217533556,-0.241361728,0.028904345,-0.006644668,5.68E-05
180509,2.292833935,0.370289664,0.022939475,-0.003548138,-2.22E-05
180510,2.295356307,0.129432754,0.016348105,0.009136719,-0.000104589
180511,2.260105403,-0.309874701,0.024016101,0.001011928,-0.00010515
180514,2.301019063,0.097007324,0.028897334,-0.006266425,5.70E-05
180515,2.368451445,0.378001205,0.023088547,-0.004146082,-2.20E-05
180516,2.38363622,0.192205784,0.014707128,0.007009989,-2.27E-05
180517,2.285777724,-0.581245394,0.017869485,0.002914241,5.74E-05
180518,2.233401201,-0.340230729,0.021809653,0.003683365,5.60E-05
180521,2.197931211,-0.193226959,0.019712726,0.006806787,5.59E-05
180522,2.176915048,-0.112655011,0.015170085,0.008037534,5.72E-05
180523,2.153603207,-0.060046497,0.00304112,0.012177744,-2.05E-05
180524,2.132471081,-0.271831535,0.016946645,0.004516451,-2.32E-05
180525,2.164099012,0.222579804,0.011660289,0.012655975,-2.34E-05
180528,2.190588448,-0.07365385,0.025312092,-0.003780366,5.73E-05
180529,2.204839158,0.166709949,0.015175359,0.005058696,-2.23E-05
180530,2.240926261,-0.047979676,0.023915277,-0.01772516,-1.86E-05
180531,2.209790364,0.238199674,0.004552482,0.025851345,-0.000105527
180601,2.144609312,-0.579110357,0.013698477,0.003618084,-2.20E-05
180604,2.142953176,-0.024998258,0.017259971,0.010190845,-2.48E-05
180605,2.128983845,-0.248265867,0.021730302,-0.005931705,-2.16E-05
180607,2.138935165,0.109124392,0.023257449,0.001757773,5.64E-05
180608,2.108648234,-0.143104176,0.020671573,0.005311968,5.60E-05
180611,2.078485775,-0.19130771,0.020557737,0.005399665,5.60E-05
180612,2.1381782,0.208537517,0.025285791,-0.001631835,-0.000104403
180613,2.108425733,-0.11024876,0.021306287,0.004407274,5.61E-05
180614,2.036252202,-0.399682973,0.019925078,0.00561694,5.60E-05
180615,1.96511782,-0.438463552,0.017120888,0.001671824,-0.000103156
180619,1.769255029,-0.909965233,0.006414999,0.018929876,-2.45E-05
180620,1.827659737,0.059651323,0.018382198,0.001229245,-2.25E-05
180621,1.705143683,-0.667741859,0.018876299,0.004497712,5.63E-05
180622,1.664832231,-0.248815546,0.015563841,0.004890928,-2.29E-05
180625,1.608812057,-0.34002066,0.015907562,0.00523008,-2.32E-05
180626,1.561314675,-0.279172169,0.014806851,0.006815973,-2.33E-05
180627,1.586065833,0.068619339,0.020083357,0.005572736,-0.000105097
180628,1.588012514,-0.170067161,0.022153173,-0.013459117,6.10E-05
180702,1.249305181,-3.192275712,-0.001143803,0.016929324,-0.000103951
180704,1.294262731,0.038724813,0.009392927,0.014581613,-2.36E-05
180705,0.913019629,-1.770197798,-0.022556928,0.043856735,-0.00010367
180706,0.705982462,-1.78685163,-0.002991795,-0.001646957,-1.60E-05
180709,0.984864258,1.01531897,0.038244344,-0.03972112,-1.64E-05
180710,1.133711134,1.06442126,0.029099583,-0.027331284,6.37E-05
180711,1.070604756,-0.113402084,0.024475473,-0.003461087,-2.36E-05
180712,0.998222428,-0.297449773,0.008524863,0.002809007,-2.01E-05
180713,0.865547173,-0.487363595,-0.014867405,0.024325444,-1.87E-05
180717,0.910979439,0.240449487,0.017095953,-0.000802199,-0.000102201
180718,0.797047873,-0.522647,0.012987962,0.014378782,5.52E-05
180719,0.554118404,-1.165340663,-0.015941969,0.031136338,-0.000101719
180720,0.644314304,-0.301820855,0.026517131,-0.030949254,-1.62E-05
180723,0.602840577,0.012622413,0.02136218,-0.001469806,-2.32E-05
180726,0.681921223,0.267450764,0.004217784,0.015249382,5.86E-05
180730,0.575687342,-0.786333017,0.020244919,0.008693831,5.41E-05
180731,0.640772677,1.938840421,-0.076375321,0.125390249,-0.000106892
180801,0.503519989,-2.276965897,0.016936369,0.007391559,5.44E-05
180802,0.451593334,-0.274756057,0.001646309,0.013828741,5.94E-05
180803,0.094565646,-2.039251089,-0.004084701,0.028569369,-2.53E-05
180806,-0.085467201,-1.279056756,-0.006765185,0.02091172,-2.15E-05
180808,0.157261625,1.442453644,0.056313306,-0.055406687,-9.85E-05
180809,0.418057636,1.428517029,0.069125687,-0.078728818,6.55E-05
180810,0.502945139,1.507297606,0.0152434,-0.012598702,6.42E-05
180813,0.695511494,1.599401946,-0.009362086,0.01211063,-1.53E-05
180815,0.451254881,-0.910908863,0.009787567,0.012092393,-2.41E-05
180816,0.516201378,-0.044329277,0.029030011,-0.019778918,-2.03E-05
180817,0.678112172,1.086299567,0.025988889,-0.009817331,-2.13E-05
180821,0.912095539,0.69035482,0.024103764,-0.009485272,-2.10E-05
180822,0.777010738,-0.591608442,0.010544303,0.003773389,-2.14E-05
180823,0.549052733,-1.362769727,0.013631002,0.009497611,-0.000105576
