time,buy
181213,2.7398
181214,2.7425
181217,2.7588
181218,2.7335
181219,2.7168
181220,2.6837
181221,2.6873
181224,2.6888
181225,2.6775
181226,2.6625
181229,2.6213
190103,2.5814
190104,2.5714
190107,2.5260
190108,2.4625
190110,2.5275
190114,2.5131
190116,2.4882
190117,2.4869
190121,2.5291
190128,2.5363
190129,2.5292
190131,2.5250
190201,2.5094
190202,2.5000
190203,2.5025
190212,2.4888
190213,2.4775
190214,2.4706
190215,2.4700
190219,2.4988
190220,2.4841
190221,2.5012
190222,2.5252
190226,2.5963
190227,2.6087
190228,2.6369
190301,2.6429
190304,2.6464
190305,2.6724
190308,2.5675
190311,2.5852
190312,2.6100
190314,2.6363
190318,2.6375
190319,2.6345
190320,2.6217
190321,2.6017
190322,2.5988
190325,2.5750
190326,2.6140
190327,2.6138
190328,2.6075
190329,2.6150
190401,2.6580
190402,2.6525
190403,2.6763
190404,2.7025
190408,2.7043
190409,2.7580
190411,2.7337
190412,2.7900
190415,2.8500
190416,2.8849
190417,2.8951
190418,2.8417
190419,2.8421
190422,2.9114
190423,2.9207
190424,2.9613
190425,2.9154
190426,2.8688
190428,2.8700
190429,2.8775
190430,2.8400
190505,2.8388
190506,2.7902
190507,2.7625
190508,2.7475
190509,2.7128
190510,2.7300
190513,2.7038
190514,2.7241
190515,2.7225
190516,2.7138
190517,2.7088
190520,2.7390
190521,2.7560
190522,2.7675
190523,2.7375
190524,2.7415
190527,2.8188
190528,2.7763
190530,2.7650
190531,2.7570
190603,2.7313
190604,2.6956
190605,2.6975
190606,2.6853
190610,2.6994
190611,2.7263
190612,2.7185
190613,2.6875
190614,2.6688
190617,2.6465
190618,2.6246
190619,2.6238
190620,2.6086
190621,2.6113
190624,2.6385
190625,2.6425
190626,2.6504
190627,2.6615
190628,2.6375
190701,2.6163
190702,2.5713
190703,2.5575
190704,2.5556
190705,2.5940
190708,2.6150
190709,2.6084
190710,2.6100
190711,2.5975
190712,2.5975
190716,2.6125
190717,2.6063
190718,2.5938
190719,2.5815
190722,2.5689
190723,2.5825
190724,2.6038
190725,2.6038
190726,2.6188
190729,2.6375
190730,2.6325
190731,2.6163
190801,2.6210
190802,2.5875
190805,2.5650
190806,2.5738
190808,2.5638
190809,2.5676
190812,2.5896
190813,2.6013
190814,2.6111
190815,2.6150
190816,2.6200
190819,2.6013
190820,2.6215
190821,2.6325
190822,2.6363
190823,2.6363
190826,2.6369
190827,2.6575
190828,2.6508
190902,2.6738
190904,2.6365
190906,2.6025
190911,2.6463
190912,2.6713
190916,2.6650
190920,2.7005
190923,2.7045
190924,2.7013
190925,2.6888
190927,2.6938
190929,2.6925
190930,2.7075
191008,2.6850
191010,2.6988
191012,2.7163
191014,2.7238
191015,2.7387
191016,2.7338
191017,2.7238
191018,2.7475
191023,2.7663
191024,2.7598
191025,2.7840
191028,2.8375
191030,2.9016
