,val,buy,sell,avg,per,feature_0,feature_1,feature_2,feature_3,feature_4
855,2.7765,2.7514,2.755,2.7532,0.005067873,0.4645063655103119,0.3457396085639277,-0.0021337058374983377,0.03393087027861648,-2.5561738768530483e-05
856,2.7582,2.7567,2.7619,2.7593,3.63e-05,0.460554489062984,-0.005745772805105978,0.018932392195045774,-0.0011032490051730457,-2.2486722809777114e-05
857,2.7859,2.7585,2.76,2.7593,0.010042782,0.4956658455676042,0.6928725229554813,-0.0022942514555536787,0.03965925698293611,5.365783448032605e-05
858,2.7619,2.7608,2.77,2.7654,-0.00861481,0.475468118054037,-0.6101553005889478,0.015604763842186616,-0.006551441168316563,-2.015086017312836e-05
859,2.7958,2.783,2.785,2.784,0.001612152,0.5720665493604127,0.10311610724908177,0.010491396491157098,0.0194001644725303,-2.5682660298652814e-05
860,2.7684,2.7625,2.765,2.7638,-0.009800415,0.4761249409377637,-0.6929408114293377,0.015354723282487156,0.010328865105117168,5.5330258079045826e-05
861,2.7626,2.7551,2.7571,2.7561,-0.002095073,0.4537494860211222,-0.15450430786676372,0.015036103673686848,0.012393366032780805,-2.537695059132613e-05
862,2.7648,2.768,2.7721,2.7701,0.000796351,0.49955685852454934,0.046882640717645405,0.02434895579685242,-0.006210279600650947,5.786221210770751e-05
863,2.7826,2.79,2.7925,2.7913,0.006438079,0.5843527691682819,0.439957695610798,0.03023636247976663,-0.01045385199586284,5.7457609810708056e-05
864,2.7945,2.7935,2.7946,2.7941,0.004276576,0.60269468884864,0.2888190535533309,0.022838372685509308,0.003746469080239523,5.557953009984832e-05
865,2.7818,2.7825,2.7845,2.7835,-0.004544641,0.5519289247763925,-0.3267330135327756,0.022745015319994673,0.0011334330286171925,-2.472966136599549e-05
866,2.7541,2.755,2.7567,2.7558,-0.009957581,0.438391376136785,-0.7035204555215727,0.022358795665707917,0.002001212530241725,-0.00010582706046788812
867,2.7528,2.7501,2.755,2.7525,-0.004124159,0.43191366473277704,-0.29600377789486837,0.017432405888342658,0.0015795284130093014,-0.0001036504754756464
868,2.7636,2.7679,2.775,2.7714,0.003923278,0.5048729460198427,0.26521304998384165,0.023742325659145188,-0.012576595091939025,-0.00010103997988350952
869,2.7648,2.75,2.7575,2.7538,0.000434216,0.45098894046967075,0.022206407202814082,0.004619697448691892,0.014148630672372996,5.8480123912541905e-05
870,2.7519,2.755,2.76,2.7575,-0.004665799,0.44530996828406266,-0.33400974974527164,0.02292067232707234,-0.0067041766546292346,-2.2438737087270476e-05
871,2.7594,2.7628,2.7672,2.765,0.00272539,0.48073600612964285,0.18182637067752822,0.02453711700326316,-0.0071559542393351714,-2.243026871326844e-05
872,2.7629,2.7675,2.77,2.7688,0.00097819,0.49397665404725544,0.05964246899589221,0.026790137055212212,-0.005821669075457825,5.6901147726296876e-05
873,2.7821,2.765,2.7675,2.7663,0.00694922,0.5102151898722163,0.47659527103434357,0.006605543872873872,0.024030631907868426,5.51601036262959e-05
874,2.7679,2.765,2.7675,2.7663,-0.005104058,0.48672695204339433,-0.36505716700319807,0.018821842091168824,0.00551255910742694,5.5865243908904495e-05
875,2.7596,2.7575,2.76,2.7588,-0.002998663,0.4579757734605838,-0.2176862712220079,0.019817221426031536,0.004122840233105452,5.605347146155996e-05
876,2.7691,2.7661,2.77,2.7681,0.003442528,0.499957283114691,0.2317257880612566,0.018825095729097904,0.002499950233353099,5.727694334225578e-05
877,2.7532,2.7575,2.76,2.7588,-0.005741938,0.44950299570956354,-0.4092208762942524,0.025648518119710636,-0.004558872308796635,5.6514614904102735e-05
878,2.7323,2.722,2.7312,2.7266,-0.007591167,0.33213834394022435,-0.5370074860587875,0.006715115208245467,0.006297896051494734,-2.0968914401485926e-05
879,2.7021,2.7075,2.715,2.7113,-0.011052959,0.2541982642879894,-0.7779812676344123,0.022513914434060974,-0.01289453355912289,5.978534748487622e-05
880,2.7112,2.7073,2.71,2.7087,0.003367751,0.26682033806112493,0.22913266956077738,0.01852084615736876,0.00557487492715798,5.6360536528266926e-05
881,2.6958,2.695,2.6994,2.6972,-0.010352423,0.20687258397170005,-0.7284891887812567,0.018641335455619242,0.00040665044979122395,-2.3525082545749108e-05
882,2.7049,2.7,2.7025,2.7013,0.003375621,0.23869118961453673,0.23000344566200798,0.017663963976386973,0.007282999316533934,5.612819079849988e-05
883,2.709,2.7075,2.7125,2.71,0.001515768,0.2671388423132086,0.09976449573996785,0.019050362646500004,-0.0009832758962998065,-2.2545229566105683e-05
884,2.7335,2.7369,2.7427,2.7398,0.009043928,0.3854981280317489,0.6242124819623887,0.024260010242872995,-0.01002804072325918,-2.112751023794953e-05
885,2.7521,2.74,2.745,2.7425,0.006804463,0.4100945305327066,0.46758705557641195,0.009611339864464215,0.013298597362588937,-2.3269672121827477e-05
886,2.737,2.755,2.7625,2.7588,-0.005486719,0.4337061542053231,-0.3912822726350612,0.035509567576488765,-0.0313612468941185,6.127719807682655e-05
887,2.7372,2.7325,2.7346,2.7335,7.31e-05,0.3635448387563809,-0.002065467943222002,0.017822102011684268,0.008052277515008876,-0.00010554768957036129
888,2.7204,2.715,2.7187,2.7168,-0.006137659,0.2926169613558276,-0.4350550648518985,0.015254198310884756,0.0074312628654786385,-0.00010484132062480353
889,2.6883,2.68,2.6874,2.6837,-0.011799735,0.1583430807528643,-0.8290030805603192,0.009172424028915768,0.006691879044476723,-2.2244502275480436e-05
890,2.685,2.685,2.6897,2.6873,-0.001227542,0.17416045121590606,-0.09080034869720997,0.020258868243599844,-0.002282247053537345,-0.00010337702738925
891,2.6922,2.6875,2.69,2.6888,0.002681564,0.18858792458470397,0.18209036046034233,0.01772301115806357,0.007089229419648691,5.611032756138815e-05
892,2.6779,2.675,2.68,2.6775,-0.005311641,0.13481785748685127,-0.37559847708123556,0.016747219526800857,0.0018468412591147844,-2.3041600464711785e-05
893,2.6716,2.66,2.665,2.6625,-0.00235259,0.08649784133458915,-0.16834419650636423,0.00866763282092636,0.013746587108731178,-2.3709333047715796e-05
894,2.5813,2.5778,2.585,2.5814,-0.003935944,-0.24408071748056237,-0.27524942969046673,0.01447500052357414,-0.0007458282793205038,-2.1506568615524878e-05
895,2.5845,2.57,2.5728,2.5714,0.001239685,-0.26646597687361684,0.08654534875220031,0.007427902719866094,0.020678802163426057,-2.5309475590184115e-05
896,2.5448,2.5229,2.5291,2.526,-0.015360805,-0.45316904460979046,-1.070783182495666,-0.00417362428184637,0.02812162087554122,-2.4550778906483793e-05
897,2.4703,2.4525,2.4725,2.4625,-0.029275385,-0.7257346570254715,-2.039612528462466,-0.011442372940923155,0.0035133279145677767,-1.5383748020990816e-05
898,2.5213,2.5225,2.5325,2.5275,0.010419589,-0.45166572545116246,0.7297207540349918,0.018640917173878443,-0.013330962296656913,-1.8363385906749095e-05
899,2.5273,2.51,2.5162,2.5131,0.006451356,-0.4915066944156532,0.45309242659000726,0.002844018229703201,0.018915728193712632,-2.295149592532649e-05
900,2.476,2.485,2.4914,2.4882,-0.013781566,-0.6317910573283321,-0.958600998433307,0.025489696785059576,-0.015937637076501466,-2.1395787868282633e-05
901,2.4809,2.485,2.4889,2.4869,0.001978998,-0.6183159704744732,0.14206319865735523,0.024338318915001097,-0.007244635430078849,-0.00010336644000761194
902,2.5284,2.5283,2.53,2.5291,0.008294784,-0.44147698038861627,0.5812177099413058,0.022704924833086667,0.0011633724001014036,-0.00010494638901301553
903,2.5414,2.5325,2.54,2.5363,-0.00376323,-0.4170040814281162,-0.2612178235197874,0.008930860360098655,0.006381727491179001,5.88189200405829e-05
904,2.5341,2.5272,2.5313,2.5292,-0.002872433,-0.4443352178481579,-0.1986959084442806,0.013191616517799484,0.008567035373804054,-0.00010453147487974232
905,2.5265,2.52,2.53,2.525,-0.000356097,-0.46240666527069685,-0.02275041541802085,0.009912172617573763,-0.0011291183943265446,-1.966842997067527e-05
906,2.5156,2.49,2.51,2.5,-0.011318975,-0.5558426780286485,-0.7873324028934106,-0.016632522343558335,0.012265956515454101,-1.5167341367504826e-05
907,2.4853,2.475,2.48,2.4775,-0.0014063,-0.6445754176260028,-0.09402767981849401,0.00930023465341306,0.011819644198351974,-2.3533305790056823e-05
908,2.4726,2.4675,2.4725,2.47,0.000607017,-0.677741761582082,0.046943320188810464,0.014521673656869679,0.004237414199395007,-2.2932425993914728e-05
909,2.5019,2.4975,2.5,2.4988,0.00498092,-0.5601790995140004,0.3511146791682896,0.01753648561040327,0.006404112137449802,5.626363323620968e-05
910,2.4913,2.4825,2.4858,2.4841,-0.00423678,-0.6212284024590193,-0.29198809434333645,0.011556029976421741,0.012614716466953845,-0.00010533577937385982
911,2.5029,2.4999,2.5025,2.5012,0.004656204,-0.5522403506355236,0.3283396945208855,0.01877183486393968,0.004344808941783862,-2.4173136726734122e-05
912,2.5172,2.5225,2.5279,2.5252,0.005713372,-0.46621593941712014,0.40117003214918534,0.02510459336489484,-0.01166720445508811,-2.1398051672537797e-05
913,2.6151,2.5925,2.6,2.5963,0.022921964,-0.14558001753402472,1.5996033279519943,-0.0007956666085641752,0.022361302374769253,5.8940390881524286e-05
914,2.6019,2.6073,2.61,2.6087,-0.005047608,-0.1438556772277284,-0.35405194208074703,0.02606194675415235,-0.006475070410218597,5.679576789343702e-05
915,2.6111,2.635,2.6387,2.6369,0.003535878,-0.04450734777345211,0.24426165464452965,0.044355212681017886,-0.035125444259642744,5.96983492971113e-05
916,2.6265,2.6343,2.6515,2.6429,0.005897897,-0.009603160661475485,0.40889052551360483,0.020064754042973528,-0.03282091035256278,-1.3013092890567145e-05
917,2.6389,2.6436,2.6493,2.6464,0.004721112,0.012194360476895483,0.32648330746050663,0.024669871472775603,-0.01113685179858286,-0.00010192367333126026
918,2.6572,2.665,2.6798,2.6724,0.006934708,0.10889046847647244,0.47997614120344506,0.021921411041079305,-0.029376429809688843,-1.4613632863124303e-05
919,2.5767,2.565,2.57,2.5675,-0.007549205,-0.29262656012730837,-0.5270324213347578,0.007565794863845062,0.014548376349931624,-2.3994662627234896e-05
920,2.5662,2.5829,2.5874,2.5852,-0.00407498,-0.24793310777767452,-0.28499763876535245,0.03575765772860923,-0.025209634223816436,5.916184696521757e-05
921,2.6255,2.6325,2.64,2.6363,0.009303041,-0.027545250094954454,0.6469414829678676,0.026220064220652314,-0.017680636781787263,6.1023062284860465e-05
922,2.6278,2.635,2.64,2.6375,-0.002618894,-0.030987842735926918,-0.1857005037874877,0.026640652712367315,-0.01272492461398449,-2.1939107050371796e-05
923,2.6288,2.6323,2.6367,2.6345,0.000380546,-0.036528073821271434,0.023873176070779503,0.02383210111909789,-0.0069873597365393445,-2.2544192898465064e-05
924,2.6226,2.6203,2.6231,2.6217,-0.002358491,-0.08270899948549548,-0.1668874936062386,0.018940677643044575,0.003919198007539437,-2.4344081969584118e-05
925,2.6059,2.5984,2.605,2.6017,-0.006367727,-0.16158554359979327,-0.4460074043443002,0.010812853829042898,0.006089369256482025,-2.2429888249163775e-05
926,2.5823,2.5725,2.5775,2.575,-0.00604311,-0.2637019616210381,-0.4221732228339019,0.009607462416096054,0.01168047772070353,-2.3734167762444934e-05
927,2.5922,2.6105,2.6175,2.614,0.003833792,-0.1306600408021925,0.26605764218278494,0.03667226768648685,-0.03215939451835097,-1.9161966887203584e-05
928,2.6082,2.6125,2.615,2.6138,0.006172363,-0.1137139844424091,0.42926896897161393,0.026514874309640443,-0.00602654712027344,5.715138714792548e-05
929,2.6033,2.605,2.61,2.6075,-0.00187869,-0.14344255666826733,-0.13271241144648221,0.02131471587059602,-0.005058369525295303,-2.2421244176594933e-05
930,2.6136,2.6125,2.6175,2.615,0.003956517,-0.10647674918689631,0.2744414030406204,0.019354053947577884,-0.001839425718858356,-2.2376037643855505e-05
931,2.6403,2.6547,2.6613,2.658,0.009520532,0.051605182572275865,0.6612116076670261,0.034048151725246056,-0.02677940413867357,-1.950540964499222e-05
932,2.6518,2.65,2.655,2.6525,0.004355566,0.04260895705195544,0.30063774077852706,0.018876974868307358,-0.0009071073520546145,-2.2421648332414855e-05
933,2.6569,2.675,2.6775,2.6763,0.001923222,0.1161279370845687,0.12984427077412836,0.03953808062731784,-0.024962519426033714,5.8233777932482446e-05
934,2.6759,2.7,2.705,2.7025,0.007151191,0.21668436154176796,0.4938294512258646,0.044355232945486434,-0.037781447992094416,-1.9815331519822586e-05
935,2.6957,2.7015,2.7072,2.7043,0.00739938,0.24185090277352828,0.5109565521281244,0.026282865489250237,-0.013029579784558144,-0.00010167722644613872
936,2.7368,2.7566,2.7594,2.758,0.015246504,0.4475400678845656,1.0566668836217994,0.04289359364351425,-0.029456212273264937,-2.13100813370772e-05
937,2.7466,2.7311,2.7363,2.7337,-0.011445436,0.3642587429093016,-0.8065414175101178,0.003959699748949993,0.020072703921985856,-2.4426992138980773e-05
938,2.7652,2.78,2.8,2.79,0.006772009,0.563661664492896,0.4634566559098514,0.02561173139299516,-0.0469931386899272,-1.0372611919805728e-05
939,2.8476,2.845,2.855,2.85,0.02979893,0.8408135843470053,2.0687329266433534,0.0186053553064594,-0.010433048893775655,-1.769495703094389e-05
940,2.8954,2.8814,2.8885,2.8849,0.016786065,0.9812364841845351,1.1583251925139846,0.008125857084671225,0.011606669253052048,-0.00010209242533607463
941,2.8975,2.8921,2.898,2.8951,0.000725288,1.0007019817131315,0.03631192644402545,0.015343706221888461,0.0032250130887416352,5.828237044960364e-05
942,2.8687,2.8384,2.845,2.8417,-0.009939603,0.805830473587049,-0.7062772329224452,-0.010623759200151853,0.03865174175076232,-2.4786869240433128e-05
943,2.8329,2.8392,2.845,2.8421,-0.01247952,0.7696857338362566,-0.8834222162619575,0.0248543965719708,-0.011444831797862199,-2.200072761635493e-05
944,2.887,2.9078,2.915,2.9114,0.019097038,1.053151576917248,1.3187789079030905,0.041971533465197164,-0.03792576989410405,-1.7976800675366854e-05
945,2.9355,2.9176,2.9237,2.9207,0.016799446,1.126663454945641,1.1576406188934616,0.005218009379257146,0.018542907338404867,5.809051987106887e-05
946,2.9491,2.96,2.9626,2.9613,0.004632942,1.250879524785356,0.306361605415162,0.03397967074360292,-0.015311297584451423,-2.2860787791877578e-05
947,2.916,2.9134,2.9175,2.9154,-0.011223763,1.069896052413954,-0.7990534067341459,0.017853937744283285,0.0034956878059850373,-0.00010457316516829704
948,2.8879,2.8675,2.87,2.8688,-0.009636488,0.9051926001485171,-0.6862600374797815,0.0018275306844124893,0.030739716663350913,5.396168538876015e-05
949,2.895,2.865,2.875,2.87,0.002458534,0.9253468227822914,0.1583150798045309,-0.011009375612661413,0.03160969385440855,-2.1752700137355384e-05
950,2.8731,2.875,2.88,2.8775,-0.007564767,0.9180758312117323,-0.5418034565482555,0.021890302558868865,-0.004666113988067755,-2.2708572081619104e-05
951,2.8384,2.8375,2.8425,2.84,-0.012077547,0.7692115869035341,-0.8553098428585718,0.018499169625960262,-0.0001501485873709905,-2.321437325500849e-05
952,2.84,2.8375,2.84,2.8388,0.000563698,0.7770768168636888,0.027535700131041244,0.020180337974577574,0.00423191863671808,5.620442530343087e-05
953,2.7944,2.7878,2.7925,2.7902,-0.016056338,0.5750591514650711,-1.1309976664489245,0.01254875654856918,0.008813440747637857,5.644756458458392e-05
954,2.7745,2.76,2.765,2.7625,-0.007121386,0.4804954469248184,-0.5058417355167786,0.005694607916316093,0.018417562894064553,-2.4239919872858416e-05
955,2.7413,2.745,2.75,2.7475,-0.01196612,0.3994920282459251,-0.8433851281314656,0.02257555701133068,-0.006637987296201286,-2.277078419619013e-05
956,2.7236,2.71,2.7155,2.7128,-0.006456791,0.2834769124483074,-0.45721034643159264,0.00612411674681362,0.01630320380873802,5.6847665240301416e-05
957,2.7364,2.7275,2.7325,2.73,0.004699662,0.3559215422883266,0.3211742488596556,0.012388703976461909,0.009050850641572915,-2.307802801590949e-05
958,2.7078,2.7025,2.705,2.7038,-0.010451688,0.23809099550256185,-0.7357520717509575,0.01561574181648578,0.009571952142619588,5.535320522900381e-05
959,2.7229,2.7225,2.7257,2.7241,0.005576483,0.325814228897654,0.3827214939762196,0.02186754132692764,-0.0003595128642444488,-2.3466158655981638e-05
960,2.7234,2.72,2.725,2.7225,0.000183628,0.3173275911065403,0.006164662880774635,0.017109069978658516,0.0018603092745687723,-2.2796692627590397e-05
961,2.7111,2.7075,2.71,2.7088,0.001699612,0.2657071285914352,0.11263361060313656,0.01874283518716263,0.005658142285237711,5.6162139520111544e-05
962,2.7358,2.7375,2.7404,2.739,0.009110693,0.3853571747099398,0.6288886474063393,0.024594138517991134,-0.0033397839740332723,5.733566573587016e-05
963,2.7538,2.7545,2.7575,2.756,0.006579428,0.4515835087933713,0.4513519522532786,0.02330923160743353,-0.0017416730021966751,-2.344664848827801e-05
964,2.7626,2.765,2.77,2.7675,0.003195584,0.4916675547052449,0.21454716842770993,0.02323736940197124,-0.006699371566933498,-2.2086275372789253e-05
965,2.7476,2.735,2.74,2.7375,-0.005429668,0.3812288994157118,-0.38657489460954986,0.007629824938249426,0.015530742316685896,-2.396914130484614e-05
966,2.7403,2.74,2.743,2.7415,-0.002656864,0.3880535198060979,-0.19303463590095632,0.021171238172692116,0.0008226607519898456,-2.403366885170751e-05
967,2.7941,2.8175,2.82,2.8188,0.019632887,0.6875236224893957,1.3603165413375813,0.047349852250063995,-0.03466379836872106,5.9678963076926585e-05
968,2.8176,2.7725,2.78,2.7763,0.008410579,0.5760124873000638,0.578032638270348,-0.023504914015738346,0.05587345900172243,5.602952406016474e-05
969,2.7648,2.7625,2.7675,2.765,0.000832579,0.4845772571973388,0.04960333915710802,0.018415458143065385,0.0002227944156544927,-2.2658223539838894e-05
970,2.7656,2.7539,2.76,2.757,0.000289352,0.4611447972953808,0.011963229788717764,0.008541783305867464,0.011882276887234377,5.780087626152767e-05
971,2.728,2.7275,2.735,2.7313,-0.013595603,0.3369998988737919,-0.956478682400425,0.016603913487556684,-0.0042608880117734225,5.9089674560276286e-05
972,2.7144,2.6938,2.6975,2.6956,-0.004985337,0.22480975546803172,-0.3537446206373121,0.0006719272990801071,0.028722248884989598,-0.00010622212746167389
973,2.6761,2.6831,2.6875,2.6853,-0.008998667,0.15324682250142985,-0.6333656243667375,0.026269323252279982,-0.01075871007620104,-2.2712564552417512e-05
974,2.6945,2.6968,2.702,2.6994,0.006875677,0.22564403219680962,0.4745764440576213,0.02318168599851372,-0.007306808084969907,-2.1760845216189005e-05
975,2.7207,2.717,2.72,2.7185,-0.000110254,0.30258760710552757,-0.014191269236724521,0.01811391969453263,0.005301911631755596,-2.4220318538524986e-05
976,2.6914,2.685,2.69,2.6875,-0.010769287,0.17347143486803773,-0.7572064116166131,0.012756074160791327,0.0074615054680208905,-2.366476299739869e-05
977,2.6746,2.665,2.6725,2.6688,-0.006242104,0.10495883521987004,-0.44022603526742754,0.008482397179705944,0.007660743320571273,5.861877605697433e-05
978,2.6432,2.643,2.65,2.6465,-0.011740073,0.003696773067551007,-0.8231287091584637,0.01710142587069635,-0.004135430926989469,-2.1748093890415952e-05
979,2.6189,2.6225,2.625,2.6238,-0.006562476,-0.0835432536543923,-0.4605284201086729,0.02433967604793624,-0.003451883569684666,5.640607022907677e-05
980,2.5897,2.6072,2.61,2.6086,-0.011149719,-0.16089044216551507,-0.7801109557187011,0.0368924845929231,-0.02290018293599565,-2.293347722235236e-05
981,2.6054,2.6075,2.615,2.6113,0.006062478,-0.1239765454356796,0.4217113187080376,0.02101013451773875,-0.01036404041186283,6.038563027723857e-05
982,2.6267,2.6372,2.6398,2.6385,0.008175328,-0.020624532352615077,0.5680915873376207,0.03274269617840814,-0.015147191241490488,-2.270606501728519e-05
983,2.6339,2.64,2.645,2.6425,0.002741082,-0.005945505075500179,0.18838803806433518,0.0262496774971766,-0.011843358605264021,-2.17578703291856e-05
984,2.6481,2.6479,2.653,2.6504,0.005391245,0.03364971659625304,0.3730684658022131,0.020451666673116983,-0.003417564596011102,-0.0001027668752422208
985,2.6533,2.66,2.663,2.6615,0.001963672,0.06886932829202941,0.13324848802079936,0.02815395381909008,-0.009613424664774817,-2.3122134282104377e-05
986,2.6419,2.635,2.64,2.6375,-0.004296536,-0.018389624778807345,-0.3029576012931357,0.012859378192268397,0.007365400304509118,-2.3366615369035025e-05
987,2.6294,2.6125,2.62,2.6163,-0.011875235,-0.09957688367419948,-0.8313375112855093,0.0005627189251740626,0.01866345499597295,5.7626390174171184e-05
988,2.5868,2.57,2.5725,2.5713,-0.016201415,-0.2782974924399646,-1.1314794841612177,0.0033200431672051854,0.026521645965011453,5.395698478041314e-05
989,2.5595,2.555,2.56,2.5575,-0.01055358,-0.3415824568082968,-0.7363511629514204,0.014096237385424367,0.004772546375092235,-2.3471395813800165e-05
990,2.5608,2.5536,2.5575,2.5556,0.000507912,-0.33733040481120824,0.03620021789809055,0.013582577998813291,0.008815827463297631,5.6724498309424866e-05
991,2.5828,2.5925,2.5954,2.594,0.008591065,-0.1955278021546345,0.5991000712033847,0.031660138729880105,-0.014536036506818163,5.806890956463565e-05
992,2.6124,2.6125,2.6175,2.615,0.011460431,-0.10176371942518081,0.7984917873385557,0.02141753735953916,-0.0044677137865308135,-2.1862199027754735e-05
993,2.6157,2.605,2.6118,2.6084,0.001263206,-0.1260717364395152,0.08658603387661028,0.008546562875190008,0.009350217552778383,-2.2188965919966073e-05
994,2.6069,2.6075,2.6125,2.61,-0.0033643,-0.13365233889981276,-0.236579950211034,0.020085590967157393,-0.003322331136995471,-2.26048471907205e-05
995,2.5952,2.595,2.6,2.5975,-0.004488089,-0.18310633624991723,-0.3145106473330218,0.01912964574135328,-0.002052481956706087,-2.2740515144036487e-05
996,2.6023,2.595,2.6,2.5975,0.00273582,-0.1704212662890523,0.1899279187193516,0.01316635191341536,0.007057167121807995,-2.302927079409397e-05
997,2.6137,2.61,2.615,2.6125,-0.001184653,-0.1178231449792122,-0.08450335949396413,0.016218318111658688,0.0024683810620573345,-2.2896772004820286e-05
998,2.6076,2.605,2.6075,2.6063,-0.002333856,-0.14320507718399433,-0.16448431583245732,0.01881127588088077,0.004764780038841687,5.6043285675567524e-05
999,2.5938,2.5925,2.595,2.5938,-0.005292223,-0.19617359474917428,-0.37051976265048076,0.019655668765036046,0.0033025355592921192,5.600912471395251e-05
1000,2.5898,2.58,2.583,2.5815,-0.001542139,-0.23350697168421242,-0.10814121501116085,0.011522979140925978,0.014099441001834422,-2.4873884008268697e-05
1001,2.5769,2.5673,2.5705,2.5689,-0.00498108,-0.2862613830345122,-0.3477402997722704,0.011115014545518827,0.013950031163077314,-2.4900094363488244e-05
1002,2.5802,2.58,2.585,2.5825,0.001280608,-0.23780511276461347,0.08901780434498704,0.01976809243515248,-0.002770304893483333,-2.2432863593579065e-05
1003,2.6016,2.6025,2.605,2.6038,0.008293931,-0.14817913164841023,0.5778513714923857,0.023457694330636877,-0.0014959578880798128,5.694192672203261e-05
1004,2.612,2.6175,2.62,2.6188,0.002879631,-0.09774202963152057,0.19910436130235176,0.027291925414694215,-0.007308354232374681,5.70897045315775e-05
1005,2.6324,2.635,2.64,2.6375,0.007810107,-0.01825134665866024,0.5425856299393647,0.023472636497633256,-0.007540185421883327,-2.1819781297093464e-05
1006,2.6372,2.63,2.635,2.6325,0.001823431,-0.03302791651384318,0.1246555439349958,0.013291088544505277,0.007025443992748359,-2.306883112776955e-05
1007,2.618,2.615,2.6175,2.6163,-0.007280449,-0.10720955618428718,-0.5103809867225386,0.017867261786035423,0.005944678481528643,5.574155226753067e-05
1008,2.6191,2.6196,2.6225,2.621,0.000420168,-0.08595444350455672,0.027211769678539832,0.021887402070120573,-0.0005009191887937357,-0.00010448254484549577
1009,2.5977,2.585,2.59,2.5875,-0.008170746,-0.21315140413263478,-0.5713341010080555,0.006606924292524904,0.016033319547857205,-2.412293076201518e-05
1010,2.5716,2.5625,2.5675,2.565,-0.01004735,-0.3070281660296619,-0.7013633489931931,0.00975743328905226,0.011194404195470974,-2.38810437551464e-05
1011,2.5694,2.5725,2.575,2.5738,-0.000855499,-0.2760061456754297,-0.05975807449015762,0.024350330628486735,-0.0034524405887564223,5.666340210266444e-05
1012,2.5674,2.5625,2.565,2.5638,0.000740596,-0.3063440693773192,0.05209565168239848,0.01679977473161692,0.0076297136405564904,5.598939396713835e-05
1013,2.5592,2.565,2.5701,2.5676,-0.003193893,-0.3062788495406643,-0.22275692312815537,0.024894198180105905,-0.01084269846190682,5.858847210296151e-05
1014,2.5909,2.6,2.6025,2.6013,0.002515091,-0.17068628111015194,0.17444912972404658,0.03064520808823606,-0.012336586920780369,5.7412124550705136e-05
1015,2.6001,2.61,2.62,2.615,-0.002302291,-0.12472815457337383,-0.1625511749909826,0.02582688442293307,-0.024022023698183893,-1.8216882110099385e-05
1016,2.6174,2.6175,2.6225,2.62,0.00665359,-0.08579732381146421,0.4625798133402442,0.020855799472155264,-0.0038686005312267733,-2.21184636537188e-05
1017,2.6141,2.618,2.625,2.6215,0.001148941,-0.08894106470134133,0.07812584231400957,0.022509981139526455,-0.011521375010182622,-2.067171944439746e-05
1018,2.6296,2.63,2.635,2.6325,0.005929383,-0.037302192068151996,0.41145071156732155,0.021106659391174228,-0.00420286916329764,-2.2128743886383938e-05
1019,2.6318,2.635,2.6375,2.6363,0.000836629,-0.027972998697368467,0.05563588932084703,0.024899259092991562,-0.003812724598186312,5.676233252562927e-05
1020,2.6345,2.635,2.6375,2.6363,0.001025914,-0.02515933699881323,0.06883608085289533,0.02232206030316469,-2.934231114131141e-05,5.651619141635681e-05
1021,2.629,2.6344,2.6393,2.6369,-0.002087683,-0.031261607309506445,-0.14858754032497556,0.025052226429973786,-0.010127621246462538,5.847068749600485e-05
1022,2.6545,2.655,2.66,2.6575,0.009699506,0.0642828917982694,0.6736299232223043,0.021758259489835837,-0.0048175404787929475,-2.1918606330139277e-05
1023,2.6511,2.649,2.6525,2.6508,-0.001280844,0.03235690507024991,-0.09291667427582871,0.01892409761728314,0.002431882291979948,5.6836097214652916e-05
1024,2.67,2.67,2.6775,2.6738,0.02322373,0.13838539997009214,1.6173892092484774,0.02131204107831258,-0.009552457978067742,6.110028500818746e-05
1025,2.6544,2.6325,2.6405,2.6365,-0.003154574,-0.008121285724241645,-0.22325486713480608,-0.0034691819358300714,0.0239009263281464,-2.2659926793821193e-05
1026,2.6008,2.6,2.605,2.6025,-0.003639428,-0.16210300342143036,-0.2554700836345786,0.018674355628145286,-0.0013130243151642683,-2.2752281512804694e-05
1027,2.6464,2.6425,2.65,2.6463,0.00310818,0.017832739824998,0.2137983172644684,0.01501352469949296,-0.0015399878289455325,5.965834619361491e-05
1028,2.6598,2.67,2.6727,2.6713,0.005063482,0.10684615568720268,0.3493121267873472,0.03212431539607291,-0.014465699996649085,-0.00010345308380907878
1029,2.667,2.6625,2.6675,2.665,0.00270697,0.0933385986995674,0.1849324037476886,0.016126994827634408,0.003103963076339378,-2.276589849945406e-05
1030,2.7058,2.6972,2.7038,2.7005,0.002296637,0.23645417014170356,0.15467675833380606,0.011193720139516302,0.006546401930986834,-2.2073653248110468e-05
1031,2.7036,2.7032,2.7058,2.7045,-0.000813068,0.24369255403542134,-0.06262941479744184,0.021420292070951027,0.0013347124192057526,-2.4220348523872524e-05
1032,2.6929,2.7,2.7025,2.7013,-0.003957686,0.22108384225293243,-0.2820411127810727,0.028332721961069892,-0.008721999813162951,5.6876125535310997e-05
1033,2.6936,2.6875,2.69,2.6888,0.000259943,0.18806653915947003,0.012964754216454336,0.01608182412010489,0.009365383048637498,5.584839516206234e-05
1034,2.6908,2.69,2.6975,2.6938,0.000334585,0.2001627381092721,0.018012253126962308,0.017851658035057446,-0.005571112479572582,5.980413358066631e-05
1035,2.7074,2.705,2.71,2.7075,0.006169169,0.2618122352895309,0.42484351579539226,0.01873675219042675,-0.00029457000237313995,-2.2382583292323198e-05
