time,val,cmax,avg,std,rc,rc2,rc3
180611,3779.98,1,0.972992406,0.014611671,0,0,-1.848357688
180612,3825.95,0.992757393,0.974098638,0.015247311,0,0,-1.223740721
180613,3788.34,0.985415328,0.975605076,0.0147718,0,0,-0.664120263
180614,3773.37,0.995363711,0.977384169,0.01490786,0,0,-1.206044504
180615,3753.43,1,0.97881456,0.01565633,0,0,-1.353154867
180619,3621.12,1,0.980894655,0.01556438,0,0,-1.227504442
180620,3635.44,1,0.982904925,0.015289705,0,0,-1.118077488
180621,3592.97,0.99529298,0.983696688,0.015510216,0,0,-0.747655024
180622,3608.9,0.992505175,0.984537512,0.015509066,0,0,-0.513742279
180625,3560.48,0.99686372,0.986529089,0.014301557,0,0,-0.722622792
180626,3531.11,0.989257071,0.988122622,0.012552029,0,0,-0.090379699
180627,3459.26,0.968286124,0.988581346,0.01156482,0,0,1.754910316
180628,3423.53,0.988833179,0.989693452,0.010343855,0,0,0.083167545
180629,3510.98,0.980565987,0.990626647,0.008355413,0,0,1.204088972
180702,3407.96,0.990185472,0.991281533,0.007728146,0,0,0.14182719
180703,3409.28,1,0.991860265,0.007933659,0,0,-1.025974915
180704,3363.75,1,0.992528953,0.008032281,0,0,-0.930127645
180705,3342.44,1,0.992924458,0.008202466,0,0,-0.862611552
180706,3365.12,0.987890589,0.992972131,0.008168537,0,0,0.622087118
180709,3459.18,0.987984684,0.992560071,0.008203551,0,0,0.557732516
180710,3467.52,1,0.992560071,0.008203551,0,0,-0.906915723
180711,3407.53,1,0.992922201,0.008370869,0,0,-0.845527371
180712,3481.06,1,0.993651435,0.008317591,0,0,-0.763269741
180713,3492.69,1,0.993883249,0.00843165,0,0,-0.725451257
180716,3472.09,0.996060999,0.993686299,0.008326602,0,0,-0.285194415
180717,3449.38,1,0.993686299,0.008326602,0,0,-0.758256577
180718,3431.32,0.995585913,0.993465595,0.0082081,0,0,-0.258320179
180719,3428.34,1,0.993700946,0.008329834,0,0,-0.75620404
180720,3492.89,1,0.994075687,0.008441053,0,0,-0.70184524
180723,3525.75,1,0.994232501,0.008524296,0,1,-0.676595366
180724,3581.71,0.965812419,0.993060268,0.010603059,1,1,2.569810198
180725,3577.75,0.955836737,0.992437799,0.012354748,1,0,2.962509842
180726,3536.25,0.980252449,0.992008762,0.012632381,0,1,0.930649021
180727,3521.23,0.951489652,0.990554946,0.015390622,1,1,2.53825312
180730,3515.08,0.951858191,0.988638582,0.017658168,1,1,2.082910941
180731,3517.66,0.939146385,0.985595901,0.020595917,1,1,2.255277808
180801,3447.39,0.933196713,0.982255737,0.023367439,1,0,2.099460805
180802,3370.96,0.939528884,0.979232181,0.024817857,0,0,1.599787461
180803,3315.28,0.965790084,0.978127155,0.024903915,0,0,0.495386845
180806,3273.27,0.96811858,0.97713385,0.024886228,0,0,0.362259404
180807,3368.87,0.951369597,0.97470233,0.02491021,0,0,0.936673478
180808,3314.51,0.971898897,0.973297275,0.024190316,0,0,0.057807332
180809,3397.53,0.97514595,0.972054573,0.023370868,0,0,-0.132274816
180810,3405.02,0.969394507,0.970524298,0.022427716,0,0,0.050374761
180813,3390.34,0.96305396,0.968873946,0.021650642,0,0,0.268813536
180814,3372.91,0.958011676,0.96677453,0.020477539,0,0,0.427925138
180815,3291.98,0.957179671,0.964854218,0.019406288,0,0,0.395467005
180816,3276.73,0.975201789,0.963614307,0.017765393,0,0,-0.652250235
180817,3229.62,0.984376178,0.962833116,0.016369912,0,0,-1.316015757
180820,3267.25,1,0.962833116,0.016369912,0,0,-2.270438869
180821,3326.65,1,0.964542495,0.01836124,0,0,-1.931106206
180822,3307.95,1,0.966750658,0.019854063,0,0,-1.674687039
180823,3320.03,1,0.967738036,0.021017805,0,0,-1.534982556
180824,3325.33,0.999266558,0.970126881,0.021775313,0,0,-1.338197859
180827,3406.57,1,0.972533972,0.022303997,0,0,-1.231439766
180828,3400.17,1,0.975576652,0.021650806,0,0,-1.128057195
180829,3386.57,0.98954667,0.97839415,0.01939442,0,0,-0.57503756
180830,3351.09,0.973201784,0.980077795,0.01717784,0,0,0.400283818
180831,3334.5,0.960869731,0.979831777,0.017426668,0,0,1.088105118
180903,3321.82,0.98893315,0.980872506,0.017311481,0,0,-0.465624173
180904,3363.9,0.97297575,0.981952814,0.015997789,0,0,0.561144033
180905,3298.14,0.997346304,0.983225184,0.016167146,0,0,-0.873445478
180906,3262.88,0.999544997,0.984445136,0.016443607,0,0,-0.918281523
180907,3277.64,0.995235677,0.985737195,0.01621237,0,0,-0.585878681
180910,3230.07,0.990119093,0.987090451,0.0153246,0,0,-0.197632694
180911,3224.21,0.966362059,0.987507971,0.014586635,0,0,1.449677126
180912,3202.02,0.961885416,0.987743258,0.014101569,0,1,1.833685413
180913,3236.57,0.948056256,0.986385981,0.016478306,1,0,2.326071971
180914,3242.09,0.959102558,0.9851223,0.017573252,0,0,1.480644673
180917,3204.92,0.976539452,0.983949273,0.017308903,0,0,0.42809305
180918,3269.43,0.971050059,0.982501776,0.017105283,0,0,0.669484207
180919,3312.48,0.974596148,0.981231583,0.016675331,0,0,0.397919247
180920,3310.13,0.976151965,0.980039181,0.016105538,0,0,0.241358968
180921,3410.49,0.998850605,0.980018384,0.01607965,0,0,-1.171183503
180925,3379.8,0.996974042,0.979867086,0.015894917,0,0,-1.076253226
180926,3417.24,0.991024921,0.979418332,0.01541608,0,0,-0.752888464
180927,3403.59,0.980642273,0.978973112,0.015235701,0,0,-0.109555886
180928,3438.86,0.969652734,0.978795659,0.015326854,0,0,0.596529822
181008,3290.9,0.965965465,0.979050446,0.015053088,0,0,0.869255612
181009,3288.69,0.978202079,0.978513893,0.014872453,0,0,0.020965875
181010,3281.6,0.959079462,0.977819078,0.015457886,0,0,1.212301372
181011,3124.11,0.948826064,0.975393066,0.016028839,0,0,1.657450166
181012,3170.73,0.953118185,0.973071726,0.015705567,0,0,1.270475667
181015,3126.45,0.939285112,0.970274197,0.016512202,0,0,1.87673855
181016,3100.97,0.937581059,0.967647296,0.017346943,0,0,1.733229663
181017,3118.25,0.931128339,0.96588561,0.019176911,0,0,1.812454126
181018,3044.39,0.941175273,0.964850103,0.019947929,0,0,1.186831428
181019,3134.95,0.942780456,0.964586313,0.020214797,0,0,1.078707675
181022,3270.27,0.931971642,0.963229767,0.021473316,0,0,1.455672923
181023,3183.43,0.950730765,0.961939332,0.021406757,0,0,0.523599484
181024,3188.2,0.963249449,0.961549302,0.021302834,0,0,-0.07980849
181025,3194.31,0.962566083,0.960947799,0.02108377,0,0,-0.076754978
181026,3173.64,0.991750173,0.961727709,0.021946629,0,0,-1.367976079
181029,3076.89,0.982825704,0.960926464,0.020781586,0,0,-1.053780949
181030,3110.26,0.993713033,0.960763414,0.020494687,0,0,-1.607715157
181031,3153.82,0.989743694,0.960699352,0.020396888,0,0,-1.423959485
181101,3177.03,1,0.961667239,0.021803805,0,0,-1.758076688
181102,3290.25,1,0.963184602,0.02338724,0,0,-1.574165992
181105,3262.84,0.999525872,0.964862622,0.024760895,0,0,-1.399919081
181106,3243.15,0.99737102,0.965821069,0.025659121,0,0,-1.229580365
181107,3221.91,0.949505357,0.965342364,0.025879873,0,0,0.611942994
181108,3212.77,0.963674493,0.966084785,0.025592514,0,0,0.094179594
181109,3167.44,0.950216549,0.965939704,0.025677972,0,0,0.612320748
181112,3205.14,0.942472457,0.966099071,0.025513199,0,0,0.926054579
181113,3237.38,0.947724337,0.966606235,0.025012368,0,0,0.754902452
181114,3204.94,0.925276195,0.966313628,0.025479126,0,0,1.610629556
181115,3242.37,0.952799939,0.966894861,0.025003639,0,0,0.563714813
181116,3257.67,0.993927513,0.969452214,0.025023059,0,0,-0.978109813
181119,3294.6,0.966256905,0.971166477,0.02344485,0,0,0.209409388
181120,3218.41,0.967704729,0.972015175,0.022968535,0,0,0.187667438
181121,3226.49,0.969559279,0.972330667,0.022884977,0,0,0.121100745
181122,3214.43,0.963285376,0.972366631,0.022869384,0,0,0.397092256
181123,3143.48,0.93391914,0.96947508,0.023921397,0,0,1.486365469
181126,3141.24,0.944047836,0.967536186,0.024350026,0,0,0.964612958
181127,3137.24,0.957269471,0.965714008,0.023641314,0,0,0.357194058
181128,3178.93,0.964314333,0.96444254,0.022954788,0,0,0.005585218
181129,3137.65,0.998679658,0.964376523,0.022848798,0,0,-1.501310276
181130,3172.69,0.990359983,0.963894522,0.022148714,0,0,-1.194898311
181203,3260.95,0.984383537,0.963137405,0.02110062,0,0,-1.006896066
181204,3267.71,0.977936624,0.962165685,0.019851659,0,0,-0.794439304
181205,3252,0.975162387,0.963448537,0.019819442,0,0,-0.591028254
181206,3181.67,0.961403509,0.963334988,0.019824584,0,0,0.097428477
181207,3181.56,0.972846476,0.964466484,0.019681728,0,0,-0.425775223
181210,3144.76,0.982632186,0.966474471,0.019365804,0,0,-0.834342612
181211,3159.82,0.972785771,0.967727542,0.018893767,0,0,-0.267719424
181212,3170.61,0.984146786,0.970671072,0.016346095,0,0,-0.824399596
181213,3219.69,0.988790748,0.972470612,0.016255978,0,0,-1.003946727
181214,3165.91,1,0.972774237,0.016727703,0,0,-1.627585336
181217,3161.2,0.984912982,0.97370704,0.016864749,0,0,-0.664459408
181218,3128.43,0.987385662,0.974691087,0.017069033,0,0,-0.743719615
181219,3091.13,0.983695004,0.975397873,0.017137877,0,0,-0.484139907
181220,3067.42,0.96198255,0.975332732,0.017188741,0,0,0.776681779
181221,3029.4,0.961297055,0.976701628,0.014614413,0,0,1.05406714
181224,3038.2,0.960072956,0.977502884,0.013089656,0,0,1.331580272
181225,3017.28,0.972831126,0.978280967,0.012259838,0,0,0.444527921
181226,3002.03,0.960198426,0.978075171,0.012538012,0,0,1.425803773
181227,2990.51,0.970921532,0.976687265,0.011641435,0,0,0.495276808
181228,3010.65,0.997931273,0.977065829,0.012218268,0,0,-1.707725077
190102,2969.54,1,0.977846653,0.013172278,0,0,-1.681815957
190103,2964.84,1,0.978949821,0.01407329,0,0,-1.495753911
190104,3035.87,0.98819141,0.979601273,0.014189816,0,0,-0.605373385
190107,3054.3,0.988157245,0.980938959,0.013634177,0,0,-0.529425841
190108,3047.7,0.976727573,0.981133014,0.013540231,0,0,0.325359383
190109,3078.48,0.981405042,0.981071657,0.013535859,0,0,-0.024629764
190110,3072.69,0.984756296,0.981670183,0.013414302,0,0,-0.230061402
190111,3094.78,1,0.982462844,0.01402293,0,0,-1.250605691
190114,3067.78,1,0.983023307,0.014504874,0,0,-1.170413052
190115,3127.99,1,0.983023307,0.014504874,0,0,-1.170413052
190116,3128.65,0.999929682,0.983774142,0.014988444,0,0,-1.077866449
190117,3111.42,0.988007607,0.983805239,0.014996974,0,0,-0.280214411
190118,3168.17,0.968199307,0.983030454,0.015397885,0,0,0.963193762
190121,3185.64,0.95095491,0.982479072,0.016358722,0,0,1.927055261
190122,3143.32,0.953717306,0.982100085,0.016952312,0,0,1.67427181
190123,3141.05,0.947150337,0.981453954,0.018046982,0,0,1.900795195
190124,3158.78,0.94236323,0.979930559,0.019994071,0,0,1.878923469
190125,3184.47,0.938747002,0.978857988,0.021617749,0,0,1.855465386
190128,3183.78,0.945069123,0.977565367,0.022854802,0,0,1.421856328
190129,3193.97,0.929733216,0.974155464,0.024671626,0,0,1.800539978
190130,3168.48,0.928261693,0.970568549,0.025900693,0,0,1.63342563
190131,3201.63,0.948226372,0.967979868,0.025386496,0,0,0.778110361
190201,3247.4,0.940537045,0.965597149,0.02562489,0,0,0.977959505
190211,3306.47,0.921738289,0.962276202,0.026823136,0,0,1.511303978
190212,3330.34,0.924374088,0.959658527,0.027872658,0,0,1.265915855
190213,3397.03,0.90452248,0.955814399,0.029940592,0,0,1.713123061
190214,3402.14,0.909656863,0.952059428,0.03081629,0,0,1.37597889
190215,3338.7,0.901720682,0.947145462,0.03060442,0,0,1.484255517
190218,3445.74,0.907784685,0.942534696,0.029133509,0,0,1.19278494
190219,3439.61,0.907976226,0.937933507,0.026749396,0,0,1.119923651
190220,3451.93,0.901356632,0.933004855,0.023623788,0,0,1.339676041
190221,3442.71,0.917796711,0.92949431,0.019951375,0,0,0.586305409
190222,3520.12,0.904980512,0.92633337,0.018447805,0,1,1.1574742
190225,3729.48,0.842830636,0.920927156,0.02538965,1,1,3.075919568
190226,3684.69,0.842221972,0.91535239,0.029687676,1,0,2.463325812
190227,3678.39,0.846975986,0.910343672,0.032369805,0,0,1.957617151
190228,3669.37,0.853864346,0.905918728,0.033780515,0,0,1.540958788
190301,3749.71,0.849073662,0.901435061,0.035118553,0,0,1.490989675
190304,3794.1,0.841825466,0.896272878,0.035945391,0,0,1.514725824
190305,3816.01,0.83031229,0.891301832,0.037896209,0,0,1.609383723
190306,3848.09,0.832004969,0.886488995,0.039050001,0,0,1.395237515
190307,3808.85,0.843899181,0.881272636,0.037297756,0,0,1.002029571
190308,3657.58,0.859249654,0.877208266,0.03484831,0,0,0.515336688
190311,3729.95,0.865452731,0.874393988,0.033301301,0,0,0.26849574
190312,3755.35,0.882783407,0.872314454,0.031251475,0,0,-0.334990669
190313,3724.19,0.884111338,0.871293897,0.030467772,0,0,-0.420688489
190314,3698.49,0.867625237,0.869192316,0.029101299,0,0,0.053849095
190315,3745.01,0.895441635,0.868878364,0.028763818,0,0,-0.923495999
190318,3851.75,0.892999286,0.868139094,0.027887909,0,0,-0.89143263
190319,3833.96,0.896197832,0.867550174,0.02711606,0,0,-1.056483067
190320,3835.44,0.893804115,0.867172548,0.026669393,0,0,-0.998581657
190321,3836.89,0.913901473,0.866977786,0.026291786,0,0,-1.784728025
190322,3833.8,0.968255988,0.87014156,0.033831455,0,0,-2.900094819
190325,3742.83,0.956627507,0.875831404,0.038274098,0,0,-2.110986451
190326,3700.44,0.954991887,0.881469899,0.041252854,0,0,-1.782227905
190327,3743.39,0.952650094,0.886753605,0.043318041,0,0,-1.521225065
190328,3728.4,0.973508146,0.892735795,0.046668774,0,0,-1.730757922
190329,3872.34,0.979795163,0.89927187,0.049311076,0,0,-1.63296565
190401,3973.93,0.960261001,0.905193647,0.049160477,0,0,-1.120155006
190402,3971.29,0.968333614,0.912094713,0.047763254,0,0,-1.177451204
190403,4022.16,0.946966307,0.91784278,0.044417929,0,0,-0.655670521
190404,4062.23,0.900387226,0.920667182,0.041143902,0,0,0.492903091
190408,4057.23,0.918202564,0.923614828,0.038541694,0,0,0.140426206
190409,4075.43,0.921461048,0.926415243,0.036047297,0,0,0.137435968
190410,4085.85,0.911484758,0.927850311,0.034767452,0,0,0.470714759
190411,3997.58,0.905194758,0.928904482,0.033673892,0,0,0.704098133
190412,3988.62,0.916580393,0.93135224,0.030626438,0,0,0.482323351
190415,3975.52,0.9427047,0.933715393,0.029512899,0,0,-0.304589103
190416,4085.79,0.938350649,0.935982961,0.027919112,0,0,-0.084805277
190417,4087.24,0.938393635,0.938092751,0.026301881,0,0,-0.011439621
190418,4072.08,0.938748397,0.940339965,0.024150774,0,0,0.065901323
190419,4120.61,0.930396228,0.941164703,0.023472512,0,0,0.458769616
190422,4025.61,0.908319399,0.938167874,0.023657061,0,0,1.261715237
190423,4019.01,0.898032087,0.935238103,0.02484894,0,0,1.497287837
190424,4030.09,0.908455302,0.932911273,0.02507961,0,0,0.975133655
190425,3941.82,0.904817491,0.930519643,0.025377147,0,0,1.012807039
190426,3889.27,0.939749212,0.928831697,0.023414101,0,0,-0.466279506
190429,3900.33,0.964403329,0.928062105,0.021851656,0,0,-1.66308783
190430,3913.21,0.963762647,0.928237187,0.022135408,0,0,-1.604915505
190506,3684.62,0.976107906,0.928625902,0.02293057,0,0,-2.070685746
190507,3720.67,0.985832195,0.930569196,0.026007156,0,0,-2.124915073
190508,3667.46,0.984618782,0.934780774,0.027631723,0,0,-1.803651851
190509,3599.7,0.989035604,0.938322426,0.029845756,0,0,-1.69917553
190510,3730.45,0.991564356,0.941827591,0.031813012,0,0,-1.563409472
190513,3668.73,0.97014277,0.944760492,0.031571398,0,0,-0.80396433
190514,3645.15,0.967968335,0.947899171,0.030534227,0,0,-0.657267794
190515,3727.09,0.964789194,0.950309611,0.029826378,0,0,-0.485462327
190516,3743.96,0.991549795,0.952751866,0.031141671,0,0,-1.245852517
190517,3648.76,0.991901684,0.955429417,0.032124919,0,0,-1.135326369
190520,3617.79,0.988222618,0.957920866,0.032661926,0,0,-0.927739252
190521,3666.78,1,0.960983447,0.033626986,0,0,-1.160275078
190522,3649.38,0.998888362,0.964408053,0.033835014,0,0,-1.019071813
190523,3583.96,0.997250682,0.968854617,0.031862053,0,0,-0.891218923
190524,3593.91,1,0.973953013,0.027836883,0,0,-0.935700559
190527,3637.2,1,0.978530248,0.023722544,0,0,-0.905035822
190528,3672.26,0.99388226,0.982983487,0.016380203,0,0,-0.66536258
190529,3663.91,0.996708585,0.985831455,0.013088498,0,0,-0.831044868
190530,3641.18,1,0.987611289,0.012424708,0,0,-0.997102833
190531,3629.79,0.984150472,0.98863068,0.011134419,0,0,0.402374695
190603,3632.01,0.993779314,0.98951425,0.010784016,0,0,-0.395498641
190604,3598.47,0.979567089,0.989200995,0.01098571,0,1,0.876948818
190605,3597.11,0.961468605,0.988043486,0.012595578,1,0,2.109858019
190606,3564.68,0.996391521,0.988411282,0.012732724,0,0,-0.626750349
190610,3610.74,0.979906302,0.987828379,0.012847118,0,0,0.616642363
190611,3719.28,0.973608158,0.988001649,0.012617352,0,0,1.140769554
190612,3691.1,0.995494076,0.989377936,0.011791329,0,0,-0.518698115
190613,3685.39,1,0.991138476,0.010482831,0,0,-0.845336903
190614,3654.88,0.981039341,0.990612953,0.010721854,0,0,0.892906428
190617,3654.82,0.97271246,0.989653492,0.011435311,0,0,1.481466618
190618,3667.62,0.985884365,0.98953658,0.01146263,0,0,0.318619268
190619,3715.94,0.98120604,0.988596882,0.011329282,0,1,0.652366279
190620,3828.52,0.93612153,0.98545854,0.016041827,1,1,3.075523047
190621,3833.94,0.937393386,0.982465675,0.019031171,1,0,2.368340278
190624,3841.27,0.946874341,0.979809392,0.020130754,0,0,1.636056539
190625,3801.31,0.956001531,0.977609469,0.02021211,0,0,1.069059027
190626,3794.33,0.953827771,0.975606744,0.020497247,0,0,1.062531672
190627,3834.82,0.947910457,0.973166838,0.020755899,0,0,1.216829094
190628,3825.59,0.944945292,0.970414103,0.020660444,0,0,1.232732975
190701,3935.81,0.922811315,0.967347145,0.022940929,0,0,1.941326359
190702,3937.17,0.913973743,0.963356866,0.024953696,0,0,1.978990323
190703,3893.53,0.913628317,0.960059928,0.026973489,0,0,1.721379465
190704,3873.1,0.905391436,0.957256069,0.029605512,0,0,1.751857318
190705,3893.2,0.917090194,0.953291003,0.029397923,0,0,1.231407017
190708,3802.79,0.944658219,0.951528599,0.028768174,0,0,0.238818756
190709,3793.13,0.937500794,0.94972323,0.028440736,0,0,0.42975106
190710,3786.74,0.936050513,0.946751052,0.026441525,0,0,0.404686905
190711,3785.22,0.928301293,0.943166117,0.023543731,0,0,0.631370799
190712,3808.73,0.928286053,0.940528452,0.021980527,0,0,0.556965681
190715,3824.19,0.931537119,0.938469685,0.020698323,0,0,0.334933703
190716,3806.84,0.943809894,0.936365962,0.017519679,0,0,-0.42488975
190717,3804.64,0.972404036,0.935925862,0.016409369,0,0,-2.223008977
190718,3768.4,0.97378066,0.937808818,0.018464928,0,0,-1.948117128
190719,3807.96,0.975642403,0.939721269,0.02030838,0,0,-1.768783831
190722,3781.68,0.965492981,0.940652201,0.021066134,0,0,-1.179180794
190723,3789.91,0.963720134,0.941038131,0.021429697,0,0,-1.058437869
190724,3819.83,0.974004171,0.942046951,0.022511093,0,0,-1.419620951
190725,3851.07,0.971659847,0.943234421,0.023443749,0,0,-1.212494903
190726,3858.57,0.999654574,0.945969885,0.026629257,0,0,-2.016004009
190729,3854.27,1,0.949829319,0.028615655,0,0,-1.753259899
190730,3870.32,1,0.954130632,0.029397196,0,0,-1.560331387
190731,3835.36,0.994837152,0.958191074,0.029115512,0,0,-1.258644489
190801,3803.47,1,0.962921502,0.027738623,0,0,-1.336710121
190802,3747.44,0.98255183,0.966194584,0.025843428,0,0,-0.632936414
190805,3675.69,0.980055913,0.967964468,0.025500716,0,0,-0.474160965
190806,3636.33,0.978404886,0.970009673,0.024551508,0,0,-0.34194289
190807,3621.43,0.978012154,0.972107755,0.023255481,0,0,-0.253892798
190808,3669.29,0.984086587,0.97489702,0.020956617,0,0,-0.438504327
190809,3633.53,0.988081089,0.977886772,0.018015902,0,0,-0.565851075
190812,3699.1,0.983598255,0.980489828,0.014355806,0,0,-0.216527518
190813,3665.75,0.983029827,0.982450825,0.011470369,0,0,-0.05047806
190814,3682.4,0.97366626,0.982513936,0.011415523,0,0,0.77505657
190815,3694,0.983887637,0.983019285,0.011230781,0,0,-0.077318944
190816,3710.54,0.977097501,0.98309204,0.011185098,0,0,0.5359398
190819,3791.09,0.97922394,0.983778588,0.010444918,0,0,0.436063506
190820,3787.73,0.986954567,0.98494031,0.009329025,0,0,-0.215912971
190821,3781.76,0.995026251,0.985991414,0.009215588,0,0,-0.980386452
190822,3793.51,0.996964075,0.987256625,0.008875171,0,0,-1.093776185
190823,3820.86,0.995853056,0.987066549,0.00863308,0,0,-1.017771985
190826,3765.91,1,0.987066549,0.00863308,0,0,-1.498127074
190827,3816.95,1,0.987066549,0.00863308,0,0,-1.498127074
190828,3802.58,0.995448669,0.987097125,0.00866308,0,0,-0.964038568
190829,3790.19,0.980784431,0.986136346,0.008210501,0,1,0.651837872
190830,3799.59,0.962005936,0.985109052,0.009811796,1,1,2.354626529
190902,3848.32,0.944913625,0.983351937,0.01329334,1,1,2.891546716
190903,3853.61,0.939750001,0.981419193,0.016478839,1,0,2.528648623
190904,3886,0.944233145,0.979730243,0.018458536,0,1,1.923072227
190905,3925.32,0.925664659,0.976809146,0.022013258,1,0,2.323349281
190906,3948.51,0.936834401,0.974246812,0.023560336,0,0,1.587940454
190909,3972.95,0.922677104,0.971200754,0.026090042,0,0,1.859853299
190910,3959.27,0.926867944,0.96839266,0.027721243,0,0,1.497938466
190911,3930.1,0.929787689,0.966198732,0.02898924,0,0,1.256019196
190912,3972.38,0.933950843,0.963701892,0.029530974,0,0,1.007452362
190916,3957.72,0.95422545,0.962558289,0.029427604,0,0,0.283164052
190917,3891.22,0.95337973,0.961266079,0.029223999,0,0,0.269858634
190918,3910.08,0.951877069,0.959512204,0.028648076,0,0,0.266514759
190919,3924.38,0.954834569,0.95750262,0.027408602,0,0,0.097343563
190920,3935.65,0.961718622,0.955740347,0.025825175,0,0,-0.231490209
190923,3890.66,0.94788759,0.953342074,0.024071664,0,0,0.22659355
190924,3901.08,0.960734467,0.951378797,0.021533391,0,0,-0.434472658
190925,3870.98,0.957117507,0.949234672,0.018334635,0,0,-0.429942279
190926,3841.14,0.953998918,0.947162185,0.014846723,0,0,-0.46048767
190927,3852.65,0.956364918,0.945941209,0.012799049,0,0,-0.814412714
190930,3814.53,0.968630363,0.946272431,0.013312095,0,0,-1.679520152
191008,3837.68,0.969961867,0.947524843,0.014317817,0,0,-1.567070153
191009,3843.24,0.978114499,0.949443068,0.015722403,0,0,-1.823603648
191010,3874.64,0.988011427,0.951631982,0.017860915,0,0,-2.036818693
191011,3911.73,0.9938484,0.955041169,0.019107323,0,0,-2.031013454
191014,3953.24,1,0.958199449,0.021060092,0,0,-1.984822845
191015,3936.25,0.996699712,0.961900579,0.020993091,0,0,-1.657646884
191016,3922.69,0.989356507,0.965025007,0.020137408,0,0,-1.208273618
191017,3925.22,1,0.968535623,0.019788197,0,0,-1.590057785
191018,3869.38,1,0.971838081,0.019215753,0,0,-1.465564218
191021,3880.84,0.984311603,0.973342388,0.018940048,0,0,-0.579154517
191022,3895.88,0.989082373,0.97512752,0.018639641,0,0,-0.748665289
191023,3871.08,0.992699659,0.97716865,0.018189298,0,0,-0.853854227
191024,3870.67,0.995550485,0.979204446,0.017833074,0,0,-0.916613663
191025,3896.79,0.984169947,0.980327012,0.017375196,0,0,-0.221173603
191028,3926.59,0.986805759,0.98227292,0.01564403,0,0,-0.289748788
191029,3910.23,0.979191752,0.983195785,0.014829794,0,0,0.26999924
191030,3891.23,0.971643513,0.983922085,0.013805722,0,0,0.889382841
191031,3886.75,0.974555049,0.984949892,0.012123442,0,0,0.857416828
191101,3952.39,0.964912325,0.985377262,0.011176407,0,0,1.831083702
191104,3978.12,0.964696892,0.985180588,0.011516064,0,0,1.778706363
191105,4002.81,0.960135505,0.98468927,0.01237696,0,0,1.983828418
191106,3984.88,0.967979994,0.984182545,0.0128584,0,0,1.260075183
191107,3991.87,0.977245985,0.983644273,0.012914886,0,0,0.495419631
191108,3973.01,0.9876162,0.983332663,0.012729579,0,0,-0.336502629
191111,3902.98,0.983371681,0.982501247,0.012111712,0,0,-0.071867171
191112,3903.69,0.979984061,0.981665464,0.011648237,0,0,0.144348304
191113,3899.98,0.980616117,0.981228445,0.011507609,0,0,0.053210685
191114,3905.86,0.966665917,0.979561741,0.011050635,0,0,1.166975811
191115,3877.09,0.969528906,0.978038186,0.010148179,0,0,0.838503191
191118,3907.93,0.973286266,0.977486919,0.010088743,0,0,0.416370275
191119,3947.04,0.967090619,0.976387332,0.009956005,0,0,0.933779408
191120,3907.86,0.966988191,0.975101758,0.009382281,0,0,0.864775595
191121,3889.6,0.973513607,0.973999914,0.008054444,0,0,0.060377545
191122,3849.99,0.980958377,0.973839336,0.00787094,0,0,-0.904471546
191125,3878.21,0.976871248,0.97334261,0.007302529,0,0,-0.483207612
191126,3891.65,0.972124582,0.972989252,0.007174464,0,0,0.120520399
191127,3875.62,0.971005369,0.972957345,0.007182179,0,0,0.27178046
191128,3862.3,0.987403849,0.973599785,0.007873955,0,0,-1.753129579
191129,3828.67,0.993831833,0.97504576,0.008796026,0,0,-2.135745622
191202,3836.06,1,0.976810915,0.01006121,0,0,-2.304800878
191203,3851.09,0.998248941,0.978716587,0.010342093,0,0,-1.888626836
191204,3849.82,1,0.980317587,0.011046943,0,0,-1.781706757
191205,3879.36,1,0.981455288,0.011856021,0,0,-1.564159872
191206,3902.39,0.988837205,0.981516338,0.011892502,0,0,-0.615586689
191209,3895.45,0.989017086,0.981798609,0.012005319,0,0,-0.601273279
191210,3900.38,0.988077141,0.982203263,0.012077117,0,0,-0.486364294
191211,3902.75,0.989566865,0.9826508,0.012180607,0,0,-0.567793171
191212,3891.02,0.982277859,0.983431397,0.011588134,0,0,0.099544785
191213,3968.22,0.98480679,0.984195291,0.011117445,0,0,-0.055003516
191216,3987.55,0.98984088,0.985023022,0.010876138,0,0,-0.442975047
191217,4041.8,0.966861299,0.985011556,0.01089614,0,0,1.665751012
191218,4032.78,0.96234351,0.984779322,0.011340917,0,1,1.978306686
191219,4027.15,0.952543421,0.983730813,0.013246571,1,0,2.354374753
191220,4017.25,0.959525459,0.982659167,0.014307167,0,0,1.616931471
191223,3967.1,0.96285071,0.98195814,0.01493539,0,0,1.279339221
191224,3992.96,0.958884655,0.981296144,0.015669571,0,0,1.430255401
191225,3990.87,0.955589094,0.98052533,0.016556511,0,0,1.506128709
191226,4025.99,0.947268544,0.978518565,0.01804439,0,0,1.73184132
191227,4022.03,0.949096937,0.97628182,0.018802962,0,0,1.445776651
191230,4081.63,0.943517663,0.973457703,0.019288531,0,0,1.552219804
191231,4096.58,0.939764389,0.970533475,0.019759758,0,0,1.557159057
200102,4152.24,0.934281255,0.967247538,0.020063731,0,0,1.6430784
200103,4144.96,0.939827659,0.964238921,0.019394252,0,0,1.258685411
200106,4129.3,0.938156272,0.961704875,0.019321932,0,0,1.21874986
200107,4160.23,0.937539511,0.959130996,0.018916597,0,0,1.141404285
200108,4112.32,0.938109191,0.956632598,0.01817765,0,0,1.019021005
200109,4164.37,0.934359819,0.953872246,0.017071263,0,0,1.142998462
