feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
-0.502564823,-1.762840521,0.914861879,-0.063213709,0.747735496,0.030979282,-0.736462869,0.426500258,0.319429816,-0.019376106,-0.040502257
-1.441935399,-1.926266424,0.584321101,-0.320682812,0.358459181,0.33179859,-0.770576246,0.334823473,0.200896488,0.431632654,-0.06671681
-1.361368123,-1.777352671,0.80728789,-0.145018999,0.176573675,0.419018515,-0.560118928,-0.042082521,0.548172679,0.143102142,-0.091292659
-1.844527901,-2.133100812,-0.286291968,-0.653305989,-0.147637674,0.238237512,-0.529239389,0.105554953,-0.093293226,0.679047753,-0.099322182
-0.746650088,-2.936069264,-0.796247061,-1.091336489,0.128299567,-0.93314868,-0.082286436,0.352861388,-0.656698968,0.593707771,-0.096052919
-1.59584595,-2.360481369,-1.406891502,-0.688464322,0.330279327,-1.119443449,-0.148361134,1.079905413,-0.177794812,0.731088605,0.208729409
-1.610794425,-1.955854269,-1.118382414,-0.21862711,0.144205657,-0.873036205,-0.01292527,0.672540398,0.528725427,0.331995516,0.253846878
-1.929598627,-3.266368068,-2.577626101,-1.217016687,0.001786169,-1.672916344,0.18221812,1.467661233,-0.839229901,1.184799599,0.210088753
-2.672027506,-3.00105901,-2.309070939,1.003298358,-0.638299417,-0.149811626,0.241797085,1.699142853,0.180917009,0.301868294,-0.301019419
-2.367337455,-3.652575404,-3.286099872,3.674973505,-1.583468407,0.35467933,1.206964833,2.79781691,1.086741731,-0.995638068,-0.418618069
-3.070759636,-1.899900563,-0.89912957,-1.600032146,0.085026251,-1.239034661,0.064979345,-0.239116121,0.971532173,0.547929631,-0.063746989
-5.217980279,-1.373834624,-0.746492649,-1.598480779,0.015630332,-1.112416192,0.298417633,0.691652367,1.44141823,0.035467785,-0.051313627
-5.667024429,-1.215295445,-0.726881738,-1.475602061,-0.044283908,-1.14964243,0.449731393,0.571402628,1.838303715,0.093604272,-0.047766938
-5.200716229,-1.354628267,-1.050006299,-1.683377395,-0.266101179,-1.286147461,0.603038982,0.307871659,1.377977774,0.052654316,-0.041697502
-4.822327225,-0.733851806,-0.534582409,-1.197362179,-0.211136409,-1.165547762,0.785076633,-0.143200401,2.212542201,-0.605118373,0.022200396
-6.571291976,0.214513506,-1.291222441,-0.890720366,-0.000993918,-1.625343982,0.936663448,0.450793697,1.546835097,0.768083609,-0.105011588
-5.542043853,1.595196648,-0.203190718,0.379280193,0.235620934,-0.851457005,0.853306203,-0.264982506,2.366129225,-0.135010075,-0.012290681
-6.143104769,1.554607568,-0.297753636,0.432313497,0.347690724,-1.203940104,1.110193176,-0.05313231,2.036948315,0.423150311,-0.077396703
-6.388877723,2.678762412,0.121033923,1.202314018,0.801489286,-1.150613499,1.117397773,0.139579012,2.341586538,0.394998507,-0.098751178
-5.816199462,1.594181598,-0.61187883,0.247225803,0.302512194,-1.455649888,1.203885815,7.98E-05,1.580081092,0.372424981,-0.072523863
-6.068496419,2.785577211,-0.821499673,0.778140576,0.460771401,-1.028726054,0.763846907,0.080603783,1.573996674,0.567513924,-0.093887307
-5.958813298,3.058132753,-0.589323068,1.167677081,0.51544387,-0.887645289,0.856144641,-0.075583728,1.477897025,0.642194536,-0.103976751
-5.205384072,2.744412596,-0.541962176,1.116618829,0.294083405,-0.908430129,1.088806838,-0.427314977,1.189580428,0.31978413,-0.074959785
-4.99374277,2.882474175,-0.544348972,1.159139028,0.275357232,-0.816953069,1.023254115,-0.518947499,1.015454667,0.309166799,-0.071276975
-5.426914687,3.586689089,-0.495354783,1.492251838,0.579735737,-0.933133887,0.999101788,-0.260803526,1.028993136,0.586447838,-0.083673797
-5.642897876,4.004077702,-0.636734752,1.887579485,0.72131175,-1.363179706,1.437480577,0.02351364,0.823890217,0.664640286,-0.176661977
-5.08648011,2.773278585,-0.273236576,1.984102432,-0.173321708,-0.215011325,1.335018504,-1.755811195,0.930666119,1.162352333,-0.126704945
-5.356568506,3.952172959,-0.365623932,1.811059367,0.556162151,-1.195194023,1.529387804,-0.801651104,0.851331856,0.77795593,-0.150028708
-0.262934869,-0.128897151,0.529571926,0.022506595,0.113970486,0.333253035,-0.221518879,0.166445042,-0.125441971,-0.083464457,-0.008217488
-0.358441197,-0.194328516,0.448245055,-0.068651023,0.066855991,0.290750292,-0.195749324,0.154587796,-0.080057162,-0.070168911,-0.006237688
-0.353721312,-0.145949269,0.474355171,-0.02271701,0.069884486,0.287757697,-0.174516618,0.121931462,-0.027828637,-0.095124002,-0.005301372
-0.36198472,-0.140666824,0.401809666,-0.058344888,0.029093898,0.256988764,-0.140742866,0.072080958,-0.039144403,-0.091713655,-0.008023583
-0.351133347,-0.134209446,0.395712415,-0.059938688,0.007900956,0.245681066,-0.117298329,0.031359443,0.019005684,-0.128756941,-0.000144972
-0.384497176,-0.323072058,0.177050774,-0.265501946,-0.045224703,0.15582077,-0.125364421,0.09391101,-0.121845405,-0.048403368,-0.012400475
-0.874103981,-1.178824245,-0.052975271,-0.876197105,0.001330625,-0.245255368,-0.018331753,0.47586703,-0.651450409,0.206902736,-0.004572943
-1.780689177,-1.129981205,0.059870097,-0.887428326,0.202471227,-0.325910256,-0.099778608,0.655623989,-0.374038151,0.10598278,-0.028593295
-1.863942319,-0.839431043,-0.008531562,-0.795955854,0.110006357,-0.395837029,0.008025921,0.406531731,0.235259994,-0.215163776,-0.01037164
-2.791337034,-1.433949055,-0.72444011,-1.498773966,-0.105261476,-0.738935259,0.117455942,0.63549352,0.190049695,0.265226767,-0.048732627
-2.497946497,-0.802918484,-0.190136534,-0.940165934,-0.071863247,-0.571334915,0.231405607,0.170946676,1.213147187,-0.44166813,0.013357673
-3.23147112,-2.174831491,-1.42948204,-2.242530025,-0.307935867,-1.360369784,0.437164807,0.704065553,0.296737075,0.408747482,-0.053705719
-3.104164036,-1.575771826,-1.031971199,-1.832023431,-0.289367514,-1.220470192,0.471411918,0.344652253,1.367090388,-0.25374839,-0.009003631
-4.026181678,-3.478300234,-3.125535366,-3.756722127,-0.751088449,-2.044216923,0.554105426,0.986162672,-0.105974581,1.021164032,-0.089667022
-3.725087596,-1.819412461,-0.843824464,-1.929347425,-0.120957007,-1.124464085,0.217112526,0.63395232,1.750023673,-0.699606914,0.030618627
-4.246938384,-2.03877879,-1.095978688,-2.1517417,-0.278936152,-1.226684376,0.311789482,0.663660529,1.761050791,-0.456799613,0.016238698
-4.593841843,-2.151404218,-1.285084057,-2.301359592,-0.386612749,-1.415897004,0.472448268,0.618292443,2.021624078,-0.440825653,-0.00685256
-4.354940429,-1.882884446,-1.139963273,-2.103719599,-0.354967049,-1.386937476,0.528087438,0.468334331,2.202658789,-0.668954998,0.014465665
-5.542365541,-2.338314018,-2.22060064,-2.704131637,-0.717886761,-1.557504742,0.424942022,0.809241735,1.654170812,0.255526732,-0.041777381
-4.984969572,-1.449945294,-1.186157005,-1.685052369,-0.563274559,-1.279343709,0.746958895,0.180696587,2.642173132,-0.546572043,0.019295742
-4.776871968,-1.06440655,-0.940601479,-1.36021819,-0.516929598,-1.143269476,0.778743981,0.000454565,2.896921475,-0.783211819,0.043464713
-5.074596093,-1.740997916,-1.456228811,-2.020142634,-0.708828991,-1.502208579,0.887664073,0.058100208,2.282486012,-0.256454321,0.014291636
-4.72338862,-1.485297147,-1.307672631,-1.834224129,-0.701947568,-1.424879099,0.919572829,-0.134107676,2.409846702,-0.552049703,0.034165825
-4.901473419,-1.426592936,-1.7345308,-1.968980758,-0.740451586,-1.746040645,1.083661432,-0.026280749,2.189684511,-0.418346676,0.004128093
-4.659379334,-0.563598584,-1.295636651,-1.311422077,-0.653940509,-1.318642697,0.9675294,-0.359251691,3.012831527,-0.962260887,0.063105841
-4.723953841,-0.523608721,-1.37661306,-1.248817382,-0.669373784,-1.38028385,1.034122035,-0.322257921,2.829345786,-0.836265002,0.056797095
-4.59319181,-0.243727257,-1.280294659,-0.998766294,-0.615897323,-1.259066991,1.020252257,-0.368054271,2.737207141,-0.817729155,0.062191493
-4.486296686,-1.9383326,-1.62613342,-1.410251291,-1.373928999,-0.945680869,1.14862654,-1.100031143,1.969015691,0.008427565,0.015617511
-4.586152154,0.621675524,-2.6953185,-1.610789438,-0.772791246,-0.735194259,-0.207379966,0.126809273,1.768101599,-0.426179761,0.022449297
-3.705088854,0.00614651,-1.529631173,-0.431641652,-1.159283917,0.017746917,0.348087503,-1.178083773,1.780816533,-0.350136311,0.029585276
-3.457214825,1.187836017,-1.41335626,-0.805777105,-0.403196722,-1.01441923,0.572141436,-0.451778297,1.481170521,-0.922133309,0.093119212
-0.933927727,-0.001365608,0.429137068,0.228361387,0.178741027,0.236097672,-0.170233033,-0.013683916,0.023879981,0.094718017,-0.034979685
-0.904347453,0.046585169,0.441788827,0.253620981,0.177110985,0.228521295,-0.15253103,-0.049013104,0.070770634,0.05684406,-0.030269464
-0.906518133,0.097134405,0.411253368,0.281005279,0.169133325,0.194052646,-0.107823961,-0.089125413,0.074857933,0.062903209,-0.03136391
-0.891692432,0.09656575,0.382955652,0.266733901,0.152225019,0.187826511,-0.102569598,-0.108522006,0.077153665,0.050295974,-0.029920707
-0.953901144,0.12351059,0.379076043,0.297271052,0.165897225,0.17320966,-0.080795205,-0.099982099,0.068034673,0.101036993,-0.038073527
-1.001316362,0.155225427,0.363899938,0.329563768,0.166346657,0.194865851,-0.092057822,-0.104802692,0.061477043,0.150927008,-0.043611857
-1.071656129,0.227518904,0.39903814,0.400992705,0.213477075,0.162609885,-0.054404642,-0.079690621,0.032599739,0.216084967,-0.053001002
-1.170887448,0.351557682,0.373702439,0.474786035,0.248065454,0.139641512,-0.041633911,-0.064814618,0.029546101,0.285360102,-0.062942554
-0.685103374,0.313528405,0.401260281,0.387343543,0.27763738,0.013846416,-0.012993745,-0.087059869,-0.025967014,0.234022244,-0.064519795
-0.03844684,0.381175685,0.38896574,0.361739028,0.250028095,0.039547125,-0.096322874,-0.184180222,0.003564677,0.136853776,-0.043435493
0.195837556,0.290858738,0.288611748,0.35922899,0.313706789,-0.136642503,-0.066173729,-0.245142491,0.027938263,0.164843434,-0.035548454
0.143083132,0.365989856,0.259009788,0.374380321,0.255307696,-0.090267658,-0.043935751,-0.292592578,-0.005277424,0.167501395,-0.03679285
0.453766523,0.407610868,0.07803405,0.414737048,0.355235237,-0.395791204,0.043153256,-0.402235168,0.042396761,0.181721483,-0.047425384
0.294215334,0.558708252,0.065410783,0.427553044,0.254807456,-0.267654736,0.051841874,-0.436899547,0.006925987,0.160037959,-0.042460127
0.357315682,0.570865687,-0.003453024,0.419598802,0.241676133,-0.294483807,0.051080105,-0.501796503,0.010460708,0.171196725,-0.050968085
0.417474383,0.580220247,-0.043104033,0.420613927,0.27628746,-0.415035669,0.120789321,-0.512589892,-0.028779409,0.18796052,-0.060717852
0.488991676,0.625245733,-0.139662866,0.430033202,0.280617692,-0.434398933,0.080526239,-0.548081875,-0.017460151,0.203914806,-0.061198991
0.810570808,0.785555633,-0.420152719,0.43532211,0.462710713,-0.867087577,0.139663853,-0.512562369,0.017644729,0.159044508,-0.084850455
0.7924611,0.883147972,-0.46956254,0.42507357,0.43586476,-0.851398936,0.137789397,-0.546722457,-0.011663708,0.152567073,-0.089694265
0.793360257,0.978091711,-0.503312639,0.44191826,0.427547731,-0.87980822,0.167785773,-0.568987168,-0.01789142,0.130767669,-0.090039209
0.816916199,1.031265607,-0.585642973,0.44617845,0.416918793,-0.894094387,0.153513587,-0.596567806,-0.018999623,0.14072393,-0.087795536
1.033349253,1.097767482,-0.729858084,0.41956453,0.58175848,-1.206871442,0.176943477,-0.499877448,0.011255535,0.095236309,-0.095893483
0.628867286,1.931024313,-0.906237295,0.341414635,0.753758389,-1.566147876,0.345861643,-0.013026461,-0.154471452,-0.179901242,-0.085806443
0.606745317,2.842562671,-1.211098949,0.165601808,1.320248631,-2.316563719,0.345127853,0.827281977,-0.173264514,-0.560947323,-0.083472811
0.705253455,1.729827635,-0.937200748,0.414031015,0.530383876,-1.327144086,0.348885126,-0.393355465,-0.144491793,-0.006942582,-0.084229644
-0.59076657,-0.162071092,0.82994853,0.268941124,0.26688242,0.43894192,-0.29987643,0.182743128,-0.132287901,0.011046759,-0.005293818
-0.538565725,-0.185815473,0.778698804,0.229746214,0.245742991,0.419011544,-0.296145669,0.164027556,-0.139575212,-0.020817,0.001638387
-0.535950376,-0.261431394,0.674879324,0.11537529,0.227803184,0.33750812,-0.275447231,0.1852585,-0.181164713,-0.024233197,0.000538574
-1.092265023,-0.406100006,1.378484614,0.408097726,0.521751985,0.648317823,-0.523243577,0.366869886,-0.291071081,-0.084188291,0.010368358
-1.241672595,-0.352305204,1.094982623,0.277752013,0.454048742,0.587900367,-0.5602624,0.346066383,-0.243777893,-0.014884393,0.009581591
-1.276144612,-0.291637754,1.140761911,0.349726356,0.438402459,0.580484187,-0.495366167,0.271582411,-0.118769524,-0.058327477,0.001074947
-1.366206754,-0.252829486,1.08797158,0.344916314,0.41513981,0.57584126,-0.48699803,0.241507978,-0.051009777,-0.040885841,-0.006570088
-1.231660409,-0.338854997,1.046850359,0.258455039,0.365270011,0.477339836,-0.391964678,0.170519818,-0.032805986,-0.152488923,0.006188705
-1.359857765,-0.229613991,0.851376828,0.242314304,0.283600974,0.465516541,-0.374925894,0.058031166,0.015588189,-0.093542326,0.00789672
-1.569795581,-0.156309308,0.835488505,0.319380498,0.293457514,0.504656468,-0.376631769,0.058366533,0.030393096,0.047872902,-0.01437157
-1.46603587,-0.151622561,0.874540923,0.3542907,0.266671436,0.478572278,-0.302338142,-0.027050312,0.042677991,-0.017979911,-0.002488539
-1.453102243,-0.128732381,0.861649791,0.358484254,0.257570099,0.426571783,-0.243618842,-0.063127211,0.075863168,-0.051306387,-0.002561041
-1.432174117,-0.098929303,0.816048638,0.357516306,0.219159421,0.450843867,-0.25403856,-0.121498602,0.122330867,-0.083705674,0.00140136
-1.55891053,0.035342778,0.755323864,0.446924889,0.231003497,0.383409766,-0.166071991,-0.162325416,0.11748981,0.01901756,-0.015068865
-1.52777342,0.061804489,0.730225173,0.457103695,0.205744392,0.385110046,-0.151891232,-0.216729542,0.142311192,-0.007166104,-0.011250347
-1.564846778,0.096488305,0.720052024,0.488519316,0.210568486,0.34813363,-0.104507446,-0.23461129,0.140680806,0.024782126,-0.01613608
-1.626509581,0.069185454,0.59496012,0.41927964,0.172346993,0.328106854,-0.11422558,-0.234265138,0.126544571,0.06484765,-0.016132434
-1.584741189,0.139257495,0.639759786,0.483150045,0.177292191,0.303648855,-0.05716782,-0.29511571,0.180361501,0.019173901,-0.014085208
-1.744572788,0.314216968,0.520483667,0.556186719,0.194568738,0.257360491,-0.033586451,-0.292017411,0.192945349,0.131765457,-0.029564198
-0.945318893,0.028555637,0.605165892,0.384595766,0.317290528,0.311398535,-0.377117979,-0.254221521,0.190922335,-0.04194553,0.012261378
-0.893165684,-0.00849937,0.743368375,0.472647361,0.323993825,0.183659347,-0.147697726,-0.349544962,0.163607384,-0.072184677,0.02311112
-0.78362772,0.001864399,0.686414813,0.470255893,0.315656099,0.13125743,-0.123730758,-0.403316196,0.163394764,-0.101368317,0.028237589
-0.53284879,-0.11643728,0.525666325,0.360688174,0.291695644,0.004483668,-0.120005672,-0.47212041,0.168797334,-0.164607257,0.022576631
-0.492112451,0.307566809,-0.424444743,-0.000208074,0.021335029,0.641784023,-1.100314692,-0.504625112,0.275840031,-0.11509862,0.018287114
-1.066766317,-0.517144452,1.025142026,0.857135502,0.19760634,0.665034393,-0.394366875,-1.002300565,0.029094709,0.112180472,-0.004751224
-1.171748934,-0.321730349,0.904824188,0.910035001,0.184382879,0.740004994,-0.467860341,-0.989686073,0.03711851,0.144270466,0.006631843
-1.060124812,-0.303390705,0.982455362,0.953094824,0.206150874,0.5763909,-0.268880346,-1.07338864,0.0378003,0.068565035,-0.000788134
-1.471385579,0.091395099,0.911607051,1.055318127,0.281868025,0.56050327,-0.253208953,-0.891578523,-0.027142836,0.204851788,0.002642235
-1.512502013,0.645912628,0.502154483,0.961016207,0.404848779,0.270503427,-0.290132042,-0.666839936,-0.092290108,0.088717251,-0.010887247
-1.526677974,1.095789188,0.515592508,0.954566953,0.703419541,-0.268855359,-0.008950624,-0.309223886,-0.108434021,-0.172302572,-0.013115081
-1.587859211,0.720840249,0.62369012,1.112748379,0.375254312,0.158516659,0.00984089,-0.847077261,-0.11371108,0.146633616,-0.019783809
-0.086618999,-0.712283905,0.774699517,0.503903408,0.152008148,0.675909072,-0.52091039,-0.488519354,-0.005390069,0.319870752,-0.027659068
-0.053110894,-0.70431734,0.768612656,0.518679658,0.153328484,0.63447371,-0.484248763,-0.529070211,0.012651328,0.315545508,-0.033641375
0.010041731,-0.631437585,0.658878908,0.529967653,0.115490503,0.593189194,-0.451783548,-0.620558526,0.010153249,0.322936737,-0.041391029
-0.032781103,-0.57696292,0.647194068,0.557722736,0.092785244,0.608662834,-0.432134166,-0.649069816,0.004036501,0.33401179,-0.043157542
-0.108927208,-0.528966997,0.635262278,0.577687286,0.061558281,0.629490663,-0.397771844,-0.669413322,-0.022242978,0.354340183,-0.039642281
-0.087675705,-0.518210281,0.614521601,0.586488934,0.05198424,0.601341308,-0.366467248,-0.701365429,-0.026550018,0.35670615,-0.043587833
0.119009677,-0.584976408,0.535261478,0.541141335,0.076232237,0.486930722,-0.364243739,-0.746201314,-0.005822327,0.336517267,-0.054196406
0.181969565,-0.507791463,0.386082616,0.538190216,0.035737918,0.459419204,-0.369125078,-0.830395074,-0.002755631,0.345370246,-0.055657891
0.250455056,-0.516879573,0.338194513,0.5264894,0.038779155,0.403849196,-0.353491885,-0.866134709,0.006690521,0.341957108,-0.056611873
0.227867676,-0.467747344,0.321482002,0.552735904,0.018780986,0.415521645,-0.337483166,-0.89472239,0.004772552,0.343623499,-0.059334965
0.230964368,-0.44659447,0.290050782,0.5580145,0.008410347,0.399457977,-0.320066554,-0.923765848,-0.004484089,0.35565265,-0.062760188
0.157054265,-0.394809141,0.29725182,0.586657628,-0.021900133,0.415175241,-0.27438877,-0.948886408,-0.027945018,0.372622075,-0.064711563
-0.027330301,-0.265446842,0.273149852,0.644786232,-0.086649781,0.442806172,-0.16717574,-1.02532602,-0.095289888,0.439864808,-0.071556477
-0.004971541,-0.243526661,0.25127171,0.659471754,-0.09786282,0.423571996,-0.140477021,-1.05710783,-0.102039219,0.43607019,-0.070579839
-0.009155095,-0.213361121,0.223598383,0.675226116,-0.114485093,0.417920805,-0.118945592,-1.085717324,-0.111988808,0.44167296,-0.073281482
-0.016375664,-0.171503439,0.159199361,0.676399845,-0.133665374,0.437855073,-0.140716022,-1.111847694,-0.11938031,0.459473536,-0.078534876
-0.046025819,-0.163286504,0.186508239,0.712952376,-0.144921763,0.396059732,-0.051636182,-1.144341317,-0.13828791,0.469858742,-0.08400936
0.055140079,-0.121190905,0.041733594,0.731034277,-0.183858191,0.332436496,-0.015881666,-1.231069833,-0.145315085,0.467879196,-0.084591878
0.125825418,-0.081193366,-0.06902649,0.720293889,-0.201503093,0.352501244,-0.08373168,-1.255968086,-0.126131112,0.457252709,-0.080859552
-0.003308901,-0.059122922,-0.026536896,0.791770911,-0.242325358,0.351436729,0.038936728,-1.262309281,-0.178672524,0.488966311,-0.080994485
-0.068972467,-0.025101342,-0.043024243,0.851081403,-0.276964579,0.369760018,0.091316131,-1.273386558,-0.201750926,0.508873481,-0.082358354
-0.188917138,0.01858903,-0.08640025,0.942497871,-0.340832576,0.428139294,0.145129775,-1.253528461,-0.234027213,0.522474799,-0.077535711
-0.012832433,-0.032641926,-0.359425491,1.132898538,-0.494593784,0.384944611,0.249576416,-1.199435866,-0.166792609,0.415363066,-0.079162909
0.014168448,-0.243248285,-0.607755032,1.57931706,-0.650294797,0.42216187,0.453210459,-0.926060892,-0.174888719,0.256004326,-0.134855293
-0.231255058,1.057311178,-0.356429456,0.542302968,0.21587252,-0.416748538,0.162913853,-0.68913797,-0.306745445,0.244609421,-0.025402429
0.181542999,-0.404302687,0.610624279,-0.172264303,0.071582042,0.417228689,-0.335058754,0.170033744,-0.098167511,-0.255966667,0.007448304
0.186935462,-0.412160338,0.582227392,-0.184163491,0.066975215,0.388520426,-0.318914283,0.155688265,-0.094178685,-0.253333279,0.009783958
0.166069352,-0.396980268,0.557210271,-0.186628362,0.05141885,0.388349958,-0.312030729,0.143531032,-0.086172299,-0.251772863,0.010464971
0.192795895,-0.420162234,0.519942794,-0.208482129,0.052826012,0.353168371,-0.305442172,0.124937555,-0.09242992,-0.242511834,0.00963569
0.224731785,-0.417667097,0.496993528,-0.204581952,0.046843492,0.33867662,-0.300590854,0.099787195,-0.073757613,-0.250081107,0.013588968
-0.39619066,-0.257464311,1.133969551,0.124183851,0.374958105,0.545062247,-0.474790701,0.41727751,-0.230338056,-0.325177825,0.013022896
-0.38262747,-0.228632634,1.109599958,0.130225373,0.368000603,0.518848101,-0.449646164,0.391538139,-0.233599221,-0.328831315,0.011771473
-0.344012913,-0.2192127,1.035075594,0.099073694,0.341491207,0.504967088,-0.455302232,0.367688397,-0.245503132,-0.336550696,0.016461006
-0.403017702,-0.090065001,0.87775329,0.079598296,0.302504603,0.608787858,-0.591624785,0.370879975,-0.20255127,-0.31715675,0.013291346
-0.144902117,-0.259039442,0.877277857,0.006976601,0.387773479,0.286795859,-0.400183576,0.355353241,-0.265204227,-0.374704717,0.007463894
-0.891351283,-0.03305198,1.333896636,0.414686501,0.626164679,0.537875624,-0.550443517,0.416753697,-0.426533135,-0.322184692,0.007331862
-0.789220223,-0.186040101,1.154294732,0.225185777,0.623689521,0.333873891,-0.490385454,0.430527603,-0.54803038,-0.304949111,0.00483809
-0.862092012,-0.067783302,1.063144757,0.233980917,0.598787746,0.346675577,-0.518059409,0.40303757,-0.434556262,-0.322075339,-0.004113335
-0.896487955,0.027341444,1.078709271,0.298172561,0.597552367,0.291047656,-0.437460377,0.355837865,-0.333487853,-0.36696772,-0.003377729
-0.966212097,0.078054429,0.974764662,0.277408366,0.551822886,0.312327521,-0.445560315,0.328518617,-0.318293678,-0.344537187,-0.002951437
-1.13539809,0.302467245,0.765363179,0.319954572,0.458855006,0.406545128,-0.478280537,0.254201451,-0.347428441,-0.238212548,-0.001598505
-1.054406797,0.29922146,0.849829734,0.37629116,0.474242356,0.258990083,-0.290991159,0.171328757,-0.305138142,-0.311888519,0.004041413
-1.147929399,0.259690601,0.825649065,0.362977476,0.457562411,0.165436123,-0.171892687,0.14821841,-0.338543436,-0.258219429,0.001315981
-1.052863976,0.240611743,0.681838126,0.261314426,0.451871628,0.073175239,-0.1713972,0.149795869,-0.41004962,-0.266618869,-0.002307639
-1.066290792,0.189607899,0.55713505,0.1712822,0.447765525,-0.040279828,-0.123561384,0.164652279,-0.487517246,-0.221126854,-0.014583367
-0.84060854,0.244756431,0.365396812,0.098856761,0.441951868,-0.314790066,0.029002579,0.063536144,-0.487748097,-0.346727146,-0.005662514
-1.300780445,-0.309817458,1.001108036,0.968101125,-0.026953693,0.889747814,-0.208509131,-1.269124173,-0.465557155,0.161916576,-0.012303975
-1.325300731,-0.49220877,0.511210315,0.651175848,-0.177037732,0.719131862,-0.214651206,-1.302009272,-0.588909846,0.275367881,-0.025002369
-1.295082501,-0.155244286,0.657758622,0.89482516,-0.172032414,0.86378514,-0.211183855,-1.449745593,-0.379253877,0.144303802,-0.004595325
-1.412969918,0.01064342,0.617836581,1.007778491,-0.198846027,0.677660768,0.072617809,-1.566877888,-0.498561056,0.244932357,-0.024141116
-1.315167599,0.04088017,0.490986462,0.971084229,-0.238071342,0.675374352,0.041694579,-1.644692016,-0.479360602,0.220024624,-0.020495782
-1.511895224,0.299574971,0.502715449,1.111410298,-0.242743492,0.751821248,0.04165216,-1.656897105,-0.463549581,0.281691456,-0.026233059
-1.309852048,0.294717778,0.375373992,1.050797612,-0.294380666,0.72693725,0.02362153,-1.756288091,-0.475037396,0.211015141,-0.016228607
-1.258839803,0.332772742,0.355979588,1.082782108,-0.33393715,0.704421049,0.084436698,-1.844753965,-0.463326292,0.199750422,-0.009282631
-1.102142097,0.43064839,0.138010535,1.052824431,-0.382301214,0.511928678,0.228868338,-1.980662212,-0.548882727,0.177602249,-0.008257987
-1.165605054,0.621899697,-0.189722448,1.014130067,-0.474342054,0.725112805,-0.043264016,-1.989880569,-0.533960134,0.223215049,-0.007195443
-1.378934412,0.803870952,-0.094029677,1.213011253,-0.434964934,0.645788575,0.146077428,-1.966711812,-0.547174385,0.280098184,-0.013420468
-1.448310933,0.823094471,-0.071347354,1.231553438,-0.464470069,0.573722144,0.280494774,-2.011139182,-0.5983869,0.359401808,-0.018636729
-1.360992721,0.873422145,-0.019882918,1.338613617,-0.400816071,0.358951946,0.502805837,-1.986071592,-0.656444989,0.256045113,-0.020568431
-1.25463587,1.217886433,-0.404909328,1.434312843,-0.331856367,0.03213737,0.697603223,-1.781825701,-0.711663577,0.054096399,-0.040685409
-1.690444124,1.862730229,-0.678757434,1.881441183,-0.151393125,-0.28734405,0.908372779,-0.864304696,-0.776697757,-0.165823026,-0.061091513
-1.932190159,3.172843208,-0.538801225,1.056183254,0.711276817,-1.289659018,0.848843968,-0.424540067,-0.940191028,-0.339845546,-0.046992807
-0.453047465,-0.344143042,-0.350519519,-0.587930087,-0.139374735,-0.160735904,0.056813523,0.271542241,-0.324010519,0.209420312,-0.002965468
0.339062846,-1.132286821,-0.0303492,-0.915342054,0.036942158,-0.152488092,-0.192804013,0.569171243,-0.421612761,0.141687431,0.00274844
0.545634264,-0.92473398,0.082599152,-0.741803634,0.021344527,-0.012073189,-0.261461807,0.390728322,-0.246257721,0.003174421,0.008480207
0.770250446,-0.923682658,0.052710816,-0.672870376,0.116513034,-0.117766885,-0.272000344,0.338647756,-0.200930884,0.022701529,-0.013204692
0.928085285,-0.608806477,0.181972068,-0.465996389,0.156903781,-0.059910834,-0.316143398,0.237603557,0.007175024,-0.155362954,-0.004397225
0.909656993,-0.534684623,0.096505659,-0.454784705,0.077576498,-0.056724169,-0.251965489,0.130338158,-0.00456127,-0.163482523,0.004061331
1.102603145,-0.551352031,0.072804034,-0.386869227,0.121862774,-0.098642709,-0.279050563,0.03884782,0.030154924,-0.132964747,-0.007192152
1.209990998,-0.4584569,0.093774079,-0.302028425,0.122096927,-0.076550235,-0.30690214,-0.047347157,0.104622229,-0.176822992,0.003345759
1.167815216,-0.388039767,0.083421679,-0.292751758,0.083529842,-0.041303004,-0.282019905,-0.057444041,0.055288805,-0.193973747,0.00645376
1.252803233,-0.403107577,0.040086442,-0.275321816,0.116178462,-0.115349986,-0.274163833,-0.098936952,0.075004964,-0.15799107,-0.008370803
1.476468899,-0.322881035,-0.150759066,-0.226440144,0.242281812,-0.333702606,-0.317816663,-0.135996702,0.146741142,-0.081183487,-0.033480434
1.417681131,-0.221774413,-0.111668732,-0.196057536,0.150013572,-0.211792001,-0.299671519,-0.19939624,0.116531767,-0.131731218,-0.022849564
1.434220199,-0.165019817,-0.120343885,-0.166761376,0.150391795,-0.241048641,-0.269828735,-0.217549305,0.120948563,-0.147089648,-0.026023621
1.614423997,-0.193820205,-0.282332298,-0.17329187,0.330803304,-0.496813635,-0.31415249,-0.158377235,0.160019911,-0.04776075,-0.053281528
1.615689442,-0.090778982,-0.280149494,-0.130453682,0.296974322,-0.464090852,-0.307086807,-0.189254134,0.161944047,-0.08686303,-0.055679768
1.466059568,0.153482403,-0.334397022,-0.152174261,0.237538179,-0.477665833,-0.197845149,-0.159580256,0.019557161,-0.166642178,-0.046498972
1.371441381,0.28944165,-0.304745975,-0.164027932,0.244215519,-0.53193154,-0.112487579,-0.108042738,-0.042358097,-0.227969304,-0.051914493
