trade_date,0,1,2,3,4,5,6,7,8,y1,y2,y3,y4,y5,y6,y7
20170725,-0.23212235,-0.11113867,0.001837031,0.19383289,-0.38791406,-0.23516828,0.08942965,-0.008602262,0.13957727,-0.5651362223770888,0.7413082638041425,0.6059752709857259,-0.3762161955669339,1.2583151430330377,-0.061358367926693184,-0.4932894517335906
20170801,-0.14707954,0.016301926,0.02982324,0.16700073,-0.26485398,0.017112615,0.1965873,0.004064273,0.4147432,0.29238868738281637,0.6831801830824044,0.3148205847167387,-0.2301620298739083,0.918806755765928,0.30367859855928214,-0.2607444270915224
20170808,-0.13920376,-0.14315052,0.015622392,0.06377284,-0.21373025,-0.38805574,0.023554448,-0.013452113,0.5305039,-0.3502074329790183,-0.039527664459181606,0.6166562791698945,-0.11108024543066117,1.3294499928999108,-0.6340040952838677,-0.5224339544464278
20170815,-0.14106324,-0.19513543,0.023158297,0.009982415,-0.16837367,-0.3953795,-0.052356213,-0.0168631,0.31893852,-0.6234387779556263,-0.2540554370172514,0.6931606667785885,-0.16437093232322647,1.053126900470448,-0.6751941303922954,-0.487883631078285
20170822,-0.13759501,-0.16796745,-0.00538664,0.071560025,-0.24381024,-0.3543069,-0.0980049,-0.014950208,0.17603973,-0.7894734114846502,0.06844645215968403,0.5679878658957539,-0.19134837822313183,0.9738371343505133,-0.5123865474130951,-0.6059251760600803
20170829,0.005993558,-0.13001202,0.009689136,-0.019053716,-0.07344993,-0.10102347,0.09321776,-0.002960436,0.11358766,-0.14555199641818325,-0.35304921935439476,0.24892908956533943,-0.08047511464144208,0.5374992051004529,-0.023426249334735715,-0.16820930013262098
20170905,0.012688636,-0.1388421,0.013787249,-0.027625743,-0.06845676,-0.09258808,0.059982814,-0.006103493,0.23471901,-0.06822902754857248,-0.43646546362420113,0.2676478366019193,-0.09632423940999646,0.5497357168505369,-0.046033489234977805,-0.27306718345553727
20170912,0.0171041,-0.15299305,0.011795335,-0.055405907,-0.035019018,-0.06370711,-0.023872098,-0.00739833,0.27048498,-0.07529310445189982,-0.5707920555066468,0.27630118300086126,-0.14542154702348556,0.36365187558442436,-0.07609611487089471,-0.3624758632737977
20170919,0.016066127,-0.16037539,-0.006400432,-0.07581053,-0.006874466,-0.0632691,-0.05752201,-0.005528562,0.16400848,-0.1902340475895507,-0.6282253111806821,0.24787415910468585,-0.17512315462135972,0.20955714296172082,-0.11384259255702181,-0.311063334528193
20170926,0.01651593,-0.15861915,-0.016044635,-0.06068415,-0.023214051,0.12548722,-0.08444548,-0.006590091,0.10123286,-0.061973380638631836,-0.5289009406232846,0.1695549510585944,-0.3694899025374642,-0.09336864530072542,0.28265423240118415,-0.3869802699669816
20171012,-3.36e-05,-0.06654385,0.002320121,-0.006237172,-0.043130152,-0.07058073,-0.033562496,-0.001024224,-0.028656147,-0.3013768472840107,-0.15758980564302533,0.14237552234467032,-0.010048470447475533,0.13365170870879395,-0.06783817022720877,-0.1578127574701585
20171019,0.010517352,-0.14264323,0.005082001,-0.010816943,-0.09622077,-0.14708927,-0.018911587,-0.003648661,-0.016804073,-0.4543707623244972,-0.3039917372554867,0.25083154892909443,-0.049772789606142016,0.41573999908656806,-0.11359133880203491,-0.3073667401925812
20171026,0.013281168,-0.13116343,0.021021683,0.006862823,-0.109493606,-0.13925725,0.21998584,-0.000379849,0.14904039,-0.04442888219756852,-0.29099322509745573,0.26587788057681266,-0.020006932672457303,0.856407308478618,0.012455972351193396,-0.0911079714962897
20171102,0.035812955,-0.210301,0.015195487,0.003791012,-0.16700383,-0.20805585,0.13680974,-0.006348111,0.29145938,-0.184758357812312,-0.4805413672938135,0.3541356300842118,-0.07689216286014267,1.085293585130157,-0.08817848525608885,-0.4526635547393511
20171109,0.05132675,-0.25325698,0.03111149,0.03650688,-0.2371872,-0.21830125,0.23489973,-0.005510263,0.30341175,-0.14637141048840918,-0.45506835929286965,0.40958259508408196,-0.09758033487223555,1.404156423518829,0.05833813195771768,-0.5272002354695393
20171116,0.09920096,-0.2704213,0.058824316,0.07481691,-0.29848364,-0.013289582,0.42398715,0.000845008,0.21514961,0.19414090226025044,-0.3533850188167542,0.3324544178301918,-0.20523852389832356,1.4602278027346867,0.7138661039001691,-0.4715919767635408
20171123,0.19389291,-0.23524417,-0.011827336,-0.112246394,0.013046287,-0.10035571,0.7458877,0.019681573,0.44063097,0.8805681420971747,-1.2309330314143279,0.06692891752506641,0.028031209533318235,1.6105842960252035,0.2655669121872396,0.4062751300320155
20171130,0.21851529,-0.3240595,0.003006659,-0.25164837,0.13737182,-0.060703747,0.18510365,-0.004721552,0.54479295,0.44178091023381033,-1.8861149714615808,0.2015358051496993,-0.1052622008564287,0.6567362324460674,-0.05815538367694791,-0.24254354489016755
20171207,0.20203137,-0.33981508,-0.018283743,-0.23408401,0.0924759,-0.11734669,0.021869898,-0.014598399,0.3593682,-0.023247432546536828,-1.7607093993578669,0.20901383944638868,-0.12667752024495668,0.4877165866647578,-0.16704554702038618,-0.43138743056867973
20171214,0.20178163,-0.35359493,-0.005176623,-0.21445063,0.05382371,-0.12689629,-0.084061384,-0.01718957,0.31352392,-0.2168987815156979,-1.6862052436968131,0.2487211706992267,-0.12560779340082726,0.4007991510613105,-0.17213735250063164,-0.639249340163559
20171221,0.17306295,-0.2416393,0.047169086,-0.028325833,-0.15250494,-0.11204348,-0.04034964,-0.013464503,0.14571951,-0.3584716876556309,-0.7244219064777951,0.1999067179878183,0.06653220180364075,0.6208201316420308,0.14616573022029422,-0.7721248894852903
20171228,-0.04870318,0.07269311,0.007479689,0.1440711,-0.17141974,-0.10448388,-0.042913247,0.00067668,-0.09084256,-0.41430128318008835,0.6871461626976113,0.03225045440152473,0.1766601767406845,0.261095394044533,-0.04273753264063548,-0.19822843445173374
20180105,0.052209195,0.04084922,0.017210001,0.10951319,-0.15252388,-0.23553023,-0.16210172,-0.010577112,-0.23207936,-0.8121096933886451,0.43482935409806295,-0.04366101261204488,0.45383153108674745,0.1878249446400036,-0.2717847024638506,-0.34577996741962186
20180112,0.27193713,0.047802087,0.032365404,0.031557012,-0.03941133,-0.5820212,-0.19587931,-0.020368613,-0.32698643,-1.2121810622982705,-0.11354971024533322,-0.28872099397429396,1.2353462736355763,0.38046747360634353,-0.9558962440773332,-0.2600271107142787
20180119,0.39951688,0.21018063,0.023688052,0.11691044,-0.053234763,-0.55657285,-0.027919298,-0.006415062,-0.20760688,-0.7664478181142038,0.26053655355148797,-0.7354366639178971,1.6886322193168921,0.5939698779996125,-0.8155121746274147,-0.09675911461325883
20180126,0.59533364,-0.25318307,0.020089783,-0.2274683,0.14583927,0.07557864,0.27923587,0.013209492,0.2334376,0.5999816091843284,-2.0072892967678966,-0.543865798678313,0.5828695412249016,0.40519432146187717,0.5331637537211744,-0.2982587903743537
20180202,0.6043087,-0.31433937,0.017148336,-0.28788584,0.19196424,0.10179727,0.120564185,0.003423374,0.33025303,0.5334009655192453,-2.350434655012412,-0.470876938993639,0.4583274309560872,0.16445521465199917,0.4541601799946151,-0.5322437825846983
20180209,0.61708254,-0.43823135,0.006237788,-1.0414424,1.300298,0.6374098,0.37382334,-0.001782298,0.32415742,2.1364233561132835,-5.443979798075801,-0.390425781531014,-0.13953385472835336,-2.1540810082174873,0.3275625520494526,1.6398394871122595
20180223,0.5620151,-0.27392405,-0.002436158,-0.55851966,0.6633669,0.14444959,-0.23270205,-0.01086843,0.062365025,0.3236439638262964,-3.2186397091897687,-0.48157452566806946,0.4596974956463359,-1.4395935529770407,-0.22312816962145776,0.07262702031422018
20180302,0.026381288,0.0572079,0.007745684,0.035264935,-0.020846194,-0.259283,-0.12636057,-0.00838954,-0.193631,-0.6710743302672864,0.17688974630874907,-0.020582741696441496,0.460803910917679,0.04132693182876386,-0.5038770396296647,-0.025107107656098148
20180309,0.025914773,0.09177907,0.010068893,0.08327241,-0.07017005,-0.2739419,-0.12781802,-0.008630253,-0.181089,-0.691700304373789,0.4067930232229669,-0.06237021498554595,0.5307329919816286,0.13351583806298045,-0.4856790560818922,-0.08887978054437441
20180316,0.025932603,0.0366841,0.003899376,0.039664667,-0.04106828,-0.2737027,-0.12533143,-0.009340726,-0.15770745,-0.6852265898519967,0.15127583742191303,0.005845901308036618,0.42855143383254074,0.13727223787972478,-0.5101054018261351,-0.09469189194627807
20180323,0.028577376,-0.058214635,0.004208169,-0.07676345,0.07904142,-0.23004314,-0.039875057,-0.005848534,-0.09731713,-0.45890566813632744,-0.46269461261399397,0.13359063791531958,0.23737672276351066,0.08067025039139859,-0.5119172756979831,0.10472464187532944
20180330,-0.099102885,0.04929254,0.013729786,0.051074866,-0.0535563,0.10830364,-0.13797984,-0.006044149,-0.089022726,-0.2133161886398152,0.3941168778736215,0.1171190168643578,-0.14182454129369895,-0.378372820357471,0.17533109611358894,-0.1088579781897676
20180410,-0.10529645,0.15521018,0.032588195,0.16456744,-0.15182178,0.18437341,-0.12026103,-0.001060952,-0.088912524,-0.09573146363950712,1.000683859225359,-0.01220977128087275,-0.03127387290812773,-0.3570104461933142,0.42718080748956433,-0.18442389437247145
20180417,-0.14870782,-0.16848055,-0.003702111,-0.13847588,0.0795654,-0.025645496,-0.15634468,-0.014230453,-0.18886043,-0.5509398853429752,-0.5789734612589081,0.502892653478896,-0.4696816863938166,-0.3805774723192183,-0.20794788571171277,0.03831750106424546
20180424,-0.14283207,0.0561007,0.024496587,0.09492186,-0.11674727,-0.18698207,-0.19269177,-0.011606246,-0.25414014,-0.816346231584739,0.6339244844859203,0.2569881500708418,0.10956769195116228,-0.04786877017003101,-0.3527732736928014,-0.11502488039961774
20180503,-0.046068843,0.005790692,0.004837235,-0.007721543,0.014357485,0.021618182,-0.07857284,-0.004104547,-0.052029066,-0.1855198336097285,0.00891970474759303,0.10304020023346333,-0.044483402771164714,-0.2331345271089255,-0.02189572995295986,-0.00207379157842538
20180510,-0.04841513,0.053204823,0.002366849,0.039309178,-0.024651049,0.015571227,-0.08628746,-0.004123546,-0.058846444,-0.20597630075376422,0.2628005253939361,0.03518460846272303,0.03160551868250004,-0.20014663234170735,-0.006096827000042542,-0.03193746058428733
20180517,-0.04788327,0.020650841,0.006789337,0.015241351,-0.010667402,0.05804406,-0.09191005,-0.004845284,-0.07417297,-0.18456846768647983,0.1333692777757626,0.07569074960710143,-0.056773207537396904,-0.280720480102092,0.0766425480578451,-0.047474182057139255
20180531,-0.09274145,0.11570278,0.001442242,0.11231078,-0.09100816,-0.009568891,-0.047622144,-0.001002275,-0.07057401,-0.22043239436749335,0.6807262042038789,0.019079345910171217,0.07979019350736287,-0.04637709845201836,-0.002093972055049167,0.006674772746399371
20180607,-0.08054631,0.076576665,0.005603227,0.07450791,-0.06520635,-0.23991528,-0.09092859,-0.006334752,-0.12893234,-0.5984526641096723,0.45723447161464004,0.11948247284569519,0.27644039294799055,0.15427892981461916,-0.4813644348849977,0.026251910084879638
20180614,-0.08040345,0.06066439,0.00701012,0.060128253,-0.05454701,-0.24189432,-0.08606343,-0.006743401,-0.1163641,-0.5873801045945288,0.37472170316507664,0.14611943399913138,0.25360499078241017,0.16238381988352452,-0.49248610857148534,0.03187336495043071
20180622,-0.07833582,-0.003483718,0.005852073,-0.000727076,-0.007177886,-0.247219,-0.08297322,-0.009339154,-0.09982965,-0.5865144163054754,0.04010211535754286,0.23545849265718943,0.1550466379788976,0.14166197570320913,-0.5401109419249686,0.05666238957881729
20180629,-0.31812426,0.14903146,0.014618183,0.14777264,-0.12529425,-0.032795753,-0.15924415,-0.007476293,-0.20212524,-0.5410685242616713,1.166377456750844,0.360545567365268,-0.20642973801555425,-0.25592164285151286,-0.17461026174229485,0.1163736144052248
20180706,-0.47307146,0.053612757,0.019407082,0.06482799,-0.052284434,-0.17022218,-0.15366688,-0.007742129,-0.27411267,-0.7992386257999982,0.8733692307605492,0.7868736055142636,-0.4804200447660486,-0.1966499042178276,-0.5898789241708808,0.36855805751550924
20180713,-0.46909046,0.2590851,0.031067763,0.25149748,-0.19251668,-0.18332985,-0.24999964,-0.01873234,-0.274059,-0.8918320035168013,1.8837697804521172,0.5133117364957402,-0.10509893595695943,-0.1968570637389332,-0.5421175429245847,0.1806574415431787
20180720,-0.4686287,0.33296847,0.02104187,0.31451985,-0.24166188,-0.107494645,-0.1430544,-0.009490967,-0.24962978,-0.65365864047778,2.235095666485709,0.37005675896228163,-0.07438066040905744,-0.09567955551414274,-0.3115369491338287,0.27648371766101815
20180727,-0.18528962,0.001665365,0.008104277,0.024920043,-0.04259111,-0.29478106,0.03962039,-0.011720218,0.036224067,-0.44905391074795853,0.2126745640795147,0.4264942263200618,0.01739524926847779,0.5053798789874467,-0.6211996238432511,0.21289951209193647
20180803,-0.18338916,-0.11172022,-0.006733523,-0.13899955,0.1321948,-0.23727435,-0.08083142,-0.014628463,0.08415107,-0.4180431858177887,-0.5870780319614839,0.5581450598261266,-0.2386428213587453,0.04793475702793058,-0.7674779128317847,0.2367434394096093
20180810,-0.1898955,-0.043544438,0.002716689,-0.015277207,-0.015512779,-0.27036372,-0.04867899,-0.013490319,0.083673805,-0.48555750298890593,-0.0036732591210381985,0.48835173179439045,-0.10332616345993204,0.3574851655864482,-0.6532226267274781,0.08324583682812407
20180817,-0.18148564,-0.1572576,-0.020295255,-0.19491965,0.19292149,-0.11208597,-0.15341762,-0.015137292,-0.000444235,-0.4056643736485297,-0.8320546070537962,0.5574203177905928,-0.44469293455598846,-0.3525768395316604,-0.6023067739900722,0.2187379586686622
20180910,-0.11939865,0.10116258,-0.001966962,0.101031184,-0.084570594,-0.002075914,-0.04746698,-0.000274718,-0.06990473,-0.22267014917273417,0.6482912663132145,0.075086971709795,-0.0033655218822566738,-0.06208509427164441,-0.009181051144072902,0.02977148442220558
20180917,-0.119631544,0.084576786,-0.001530354,0.09629935,-0.08947927,-0.020249788,-0.04517569,-0.000483576,-0.06752976,-0.2539660960378144,0.6038170560639134,0.10341987543828401,-0.014395733000562204,-0.012335804395440218,-0.03321556164029404,0.010394836518380291
20180925,-0.119423606,0.115114376,-0.000312267,0.07956077,-0.040519178,-0.23937434,-0.06334193,-0.005735375,-0.114035346,-0.5235411232767782,0.563724942611973,0.1217499915210079,0.26936911415395254,0.1263944862827434,-0.5412171064328798,0.17578686216404377
20181009,-0.20513901,0.121301815,-0.006630064,0.105314195,-0.07645861,0.24775982,-0.101870805,-0.002806135,-0.09607456,-0.01385106906447714,0.8348884890368994,0.11311792466923176,-0.3701891691565948,-0.5413553743523379,0.4019981714749169,0.04136647719374929
20181016,-0.31983745,0.10134259,0.013214627,0.11265685,-0.0924853,0.36676422,-0.15607351,-0.005691975,-0.17174302,-0.038768963175831755,0.9967583934456722,0.324070755424858,-0.6895423220068408,-0.808192013167892,0.5959642730779792,0.03261422507734062
20181023,-0.43486276,0.34132046,-0.008165625,0.30140615,-0.22132786,0.07963244,-0.18582949,-0.008309521,-0.2216541,-0.4363527487011923,2.1838240806995266,0.20695566799181367,-0.23072758269370233,-0.42720603305626415,0.015505460224724134,0.19273831978221195
20181030,-0.3254939,0.21153232,0.012212569,0.2379653,-0.21254754,0.09394643,-0.0534971,0.003363852,-0.14898494,-0.2444915748243793,1.602202351337879,0.2428787343586139,-0.2552235284500507,-0.13164502052706828,0.1976707653379928,0.09899415788831849
20181106,-0.3284703,0.3464206,0.008655671,0.32662353,-0.24750936,0.104368314,-0.125159,-0.000301033,-0.16280462,-0.2617498908950414,2.143020633384321,0.05027230967879338,-0.046148597057814454,-0.27980713187551787,0.18080625223632688,0.07565913477764578
20181113,-0.32722622,0.26048714,0.013802025,0.2848386,-0.25054193,0.09665119,-0.09559431,0.001343407,-0.15025686,-0.28444892656842685,1.8589116411537052,0.17837413304788194,-0.17910408154841811,-0.15958220458916753,0.21375727179656717,0.022374508858123022
20181120,-0.32610407,0.22255456,0.004809743,0.27284968,-0.26023602,0.08818411,-0.11274236,-0.000393007,-0.15719935,-0.35461288190704504,1.7599951026363136,0.2128757768274346,-0.2475398792335433,-0.12994537378630142,0.2118193532709741,-0.048194503544329484
20181127,-0.32941538,0.07269351,0.001732587,0.21746086,-0.26632512,0.3772491,-0.02731602,0.003164522,-0.1650751,-0.020848191158245072,1.3568118446817563,0.3349574670018919,-0.8017816694340534,-0.2957981058251925,0.8911279619657895,-0.15733834457243923
20181206,-0.10791707,-0.095595315,-0.004039249,-0.05843861,0.01463721,0.003210468,-0.063838266,-0.003819957,-0.09647009,-0.3153097264610711,-0.2454882949525549,0.32781808085582215,-0.3175171238205025,-0.15611309981693414,-0.049600705151056086,0.009866161968470958
20181213,-0.23534158,0.024172,0.012661006,0.066832155,-0.096105784,-0.02463345,-0.10192593,-0.003215306,-0.14620328,-0.4597265750552935,0.5714686768149558,0.39754523152518106,-0.2908296680402124,-0.10858009616968929,-0.08709404355616772,0.019440665609046604
20181220,-0.3743524,-0.025254115,0.012353154,0.02180348,-0.060323097,0.017922463,-0.08322857,-0.003914028,-0.10773822,-0.3973810568493494,0.4764068540381532,0.6868684932449151,-0.6582415632093735,-0.17374114270193433,-0.11478013398870993,0.17325912231348883
20181227,-0.52006537,-0.044920955,0.001512287,0.02612682,-0.08628359,0.019086344,-0.05085662,-0.009183146,0.04705751,-0.3085441860727468,0.5878812377252318,0.9436769268470588,-0.9754084355852061,0.0022469334858481287,-0.18108524613057855,0.23124480667901504
20190107,-0.67464775,0.106257826,0.003937291,0.18149975,-0.21879178,0.02960573,-0.14406796,-0.010924481,0.04270538,-0.4344118766635958,1.589071837322528,0.9812625384465261,-1.0067902481080375,-0.03387199860707579,-0.18684518573764233,0.15782440421735777
20190114,-0.7425457,0.06671001,0.008292159,0.16286892,-0.21804494,0.25571263,-0.25014767,-0.013105623,-0.07972504,-0.424857284069084,1.6110531557939574,1.0859328180275003,-1.4037735025893827,-0.5576761168664348,0.21449018483727023,0.05656076944947634
20190121,-0.7881198,0.28317717,0.043374244,0.37096852,-0.36642787,0.27877796,0.015544534,-0.002242833,-0.1224917,-0.10668256111068386,2.7565350719520696,0.8975265734484131,-1.0910794954787453,-0.13051258238091284,0.5046371616104678,0.37567457206764043
20190128,-0.30680498,-0.021962898,0.012525794,0.031845387,-0.06816077,-0.340316,-0.028440326,-0.013133362,0.018803509,-0.650192138573169,0.34543420742655984,0.6745792189613296,-0.1853844256054105,0.5024194155706606,-0.7792310253463837,0.18473932811763494
20190211,-0.33494982,-0.012643183,0.01844262,0.10559136,-0.1808616,-0.34400517,0.11691817,-0.012396112,0.1349027,-0.4849716861224273,0.6386666281579078,0.7178238465383712,-0.22597258250219684,0.9750281832291047,-0.6097901549236925,0.15473234082184628
20190218,-0.35779595,0.003045149,0.044876453,0.16195035,-0.26775002,-0.25103447,0.714258,0.001097955,0.38829228,0.4224135134987346,0.8195653080474624,0.7635438626731114,-0.3143664862280906,1.9741353722625756,-0.06199135343049841,0.6904227375002407
20190225,-0.37034482,0.8483344,0.09929529,0.71318436,-0.5106142,0.007077934,2.012874,0.111615635,-0.073699236,2.178559820190865,4.271558027242189,-0.4238101076288892,0.9561183462549613,3.002384498431234,1.2093260940798842,2.880914928592636
20190304,0.020317785,-0.048368856,0.027017668,0.002781183,-0.046748705,0.2047187,0.864302,0.06374314,0.17064402,1.223033742835082,-0.18072631981743392,0.059494509691245416,-0.1946454293888477,1.1195351286145074,0.8930105276949521,0.8397768026795503
20190311,-0.039460026,-0.09806055,0.0129726,-0.092435,0.043648362,0.29712638,0.42670304,0.01780852,0.38613778,1.014118792378294,-0.5617228591526614,0.21464565452684561,-0.5034666593071687,0.3694237402084122,0.7004471363726962,0.3714354363800863
20190318,-0.047315873,0.03283981,0.05771928,0.12835005,-0.1972227,0.33222958,0.8460452,0.03483859,0.32355356,1.3828349064579801,0.4808507925881268,0.08466715213093635,-0.27959473437838334,1.211116121308046,1.272624654267919,0.6112398012995739
20190325,-0.039132804,-0.20037225,-0.059704255,-0.09168251,-0.03575673,0.37606233,0.6610902,0.005046364,0.49560523,1.276729354167552,-0.7421998523994116,0.19759188142792503,-0.8698872252343421,0.895178737596929,1.074717243209769,0.40132635546166956
20190401,-0.011271525,0.13786161,0.023486871,0.106888145,-0.07773995,-0.19334199,0.56881523,0.021539439,0.23793653,0.5385094858133079,0.4601166733265548,-0.035876904265197955,0.4581802313765036,1.2255082100995474,-0.08992675764267857,0.6834575158948138
20190409,0.212673,0.0906305,0.021083005,-0.022364413,0.08141581,-0.1402021,0.17112395,0.003378786,0.121843055,0.20363097364401755,-0.2913387295477379,-0.343108183720612,0.7313593907945363,0.3025713932422204,-0.19907425952508215,0.2453391429559341
20190416,0.20703466,0.1460176,0.050353993,0.11058068,-0.084673546,-0.16599067,0.796817,0.0329072,0.2844171,0.9207774183568782,0.2242237119798797,-0.36130347669131835,0.8589727697838376,1.5713733221930648,0.2249711560253069,0.73470564254854
20190423,0.32304296,-0.06703548,-0.004587925,-0.13558754,0.13106477,-0.15053006,0.9048899,0.02047883,0.9119589,1.6007466472643885,-1.3422351059533777,-0.28902932357056477,0.5782402074931313,1.8698558130017398,0.030982636353858097,0.7035029741229091
20190430,0.3648776,-0.32417828,0.012320208,-0.39543197,0.3443909,0.17260143,0.3376966,0.000972506,1.4347404,1.8337036011811043,-2.8275956679511816,0.017750965713876028,-0.11885642159533219,0.7314960476571126,0.1257822167744482,-0.24154056509957572
20190510,0.37935135,-0.37248924,0.008986812,-0.6745769,0.7474506,0.4719806,0.19524673,-0.00280381,1.1131359,2.0175253771831074,-3.8594514431830595,-0.014053438879584539,-0.4077204959791795,-0.779273988211678,0.2472289220584787,0.3521901081008085
20190517,0.38245538,-0.3964933,-0.024378575,-0.7690243,0.88293105,0.592444,-0.16373155,-0.009129085,0.6452042,1.449270481880137,-4.09676375771368,-0.10318546853543772,-0.5629262315580986,-1.9556245674681685,0.230563735046356,0.29631944482381595
20190613,0.030404039,-0.06303823,0.001808976,-0.050372746,0.02659798,-0.026231633,0.008360686,-0.001102306,-0.009252205,-0.13068165938281484,-0.3599373326642177,0.08294168512217873,0.011594769243719438,0.018378946208814636,-0.029335150682937496,-0.013125621037555765
20190620,0.08351448,-0.07928176,0.031271167,-0.03127891,-0.017713921,-0.02649596,0.4311135,0.013836291,0.10154116,0.39922189982423484,-0.42212801340566036,0.07097502493583728,0.10950907906012558,0.7714664081594452,0.27014396561462906,0.3374205587405342
20190627,0.1637834,-0.14671198,0.017784748,-0.13309035,0.07725963,0.081559405,0.9721767,0.039191756,0.9347104,1.8715115421811672,-1.245089256677161,0.05502472208796048,-0.04629607968164793,1.7749791033910682,0.5168961915502635,0.6883130004869767
20190704,0.27892697,-0.23363717,0.002407473,-0.23863992,0.16939704,0.1401412,0.76811045,0.031396195,1.5665133,2.2995695987462055,-2.0611168459669833,0.012341634754601934,-0.12194382279827348,1.7062966383406735,0.3653156810048467,0.10265663817643726
20190711,0.28215763,-0.27519852,0.00170401,-0.31441125,0.26031855,0.11495471,0.706729,0.006930936,1.6788307,2.313703074543454,-2.460127872255959,0.08774265389340144,-0.15702194588929086,1.5905178122599397,0.17989239625613593,0.11779311022116394
20190718,0.2809953,-0.29434893,-0.004258611,-0.34574956,0.29162133,0.19707482,0.23197955,-0.006096743,1.5728745,1.8207381046891,-2.532184227447483,0.08621272708428607,-0.27876628506361933,0.7018138181018413,0.0879320383483608,-0.4328709690717119
20190725,0.11481897,-0.075091615,-0.002093586,-0.13164431,0.14314945,-0.010316517,-0.006233092,0.000757881,0.043516293,0.015722466951918562,-0.7992704449531579,-0.03395727387778063,0.1243587272558174,-0.18172532663656327,-0.11057388228385462,0.06425504119919531
20190801,0.11440775,-0.07749204,-0.004765336,-0.14641121,0.16569817,-0.000774797,-0.02352426,0.000953414,0.05166073,0.030648221769936923,-0.8609300102421795,-0.03451597096275682,0.10785755067401856,-0.25285477461902606,-0.13221182961839453,0.07509121100220423
20190808,0.0269479,0.07768689,0.008034188,-0.002448898,0.05982329,0.020534335,-0.1105488,-0.004608877,-0.08585306,-0.15182153622714378,0.05734286675011877,-0.1068387869895707,0.21960979645563197,-0.41663877191091525,-0.06745686613437146,0.05318711546101852
20190815,0.024379447,0.11461027,0.014591538,0.030972805,0.034411095,0.05060716,-0.12092149,-0.004829705,-0.09848917,-0.13128523868633898,0.2508801662800973,-0.1521056537014582,0.25603147850479885,-0.4613325201110981,0.012142925341541745,0.02891479886061245
20190822,0.024669021,0.2080175,0.007618035,0.102774054,-0.005024625,0.15746728,-0.14077005,-0.003867246,-0.1196937,-0.012085768126928714,0.6778206882403092,-0.326977726510738,0.2983434084695621,-0.6371579774043389,0.23551016623390503,0.004939460908868531
20190903,0.08870795,-0.072803624,0.003653951,-0.10522535,0.112358026,-0.038687587,-0.043681122,-0.003823184,-0.07529604,-0.18599984703136405,-0.6411958639745635,0.00905440939484961,0.126591848424465,-0.21597908712733013,-0.13396631562198366,0.03961685066942651
20190910,0.20745267,-0.141699,-0.000506575,-0.19445693,0.19626583,-0.034410622,-0.035516843,-0.002496094,-0.01258726,-0.07454460499346208,-1.2321584522729627,-0.08579034370863453,0.2076213004055313,-0.2585307153886434,-0.1460414660114233,-0.0017275105910518453
20190918,0.20952287,-0.15267389,0.000417205,-0.20991455,0.20834659,-0.04524441,-0.038484678,-0.003532141,0.07400853,-0.015860168570847544,-1.3321373150605456,-0.05992347500258715,0.19847845565222247,-0.2105725313892183,-0.19735960708461356,-0.029645420331944793
20190925,0.20945126,-0.1590935,0.005091493,-0.22797434,0.23308064,-0.028036734,-0.06900914,-0.00370276,0.11096871,0.020929076467086416,-1.418751928214742,-0.041006488132908324,0.1759721034961955,-0.2967095045500861,-0.21459315628418033,-0.05291010203215059
20191009,0.19301356,-0.07128452,0.015048978,-0.13812108,0.16440313,-0.04268758,-0.11940595,-0.005253144,0.05958221,-0.08501651661429316,-0.9193638363700557,-0.12326581228318817,0.3236237634381019,-0.31577171115448255,-0.20827857036735192,-0.12816599484785696
20191016,0.32546687,-0.08587185,0.007914658,-0.19517064,0.23508404,-0.25103468,-0.1522991,-0.009317145,0.004143322,-0.3504377875722912,-1.3154995755971255,-0.2748840034836201,0.7382013908004291,-0.2040486943094437,-0.6337314382836399,-0.10625857463067016
20191023,0.32554466,-0.1270526,0.011282271,-0.26616785,0.31109107,-0.015971892,-0.17511025,-0.005718291,-0.007563842,-0.07457873064839077,-1.6062096178313667,-0.2669211890733566,0.44589982692190994,-0.6821386711128038,-0.2509833922318559,-0.07557261186571272
20191030,0.11307375,0.033583928,0.001011223,-0.048349008,0.10001968,-0.24952269,-0.08856482,-0.006595202,-0.098186165,-0.4415548542177407,-0.3173421787457534,-0.12759549211324264,0.5588132323436716,-0.046346423230104614,-0.5823148150352193,0.09213339100259635
20191106,0.11225027,0.0900172,0.005795946,0.006151769,0.053895146,-0.24839537,-0.08947498,-0.005829349,-0.09348333,-0.4328150277900915,-0.023572692258884274,-0.1981200649702902,0.654181790859388,-0.002382981850963476,-0.5407976056468214,0.05809069744276851
20191113,0.11257119,0.045618,0.004250783,-0.037554253,0.09127749,-0.24955902,-0.090105005,-0.006623678,-0.09926323,-0.44202273822832383,-0.25664424482505743,-0.1379658595262346,0.5822888843141083,-0.042519739096837664,-0.5745274695610195,0.08627527267309111
20191120,0.11215734,0.0413278,0.003189619,-0.039779402,0.091723666,-0.25017318,-0.08889826,-0.006702967,-0.098970145,-0.4441984267702894,-0.2712637497280297,-0.13320466829275543,0.5733664746073877,-0.03741952569164035,-0.5750377012258491,0.0851529841742054
20191127,0.11104084,0.035868023,-0.001365202,-0.05560143,0.10433786,0.10825209,-0.09409611,-0.000947073,-0.09937299,-0.0194519521869371,-0.27950348027764726,-0.22352966457036158,0.19777489671805545,-0.561247627627736,0.12589196695525198,0.029841345055907204
