,0,1,2,3,4,5,6,7,8,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8
281,-0.2922338,-0.07309734,0.007785137,0.009415962,-0.048614703,0.345052,-0.09607034,-0.003185116,-0.094492376,0.3228247895646493,-1.22579240021481,-0.38854279561980476,-0.4924681342177024,0.49128013187420355,1.0386292859705444,-0.0799020997684548,-0.12614808517581547,0.03311290843873126
282,-0.122377746,-0.062782586,0.001622841,-0.015912723,-0.021150736,-0.041990735,-0.043868475,-0.002037786,-0.069852546,0.1697513056149369,-0.23445740047902588,0.22695400135707405,-0.22638401563348526,0.24158543606612878,-0.24158206640839844,-0.09557097965541199,0.05586398462754877,-0.0003754584451049121
283,-0.12228387,-0.063524134,0.002600831,-0.01747606,-0.01905916,-0.040230095,-0.045238003,-0.001960866,-0.06618713,0.15639008748515787,-0.24078031986692863,0.22873635341712426,-0.2237168807676553,0.24442712780593742,-0.2352297606359008,-0.08534864914762896,0.0566865640530646,8.638196518927352e-05
284,-0.12221595,-0.060365826,0.004876238,-0.012751542,-0.023201352,-0.035793204,-0.040406432,-0.001515575,-0.06223458,0.16804485221529994,-0.2198937649103558,0.21866982550181366,-0.2272959988938649,0.24613986863752,-0.2022320623599332,-0.08246318793775065,0.04894099973109694,0.00220151019458137
285,-0.12265426,-0.06213388,0.001978282,-0.016063299,-0.019568982,-0.033441234,-0.04373297,-0.001591973,-0.058604598,0.1479463230205826,-0.2390010994273754,0.21009328977033428,-0.2295108508868714,0.24439448543396505,-0.206060828158413,-0.06876867050244402,0.05273061326944494,0.0015508209804210456
286,-0.12259918,-0.062233552,0.002947982,-0.015657727,-0.020198116,-0.032988533,-0.045591466,-0.001704782,-0.055650286,0.14749187155482812,-0.23892896475396005,0.21296994293178428,-0.22925950237176926,0.24636911615336468,-0.20232753326187716,-0.05793241114937146,0.047392153810670364,0.0018933665994934983
287,-0.12271327,-0.06289418,0.002775657,-0.018059138,-0.01652434,-0.030164279,-0.04362993,-0.001367424,-0.051431127,0.12491838371203288,-0.2425502970321637,0.20735556900970284,-0.22937357618636756,0.2480728065610119,-0.19211878323753706,-0.05297422063418651,0.05620882187365847,0.0026152672031931833
288,-0.123374045,-0.069793396,-0.007600744,-0.037203938,0.008200739,-0.025506651,-0.035403885,-0.000249069,-0.043974016,0.0019433539293684,-0.2854524974252744,0.17662009448916247,-0.23255241218961614,0.24173841367936008,-0.21031576617544376,-0.060124446401279244,0.1263223964432799,0.0008412693673366819
289,-0.122254595,-0.06971542,0.002936614,-0.033565763,0.00284092,-0.027397962,-0.042307198,-0.00085574,-0.043638904,0.02758829531333482,-0.28023594443314065,0.216173298551665,-0.21631568638907214,0.2561213677045077,-0.19785918558850846,-0.04720357093649509,0.09891872972981956,0.002334367306777761
290,-0.122290015,-0.07108081,0.002089161,-0.030703431,-0.003200498,-0.036287736,-0.042288348,-0.001064047,-0.040310074,0.04369721805683227,-0.24983716908070322,0.22730971645963782,-0.2309747523746053,0.2591069588644593,-0.2247658541574246,-0.03701781012545176,0.08634994168882365,0.0017622374907982504
291,-0.12237814,-0.07211327,-0.000996267,-0.0341976,0.001192579,-0.03816019,-0.044598743,-0.001063161,-0.03712322,0.024204528278013036,-0.2590314060749729,0.22493632389451557,-0.2310753916543669,0.2553636559605791,-0.24185513903129324,-0.024865465587141714,0.0975250555747572,0.0008241508656606097
292,-0.12223776,-0.072687045,0.000303733,-0.031969473,-0.002747022,-0.041957907,-0.04372287,-0.001128458,-0.032812,0.03127452343032702,-0.23686464265541068,0.2332514743959925,-0.23897436233524955,0.2601004187604985,-0.2464611841503024,-0.015165921700400124,0.08759912647343404,0.0012552365497920117
293,-0.12207383,-0.07295053,0.00246247,-0.02882276,-0.007678868,-0.040555783,-0.042658538,-0.001227513,-0.030886352,0.043367349460300436,-0.22467450727016908,0.23431492805461412,-0.24528717633760672,0.2653124075153905,-0.23232375511710954,-0.012887406374169184,0.07128171373161765,0.002188644757390086
294,-0.12209528,-0.073091954,0.001212029,-0.029839616,-0.006091213,-0.038804166,-0.04278569,-0.001111236,-0.027668603,0.03252997378032681,-0.22832560997760035,0.227384299314337,-0.24696883061336256,0.264104246402412,-0.228583188867197,-0.004952422966045934,0.07405991189333166,0.0023270507317264834
295,-0.12195346,-0.07234023,0.004510258,-0.025569474,-0.011905452,-0.037320033,-0.044819377,-0.00135472,-0.025490394,0.053127369890688794,-0.21937344902962105,0.23273814127370293,-0.24865872387196936,0.26917936973842255,-0.2128134814783312,0.0051530444822941186,0.05293192802371694,0.0035539477888305734
296,-0.121962436,-0.07291189,0.001412608,-0.027307898,-0.009198984,-0.035243664,-0.033360004,-0.000498433,-0.014475957,0.01590146486486849,-0.19119187295043424,0.21069326460628038,-0.2668051860825626,0.2697497771144782,-0.1972372152445915,0.009402713354560938,0.06931422406487074,0.004352887102815549
297,-0.121751085,-0.075059116,-0.002021323,-0.035717197,0.002552933,-0.029135875,-0.03190621,-8.21e-05,-0.005075457,-0.04720581020068135,-0.21507001223691916,0.19352450869882026,-0.2649235019857386,0.26725599331854083,-0.1875962826300552,0.025460260145386937,0.09604880951873723,0.004168420436652916
298,-0.122424684,-0.07438415,0.001125666,-0.028409716,-0.008567536,-0.03306147,-0.03996136,-0.00061151,0.002370846,-0.007362368594008132,-0.19385269916958664,0.20894217928001027,-0.27403806661352653,0.27497636115751406,-0.18933956752875775,0.06338443872141669,0.05801763827684299,0.0048115601382601614
299,-0.12211671,-0.07520656,-0.000427365,-0.026485562,-0.012629312,-0.038398884,-0.037392847,-0.000774808,0.008897726,-0.005362838462292668,-0.1639953962899413,0.20978451271859433,-0.2899274058510527,0.275862711716298,-0.202264999347183,0.07599048224692725,0.05092367562704865,0.004343651108704398
300,-0.12186253,-0.07439856,0.003652101,-0.02043004,-0.02152473,-0.04101341,-0.038562346,-0.001078729,0.012450581,0.02473326320373397,-0.13712985798672667,0.22284539615076038,-0.29626817227229213,0.28309746398358676,-0.1947868799608322,0.08906876900116062,0.024444518738752107,0.005150624287082463
301,-0.12230663,-0.07473144,0.000816923,-0.019357976,-0.023698905,-0.04352107,-0.035205465,-0.001072388,0.011898676,0.029943544953556642,-0.12360345671372927,0.21546880494863166,-0.3079612663172687,0.28060780955195397,-0.20484472397554407,0.08240390810267806,0.02517557293645118,0.004641558869375494
302,-0.122169636,-0.07479133,0.000898416,-0.018250056,-0.025801608,-0.045954287,-0.04210639,-0.0014726,0.014357997,0.040784659135369175,-0.1277754022213587,0.22350249301157818,-0.3064764124944525,0.28033969146867466,-0.21677129836637968,0.10320876337372167,0.013100984855049331,0.004212172416605176
303,-0.121973425,-0.07297635,0.00732467,-0.005715136,-0.042959407,-0.049669266,-0.013824513,-0.001030628,0.013774028,0.08175218467253513,-0.017955613456690278,0.2223776511038799,-0.3433256237536033,0.2948758470900903,-0.17461184377052238,0.04897253111955608,-0.004696891136534657,0.007792533039817655
304,-0.23311882,-0.14125001,0.008443426,-0.02823358,-0.06318902,-0.095719814,-0.06485794,-0.005872332,-0.051034264,0.23404706618879428,-0.257006537826211,0.4342583358084098,-0.5770817211278362,0.5356681104718737,-0.4507045071781145,-0.025254143633086118,0.013296919821975157,-0.004396922619702091
305,-0.23330985,-0.141734,0.005216994,-0.029762065,-0.06169027,-0.09503888,-0.07539466,-0.006276622,-0.046754323,0.23068621906957856,-0.2829428912690513,0.4301870305874306,-0.5746571203967239,0.5304799831884626,-0.4645655798169715,0.006624260762400804,0.006359147978639802,-0.005581388964933735
306,-0.23304145,-0.14002377,0.007833572,-0.027462486,-0.06335397,-0.09008801,-0.07442872,-0.006141193,-0.04450781,0.23530112698850253,-0.28042879805174625,0.42597343878418914,-0.5719267638677497,0.5326814852930757,-0.4373556282532885,0.010619464674362521,-0.0009304612159841703,-0.004020996328605598
307,-0.2332848,-0.14217548,0.004942109,-0.033118114,-0.05671662,-0.08705015,-0.081158474,-0.006262898,-0.04074756,0.2059375005889726,-0.314723566227099,0.4203087891690115,-0.5670312895349168,0.5302090968741014,-0.44480283855192165,0.03023553474021172,0.0066672489661610945,-0.005628494070908941
308,-0.23162462,-0.14233157,0.005174698,-0.025654381,-0.068411544,-0.09146765,-0.056649573,-0.005753517,-0.027965179,0.20553713113464986,-0.21177009441629022,0.4048169752780798,-0.6113320360275959,0.5376575869829818,-0.4203785162458161,0.015352914436615102,-0.00376720336724737,-0.004222775733303678
309,-0.23027848,-0.12570554,0.016453464,0.008372687,-0.10643238,-0.09645832,-0.022952644,-0.005391851,-0.017602693,0.33881553768330125,-0.010589833915905962,0.39273609758006445,-0.6573626840181235,0.5423691192889831,-0.3286138687055374,-0.0036938662684438735,-0.05929831991401038,0.003823437300713465
310,-0.3243297,-0.18901254,0.011437222,-0.008596107,-0.12812288,-0.10343582,-0.008450577,-0.005175583,-0.057099685,0.3809986570302537,-0.12605567954129737,0.45085090780634307,-0.9372676219616466,0.7651144867912478,-0.40838619104720975,-0.15450491537973204,-0.03255083687924056,0.0002571606082215571
311,-0.32281342,-0.19474831,0.00890309,-0.013526168,-0.12816326,-0.10468123,-0.08736941,-0.008712731,-0.030808235,0.3992621096704424,-0.2821576122654605,0.49883945873156366,-0.8966689515988445,0.7602186185325958,-0.48770130857285415,0.06386285544199893,-0.12811551498745066,-0.0056318327419154265
312,-0.3291537,-0.19205919,0.009143596,-0.010818817,-0.13039128,-0.12839845,-0.082710624,-0.009035476,-0.014510524,0.4053582756139309,-0.20136340623060575,0.5367027150363086,-0.9199186662674075,0.7683402570542538,-0.5440418533314101,0.1076993393291815,-0.09920716322112767,-0.005909599256328444
313,-0.3281539,-0.19858897,0.002610681,-0.020128718,-0.12125609,-0.12033188,-0.07712553,-0.009078719,0.001354965,0.32389668509221714,-0.2148577241065955,0.505233249557204,-0.941357393000671,0.7683793304616072,-0.5304137428915497,0.12722980623365873,-0.08512960939186649,-0.007046100580465618
314,-0.3270778,-0.20566876,0.001292038,-0.032650657,-0.10687832,-0.118252605,-0.051678296,-0.008211143,0.007046487,0.222285523944723,-0.19050167250016511,0.49318749534733,-0.9580757550693105,0.7772589885771704,-0.5162149923788438,0.0799203162930875,-0.03165625592659405,-0.007357596543030002
315,-0.3278771,-0.21179351,-0.002571382,-0.04389606,-0.09602642,-0.1192406,-0.099761985,-0.009790637,0.007693892,0.21184954636689646,-0.32979689130790785,0.5253199432232227,-0.9175088161807107,0.772354381063053,-0.5891594770511557,0.1708987268571749,-0.055396657025722926,-0.012241465628081023
316,-0.32816368,-0.2115753,0.008784827,-0.031464845,-0.11418825,-0.13115792,-0.0928654,-0.009946853,0.007702367,0.27653481408945235,-0.2492762631834947,0.5696959565894182,-0.9323768893065503,0.7952757943069193,-0.5856054100804498,0.16057616010735043,-0.0955421163057911,-0.008172727803062106
317,-0.32681555,-0.21672791,-0.039021757,-0.051816773,-0.08986664,-0.13523787,-0.098058864,-0.009875551,0.008630782,0.17535366390365953,-0.331884614703121,0.4420933867706782,-0.9750527917481177,0.720549297395349,-0.7257979057650461,0.17602588547493822,-0.016925968171933453,-0.019018202767797157
318,-0.3279427,-0.22071037,-0.010520388,-0.05064537,-0.09293958,-0.11823338,-0.104100265,-0.00994236,0.009737691,0.177053861683186,-0.3618049465972553,0.5090538516766941,-0.9376095736233716,0.7734713410172347,-0.6185475744194975,0.176290947467327,-0.06221597239079521,-0.013697599679881807
319,-0.3271264,-0.219179,0.023991626,-0.02259468,-0.13218641,-0.1233767,-0.09348904,-0.010132849,0.01877266,0.30212481037430033,-0.2191975584184234,0.5992727924661276,-0.9516458987505957,0.8367976388202771,-0.5203898576983665,0.17845013965470582,-0.17674526632202803,-0.0019513481285805532
320,-0.32840893,-0.2248492,-0.10375488,-0.039393455,-0.11406801,0.02355641,-0.068374075,-0.004013874,0.029708425,0.09959019947772359,-0.5557044549332277,-0.09851228881928711,-1.164512605192488,0.6637911562366868,-0.2930946919738073,0.14303728046662434,-0.17157176227058424,-0.015321394918468607
321,-0.20782569,-0.15140566,0.00366538,-0.044625394,-0.045063056,-0.08777424,-0.04554201,-0.004991457,0.029427016,-0.0111593230878269,-0.16365291505983084,0.3900663636507171,-0.6011846282614336,0.5255164092396098,-0.39966133785771524,0.11415804761744039,0.009119731815939754,-0.0013058222439972082
322,-0.20789772,-0.15313599,-0.001385373,-0.052140366,-0.03543181,-0.08869215,-0.07278662,-0.005980961,0.032584287,-0.02807405988987677,-0.24378071270802096,0.3996791757916135,-0.5762080472425068,0.5140873613106659,-0.4463475339632355,0.1749031347443834,0.008630565906155753,-0.0036608939381607545
323,-0.20691563,-0.1559538,-0.002837487,-0.058288336,-0.02749105,-0.08357811,-0.06511028,-0.005465403,0.037093565,-0.07898332504447664,-0.24940208772176028,0.3857895619886109,-0.5791339962302057,0.5154371904504679,-0.43116644022569667,0.1653839105772483,0.02930463992665982,-0.0030277585063765836
324,-0.20620592,-0.15645653,0.000245173,-0.059038017,-0.026741924,-0.08333843,-0.07151873,-0.005831122,0.03892134,-0.07990725662477334,-0.2622415793156408,0.40024130261064317,-0.5685424499313714,0.5189007283529299,-0.4304410810015008,0.1810310594950089,0.02108827645792953,-0.0029045255902584014
325,-0.20547776,-0.15750156,-0.003528923,-0.061192155,-0.024564711,-0.08644258,-0.07203319,-0.005860843,0.042626083,-0.09468365185990024,-0.2600329782102956,0.3953338893719186,-0.5737276691432388,0.5138074168735915,-0.4497703921108469,0.1913231657594495,0.027514870451384413,-0.0038694308719626883
326,-0.20509967,-0.15811832,2.91e-05,-0.06242534,-0.022837443,-0.08452329,-0.072212994,-0.005864926,0.04129816,-0.10089725980215185,-0.26753788293757136,0.4050800624058689,-0.5649413192472222,0.5190010599626914,-0.4389584995035485,0.18586331814919205,0.027975533053627988,-0.003264061770520395
327,-0.20536071,-0.15789968,0.00542904,-0.05667557,-0.031866252,-0.08521001,-0.075879514,-0.00621292,0.049773216,-0.07678594143915002,-0.24456936821421987,0.42033481289924246,-0.5719927623392966,0.5308273306610297,-0.42256392581074226,0.21515283761389092,-0.00448818264214103,-0.002622998725216276
328,-0.20676261,-0.1572872,0.004176374,-0.050606,-0.041112788,-0.0830697,-0.07408431,-0.006115034,0.050072685,-0.045795016996263205,-0.22809714978714243,0.40575405059162606,-0.5905209321382032,0.5330233327238756,-0.4092830202357716,0.21476363334986776,-0.02744287244929834,-0.002554668624302993
329,-0.2090367,-0.1563981,0.006111445,-0.039898235,-0.057770416,-0.093484305,-0.07881914,-0.006691799,0.047734953,0.027807065884791714,-0.18961715804257365,0.4259237971387374,-0.6087931597170999,0.5404071657112416,-0.4331735515287302,0.2248732210345324,-0.06750489563447286,-0.002733089662713391
330,-0.20875736,-0.1569424,-0.001449864,-0.042536996,-0.05458901,-0.094162464,-0.07953037,-0.006712407,0.045080394,0.01848958037603182,-0.20407692631735896,0.40559675138660667,-0.614380319053743,0.5275697670104538,-0.4562212498982387,0.2203869249720307,-0.05605014802278285,-0.004392902887341383
331,-0.2095362,-0.15832652,0.005494887,-0.035983793,-0.06491573,-0.09775441,-0.055622816,-0.006020829,0.037781455,0.041794652610039604,-0.129901707370689,0.41582357473896714,-0.6383607906602171,0.5464353172938328,-0.4291357394953618,0.15362676304803874,-0.06081851594964935,-0.0015527900770187079
332,-0.21021385,-0.15235019,0.02307561,-0.004943874,-0.10649592,-0.10075651,-0.034236804,-0.006491274,0.022951016,0.20628797379969535,0.003066999595483892,0.44039646892225726,-0.6739468778172936,0.5738087506361896,-0.35491209839358534,0.08314273059091078,-0.1518227429703138,0.0066272617620771485
333,-0.21354641,-0.1066446,0.0227752,0.044445064,-0.14611693,-0.056773335,0.22579157,-0.000658806,0.010349881,0.21792547554683261,0.6245021774387643,0.13875332357875964,-0.891685574338946,0.5445064889540182,0.121542611644548,-0.42451379979910076,0.04527553572317777,0.011773486381037106
334,-0.28881067,-0.2021495,-0.023391087,-0.002658241,-0.14675286,-0.03892997,0.09139419,-0.00502681,0.001230976,0.16684494004952724,0.06487780652472769,0.1407948639554189,-1.116078455252266,0.7079870432992732,-0.14876438377876242,-0.24131978215873756,-0.11065373689713578,0.006307929313796574
335,-0.28327096,-0.20945174,-0.000318079,-0.011500668,-0.14269558,-0.0372874,0.012222387,-0.007365778,0.030400751,0.15893037751617112,-0.08693378768864568,0.2675883949147144,-1.0240759895969294,0.743315875520446,-0.17129249613010775,-0.02693240403349277,-0.2165685632243325,-0.0002499497345548039
336,-0.28161785,-0.2168736,-0.00657769,-0.022025665,-0.1342779,-0.046912637,-0.013680523,-0.007862672,0.04685896,0.11212214911072423,-0.13617582146432258,0.2892749079494399,-1.0176584524160326,0.7419349235322519,-0.2476872045881852,0.060143903623199754,-0.2252737243066485,-0.005246827266556937
337,-0.2796243,-0.21748559,0.021024358,-0.016006235,-0.14434311,-0.015420912,-0.044500418,-0.008561447,0.05299797,0.1501927860213402,-0.22735745138579774,0.33486142954574827,-0.962848721696699,0.7841400285820064,-0.10922194257223962,0.12242312664783248,-0.3284049859655592,-0.003250637626974444
338,-0.28135362,-0.22092742,-0.034217376,-0.028393319,-0.12929252,-0.05478947,-0.07786715,-0.008468106,0.03982637,0.15371341373796105,-0.3050987024260499,0.2596017985785334,-0.9969190461166748,0.6965138273046865,-0.40741535697162273,0.17491163198572665,-0.2648602756562569,-0.010321444755631735
339,-0.28339607,-0.22628169,-0.018636063,-0.025326863,-0.13488808,-0.029417615,-0.04247476,-0.007958747,0.018916657,0.14870690893997202,-0.2882590384389507,0.24638123670388917,-1.0118448500410993,0.7325015052835873,-0.27044163503868174,0.03709022638734086,-0.27273456669658747,-0.0027873190642054833
340,-0.29285708,-0.24478763,-0.54574275,-0.042569906,-0.11522625,0.18680711,-0.0694641,0.013389852,-0.000785096,-0.04459104791464506,-1.1471042006831058,-1.8684059065784477,-1.8028612941831552,-0.007658559146863277,-0.7280246342536278,0.11007415627016565,-0.21401684508847635,-0.008780489068831788
341,-0.0800002,-0.07613519,-0.00282536,-0.043525554,0.010579784,-0.03364923,-0.015295645,-0.000760075,0.034920476,-0.191239957378203,-0.10982091999172774,0.17918984775616806,-0.23109239934918424,0.2171142471418766,-0.18342871825806134,0.07316387289103127,0.06306165429487383,0.00045155483302746066
342,-0.07977994,-0.07731916,-0.00164071,-0.04495945,0.01149989,-0.032446783,-0.0281129,-0.000718989,0.041785687,-0.19594368859578024,-0.1356699071119686,0.18881795631183626,-0.22161440413213218,0.22120351348989992,-0.18812919014407822,0.11407999398006012,0.04762726724139534,-0.0001746730715808235
343,-0.078742534,-0.07774426,-0.001226724,-0.046835493,0.014224188,-0.028327921,-0.0348498,-0.000728961,0.04744415,-0.2105171950170433,-0.15693741461651423,0.18732798277979654,-0.213330901299513,0.22104787504012505,-0.17964849535645502,0.13950824328651656,0.04160723375315721,0.00014683592586516156
344,-0.07857736,-0.077130616,0.001046869,-0.043558992,0.009471407,-0.028344084,-0.034615446,-0.000721864,0.052376397,-0.19969119721495787,-0.13940511498449568,0.19068681819225905,-0.21867500398506717,0.22591307842039837,-0.16820474637989305,0.1522505127100328,0.02689674278355903,0.0004857441338517051
345,-0.07959893,-0.07529209,0.002764534,-0.03982356,0.004612459,-0.02536495,-0.028604114,-0.000616659,0.060032114,-0.19526599263724184,-0.11105992690135114,0.18217504173682295,-0.23204287967244144,0.23087705347795046,-0.138955239114974,0.16143734210071498,0.019127248901009093,2.6038193302173242e-05
346,-0.07955626,-0.075553924,-0.001444073,-0.044721454,0.011725394,-0.021588333,-0.024122542,-0.00075921,0.068503216,-0.23876830006609645,-0.11458782745951293,0.16220260541287382,-0.23861387080655921,0.22432803478318603,-0.13063360083629152,0.17250908335849996,0.04117323271251686,-0.0012120965280288235
347,-0.077834524,-0.07566335,0.001998763,-0.04265513,0.008927414,-0.020436428,-0.03306156,-0.000774983,0.07216376,-0.22723452366841018,-0.12407513624636335,0.17393223820418682,-0.22855039872817273,0.22841730528362422,-0.1251800926371778,0.19828466345679585,0.01757515637373562,0.0004906424613298917
348,-0.078110166,-0.07597798,0.000764238,-0.04147278,0.006494134,-0.018323373,-0.031336363,-0.000699572,0.0769011,-0.22918627279581955,-0.11564832538244041,0.16321047203671157,-0.23953498765758147,0.22950995931709553,-0.11523298494788622,0.2066726058594416,0.010290248719774445,3.975203973148513e-06
349,-0.077921666,-0.07636906,0.001448407,-0.039482765,0.002964999,-0.020016154,-0.032703646,-0.000706121,0.079380214,-0.21969220671458767,-0.10583914118386212,0.16726171866894476,-0.2441506909573749,0.23245842483775972,-0.11764394771343217,0.21596395869338214,-0.0016470316986415285,0.00013822757397112658
350,-0.07797227,-0.076474816,0.000574778,-0.038454223,0.001027918,-0.021407519,-0.031559844,-0.00065333,0.08222611,-0.2179839092131559,-0.09421402200859463,0.16481208617311593,-0.2513571584884126,0.2327875451295666,-0.12022237451680948,0.22159788688838428,-0.005155597523390223,-0.0002158632180274526
351,-0.077336974,-0.07769467,-0.003427857,-0.038940076,0.000619894,-0.027121054,-0.03426146,-0.000562131,0.08466987,-0.21900489643938267,-0.08863587903192252,0.16381500024366624,-0.257987261757317,0.22838233283209175,-0.15009000840284595,0.23412269696167617,-0.00624579322800003,-0.0006854225129832984
352,-0.07816823,-0.07815647,-0.008336236,-0.041914925,0.004281162,-0.03305793,-0.026530467,-0.000651278,0.08329924,-0.235756466265382,-0.07220891462269918,0.15730740148119263,-0.2689870890795521,0.22159239689647353,-0.17562959038662337,0.21699048302309865,0.020293338683744645,-0.002633619559489499
353,-0.07794184,-0.0767131,0.003858243,-0.05267445,0.02368519,-0.011019567,-0.020841355,-0.001397818,0.08050466,-0.30797406763850094,-0.1338524762194087,0.16484685139844515,-0.2239112592445545,0.22973015987896517,-0.08353858351642249,0.18847459849058937,0.061898389865133796,-0.0005981455093520397
354,-0.07700309,-0.07940318,-0.007051916,-0.054608766,0.024669338,-0.015526559,-0.032460913,-0.001029518,0.075250976,-0.29978967547240165,-0.16790842320368243,0.14672423693848502,-0.2277931522411885,0.21452145149059065,-0.13998963578498816,0.19909900907745293,0.056037390827094864,-0.0009406333530844317
355,-0.07567048,-0.07983141,0.000477449,-0.059225127,0.03266307,-0.007931534,-0.038891807,-0.001492031,0.07208813,-0.32076808616658725,-0.21138833207373658,0.1667924031963403,-0.19559127812598506,0.22023065640029615,-0.11304463048587668,0.19810347250481614,0.06084681507628309,0.0011671993242903674
356,-0.07701851,-0.07971364,-0.007559893,-0.0544558,0.024945043,-6.23e-05,-0.039449003,-0.000721257,0.0708954,-0.2956148079421989,-0.2204447986720944,0.1211992735858014,-0.21928940380555526,0.21346946840778813,-0.1002454263425629,0.19820763261305707,0.03752836488392525,0.0006199315303919858
357,-0.07684405,-0.07954047,-0.004076487,-0.055626858,0.027338076,0.006547572,-0.03978275,-0.000865918,0.070552506,-0.3051240323461402,-0.2368502551666554,0.12209411664812377,-0.20955124371162254,0.2171231215285477,-0.07297512391390304,0.1952706340199403,0.037335726529547426,0.001500689101306589
358,-0.07697355,-0.07942343,-0.001466188,-0.054024313,0.02505422,0.012791047,-0.04015504,-0.000943955,0.06944599,-0.29773834064508586,-0.24570868621347638,0.11837360799018443,-0.2079772858069487,0.22139504203314597,-0.04638612002195534,0.19152720107411075,0.024799871843184745,0.0020426359214798947
359,-0.07859952,-0.07902004,-0.008242727,-0.04994257,0.018468544,0.010892076,-0.03809388,-0.00023346,0.06548469,-0.26943308784858744,-0.23401238480432976,0.09428493633269987,-0.2285719045999256,0.21562839668737843,-0.06239312704157267,0.18168850089794109,0.016286456002403832,0.0009658163151513729
360,-0.077089585,-0.07970898,0.000915475,-0.05199765,0.021826964,0.016461762,-0.041300833,-0.000985339,0.065860264,-0.28280775267691605,-0.25299004190857516,0.11913530569875254,-0.20636038790912636,0.22573309612388617,-0.030871712861077483,0.18348398075015226,0.010696301216201376,0.0026633864332155518
361,-0.07812827,-0.08028647,-0.010841378,-0.061825916,0.038210418,0.10695696,-0.040213846,-0.000972711,0.06047599,-0.3768121232566462,-0.4760108060907699,-0.07477640084459396,-0.2038160349426327,0.20355945011556584,0.22985649084454704,0.14557161604970847,-0.007023333918831287,0.004233553228019786
362,-0.2272167,-0.057701163,0.008108773,0.009850837,-0.054778516,0.13080774,-0.085873865,-0.00516478,-0.010609417,0.27909600404496415,-0.6063183949791479,-0.04022299258617315,-0.4323665303946612,0.39733315444567213,0.3935134953069665,0.1506422971349771,-0.05706180808790956,0.0023329045123467256
363,-0.22952013,-0.067120746,0.006354514,0.001828171,-0.049353622,0.04934211,-0.08945894,-0.004283793,-0.012163263,0.28389657962072523,-0.47790710984464185,0.11470084683377024,-0.4380339529848182,0.41303687001310974,0.10283267517970039,0.16489855941765502,0.01089956253686694,0.0018980985262386945
364,-0.1542399,0.023716304,0.002263278,0.06863654,-0.09028534,-0.058619156,-0.047345936,-0.002053417,-0.06588601,0.668094065313353,0.016285386551639504,0.16255916301773304,-0.23776376253530263,0.16714809369528424,-0.13666800495240253,0.043600537105671175,0.04914658443623876,-0.007640411302399909
365,-0.15406783,0.026659206,0.001919563,0.069886774,-0.089935176,-0.052721575,-0.046910807,-0.001731157,-0.0641579,0.6689055721262359,0.010955667484487612,0.14734644612595937,-0.23389682199359182,0.1627600374367266,-0.11335535243580101,0.04881051810381369,0.049893229087148105,-0.00761960717792119
366,-0.15303816,0.04324841,0.00251061,0.07839008,-0.09170949,-0.033985324,-0.040291898,-0.000802029,-0.06401727,0.7005720961685736,0.014769796737841158,0.09531751356401191,-0.21251885993444553,0.13920539264922357,-0.023553040415029133,0.048582985958346335,0.06022380764839133,-0.010519682219758365
367,-0.15303823,0.04558437,0.001476222,0.07964784,-0.09217637,-0.033205315,-0.045274198,-0.000867385,-0.0646821,0.7131156663483229,0.004357137518658301,0.0916167675957378,-0.20616257130679963,0.13336341371996635,-0.02536802788558088,0.059535813062124965,0.05723401610184142,-0.011218332485899886
368,-0.15370317,0.040041897,0.001200092,0.07668282,-0.09152956,-0.041478954,-0.046004325,-0.001144417,-0.064292856,0.7014653789801656,0.010528864915906329,0.11158766873250914,-0.21542075030819494,0.14184373630733918,-0.06043090207900585,0.058358494098010305,0.05762071187554707,-0.010582981927710745
369,-0.15356848,0.03992412,0.00162362,0.07666913,-0.09144529,-0.03796722,-0.042629205,-0.001028985,-0.064914785,0.6968816166794511,0.010543106096108583,0.10451992220995883,-0.21725918063611144,0.14285835563599963,-0.045270504981215855,0.048841463189267714,0.05806046169382548,-0.01025010403832889
370,-0.15285361,0.04617587,0.00185973,0.08003715,-0.09228333,-0.029904936,-0.042880066,-0.000775941,-0.065359645,0.7119771597705437,0.003749468791820816,0.08477699132279246,-0.20621095676813428,0.13303865357042988,-0.01103613069528378,0.052666770037527205,0.05731856767704163,-0.011115616124910311
371,-0.15364094,0.035137277,-7.13e-05,0.074500084,-0.09078538,-0.028774954,-0.044352245,-0.001009267,-0.06502326,0.6804153537105005,-0.01985027143921498,0.0870943719708655,-0.22529460527644743,0.14756601172509173,-0.026331901575971074,0.04513536698534065,0.044085177536365386,-0.008152496668396082
372,-0.15065202,0.058480207,0.001354002,0.08672495,-0.093306534,-0.004065586,-0.037650272,-0.000527933,-0.06314097,0.7250794107693657,-0.013707176001569073,0.021067844539594198,-0.19183676101887395,0.11107814208822975,0.09447764821564734,0.05400327020910414,0.053911836706026034,-0.011234144364318977
373,-0.24502587,-0.01614961,0.011140606,0.05948994,-0.10890747,-0.24727155,-0.07879059,-0.007874988,-0.12562029,0.9169906935871985,0.16737894774175663,0.6219481887002198,-0.39831406347660525,0.3447214158322985,-0.8131411569254459,-0.0011939846273007742,0.2118382770541827,-0.01819870878232667
