time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
20180910,-0.598452664,0.457234472,0.119482473,0.276440393,0.15427893,-0.481364435,0.02625191,-0.587380105,0.374721703,0.146119434,0.253604991,0.16238382,-0.492486109,0.031873365,-0.586514416,0.040102115,0.235458493,0.155046638,0.141661976,-0.540110942,0.05666239,-0.541068524,1.166377457,0.360545567,-0.206429738,-0.255921643,-0.174610262,0.116373614,-0.799238626,0.873369231,0.786873606,-0.480420045,-0.196649904,-0.589878924,0.368558058,-0.891832004,1.88376978,0.513311736,-0.105098936,-0.196857064,-0.542117543,0.180657442,-0.65365864,2.235095666,0.370056759,-0.07438066,-0.095679556,-0.311536949,0.276483718,-0.449053911,0.212674564,0.426494226,0.017395249,0.505379879,-0.621199624,0.212899512,-0.418043186,-0.587078032,0.55814506,-0.238642821,0.047934757,-0.767477913,0.236743439,-0.485557503,-0.003673259,0.488351732,-0.103326163,0.357485166,-0.653222627,0.083245837,-0.405664374,-0.832054607,0.557420318,-0.444692935,-0.35257684,-0.602306774,0.218737959,-0.222670149,0.648291266,0.075086972,-0.003365522,-0.062085094,-0.009181051,0.029771484
20180917,-0.587380105,0.374721703,0.146119434,0.253604991,0.16238382,-0.492486109,0.031873365,-0.586514416,0.040102115,0.235458493,0.155046638,0.141661976,-0.540110942,0.05666239,-0.541068524,1.166377457,0.360545567,-0.206429738,-0.255921643,-0.174610262,0.116373614,-0.799238626,0.873369231,0.786873606,-0.480420045,-0.196649904,-0.589878924,0.368558058,-0.891832004,1.88376978,0.513311736,-0.105098936,-0.196857064,-0.542117543,0.180657442,-0.65365864,2.235095666,0.370056759,-0.07438066,-0.095679556,-0.311536949,0.276483718,-0.449053911,0.212674564,0.426494226,0.017395249,0.505379879,-0.621199624,0.212899512,-0.418043186,-0.587078032,0.55814506,-0.238642821,0.047934757,-0.767477913,0.236743439,-0.485557503,-0.003673259,0.488351732,-0.103326163,0.357485166,-0.653222627,0.083245837,-0.405664374,-0.832054607,0.557420318,-0.444692935,-0.35257684,-0.602306774,0.218737959,-0.222670149,0.648291266,0.075086972,-0.003365522,-0.062085094,-0.009181051,0.029771484,-0.253966096,0.603817056,0.103419875,-0.014395733,-0.012335804,-0.033215562,0.010394837
20180925,-0.586514416,0.040102115,0.235458493,0.155046638,0.141661976,-0.540110942,0.05666239,-0.541068524,1.166377457,0.360545567,-0.206429738,-0.255921643,-0.174610262,0.116373614,-0.799238626,0.873369231,0.786873606,-0.480420045,-0.196649904,-0.589878924,0.368558058,-0.891832004,1.88376978,0.513311736,-0.105098936,-0.196857064,-0.542117543,0.180657442,-0.65365864,2.235095666,0.370056759,-0.07438066,-0.095679556,-0.311536949,0.276483718,-0.449053911,0.212674564,0.426494226,0.017395249,0.505379879,-0.621199624,0.212899512,-0.418043186,-0.587078032,0.55814506,-0.238642821,0.047934757,-0.767477913,0.236743439,-0.485557503,-0.003673259,0.488351732,-0.103326163,0.357485166,-0.653222627,0.083245837,-0.405664374,-0.832054607,0.557420318,-0.444692935,-0.35257684,-0.602306774,0.218737959,-0.222670149,0.648291266,0.075086972,-0.003365522,-0.062085094,-0.009181051,0.029771484,-0.253966096,0.603817056,0.103419875,-0.014395733,-0.012335804,-0.033215562,0.010394837,-0.523541123,0.563724943,0.121749992,0.269369114,0.126394486,-0.541217106,0.175786862
20181009,-0.541068524,1.166377457,0.360545567,-0.206429738,-0.255921643,-0.174610262,0.116373614,-0.799238626,0.873369231,0.786873606,-0.480420045,-0.196649904,-0.589878924,0.368558058,-0.891832004,1.88376978,0.513311736,-0.105098936,-0.196857064,-0.542117543,0.180657442,-0.65365864,2.235095666,0.370056759,-0.07438066,-0.095679556,-0.311536949,0.276483718,-0.449053911,0.212674564,0.426494226,0.017395249,0.505379879,-0.621199624,0.212899512,-0.418043186,-0.587078032,0.55814506,-0.238642821,0.047934757,-0.767477913,0.236743439,-0.485557503,-0.003673259,0.488351732,-0.103326163,0.357485166,-0.653222627,0.083245837,-0.405664374,-0.832054607,0.557420318,-0.444692935,-0.35257684,-0.602306774,0.218737959,-0.222670149,0.648291266,0.075086972,-0.003365522,-0.062085094,-0.009181051,0.029771484,-0.253966096,0.603817056,0.103419875,-0.014395733,-0.012335804,-0.033215562,0.010394837,-0.523541123,0.563724943,0.121749992,0.269369114,0.126394486,-0.541217106,0.175786862,-0.013851069,0.834888489,0.113117925,-0.370189169,-0.541355374,0.401998171,0.041366477
20181016,-0.799238626,0.873369231,0.786873606,-0.480420045,-0.196649904,-0.589878924,0.368558058,-0.891832004,1.88376978,0.513311736,-0.105098936,-0.196857064,-0.542117543,0.180657442,-0.65365864,2.235095666,0.370056759,-0.07438066,-0.095679556,-0.311536949,0.276483718,-0.449053911,0.212674564,0.426494226,0.017395249,0.505379879,-0.621199624,0.212899512,-0.418043186,-0.587078032,0.55814506,-0.238642821,0.047934757,-0.767477913,0.236743439,-0.485557503,-0.003673259,0.488351732,-0.103326163,0.357485166,-0.653222627,0.083245837,-0.405664374,-0.832054607,0.557420318,-0.444692935,-0.35257684,-0.602306774,0.218737959,-0.222670149,0.648291266,0.075086972,-0.003365522,-0.062085094,-0.009181051,0.029771484,-0.253966096,0.603817056,0.103419875,-0.014395733,-0.012335804,-0.033215562,0.010394837,-0.523541123,0.563724943,0.121749992,0.269369114,0.126394486,-0.541217106,0.175786862,-0.013851069,0.834888489,0.113117925,-0.370189169,-0.541355374,0.401998171,0.041366477,-0.038768963,0.996758393,0.324070755,-0.689542322,-0.808192013,0.595964273,0.032614225
20181023,-0.891832004,1.88376978,0.513311736,-0.105098936,-0.196857064,-0.542117543,0.180657442,-0.65365864,2.235095666,0.370056759,-0.07438066,-0.095679556,-0.311536949,0.276483718,-0.449053911,0.212674564,0.426494226,0.017395249,0.505379879,-0.621199624,0.212899512,-0.418043186,-0.587078032,0.55814506,-0.238642821,0.047934757,-0.767477913,0.236743439,-0.485557503,-0.003673259,0.488351732,-0.103326163,0.357485166,-0.653222627,0.083245837,-0.405664374,-0.832054607,0.557420318,-0.444692935,-0.35257684,-0.602306774,0.218737959,-0.222670149,0.648291266,0.075086972,-0.003365522,-0.062085094,-0.009181051,0.029771484,-0.253966096,0.603817056,0.103419875,-0.014395733,-0.012335804,-0.033215562,0.010394837,-0.523541123,0.563724943,0.121749992,0.269369114,0.126394486,-0.541217106,0.175786862,-0.013851069,0.834888489,0.113117925,-0.370189169,-0.541355374,0.401998171,0.041366477,-0.038768963,0.996758393,0.324070755,-0.689542322,-0.808192013,0.595964273,0.032614225,-0.436352749,2.183824081,0.206955668,-0.230727583,-0.427206033,0.01550546,0.19273832
20181030,-0.65365864,2.235095666,0.370056759,-0.07438066,-0.095679556,-0.311536949,0.276483718,-0.449053911,0.212674564,0.426494226,0.017395249,0.505379879,-0.621199624,0.212899512,-0.418043186,-0.587078032,0.55814506,-0.238642821,0.047934757,-0.767477913,0.236743439,-0.485557503,-0.003673259,0.488351732,-0.103326163,0.357485166,-0.653222627,0.083245837,-0.405664374,-0.832054607,0.557420318,-0.444692935,-0.35257684,-0.602306774,0.218737959,-0.222670149,0.648291266,0.075086972,-0.003365522,-0.062085094,-0.009181051,0.029771484,-0.253966096,0.603817056,0.103419875,-0.014395733,-0.012335804,-0.033215562,0.010394837,-0.523541123,0.563724943,0.121749992,0.269369114,0.126394486,-0.541217106,0.175786862,-0.013851069,0.834888489,0.113117925,-0.370189169,-0.541355374,0.401998171,0.041366477,-0.038768963,0.996758393,0.324070755,-0.689542322,-0.808192013,0.595964273,0.032614225,-0.436352749,2.183824081,0.206955668,-0.230727583,-0.427206033,0.01550546,0.19273832,-0.244491575,1.602202351,0.242878734,-0.255223528,-0.131645021,0.197670765,0.098994158
20181106,-0.449053911,0.212674564,0.426494226,0.017395249,0.505379879,-0.621199624,0.212899512,-0.418043186,-0.587078032,0.55814506,-0.238642821,0.047934757,-0.767477913,0.236743439,-0.485557503,-0.003673259,0.488351732,-0.103326163,0.357485166,-0.653222627,0.083245837,-0.405664374,-0.832054607,0.557420318,-0.444692935,-0.35257684,-0.602306774,0.218737959,-0.222670149,0.648291266,0.075086972,-0.003365522,-0.062085094,-0.009181051,0.029771484,-0.253966096,0.603817056,0.103419875,-0.014395733,-0.012335804,-0.033215562,0.010394837,-0.523541123,0.563724943,0.121749992,0.269369114,0.126394486,-0.541217106,0.175786862,-0.013851069,0.834888489,0.113117925,-0.370189169,-0.541355374,0.401998171,0.041366477,-0.038768963,0.996758393,0.324070755,-0.689542322,-0.808192013,0.595964273,0.032614225,-0.436352749,2.183824081,0.206955668,-0.230727583,-0.427206033,0.01550546,0.19273832,-0.244491575,1.602202351,0.242878734,-0.255223528,-0.131645021,0.197670765,0.098994158,-0.261749891,2.143020633,0.05027231,-0.046148597,-0.279807132,0.180806252,0.075659135
20181113,-0.418043186,-0.587078032,0.55814506,-0.238642821,0.047934757,-0.767477913,0.236743439,-0.485557503,-0.003673259,0.488351732,-0.103326163,0.357485166,-0.653222627,0.083245837,-0.405664374,-0.832054607,0.557420318,-0.444692935,-0.35257684,-0.602306774,0.218737959,-0.222670149,0.648291266,0.075086972,-0.003365522,-0.062085094,-0.009181051,0.029771484,-0.253966096,0.603817056,0.103419875,-0.014395733,-0.012335804,-0.033215562,0.010394837,-0.523541123,0.563724943,0.121749992,0.269369114,0.126394486,-0.541217106,0.175786862,-0.013851069,0.834888489,0.113117925,-0.370189169,-0.541355374,0.401998171,0.041366477,-0.038768963,0.996758393,0.324070755,-0.689542322,-0.808192013,0.595964273,0.032614225,-0.436352749,2.183824081,0.206955668,-0.230727583,-0.427206033,0.01550546,0.19273832,-0.244491575,1.602202351,0.242878734,-0.255223528,-0.131645021,0.197670765,0.098994158,-0.261749891,2.143020633,0.05027231,-0.046148597,-0.279807132,0.180806252,0.075659135,-0.284448927,1.858911641,0.178374133,-0.179104082,-0.159582205,0.213757272,0.022374509
20181120,-0.485557503,-0.003673259,0.488351732,-0.103326163,0.357485166,-0.653222627,0.083245837,-0.405664374,-0.832054607,0.557420318,-0.444692935,-0.35257684,-0.602306774,0.218737959,-0.222670149,0.648291266,0.075086972,-0.003365522,-0.062085094,-0.009181051,0.029771484,-0.253966096,0.603817056,0.103419875,-0.014395733,-0.012335804,-0.033215562,0.010394837,-0.523541123,0.563724943,0.121749992,0.269369114,0.126394486,-0.541217106,0.175786862,-0.013851069,0.834888489,0.113117925,-0.370189169,-0.541355374,0.401998171,0.041366477,-0.038768963,0.996758393,0.324070755,-0.689542322,-0.808192013,0.595964273,0.032614225,-0.436352749,2.183824081,0.206955668,-0.230727583,-0.427206033,0.01550546,0.19273832,-0.244491575,1.602202351,0.242878734,-0.255223528,-0.131645021,0.197670765,0.098994158,-0.261749891,2.143020633,0.05027231,-0.046148597,-0.279807132,0.180806252,0.075659135,-0.284448927,1.858911641,0.178374133,-0.179104082,-0.159582205,0.213757272,0.022374509,-0.354612882,1.759995103,0.212875777,-0.247539879,-0.129945374,0.211819353,-0.048194504
20181127,-0.405664374,-0.832054607,0.557420318,-0.444692935,-0.35257684,-0.602306774,0.218737959,-0.222670149,0.648291266,0.075086972,-0.003365522,-0.062085094,-0.009181051,0.029771484,-0.253966096,0.603817056,0.103419875,-0.014395733,-0.012335804,-0.033215562,0.010394837,-0.523541123,0.563724943,0.121749992,0.269369114,0.126394486,-0.541217106,0.175786862,-0.013851069,0.834888489,0.113117925,-0.370189169,-0.541355374,0.401998171,0.041366477,-0.038768963,0.996758393,0.324070755,-0.689542322,-0.808192013,0.595964273,0.032614225,-0.436352749,2.183824081,0.206955668,-0.230727583,-0.427206033,0.01550546,0.19273832,-0.244491575,1.602202351,0.242878734,-0.255223528,-0.131645021,0.197670765,0.098994158,-0.261749891,2.143020633,0.05027231,-0.046148597,-0.279807132,0.180806252,0.075659135,-0.284448927,1.858911641,0.178374133,-0.179104082,-0.159582205,0.213757272,0.022374509,-0.354612882,1.759995103,0.212875777,-0.247539879,-0.129945374,0.211819353,-0.048194504,-0.020848191,1.356811845,0.334957467,-0.801781669,-0.295798106,0.891127962,-0.157338345
20181206,-0.222670149,0.648291266,0.075086972,-0.003365522,-0.062085094,-0.009181051,0.029771484,-0.253966096,0.603817056,0.103419875,-0.014395733,-0.012335804,-0.033215562,0.010394837,-0.523541123,0.563724943,0.121749992,0.269369114,0.126394486,-0.541217106,0.175786862,-0.013851069,0.834888489,0.113117925,-0.370189169,-0.541355374,0.401998171,0.041366477,-0.038768963,0.996758393,0.324070755,-0.689542322,-0.808192013,0.595964273,0.032614225,-0.436352749,2.183824081,0.206955668,-0.230727583,-0.427206033,0.01550546,0.19273832,-0.244491575,1.602202351,0.242878734,-0.255223528,-0.131645021,0.197670765,0.098994158,-0.261749891,2.143020633,0.05027231,-0.046148597,-0.279807132,0.180806252,0.075659135,-0.284448927,1.858911641,0.178374133,-0.179104082,-0.159582205,0.213757272,0.022374509,-0.354612882,1.759995103,0.212875777,-0.247539879,-0.129945374,0.211819353,-0.048194504,-0.020848191,1.356811845,0.334957467,-0.801781669,-0.295798106,0.891127962,-0.157338345,-0.315309726,-0.245488295,0.327818081,-0.317517124,-0.1561131,-0.049600705,0.009866162
20181213,-0.253966096,0.603817056,0.103419875,-0.014395733,-0.012335804,-0.033215562,0.010394837,-0.523541123,0.563724943,0.121749992,0.269369114,0.126394486,-0.541217106,0.175786862,-0.013851069,0.834888489,0.113117925,-0.370189169,-0.541355374,0.401998171,0.041366477,-0.038768963,0.996758393,0.324070755,-0.689542322,-0.808192013,0.595964273,0.032614225,-0.436352749,2.183824081,0.206955668,-0.230727583,-0.427206033,0.01550546,0.19273832,-0.244491575,1.602202351,0.242878734,-0.255223528,-0.131645021,0.197670765,0.098994158,-0.261749891,2.143020633,0.05027231,-0.046148597,-0.279807132,0.180806252,0.075659135,-0.284448927,1.858911641,0.178374133,-0.179104082,-0.159582205,0.213757272,0.022374509,-0.354612882,1.759995103,0.212875777,-0.247539879,-0.129945374,0.211819353,-0.048194504,-0.020848191,1.356811845,0.334957467,-0.801781669,-0.295798106,0.891127962,-0.157338345,-0.315309726,-0.245488295,0.327818081,-0.317517124,-0.1561131,-0.049600705,0.009866162,-0.459726575,0.571468677,0.397545232,-0.290829668,-0.108580096,-0.087094044,0.019440666
20181220,-0.523541123,0.563724943,0.121749992,0.269369114,0.126394486,-0.541217106,0.175786862,-0.013851069,0.834888489,0.113117925,-0.370189169,-0.541355374,0.401998171,0.041366477,-0.038768963,0.996758393,0.324070755,-0.689542322,-0.808192013,0.595964273,0.032614225,-0.436352749,2.183824081,0.206955668,-0.230727583,-0.427206033,0.01550546,0.19273832,-0.244491575,1.602202351,0.242878734,-0.255223528,-0.131645021,0.197670765,0.098994158,-0.261749891,2.143020633,0.05027231,-0.046148597,-0.279807132,0.180806252,0.075659135,-0.284448927,1.858911641,0.178374133,-0.179104082,-0.159582205,0.213757272,0.022374509,-0.354612882,1.759995103,0.212875777,-0.247539879,-0.129945374,0.211819353,-0.048194504,-0.020848191,1.356811845,0.334957467,-0.801781669,-0.295798106,0.891127962,-0.157338345,-0.315309726,-0.245488295,0.327818081,-0.317517124,-0.1561131,-0.049600705,0.009866162,-0.459726575,0.571468677,0.397545232,-0.290829668,-0.108580096,-0.087094044,0.019440666,-0.397381057,0.476406854,0.686868493,-0.658241563,-0.173741143,-0.114780134,0.173259122
20181227,-0.013851069,0.834888489,0.113117925,-0.370189169,-0.541355374,0.401998171,0.041366477,-0.038768963,0.996758393,0.324070755,-0.689542322,-0.808192013,0.595964273,0.032614225,-0.436352749,2.183824081,0.206955668,-0.230727583,-0.427206033,0.01550546,0.19273832,-0.244491575,1.602202351,0.242878734,-0.255223528,-0.131645021,0.197670765,0.098994158,-0.261749891,2.143020633,0.05027231,-0.046148597,-0.279807132,0.180806252,0.075659135,-0.284448927,1.858911641,0.178374133,-0.179104082,-0.159582205,0.213757272,0.022374509,-0.354612882,1.759995103,0.212875777,-0.247539879,-0.129945374,0.211819353,-0.048194504,-0.020848191,1.356811845,0.334957467,-0.801781669,-0.295798106,0.891127962,-0.157338345,-0.315309726,-0.245488295,0.327818081,-0.317517124,-0.1561131,-0.049600705,0.009866162,-0.459726575,0.571468677,0.397545232,-0.290829668,-0.108580096,-0.087094044,0.019440666,-0.397381057,0.476406854,0.686868493,-0.658241563,-0.173741143,-0.114780134,0.173259122,-0.308544186,0.587881238,0.943676927,-0.975408436,0.002246933,-0.181085246,0.231244807
20190107,-0.038768963,0.996758393,0.324070755,-0.689542322,-0.808192013,0.595964273,0.032614225,-0.436352749,2.183824081,0.206955668,-0.230727583,-0.427206033,0.01550546,0.19273832,-0.244491575,1.602202351,0.242878734,-0.255223528,-0.131645021,0.197670765,0.098994158,-0.261749891,2.143020633,0.05027231,-0.046148597,-0.279807132,0.180806252,0.075659135,-0.284448927,1.858911641,0.178374133,-0.179104082,-0.159582205,0.213757272,0.022374509,-0.354612882,1.759995103,0.212875777,-0.247539879,-0.129945374,0.211819353,-0.048194504,-0.020848191,1.356811845,0.334957467,-0.801781669,-0.295798106,0.891127962,-0.157338345,-0.315309726,-0.245488295,0.327818081,-0.317517124,-0.1561131,-0.049600705,0.009866162,-0.459726575,0.571468677,0.397545232,-0.290829668,-0.108580096,-0.087094044,0.019440666,-0.397381057,0.476406854,0.686868493,-0.658241563,-0.173741143,-0.114780134,0.173259122,-0.308544186,0.587881238,0.943676927,-0.975408436,0.002246933,-0.181085246,0.231244807,-0.434411877,1.589071837,0.981262538,-1.006790248,-0.033871999,-0.186845186,0.157824404
20190114,-0.436352749,2.183824081,0.206955668,-0.230727583,-0.427206033,0.01550546,0.19273832,-0.244491575,1.602202351,0.242878734,-0.255223528,-0.131645021,0.197670765,0.098994158,-0.261749891,2.143020633,0.05027231,-0.046148597,-0.279807132,0.180806252,0.075659135,-0.284448927,1.858911641,0.178374133,-0.179104082,-0.159582205,0.213757272,0.022374509,-0.354612882,1.759995103,0.212875777,-0.247539879,-0.129945374,0.211819353,-0.048194504,-0.020848191,1.356811845,0.334957467,-0.801781669,-0.295798106,0.891127962,-0.157338345,-0.315309726,-0.245488295,0.327818081,-0.317517124,-0.1561131,-0.049600705,0.009866162,-0.459726575,0.571468677,0.397545232,-0.290829668,-0.108580096,-0.087094044,0.019440666,-0.397381057,0.476406854,0.686868493,-0.658241563,-0.173741143,-0.114780134,0.173259122,-0.308544186,0.587881238,0.943676927,-0.975408436,0.002246933,-0.181085246,0.231244807,-0.434411877,1.589071837,0.981262538,-1.006790248,-0.033871999,-0.186845186,0.157824404,-0.424857284,1.611053156,1.085932818,-1.403773503,-0.557676117,0.214490185,0.056560769
20190121,-0.244491575,1.602202351,0.242878734,-0.255223528,-0.131645021,0.197670765,0.098994158,-0.261749891,2.143020633,0.05027231,-0.046148597,-0.279807132,0.180806252,0.075659135,-0.284448927,1.858911641,0.178374133,-0.179104082,-0.159582205,0.213757272,0.022374509,-0.354612882,1.759995103,0.212875777,-0.247539879,-0.129945374,0.211819353,-0.048194504,-0.020848191,1.356811845,0.334957467,-0.801781669,-0.295798106,0.891127962,-0.157338345,-0.315309726,-0.245488295,0.327818081,-0.317517124,-0.1561131,-0.049600705,0.009866162,-0.459726575,0.571468677,0.397545232,-0.290829668,-0.108580096,-0.087094044,0.019440666,-0.397381057,0.476406854,0.686868493,-0.658241563,-0.173741143,-0.114780134,0.173259122,-0.308544186,0.587881238,0.943676927,-0.975408436,0.002246933,-0.181085246,0.231244807,-0.434411877,1.589071837,0.981262538,-1.006790248,-0.033871999,-0.186845186,0.157824404,-0.424857284,1.611053156,1.085932818,-1.403773503,-0.557676117,0.214490185,0.056560769,-0.106682561,2.756535072,0.897526573,-1.091079495,-0.130512582,0.504637162,0.375674572
20190128,-0.261749891,2.143020633,0.05027231,-0.046148597,-0.279807132,0.180806252,0.075659135,-0.284448927,1.858911641,0.178374133,-0.179104082,-0.159582205,0.213757272,0.022374509,-0.354612882,1.759995103,0.212875777,-0.247539879,-0.129945374,0.211819353,-0.048194504,-0.020848191,1.356811845,0.334957467,-0.801781669,-0.295798106,0.891127962,-0.157338345,-0.315309726,-0.245488295,0.327818081,-0.317517124,-0.1561131,-0.049600705,0.009866162,-0.459726575,0.571468677,0.397545232,-0.290829668,-0.108580096,-0.087094044,0.019440666,-0.397381057,0.476406854,0.686868493,-0.658241563,-0.173741143,-0.114780134,0.173259122,-0.308544186,0.587881238,0.943676927,-0.975408436,0.002246933,-0.181085246,0.231244807,-0.434411877,1.589071837,0.981262538,-1.006790248,-0.033871999,-0.186845186,0.157824404,-0.424857284,1.611053156,1.085932818,-1.403773503,-0.557676117,0.214490185,0.056560769,-0.106682561,2.756535072,0.897526573,-1.091079495,-0.130512582,0.504637162,0.375674572,-0.650192139,0.345434207,0.674579219,-0.185384426,0.502419416,-0.779231025,0.184739328
20190211,-0.284448927,1.858911641,0.178374133,-0.179104082,-0.159582205,0.213757272,0.022374509,-0.354612882,1.759995103,0.212875777,-0.247539879,-0.129945374,0.211819353,-0.048194504,-0.020848191,1.356811845,0.334957467,-0.801781669,-0.295798106,0.891127962,-0.157338345,-0.315309726,-0.245488295,0.327818081,-0.317517124,-0.1561131,-0.049600705,0.009866162,-0.459726575,0.571468677,0.397545232,-0.290829668,-0.108580096,-0.087094044,0.019440666,-0.397381057,0.476406854,0.686868493,-0.658241563,-0.173741143,-0.114780134,0.173259122,-0.308544186,0.587881238,0.943676927,-0.975408436,0.002246933,-0.181085246,0.231244807,-0.434411877,1.589071837,0.981262538,-1.006790248,-0.033871999,-0.186845186,0.157824404,-0.424857284,1.611053156,1.085932818,-1.403773503,-0.557676117,0.214490185,0.056560769,-0.106682561,2.756535072,0.897526573,-1.091079495,-0.130512582,0.504637162,0.375674572,-0.650192139,0.345434207,0.674579219,-0.185384426,0.502419416,-0.779231025,0.184739328,-0.484971686,0.638666628,0.717823847,-0.225972583,0.975028183,-0.609790155,0.154732341
20190218,-0.354612882,1.759995103,0.212875777,-0.247539879,-0.129945374,0.211819353,-0.048194504,-0.020848191,1.356811845,0.334957467,-0.801781669,-0.295798106,0.891127962,-0.157338345,-0.315309726,-0.245488295,0.327818081,-0.317517124,-0.1561131,-0.049600705,0.009866162,-0.459726575,0.571468677,0.397545232,-0.290829668,-0.108580096,-0.087094044,0.019440666,-0.397381057,0.476406854,0.686868493,-0.658241563,-0.173741143,-0.114780134,0.173259122,-0.308544186,0.587881238,0.943676927,-0.975408436,0.002246933,-0.181085246,0.231244807,-0.434411877,1.589071837,0.981262538,-1.006790248,-0.033871999,-0.186845186,0.157824404,-0.424857284,1.611053156,1.085932818,-1.403773503,-0.557676117,0.214490185,0.056560769,-0.106682561,2.756535072,0.897526573,-1.091079495,-0.130512582,0.504637162,0.375674572,-0.650192139,0.345434207,0.674579219,-0.185384426,0.502419416,-0.779231025,0.184739328,-0.484971686,0.638666628,0.717823847,-0.225972583,0.975028183,-0.609790155,0.154732341,0.422413513,0.819565308,0.763543863,-0.314366486,1.974135372,-0.061991353,0.690422738
20190225,-0.020848191,1.356811845,0.334957467,-0.801781669,-0.295798106,0.891127962,-0.157338345,-0.315309726,-0.245488295,0.327818081,-0.317517124,-0.1561131,-0.049600705,0.009866162,-0.459726575,0.571468677,0.397545232,-0.290829668,-0.108580096,-0.087094044,0.019440666,-0.397381057,0.476406854,0.686868493,-0.658241563,-0.173741143,-0.114780134,0.173259122,-0.308544186,0.587881238,0.943676927,-0.975408436,0.002246933,-0.181085246,0.231244807,-0.434411877,1.589071837,0.981262538,-1.006790248,-0.033871999,-0.186845186,0.157824404,-0.424857284,1.611053156,1.085932818,-1.403773503,-0.557676117,0.214490185,0.056560769,-0.106682561,2.756535072,0.897526573,-1.091079495,-0.130512582,0.504637162,0.375674572,-0.650192139,0.345434207,0.674579219,-0.185384426,0.502419416,-0.779231025,0.184739328,-0.484971686,0.638666628,0.717823847,-0.225972583,0.975028183,-0.609790155,0.154732341,0.422413513,0.819565308,0.763543863,-0.314366486,1.974135372,-0.061991353,0.690422738,2.17855982,4.271558027,-0.423810108,0.956118346,3.002384498,1.209326094,2.880914929
20190304,-0.315309726,-0.245488295,0.327818081,-0.317517124,-0.1561131,-0.049600705,0.009866162,-0.459726575,0.571468677,0.397545232,-0.290829668,-0.108580096,-0.087094044,0.019440666,-0.397381057,0.476406854,0.686868493,-0.658241563,-0.173741143,-0.114780134,0.173259122,-0.308544186,0.587881238,0.943676927,-0.975408436,0.002246933,-0.181085246,0.231244807,-0.434411877,1.589071837,0.981262538,-1.006790248,-0.033871999,-0.186845186,0.157824404,-0.424857284,1.611053156,1.085932818,-1.403773503,-0.557676117,0.214490185,0.056560769,-0.106682561,2.756535072,0.897526573,-1.091079495,-0.130512582,0.504637162,0.375674572,-0.650192139,0.345434207,0.674579219,-0.185384426,0.502419416,-0.779231025,0.184739328,-0.484971686,0.638666628,0.717823847,-0.225972583,0.975028183,-0.609790155,0.154732341,0.422413513,0.819565308,0.763543863,-0.314366486,1.974135372,-0.061991353,0.690422738,2.17855982,4.271558027,-0.423810108,0.956118346,3.002384498,1.209326094,2.880914929,1.223033743,-0.18072632,0.05949451,-0.194645429,1.119535129,0.893010528,0.839776803
20190311,-0.459726575,0.571468677,0.397545232,-0.290829668,-0.108580096,-0.087094044,0.019440666,-0.397381057,0.476406854,0.686868493,-0.658241563,-0.173741143,-0.114780134,0.173259122,-0.308544186,0.587881238,0.943676927,-0.975408436,0.002246933,-0.181085246,0.231244807,-0.434411877,1.589071837,0.981262538,-1.006790248,-0.033871999,-0.186845186,0.157824404,-0.424857284,1.611053156,1.085932818,-1.403773503,-0.557676117,0.214490185,0.056560769,-0.106682561,2.756535072,0.897526573,-1.091079495,-0.130512582,0.504637162,0.375674572,-0.650192139,0.345434207,0.674579219,-0.185384426,0.502419416,-0.779231025,0.184739328,-0.484971686,0.638666628,0.717823847,-0.225972583,0.975028183,-0.609790155,0.154732341,0.422413513,0.819565308,0.763543863,-0.314366486,1.974135372,-0.061991353,0.690422738,2.17855982,4.271558027,-0.423810108,0.956118346,3.002384498,1.209326094,2.880914929,1.223033743,-0.18072632,0.05949451,-0.194645429,1.119535129,0.893010528,0.839776803,1.014118792,-0.561722859,0.214645655,-0.503466659,0.36942374,0.700447136,0.371435436
20190318,-0.397381057,0.476406854,0.686868493,-0.658241563,-0.173741143,-0.114780134,0.173259122,-0.308544186,0.587881238,0.943676927,-0.975408436,0.002246933,-0.181085246,0.231244807,-0.434411877,1.589071837,0.981262538,-1.006790248,-0.033871999,-0.186845186,0.157824404,-0.424857284,1.611053156,1.085932818,-1.403773503,-0.557676117,0.214490185,0.056560769,-0.106682561,2.756535072,0.897526573,-1.091079495,-0.130512582,0.504637162,0.375674572,-0.650192139,0.345434207,0.674579219,-0.185384426,0.502419416,-0.779231025,0.184739328,-0.484971686,0.638666628,0.717823847,-0.225972583,0.975028183,-0.609790155,0.154732341,0.422413513,0.819565308,0.763543863,-0.314366486,1.974135372,-0.061991353,0.690422738,2.17855982,4.271558027,-0.423810108,0.956118346,3.002384498,1.209326094,2.880914929,1.223033743,-0.18072632,0.05949451,-0.194645429,1.119535129,0.893010528,0.839776803,1.014118792,-0.561722859,0.214645655,-0.503466659,0.36942374,0.700447136,0.371435436,1.382834906,0.480850793,0.084667152,-0.279594734,1.211116121,1.272624654,0.611239801
