0,1,2,3,4,5,6,7,8
0.026229002,0.003051642,0.018955477,0.049145002,-0.07142101,-0.32592684,-0.089426115,-0.016238041,0.18250299
0.026152726,-0.0090694,0.017176505,0.045172926,-0.07457492,-0.31977084,-0.11531544,-0.016294442,0.13964371
0.028685756,-0.050381027,-0.009190616,-0.027058389,0.007079083,-0.070036724,-0.17378187,-0.015458688,0.032811232
0.12522349,-0.14631703,0.00764909,-0.14915846,0.13136414,-0.07619786,-0.088142425,-0.007200971,-0.12359746
0.12653053,-0.14882952,0.005425212,-0.15433763,0.13731529,-0.0790755,-0.07778634,-0.006010965,-0.09473059
0.12699503,-0.14381823,0.015769336,-0.12916371,0.09723723,-0.06593372,-0.04776428,-0.003699124,-0.05282644
0.22807397,-0.22521777,0.004043271,-0.21968316,0.17086919,-0.07715277,-0.06301329,-0.006752394,0.07305001
0.8174783,0.2906962,-0.056218658,0.11023305,-0.016532952,0.15351912,0.47526133,0.14114851,-0.08399439
0.80317825,0.10851364,0.027483083,0.050565798,-0.022685086,-0.34579167,0.42333505,0.054383963,0.017410493
0.8212026,-0.13573138,0.02519228,-0.081643894,0.020018166,-0.49228704,0.6960025,0.030044463,0.2612857
0.59915906,-0.25418517,0.005694577,-0.42643082,0.45454028,0.14772251,0.27272543,0.007684737,0.7480644
0.59110546,-0.1844154,0.01739201,-0.23270224,0.21026987,0.18373841,0.91999537,0.045404542,0.7440762
0.5879581,-0.2587401,-0.006224823,-0.3137874,0.28228474,0.18084052,1.0476252,0.035905182,0.87592936
0.5942091,-0.23291549,0.002036505,-0.14764276,0.061383165,0.2848472,0.8797254,0.031199908,0.8477245
0.5948955,-0.31252185,-0.061659988,-0.23568477,0.13783337,-0.026173862,0.36912107,0.000227898,0.53611124
0.1924754,-0.061390985,-0.001935604,-0.11391072,0.12650096,-0.005674046,-0.017097559,0.00063578,-0.025111806
0.19296175,-0.068005495,0.0011171,-0.121397495,0.13110316,-0.009307591,-0.007890116,0.000569906,0.009864263
0.19603634,-0.07576065,-0.008787013,-0.15159181,0.17047486,0.001832556,-0.00330394,0.002998903,0.055888973
0.19297922,-0.076719105,-0.003052205,-0.12688807,0.13028981,-0.004325058,-0.010707304,0.002282195,0.08801116
0.4081199,-0.15798724,-0.012834459,-0.29728004,0.33733606,0.035495095,-0.056865036,-0.000793561,0.05371874
0.40749052,-0.15543805,-0.00117549,-0.24010816,0.25103033,0.09188489,-0.082911104,0.001868449,0.032283835
0.121165045,0.005279884,0.013339281,0.03610866,-0.058714785,-0.03128352,0.5018846,0.027521793,0.018654758
0.36603665,-0.095950484,0.005425334,-0.14165828,0.1330795,0.14274812,0.4295781,0.025668047,0.118962094
0.3988708,0.1467609,0.007379313,0.020583998,0.058111757,0.1594217,0.20037541,0.007916309,0.17726755
0.39917773,0.13482516,-0.030947626,0.02148645,0.06669209,-0.039089482,0.46793583,0.00957647,0.067981124
0.2671307,0.24407992,0.003851241,0.05681083,0.09620014,-0.005098257,-0.07624232,-0.001945257,-0.016844865
0.51401395,0.34891725,0.013880813,0.09419064,0.11395077,-0.26033634,0.022895962,-0.007481553,-0.003681403
1.0825701,0.36770132,0.000478163,0.00112145,0.23030767,-0.33595333,0.6566916,0.010247357,0.08834942
1.0924822,0.25544918,0.004304933,-0.10851331,0.34987998,-0.29219857,-0.04138954,-0.00804358,0.2084863
1.092085,0.24202076,0.007233845,-0.10251507,0.3373357,-0.034529757,-0.09660724,0.000835937,0.27435386
0.8334606,-0.2304532,-0.004914279,-0.41653448,0.4672339,-0.02840095,-0.054367904,-0.001796641,0.18107705
0.825187,-0.19202098,0.034812428,-0.13880733,0.08548642,-0.024874672,0.8278618,0.013746701,0.3174867
1.1551683,-0.31167042,-0.008722243,-0.59291905,0.68193156,0.36194003,-0.0821036,-0.008239433,0.37326705
0.40575728,0.22612047,0.008786421,0.005273905,0.15938804,0.005980952,-0.07970072,-0.000892952,-0.030419774
0.5378304,0.48992172,-0.010194941,0.1290715,0.17897777,0.09856386,-0.17853436,-0.00557445,-0.17450224
0.53105307,0.5454336,0.003720596,0.20045756,0.12314535,0.107565135,-0.18445346,-0.00368622,-0.15277712
0.54506767,0.31860954,0.010721183,0.02549721,0.19778058,0.076442525,-0.12309176,0.002780609,-0.15372287
0.21566866,0.51178193,0.006984416,0.4218935,-0.26517236,-0.061907865,-0.07553358,0.008177005,-0.15622905
0.21670023,0.5809029,0.012087541,0.4610918,-0.2710882,-0.04884343,-0.09762332,0.004192073,-0.15930916
0.21245968,0.290127,0.005854157,0.30604577,-0.2594211,-0.07715355,0.06524854,0.017178614,-0.1537265
0.25356394,0.69998425,0.006155884,0.58048916,-0.3679355,-0.020789713,-0.10840641,0.008809086,-0.24420342
0.027396202,0.30580932,0.000403862,0.20704077,-0.09652811,-0.003436176,-0.050759915,-8.17E-05,-0.0681989
0.027848817,0.24576113,0.002185814,0.17667396,-0.09402254,-0.000556719,-0.049545854,-0.00105419,-0.06680866
0.02608069,0.3163712,-0.004576055,0.21281295,-0.09808299,0.06874733,-0.049931616,0.000697773,-0.06721427
0.03022049,0.4022027,0.003551956,0.25752726,-0.10309506,-0.12833276,-0.04709416,-0.002763696,-0.07172704
0.045909747,0.18804792,0.003304997,0.14595775,-0.08779256,-0.016575366,-0.0472272,-0.002482943,-0.06714451
0.07997187,0.58054185,0.004115982,0.39831927,-0.18329209,-0.035811547,-0.096994676,-0.001111709,-0.13878275
0.114061855,0.6606115,0.012703903,0.49337843,-0.27032053,-0.057367332,-0.13444242,-0.006757505,-0.2077284
0.11559083,0.63532984,0.011289725,0.48171595,-0.27177966,-0.037823465,-0.13276382,-0.00541053,-0.2050621
0.11603641,0.65088904,0.009751965,0.4901742,-0.27188286,0.002519805,-0.13693434,-0.004532144,-0.20632541
0.11312873,0.2923119,-0.011588587,0.31138283,-0.25481462,0.14432064,-0.116922766,0.006134652,-0.20759353
0.06451963,0.42888,0.013176769,0.37127432,-0.266526,-0.035412535,-0.032038175,0.010783434,-0.17600223
0.06649013,0.48454407,0.012086031,0.40635392,-0.2720327,-0.027868792,-0.09654945,0.001116104,-0.17972873
0.06666081,0.4690837,0.007610085,0.40536657,-0.2744966,0.030378612,-0.13216111,-0.00368011,-0.18888982
0.058123693,0.32184044,0.01528683,0.38921744,-0.35557723,0.18222417,-0.08956497,0.01165675,-0.2663645
-0.002540031,0.14588091,0.002147107,0.12867853,-0.09282748,-0.016111631,-0.04778091,-0.002664298,-0.06788801
-0.001366542,0.2190782,0.001867706,0.16294178,-0.09362114,0.004969206,-0.048767693,-0.001678005,-0.06757984
0.16789292,0.16941588,0.002363458,0.045947056,0.049865156,-0.24725354,-0.07972971,-0.006980032,-0.11430967
0.17110947,0.07455817,-0.002230199,-0.057441413,0.11966007,0.100244924,-0.085060656,0.001390189,-0.09128495
0.17422326,-0.07578741,0.004262345,-0.142235,0.16192159,-0.015678495,-0.039085403,-0.001006816,-0.001532245
0.34768912,-0.15522821,0.010274629,-0.23072498,0.24081182,-0.04967508,-0.07725519,-0.000782091,-0.028622357
0.34746867,-0.15754443,-0.008017066,-0.25577268,0.27720705,-0.002821589,-0.08686121,1.91E-05,-0.025086418
0.5434326,-0.23372842,-0.016013395,-0.4228185,0.4818011,0.07351232,-0.11825849,-0.00718917,-0.06108053
0.36727184,-0.15369086,0.000731966,-0.34205484,0.41477692,-0.005018286,-0.08609541,-0.003840402,-0.05664096
0.367696,-0.15390366,0.005310078,-0.35118884,0.42932415,0.039197326,-0.08333975,-0.002964206,-0.06304344
0.3667648,-0.15557529,-0.0156571,-0.32450953,0.38387358,0.10930137,-0.08451704,-0.001805484,-0.06911618
0.3688743,-0.15393835,0.000681096,-0.30539224,0.34968698,0.22152184,-0.08933278,0.000408113,-0.078594506
0.06498285,-0.039006036,0.013374708,0.022854265,-0.069919005,-0.060907833,0.36486268,0.013696011,0.07448642
0.44494027,-0.10072999,0.01200751,-0.17293572,0.18176061,-0.27596667,0.051702365,0.006843649,-0.028887669
0.4389201,-0.17228857,-0.001781862,-0.26690584,0.27307114,-0.26287818,0.09934507,0.006095454,0.00202162
0.3694457,-0.15473053,0.002285149,-0.3040005,0.35181198,-0.026174055,-0.07753539,-0.002731741,-0.002549527
0.37025827,-0.15499726,0.006560615,-0.31625134,0.37030107,0.004474783,-0.08353498,-0.00311511,0.007778971
0.37294182,-0.1539222,-0.000625252,-0.3435491,0.4149472,0.047190644,-0.08363671,-0.001996495,-0.006222561
0.3700101,-0.007764977,-0.002888066,-0.2794012,0.42048183,0.12858787,-0.13335589,-0.005557604,-0.09818775
0.37086272,0.03133325,-0.007178738,-0.23045826,0.3475003,0.42868906,-0.1324741,-0.00145261,-0.10662824
-0.009637794,0.26584476,0.006771812,0.23932694,-0.17740655,-0.04459046,-0.09339588,-0.003273048,-0.13623038
-0.010742093,0.24598226,0.003405084,0.23242633,-0.17997093,-0.041240342,-0.09464709,-0.002945699,-0.13521029
-0.007295351,0.3049455,0.00337887,0.2622248,-0.18006772,0.065378785,-0.09282395,-0.002296917,-0.14038344
-0.012766161,0.12375514,0.002880464,0.11771488,-0.09175265,-0.023889666,-0.047769353,-0.002490006,-0.06573322
-0.013776967,0.04933318,0.001678198,0.080635905,-0.08661877,-0.011768143,-0.04245723,-0.001576036,-0.061070018
-0.057792384,0.07817316,0.00404162,0.1527436,-0.17734337,0.049468704,-0.01938323,0.003009576,-0.16218434
-0.14397596,0.34950778,0.009341139,0.4289078,-0.40288186,0.011394365,-0.071618706,0.00125932,-0.23603827
-0.14249372,0.2794252,0.016119437,0.33493033,-0.31514063,-0.027349206,-0.032489024,0.005039804,-0.18365632
-0.14187424,0.44166112,0.014975842,0.43976942,-0.34967402,-0.020972922,-0.16778004,-0.006148264,-0.20112357
-0.14228195,0.3388795,0.017101672,0.38470307,-0.3417759,0.04379315,-0.1451921,-0.00105238,-0.2117094
-0.13962516,0.16442949,0.007722393,0.30580905,-0.34951684,0.05843796,-0.03362046,0.004545752,-0.19388582
-0.21671419,-0.04258902,-0.023161609,0.24930833,-0.40909928,0.35914028,0.750803,0.008111697,-0.17672801
-0.07233584,0.06236432,0.00236239,0.08640973,-0.08763687,0.01675891,-0.04638783,-0.001370121,-0.067015074
-0.07246387,0.074458316,0.001392832,0.09520009,-0.092811234,0.013075819,-0.048291586,-0.001290452,-0.06605953
-0.0726004,0.11521238,0.000508625,0.11637439,-0.09484756,0.10480493,-0.047249913,-0.001496702,-0.070637904
0.03406326,-0.06017697,0.007071581,-0.047652952,0.027279735,-0.028841635,-0.031826697,-0.002379447,-0.053026825
0.16090232,-0.19795895,0.008184873,-0.22294468,0.20034124,-0.040527802,-0.047718287,-0.003149599,-0.060823016
0.25681484,-0.24204673,0.007204483,-0.25702682,0.20213622,-0.002198229,0.19832546,0.003482163,0.18763407
0.35661286,-0.28441897,0.0347305,-0.22986045,0.14656937,0.029980937,1.4470074,0.053896166,0.6050375
0.50311244,-0.31261387,0.029647905,-0.2828174,0.19159384,0.19273315,0.741307,0.032213356,0.9402631
0.49831465,-0.4253132,4.16E-05,-0.513227,0.4492424,0.19671176,0.79089195,0.010682169,1.2963005
0.47405937,-0.33229333,-0.002065142,-0.50682944,0.52002895,0.23173246,0.07129022,-0.010759808,0.98294973
0.4698984,-0.36546502,0.002384175,-0.5842978,0.62483144,0.27336127,-0.24492797,-0.010286994,0.5893994
0.09552268,-0.015941814,0.001084851,-0.14017537,0.21017389,0.03180196,-0.086399764,-0.002957664,-0.08201004
-0.007742028,0.15242194,0.000510559,0.047193523,0.039462917,0.006843859,-0.18302026,-0.006579161,-0.21013024
-0.010329912,0.18770088,-0.011860981,0.07653423,0.021704124,0.06441814,-0.18391845,-0.006427631,-0.21090151
-0.011734162,0.11837822,0.012772234,0.031102266,0.037652697,0.037959903,-0.17987853,-0.007199332,-0.22442882
-0.07200841,0.080494106,0.000799225,0.09376013,-0.086916745,-0.022213306,-0.047698442,-0.000936881,-0.06889193
-0.14828397,0.13333534,0.003452366,0.16977645,-0.17053643,-0.038048133,-0.089532994,-0.000767149,-0.12595429
-0.24148683,0.11856735,0.016768133,0.2137027,-0.25458282,-0.061102808,0.080640465,0.007371787,-0.15392987
-0.33912173,0.12484941,-0.002866578,0.27453336,-0.3465413,-0.10118733,-0.08203137,-0.001905531,-0.2177315
-0.44883415,-0.14772022,-0.7892714,0.16727692,-0.36434346,0.16720009,0.5000078,0.020647548,-0.030181337
-0.5636233,0.3150262,0.03386278,0.40980822,-0.41778564,-0.0222142,0.2525269,0.029401697,-0.11220245
-0.5667625,0.3695999,0.010246489,0.4631783,-0.4421138,-0.01959166,-0.14975789,0.001966447,-0.18885665
-0.5645595,0.86110616,0.012027781,0.71284807,-0.4453542,0.32441112,-0.22675604,-0.000631336,-0.2785491
-0.5634533,0.69756085,0.009889064,0.63665926,-0.45086262,0.6915205,-0.22581121,0.004783634,-0.34384552
-0.035038467,-0.10948469,0.008283645,-0.057022706,-0.001419969,-0.029761361,-0.110162266,-0.007719651,-0.1832161
-0.03336659,-0.10603395,0.011294376,-0.03239756,-0.038318917,-0.034159623,-0.1230794,-0.009110473,-0.15404491
-0.035369016,-0.1707406,0.000273736,-0.12340255,0.056200743,-0.024153553,-0.06270306,-0.007752098,-0.075164914
-0.037006393,-0.16505526,0.002572085,-0.08677322,0.001086175,-0.026472116,-0.034918737,-0.004658334,-0.016347952
-0.041079573,-0.13859856,0.029672135,-0.024227679,-0.0719386,-0.016195662,0.08197681,-0.000515539,0.022881655
0.001366254,-0.24101456,0.016100459,-0.06296107,-0.10166475,-0.003828917,-0.08241366,-0.007284075,0.005941456
0.086640164,-0.27329886,0.047828157,-0.038075265,-0.15887812,-0.4422784,0.40170145,-0.01822862,0.16683063
0.12212465,-0.2787372,-0.00043767,-0.1602919,0.028410364,-0.05958613,0.30936798,-0.003537901,0.58813834
0.12853955,-0.305028,0.028958548,-0.23663132,0.13291009,-0.031161034,-0.03726174,-0.011552922,0.53491914
0.12731491,-0.30893695,0.001868832,-0.2652844,0.1802624,0.040611595,-0.058114666,-0.009554952,0.35606098
-0.07202514,0.0844519,-6.35E-05,0.095759705,-0.087303266,-0.036995403,-0.047458075,-0.000886641,-0.06897949
-0.1490142,0.13951229,0.002520636,0.17030229,-0.16858728,-0.06686051,-0.09294293,-0.001601853,-0.13598287
