0,1,2,3,4,5,6,7,8,9,10
-0.4994598,-0.46282727,-0.016749099,-0.11390253,0.085597344,-0.17789537,-0.056198254,-0.23779924,-0.037253253,-0.022908702,0.13154878
-0.6945844,-0.44346362,0.031673662,-0.020219505,0.36950943,-0.30850244,-0.0781963,-0.3385753,-0.1976285,-0.02813293,0.045450743
-0.6947448,-0.44454414,0.037215877,-0.000842825,0.31355238,-0.33280239,-0.07508859,-0.35991815,-0.21882266,-0.028539449,0.065373965
-0.6985438,-0.4645955,-0.006120507,0.014139712,0.25741792,-0.3485166,-0.06699632,-0.41764563,-0.19031896,-0.027950644,0.03734128
-0.69438255,-0.39207804,0.08064149,0.108903766,0.1943614,-0.44500542,-0.06399716,-0.39947346,-0.060859747,-0.023675248,0.001117876
-0.7004009,-0.4406892,0.022230268,0.03499331,0.023784503,-0.3748248,-0.07130381,-0.32218984,-0.042111956,-0.026347116,0.022486094
-0.69612384,-0.46152264,0.021337327,-0.008603446,-0.034405287,-0.34081024,-0.07565814,-0.3206775,-0.21409668,-0.029042691,0.06789148
-0.695969,-0.47856718,0.011023408,-0.04108396,-0.09003468,-0.30680412,-0.07564452,-0.31224886,-0.26812214,-0.031009972,0.06532174
-0.7030262,-0.52474433,0.010405522,-0.19559062,-0.14685471,-0.10514417,-0.07299928,-0.14982894,-0.16922465,-0.031628266,0.05971051
-0.915038,-0.5408233,0.009146793,-0.13407907,0.013847674,-0.21211222,-0.08813088,-0.26349726,-0.38390273,-0.037862822,-0.070137896
-0.91253406,-0.56988037,0.024239698,-0.16695017,-0.19469853,-0.16348949,-0.07763085,-0.14665776,-0.39785507,-0.04026085,-0.07417246
-0.91546136,-0.5925771,0.022930749,-0.21219954,-0.26711562,-0.0741376,-0.05798366,-0.034969877,-0.3326821,-0.037045002,-0.085596286
-0.91756916,-0.5619219,0.03298837,-0.14436445,-0.336352,-0.19789776,-0.08635764,-0.14491339,-0.37970757,-0.039525226,-0.11338776
-0.92231464,-0.5802137,-0.005225819,-0.16694924,-0.4053225,-0.17676048,-0.08510299,-0.122515894,-0.4323408,-0.041178063,-0.12849334
-0.9207828,-0.61650985,0.015514802,-0.21675411,-0.47744676,-0.11684975,-0.07844783,-0.024897672,-0.42517972,-0.03825286,-0.1283113
-0.9087519,-0.5712907,0.030416055,-0.14468992,-0.6855559,-0.19754145,-0.03551752,0.31955424,-0.3532438,-0.03249401,-0.111087516
-0.9173141,-0.59460115,-0.021664023,-0.1741612,-0.7694668,-0.16337793,-0.08333791,0.79437685,-0.4026213,-0.036249027,-0.1281815
-0.90655994,-0.61929315,0.049421407,-0.2154522,-0.82922745,-0.122274384,-0.08431924,0.6132111,-0.40864196,-0.035437956,-0.094371095
-0.41780865,-0.08101538,0.01456116,0.1248238,0.13917562,-0.26043612,-0.031374656,-0.16745253,-0.06484988,-0.011096507,-0.063173935
-0.4169972,-0.066617176,0.014583685,0.13606827,0.1161881,-0.265554,-0.030165229,-0.16388962,-0.085617416,-0.011858866,-0.05474637
-0.41585988,-0.031584308,0.018690195,0.16198392,0.021648612,-0.27694786,-0.031223908,-0.16264303,-0.06439991,-0.008980393,-0.06313566
-0.415699,-0.006759048,0.016160479,0.18259957,-0.002273455,-0.2840533,-0.028170122,-0.16591033,-0.08864081,-0.010855034,-0.07264394
-0.55338496,-0.13208826,0.021079049,0.13535064,0.2878561,-0.30795303,-0.022507804,-0.002590563,-0.18229832,-0.021720752,-0.19317788
-0.5545768,-0.15387923,0.017338144,0.12274611,0.252337,-0.3041133,-0.018874373,-0.000532024,-0.19308928,-0.021743312,-0.18115564
-0.5537339,-0.14263469,0.024928428,0.13317621,0.14563906,-0.3154547,-0.016250446,0.031462803,-0.1815603,-0.019084916,-0.18212776
-0.55338836,-0.16624367,0.016001314,0.12070991,0.108767405,-0.30970475,-0.009725754,0.04261953,-0.19345085,-0.019412294,-0.17615393
-0.55117905,-0.18832703,0.014937129,0.10206174,0.07106591,-0.29936188,-0.006201131,0.056846138,-0.1576366,-0.01753369,-0.1713021
-0.5495893,-0.21248467,0.015480459,0.088076994,0.033649005,-0.29081184,0.00114869,0.06627269,-0.14739425,-0.017824784,-0.16665088
-0.54800546,-0.18381242,0.02906081,0.11343477,-0.002206806,-0.3045455,0.002555329,0.10402783,-0.08743576,-0.014061183,-0.17961612
-0.54775476,-0.11135411,0.03721866,0.16449374,-0.10778354,-0.32474542,0.013893381,0.2767318,-0.006968997,-0.008642614,-0.19487803
-0.5534834,-0.13605426,0.021049181,0.14688504,-0.14425835,-0.33179715,0.020367749,0.26386243,-0.17178538,-0.01427187,-0.21540913
-0.5438087,-0.09704076,0.033743102,0.16846424,-0.1704201,-0.3385803,0.025154855,-0.51909846,-0.14701833,-0.017480642,-0.23746996
-0.5439078,-0.12246448,0.020880919,0.1487993,-0.20533015,-0.3330193,0.041379835,-0.51878697,-0.19135512,-0.020393044,-0.24732292
-0.5437273,-0.08129883,0.033058584,0.17847061,-0.23906109,-0.35083395,0.04385938,-0.49778137,-0.20415819,-0.021027148,-0.25810474
-0.5370199,-0.09035425,0.02208307,0.17933857,-0.34200996,-0.34900406,0.20720384,-0.4411581,-0.2108759,-0.022628993,-0.26287377
-0.5405351,-0.073221356,0.029967416,0.20004423,-0.37737182,-0.35964876,0.44232392,-0.3502386,-0.21577336,-0.024759486,-0.26824966
-0.54578704,-0.06474085,0.031217987,0.19435248,-0.4181211,-0.366204,-0.06294888,-0.22510743,-0.20518894,-0.01963152,-0.2826217
-0.13526899,-0.13036817,0.0101214,-0.015827104,0.06925424,-0.068795644,-0.012323941,-0.124916114,-0.05232609,-0.007729858,-0.031868443
-0.13612543,-0.13255247,-0.02454644,-0.03133911,-0.024835356,-0.04888661,-0.013631283,-0.11494284,-0.053457685,-0.009140492,-0.028847955
-0.13458948,-0.13144627,0.00422946,-0.029711768,-0.060561847,-0.05106574,-0.014198603,-0.10905708,-0.07134085,-0.008998856,-0.02695854
-0.13477953,-0.13116364,0.000354167,-0.033860587,-0.07222987,-0.04429973,-0.01370189,-0.10783177,-0.072321646,-0.008956671,-0.030257888
-0.13419068,-0.13080938,0.01255108,-0.026173986,-0.08550452,-0.05611615,-0.014124554,-0.11063861,-0.06996871,-0.008751243,-0.031522445
-0.13440831,-0.1308265,0.011509627,-0.022026539,-0.098248206,-0.062232655,-0.014173379,-0.11390523,-0.06509609,-0.0087118,-0.023705276
-0.13358995,-0.13066924,0.008422906,-0.01522702,-0.110280894,-0.0720257,-0.013808208,-0.1184276,-0.07288291,-0.009504005,-0.020659106
-0.13350074,-0.13037497,0.004012849,-0.007328376,-0.14530386,-0.080770195,-0.012942866,-0.11715167,-0.07575763,-0.009907618,-0.022380807
-0.247164,-0.26496965,-0.008928116,-0.060760535,-0.30984265,-0.10377461,-0.028143452,-0.18996356,-0.15895845,-0.018045917,-0.15223108
-0.24831168,-0.26463246,0.004829656,-0.06079764,-0.33348954,-0.10100606,-0.027431166,-0.17989221,-0.15755133,-0.017600581,-0.15494564
-0.24877448,-0.26507288,0.012912359,-0.056670777,-0.3565074,-0.10700039,-0.027968502,-0.17110139,-0.16244313,-0.017829806,-0.15553214
-0.25043023,-0.26406884,-0.001915287,-0.06938354,-0.37942034,-0.08799294,-0.02639144,-0.12494605,-0.15731135,-0.0175775,-0.15199055
-0.25003284,-0.26691765,0.008979145,-0.02835533,-0.44371367,-0.14640135,-0.014414606,-0.08242467,-0.15645912,-0.018407628,-0.14621747
-0.2551773,-0.26737666,0.007777207,-0.029851928,-0.46606576,-0.1484455,-0.017614411,0.041301727,-0.15174076,-0.018818766,-0.1428293
-0.25036845,-0.26113856,0.016729869,-0.02883397,-0.50046957,-0.14344326,-0.028216092,0.376255,-0.16147159,-0.015059859,-0.1477152
-0.12041945,-0.1296419,0.004392725,-0.03532915,0.3114862,-0.04091403,-0.013704373,-0.1317018,-0.07781854,-0.005817935,-0.11863796
-0.12037704,-0.12930925,0.007004688,-0.035312563,0.29972202,-0.040180862,-0.012683434,-0.13140203,-0.081668355,-0.005898684,-0.11661326
-0.11976009,-0.12986794,0.005004525,-0.038562223,0.26428527,-0.036152914,-0.012221614,-0.12926137,-0.078354724,-0.005735472,-0.1107704
-0.11924525,-0.13026102,0.006511724,-0.038055234,0.25286415,-0.035323083,-0.012443401,-0.12848385,-0.07306851,-0.005563632,-0.10405803
-0.1201754,-0.13106908,-0.001882773,-0.040494673,0.24019913,-0.028473597,-0.010194201,-0.13071252,-0.080241635,-0.006056041,-0.100831404
-0.120175965,-0.13086806,0.005964596,-0.043481432,0.22903024,-0.029293187,-0.012689573,-0.12988584,-0.08433454,-0.006037757,-0.099803776
-0.12024127,-0.13209923,0.002548266,-0.052987553,0.2173912,-0.014168289,-0.013615727,-0.12453046,-0.08289909,-0.005781934,-0.098036855
-0.12100113,-0.13211177,-9.12E-05,-0.050363652,0.18218662,-0.016666282,-0.013224631,-0.12833232,-0.082494214,-0.006392539,-0.09609351
-0.120772205,-0.13215825,0.008882577,-0.059057303,0.17009525,-0.003655057,-0.014505703,-0.12009267,-0.08441009,-0.005876407,-0.0957718
-0.12028313,-0.13283911,0.011745781,-0.06905229,0.15795982,0.011226732,-0.015598952,-0.109321795,-0.07885781,-0.005080313,-0.09421012
-0.34182596,-0.10629414,0.015750632,0.037787434,0.30002484,-0.14700569,-0.031847358,-0.24029392,-0.1555209,-0.01110065,-0.21714339
-0.34167367,-0.09258057,0.015531113,0.05059081,0.2769056,-0.15425016,-0.030272981,-0.24107198,-0.15083508,-0.010686815,-0.21315114
-0.3396079,-0.097068936,0.01600744,0.045758005,0.20598269,-0.14783117,-0.029411836,-0.23061757,-0.13975999,-0.010263354,-0.20607887
-0.3387195,-0.08855927,0.013866935,0.05257339,0.18247649,-0.1538774,-0.02703904,-0.22712407,-0.15336394,-0.011223719,-0.2022122
-0.3381455,-0.09262395,0.010564709,0.04935822,0.15934193,-0.15348925,-0.027394863,-0.22715206,-0.15000775,-0.011273161,-0.1997233
-0.337694,-0.08634885,0.02173772,0.05584336,0.13565749,-0.15659596,-0.028404001,-0.22253737,-0.14240354,-0.010614216,-0.18937553
-0.33757603,-0.09146209,0.012637174,0.05094869,0.11271075,-0.15420821,-0.027004575,-0.22531262,-0.15199202,-0.011588618,-0.18669935
-0.3364088,-0.09721108,0.009865098,0.04302713,0.018955491,-0.14689624,-0.028933806,-0.2082035,-0.15722921,-0.01190649,-0.18359973
-0.33545697,-0.10534209,0.015687766,0.034246277,-0.004108503,-0.14061166,-0.02995954,-0.20581385,-0.15638167,-0.01142481,-0.18244478
-0.33439344,-0.11421499,0.020904798,0.027066544,-0.027247284,-0.1361886,-0.030283578,-0.20425577,-0.15572889,-0.011065111,-0.18079393
-0.3336686,-0.12335588,0.018734463,0.018869817,-0.050643668,-0.12931597,-0.030542087,-0.20078033,-0.14042084,-0.010588914,-0.17514886
-0.3331403,-0.11576857,0.014587987,0.02550263,-0.121233396,-0.13334037,-0.03011394,-0.19058211,-0.14342828,-0.01126188,-0.17483947
-0.33313555,-0.115720496,0.010913909,0.022062957,-0.14456482,-0.13127258,-0.031058066,-0.18958806,-0.15659463,-0.012113154,-0.17560433
-0.33417785,-0.11057645,-0.000522263,0.029878069,-0.16843502,-0.13628456,-0.029854966,-0.19392675,-0.15289824,-0.012751609,-0.1753843
-0.33145124,-0.09470321,0.032461647,0.044705365,-0.19296527,-0.14812332,-0.030572053,-0.17787138,-0.14983149,-0.01086463,-0.1729915
-0.33585197,-0.049723126,0.015289729,0.08982076,-0.21776117,-0.17527169,-0.026920425,-0.16236961,-0.14786407,-0.011857659,-0.1773784
-0.33435917,-0.046274297,-0.01566111,0.09432747,-0.2873824,-0.18120669,-0.02668054,-0.13140774,-0.15456156,-0.013770849,-0.17890666
-0.3348667,-0.03849122,0.020084463,0.10112575,-0.31221724,-0.18501385,-0.027998028,-0.12630396,-0.1528947,-0.012036487,-0.18787259
-0.33344257,-0.06706765,-0.000191394,0.074967094,-0.3370768,-0.1706924,-0.02991999,-0.104360655,-0.16181219,-0.012970939,-0.18986857
-0.3345487,-0.076483354,-0.051693447,0.06428099,-0.35760155,-0.1646085,-0.031398363,-0.115361005,-0.15344429,-0.014333516,-0.18685453
-0.3344586,-0.07283221,0.027633034,0.07073529,-0.38257295,-0.16793324,-0.032474,-0.06853933,-0.15778951,-0.01174815,-0.18912974
-0.33563942,-0.054176986,0.021391949,0.09275741,-0.4525115,-0.18428111,-0.023347255,0.11988202,-0.15989418,-0.01062268,-0.19286513
-0.33165324,-0.012352072,0.01678157,0.13255128,-0.47165066,-0.20309888,-0.001991771,0.34379867,-0.15600722,-0.01219663,-0.19303401
-0.33104157,-0.018146954,0.014502123,0.120331876,-0.49609068,-0.19626321,-0.02546908,0.57656455,-0.15241164,-0.009078309,-0.19244528
-0.08633825,-0.11864291,0.009428646,-0.034320943,0.39455116,-0.03741061,-0.018321544,-0.111541994,-0.055584446,-0.005025327,-0.11004506
-0.086538434,-0.12119934,0.002853058,-0.045366332,0.38285094,-0.021656573,-0.01573863,-0.10549308,-0.040638134,-0.004427269,-0.08351395
-0.08793316,-0.12434265,-0.000335418,-0.05887387,0.34752166,-0.002052665,-0.011095873,-0.10412726,-0.06812935,-0.004955947,-0.0751116
-0.08721645,-0.122176856,0.007812396,-0.050288342,0.33581257,-0.01470571,-0.010903192,-0.106646016,-0.076348715,-0.005209342,-0.07571689
-0.08686891,-0.11551823,0.012634534,-0.03755647,0.3249316,-0.0303979,-0.011218473,-0.09859856,-0.055543117,-0.004548505,-0.07122817
-0.086349845,-0.10969287,0.009966876,-0.0266537,0.31296536,-0.044570055,-0.010726521,-0.09768281,-0.046293557,-0.004204467,-0.064292125
-0.08520043,-0.10131085,0.009678096,-0.017722271,0.30145147,-0.05167432,-0.012210607,-0.08654553,-0.018253746,-0.003312826,-0.05629213
-0.08643993,-0.10500914,0.004849525,-0.017913617,0.265767,-0.047626663,-0.008614914,-0.08439261,-0.02005383,-0.003733158,-0.048596904
-0.08722405,-0.10500826,0.007401772,-0.01795502,0.25357392,-0.04840236,-0.007115473,-0.08639196,-0.047683515,-0.004939273,-0.039661687
-0.08777679,-0.114176616,0.000682082,-0.035258837,0.24247462,-0.031287566,-0.007593251,-0.09036566,-0.024787493,-0.004984498,-0.005358168
-0.08760877,-0.11800602,0.003566235,-0.044472896,0.23064615,-0.020501494,-0.007672003,-0.09170561,-0.04318411,-0.005799398,0.010736731
-0.08672342,-0.120362505,0.004311711,-0.047490694,0.21949448,-0.016014688,-0.008078628,-0.09336767,-0.046337716,-0.005879939,0.023036234
-0.087347016,-0.115323946,0.015517073,-0.02456174,0.18448171,-0.045715507,-0.010852609,-0.09289679,-0.02477909,-0.006215781,0.044468824
-0.08652978,-0.11765872,0.007451395,-0.033044152,0.17418423,-0.035300717,-0.010061055,-0.09017498,-0.024566643,-0.006224155,0.060859144
-0.08783796,-0.11627391,0.009137677,-0.017089762,0.16167597,-0.052701965,-0.011046112,-0.098404214,-0.019570326,-0.006955966,0.07677552
-0.08676076,-0.114991724,0.011885162,-0.01346568,0.1457767,-0.0636325,-0.011852413,-0.10058129,0.09361747,-0.001722813,0.106442556
-0.08923641,-0.1080679,0.013102401,0.001207091,0.13501115,-0.075765654,-0.014331964,-0.09696118,0.027397519,-0.005032167,0.13147129
-0.15145335,-0.2193983,0.025772914,-0.021775886,0.20529023,-0.12651123,-0.02762413,-0.165819,0.14612333,-0.004569754,0.10497134
-0.15275377,-0.21384142,0.020885635,-0.005209826,0.18303338,-0.14251773,-0.025259905,-0.17461061,0.06160851,-0.006970704,0.17413303
-0.1517086,-0.22181861,0.011156406,-0.023322485,0.15912385,-0.12273972,-0.02373856,-0.16681951,0.12719536,-0.00403595,0.26151913
-0.15042877,-0.21314864,0.023597807,-0.003575444,0.13508584,-0.14844672,-0.023534475,-0.17469707,0.15274766,-0.00356473,0.30925107
-0.14947747,-0.21595441,0.017541915,-0.006751522,0.1106525,-0.14462157,-0.025669131,-0.1789597,0.029093118,-0.006828874,0.3738046
-0.14962281,-0.23186295,-0.003405351,-0.027697906,0.041268848,-0.12775323,-0.025483062,-0.1868887,0.08049136,-0.006506205,0.39790627
-0.14746915,-0.24154176,-0.010166943,-0.054652683,0.015166815,-0.09989378,-0.026149405,-0.18943404,0.015026782,-0.007635042,0.43431914
-0.29622704,-0.15326497,0.052183468,0.122394994,0.31377536,-0.29886457,-0.043221287,-0.26790208,0.094722755,-0.016058505,0.3413152
-0.29679698,-0.15005334,0.03190421,0.12883168,0.28005037,-0.30630243,-0.042308733,-0.28136286,0.15643698,-0.013383895,0.36487806
-0.2964499,-0.16070004,0.019657407,0.11984963,0.24099186,-0.3026426,-0.04387919,-0.27814147,-0.025080338,-0.016835779,0.41385007
-0.2950278,-0.14288516,0.030699063,0.14448684,0.13588381,-0.32492226,-0.037647005,-0.277028,0.05644235,-0.012272492,0.44460124
-0.33555663,-0.20507596,0.049118903,0.17448035,0.3603061,-0.41208783,-0.06361562,-0.29069602,0.4868658,-0.007368013,0.2223663
-0.33677578,-0.21697567,0.031683315,0.15669806,0.31841996,-0.39013782,-0.062372673,-0.2571042,0.5831041,-0.003400311,0.25842515
-0.33781862,-0.11134702,0.06324841,0.25538796,0.26787478,-0.45701802,-0.05714277,-0.25110397,0.4354784,-0.00285086,0.2690998
-0.37195003,-0.122171566,0.06011895,0.294856,0.43936214,-0.5364372,-0.047908425,-0.12546273,0.4690658,-0.002068982,0.14737841
-0.37420952,-0.07361482,0.053218484,0.31060573,0.26050356,-0.5425568,-0.04722108,0.010209485,0.72973084,0.024135806,0.114888586
-0.3713433,-0.12934758,0.030496331,0.27804625,0.20387197,-0.5372632,-0.039476644,-0.015300524,0.40853316,-0.002002806,0.21510461
-0.37293285,0.035077907,0.07825108,0.40428382,0.15040506,-0.6016897,-0.043428916,0.009269969,0.5497487,0.01873897,0.124322854
-0.39031684,-0.018220574,0.061697215,0.41794416,0.24535947,-0.6543756,-0.03188249,0.12139365,0.21122292,-0.007528693,0.09241248
-0.37966818,-0.16613945,0.000220317,0.30903465,0.17050731,-0.6142833,-0.019200902,0.09857564,0.14705294,-0.009939849,0.18160461
-0.3827325,-0.070373386,0.076654315,0.3853587,-0.0338086,-0.6826324,0.056314457,-0.4267941,0.26631597,-0.002984598,0.20499769
-0.38033623,-0.18060605,0.004625322,0.3285354,-0.11504813,-0.6479162,0.27706972,-0.41334665,0.15235996,-0.005179226,0.2356149
-0.37587655,-0.21926029,0.031600766,0.29414037,-0.1812579,-0.6398086,-0.09624635,0.24726212,0.3337096,-0.016586274,0.27749377
-0.24456115,-0.07532598,0.032580234,0.1686873,0.26414493,-0.34605393,-0.05567239,0.032699037,0.23911074,-0.00736019,0.63810813
-0.23830009,-0.07848789,0.030759357,0.1835298,0.20848672,-0.35610232,-0.065736085,0.02690304,0.05459009,-0.015369952,0.6963308
-0.23734137,-0.07778752,0.027920928,0.19445835,0.07179642,-0.36692443,-0.06957291,0.06526096,0.0802327,-0.014662743,0.7676982
-0.23878343,0.016416937,0.05450136,0.2849813,0.02942741,-0.45167613,-0.06524837,0.012369162,0.32761627,0.000510439,0.7120019
-0.23644353,0.02366691,0.03042905,0.29476032,-0.01133846,-0.4548492,-0.0658995,0.02658461,0.4347127,0.006232053,0.7613004
-0.23237449,-0.19120173,-0.024030685,0.14011976,0.33984753,-0.3905791,-0.06513924,0.102972984,0.3745865,-0.006871089,0.78561455
-0.23215567,-0.24350171,0.016057452,0.082702346,0.27332243,-0.34227693,-0.060688447,-0.6822401,0.21170151,-0.01478979,0.8619946
-0.23434842,-0.23898016,0.038982507,0.10365918,0.10304961,-0.37310985,-0.061664626,-0.67070115,0.08678489,-0.01671733,0.90657264
-0.23511997,-0.24099831,0.031458076,0.11558926,0.04351517,-0.3862121,-0.06329472,-0.6738377,0.026166523,-0.018401638,0.9019103
-0.23544662,-0.29070413,-0.023927681,0.05979465,-0.016603231,-0.3253711,-0.0561766,-0.700352,0.03175664,-0.020885855,0.85919505
-0.23189569,-0.30965984,0.0233218,0.026018508,-0.08085681,-0.29118598,-0.045509,-0.68824375,0.24941671,-0.02283381,0.8150219
-0.23710513,-0.36651987,-0.004060939,-0.09587347,-0.13753633,-0.13981259,-0.043628026,-0.64312243,0.10760178,-0.029599637,0.69723433
-0.2349294,-0.35063457,-0.000332825,-0.025300816,-0.3105288,-0.22372238,-0.048665732,-0.7056461,-0.09769742,-0.035456404,0.59366477
-0.23616707,-0.33026105,0.04745973,0.01964457,-0.36717492,-0.28411654,-0.027149206,-0.68481296,-0.0940517,-0.027023017,0.52229506
-0.23176399,-0.34742135,0.007163739,-0.015984483,-0.4235713,-0.24187553,-0.046937197,-0.6991698,-0.2558497,-0.033878088,0.4856849
-0.23156685,-0.3328932,0.017683016,0.018546712,-0.4837221,-0.28776672,-0.043039527,-0.7219485,-0.25714782,-0.030382618,0.45494452
-0.23195072,-0.31785953,0.03663928,0.05639913,-0.5415595,-0.33395278,-0.036789935,-0.73656386,-0.22249828,-0.029162213,0.4197262
-0.2314218,-0.32313204,-0.20532148,0.050978772,-0.69727546,-0.3243815,0.063565105,-0.67752606,-0.22744401,-0.023484647,0.35697296
-0.2267493,-0.2923975,-0.001490407,0.1317181,-0.78231907,-0.4039663,0.20840465,-0.6166342,-0.18531224,-0.035073742,0.27753752
-0.2267773,-0.25936115,0.00130444,0.19423588,-0.8319341,-0.48647404,-0.081797056,0.58885723,-0.027109684,-0.0291031,0.089883305
0.003512655,-0.12952907,0.002512839,-0.05620428,0.1499593,-0.00812358,-0.015672164,-0.10913101,-0.009687297,-0.006521404,0.055914797
0.001720406,-0.11717114,0.022790221,-0.02405738,0.13631357,-0.053843535,-0.015144955,-0.09495588,0.08742219,-0.003319711,0.0977779
-0.004679509,-0.10909963,0.012040094,-0.007017262,0.09655185,-0.07578512,-0.013420762,-0.08999333,0.33650556,0.011288106,0.19889571
0.022093281,-0.22097905,0.019821512,-0.03570631,0.18192656,-0.11282524,-0.028704494,-0.17374155,0.1391915,-0.006713107,0.19000421
0.022412129,-0.23121499,0.009634342,-0.055544727,0.15834774,-0.09355098,-0.027399305,-0.17210913,0.16408752,-0.00526759,0.25341007
0.022315517,-0.23138143,0.014884695,-0.061142392,0.13422707,-0.088751815,-0.02947505,-0.16952589,0.08604971,-0.007133067,0.30446717
0.02150724,-0.2331176,0.013298159,-0.06923435,0.11157716,-0.07946144,-0.029564604,-0.16055281,0.09736559,-0.006940529,0.33241552
0.02347067,-0.23001035,0.018183336,-0.06437623,0.042017546,-0.08718276,-0.031781435,-0.15400836,-0.000806142,-0.008926526,0.37105358
0.021975212,-0.22716506,0.02089345,-0.041625977,0.016718019,-0.11600338,-0.03042595,-0.16532977,0.09078137,-0.0079754,0.39110798
0.021380782,-0.2334918,0.011712803,-0.0643077,-0.007200909,-0.08931749,-0.030899622,-0.15306132,0.04481309,-0.008929133,0.40794283
0.017675836,-0.25034893,-0.0329044,-0.09176753,-0.031937804,-0.054326266,-0.030711351,-0.1730066,0.050943688,-0.009544238,0.4009304
0.02073209,-0.24895619,0.012322282,-0.097588025,-0.053605217,-0.04890822,-0.029634258,-0.15797365,0.001288159,-0.00981544,0.41479537
0.020299397,-0.2514335,0.012425946,-0.108755566,-0.12389671,-0.033102043,-0.029737512,-0.12774962,-0.019487053,-0.01027219,0.4379397
0.020630255,-0.24819486,0.01779737,-0.088484176,-0.14866121,-0.063351735,-0.0314917,-0.13176149,-0.04362516,-0.01055935,0.45529208
0.020085447,-0.25351787,-0.000308692,-0.097746424,-0.17159027,-0.051195513,-0.032585405,-0.13176492,-0.05606948,-0.011004761,0.44774348
0.018966544,-0.25795287,-0.035263054,-0.115559466,-0.19427618,-0.022077095,-0.029143654,-0.148189,0.013953885,-0.011317924,0.37550226
0.021501504,-0.2618873,0.004287202,-0.11677476,-0.21822546,-0.019238617,-0.027321229,-0.14998037,-0.07179472,-0.010597527,0.3505241
0.02206412,-0.26335198,0.012400221,-0.10595075,-0.2904645,-0.034403846,-0.02772996,-0.13707702,-0.06395848,-0.011128381,0.31918952
0.023928404,-0.2634483,0.003882699,-0.11654497,-0.3128333,-0.016462639,-0.028749257,-0.12386174,-0.100512534,-0.011123523,0.28175288
0.025328673,-0.2649699,0.00192577,-0.12026275,-0.33493072,-0.010862116,-0.029792782,-0.1217174,-0.13208908,-0.010968059,0.25700536
0.027369298,-0.26571763,0.02020647,-0.10654352,-0.35777968,-0.03242244,-0.03073885,-0.118185185,-0.13372397,-0.011259735,0.24115
0.028473027,-0.26594806,0.026194219,-0.10338966,-0.3805462,-0.035498217,-0.031497747,-0.10142054,-0.121676005,-0.01128234,0.19724938
0.033215,-0.26958495,-0.001117744,-0.10777741,-0.4482458,-0.032837287,-0.033778537,0.05485846,-0.15285909,-0.011653781,0.18792424
0.031796068,-0.27112234,-0.022639517,-0.107195206,-0.47335765,-0.03511788,-0.03347494,0.2016464,-0.15219861,-0.013066113,0.17489828
0.02177921,-0.27034968,0.018707786,-0.13387448,-0.50674176,0.006908465,-0.038081937,0.38441172,-0.16289462,-0.010467395,0.16239949
-0.003826167,-0.1134184,-0.008058738,-0.021639489,0.2640211,-0.058040056,-0.016021453,-0.116334476,-0.036367837,-0.004161239,-0.10367655
-0.003879555,-0.11001232,0.006064702,-0.023410387,0.25380817,-0.055319443,-0.014320821,-0.10925263,-0.041030817,-0.004722998,-0.08079672
-0.003152169,-0.1077521,0.006599043,-0.012888245,0.24160716,-0.06986616,-0.01419184,-0.11636956,-0.049928695,-0.00569588,-0.062197138
-0.003380392,-0.10770427,0.006719124,-0.00611566,0.22909066,-0.077089235,-0.014005693,-0.120210834,-0.06204918,-0.006753758,-0.04864388
-0.003098838,-0.10928115,0.006208798,-0.006913088,0.21718222,-0.07716889,-0.01440462,-0.12107078,-0.06359663,-0.007003203,-0.04079161
-0.001441188,-0.111472204,0.00803504,-0.000683442,0.18190172,-0.087145306,-0.017500008,-0.12580347,-0.034480944,-0.006401017,-0.023205118
0.019023232,-0.23947276,0.007833192,-0.04255064,0.34268215,-0.116351165,-0.030455323,-0.24161613,-0.08812099,-0.012651771,-0.11091381
0.018921725,-0.23394324,0.020652883,-0.014628299,0.31805408,-0.15200137,-0.03211166,-0.25310203,-0.08585991,-0.014157191,-0.08132107
0.018733915,-0.23443188,0.018177232,-0.012878776,0.29453227,-0.15199046,-0.030644428,-0.25193205,-0.03977797,-0.012785718,-0.027256489
0.01965528,-0.2426715,0.009947212,-0.031214252,0.27099755,-0.13167524,-0.032479797,-0.24887662,-0.048425235,-0.012769744,0.001681642
0.020346537,-0.24563728,0.010530986,-0.03076613,0.20141384,-0.13634753,-0.03494156,-0.25233024,-0.06651923,-0.014532477,0.03397181
0.02090983,-0.23798318,0.03120671,-0.018508896,0.17759699,-0.14470237,-0.033458203,-0.2284044,0.075094365,-0.009872586,0.10297106
0.019636668,-0.23915865,0.016441233,-0.019665025,0.15525362,-0.14965726,-0.032553524,-0.23596995,0.051875636,-0.010209769,0.16560182
0.022314273,-0.22179304,0.027603015,0.008470565,0.13108763,-0.18464237,-0.03250464,-0.23365733,0.36495012,0.003661245,0.25259024
0.06079513,-0.3275934,0.04090489,0.045701228,0.1569198,-0.29892918,-0.04490943,-0.36293957,0.53237635,-4.49E-05,0.22070958
0.05921188,-0.34398156,0.00488624,0.024967797,0.054002367,-0.27644742,-0.04612167,-0.33890894,0.5894481,0.002346709,0.28823802
0.059026413,-0.33988106,0.021217123,0.014949374,0.02011425,-0.28181246,-0.044424362,-0.34916198,0.12896366,-0.010576695,0.38081178
0.059492104,-0.3635623,0.000635821,-0.002523542,-0.01506344,-0.26806203,-0.048803322,-0.35933107,0.52951705,-0.001030386,0.43619534
