time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1909,-7.742295721,-1.127397529,1.215314858,-0.715899359,0.965897084,2.684159769,0.91698027,-0.154383592,-0.567416774,-0.183310064,0.123951358,0.082881765,-0.259571245,-0.068909998,-5.942044324,6.610915537,0.648788894,-2.095472185,-2.322862897,0.186611,-0.339233719,-1.103384092,-1.183351325,0.129257649,0.031572853,-0.503666248,-0.224710405,0.107494153,-0.489547994,-0.974230682,-0.199771296,0.37957631,0.107062238,-0.386169838,0.177836023,-0.950295075,-1.62022698,-0.052724451,0.430378778,-0.642688338,0.057826826,-0.025426046
1910,-0.154383592,-0.567416774,-0.183310064,0.123951358,0.082881765,-0.259571245,-0.068909998,-5.942044324,6.610915537,0.648788894,-2.095472185,-2.322862897,0.186611,-0.339233719,-1.103384092,-1.183351325,0.129257649,0.031572853,-0.503666248,-0.224710405,0.107494153,-0.489547994,-0.974230682,-0.199771296,0.37957631,0.107062238,-0.386169838,0.177836023,-0.950295075,-1.62022698,-0.052724451,0.430378778,-0.642688338,0.057826826,-0.025426046,0.349255197,-0.403553607,-0.932158284,1.397935457,-0.258967833,-0.336183408,0.680567677
1911,-5.942044324,6.610915537,0.648788894,-2.095472185,-2.322862897,0.186611,-0.339233719,-1.103384092,-1.183351325,0.129257649,0.031572853,-0.503666248,-0.224710405,0.107494153,-0.489547994,-0.974230682,-0.199771296,0.37957631,0.107062238,-0.386169838,0.177836023,-0.950295075,-1.62022698,-0.052724451,0.430378778,-0.642688338,0.057826826,-0.025426046,0.349255197,-0.403553607,-0.932158284,1.397935457,-0.258967833,-0.336183408,0.680567677,0.362933595,-0.311697587,-0.37107734,0.058579404,-0.282087444,-0.211152591,-0.343903264
1912,-1.103384092,-1.183351325,0.129257649,0.031572853,-0.503666248,-0.224710405,0.107494153,-0.489547994,-0.974230682,-0.199771296,0.37957631,0.107062238,-0.386169838,0.177836023,-0.950295075,-1.62022698,-0.052724451,0.430378778,-0.642688338,0.057826826,-0.025426046,0.349255197,-0.403553607,-0.932158284,1.397935457,-0.258967833,-0.336183408,0.680567677,0.362933595,-0.311697587,-0.37107734,0.058579404,-0.282087444,-0.211152591,-0.343903264,-1.486368013,-0.912115079,-1.408602411,1.475614272,-0.760776467,-1.12556786,0.241572374
2001,-0.489547994,-0.974230682,-0.199771296,0.37957631,0.107062238,-0.386169838,0.177836023,-0.950295075,-1.62022698,-0.052724451,0.430378778,-0.642688338,0.057826826,-0.025426046,0.349255197,-0.403553607,-0.932158284,1.397935457,-0.258967833,-0.336183408,0.680567677,0.362933595,-0.311697587,-0.37107734,0.058579404,-0.282087444,-0.211152591,-0.343903264,-1.486368013,-0.912115079,-1.408602411,1.475614272,-0.760776467,-1.12556786,0.241572374,-0.702638386,0.564298664,0.296010038,-0.752986533,-0.832336805,-0.372802438,-0.280413553
2002,-0.950295075,-1.62022698,-0.052724451,0.430378778,-0.642688338,0.057826826,-0.025426046,0.349255197,-0.403553607,-0.932158284,1.397935457,-0.258967833,-0.336183408,0.680567677,0.362933595,-0.311697587,-0.37107734,0.058579404,-0.282087444,-0.211152591,-0.343903264,-1.486368013,-0.912115079,-1.408602411,1.475614272,-0.760776467,-1.12556786,0.241572374,-0.702638386,0.564298664,0.296010038,-0.752986533,-0.832336805,-0.372802438,-0.280413553,2.070461701,0.55824143,0.537564053,0.388470266,-0.050015304,0.437464052,-0.015642852
2003,0.349255197,-0.403553607,-0.932158284,1.397935457,-0.258967833,-0.336183408,0.680567677,0.362933595,-0.311697587,-0.37107734,0.058579404,-0.282087444,-0.211152591,-0.343903264,-1.486368013,-0.912115079,-1.408602411,1.475614272,-0.760776467,-1.12556786,0.241572374,-0.702638386,0.564298664,0.296010038,-0.752986533,-0.832336805,-0.372802438,-0.280413553,2.070461701,0.55824143,0.537564053,0.388470266,-0.050015304,0.437464052,-0.015642852,-0.556669627,-0.475493653,0.255453043,0.702529288,0.624246825,-0.436479996,1.935643855
2004,0.362933595,-0.311697587,-0.37107734,0.058579404,-0.282087444,-0.211152591,-0.343903264,-1.486368013,-0.912115079,-1.408602411,1.475614272,-0.760776467,-1.12556786,0.241572374,-0.702638386,0.564298664,0.296010038,-0.752986533,-0.832336805,-0.372802438,-0.280413553,2.070461701,0.55824143,0.537564053,0.388470266,-0.050015304,0.437464052,-0.015642852,-0.556669627,-0.475493653,0.255453043,0.702529288,0.624246825,-0.436479996,1.935643855,0.425704625,-0.012043306,-1.804119185,1.178001162,-0.213199483,0.434395414,0.346707287
2005,-1.486368013,-0.912115079,-1.408602411,1.475614272,-0.760776467,-1.12556786,0.241572374,-0.702638386,0.564298664,0.296010038,-0.752986533,-0.832336805,-0.372802438,-0.280413553,2.070461701,0.55824143,0.537564053,0.388470266,-0.050015304,0.437464052,-0.015642852,-0.556669627,-0.475493653,0.255453043,0.702529288,0.624246825,-0.436479996,1.935643855,0.425704625,-0.012043306,-1.804119185,1.178001162,-0.213199483,0.434395414,0.346707287,-0.199248204,-0.628559784,-0.307407181,0.325832238,0.233013698,-0.336220595,0.040841154
2006,-0.702638386,0.564298664,0.296010038,-0.752986533,-0.832336805,-0.372802438,-0.280413553,2.070461701,0.55824143,0.537564053,0.388470266,-0.050015304,0.437464052,-0.015642852,-0.556669627,-0.475493653,0.255453043,0.702529288,0.624246825,-0.436479996,1.935643855,0.425704625,-0.012043306,-1.804119185,1.178001162,-0.213199483,0.434395414,0.346707287,-0.199248204,-0.628559784,-0.307407181,0.325832238,0.233013698,-0.336220595,0.040841154,-1.568990521,1.163149328,-1.026969127,1.360397087,2.349540409,-0.466108079,0.255775198
2007,2.070461701,0.55824143,0.537564053,0.388470266,-0.050015304,0.437464052,-0.015642852,-0.556669627,-0.475493653,0.255453043,0.702529288,0.624246825,-0.436479996,1.935643855,0.425704625,-0.012043306,-1.804119185,1.178001162,-0.213199483,0.434395414,0.346707287,-0.199248204,-0.628559784,-0.307407181,0.325832238,0.233013698,-0.336220595,0.040841154,-1.568990521,1.163149328,-1.026969127,1.360397087,2.349540409,-0.466108079,0.255775198,-4.824607727,1.117799483,1.124444441,0.610347092,0.456740736,0.40689591,-0.361398762
2008,-0.556669627,-0.475493653,0.255453043,0.702529288,0.624246825,-0.436479996,1.935643855,0.425704625,-0.012043306,-1.804119185,1.178001162,-0.213199483,0.434395414,0.346707287,-0.199248204,-0.628559784,-0.307407181,0.325832238,0.233013698,-0.336220595,0.040841154,-1.568990521,1.163149328,-1.026969127,1.360397087,2.349540409,-0.466108079,0.255775198,-4.824607727,1.117799483,1.124444441,0.610347092,0.456740736,0.40689591,-0.361398762,-0.793545901,-1.046284813,0.237580837,0.371324704,-0.352010021,-0.439863163,-0.084889507
2010,0.425704625,-0.012043306,-1.804119185,1.178001162,-0.213199483,0.434395414,0.346707287,-0.199248204,-0.628559784,-0.307407181,0.325832238,0.233013698,-0.336220595,0.040841154,-1.568990521,1.163149328,-1.026969127,1.360397087,2.349540409,-0.466108079,0.255775198,-4.824607727,1.117799483,1.124444441,0.610347092,0.456740736,0.40689591,-0.361398762,-0.793545901,-1.046284813,0.237580837,0.371324704,-0.352010021,-0.439863163,-0.084889507,-1.261599068,-0.952000754,0.25976287,0.443918397,-0.018310013,-0.328778674,0.151204303
2011,-0.199248204,-0.628559784,-0.307407181,0.325832238,0.233013698,-0.336220595,0.040841154,-1.568990521,1.163149328,-1.026969127,1.360397087,2.349540409,-0.466108079,0.255775198,-4.824607727,1.117799483,1.124444441,0.610347092,0.456740736,0.40689591,-0.361398762,-0.793545901,-1.046284813,0.237580837,0.371324704,-0.352010021,-0.439863163,-0.084889507,-1.261599068,-0.952000754,0.25976287,0.443918397,-0.018310013,-0.328778674,0.151204303,-0.973996551,2.302512651,0.274124317,-0.005435822,-0.421916548,-1.135538721,-0.115262692
2012,-1.568990521,1.163149328,-1.026969127,1.360397087,2.349540409,-0.466108079,0.255775198,-4.824607727,1.117799483,1.124444441,0.610347092,0.456740736,0.40689591,-0.361398762,-0.793545901,-1.046284813,0.237580837,0.371324704,-0.352010021,-0.439863163,-0.084889507,-1.261599068,-0.952000754,0.25976287,0.443918397,-0.018310013,-0.328778674,0.151204303,-0.973996551,2.302512651,0.274124317,-0.005435822,-0.421916548,-1.135538721,-0.115262692,0.651690831,0.319607809,1.15334135,1.394117936,-0.687335857,0.718476982,0.216280458
2101,-4.824607727,1.117799483,1.124444441,0.610347092,0.456740736,0.40689591,-0.361398762,-0.793545901,-1.046284813,0.237580837,0.371324704,-0.352010021,-0.439863163,-0.084889507,-1.261599068,-0.952000754,0.25976287,0.443918397,-0.018310013,-0.328778674,0.151204303,-0.973996551,2.302512651,0.274124317,-0.005435822,-0.421916548,-1.135538721,-0.115262692,0.651690831,0.319607809,1.15334135,1.394117936,-0.687335857,0.718476982,0.216280458,-4.196335179,-2.314039975,0.769199521,2.050616175,0.025842885,-0.655539594,0.079551091
2102,-0.793545901,-1.046284813,0.237580837,0.371324704,-0.352010021,-0.439863163,-0.084889507,-1.261599068,-0.952000754,0.25976287,0.443918397,-0.018310013,-0.328778674,0.151204303,-0.973996551,2.302512651,0.274124317,-0.005435822,-0.421916548,-1.135538721,-0.115262692,0.651690831,0.319607809,1.15334135,1.394117936,-0.687335857,0.718476982,0.216280458,-4.196335179,-2.314039975,0.769199521,2.050616175,0.025842885,-0.655539594,0.079551091,-0.316955508,-0.736393864,1.166089354,1.645049002,-0.642667423,0.02703199,0.317292106
2103,-1.261599068,-0.952000754,0.25976287,0.443918397,-0.018310013,-0.328778674,0.151204303,-0.973996551,2.302512651,0.274124317,-0.005435822,-0.421916548,-1.135538721,-0.115262692,0.651690831,0.319607809,1.15334135,1.394117936,-0.687335857,0.718476982,0.216280458,-4.196335179,-2.314039975,0.769199521,2.050616175,0.025842885,-0.655539594,0.079551091,-0.316955508,-0.736393864,1.166089354,1.645049002,-0.642667423,0.02703199,0.317292106,3.121944199,2.071643192,1.373901498,2.036515541,-0.908111992,0.510298409,-0.074214131
2104,-0.973996551,2.302512651,0.274124317,-0.005435822,-0.421916548,-1.135538721,-0.115262692,0.651690831,0.319607809,1.15334135,1.394117936,-0.687335857,0.718476982,0.216280458,-4.196335179,-2.314039975,0.769199521,2.050616175,0.025842885,-0.655539594,0.079551091,-0.316955508,-0.736393864,1.166089354,1.645049002,-0.642667423,0.02703199,0.317292106,3.121944199,2.071643192,1.373901498,2.036515541,-0.908111992,0.510298409,-0.074214131,1.365212291,0.274087537,0.669901353,0.487161153,-0.728328474,0.398581024,-0.054519028
2105,0.651690831,0.319607809,1.15334135,1.394117936,-0.687335857,0.718476982,0.216280458,-4.196335179,-2.314039975,0.769199521,2.050616175,0.025842885,-0.655539594,0.079551091,-0.316955508,-0.736393864,1.166089354,1.645049002,-0.642667423,0.02703199,0.317292106,3.121944199,2.071643192,1.373901498,2.036515541,-0.908111992,0.510298409,-0.074214131,1.365212291,0.274087537,0.669901353,0.487161153,-0.728328474,0.398581024,-0.054519028,1.279811697,0.222187977,0.471627139,0.611007993,-0.583755935,0.354750187,-0.061134033
2106,-4.196335179,-2.314039975,0.769199521,2.050616175,0.025842885,-0.655539594,0.079551091,-0.316955508,-0.736393864,1.166089354,1.645049002,-0.642667423,0.02703199,0.317292106,3.121944199,2.071643192,1.373901498,2.036515541,-0.908111992,0.510298409,-0.074214131,1.365212291,0.274087537,0.669901353,0.487161153,-0.728328474,0.398581024,-0.054519028,1.279811697,0.222187977,0.471627139,0.611007993,-0.583755935,0.354750187,-0.061134033,2.932876861,1.145596904,1.492286557,1.294408636,-1.382227505,0.84421285,0.170746106
2107,-0.316955508,-0.736393864,1.166089354,1.645049002,-0.642667423,0.02703199,0.317292106,3.121944199,2.071643192,1.373901498,2.036515541,-0.908111992,0.510298409,-0.074214131,1.365212291,0.274087537,0.669901353,0.487161153,-0.728328474,0.398581024,-0.054519028,1.279811697,0.222187977,0.471627139,0.611007993,-0.583755935,0.354750187,-0.061134033,2.932876861,1.145596904,1.492286557,1.294408636,-1.382227505,0.84421285,0.170746106,2.548138193,1.990252266,1.035621863,1.086651014,-0.609434725,-0.003624063,-0.160141453
2108,3.121944199,2.071643192,1.373901498,2.036515541,-0.908111992,0.510298409,-0.074214131,1.365212291,0.274087537,0.669901353,0.487161153,-0.728328474,0.398581024,-0.054519028,1.279811697,0.222187977,0.471627139,0.611007993,-0.583755935,0.354750187,-0.061134033,2.932876861,1.145596904,1.492286557,1.294408636,-1.382227505,0.84421285,0.170746106,2.548138193,1.990252266,1.035621863,1.086651014,-0.609434725,-0.003624063,-0.160141453,1.218850247,0.19626279,0.402979214,0.402550017,-0.372263303,0.334516923,-0.057883502
2109,1.365212291,0.274087537,0.669901353,0.487161153,-0.728328474,0.398581024,-0.054519028,1.279811697,0.222187977,0.471627139,0.611007993,-0.583755935,0.354750187,-0.061134033,2.932876861,1.145596904,1.492286557,1.294408636,-1.382227505,0.84421285,0.170746106,2.548138193,1.990252266,1.035621863,1.086651014,-0.609434725,-0.003624063,-0.160141453,1.218850247,0.19626279,0.402979214,0.402550017,-0.372263303,0.334516923,-0.057883502,-0.944091801,-1.173233966,0.094981972,0.244868882,-0.521623148,-0.304950271,-0.102648915
2110,1.279811697,0.222187977,0.471627139,0.611007993,-0.583755935,0.354750187,-0.061134033,2.932876861,1.145596904,1.492286557,1.294408636,-1.382227505,0.84421285,0.170746106,2.548138193,1.990252266,1.035621863,1.086651014,-0.609434725,-0.003624063,-0.160141453,1.218850247,0.19626279,0.402979214,0.402550017,-0.372263303,0.334516923,-0.057883502,-0.944091801,-1.173233966,0.094981972,0.244868882,-0.521623148,-0.304950271,-0.102648915,-1.977293356,-2.035523998,0.070088483,1.066322008,0.129757327,-0.777621973,0.379066939
2111,2.932876861,1.145596904,1.492286557,1.294408636,-1.382227505,0.84421285,0.170746106,2.548138193,1.990252266,1.035621863,1.086651014,-0.609434725,-0.003624063,-0.160141453,1.218850247,0.19626279,0.402979214,0.402550017,-0.372263303,0.334516923,-0.057883502,-0.944091801,-1.173233966,0.094981972,0.244868882,-0.521623148,-0.304950271,-0.102648915,-1.977293356,-2.035523998,0.070088483,1.066322008,0.129757327,-0.777621973,0.379066939,-0.361142218,0.576601544,-0.31662063,0.132498896,-0.148815733,-0.1787176,-0.322774941
2112,2.548138193,1.990252266,1.035621863,1.086651014,-0.609434725,-0.003624063,-0.160141453,1.218850247,0.19626279,0.402979214,0.402550017,-0.372263303,0.334516923,-0.057883502,-0.944091801,-1.173233966,0.094981972,0.244868882,-0.521623148,-0.304950271,-0.102648915,-1.977293356,-2.035523998,0.070088483,1.066322008,0.129757327,-0.777621973,0.379066939,-0.361142218,0.576601544,-0.31662063,0.132498896,-0.148815733,-0.1787176,-0.322774941,-2.330713124,-2.313682384,0.33949753,0.778924361,-0.288155997,-0.632516612,0.363520842
2201,1.218850247,0.19626279,0.402979214,0.402550017,-0.372263303,0.334516923,-0.057883502,-0.944091801,-1.173233966,0.094981972,0.244868882,-0.521623148,-0.304950271,-0.102648915,-1.977293356,-2.035523998,0.070088483,1.066322008,0.129757327,-0.777621973,0.379066939,-0.361142218,0.576601544,-0.31662063,0.132498896,-0.148815733,-0.1787176,-0.322774941,-2.330713124,-2.313682384,0.33949753,0.778924361,-0.288155997,-0.632516612,0.363520842,2.021146151,0.565712908,0.353772332,0.699115565,-0.371543397,0.355157861,-0.126878576
2202,-0.944091801,-1.173233966,0.094981972,0.244868882,-0.521623148,-0.304950271,-0.102648915,-1.977293356,-2.035523998,0.070088483,1.066322008,0.129757327,-0.777621973,0.379066939,-0.361142218,0.576601544,-0.31662063,0.132498896,-0.148815733,-0.1787176,-0.322774941,-2.330713124,-2.313682384,0.33949753,0.778924361,-0.288155997,-0.632516612,0.363520842,2.021146151,0.565712908,0.353772332,0.699115565,-0.371543397,0.355157861,-0.126878576,1.12776832,0.114547824,0.249630585,0.324553678,-0.381203791,0.269905624,-0.095582009
2203,-1.977293356,-2.035523998,0.070088483,1.066322008,0.129757327,-0.777621973,0.379066939,-0.361142218,0.576601544,-0.31662063,0.132498896,-0.148815733,-0.1787176,-0.322774941,-2.330713124,-2.313682384,0.33949753,0.778924361,-0.288155997,-0.632516612,0.363520842,2.021146151,0.565712908,0.353772332,0.699115565,-0.371543397,0.355157861,-0.126878576,1.12776832,0.114547824,0.249630585,0.324553678,-0.381203791,0.269905624,-0.095582009,3.809010478,1.921846812,0.650125848,1.151154173,0.465625554,0.814790327,0.13765808
2204,-0.361142218,0.576601544,-0.31662063,0.132498896,-0.148815733,-0.1787176,-0.322774941,-2.330713124,-2.313682384,0.33949753,0.778924361,-0.288155997,-0.632516612,0.363520842,2.021146151,0.565712908,0.353772332,0.699115565,-0.371543397,0.355157861,-0.126878576,1.12776832,0.114547824,0.249630585,0.324553678,-0.381203791,0.269905624,-0.095582009,3.809010478,1.921846812,0.650125848,1.151154173,0.465625554,0.814790327,0.13765808,1.098517206,-0.0110579,0.320300615,-0.043727942,-0.401935791,0.267895549,-0.126895476
2205,-2.330713124,-2.313682384,0.33949753,0.778924361,-0.288155997,-0.632516612,0.363520842,2.021146151,0.565712908,0.353772332,0.699115565,-0.371543397,0.355157861,-0.126878576,1.12776832,0.114547824,0.249630585,0.324553678,-0.381203791,0.269905624,-0.095582009,3.809010478,1.921846812,0.650125848,1.151154173,0.465625554,0.814790327,0.13765808,1.098517206,-0.0110579,0.320300615,-0.043727942,-0.401935791,0.267895549,-0.126895476,-0.132954977,-0.736996876,-0.245798705,0.146369979,0.024632865,-0.272059668,-0.038620244
2206,2.021146151,0.565712908,0.353772332,0.699115565,-0.371543397,0.355157861,-0.126878576,1.12776832,0.114547824,0.249630585,0.324553678,-0.381203791,0.269905624,-0.095582009,3.809010478,1.921846812,0.650125848,1.151154173,0.465625554,0.814790327,0.13765808,1.098517206,-0.0110579,0.320300615,-0.043727942,-0.401935791,0.267895549,-0.126895476,-0.132954977,-0.736996876,-0.245798705,0.146369979,0.024632865,-0.272059668,-0.038620244,-5.745707846,2.595083797,0.652872081,-0.348830053,-0.197735997,-0.112698839,-0.573961872
2207,1.12776832,0.114547824,0.249630585,0.324553678,-0.381203791,0.269905624,-0.095582009,3.809010478,1.921846812,0.650125848,1.151154173,0.465625554,0.814790327,0.13765808,1.098517206,-0.0110579,0.320300615,-0.043727942,-0.401935791,0.267895549,-0.126895476,-0.132954977,-0.736996876,-0.245798705,0.146369979,0.024632865,-0.272059668,-0.038620244,-5.745707846,2.595083797,0.652872081,-0.348830053,-0.197735997,-0.112698839,-0.573961872,-0.701042069,-1.353298515,0.435408363,0.319968536,0.020088353,-0.357818921,0.51545957
2208,3.809010478,1.921846812,0.650125848,1.151154173,0.465625554,0.814790327,0.13765808,1.098517206,-0.0110579,0.320300615,-0.043727942,-0.401935791,0.267895549,-0.126895476,-0.132954977,-0.736996876,-0.245798705,0.146369979,0.024632865,-0.272059668,-0.038620244,-5.745707846,2.595083797,0.652872081,-0.348830053,-0.197735997,-0.112698839,-0.573961872,-0.701042069,-1.353298515,0.435408363,0.319968536,0.020088353,-0.357818921,0.51545957,0.990112587,-0.042522184,0.069966287,-0.027280246,-0.436854144,0.130269104,-0.123522358
2209,1.098517206,-0.0110579,0.320300615,-0.043727942,-0.401935791,0.267895549,-0.126895476,-0.132954977,-0.736996876,-0.245798705,0.146369979,0.024632865,-0.272059668,-0.038620244,-5.745707846,2.595083797,0.652872081,-0.348830053,-0.197735997,-0.112698839,-0.573961872,-0.701042069,-1.353298515,0.435408363,0.319968536,0.020088353,-0.357818921,0.51545957,0.990112587,-0.042522184,0.069966287,-0.027280246,-0.436854144,0.130269104,-0.123522358,1.310908128,-0.159820652,-0.237514926,-0.469031682,-0.523193646,0.028435583,-0.533670975
2210,-0.132954977,-0.736996876,-0.245798705,0.146369979,0.024632865,-0.272059668,-0.038620244,-5.745707846,2.595083797,0.652872081,-0.348830053,-0.197735997,-0.112698839,-0.573961872,-0.701042069,-1.353298515,0.435408363,0.319968536,0.020088353,-0.357818921,0.51545957,0.990112587,-0.042522184,0.069966287,-0.027280246,-0.436854144,0.130269104,-0.123522358,1.310908128,-0.159820652,-0.237514926,-0.469031682,-0.523193646,0.028435583,-0.533670975,1.404451476,6.627415293,0.18721143,-1.156715732,1.039563491,-1.284679104,1.009961879
2211,-5.745707846,2.595083797,0.652872081,-0.348830053,-0.197735997,-0.112698839,-0.573961872,-0.701042069,-1.353298515,0.435408363,0.319968536,0.020088353,-0.357818921,0.51545957,0.990112587,-0.042522184,0.069966287,-0.027280246,-0.436854144,0.130269104,-0.123522358,1.310908128,-0.159820652,-0.237514926,-0.469031682,-0.523193646,0.028435583,-0.533670975,1.404451476,6.627415293,0.18721143,-1.156715732,1.039563491,-1.284679104,1.009961879,0.535172225,-0.276463913,-0.169448935,-0.092429267,-0.205924182,-0.133306848,-0.180810361
2212,-0.701042069,-1.353298515,0.435408363,0.319968536,0.020088353,-0.357818921,0.51545957,0.990112587,-0.042522184,0.069966287,-0.027280246,-0.436854144,0.130269104,-0.123522358,1.310908128,-0.159820652,-0.237514926,-0.469031682,-0.523193646,0.028435583,-0.533670975,1.404451476,6.627415293,0.18721143,-1.156715732,1.039563491,-1.284679104,1.009961879,0.535172225,-0.276463913,-0.169448935,-0.092429267,-0.205924182,-0.133306848,-0.180810361,-0.756349678,0.270720711,-0.510638973,-0.29187144,0.635907339,-0.531156003,-0.104596887
2301,0.990112587,-0.042522184,0.069966287,-0.027280246,-0.436854144,0.130269104,-0.123522358,1.310908128,-0.159820652,-0.237514926,-0.469031682,-0.523193646,0.028435583,-0.533670975,1.404451476,6.627415293,0.18721143,-1.156715732,1.039563491,-1.284679104,1.009961879,0.535172225,-0.276463913,-0.169448935,-0.092429267,-0.205924182,-0.133306848,-0.180810361,-0.756349678,0.270720711,-0.510638973,-0.29187144,0.635907339,-0.531156003,-0.104596887,-2.236272398,1.046501604,-1.45003295,0.527366342,1.695051622,0.945759396,-0.094775638
2302,1.310908128,-0.159820652,-0.237514926,-0.469031682,-0.523193646,0.028435583,-0.533670975,1.404451476,6.627415293,0.18721143,-1.156715732,1.039563491,-1.284679104,1.009961879,0.535172225,-0.276463913,-0.169448935,-0.092429267,-0.205924182,-0.133306848,-0.180810361,-0.756349678,0.270720711,-0.510638973,-0.29187144,0.635907339,-0.531156003,-0.104596887,-2.236272398,1.046501604,-1.45003295,0.527366342,1.695051622,0.945759396,-0.094775638,0.940513546,-0.08086433,-0.01013686,-0.049699652,-0.497416631,0.090459332,-0.142304742
2303,1.404451476,6.627415293,0.18721143,-1.156715732,1.039563491,-1.284679104,1.009961879,0.535172225,-0.276463913,-0.169448935,-0.092429267,-0.205924182,-0.133306848,-0.180810361,-0.756349678,0.270720711,-0.510638973,-0.29187144,0.635907339,-0.531156003,-0.104596887,-2.236272398,1.046501604,-1.45003295,0.527366342,1.695051622,0.945759396,-0.094775638,0.940513546,-0.08086433,-0.01013686,-0.049699652,-0.497416631,0.090459332,-0.142304742,1.600430793,0.173867019,-0.184765156,-0.082026225,-0.333048379,0.039371217,-0.169998632
